"rownum","BaseMetadata","i32","[rid]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","i32","Script","bool"
570,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_2",239,"[6724,6885,6887]",6,1000,0,5,840,1680,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
571,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_2",369,"[6724,6885,6887]",6,1000,0,5,650,1350,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
572,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_3",1,"[6753,6762]",3,1000,0,5,550,1100,0,0,"",1,"","","","","","","","",2,10,10,5,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
573,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_3",52,"[6753,6762]",3,1000,0,5,550,1100,0,0,"",1,"","","","","","","","",2,10,15,6,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
574,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_3",92,"[6753,6762]",3,1000,0,5,1850,3650,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
575,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_3",173,"[6753,6762]",3,1000,0,5,1600,3150,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
576,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_3",239,"[6753,6762]",3,1000,0,5,1350,2750,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
577,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner1_3",369,"[6753,6762]",3,1000,0,5,1150,2400,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.PlayEffect( Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_3/small_novas/dark_small.ao );",""
578,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_1",1,"[6750,6768]",10,1000,0,5,500,1050,0,0,"",1,"","","","","","","","",5,10,10,0,"","","",1,"triggerer.DoAction( Emerge );",""
579,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_1",52,"[6750,6768]",10,1000,0,5,450,925,0,0,"",1,"","","","","","","","",5,10,15,0,"","","",1,"triggerer.DoAction( Emerge );",""
580,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_1",92,"[6750,6768]",10,1000,0,5,450,925,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
581,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_1",173,"[6750,6768]",10,1000,0,5,550,1100,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
582,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_1",239,"[6750,6768]",10,1000,0,5,500,900,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
583,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_1",369,"[6750,6768]",10,1000,0,5,400,600,0,0,"",1,"","","","","","","","",5,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
584,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_2",1,"[6751,6769]",6,1000,0,5,1800,3600,0,0,"",1,"","","","","","","","",3,10,10,5,"","","",1,"triggerer.DoAction( Emerge );",""
585,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_2",52,"[6751,6769]",6,1000,0,5,840,1680,0,0,"",1,"","","","","","","","",3,10,15,6,"","","",1,"triggerer.DoAction( Emerge );",""
586,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_2",92,"[6751,6769]",6,1000,0,5,650,1350,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
587,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_2",173,"[6751,6769]",6,1000,0,5,550,1100,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
588,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_2",239,"[6751,6769]",6,1000,0,5,500,900,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
589,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_2",369,"[6751,6769]",6,1000,0,5,400,600,0,0,"",1,"","","","","","","","",3,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
590,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_3",1,"[6760,6737,6743]",3,1000,0,5,2394,4788,0,0,"",1,"","","","","","","","",2,10,10,5,"","","",1,"triggerer.DoAction( Emerge );",""
591,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_3",52,"[6760,6737,6743]",3,1000,0,5,1650,2400,0,0,"",1,"","","","","","","","",2,10,15,6,"","","",1,"triggerer.DoAction( Emerge );",""
592,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_3",92,"[6760,6737,6743]",3,1000,0,5,1000,2100,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
593,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_3",173,"[6760,6737,6743]",3,1000,0,5,900,1850,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
594,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_3",239,"[6760,6737,6743]",3,1000,0,5,850,1650,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
595,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CityChamberEncounter/ProtoVaalCity_Spawner2_3",369,"[6760,6737,6743]",3,1000,0,5,700,1500,0,0,"",1,"","","","","","","","",2,10,20,7,"","","",1,"triggerer.DoAction( Emerge );",""
596,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/RogueExileEncounter/RogueExileEncounterTier1_1",1,[2660],1,0,0,0,0,0,0,0,"","","","","","","","","","",0,0,0,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
597,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/RogueExileEncounter/RogueExileEncounterTier1_2",1,[2661],1,0,0,0,0,0,0,0,"","","","","","","","","","",0,0,0,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
598,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/RogueExileEncounter/RogueExileEncounterTier1_3",1,[2662],1,0,0,0,0,0,0,0,"","","","","","","","","","",0,0,0,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
599,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/RogueExileEncounter/RogueExileEncounterTier1_4",1,[2663],1,0,0,0,0,0,0,0,"","","","","","","","","","",0,0,0,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
600,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/RogueExileEncounter/RogueExileEncounterTier1_5",1,[2664],1,0,0,0,0,0,0,0,"","","","","","","","","","",0,0,0,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
601,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/RogueExileEncounter/RogueExileEncounterTier1_6",1,[2665],1,0,0,0,0,0,0,0,"","","","","","","","","","",0,0,0,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
602,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_1",1,[6966],1,0,0,0,1000,1000,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao ); next.Transition();",""
603,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_1",9,[6966],1,0,0,0,800,800,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao ); next.Transition();",""
604,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_1",29,[6966],1,0,0,0,650,650,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao ); next.Transition();",""
605,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_1",52,[6966],1,0,0,0,500,500,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao ); next.Transition();",""
606,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_1",92,[6966],1,0,0,0,400,400,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao ); next.Transition();",""
607,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_1",173,[6966],1,0,0,0,300,300,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao ); next.Transition();",""
608,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_1",239,[6966],1,0,0,0,250,250,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao ); next.Transition();",""
609,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_2",1,[6966],1,0,0,0,2000,2000,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 10, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeEncounterBoss, { Transition(); } ); } ); triggerer.ForEachInRange( 120, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao );",""
610,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/MossMonsterEncounter/MossMonsterEncounterTier1_3",1,[6966],1,0,0,0,2000,2000,0,0,"","","","","",1,"","","","",0,0,0,0,"","","",1,"triggerer.ForEachInRange( 30, { IfType( Metadata/Monsters/MossMonster/MossMonsterEmergeDelveEncounter, { Transition(); } ); } ); triggerer.SpawnServerEffect( Metadata/Effects/Spells/quake_slam/large/quakeslamshockwave.ao );",""
611,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_1",1,"[6968,6969]",100,1000,0,0,2760,5520,0,0,"",1,"","","","","","","","",2,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
612,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_1",9,"[6968,6969]",100,1000,0,0,2400,4800,0,0,"",1,"","","","","","","","",2,10,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
613,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_1",29,"[6968,6969]",100,1000,0,0,2040,4080,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
614,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_1",52,"[6968,6969]",100,1000,0,0,1680,3360,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
615,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_1",92,"[6968,6969]",100,1000,0,0,1300,2700,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
616,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_1",173,"[6968,6969]",100,1000,0,0,1100,2200,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
617,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_1",239,"[6968,6969]",100,1000,0,0,1000,1800,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
618,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_2",1,[6931],100,1000,0,0,3700,7300,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
619,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_2",9,[6931],100,1000,0,0,3200,6300,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
620,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_2",29,[6931],100,1000,0,0,2700,5500,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
621,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_2",52,[6931],100,1000,0,0,2300,4800,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
622,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_2",92,[6931],100,1000,0,0,2000,4200,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
623,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_2",173,[6931],100,1000,0,0,1800,3700,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
624,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SulphurVentsFossilEncounter/SulphurVentsFossilEncounter1_2",239,[6931],100,1000,0,0,1700,3300,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
625,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_1",1,[6971],20,1000,0,0,2760,5520,0,0,"",1,"","","","","","","","",2,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
626,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_1",9,[6971],20,1000,0,0,2400,4800,0,0,"",1,"","","","","","","","",2,10,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
627,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_1",29,[6971],20,1000,0,0,2040,4080,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
628,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_1",52,[6971],20,1000,0,0,1680,3360,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
629,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_1",92,[6971],20,1000,0,0,1300,2700,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
630,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_1",173,[6971],20,1000,0,0,1100,2200,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
631,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_1",239,[6971],20,1000,0,0,1000,1800,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
632,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_2",1,[6970],10,1000,0,0,2760,5520,0,0,"",1,"","","","","","","","",2,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
633,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_2",9,[6970],10,1000,0,0,2400,4800,0,0,"",1,"","","","","","","","",2,10,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
634,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_2",29,[6970],10,1000,0,0,2040,4080,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
635,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_2",52,[6970],10,1000,0,0,1680,3360,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
636,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_2",92,[6970],10,1000,0,0,1300,2700,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
637,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_2",173,[6970],10,1000,0,0,1100,2200,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
638,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_2",239,[6970],10,1000,0,0,1000,1800,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
639,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_3",1,[6934],5,1000,0,0,3700,7300,0,0,"",1,"","","","","","","","",1,5,0,10,"","","",1,"triggerer.DoAction( Emerge );",""
640,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_3",9,[6934],5,1000,0,0,3200,6300,0,0,"",1,"","","","","","","","",1,5,0,15,"","","",1,"triggerer.DoAction( Emerge );",""
641,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_3",29,[6934],5,1000,0,0,2700,5500,0,0,"",1,"","","","","","","","",1,5,0,20,"","","",1,"triggerer.DoAction( Emerge );",""
642,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_3",52,[6934],5,1000,0,0,2300,4800,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
643,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_3",92,[6934],5,1000,0,0,2000,4200,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
644,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_3",173,[6934],5,1000,0,0,1800,3700,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
645,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_3",239,[6934],5,1000,0,0,1700,3300,0,0,"",1,"","","","","","","","",1,5,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
646,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/HellionEncounter/HellionEncounterTier1_4",1,[6972],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",0,0,0,0,3,"","",1,"triggerer.DoAction( Emerge );",""
647,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_1",1,"[6979,6980,6982,6981]",20,1000,0,0,2760,5520,0,0,"",1,"","","","","","","","",2,10,20,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
648,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_1",9,"[6979,6980,6982,6981]",20,1000,0,0,2400,4800,0,0,"",1,"","","","","","","","",2,10,25,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
649,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_1",29,"[6979,6980,6982,6981]",20,1000,0,0,2040,4080,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
650,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_1",52,"[6979,6980,6982,6981]",20,1000,0,0,1680,3360,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
651,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_1",92,"[6979,6980,6982,6981]",20,1000,0,0,1300,2700,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
652,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_1",173,"[6979,6980,6982,6981]",20,1000,0,0,1100,2200,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
653,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_1",239,"[6979,6980,6982,6981]",20,1000,0,0,1000,1800,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( WalkEmerge );",""
654,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_2",1,[6983],5,1000,0,0,3700,7300,0,0,"",1,"","","","","","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
655,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_2",9,[6983],5,1000,0,0,3200,6300,0,0,"",1,"","","","","","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
656,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_2",29,[6983],5,1000,0,0,2700,5500,0,0,"",1,"","","","","","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
657,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_2",52,[6983],5,1000,0,0,2300,4800,0,0,"",1,"","","","","","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
658,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_2",92,[6983],5,1000,0,0,2000,4200,0,0,"",1,"","","","","","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
659,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_2",173,[6983],5,1000,0,0,1800,3700,0,0,"",1,"","","","","","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
660,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_2",239,[6983],5,1000,0,0,1700,3300,0,0,"",1,"","","","","","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
661,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_3",1,[6931],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,5,0,10,"","","",1,"triggerer.DoAction( Emerge );",""
662,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/CrabEncounter/CrabEncounterTier1_3",9,[6931],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,5,0,15,"","","",1,"triggerer.DoAction( Emerge );",""
