"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool","BuffName","MiscAnimated1","MiscAnimated2","BuffDescription","EPKFile","HasExtraArt","ExtraArt","[i32]","EPKFiles","BuffVisualOrbs","MiscAnimated3"
1361,"circle_of_power_debuff_divine","Art/2DArt/SkillIcons/CircleofPower.dds","[""Metadata/Effects/Microtransactions/Spells/circle_of_power/divine/Ao/debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1362,"player_aura_ethercraft_savage","",[],"[""Metadata/Effects/Microtransactions/Aura/Ethercraft_Aura/EthercraftAura.epk""]",[],"","","","","","","","",[],[],[],""
1363,"player_aura_ethercraft_enraged","",[],"[""Metadata/Effects/Microtransactions/Aura/Ethercraft_Enraged/EthercraftAuraEnraged.epk""]",[],"","","","","","","","",[],[],[],""
1364,"player_aura_ethercraft_tranquil","",[],"[""Metadata/Effects/Microtransactions/Aura/Ethercraft_Tranquil/EthercraftAuraTranquil.epk""]",[],"","","","","","","","",[],[],[],""
1365,"player_aura_ethercraft_chaotic","",[],"[""Metadata/Effects/Microtransactions/Aura/Ethercraft_Chaotic/EthercraftAuraChaotic.epk""]",[],"","","","","","","","",[],[],[],""
1366,"darkwood_herald_of_light","Art/2DArt/SkillIcons/HeraldOfLight.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DarkwoodHerald/buff_purity.epk""]",[],[],"","","","","","","","",[],[],[],""
1367,"darkwood_herald_of_agony","Art/2DArt/SkillIcons/HeraldOfAgony.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DarkwoodHerald/buff_agony.epk""]",[],[],"","","","","","","","",[],[],[],""
1368,"darkwood_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DarkwoodHerald/buff_ash.epk""]",[],[],"","","","","","","","",[],[],[],""
1369,"darkwood_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DarkwoodHerald/buff_thunder.epk""]",[],[],"","","","","","","","",[],[],[],""
1370,"darkwood_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/DarkwoodHerald/buff_ice.epk""]",[],[],"","","","","","","","",[],[],[],""
1371,"darkwood_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/DarkwoodHerald/buff_thunder_active.epk""]",[],[],"","","","","","","","",[],[],[],""
1372,"frostglobe_max_stages","Art/2DArt/SkillIcons/FrostGlobe.dds","[""Metadata/Effects/Spells/FrostGlobe/ES_drain/max_charged_ES_drain.epk""]",[],[],"","","","","","","","",[],[],[],""
1373,"frostglobe_degen","Art/2DArt/SkillIcons/FrostGlobe.dds","[""Metadata/Effects/Spells/FrostGlobe/ES_drain/chargeup_ES_drain.epk""]",[],[],"","","","","","","","",[],[],[],""
1374,"corpse_walk_display_buff","Art/2DArt/SkillIcons/DisturbtheDead.dds",[],[],[],"","","","","","Metadata/Effects/Spells/desecrate/boot_trl.epk","","",[],[],[],""
1375,"area_of_effect_pluspercent_unique","Art/2DArt/SkillIcons/passives/KalisasGrace.dds",[],[],[],"","","","","","","","",[],[],[],""
1376,"death_wish","Art/2DArt/SkillIcons/Deathwish.dds","[""Metadata/Effects/Spells/DeathWish/monster_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1377,"heist_military_shield_wall_aura","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],[],"","","","","","","","",[],[],[],""
1378,"unique_flask_eldritch_battery","Art/2DArt/BuffIcons/SorrowOfTheDivineFlaskBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1379,"death_wish_display_stages","Art/2DArt/SkillIcons/Deathwish.dds",[],[],[],"","","","","","","","",[],[],[],""
1380,"darkwood_spectres","","[""Metadata/Effects/Microtransactions/Spells/raise_spectre_darkwood/DarkWoodSpecter.epk""]",[],[],"","","","","","","","",[],[],[],""
1381,"ground_caustic_yellow","Art/2DArt/BuffIcons/HeistCausticCloud.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/cultist/epk/poisoned_yellow.epk""]",[],[],"","","","","","","","",[],[],[],""
1382,"corpse_walk_corpse_fade_in","","[""Metadata/Effects/Spells/desecrate/fadein.epk""]",[],[],"","","","","","","","",[],[],[],""
1383,"corpse_walk_corpse_fade_out","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/desecrate/fadeout.epk""]",[],[],"","","","","","","","",[],[],[],""
1384,"heist_robot_crucible_buff","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/robot/crucible/pulse_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1385,"steel_charge","Art/2DArt/SkillIcons/ShatteringSteel.dds",[],[],[],"","","","","","","","",[],[],[79],""
1386,"heist_robot_skitterbot_buff","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/robot/skitterbot/supercharged.epk""]",[],[],"","","","","","","","",[],[],[],""
1387,"heist_robot_argus_buff","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/robot/argus/overcharged.epk""]",[],[],"","","","","","","","",[],[],[],""
1388,"blackhole_damage_taken_divine","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Microtransactions/Spells/black_hole/divine/void_vulnerable.epk""]",[],[],"","","","","","","","",[],[],[],""
1389,"emberstorm","Art/2DArt/BuffIcons/TempestOrange.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/danai/player_magnetized.epk""]",[],[],"","","","","","","","",[],[],[],""
1390,"ground_oil","Art/2DArt/BuffIcons/buffspeed.dds",[],"[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1391,"ground_oil_burning","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","Metadata/Effects/StatusAilments/Ignited_player.epk","","",[],[],[],""
1392,"heist_conversion_debuff","Art/2DArt/SkillIcons/conversiontrap.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],[],"","","","","","","","",[],[],[80],""
1393,"heist_death_rune","","[""Metadata/Effects/StatusAilments/divine_shocked.epk"",""Metadata/Effects/StatusAilments/divine_shocked.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/divine_shocked.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],1,"","","","","","","",[],[],[],""
1394,"desecrate_void_corpse_effect","","[""Metadata/Effects/Microtransactions/Spells/void_desecrate/corpse.epk""]",[],[],"","","","","","","","",[],[],[],""
1395,"shattered_shield_buff","Art/2DArt/SkillIcons/EverglassBarrier.dds",[],[],[],"","","","","","","","",[],[],[],""
1396,"steel_charge_temple","Art/2DArt/BuffIcons/ImpactingSteelBuff.dds",[],[],[],"","","","","","","","",[],[],[81],""
1397,"scorching_conflux","Art/2DArt/BuffIcons/ScorchingConflux.dds",[],[],[],"","","","","","","","",[],[],[],""
1398,"sapping_conflux","Art/2DArt/BuffIcons/SappingConflux.dds",[],[],[],"","","","","","","","",[],[],[],""
1399,"brittle_conflux","Art/2DArt/BuffIcons/BrittleConflux.dds",[],[],[],"","","","","","","","",[],[],[],""
1400,"heist_death_rune_green","","[""Metadata/Effects/Spells/monsters_effects/League_Heist/Warding_runes/pet/Player_effects/green_shock.epk"",""Metadata/Effects/Spells/monsters_effects/League_Heist/Warding_runes/pet/Player_effects/green_shock.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],1,"","","","","","","",[],[],[],""
1401,"heist_death_rune_red","","[""Metadata/Effects/Spells/monsters_effects/League_Heist/Warding_runes/pet/Player_effects/red_shock.epk"",""Metadata/Effects/Spells/monsters_effects/League_Heist/Warding_runes/pet/Player_effects/red_shock.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],1,"","","","","","","",[],[],[],""
1402,"heist_twins_immobilise","Art/2DArt/BuffIcons/bufffrozen.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/twins/vin/ice_prison.epk""]",[],[],"","",4847,"","","","","",[],[],[],""
1403,"heist_freidrich_corpse_mark","","[""Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/tarollo/tarollo_detonate_slave_telegraph.epk""]",[],[],"","","","","","","","",[],[],[],""
1404,"player_aura_dual_dragon_mtx","",[],"[""Metadata/Effects/Microtransactions/Spells/auras/dragon/combined/CombinedDragonAura.epk""]",[],"","","","","","","","",[],[],[],""
1405,"ritual_rune_buff_initial","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/pre_ritual_buff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1406,"ritual_corpse_sink","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/corpse_fadeout.epk""]",[],[55],"","","","","","","","",[],[],[],""
1407,"ritual_monster_emerge","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/corpse_fadein.epk""]",[],[55],"","","","","","","","",[],[],[],""
1408,"heist_twin_vic_enrage","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/twins/fire_enrage.epk""]",[],[],"","","","","","","","",[],[],[],""
1409,"heist_twin_vin_enrage","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/twins/ice_enrage.epk""]",[],[],"","","","","","","","",[],[],[],""
1410,"player_aura_misery","",[],"[""Metadata/Effects/Microtransactions/Aura/warlord_misery/Misery_Aura.epk""]",[],"","","","","","","","",[],[],[],""
1411,"player_aura_suffering","",[],"[""Metadata/Effects/Microtransactions/Aura/warlord_suffering/Suffering_Aura.epk""]",[],"","","","","","","","",[],[],[],""
1412,"quicksand_display_buff_heist_freidrich","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/tarollo/blood_pool_sinking.epk""]",[],[],"","Boiling Blood","","","You are slowed and taking physical damage over time.","","","",[],[],[],""
1413,"dominating_blow_celestial_normal_visual","","[""Metadata/Effects/Microtransactions/Spells/dominating_blow/celestial/minion_normal.epk""]",[],[],"","","","","","","","",[],[],[],""
1414,"dominating_blow_celestial_magic_visual","","[""Metadata/Effects/Microtransactions/Spells/dominating_blow/celestial/minion_magic.epk""]",[],[],"","","","","","","","",[],[],[],""
1415,"dominating_blow_celestial_rare_visual","","[""Metadata/Effects/Microtransactions/Spells/dominating_blow/celestial/minion_rare.epk""]",[],[],"","","","","","","","",[],[],[],""
1416,"heist_freidrich_bloodpool_blood","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Heist/bosses/tarollo/tarollo_blood_ground_sinking.epk""]",[],[],"","","","","","","","",[],[],[],""
1417,"oil_arrow_fire_exposure","","[""Metadata/Effects/Spells/oil_arrow/EPKs/fire_exposure_idle.epk""]",[],[],"","","","","","","","",[],[],[],""
1418,"pirate_boss_ghostfire_degen","Art/2DArt/BuffIcons/GhostfireBuff.dds","[""Metadata/Effects/Spells/monsters_effects/frozen_cabins/ghostflame_debuff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1419,"crimson_priest_boss_degen","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/CrimsonPriest/EPKs/minion_heartstopper.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/CrimsonPriest/EPKs/player_heartstopper.epk","","",[],[],[],""
1420,"ritual_rune_buff_fire1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterFire1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1421,"ritual_rune_buff_cold1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterCold1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1422,"ritual_rune_buff_chaos_purple1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterChaosPurple1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1423,"elementalist_convergence","Art/2DArt/SkillIcons/passives/Elementalist/PendulumOfDestruction.dds","[""Metadata/Effects/StatusAilments/convergence/convergence.epk""]",[],[],1,"","","","","","","",[],[],[],""
1424,"aegis_primal","Art/2DArt/BuffIcons/PrimalAegis.dds",[],[],[],"","","","","","","","",[],[],[],""
1425,"flame_golem_respawn","Art/2DArt/SkillIcons/FireElementalSummonInactive.dds",[],[],[],"","","","","","","","",[],[],[],""
1426,"ice_golem_respawn","Art/2DArt/SkillIcons/IceElementalSummonInactive.dds",[],[],[],"","","","","","","","",[],[],[],""
1427,"lightning_golem_respawn","Art/2DArt/SkillIcons/LightningGolemInactive.dds",[],[],[],"","","","","","","","",[],[],[],""
1428,"stone_golem_respawn","Art/2DArt/SkillIcons/RockGolemSummonInactive.dds",[],[],[],"","","","","","","","",[],[],[],""
1429,"chaos_golem_respawn","Art/2DArt/SkillIcons/ChaosElementalSummonInactive.dds",[],[],[],"","","","","","","","",[],[],[],""
1430,"carrion_golem_respawn","Art/2DArt/SkillIcons/SummonCarrionGolemInactive.dds",[],[],[],"","","","","","","","",[],[],[],""
1431,"gathering_winds_stacks","Art/2DArt/BuffIcons/GaleForceBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1432,"sacrificial_zeal","Art/2DArt/BuffIcons/GripofSacrificeBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1433,"fanatacism_charge","Art/2DArt/SkillIcons/passives/fanatacismcharge.dds",[],[],[],1,"","","","","","","",[],[],[82],""
1434,"fanatacism","Art/2DArt/BuffIcons/FanatascismBuffIcon.dds","[""Metadata/Effects/Spells/ascendancy_classes/inquisitor/fanaticism_power.epk""]",[],[],1,"","","","","","","",[],[],[],""
1435,"rupture","Art/2DArt/SkillIcons/SpectralRagingSpirit.dds","[""Metadata/Effects/StatusAilments/rupture/rupture_02.epk""]",[],[],1,"","","","","","","",[],[],[],""
1436,"despair_herald_of_light","Art/2DArt/SkillIcons/HeraldOfLight.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/warlord/purity.epk""]",[],[],"","","","","","","","",[],[],[],""
1437,"despair_herald_of_agony","Art/2DArt/SkillIcons/HeraldOfAgony.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/warlord/agony.epk""]",[],[],"","","","","","","","",[],[],[],""
1438,"despair_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/warlord/ash.epk""]",[],[],"","","","","","","","",[],[],[],""
1439,"despair_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/warlord/thunder.epk""]",[],[],"","","","","","","","",[],[],[],""
1440,"despair_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/warlord/ice.epk""]",[],[],"","","","","","","","",[],[],[],""
1441,"despair_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/warlord/thunder_charged.epk""]",[],[],"","","","","","","","",[],[],[],""
1442,"ignited_despair","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/warlord/ash_ignite.epk""]","[""Metadata/Effects/Spells/supports/aurafy/fire.epk""]",[],"","","","","","","","",[],[],[],""
1443,"atlas_sulphite_mined_buff","Art/2DArt/SkillIcons/passives/AtlasTrees/DelveNotable2.dds",[],[],[],"","","","","","","","",[],[],[],""
1444,"ignite_unique_blackflame","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/Ignited_blackflame_01.epk"",""Metadata/Effects/StatusAilments/Ignited_blackflame_01.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited_blackflame_01.epk""]","[""Metadata/Effects/Spells/supports/aurafy/Ignited_blackflame_01.epk"",""Metadata/Effects/Spells/supports/aurafy/Ignited_blackflame_01.epk"",""Metadata/Effects/Spells/supports/aurafy/Ignited_blackflame_Large_01.epk""]",[],"","","","","","","","",[],[],[],""
1445,"ritual_rune_buff_lightning1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterLightning1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1446,"ritual_rune_buff_physical_blood1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterPhysicalBlood1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1447,"ritual_rune_buff_chaos_green1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterChaosGreen1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1448,"ritual_rune_buff_generic_charges1","","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1449,"ritual_rune_buff_generic_energy_shield1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterGenericES.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1450,"ritual_rune_buff_generic_life1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterGenericLife.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1451,"ritual_rune_buff_generic_fortify1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterGenericFortify.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1452,"ritual_rune_buff_generic_massive1","","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1453,"ritual_rune_buff_generic_speed1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterGenericSpeed.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1454,"ritual_rune_buff_necromantic1","","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1455,"ritual_rune_buff_vaal1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterVaal1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1456,"ritual_rune_buff_golden1","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterGolden1.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[55],"","","","","","","","",[],[],[],""
1457,"ritual_ice_beam","Art/2DArt/BuffIcons/ChillingBeam.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]",[],[],"","","","","","","","",[],[],[],""
1458,"ritual_golden_coin_buff","Art/2DArt/BuffIcons/CoinShowerBuff.dds","[""Metadata/Effects/Environment/tempest_league/basic_colour/yellow/increaseddrop.epk""]",[],[],"","","","","","","","",[],[],[],""
1459,"maven_boss_buff","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/StatusAilments/Ignited.epk""]",[],[],"","","","","","","","",[],[],[],""
1460,"vampiric_icon","Art/2DArt/SkillIcons/JackTheAxe.dds","[""Metadata/Effects/Spells/vampiric_icon/player_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1461,"demigods_increased_item_rarity_aura","Art/2DArt/BuffIcons/DemigodAura.dds","[""Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk""]","[""Metadata/Effects/Microtransactions/Misc/uniques/Aura/Demigods/Gold/gold_aura.epk""]",[],"","","","","","","","",[],[],[],""
1462,"brutal_charge","Art/2DArt/BuffIcons/brutalcharge.dds",[],[],[],"","","","","","","","",[],[],[14],""
1463,"affliction_charge","Art/2DArt/BuffIcons/afflictioncharge.dds",[],[],[],"","","","","","","","",[],[],[15],""
1464,"absorption_charge","Art/2DArt/BuffIcons/absorptioncharge.dds",[],[],[],"","","","","","","","",[],[],[16],""
1465,"wet","Art/2DArt/SkillIcons/Hydrosphere.dds",[],[],[],"","","","","","","","",[],[],[],""
1466,"crazy","","[""Metadata/Effects/Microtransactions/Misc/misc_unique_effects/minion_crazy/minion_crazy.epk""]",[],[],"","","","","","","","",[],[],[],""
1467,"thaumaturgy_grow_buff","",[],[],[],"","","","","","","","",[],[],[],""
1468,"ritual_blood_totem_degen","Art/2DArt/BuffIcons/BloodTotemEffigyBuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/blood_ritual/blood_debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1469,"behemoth_swamp_gas","Art/2DArt/BuffIcons/CausticCloud.dds",[],[],[],"","","","","","","","",[],[],[],""
1470,"ritual_grow_buff","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/big_ritual/big.epk""]",[],[],"","","","","","","","",[],[],[],""
1471,"maven_boss_heal","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/heal/beam/heal.epk""]",[],[],"","","","","","","","",[],[],[],""
1472,"quicksand_display_buff_ritual","Art/2DArt/SkillIcons/BloodQuicksand.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/life_ritual/blood_pool.epk""]",[],[],"","Smothering Mist","","","You are slowed and your life recovery is lowered.","","","",[],[],[],""
1473,"quick_guard_maven","Art/2DArt/BuffIcons/QuickGuard.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/guard_skill/Iron_Skin.epk""]",[],[],"","","","","","","","",[],[],[],""
1474,"quicksand_display_buff_swamp_behemoth","Art/2DArt/BuffIcons/CausticCloud.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/SwampBehemoth/mud_sink.epk""]",[],[],"","Toxic Swamp","","","You are slowed and are taking chaos damage over time","","","",[],[],[],""
1475,"ritual_totem_defences_buff","","[""Metadata/Effects/Spells/monsters_effects/League_Ritual/fortify_ritual/AuraFortify.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1476,"ritual_speed_daemon","Art/2DArt/SkillIcons/SpeedDaemon.dds",[],[],[],"","","","","","Metadata/Effects/Spells/monsters_effects/League_Ritual/ritual_rune/runetypes/MonsterGenericSpeed.epk","","",[],[],[],""
1477,"ritual_chaos_vines","Art/2DArt/SkillIcons/ChaosVines.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1478,"unhinge","Art/2DArt/SkillIcons/UnhingeSkill.dds",[],[],[],"","","","","","","","",[],[],[],""
1479,"maven_decay_on_hit","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/infused_weapons/power_up.epk""]",[],[],"","","","","","","","",[],[],[],""
1480,"maven_clone_visual","Art/2DArt/BuffIcons/nobuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/cosmic_double/EPKs/cosmic_double_maps.epk""]",[],[],"","","","","","","","",[],[],[],""
1481,"sirus_influence","Art/2DArt/BuffIcons/ForbiddenTaste.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasExiles/Orion/epk/orion_influence.epk""]",[],[],"","","","","","","","",[],[],[],""
1482,"ultimatum_ruin","Art/2DArt/BuffIcons/RuinDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1483,"maven_minion_fade_in","","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/minion_phase/monster_fadein/monster_fadein.epk""]",[],[],"","","","","","","","",[],[],[],""
1484,"maven_frosty_ground","",[],[],[],"","Frozen Ground","","","You are taking cold damage from Frozen Ground","","","",[],[],[],""
1485,"maven_memory_game_degen","Art/2DArt/BuffIcons/MavenBuff.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/memory_game/debuff/epk/memorygame_debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1486,"maven_decay","Art/2DArt/BuffIcons/Decay.dds","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/buffs/infused_weapons/player_debuff.epk""]",[],[],"","Spatial Decay","","","You are taking Chaos Damage over time","","","",[],[],[],""
1487,"maven_stasis_monster_emerge","","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/stasis_pod/monster_emerge.epk""]",[],[],"","","","","","","","",[],[],[],""
1488,"ultimatum_monster_emerge","","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/TrialsSpawn.epk""]",[],[57],"","","","","","","","",[],[],[],""
1489,"blood_tendrils","Art/2DArt/SkillIcons/BloodTendrilsSkill.dds","[""Metadata/Effects/Spells/blood_tendrils/debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1490,"corrupted_blood_stream","Art/2DArt/SkillIcons/CorruptedBloodStream.dds","[""Metadata/Effects/Spells/corrupted_blood_stream/buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1491,"ultimatum_vulnerability","Art/2DArt/BuffIcons/EscalatingVulnerability.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/debuff_vulnerable_01.epk""]",[],[57],"","","","","","","","",[],[],[],""
1492,"ultimatum_ape_enrage","Art/2DArt/BuffIcons/buffrage.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/vaal_ape_enrage.epk""]",[],[],"","","","","","","","",[],[],[],""
1493,"ultimatum_ape_enrage_ruin","Art/2DArt/BuffIcons/buffrage.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/vaal_ape_enrage_ruin.epk""]",[],[],"","","","","","","","",[],[],[],""
1494,"ultimatum_pale_ape_degen_aura","Art/2DArt/SkillIcons/BloodQuicksand.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/pale_ape_aura.epk""]",[],"","","","","","","","",[],[],[],""
1495,"ultimatum_pale_ape_degen_aura_ruin","Art/2DArt/SkillIcons/BloodQuicksand.dds",[],"[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/pale_ape_aura_ruin.epk""]",[],"","","","","","","","",[],[],[],""
