"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkillsKey","bool","bool","[i32]","rid","MultiPartAchievement","bool","ItemClasses","GrantedEffectsKey"
8376,"SnappingAdder","",[],1,0,"",2,[],[],"",1962974158,[],"",2,1000,1221,"","",[],"","","",[],""
8377,"SnappingAdderRoyale","",[],1,0,"",2,[],[],"",995840464,[],"",2,1000,1221,"","",[],"","","",[],""
8378,"CreateFungalGroundOnKill","",[],1,0,"",4,[],[],"",162581256,[],"",2,1000,1222,"","",[],"","","",[],""
8379,"SupportChargedMines",1,[36],1,0,"-",3,[],[],"",-1656527571,[],"",2,1000,"","","",[],"","","",[],""
8380,"SupportAdditionalTrapMine",1,"[33,36]",1,0,"Z",2,[],[],"",-2113925275,[],"",2,1000,"","","",[],"","","",[],""
8381,"MonsterQuickDodgeRun","",[],1,0,"",2,[],[],"",0,[],"",2,150,1179,"","",[],"","",1,[],""
8382,"CelestialZombieSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,589,"","",[],"","","",[],""
8383,"ProjectRaisedZombieSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,589,"","",[],"","","",[],""
8384,"ProjectRaisedZombieSlamThaumaturgy","",[],1,0,"",4,[],[],"",0,[],"",2,1000,589,"","",[],"","","",[],""
8385,"SummonRagingSpiritCelestialVaalSummonedSkeletons","",[],1,0,"",3,[],[],"",0,[],"",2,800,277,"","",[],"","","",[],""
8386,"RainOfArrowsCelestialVaalSummonedSkeleton","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],""
8387,"GroundSlamCelestialSkeletonBossVaalSummonedSkeletons","",[],1,0,"",4,[],[],"",0,[],"",2,1000,309,"","",[],"","","",[],""
8388,"MonsterFireballCelestialVaalSummonedSkeleton","",[],1.1889,0.0475,"",3,[],[],"",0,[],"",2,850,44,"","",[],"","","",[],""
8389,"ShrapnelBallista","",[],0.5,0.0233,"",2,[],[],"",-1829235491,[],"",2,1000,1224,"","",[],"","","",[],""
8390,"SupportArrowNova",1,"[3,45,73,41,47,73,74,57,74]",0,0,"G",2,[],"[48,77,82]","",1405334938,[],"",2,1000,"",1,"",[],"","","",[13],""
8391,"SupportArrowNovaRoyale",1,"[3,45,73,41,47,73,74,57,74]",0,0,"G",2,[],"[48,77,82]","",1103005241,[],"",2,1000,"",1,"",[],"","","",[13],""
8392,"SupportBarrage",1,"[3,45,73,62,73,41,47,73,74]",0,0,"N",2,[],"[48,77,37,50]","",-489745904,[],"",2,1000,"",1,"",[],"","","","[13,8]",""
8393,"EnsnaringArrow","",[],6.5,0.052,"",2,[],[],"",-1671020548,[],"",2,1000,1225,"","",[],"","","",[],""
8394,"EnsnaringArrowRoyale","",[],6.5,0.052,"",2,[],[],"",1539567035,[],"",2,1000,1225,"","",[],"","","",[],""
8395,"ExileEnsnaringArrowBallista","",[],6.5,0.052,"",2,[],[],"",0,[],"",2,1000,1225,"","",[],"","","",[],""
8396,"HarvestCatBossDaemonEnsnare","",[],6.5,0.052,"",2,[],[],"",0,[],"",2,1000,1225,"","",[],"","","",[],""
8397,"HeistThugTrapperEnsnaringArrow","",[],6.5,0.052,"",2,[],[],"",0,[],"",2,1000,1225,"","",[],"","","",[],""
8398,"ArtilleryBallista","",[],1,0,"",2,[],[],"",1807198526,[],"",2,1000,1226,"","",[],"","","",[],""
8399,"ArtilleryBallistaRoyale","",[],1,0,"",2,[],[],"",-399677418,[],"",2,1000,1226,"","",[],"","","",[],""
8400,"SupportAddedFireDamagePlus",1,"[7,1]",1,0,"F",1,[],[],"",-517822605,[],"",2,1000,"","","",[],"","","",[],502
8401,"SupportAncestralCallPlus",1,[21],1,0,"A",1,[],"[50,38]","",1452578201,[],"",2,1000,"",1,"",[],"","","",[],7121
8402,"SupportBrutalityPlus",1,"[7,1,35]",1,0,"U",1,[],[],"",-350843093,[],"",2,1000,"","","",[],"","","",[],6214
8403,"SupportBurningDamagePlus",1,"[7,1,25]",1,0,"b",1,[],[],"",-642854504,[],"",2,1000,"","","",[],"","","",[],2196
8404,"SupportWeaponElementalDamagePlus",1,"[1,47]",1,0,"W",1,[],[],"",1471494741,[],"",2,1000,"","","",[],"","","",[],1121
8405,"SupportFirePenetrationPlus",1,"[7,1]",1,0,"V",1,[],[],"",-1395808844,[],"",2,1000,"","","",[],"","","",[],2003
8406,"SupportGenerosityPlus",1,[39],1,0,"G",1,[],"[26,69,53]","",-1761669084,[],"",2,1000,"","","",[],"","","",[],3295
8407,"SupportMeleePhysicalDamagePlus",1,[20],1,0,"M",1,[],[],"",-624640703,[],"",2,1000,"","","",[],"","","",[],906
8408,"SupportMeleeSplashPlus",1,[21],1,0,"S",1,[8],[],"",-786425604,[],"",2,1000,"","","",[],"","","",[],2182
8409,"SupportMultistrikePlus",1,[24],1,0,"3",1,[],"[38,94,77,75,74]","",-1828163645,[],"",2,1000,"","","",[],"","","",[],2177
8410,"SupportAddedColdDamagePlus",1,"[1,7]",1,0,"C",2,[],[],"",639359383,[],"",2,1000,"","","",[],"","","",[],511
8411,"SupportArrowNovaPlus",1,"[3,45,73,41,47,73,74,57,74]",0,0,"G",2,[],"[48,77,82]","",251541389,[],"",2,1000,"",1,"",[],"","","",[13],8390
8412,"SupportCastOnCritPlus",1,[1],1,0,"&",2,[],"[33,36,26,12]","",1140045883,[],"",2,1000,"",1,"",[],"","","",[],2309
8413,"SupportCastOnCritTriggeredPlus",1,"[2,32,74]",1,0,"&",2,"[37,90]","[33,36,26,12,50]","",-1979013451,[],"",2,1000,"",1,"",[],"","","",[],2310
8414,"SupportChainPlus",1,"[19,3,45,47,91]",1,0,"c",2,[],[],"",358099263,[],"",2,1000,"","","",[],"","","",[],2007
8415,"SupportColdPenetrationPlus",1,"[7,1]",1,0,"V",2,[],[],"",-2090407419,[],"",2,1000,"","","",[],"","","",[],2004
8416,"SupportDeadlyAilmentsPlus",1,"[7,1]",1,0,"i",2,[],[],"",-1665222365,[],"",2,1000,"","","",[],"","","",[],5782
8417,"SupportForkPlus",1,"[3,45,47]",1,0,"Y",2,[],[],"",-831193078,[],"",2,1000,"","","",[],"","","",[],2010
8418,"SupportGreaterMultipleProjectilesPlus",1,"[3,45,47,62]",1,0,"P",2,[],[],"",245927217,[],"",2,1000,"","","",[],"","","",[],505
8419,"SupportSwiftAfflictionPlus",1,"[9,46,7,1]",1,0,"r",2,[],[],"",-761302905,[],"",2,1000,"","","",[],"","","",[],4621
8420,"SupportVoidManipulationPlus",1,"[7,1,35]",1,0,"v",2,[],[],"",-1988192711,[],"",2,1000,"","","",[],"","","",[],4619
8421,"SupportViciousProjectilesPlus",1,"[41,47]",1,0,"d",2,[],[],"",1415815190,[],"",2,1000,"","","",[],"","","",[],2718
8422,"SupportAddedChaosDamagePlus",1,"[7,1]",1,0,"H",3,[],[],"",-366199073,[],"",2,1000,"","","",[],"","","",[],631
8423,"SupportAddedLightningDamagePlus",1,"[1,7]",1,0,"L",3,[],[],"",-1990836347,[],"",2,1000,"","","",[],"","","",[],516
8424,"SupportBlasphemyPlus",1,"[69,97,74]",1,0,"A",3,"[12,27,39,53,81,90]","[33,36,73,26,75,74]","",571531520,[],"",2,1000,"",1,"",[],"","","",[],3962
8425,"SupportCastWhileChannellingPlus",1,[48],1,0,"W",3,[],[26],"",-1566833115,[],"",2,1000,"","","",[],"","","",[],5394
8426,"SupportCastWhileChannellingTriggeredPlus",1,"[2,32,74]",1,0,"W",3,[37],"[26,50]","",2128231158,[],"",2,1000,"","","",[],"","","",[],5396
8427,"SupportControlledDestructionPlus",1,"[7,1,49]",1,0,"C",3,[],[],"",2072139774,[],"",2,1000,"","","",[],"","","",[],4620
8428,"SupportCurseOnHitPlus",1,"[1,7]",1,0,"&",3,[],"[33,36,26]","",1021729128,[],"",2,1000,"",1,"",[],"","","",[],2205
8429,"SupportCurseOnHitCursePlus",1,"[69,97,74,32,74]",1,0,"&",3,[37],"[33,36,26,53,50]","",-559579478,[],"",2,1000,"",1,"",[],"","","",[],2206
8430,"SupportElementalFocusPlus",1,"[7,1,25,67]",1,0,"F",3,[],[],"",-2050386525,[],"",2,1000,"","","",[],"","","",[],4850
8431,"SupportIncreasedAreaOfEffectPlus",1,"[8,18,44]",1,0,"E",3,[],[],"",-1849958836,[],"",2,1000,"","","",[],"","","",[],514
8432,"SupportLightningPenetrationPlus",1,"[7,1]",1,0,"V",3,[],[],"",-637784452,[],"",2,1000,"","","",[],"","","",[],2005
8433,"SupportMinionDamagePlus",1,[77],1,0,"d",3,[],[],"",-36922433,[],"",2,1000,"","","",[],"","","",[],1113
8434,"SupportSpellCascadePlus",1,[56],1,0,"p",3,[],"[26,33,36,39,38]","",-649579152,[],"",2,1000,"",1,"",[],"","","",[],7119
8435,"SupportSpellEchoPlus",1,[22],1,0,"k",3,[],"[26,33,36,37,12,38,64,94,77,75,74]","",-304561098,[],"",2,1000,"","","",[],"","","",[],2179
8436,"SupportUnboundAilmentsPlus",1,"[7,1,17]",1,0,"U",3,[],[],"",-1437810381,[],"",2,1000,"","","",[],"","","",[],6213
8437,"SupportUnleashPlus",1,[70],1,0,"q",3,[],"[26,33,36,37,12,38,64,48]","",-1641877107,[],"",2,1000,"","","",[],"","","",[],8166
8438,"MetamorphosisFIXME","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8439,"MetamorphosisFIXMEShortCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8440,"MetamorphosisFIXMEMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8441,"MetamorphosisFIXMELongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8442,"MetamorphosisFIXMEAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8443,"MetamorphosisMelee","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8444,"MetamorphosisMeleeShortCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8445,"MetamorphosisMeleeShortCooldownMediumNear","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8446,"MetamorphosisMeleeMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8447,"MetamorphosisMeleeMediumCooldownMediumNear","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8448,"MetamorphosisMeleeLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8449,"MetamorphosisMeleeLongCooldownMediumNear","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8450,"MetamorphosisMeleeAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8451,"MetamorphosisMeleeAreaDenialMediumNear","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8452,"MetamorphosisRanged","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8453,"MetamorphosisRangedShortCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8454,"MetamorphosisRangedMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8455,"MetamorphosisRangedLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8456,"MetamorphosisRangedLongCooldownSelfTarget","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8457,"MetamorphosisQueuedSkillShortCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8458,"MetamorphosisQueuedSkillMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8459,"MetamorphosisQueuedSkillLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8460,"MetamorphosisQueuedSkillAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8461,"MetamorphosisBuffShortCooldownSelfTarget","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8462,"MetamorphosisBuffMediumCooldownSelfTarget","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8463,"MetamorphosisBuffLongCooldownSelfTarget","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8464,"MetamorphosisAreaDenialSelfTarget","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8465,"MetamorphosisAreaDenialRanged","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8466,"MetamorphosisTargetPastTarget","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8467,"MetamorphosisTargetPastTargetMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8468,"MetamorphosisTargetPastTargetLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8469,"MetamorphosisTargetPastTargetAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8470,"MetamorphosisTargetInFrontTargetMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8471,"MetamorphosisProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1200,1152,"","",[],"","","",[],""
8472,"MetamorphosisProjectileSpammable","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8473,"MetamorphosisProjectileMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8474,"MetamorphosisProjectileAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8475,"MetamorphosisProjectileCloseRange","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8476,"MetamorphosisMeleeThrust","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],51,"","",[],""
8477,"MetamorphosisMassProjectileInCone","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1152,"","",[],"","","",[],""
8478,"MetamorphosisMassProjectileInDonut","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1152,"","",[],"","","",[],""
8479,"MetamorphosisBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1152,"","",[],"","","",[],""
8480,"MetamorphosisBarrageTimed","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8481,"MetamorphosisBarrageMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8482,"MetamorphosisBarrageLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8483,"MetamorphosisTrackingBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8484,"MetamorphosisTrackingBarrageFastTurnback","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8485,"MetamorphosisTrackingBarrageShortDuration","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8486,"MetamorphosisTrackingBarrageShortDurationMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1152,"","",[],"","","",[],""
8487,"MetamorphosisTrackingBarrageMortarShortDurationMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1152,"","",[],"","","",[],""
8488,"MetamorphosisTrackingBarrageShortDurationAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8489,"MetamorphosisTrackingBarrage6EventsLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8490,"MetamorphosisSnipeProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8491,"MetamorphosisGTAOEDonut","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8492,"MetamorphosisGTAOEWaveOutRectangle","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8493,"MetamorphosisGTAOEWaveOutRectangleFromSelf","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8494,"MetamorphosisGTAOEWaveOutRectangleShort","",[],1,0,"",4,[],[],"",0,[],"",2,1750,1152,"","",[],"","","",[],""
8495,"MetamorphosisSummonMinion","",[],1,0,"",4,[],[],"",0,[],"",2,0,1228,"","",[],"","","",[],""
8496,"MetamorphosisHalfNovaMirrored","",[],1,0,"",4,[],[],"",0,[],"",2,1400,1152,"","",[],"","","",[],""
8497,"MetamorphosisFirestormMoveDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,2500,928,"","",[],"","","",[],""
8498,"MetamorphosisTargetAroundTarget","",[],1,0,"",4,[],[],"",0,[],"",2,1400,1152,"","",[],"","","",[],""
8499,"MetamorphosisTargetAroundTargetLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8500,"MetamorphosisTargetAroundTargetAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8501,"MetamorphosisTrackingBarrageCannibalFire","",[],1,0,"",4,[],[],"",0,[],"",2,300,1152,"","",[],"","","",[],""
8502,"MetamorphosisDefaultTriggeredMediumNear","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8503,"MetamorphosisDefaultRepeatSelf","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8504,"MetamorphosisTargetAroundTargetSeawitch","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8505,"MetamorphosisTargetSelfMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8506,"MetamorphosisTargetSelfLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8507,"MetamorphosisTravelSkillShortCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8508,"MetamorphosisTravelSkillMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8509,"MetamorphosisTravelSkillLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8510,"MetamorphosisTravelSkillAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8511,"MetamorphosisLongCooldownCurseCast","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8512,"MetamorphosisAreaDenialCurseCast","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8513,"MetamorphosisAreaDenialLong","",[],1,0,"",4,[],[],"",0,[],"",2,1,1227,"","",[],"","","",[],""
8514,"MetamorphosisTargetMediumNear","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8515,"MetamorphosisBeamTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,1,1230,"","",[],"","","",[],""
8516,"MetamorphosisBeamTeleportShortCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1230,"","",[],"","","",[],""
8517,"MetamorphosisBeamTeleportMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1230,"","",[],"","","",[],""
8518,"MetamorphosisBeamTeleportLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1,1230,"","",[],"","","",[],""
8519,"MetamorphosisBeamTeleportAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,1,1230,"","",[],"","","",[],""
8520,"MetamorphosisFaunSunder","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8521,"MetamorphosisAoECircle","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8522,"MetamorphosisProjectileSpray","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8523,"MetamorphosisProjectileLeftToRightSpray","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8524,"MetamorphosisProjectileLeftToRightSprayShortCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,1750,1152,"","",[],"","","",[],""
8525,"MetamorphosisProjectileLeftToRightSprayLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],"","","",[],""
8526,"MetamorphosisMultiSlamNear","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8527,"MetamorphosisTargetAroundSelfSquare","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8528,"MetamorphosisTriggerOnTargetLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8529,"MetamorphosisTargetAroundTargetStrong","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8530,"MetamorphosisTargetAroundSelf","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8531,"MetamorphosisAheadMoveDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,2500,928,"","",[],"","","",[],""
8532,"MetamorphosisDeathnut","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8533,"MetamorphosisMultiprojSpray","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8534,"MetamorphosisTripleCastMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
8535,"MetamorphosisMultiProjInCone","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1152,"","",[],"","","",[],""
8536,"MetamorphosisTrackingBarrageMortarMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8537,"MetamorphosisTrackingBarrageMortar","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8538,"MetamorphosisTrackingBarrageMortarAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8539,"MetamorphosisMassTarGroundTrigger","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
8540,"MetamorphosisAreaDenialCircle10Seconds","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],"","","",[],""
8541,"MetamorphosisAreaDenialTrigger5AroundSelf","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],"","","",[],""
8542,"MetamorphosisGATriggeredDonut","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8543,"MetamorphosisSummonInvisibleFires","",[],1,0,"",4,[],[],"",0,[],"",2,2000,352,"","",[],"","","",[],""
8544,"MetamorphosisSummonMetaVolatiles","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],""
8545,"MetamorphSummonRighteousFireDaemons","",[],1,0,"",4,[],[],"",0,[],"",2,3000,352,"","",[],36,"","",[],""
8546,"MetamorphosisSummonAnimateWeapons","",[],1,0,"",4,[],[],"",0,[],"",2,2000,307,"","",[],"","","",[],""
8547,"MetamorphMeleeTriggerMediumCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],"","","",[],""
8548,"MetamorphosisTriggerRectangleGA1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8549,"MetamorphosisTriggerRectangleGS1","",[],0.4,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
8550,"MetamorphosisTriggerCircleGA1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8551,"MetamorphosisTriggerCircleGS1","",[],0.4,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
8552,"MetamorphosisTriggerCircleGA2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8553,"MetamorphosisTriggerCircleGS2","",[],0.4,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
8554,"MetamorphosisTriggerCircleGA3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8555,"MetamorphosisTriggerCircleGS3","",[],0.4,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
8556,"MetamorphosisTriggerCleaveGA1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8557,"MetamorphosisTriggerCleaveGA1Flipped","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8558,"MetamorphosisTriggerCleaveGS1","",[],0.4,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
8559,"MetamorphosisHellfireBarrage","",[],4.2222,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8560,"MetamorphKitavaXNukeExplosion","",[],3.15,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8561,"MetamorphKitavaXNukeGeometryTrigger","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],"","","",[],""
8562,"MetamorphosisMetaProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],40,"","",[],""
8563,"MetamorphosisMetaProjectileSpell","",[],1.2,0.04,"",4,[],[],"",0,[],"",2,1000,326,"","",[],40,"","",[],""
8564,"MetamorphosisMetaProjectileSpell2","",[],1.2,0.04,"",4,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
8565,"MetamorphosisIceShotVortex","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],1,"","",[],""
8566,"MetamorphosisLightningArrowShockNova","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],1,"","",[],""
8567,"MetamorphosisEmptyActionAttack","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1036,"","",[],"","","",[],""
8568,"MetamorphosisEmptyActionSpell","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],"","","",[],""
8569,"MetamorphosisCreateShockedGround","",[],1,0,"",4,[],[],"",0,[],"",2,1000,602,"","",[],"","","",[],""
8570,"MetamorphosisCreateChilledGround","",[],1,0,"",4,[],[],"",0,[],"",2,1000,602,"","",[],"","","",[],""
8571,"MetamorphHalfCircleAreaDenial","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],"","","",[],""
8572,"MetamorphGeometryEarthquake","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
8573,"MetamorphGeometryMiniEarthquake","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
8574,"MetamorphTriSpinNovaLongCooldown","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1152,"","",[],"","","",[],""
