"rownum","Id","DisplayedName","Description","string","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool"
1086,"dynamite_boom","","","Dynamite","Art/2DArt/BuffIcons/DivineFlare.dds",[1],[32],[],"","",1,"","",21,"",[],[],[],"","",[],8,"","","",[],"","",1
1087,"flare_impact","","","Flare","Art/2DArt/BuffIcons/DivineFlare.dds",[1],[32],[],"","",1,"","",21,"",[],[],[],"","",[],8,"","","",[],"","",1
1088,"rain_of_spores","Toxic Rain","Fire arrows into the air that rain down around the targeted area, dealing damage to enemies they hit and creating spore pods where they land. Each spore pod deals chaos damage over time to nearby enemies and slows their movement speed. The pods last for a duration before bursting, dealing area damage.","RainOfSpores","Art/2DArt/SkillIcons/RainOfSpores.dds","[1,2]","[1,41,58,8,11,15,14,16,7,42,9,35,62,42,32,89]",[13],"","",1,"","",21,1,"[8406,8407,8408]","[24,173,450]",[],1,1,[],8,3,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1089,"triggered_rain_of_spores","Toxic Rain","Fire arrows into the air that rain down around the targeted area, dealing damage to enemies they hit and creating spore pods where they land. Each spore pod deals chaos damage over time to nearby enemies and slows their movement speed. The pods last for a duration before bursting, dealing area damage.","RainOfSpores","Art/2DArt/SkillIcons/RainOfSpores.dds","[1,2]","[1,41,58,8,11,15,14,16,7,42,9,35,62,42,32,89,37,50,90]",[13],"","",1,"","",21,1,"[8406,8407,8408]","[24,173,450]",[],1,1,[],8,3,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1090,"summon_relic","Summon Holy Relic","Summon a Holy Relic that stays near you. When you hit an enemy with an attack, the Holy Relic triggers a nova spell, with a very short cooldown, that deals physical damage to enemies and grants life regeneration to allies. This life regeneration is higher when applied to minions.","SummonRelic","Art/2DArt/SkillIcons/HolyRelicSkillIcon.dds","[1,2]","[32,16,6,18,22,2,15,14,77,90]",[],"","",1,"","",21,1,[],[],"[7,2,8,37,9,28]",1,1,[],8,"","","",[],"","",1
1091,"champion_of_light_teleport","","","ChampionTeleport","",[4],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1092,"proto_pizza_slam","","","ProtoPizzaSlam","","[4,1,2]","[1,7,8]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,12,3,35,28,15,14,13,26,17,16,29,11,10,18,19,27]","","",1
1093,"proto_abyss_slam","","","ProtoAbyssSlam","","[4,1,2]","[1,7,8,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1094,"proto_pizza_slice","","","ProtoPizzaSlice","","[4,1,2]","[1,7,8,3,11,41]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,12,3,35,28,15,14,13,26,17,16,29,11,10,18,19,27]","","",1
1095,"proto_projectile_shield","","","ProtoProjectileShield","","[4,1,2]","[1,3,11,41]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1096,"spawn_object","","","SpawnObject","","[4,1,2]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1097,"relic_triggered_nova","","","RelicHolyNova","",[4],"[2,7,8,50,32,37,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1098,"single_ground_laser","","","SingleGroundLaser","","[2,3]","[2,7,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1099,"epic_chest_pulse","","","EpicChestPulse","","[1,2]","[2,7,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1100,"delete_target_delve","","","DeleteTarget","","[15,8]",[40],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1101,"create_expanding_ring","","","CreateExpandingRing","","[4,1,2]","[2,7,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1102,"reverse_expanding_ring","","","ReverseExpandingRing","","[4,1,2]","[2,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1103,"spawn_blood_meteors","","","SpawnBloodMeteors","",[2],"[2,7,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1104,"fire_blood_meteors","","","FireBloodMeteors","",[2],"[2,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1105,"spirit_bomb","","","SpiritBomb","",[2],"[2,7,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1106,"place_objects_along_path","","","PlaceObjectsAlongPath","","[1,2,4]","[22,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1107,"create_cutout_circle","","","CreateCutoutCircle","",[4],"[2,7,8,32,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1108,"detonate_cutout_circle","","","DetonateCutoutCircle","",[4],"[2,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1109,"transition_beam","","","TransitionBeam","",[7],"[2,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1110,"qiongqi_tornadoes","","","QiongqiTornadoes","","[1,15]",[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1111,"winter_orb","Winter Orb","Channel to conjure an orb above you, which pelts nearby enemies with projectiles that impact the ground and explode. Channelling for longer builds up stages on the skill. When you stop channelling, the stages decay over a duration.","FrostFury","Art/2DArt/SkillIcons/FrostFury.dds",[1],"[2,48,30,7,8,9,3,15,72,82,100]",[],"","",1,"","",21,1,"[8730,8789,8790]","[24,8449,8791]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1112,"flicker_thrust","Flicker Thrust","","FlickerThrust","",[2],"[1,20,21]",[],"","",1,"FlickerThrust","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1113,"monster_haste","","","CastAuraSpeed","Art/2DArt/SkillIcons/auraspeed.dds",[4],"[2,8,5,12,23,15,39,64,32,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1114,"monster_wrath","","","CastAuraLightningDamage","Art/2DArt/SkillIcons/auralightning.dds",[4],"[2,8,5,12,23,15,39,31,64,32,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1115,"monster_fire_resist_aura","","","CastAuraFireResistance","Art/2DArt/SkillIcons/aurafireresist.dds",[4],"[2,8,5,12,23,15,39,29,64,32,72,90]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1116,"monster_cold_resist_aura","","","CastAuraColdResistance","Art/2DArt/SkillIcons/auracoldresist.dds",[4],"[2,8,5,12,23,15,39,30,64,32,72,90]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1117,"monster_lightning_resist_aura","","","CastAuraLightningResistance","Art/2DArt/SkillIcons/auralightningresist.dds",[4],"[2,8,5,12,23,15,39,31,64,32,72,90]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1118,"rending_steel","Rending Steel (NOT CURRENTLY USED)","[UNUSED] Slash in an arc, hitting with all weapons and Impaling enemies hit. Enemies struck release a burst of shards backward, dealing damage behind them. Only works with Axes and Swords.","RendingSteel","Art/2DArt/SkillIcons/LancingSteel.dds","[1,2]","[1,8,24,20,28]","[9,10,15,11,16]","","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1119,"lancing_steel","Lancing Steel","","LancingSteel","Art/2DArt/SkillIcons/LancingSteel.dds","[1,2]","[1,3,7,11,41,28,82]","[9,10,15,11,16]","","",1,"","",21,1,"[8736,8767,8770,13116]","[24,8769,8453,173]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1120,"storm_brand","Storm Brand","Creates a magical brand which can attach to a nearby enemy. It periodically activates while attached, firing beams which deal damage to nearby enemies and those around them. The brand will detach if the enemy dies.","ConduitSigil","Art/2DArt/SkillIcons/ConduitSigil.dds","[1,2]","[2,7,8,31,19,9,15,14,16,32,22,65,72]",[],"","",1,"","",21,1,"[8717,8713,8731]","[8715,8712,24]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1121,"zana_player_bubble","","","ZanaPlayerBubble","",[3],"[2,8,5,72]",[],"","",1,"ZanaPlayerBubble","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1122,"focus","Focus","Focus your power, granting yourself the Focused buff.","Focus","Art/2DArt/SkillIcons/DjinnFocus.dds",[4],"[5,2,64,90]",[],"","",1,"Focus","",21,1,"[8606,8765,14626]","[6319,3351,9425]",[],1,1,[],8,"","","",[],"","",1
1123,"banner_war","War Banner","Casting once reserves mana to carry a banner which increases the accuracy of nearby allies, and physical damage taken by nearby enemies. Gain stages by killing enemies while carrying the banner. Casting the skill again places the banner, ending the mana reservation. Once placed, it becomes more powerful for each stage gained. You cannot have multiple banners at the same time.","BloodstainedBanner","Art/2DArt/SkillIcons/WarBanner.dds",[1],"[5,8,2,9,12,39,64,72,71,28,88,85,86,90]",[],"","",1,"","",21,1,"[8728,8760]","[14073,1941]",[],1,1,[],8,"","","",[],"","",1
1124,"banner_dread","Dread Banner","Casting once reserves mana to carry a banner which makes nearby allies inflict impale with attacks, and lessens the accuracy of nearby enemies. Gain stages by impaling enemies while carrying the banner. Casting the skill again places the banner, ending the mana reservation. Once placed, it becomes more powerful for each stage gained. You cannot have multiple banners at the same time.","PuresteelBanner","Art/2DArt/SkillIcons/DreadBanner.dds",[1],"[5,8,2,9,12,39,64,72,71,28,88,85,86,90]",[],"","",1,"","",21,1,"[8728,8759,10933]","[14073,1941,2964]",[],1,1,[],8,"","","",[],"","",1
1125,"betrayal_siege_cannon","","","BetrayalSiegeCannon","","[1,2,8]","[7,2,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1126,"feast_of_flesh","Feast of Flesh","Consume a number of corpses around you to recover life, mana and energy shield.","FeastOfFlesh","Art/2DArt/SkillIcons/FeastofFlesh.dds",[4],"[2,8,32,72,84]",[],"","",1,"FeastOfFlesh","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1127,"shattering_steel","Shattering Steel","Swing an Axe or Sword, consuming Steel Shards to gain a Steel Ward that protects you for a duration, and fire projectiles which shatter on impact or soon after being launched, dealing area damage in front of where they shatter. Steel Shards are gained with the Call of Steel Skill.","ShatteringSteel","Art/2DArt/SkillIcons/ShatteringSteel.dds","[1,2]","[1,3,7,11,41,8,28,57,96]","[9,10,15,11,16]","","",1,"","",21,1,"[8699,8734,8735,13061]","[8700,24,173,13055]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1128,"donut_circle","","","DonutCircle","","[1,2]",[2],[],"","",1,"DonutCircle","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1129,"revive_monsters_in_cone","","","ReviveMonstersInCone","",[6],[2],[],"","",1,"ReviveMonstersInCone","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1130,"create_monster_from_corpses","","","CreateMonsterFromCorpses","",[6],[2],[],"","",1,"CreateMonsterFromCorpses","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1131,"arcane_wake","Arcane Wake","Create a slipstream at your location.","CastGroundEffect","Art/2DArt/SkillIcons/ArcaneWake.dds",[1],"[2,8,7,32,9,50,72,84,90,37,104]",[],"","",1,"","",21,"",[],[],[],1,"",[],8,"","","",[],"","",1
1132,"armageddon_brand","Armageddon Brand","Creates a magical brand which can attach to a nearby enemy. It periodically activates while attached, causing a fiery meteor to fall from the sky. The brand will detach if the enemy dies.","CataclysmSigil","Art/2DArt/SkillIcons/ArmageddonBrand.dds","[1,2]","[2,7,8,29,9,15,14,16,32,22,65,72]",[],"","",1,"","",21,1,"[8716,8733,8732]","[8714,8470,24]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1133,"multi_reflection_beam","","","MultiReflectionBeam","",[15],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1134,"sigil_recall","Brand Recall","Recall your brands to you, detaching them from enemies and increasing attachment range until they next attach to an enemy. Spends a portion of each recalled brand's cost to cause it to activate.","SigilRecall","Art/2DArt/SkillIcons/RecallSigil.dds",[4],"[2,32,64,90]",[],"","",1,"","",21,1,"[8646,12254]","[3351,12253]",[],1,1,[8625],8,"","","",[],"","",1
1135,"monster_frost_fury","","","MonsterFrostFury","",[4],"[2,30,7,8,9,3,72,82]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1136,"geometry_projectiles_spell","","","GeometryProjectiles","","[2,1,4]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1137,"geometry_projectiles_attack","","","GeometryProjectilesAttack","","[2,1,4]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1138,"death_clap","","","DeathClap","","[1,2]","[7,2,8,72]",[],"","",1,"DeathClap","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1139,"riker_bomb_shot","","","RikerBombShot","","[1,2]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1140,"catarina_carpet_mortar","","","CatarinaCarpetMortar","","[2,1]","[3,57,2,7,8,14,15,16,22,32,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1141,"hand_slam","","","HandSlam","","[2,1]","[32,8]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1142,"spiky_donut","","","SpikyDonut","","[2,1]","[32,8,7,2,72]",[],"","",1,"SpikyDonut","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1143,"reaper_slam","","","ReaperSlam","","[2,1]","[32,8,2,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1144,"bone_slam","","","BoneSlam","","[2,1]","[32,8,2,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1145,"catarina_sideways_carpet_bomb","","","CatarinaSidewaysCarpetBomb","","[2,1]","[8,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1146,"catarina_rollout","","","CatarinaRollout_","","[2,1]","[8,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1147,"catarina_scythe","","","CatarinaScythe","","[2,1]","[8,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1148,"catarina_barrage","","","CatarinaBarrage","","[2,1]","[8,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1149,"monkey_throw","","","MonkeyThrow","",[3],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1150,"effect_driven_attack","","","EffectDrivenAttack","","[2,1,4]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1151,"effect_driven_spell","","","EffectDrivenSpell","","[2,1,4]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1152,"geometry_trigger","","","GeometryTrigger","","[2,1,4]",[32],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1153,"volatile_wormhole_slam","","","VolatileWormholeSlam","",[2],[2],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1154,"purifying_flame","Purifying Flame","A wave of divine fire deals damage in a line, then creates Consecrated Ground and deals damage in an area around the targeted location. A larger shockwave then expands outwards, damaging enemies standing on Consecrated Ground that were not already hit.","Sanctify","Art/2DArt/SkillIcons/PurifyingFlame.dds","[2,1,22]","[2,8,7,9,14,15,16,32,22,29,70,72,28]",[],"","",1,"","",21,1,"[9162,9146]","[8847,24]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1155,"multi_teleport_blackhole_projectile","","","MultiTeleportBlackholeProjectile","",[2],"[2,3,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1156,"rectangle_mortar_with_rotating_orbs","","","RectangleMortarWithRotatingOrbs","","[2,1]","[2,3,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1157,"camera_lens_expanding_donut","","","CameraLensExpandingDonut","",[2],"[2,35]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1158,"soulrend","Soulrend","Fires a projectile that turns towards enemies in front of it, damaging and piercing through those it hits, and leeching some of that damage as energy shield. As the projectile travels, it repeatedly applies a short but powerful chaos damage over time debuff to each enemy in an area around it.","Soulrend","Art/2DArt/SkillIcons/Soulrend.dds","[2,1]","[2,8,9,3,35,7,42,22,32,14,16,15,70,72,57]",[],"","",1,"","",21,1,"[9140,9141]","[24,173]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1159,"dark_ritual","Bane","Applies a debuff to enemies in an area, which deals chaos damage over Time. Linked hex curses are also applied to those enemies. The debuff deals more damage and lasts longer for each hex applied this way.  This skill cannot be used by Totems, Traps, or Mines.","DarkRitual","Art/2DArt/SkillIcons/DarkRitual.dds","[2,1,22]","[2,8,9,35,42,22,56,32,49,70,72,97]",[],"","",1,"","",21,1,"[9143,9144]","[24,434]",[],1,1,[],8,"","","","[16,10,11,29,17,12,13,27]","","",1
1160,"wave_of_conviction","Wave of Conviction","An expanding wave of energy surges forward, damaging enemies in a cone-shaped area over a duration. Each enemy hit is inflicted with Exposure matching the element of which they took the highest damage. Only one Wave of Conviction can be active at a time","Purge","Art/2DArt/SkillIcons/Purge.dds","[2,1]","[2,8,7,9,14,15,16,32,29,31,70,22,72,28]",[],"","",1,"","",21,1,"[9152,9153,9154]","[24,215,9298]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1161,"spell_damage_aura","Zealotry","Casts an aura that grants bonuses to damage and critical strike chance of spells to you and your allies, and gives a chance to create Consecrated Ground against stronger enemies.","CastAuraSpellDamage","Art/2DArt/SkillIcons/SpellDamageAura.dds",[4],"[2,8,5,12,23,15,39,64,72,81,85,86,90]",[],"","",1,"Spell Damage Aura","",21,1,"[9084,9083,9085]","[14052,1941,14073]",[],1,1,[],8,"","","",[],"","",1
1162,"storm_burst_new","Storm Burst","Unleash orbs of energy while you channel that repeatedly jump towards the targeted location until their duration expires, dealing damage in small area after each jump. When you stop channelling, all remaining orbs explode, dealing higher damage in a larger area.","StormBurstNew","Art/2DArt/SkillIcons/StormBurst.dds","[18,17,23]","[2,7,15,31,48,8,9,72,28]",[],"","",1,"","",21,1,"[6378,6379,6498]","[219,434,24]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1163,"divine_tempest","Divine Ire","Channelling draws in energy around you to repeatedly build up stages, damaging a number of nearby enemies when you do so. Release to unleash a powerful burst of energy in a beam in front of you.","DivineTempest","Art/2DArt/SkillIcons/DivineTempest.dds","[18,17,23]","[2,8,7,48,31,15,72,28]",[],"","",1,"","",21,1,[9150],[24],[],1,1,[9151],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1164,"damage_over_time_aura","Malevolence","Casts an aura that multiplies damage over time and increases skill effect duration of you and your allies.","CastAuraDamageOverTime","Art/2DArt/SkillIcons/DeliriumAura.dds",[4],"[2,8,5,12,23,15,39,64,72,81,85,86,90]",[],"","",1,"Spell Damage Aura","",21,1,"[8948,8947,8949]","[14052,1941,14073]",[],1,1,[],8,"","","",[],"","",1
1165,"cascading_triangle_slam","","","CascadingTriangleSlam","",[1],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1166,"synthesis_beam_refraction","","","SynthesisBeamRefraction","",[15],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1167,"sequential_wifi_arcs","","","SequentialWifiArcs","","[1,2]","[2,35,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1168,"dash_to_target","","","DashToTarget","","[1,2]","[2,34]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1169,"spinning_ground_laser","","","SpinningGroundLaser","","[1,2]","[2,8,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1170,"monster_soulrend","","","MonsterSoulrend","","[2,1]","[2,8,9,3,35,42,22,32,14,16,15,49,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1171,"flame_totem_channelled","Holy Flame Totem","Summons a totem that channels to fire a stream of flame at nearby enemies, and creates an area of consecrated ground around the totem.","FlameTotemChannelled","Art/2DArt/SkillIcons/flametotem.dds","[1,2,20]","[2,3,57,7,14,16,26,29,48,28]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/flametotem.jpg","","FlameTotem","",17,1,"[4273,4246,4063,9163]","[173,175,24,8847]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1172,"synthesis_turret_charge_projectile","","","SynthesisTurretChargeProjectile","",[2],"[2,3,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1173,"mass_beam_barrage","","","MassBeamBarrage","","[2,1]","[2,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1174,"concentrated_beam","","","ConcentratedBeam","","[2,1]","[2,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1175,"shock_rifle_disco","","","ShockRifleDisco","","[2,1]","[2,3,7]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1176,"expanding_cone_waves","","","ExpandingConeWaves","","[2,1]","[2,8,7,72]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
1177,"expanding_effect","","","ExpandingEffect","","[4,1,2]","[2,32]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1178,"steelskin","Steelskin","Applies a buff which can take some of the damage from hits for you before being depleted. Shares a cooldown with other Guard skills.","QuickGuard","Art/2DArt/BuffIcons/QuickGuard.dds",[4],"[2,5,64,9,32,78,90]",[],"","",1,"","",21,1,"[9575,9931]","[9425,1038]",[],1,1,[],8,"","","",[],"","",1
1179,"quick_dodge","Dash","Performs a series of quick teleports towards a targeted location. If using the \""Attack in Place\"" option, the direction is reversed. Shares a cooldown with other Blink skills.","QuickDodge","Art/2DArt/SkillIcons/QuickDash.dds",[1],"[2,34,79,80,90,105]",[],"","",1,"","",21,1,"[9946,9932]","[9945,11737]",[],1,1,[],8,4,"","",[],"","",1
1180,"quick_block","[UNUSED] Quick Block  (NOT CURRENTLY USED)","[UNUSED] Not used","QuickBlock","Art/2DArt/SkillIcons/auraspeed.dds",[1],"[1,5,9,7,64,8,20,90]",[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
1181,"replicate","[UNUSED] Replicate  (NOT CURRENTLY USED)","[UNUSED] Summon replications of your character that follow you. When you use a supported skill, the replications also use their copy of the skill. Additional Projectiles are distributed evenly among replications.","Replicate","Art/2DArt/SkillIcons/passives/Survivalist.dds",[4],"[6,2,9,77,90]",[],"","",1,"","",21,1,[],[],"[1,20,21,24,7,8,3,19,9,35,41,57]",1,1,[],8,"","","",[],"","",1
1182,"bladestorm","Bladestorm","Perform a spinning attack, damaging enemies around you and creating a bladestorm matching your stance. The bladestorm repeatedly damages enemies, based on your weapon damage and attack time, for a duration. Blood bladestorms are stationary and cause Bleeding, while Sand bladestorms move slowly forwards and Blind enemies. Requires a Sword or Axe. You are in Blood Stance by default.","Bladestorm","Art/2DArt/SkillIcons/BloodBladeStorm.dds","[2,1]","[1,20,8,9,24]","[9,10,15,11,16]","","",1,"","",21,1,"[9934,12978]","[24,13406]",[],1,1,[9361],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1183,"blood_sand_stance","Blood and Sand","Casts a buff that grants different bonuses to melee skills depending on your stance. Using the skill again alternates between Blood Stance and Sand Stance.","BloodSandStance","Art/2DArt/BuffIcons/SandStance.dds",[4],"[2,5,64,12,64,85,86,90,93]",[],"","",1,"","",21,1,[9935],[4548],[],1,1,[],8,"","","",[],"","",1
1184,"berserk","Berserk","Consumes Rage at an accelerating rate to provide a powerful buff, granting more attack damage, attack speed, movement speed, and less damage taken.","Berserk","Art/2DArt/BuffIcons/Beserk.dds",[4],"[2,5,32,64,86,90]",[],"","",1,"Berserk","",21,1,"[9613,9948]","[9425,4548]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
1185,"blood_spears","Perforate","Smash the ground to bring forth multiple spears to damage enemies. When in Blood Stance, multiple spikes burst from the ground in sequence, able to hit enemies multiple times. In Sand Stance, the spikes are thrust outwards. Requires a Sword or Axe. You are in Blood Stance by default.","BloodSpears","Art/2DArt/SkillIcons/Bloodspears.dds","[2,1]","[1,8,7,20,24,92,15]","[9,10,15,11,16]","","",1,"","",21,1,"[9936,9937]","[434,24]",[],1,1,[9392],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
