"rownum","Id","i32_8","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool_47"
2597,"BlightTemplarShieldBearerLarge",100,"",0,0,0,0,35,"",1,""
2598,"BlightGoatman",100,"",0,5,0,20,1,1,"",""
2599,"BlightGoatmanSlow",100,"",15,5,0,20,1,1,"",""
2600,"BlightGoatmanShaman",100,"",0,0,50,20,18,1,"",""
2601,"BlightGoatmanBoss",100,"",0,5,0,20,35,"",1,""
2602,"BlightSkeletonSlow",100,"",25,0,0,30,17,1,"",""
2603,"BlightSkeleton",100,"",25,0,0,30,17,1,"",""
2604,"BlightSkeletonBow",100,"",0,10,0,20,17,1,"",""
2605,"BlightSkeletonLarge",100,"",25,0,0,20,17,1,"",""
2606,"BlightSkeletonNecromancer",100,"",0,0,100,20,20,1,"",""
2607,"BlightSkeletonCannonBoss",100,"",25,25,0,20,35,"",1,""
2608,"BlightMonkeySlow",100,"",0,15,0,20,1,1,"",""
2609,"BlightMonkey",100,"",0,15,0,20,1,1,"",""
2610,"BlightMonkeyChieftain",100,"",0,0,0,20,18,1,"",""
2611,"BlightMonkeyChieftainBoss",100,"",0,0,0,20,35,"",1,""
2612,"BlightUndyingSlow",100,"",0,30,0,20,3,1,"",""
2613,"BlightUndying",100,"",0,30,0,20,3,1,"",""
2614,"BlightUndyingOutcast",100,"",0,25,0,20,24,1,"",""
2615,"BlightUndyingEvangalist",100,"",0,10,0,20,24,1,"",""
2616,"BlightUndyingEvangalistBoss",100,"",0,10,0,20,35,"",1,""
2617,"BlightAxisSoldierSlow",100,"",75,0,0,20,17,1,"",""
2618,"BlightAxisSoldier",100,"",75,0,0,20,17,1,"",""
2619,"BlightAxisSoldierElite",100,"",75,0,0,20,24,1,"",""
2620,"BlightAxisCaster",100,"",0,0,50,20,17,1,"",""
2621,"BlightAxisCasterBoss",100,"",0,0,50,20,35,"",1,""
2622,"BlightAxisExperiementer",100,"",0,0,50,20,24,1,"",""
2623,"BlightSnakeSlitherSlow",100,"",20,10,0,20,5,1,"",""
2624,"BlightSnakeSlither",100,"",0,10,0,20,5,1,"",1
2625,"BlightSnake",100,"",0,15,0,20,5,1,"",1
2626,"BlightSnakeScorpion",100,"",0,15,0,20,5,1,"",1
2627,"BlightSnakeSlitherFast",100,"",0,10,0,20,5,1,"",1
2628,"BlightSnakeSlitherBoss",100,"",0,10,0,20,35,"",1,1
2629,"BlightSnakeSpectralViper",100,"",0,0,0,20,0,"","",""
2630,"BlightKitavaCultistSlow",100,"",25,40,0,20,3,1,"",""
2631,"BlightKitavaCultistSpearSlow",100,"",25,40,0,20,3,1,"",""
2632,"BlightKitavaCultist",100,"",25,40,0,20,3,1,"",""
2633,"BlightKitavaCultistSpear",100,"",25,40,0,20,3,1,"",""
2634,"BlightRegurgitator",100,"",0,0,0,20,7,1,"",""
2635,"BlightWickerman",100,"",100,0,0,20,17,1,"",""
2636,"BlightKitavaDemon",100,"",50,40,0,20,24,1,"",""
2637,"BlightKitavaDemonBoss",100,"",50,40,0,20,35,"",1,""
2638,"BlightCannibalSlow",100,"",0,15,0,20,17,1,"",""
2639,"BlightCannibal",100,"",0,15,0,20,17,1,"",""
2640,"BlightCannibalChampion",100,"",0,15,0,20,25,1,"",""
2641,"BlightCannibalChampionBoss",100,"",0,15,0,20,35,"",1,""
2642,"BlightPitbullSlow",100,"",25,60,0,20,1,1,"",1
2643,"BlightPitbull",100,"",25,60,0,20,1,1,"",1
2644,"BlightCockerelSlow",100,"",0,50,0,20,20,1,"",1
2645,"BlightCockerel",100,"",0,50,0,20,20,1,"",1
2646,"BlightCockerelBow",100,"",0,50,0,20,20,1,"",1
2647,"BlightGladiator",100,"",25,0,0,20,17,1,"",1
2648,"BlightBull",100,"",100,0,0,20,2,1,"",1
2649,"BlightLion",100,"",0,10,0,20,1,1,"",""
2650,"BlightBullBoss",100,"",100,0,0,20,35,"",1,1
2651,"BoneGolem",340,1,0,0,100,20,42,"","",""
2652,"BurrowingViper",100,"",0,100,0,20,0,"","",""
2653,"Skitterbot",100,1,0,0,0,0,0,"","",""
2654,"SnakeFlowerMan",100,"",0,0,0,20,4,"","",""
2655,"BlightBuilder",100,"",33,33,33,20,24,"","",""
2656,"SanctumNPC",100,"",33,33,33,20,24,"","",""
2657,"BlightedSpore",100,"",0,0,0,0,0,"","",""
2658,"AtlasExiles1",100,"",100,0,100,20,36,"","",""
2659,"AtlasExiles1Apparition",100,"",100,0,100,20,36,"","",""
2660,"CrusaderMageguardCaster",100,"",50,0,200,20,20,"","",""
2661,"CrusaderMageguardCasterSpectre",100,"",50,0,200,20,20,"","",""
2662,"CrusaderReligiousTemplar",100,"",75,0,40,20,3,"","",""
2663,"CrusaderBlackguardInquisitor",100,"",75,0,25,20,3,"","",""
2664,"CrusaderBlackguardCleric",100,"",0,0,100,20,3,"","",""
2665,"CrusaderBlessedSister",100,"",0,0,100,20,3,"","",""
2666,"CrusaderTemplarJudge",100,"",0,0,50,20,3,"","",""
2667,"CrusaderFallenAngelWarrior",100,"",100,0,80,20,20,"","",""
2668,"CrusaderFallenAngelWarriorSpectre",100,"",100,0,80,20,20,"","",""
2669,"CrusaderManaPhantasm",100,"",0,0,100,20,20,"","",""
2670,"CrusaderArcaneOrb",100,"",0,0,50,20,3,"","",""
2671,"AtlasExiles2",100,"",100,0,100,20,36,"","",""
2672,"AtlasExiles2Apparition",100,"",100,0,100,20,36,"","",""
2673,"EyrieElementalFighter",100,"",0,40,0,20,2,"","",""
2674,"EyrieArcticCrystalCaster",100,"",0,40,40,20,19,"","",""
2675,"EyrieArcticCrystalCasterSpectre",100,"",0,40,40,20,19,"","",""
2676,"EyrieSeraphFighter",100,"",100,80,0,20,19,"","",""
2677,"EyrieSeraphFighterSpectre",100,"",100,80,0,20,19,"","",""
2678,"EyrieSeraphArcher",100,"",100,80,0,20,19,"","",""
2679,"EyrieSeraphArcherSpectre",100,"",100,80,0,20,19,"","",""
2680,"EyrieArmouredBird",100,"",50,25,0,20,19,"","",""
2681,"EyrieArmouredBirdSpectre",100,"",50,25,0,20,19,"","",""
2682,"EyrieEagleTotem",100,"",0,0,100,20,19,"","",""
2683,"EyrieKiweth",100,"",0,20,50,20,2,"","",""
2684,"EyrieSummonedRaven",100,"",0,0,0,20,2,"","",""
2685,"AtlasExiles3",100,"",100,0,100,20,36,"","",""
2686,"AtlasExiles3Apparition",100,"",100,0,100,20,36,"","",""
2687,"BasiliskSnake",100,"",0,15,0,20,5,"","",""
2688,"BasiliskScorpion",100,"",50,0,0,20,5,"","",""
2689,"BasiliskTaster",100,"",0,10,0,20,5,"","",1
2690,"BasiliskSpiderPlague",100,"",0,0,0,20,12,"","",""
2691,"BasiliskSpiderPlagueMinion",100,"",0,0,0,20,12,"","",""
2692,"BasiliskBurrowingViper",100,"",0,0,0,20,0,"","",""
2693,"BasiliskBurrowingViperBoss",100,"",0,0,0,20,0,"","",""
2694,"BasiliskBurrowingViperSpawner",100,"",0,0,0,20,0,"","",""
2695,"BasiliskIguana",100,"",0,20,50,20,16,"","",1
2696,"BasiliskFemaleViper",100,"",75,80,0,20,21,"","",""
2697,"BasiliskFemaleViperSpectre",100,"",75,80,0,20,21,"","",""
2698,"BasiliskFemaleGorgon",100,"",75,80,0,20,21,"","",""
2699,"BasiliskFemaleGorgonSpectre",100,"",75,80,0,20,21,"","",""
2700,"BasiliskFlyingViper",100,"",0,75,25,20,21,"","",""
2701,"AdjudicatorCockerel",100,"",0,50,0,20,3,"","",1
2702,"AdjudicatorCockerelBoss",100,"",0,50,0,20,3,"","",1
2703,"AdjudicatorCockerelBow",100,"",0,50,0,20,3,"","",1
2704,"AdjudicatorCockerelBowBoss",100,"",0,50,0,20,3,"","",1
2705,"AdjudicatorGladiator",100,"",50,50,0,20,0,"","",1
2706,"AdjudicatorGladiatorBoss",100,"",50,50,0,20,0,"","",1
2707,"AdjudicatorLionStatue",100,"",50,50,0,10,0,"","",""
2708,"AdjudicatorPitbull",100,"",25,20,0,20,1,"","",1
2709,"AdjudicatorPitbullBoss",100,"",25,20,0,20,1,"","",1
2710,"AdjudicatorFemaleStatue",100,"",50,0,0,20,0,"","",""
2711,"AdjudicatorMaleStatue",100,"",50,0,0,20,0,"","",""
2712,"AdjudicatorMaster",100,"",100,80,0,20,48,"","",""
2713,"AdjudicatorMasterSpectre",100,"",100,80,0,20,48,"","",""
2714,"AdjudicatorGrandMaster",100,"",100,80,0,20,48,"","",""
2715,"AdjudicatorGrandMasterSpectre",100,"",100,80,0,20,48,"","",""
2716,"AdjudicatorBanner",100,"",0,0,0,20,35,"","",""
2717,"AdjudicatorBannerInfluence",100,"",0,0,0,20,35,"","",""
2718,"AtlasExiles4",100,"",100,0,100,20,36,"","",""
2719,"AtlasExiles4Apparition",100,"",100,0,100,20,36,"","",""
2720,"AtlasExiles5",100,"",100,0,100,20,36,"","",""
2721,"AtlasExiles5Throne",100,"",100,0,100,20,36,"","",""
2722,"AtlasExiles5Apparition",100,"",100,0,100,20,36,"","",""
2723,"AtlasExiles5ApparitionInfluence",100,"",100,0,100,20,36,"","",""
2724,"AtlasExiles5CivilianMale",100,"",0,0,0,20,0,"","",""
2725,"AtlasExiles5CivilianFemale",100,"",0,0,0,20,0,"","",""
2726,"AtlasQuestBlackguardRanged",100,"",25,20,0,20,2,"",1,""
2727,"AtlasQuestBlackguardChampion",100,"",25,30,0,20,37,1,"",""
2728,"AtlasQuestStatueSmall",100,"",100,100,0,20,48,"","",""
2729,"AtlasQuestStatueLarge",100,"",100,0,0,20,48,"","",""
2730,"AtlasQuestKitavaCultist",100,"",25,40,0,20,11,"","",""
2731,"AtlasQuestKitavaCultistSpear",100,"",25,40,0,20,11,"","",""
2732,"AtlasQuestTemplarJudgeCultist",100,"",0,0,25,20,11,"","",""
2733,"AtlasQuestReligiousTemplar2hCultist",100,"",75,0,40,20,17,"","",""
2734,"AtlasQuestReligiousTemplarCultist",100,"",75,0,40,20,17,"","",""
2735,"AfflictionMonster",100,"",0,0,0,20,0,"","",""
2736,"AfflictionMinion1",100,"",50,0,0,20,48,"","",""
2737,"AfflictionMinion2",100,"",0,0,50,20,11,"","",""
2738,"AfflictionMinion3",100,"",50,0,0,20,48,"","",""
2739,"AfflictionMinion4",100,"",0,50,0,20,10,"","",""
2740,"AfflictionMinion5",100,"",50,0,0,20,48,"","",""
2741,"AfflictionMinion6",100,"",0,50,0,20,9,"","",""
2742,"AfflictionMonsterBoss",100,"",50,50,50,20,35,"","",""
2743,"AfflictionMonsterBossWild",100,"",50,50,50,20,35,"","",""
2744,"AfflictionMonsterBossPhys",100,"",50,50,500,20,35,"","",""
2745,"AfflictionMonsterBossWildPhys",100,"",50,50,500,20,35,"","",""
2746,"AfflictionMonsterBossWildPhysOakGauntlet",100,"",50,50,0,20,35,"","",""
2747,"AfflictionDaemon",100,1,0,0,0,20,0,"","",""
2748,"Tangmazu",100,"",0,0,0,20,0,"","",""
2749,"SaplingIced",100,"",0,33,33,20,35,"","",""
2750,"SaplingIcedOrb",100,"",0,33,33,20,0,"","",""
2751,"DragonGrey",100,"",50,10,30,20,26,"","",""
2752,"BeehiveBehemoth",100,"",75,10,10,20,35,"","",""
2753,"BeehiveBehemothAtlasUber",100,"",75,10,10,20,35,"","",""
2754,"BeehiveBehemothVine",100,"",75,0,0,20,0,"","",""
2755,"BurnBoss",100,"",0,0,100,20,35,"","",""
2756,"BurnBossSanctum",100,"",0,0,100,20,35,"","",""
2757,"CrimsonPriest",100,"",50,10,30,20,35,"","",""
2758,"CrimsonPriestStandalone",100,"",50,10,30,20,35,"","",""
2759,"CrimsonPriestClone",100,"",50,10,30,20,35,"","",""
2760,"CrimsonPriestSanctum",100,"",50,10,30,20,35,"","",""
2761,"CrimsonPriestCloneSanctum",100,"",50,10,30,20,35,"","",""
2762,"SpikerBull",100,"",50,0,0,20,35,"","",1
2763,"SpikerBullAtlasUber",100,"",50,0,0,20,35,"","",1
2764,"Barghest",100,"",0,10,30,20,26,"","",""
2765,"Thaumaturgist",100,"",0,0,100,20,35,"","",""
2766,"LavaTentacleSquid",100,"",0,0,25,20,8,"","",""
2767,"PirateLordBrutal",100,"",25,0,0,30,35,"","",""
2768,"PirateLordBrutalAtlasUber",100,"",25,0,0,30,35,"","",""
2769,"PirateLordFigurehead",100,"",25,0,0,30,35,"","",""
2770,"PirateLordBrutalShipmate",100,"",25,0,0,30,35,"","",""
2771,"PirateLordBrutalShipmateRoyale",100,"",25,0,0,30,35,"","",""
2772,"HarvestDropBear",100,"",0,50,0,20,1,1,"",1
2773,"HarvestHellion",100,"",0,10,0,20,1,1,"",""
2774,"HarvestHellionT3",100,"",0,10,0,20,17,"",1,""
2775,"HarvestWolf",100,"",0,10,0,20,2,1,"",""
2776,"HarvestMonkey",100,"",0,15,0,20,1,1,"",""
2777,"HarvestInsect",100,"",0,0,0,20,0,1,"",""
2778,"HarvestInsectSpawned",100,"",0,0,0,20,0,1,"",""
2779,"HarvestBeast",100,"",0,0,0,20,0,1,"",""
2780,"HarvestBeastSpectre",100,"",0,0,0,20,0,1,"",""
2781,"HarvestBeastT3",100,"",0,0,0,20,17,"",1,""
2782,"HarvestBeastT3Spectre",100,"",0,0,0,20,17,"",1,""
2783,"HarvestHound",100,"",0,10,0,20,1,1,"",1
2784,"HarvestChieftain",100,"",0,0,0,20,18,1,"",""
2785,"HarvestChieftainSpectre",100,"",0,0,0,20,18,1,"",""
2786,"HarvestMinerHammer",100,"",0,0,0,20,2,1,"",1
2787,"HarvestSpiker",100,"",25,15,0,20,2,1,"",1
2788,"HarvestBirddog",100,"",0,10,0,20,17,"",1,""
2789,"HarvestBrambleHulk",100,"",0,10,0,20,17,"",1,""
2790,"HarvestInsectSpawner",100,"",0,0,0,20,17,"",1,1
2791,"HarvestInsectSpawnerSpectre",100,"",0,0,0,20,17,"",1,1
2792,"HarvestMeleeSpider",100,"",0,0,0,20,3,1,"",""
2793,"HarvestWeta",100,"",0,50,0,20,2,1,"",""
2794,"HarvestWetaSpawnling",100,"",0,50,0,20,2,1,"",""
2795,"HarvestParasite",100,"",0,0,0,20,2,1,"",""
2796,"HarvestScorpion",100,"",50,0,0,20,5,1,"",""
2797,"HarvestThornSpider",100,"",0,0,0,20,3,1,"",""
2798,"HarvestSabreSpider",100,"",0,0,0,20,3,1,"",""
2799,"HarvestHuhuGrub",100,"",0,50,0,20,2,1,"",""
2800,"HarvestPlagueSpider",100,"",0,0,0,20,12,1,"",""
2801,"HarvestPlagueSpiderSpectre",100,"",0,0,0,20,12,1,"",""
2802,"HarvestPlagueSpiderSpawnling",100,"",0,50,0,20,2,1,"",""
2803,"HarvestBlackstrider",100,"",0,0,0,20,17,"",1,""
2804,"HarvestSquid",100,"",0,40,60,20,17,"",1,1
2805,"HarvestVultureParasite",100,"",0,0,0,20,17,"",1,""
2806,"HarvestPlatedScorpion",100,"",0,0,0,20,17,"",1,""
2807,"HarvestPlatedScorpionSpectre",100,"",0,0,0,20,17,"",1,""
2808,"HarvestDevourer",100,"",0,0,0,20,17,"",1,""
2809,"HarvestRhoa",100,"",25,0,0,20,2,1,"",""
2810,"HarvestRhoaSpectre",100,"",25,0,0,20,2,1,"",""
2811,"HarvestSandspitter",100,"",0,0,0,20,3,1,"",1
2812,"HarvestRegurgitator",100,"",0,0,0,20,7,1,"",""
2813,"HarvestFrog",100,"",0,20,0,20,3,1,"",""
2814,"HarvestAnt",100,"",0,50,0,20,6,1,"",""
2815,"HarvestRhex",100,"",0,50,0,20,3,1,"",""
2816,"HarvestRhexSpectre",100,"",0,50,0,20,3,1,"",""
2817,"HarvestRhexLarge",100,"",0,50,0,20,17,"",1,""
2818,"HarvestRhexLargeSpectre",100,"",0,50,0,20,17,"",1,""
2819,"HarvestShieldcrab",100,"",25,0,0,20,1,1,"",1
2820,"HarvestDevourerSnake",100,"",0,0,0,20,0,1,"",""
2821,"HarvestIguana",100,"",0,20,50,20,22,1,"",1
2822,"HarvestIguanaSpectre",100,"",0,20,50,20,22,1,"",1
2823,"HarvestSandleaper",100,"",0,50,0,20,3,1,"",1
2824,"HarvestNessaCrab",100,"",100,0,0,20,17,"",1,""
2825,"HarvestNessaCrabSpectre",100,"",100,0,0,20,17,"",1,""
2826,"HarvestKitavaDemon",100,"",50,40,0,20,17,"",1,""
2827,"HarvestKitavaDemonSpectre",100,"",50,40,0,20,17,"",1,""
2828,"HarvestGoatman",100,"",0,0,50,20,17,"",1,""
2829,"HarvestLanternMiner",100,"",0,20,0,20,17,"",1,1
2830,"HarvestBossBear",100,"",0,0,0,20,35,"","",""
2831,"HarvestBossCat",100,"",0,100,0,20,35,"","",""
2832,"HarvestBossBird",100,"",0,0,100,20,35,"","",""
2833,"HarvestBossBearMapBoss",100,"",0,0,0,20,35,"","",""
2834,"HarvestBossCatMapBoss",100,"",0,100,0,20,35,"","",""
2835,"HarvestBossBirdMapBoss",100,"",0,0,100,20,35,"","",""
2836,"HarvestOshabiTreeWalk",100,"",0,0,100,20,35,"","",""
2837,"HarvestOshabiBoss",100,"",0,0,50,20,36,"","",""
2838,"HarvestOshabiCombatVine",100,"",0,0,0,20,"","","",""
2839,"HarvestOshabiCombatVineSmall",100,"",0,0,0,20,"","","",""
2840,"HarvestOshabiHammerVine",200,"",0,0,0,20,"","","",""
2841,"HarvestOshabiBattleVine",100,"",0,0,0,20,35,"","",""
2842,"HarvestOshabiCyanBattleVine",100,"",0,0,0,20,36,"","",""
2843,"HarvestOshabiVineBarrier",100,"",100,0,0,20,36,"","",""
2844,"HarvestOshabiCyanBloomVolatile",100,"",0,0,0,20,0,"","",""
2845,"HeistAlliedNPC",100,"",33,33,33,20,35,"","",""
2846,"HeistAlliedNPCKurai",100,"",33,33,33,20,35,"","",""
2847,"HeistAlliedNPCAdiyah",100,"",33,33,33,20,35,"","",""
2848,"HeistAlliedNPCHuck",100,"",33,33,33,20,35,"","",""
2849,"HeistAlliedNPCTibbs",100,"",33,33,33,20,35,"","",""
2850,"HeistAlliedNPCTullina",100,"",33,33,33,20,35,"","",""
2851,"HeistBossUnbreakableMk1",100,"",100,0,100,20,36,"","",""
2852,"HeistBossUnbreakableMk1Map",100,"",100,0,100,20,36,"","",""
2853,"HeistBossDanai",100,"",25,100,0,20,36,"","",""
2854,"HeistBossFreidrich",100,"",0,50,0,20,36,"","",""
2855,"HeistBossFreidrichSlave",100,"",0,0,0,20,24,"","",""
2856,"HeistBossJamanra",100,"",100,0,50,20,36,"","",""
2857,"HeistBossAdmiralDarnaw",100,"",0,50,0,20,36,"","",""
2858,"HeistBossTwinsVic",100,"",0,33,33,20,36,"","",""
2859,"HeistBossTwinsVin",100,"",0,33,33,20,36,"","",""
2860,"HeistBossTwinsTotems",100,"",50,0,0,20,36,"","",""
2861,"HeistMilitaryMelee1",100,"",100,0,0,20,3,1,"",""
2862,"HeistMilitaryMelee2",100,"",100,0,0,20,3,1,"",""
2863,"HeistMilitaryMelee3",100,"",100,0,0,20,3,1,"",""
2864,"HeistMilitaryMelee4",100,"",100,0,0,20,17,1,"",""
2865,"HeistMilitaryRanged1",100,"",100,50,0,20,3,1,"",""
2866,"HeistMilitaryCaster1",100,"",25,0,100,20,3,1,"",""
2867,"HeistMilitaryMelee1Elite",100,"",100,0,0,20,3,"",1,""
2868,"HeistMilitaryMelee1EliteSpectre",100,"",100,0,0,20,3,"",1,""
2869,"HeistMilitaryMelee4Elite",100,"",100,0,0,20,17,"",1,""
2870,"HeistMilitaryMelee4EliteSpectre",100,"",100,0,0,20,17,"",1,""
2871,"HeistMilitaryCaster1Elite",100,"",25,0,100,20,3,"",1,""
2872,"HeistMilitaryCaster1EliteSpectre",100,"",25,0,100,20,3,"",1,""
2873,"HeistMilitaryMelee1Miniboss",100,"",100,0,0,20,37,"",1,""
2874,"HeistMilitaryMelee4Miniboss",100,"",100,0,0,20,37,"",1,""
2875,"HeistThaumaturgistMiniBossStaff",100,"",50,0,100,20,37,"",1,""
2876,"HeistThaumaturgistMiniBossAxe",100,"",50,50,0,20,37,"",1,""
2877,"HeistProjectUnarmedElite",100,"",50,50,0,20,37,"",1,""
2878,"HeistProjectUnarmedEliteAtlasUber",100,"",50,50,0,20,37,"",1,""
2879,"HeistProjectUnarmedEliteSpectre",100,"",50,50,0,20,37,"",1,""
2880,"HeistProjectZombie",100,"",0,0,0,30,2,1,"",""
2881,"HeistProjectSkeletonMelee",100,"",25,0,0,30,3,1,"",""
2882,"HeistProjectSkeletonRanged",100,"",50,50,0,20,3,1,"",""
2883,"HeistProjectSkeletonMeleeRoyale",100,"",0,0,0,30,3,1,"",""
2884,"HeistProjectSkeletonRangedRoyale",100,"",50,50,0,20,3,1,"",""
2885,"HeistScienceLabrador",100,"",50,50,0,20,17,1,"",""
2886,"HeistScientistWand",100,"",50,0,100,20,21,1,"",""
2887,"HeistProjectWand",100,"",50,0,100,20,21,1,"",""
2888,"HeistProjectCasterElite",100,"",50,0,100,20,37,"",1,""
2889,"HeistProjectCasterEliteAtlasUber",100,"",50,0,100,20,37,"",1,""
2890,"HeistProjectCasterEliteSpectre",100,"",50,0,100,20,37,"",1,""
2891,"HeistScientistCasterElite",100,"",50,0,100,20,37,"",1,""
2892,"HeistScientistCasterEliteSpectre",100,"",50,0,100,20,37,"",1,""
2893,"HeistScientistLabRat",100,"",0,25,0,20,3,1,"",""
2894,"ThaumaturgyLabRat",100,"",0,25,0,20,3,1,"",""
2895,"HeistThugMelee1",100,"",100,0,0,20,2,1,"",""
2896,"HeistThugMelee2",100,"",0,0,0,20,2,1,"",""
2897,"HeistThugMelee3",100,"",100,0,0,20,2,1,"",""
2898,"HeistThugMelee4",100,"",0,0,0,20,2,1,"",""
2899,"HeistThugRanged1",100,"",0,100,0,20,2,1,"",""
2900,"HeistThugTorch1",100,"",50,50,0,20,2,1,"",""
2901,"HeistThugTrapper1",100,"",50,50,50,20,2,1,"",""
2902,"HeistThugMelee2Elite",100,"",75,0,0,20,19,"",1,""
2903,"HeistThugMelee2EliteSpectre",100,"",75,0,0,20,19,"",1,""
2904,"HeistThugMelee4Elite",100,"",0,0,0,20,19,"",1,""
2905,"HeistThugMelee4EliteSpectre",100,"",0,0,0,20,19,"",1,""
2906,"HeistThugRanged1Elite",100,"",0,100,0,20,19,"",1,""
2907,"HeistThugRanged1EliteSpectre",100,"",0,100,0,20,19,"",1,""
2908,"HeistThugTorch1Elite",100,"",50,50,0,20,19,"",1,""
2909,"HeistThugTorch1EliteSpectre",100,"",50,50,0,20,19,"",1,""
2910,"HeistThugTrapper1Elite",100,"",0,50,50,20,19,"",1,""
2911,"HeistThugMelee1Miniboss",100,"",100,0,0,20,37,"",1,""
2912,"HeistThugMelee2Miniboss",100,"",100,0,0,20,37,"",1,""
2913,"HeistThugTrapper1Miniboss",100,"",50,50,50,20,37,"",1,""
2914,"HeistRobotClockworkGolem",100,"",100,0,0,20,1,1,"",""
2915,"HeistRobotClockworkGolemAtlasUber",100,"",100,0,0,20,1,1,"",""
2916,"HeistRobotDrone",100,"",0,100,0,20,1,1,"",""
2917,"HeistRobotSkitterbot",100,"",0,100,0,20,1,1,"",""
2918,"HeistRobotSpider",100,"",50,50,0,20,1,1,"",""
2919,"HeistRobotMannequin",100,"",100,0,0,20,1,1,"",""
2920,"HeistRobotMannequinAtlasUber",100,"",100,0,0,20,1,1,"",""
2921,"HeistRobotTotem",100,"",0,0,100,20,1,1,"",""
2922,"HeistRobotPyreKnightElite",100,"",100,50,50,20,19,"",1,""
2923,"HeistRobotPyreKnightEliteSpectre",100,"",100,50,50,20,19,"",1,""
2924,"HeistRobotPyreKnightEliteAtlasUber",100,"",100,50,50,20,19,"",1,""
2925,"HeistRobotAutomatonElite",100,"",100,0,50,20,18,"",1,""
2926,"HeistRobotAutomatonEliteSpectre",100,"",100,0,50,20,18,"",1,""
2927,"HeistRobotAutomatonEliteAtlasUber",100,"",100,0,50,20,18,"",1,""
2928,"HeistRobotStormcallerGolemElite",100,"",100,0,0,20,20,"",1,""
2929,"HeistRobotStormcallerGolemEliteSpectre",100,"",100,0,0,20,20,"",1,""
2930,"HeistRobotStormcallerGolemEliteAtlasUber",100,"",100,0,0,20,20,"",1,""
2931,"HeistRobotForgeHoundElite",100,"",100,0,0,20,18,"",1,""
2932,"HeistRobotForgeHoundEliteSpectre",100,"",100,0,0,20,18,"",1,""
2933,"HeistRobotForgeHoundEliteAtlasUber",100,"",100,0,0,20,18,"",1,""
2934,"HeistRobotCrucibleElite",100,"",0,0,100,20,18,"",1,""
2935,"HeistRobotArgusMiniboss",100,"",100,0,0,20,37,"",1,""
2936,"HeistRobotForgeHoundMiniboss",100,"",100,0,0,20,37,"",1,""
2937,"HeistRoboMapLightBot",100,"",0,0,100,20,18,"",1,""
2938,"IvoryTempleMilitaryBoss1",100,"",100,0,0,20,35,"","",1
2939,"IvoryTempleMilitaryBoss2",100,"",100,0,0,20,35,"","",1
2940,"SecretDesecrateMonster",100,"",0,0,50,20,0,"","",""
2941,"TauntingContraption",100,1,0,0,0,0,42,"","",""
2942,"DjinnDemon",100,"",0,33,33,20,35,"","",""
2943,"DjinnDemonAtlasUber",100,"",0,33,33,20,35,"","",""
2944,"TheMaven",100,"",25,0,100,20,36,"","",""
2945,"TheMavenEnraged",100,"",25,0,100,20,36,"","",""
2946,"TheMavenMap",100,"",25,0,100,20,36,"","",""
2947,"TheMavenMapSupporter",100,"",25,0,100,20,36,"","",""
2948,"MavenBrainBoss",100,"",25,0,100,20,36,"","",""
2949,"MavenOrbMonster",100,"",0,0,0,20,17,"","",""
2950,"VaalGuardRanged",100,"",25,30,0,20,2,"","",1
2951,"VaalGuardFast",100,"",25,60,0,20,2,"","",1
2952,"VaalGuardOverseer",100,"",75,0,0,20,1,"","",1
2953,"VaalGuard",100,"",75,0,0,20,1,"","",1
2954,"VaalSpinner",100,"",50,0,60,20,3,"","",1
2955,"VaalSkitterConstruct",100,"",50,0,60,20,3,"","",1
2956,"TrialMasterBoss",100,"",100,0,50,20,36,"","",""
2957,"VaalSpinnerUltimatum",100,"",50,0,60,20,12,1,"",""
2958,"VaalSkitterConstructUltimatum",100,"",50,0,60,20,7,1,"",""
2959,"VaalSkitterConstructUltimatumSpectre",100,"",50,0,60,20,7,1,"",""
2960,"VaalApparitionUltimatum",100,"",0,0,100,20,48,"","",""
2961,"VaalSabreSpiderUltimatum",100,"",0,60,0,20,2,1,"",""
2962,"VaalSabreSpiderUltimatumSpectre",100,"",0,60,0,20,2,1,"",""
2963,"VaalBulbSpiderUltimatum",100,"",0,60,0,20,0,1,"",""
2964,"VaalGuardUltimatum",100,"",75,0,0,20,0,1,"",""
2965,"VaalGuardUltimatumAtlasUber",100,"",75,0,0,20,0,1,"",""
2966,"VaalGuardUltimatumSpectre",100,"",75,0,0,20,0,1,"",""
2967,"VaalGuardRareUltimatum",100,"",75,0,0,20,9,1,"",""
2968,"VaalGuardRangedUltimatum",100,"",75,30,0,20,0,1,"",""
2969,"VaalGuardFastUltimatum",100,"",75,60,0,20,0,1,"",""
2970,"VaalRollingGolemUltimatum",100,"",100,0,0,20,20,"","",""
2971,"VaalGoliathUltimatum",100,"",50,0,0,20,48,1,"",""
2972,"VaalGoliathUltimatumAtlasUber",100,"",50,0,0,20,48,1,"",""
2973,"VaalBeastUltimatum",100,"",50,0,0,0,20,"","",""
2974,"NeedleDrakelingUltimatum",100,"",0,75,0,20,3,1,"",""
2975,"UltimatumSerpent",100,"",0,0,0,20,0,1,"",""
2976,"ExpeditionApparition",100,"",75,0,0,20,36,"","",1
2977,"ExpeditionApparitionMap",100,"",75,0,0,20,36,"","",1
