"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52","bool_68"
5818,7338,1739629862,"Art/2DItems/Hideout/DisplayCabinet.dds",20,[],0,[],""
5819,7339,4174688918,"Art/2DItems/Hideout/WoodlandsObjects.dds",20,[],0,[],""
5820,7340,1455453007,"Art/2DItems/Hideout/FountainObjects.dds",20,[],0,[],""
5821,7341,655424970,"Art/2DItems/Hideout/WarTable.dds",20,[],0,[],""
5822,7342,787896536,"Art/2DItems/Hideout/StablesObjects.dds",20,[],0,[],""
5823,7343,1426716842,"Art/2DItems/Hideout/HideoutHanasMemorial.dds",20,[],0,[],""
5824,7344,3212965505,"Art/2DItems/Hideout/HideoutSentryStation.dds",20,[],0,[],""
5825,7345,195006304,"Art/2DItems/Hideout/HideoutHolySeal.dds",20,[],0,[],""
5826,7346,48329167,"Art/2DItems/Hideout/AncestralPortal.dds",20,[],0,[],""
5827,7347,1595511678,"Art/2DItems/Hideout/KalguurWeaponRack.dds",20,[],0,[],""
5828,7348,1752677803,"Art/2DItems/Hideout/KalguurArmourStand.dds",20,[],0,[],""
5829,7349,2773440912,"Art/2DItems/Hideout/KalguurAltar.dds",20,[],0,[],""
5830,7350,1129505746,"Art/2DItems/Hideout/KalguurPillar.dds",20,[],0,[],""
5831,7351,750558082,"Art/2DItems/Hideout/KalguurBrazier.dds",20,[],0,[],""
5832,7352,1763818140,"Art/2DItems/Hideout/KalguurFloorMedallion.dds",20,[],0,[],""
5833,7353,3535134165,"Art/2DItems/Hideout/KalguurTriskelionFlame.dds",20,[],0,[],""
5834,7354,1981812224,"Art/2DItems/Hideout/HeritageBuildingSupplies.dds",20,[],0,[],""
5835,7355,3301147309,"Art/2DItems/Hideout/HeritageCurios.dds",20,[],0,[],""
5836,7356,2776123971,"Art/2DItems/Hideout/HeritageEnvironmentalEffect.dds",20,[],0,[],""
5837,7357,1456307818,"Art/2DItems/Hideout/DivergenceBuildingSupplies.dds",20,[],0,[],""
5838,7358,313339246,"Art/2DItems/Hideout/DivergenceCurios.dds",20,[],0,[],""
5839,7359,3746035602,"Art/2DItems/Hideout/DivergenceEnvironmentalEffect.dds",20,[],0,[],""
5840,7360,2609916420,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[],""
5841,7361,2122560376,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[],""
5842,7362,2243707794,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[],""
5843,7363,3452560044,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[],""
5844,7364,1581704969,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[],""
5845,7365,3068111658,"Art/2DItems/Hideout/BlackHornCluster01_4.dds",20,[],0,[],""
5846,7366,1838298309,"Art/2DItems/Hideout/HellscapeObjectC02_1.dds",20,[],0,[],""
5847,7367,1925365225,"Art/2DItems/Hideout/HellscapeObjectCWallSt02_1.dds",20,[],0,[],""
5848,7368,1176711077,"Art/2DItems/Hideout/HellBloodandBone_v03_01.dds",20,[],0,[],""
5849,7369,4196198645,"Art/2DItems/Hideout/HellStalagmites_01.dds",20,[],0,[],""
5850,7370,280070410,"Art/2DItems/Hideout/HellscapeObjectC01_2.dds",20,[],0,[],""
5851,7371,3201862174,"Art/2DItems/Hideout/LightCrystal01.dds",20,[],0,[],""
5852,7372,1029870313,"Art/2DItems/Hideout/LightMourningStatue02.dds",20,[],0,[],""
5853,7373,3254804487,"Art/2DItems/Hideout/MagebloomMapDevice.dds",20,[],0,[],""
5854,7377,1267931100,"Art/2DItems/Hideout/WarpRunesHideoutDecorationBlue.dds",20,[],0,[],""
5855,7378,3216323952,"Art/2DItems/Hideout/WarpRunesHideoutDecorationRed.dds",20,[],0,[],""
5856,7379,4164856197,"Art/2DItems/Hideout/WarpRunesHideoutDecorationYellow.dds",20,[],0,[],""
5857,7380,2814111377,"Art/2DItems/Hideout/WarpRunesHideoutDecorationOrange.dds",20,[],0,[],""
5858,7381,1466950277,"Art/2DItems/Hideout/WarpRunesHideoutDecorationPurple.dds",20,[],0,[],""
5859,7382,931663624,"Art/2DItems/Hideout/WarpRunesHideoutDecorationGreen.dds",20,[],0,[],""
5860,7383,2186298170,"Art/2DItems/Hideout/WarpRunesHideoutDecorationWhite.dds",20,[],0,[],""
5861,7384,1092040791,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[],""
5862,7385,1244373711,"Art/2DItems/Hideout/ScientistTinkersWaypoint.dds",20,[],0,[],""
5863,7386,2540954578,"Art/2DItems/Hideout/StormcallerTinkersWaypoint.dds",20,[],0,[],""
5864,7387,1431168746,"Art/2DItems/Hideout/DivineTinkersWaypoint.dds",20,[],0,[],""
5865,7388,1265828241,"Art/2DItems/Hideout/DarkshardTinkersWaypoint.dds",20,[],0,[],""
5866,7389,4041010034,"Art/2DItems/Hideout/VerdantTinkersWaypoint.dds",20,[],0,[],""
5867,7390,1798986912,"Art/2DItems/Hideout/ThaumaturgyTinkersWaypoint.dds",20,[],0,[],""
5868,7391,49248148,"Art/2DItems/Hideout/MannequinHideoutDecoration.dds",20,[],0,[],""
5869,7392,2005575331,"Art/2DItems/Hideout/ItemDisplayCase.dds",20,[],0,[],""
5870,7393,2203913838,"Art/2DItems/Hideout/ProximityLightWhite.dds",20,[],0,[],""
5871,7394,220394720,"Art/2DItems/Hideout/ProximityLightYellow.dds",20,[],0,[],""
5872,7395,600230344,"Art/2DItems/Hideout/ProximityLightOrange.dds",20,[],0,[],""
5873,7396,4258080544,"Art/2DItems/Hideout/ProximityLightRed.dds",20,[],0,[],""
5874,7397,1496003362,"Art/2DItems/Hideout/ProximityLightBlue.dds",20,[],0,[],""
5875,7398,979643315,"Art/2DItems/Hideout/ProximityLightTurquoise.dds",20,[],0,[],""
5876,7399,2176503353,"Art/2DItems/Hideout/ProximityLightPurple.dds",20,[],0,[],""
5877,7400,2762794031,"Art/2DItems/Hideout/ProximityLightPink.dds",20,[],0,[],""
5878,7401,3884523003,"Art/2DItems/Hideout/ProximityLightGreen.dds",20,[],0,[],""
5879,7402,607478935,"Art/2DItems/Hideout/DeliriousHideoutDecoration.dds",20,[],0,[],""
5880,7403,2544219727,"Art/2DItems/Hideout/ScourgeHideoutDecoration.dds",20,[],0,[],""
5881,7404,1854886056,"Art/2DItems/Effects/Portals/SunMapDevice.dds",20,[],0,[],""
5882,7405,3464196834,"Art/2DItems/Hideout/SacrificialMapDevice.dds",20,[],0,[],""
5883,7406,3624301234,"Art/2DItems/Hideout/HideoutOriathanKing.dds",20,[],0,[],""
5884,7407,1300780127,"Art/2DItems/Hideout/HideoutOriathanQueen.dds",20,[],0,[],""
5885,7408,3448718241,"Art/2DItems/Hideout/HideoutOriathanBishop.dds",20,[],0,[],""
5886,7409,103495868,"Art/2DItems/Hideout/HideoutOriathanKnight.dds",20,[],0,[],""
5887,7410,1168415655,"Art/2DItems/Hideout/HideoutOriathanRook.dds",20,[],0,[],""
5888,7411,1106424866,"Art/2DItems/Hideout/HideoutOriathanPawn.dds",20,[],0,[],""
5889,7412,2699877893,"Art/2DItems/Hideout/HideoutOriathanCannon.dds",20,[],0,[],""
5890,7413,1124372358,"Art/2DItems/Hideout/HideoutPrimordialKing.dds",20,[],0,[],""
5891,7414,127117918,"Art/2DItems/Hideout/HideoutPrimordialQueen.dds",20,[],0,[],""
5892,7415,4110654826,"Art/2DItems/Hideout/HideoutPrimordialBishop.dds",20,[],0,[],""
5893,7416,1302409479,"Art/2DItems/Hideout/HideoutPrimordialKnight.dds",20,[],0,[],""
5894,7417,1581918016,"Art/2DItems/Hideout/HideoutPrimordialRook.dds",20,[],0,[],""
5895,7418,596942173,"Art/2DItems/Hideout/HideoutPrimordialPawn.dds",20,[],0,[],""
5896,7419,598208396,"Art/2DItems/Hideout/HideoutPrimordialCannon.dds",20,[],0,[],""
5897,7420,145822658,"Art/2DItems/Hideout/HideoutChessboard.dds",20,[],0,[],""
5898,7421,1997925821,"Art/2DItems/Hideout/HideoutChineseChessboard.dds",20,[],0,[],""
5899,7422,246107379,"Art/2DItems/Hideout/HideoutPlaceholder.dds",20,[],0,[],""
5900,7424,2152234654,"Art/2DItems/Hideout/MarchTrophy1.dds",20,[],0,[],""
5901,7425,2984070877,"Art/2DItems/Hideout/MarchTrophy2.dds",20,[],0,[],""
5902,7426,1707906600,"Art/2DItems/Hideout/MarchTrophy3.dds",20,[],0,[],""
5903,7427,890505293,"Art/2DItems/Hideout/MarchTrophy4.dds",20,[],0,[],""
5904,7432,239632883,"Art/2DItems/Hideout/EnchantersCraftingBench.dds",20,[],0,[],""
5905,7512,2843436241,"Art/2DItems/Hideout/CauldronMapDevice.dds",20,[],0,[],""
5906,7796,2312208992,"Art/2DItems/Hideout/CanopyHut.dds",20,[],0,[],""
5907,7797,390389598,"Art/2DItems/Hideout/CanopyRack.dds",20,[],0,[],""
5908,7798,3539957646,"Art/2DItems/Hideout/CanopyBase.dds",20,[],0,[],""
5909,7799,113989991,"Art/2DItems/Hideout/CanopyContainer.dds",20,[],0,[],""
5910,7800,3200617022,"Art/2DItems/Hideout/CanopyMessyBase.dds",20,[],0,[],""
5911,7801,2051278320,"Art/2DItems/Hideout/CanopyScaffold.dds",20,[],0,[],""
5912,7802,377193851,"Art/2DItems/Hideout/CanopyStool.dds",20,[],0,[],""
5913,7803,3742273546,"Art/2DItems/Hideout/CanopyWoodBundle.dds",20,[],0,[],""
5914,7695,3148939699,"Art/2DItems/Hideout/FaridunChains.dds",20,[],0,[],""
5915,7696,3225797304,"Art/2DItems/Hideout/FaridunCargo.dds",20,[],0,[],""
5916,7697,920858563,"Art/2DItems/Hideout/FaridunBallista.dds",20,[],0,[],""
5917,7698,2233574719,"Art/2DItems/Hideout/FaridunTools.dds",20,[],0,[],""
5918,7699,1675705915,"Art/2DItems/Hideout/FaridunRopes.dds",20,[],0,[],""
5919,7700,2061030970,"Art/2DItems/Hideout/FaridunWeapons.dds",20,[],0,[],""
5920,7701,3954940097,"Art/2DItems/Hideout/FaridunLights.dds",20,[],0,[],""
5921,7702,1242587291,"Art/2DItems/Hideout/FaridunBarricade.dds",20,[],0,[],""
5922,7703,840948425,"Art/2DItems/Hideout/FaridunGazebo.dds",20,[],0,[],""
5923,7704,3368507950,"Art/2DItems/Hideout/FaridunThrone.dds",20,[],0,[],""
5924,7705,84313841,"Art/2DItems/Hideout/FaridunBurner.dds",20,[],0,[],""
5925,7706,3972091508,"Art/2DItems/Hideout/FaridunCloth.dds",20,[],0,[],""
5926,7707,4201908741,"Art/2DItems/Hideout/FaridunCages.dds",20,[],0,[],""
5927,7518,1592459160,"Art/2DItems/Hideout/WarlordOfTheKaruiCraftingBench.dds",20,[],0,[],""
5928,7517,609300687,"Art/2DItems/Hideout/ThroneOfTheRulerMapDevice.dds",20,[],0,[],""
5929,7519,2238950059,"Art/2DItems/Hideout/ZodiacDragonMapDevice.dds",20,[],0,[],""
5930,7804,3150090526,"Art/2DItems/Hideout/WitheredTree.dds",20,[],0,[],""
5931,7805,2796444611,"Art/2DItems/Hideout/BeechTree.dds",20,[],0,[],""
5932,7806,3853073345,"Art/2DItems/Hideout/FallingSand.dds",20,[],0,[],""
5933,7807,3521191973,"Art/2DItems/Hideout/MarakethChest.dds",20,[],0,[],""
5934,7808,202305270,"Art/2DItems/Hideout/MarakethPillar.dds",20,[],0,[],""
5935,7809,279768580,"Art/2DItems/Hideout/MarakethIncenseBurner.dds",20,[],0,[],""
5936,7810,2499465805,"Art/2DItems/Hideout/MarakethGoddessStatue.dds",20,[],0,[],""
5937,7811,1668795113,"Art/2DItems/Hideout/MarakethGuard.dds",20,[],0,[],""
5938,7812,187118194,"Art/2DItems/Hideout/MarakethRhoa.dds",20,[],0,[],""
5939,7813,52470943,"Art/2DItems/Hideout/MarakethBallista.dds",20,[],0,[],""
5940,7814,2022098958,"Art/2DItems/Hideout/MarakethBarricade.dds",20,[],0,[],""
5941,7815,3608052754,"Art/2DItems/Hideout/MarakethPavillion.dds",20,[],0,[],""
5942,7816,563484177,"Art/2DItems/Hideout/MarakethSpire.dds",20,[],0,[],""
5943,7817,3012657298,"Art/2DItems/Hideout/MarakethRubble.dds",20,[],0,[],""
5944,7818,1078696835,"Art/2DItems/Hideout/MarakethTreasure.dds",20,[],0,[],""
5945,7819,2125171205,"Art/2DItems/Hideout/MarakethDecor.dds",20,[],0,[],""
5946,7820,57228444,"Art/2DItems/Hideout/MarakethFirePot.dds",20,[],0,[],""
5947,7821,3375587104,"Art/2DItems/Hideout/AtziriStatue.dds",20,[],0,[],""
5948,7520,437057711,"Art/2DItems/Hideout/HillockStatue.dds",20,[],0,[],""
5949,7521,1072124116,"Art/2DItems/Hideout/VaalStatue.dds",20,[],0,[],""
5950,7522,99228286,"Art/2DItems/Hideout/DominusStatue.dds",20,[],0,[],""
5951,7523,2525701763,"Art/2DItems/Hideout/MalachaiStatue.dds",20,[],0,[],""
5952,7524,3186552013,"Art/2DItems/Hideout/KitavaStatue.dds",20,[],0,[],""
5953,7822,3259897844,"Art/2DItems/Hideout/BOSPottedTree.dds",20,[],0,[],""
5954,7823,612222906,"Art/2DItems/Hideout/BOSPottedPlant.dds",20,[],0,[],""
5955,7824,3597157905,"Art/2DItems/Hideout/BOSPlanter.dds",20,[],0,[],""
5956,7825,1437195902,"Art/2DItems/Hideout/BOSTree.dds",20,[],0,[],""
5957,7826,307499307,"Art/2DItems/Hideout/BOSMarketStall.dds",20,[],0,[],""
5958,7827,2729450162,"Art/2DItems/Hideout/BOSTelescope.dds",20,[],0,[],""
5959,7828,2425870968,"Art/2DItems/Hideout/BOSIndoorChair.dds",20,[],0,[],""
5960,7829,2614044548,"Art/2DItems/Hideout/BOSOutdoorChair.dds",20,[],0,[],""
5961,7830,2774720832,"Art/2DItems/Hideout/BOSBanquetTable.dds",20,[],0,[],""
5962,7831,2207778579,"Art/2DItems/Hideout/BOSTable.dds",20,[],0,[],""
5963,7832,1966892346,"Art/2DItems/Hideout/BOSBench.dds",20,[],0,[],""
5964,7833,2060445277,"Art/2DItems/Hideout/BOSCarpet.dds",20,[],0,[],""
5965,7834,2462607797,"Art/2DItems/Hideout/BOSContainer.dds",20,[],0,[],""
5966,7835,4197893750,"Art/2DItems/Hideout/BOSStockpile.dds",20,[],0,[],""
5967,7836,2359120247,"Art/2DItems/Hideout/CaveCoral.dds",20,[],0,[],""
5968,7837,2282652291,"Art/2DItems/Hideout/CaveCoralGroup.dds",20,[],0,[],""
5969,7838,2206403756,"Art/2DItems/Hideout/CaveFossil.dds",20,[],0,[],""
5970,7839,2014424642,"Art/2DItems/Hideout/CavePetrifiedFigure.dds",20,[],0,[],""
5971,7840,1904918414,"Art/2DItems/Hideout/CaveSirenNest.dds",20,[],0,[],""
5972,7841,1726653252,"Art/2DItems/Hideout/ScatteredFruit.dds",20,[],0,[],""
5973,7842,4228440226,"Art/2DItems/Hideout/VaalBench.dds",20,[],0,[],""
5974,7843,2788084160,"Art/2DItems/Hideout/VaalChair.dds",20,[],0,[],""
5975,7844,3294019434,"Art/2DItems/Hideout/VaalMarketClusters.dds",20,[],0,[],""
5976,7845,2488661481,"Art/2DItems/Hideout/VaalMarketFish.dds",20,[],0,[],""
5977,7846,2554923649,"Art/2DItems/Hideout/VaalMarketStallsCover.dds",20,[],0,[],""
5978,7847,2451235076,"Art/2DItems/Hideout/VaalMarketTable.dds",20,[],0,[],""
5979,7848,733910357,"Art/2DItems/Hideout/VaalPottedPlants.dds",20,[],0,[],""
5980,7849,1869371556,"Art/2DItems/Hideout/VaalSmallMarketTable.dds",20,[],0,[],""
5981,7850,145306441,"Art/2DItems/Hideout/ForestFern.dds",20,[],0,[],""
5982,7851,1459723677,"Art/2DItems/Hideout/FringeMoss.dds",20,[],0,[],""
5983,7852,3674073527,"Art/2DItems/Hideout/LargeForestTree.dds",20,[],0,[],""
5984,7853,4294658310,"Art/2DItems/Hideout/LeafPile.dds",20,[],0,[],""
5985,7854,4062375304,"Art/2DItems/Hideout/LogPile.dds",20,[],0,[],""
5986,7855,2219637749,"Art/2DItems/Hideout/LongGrass.dds",20,[],0,[],""
5987,7856,404122671,"Art/2DItems/Hideout/RuggedWoodPile.dds",20,[],0,[],""
5988,7857,1438358646,"Art/2DItems/Hideout/TreeStump.dds",20,[],0,[],""
5989,7858,2780985165,"Art/2DItems/Hideout/SingleLog.dds",20,[],0,[],""
5990,7860,932498698,"Art/2DItems/Hideout/ScorchedStatue.dds",20,[],0,[],""
5991,7861,1006635807,"Art/2DItems/Hideout/DissectionTable.dds",20,[],0,[],""
5992,7862,1830552239,"Art/2DItems/Hideout/DoryanisResearchShelf.dds",20,[],0,[],""
5993,7863,916260235,"Art/2DItems/Hideout/DoryanisResearchTable.dds",20,[],0,[],""
5994,7864,215550708,"Art/2DItems/Hideout/DoryanisTestSubject.dds",20,[],0,[],""
5995,7865,88605908,"Art/2DItems/Hideout/ExperimentPot.dds",20,[],0,[],""
5996,7866,3217075920,"Art/2DItems/Hideout/ExperimentStool.dds",20,[],0,[],""
5997,7867,2409272691,"Art/2DItems/Hideout/SurgicalDevices.dds",20,[],0,[],""
5998,7868,228340661,"Art/2DItems/Hideout/SurgicalLights.dds",20,[],0,[],""
5999,7869,1373927940,"Art/2DItems/Hideout/SlicerWall.dds",20,[],0,[],""
6000,7870,351994312,"Art/2DItems/Hideout/SanctumMedallion.dds",20,[],0,[],""
6001,7871,618220368,"Art/2DItems/Hideout/SanctumPillars.dds",20,[],0,[],""
6002,7872,1360347427,"Art/2DItems/Hideout/SanctumWalls.dds",20,[],0,[],""
6003,7873,2498536806,"Art/2DItems/Hideout/SanctumTreasure.dds",20,[],0,[],""
6004,7874,1166245371,"Art/2DItems/Hideout/SanctumWisp.dds",20,[],0,[],""
6005,7875,317467896,"Art/2DItems/Hideout/SanctumSuspensionTrap.dds",20,[],0,[],""
6006,7876,1518571388,"Art/2DItems/Hideout/SanctumTrap.dds",20,[],0,[],""
6007,7877,1653428839,"Art/2DItems/Hideout/ChaosPots.dds",20,[],0,[],""
6008,7878,952132560,"Art/2DItems/Hideout/ChaosRack.dds",20,[],0,[],""
6009,7879,2919762504,"Art/2DItems/Hideout/ChaosRemains.dds",20,[],0,[],""
6010,7880,2010000632,"Art/2DItems/Hideout/ChaosRitualAltar.dds",20,[],0,[],""
6011,7881,4218608488,"Art/2DItems/Hideout/ChaosSmallRitualAltar.dds",20,[],0,[],""
6012,7882,3826371609,"Art/2DItems/Hideout/ChaosCrawlingLeaves.dds",20,[],0,[],""
6013,7883,3417655219,"Art/2DItems/Hideout/ChaosSprout.dds",20,[],0,[],""
6014,7884,1901393962,"Art/2DItems/Hideout/ChaosStoneBlock.dds",20,[],0,[],""
6015,7891,1263443234,"Art/2DItems/Hideout/SummitLoungerBench.dds",20,[],0,[],""
6016,7892,534959854,"Art/2DItems/Hideout/SummitMarbleBench.dds",20,[],0,[],""
6017,7893,525963527,"Art/2DItems/Hideout/SummitFountain.dds",20,[],0,[],""
6018,7894,2550037247,"Art/2DItems/Hideout/SummitPillar.dds",20,[],0,[],""
6019,7895,1084051888,"Art/2DItems/Hideout/SummitSpire.dds",20,[],0,[],""
6020,7896,4056218057,"Art/2DItems/Hideout/SummitTable.dds",20,[],0,[],""
6021,7897,1380152311,"Art/2DItems/Hideout/SummitWall.dds",20,[],0,[],""
6022,7898,2486808514,"Art/2DItems/Hideout/SummitGazebo.dds",20,[],0,[],""
6023,7899,1278964619,"Art/2DItems/Hideout/SummitStatueAltar.dds",20,[],0,[],""
6024,7900,2623109233,"Art/2DItems/Hideout/SummitBrazier.dds",20,[],0,[],""
6025,7901,3101930508,"Art/2DItems/Hideout/SummitTreeTemplePlanter.dds",20,[],0,[],""
6026,7902,233559769,"Art/2DItems/Hideout/SummitTreePlanter.dds",20,[],0,[],""
6027,7915,1082688452,"Art/2DItems/Hideout/ShorelineCabbageTree.dds",20,[],0,[],""
6028,7916,3524827914,"Art/2DItems/Hideout/ShorelineHarakeke.dds",20,[],0,[],""
6029,7917,532751457,"Art/2DItems/Hideout/ShorelineManukaBush.dds",20,[],0,[],""
6030,7918,5397468,"Art/2DItems/Hideout/ShorelineNikauPalm.dds",20,[],0,[],""
6031,7919,300224117,"Art/2DItems/Hideout/ShorelinePohutukawaFade.dds",20,[],0,[],""
6032,7920,1019188141,"Art/2DItems/Hideout/ShorelinePunga.dds",20,[],0,[],""
6033,7921,146816198,"Art/2DItems/Hideout/ShorelineSandTussock.dds",20,[],0,[],""
6034,7922,1015947674,"Art/2DItems/Hideout/ShorelineSeaweed.dds",20,[],0,[],""
6035,7923,1122244925,"Art/2DItems/Hideout/ShorelineSmallShoreRock.dds",20,[],0,[],""
6036,7924,369950199,"Art/2DItems/Hideout/ShorelineMediumShoreRock.dds",20,[],0,[],""
6037,7925,877728377,"Art/2DItems/Hideout/ShorelineLargeShoreRock.dds",20,[],0,[],""
6038,7926,3195881276,"Art/2DItems/Hideout/ShorelineSettlementBuildings.dds",20,[],0,[],""
6039,7927,1239282588,"Art/2DItems/Hideout/ShorelineEncampmentBed.dds",20,[],0,[],""
6040,7928,1695295233,"Art/2DItems/Hideout/ShorelineEncampmentChest.dds",20,[],0,[],""
6041,7929,2156404357,"Art/2DItems/Hideout/ShorelineEncampmentCrate.dds",20,[],0,[],""
6042,7930,1394397006,"Art/2DItems/Hideout/ShorelineEncampmentStorageTent.dds",20,[],0,[],""
6043,7931,3258952743,"Art/2DItems/Hideout/ShorelineEncampmentTable.dds",20,[],0,[],""
6044,7932,949380850,"Art/2DItems/Hideout/ShorelineEncampmentContainerCluster.dds",20,[],0,[],""
6045,7933,412387213,"Art/2DItems/Hideout/ShorelineEncampmentEquipment.dds",20,[],0,[],""
6046,7934,2365064644,"Art/2DItems/Hideout/ShorelineShorelinePebbles.dds",20,[],0,[],""
6047,7935,2984478824,"Art/2DItems/Hideout/ShorelineBlackFern.dds",20,[],0,[],""
6048,7944,1639315040,"Art/2DItems/Hideout/ArcaneAstronomyTool.dds",20,[],0,[],""
6049,7945,2447562530,"Art/2DItems/Hideout/ArcaneCabinet.dds",20,[],0,[],""
6050,7946,1220277110,"Art/2DItems/Hideout/ArcaneChair.dds",20,[],0,[],""
6051,7947,1422632360,"Art/2DItems/Hideout/ArcaneResearchMaterial.dds",20,[],0,[],""
6052,7948,3874641661,"Art/2DItems/Hideout/ArcaneResearchBoard.dds",20,[],0,[],""
6053,7949,269474854,"Art/2DItems/Hideout/ArcaneResearchTable.dds",20,[],0,[],""
6054,7950,3201256402,"Art/2DItems/Hideout/ArcaneShelf.dds",20,[],0,[],""
6055,7951,87878348,"Art/2DItems/Hideout/ArcaneRuinWalls.dds",20,[],0,[],""
6056,7952,1234695307,"Art/2DItems/Hideout/ArcaneRuinStructures.dds",20,[],0,[],""
6057,7953,2876437927,"Art/2DItems/Hideout/ArcaneRuinStairs.dds",20,[],0,[],""
6058,7954,3751405049,"Art/2DItems/Hideout/ArcanePlantPot.dds",20,[],0,[],""
6059,7955,2269387741,"Art/2DItems/Hideout/ArcaneBrokenPlantPot.dds",20,[],0,[],""
6060,7956,3650930284,"Art/2DItems/Hideout/ArcanePlanter.dds",20,[],0,[],""
6061,7957,2688168908,"Art/2DItems/Hideout/ArcaneOvergrownPost.dds",20,[],0,[],""
6062,7958,1570724924,"Art/2DItems/Hideout/ShipwreckClothesline.dds",20,[],0,[],""
6063,7959,737936947,"Art/2DItems/Hideout/ShipwreckFishermansDisplay.dds",20,[],0,[],""
6064,7960,3573722123,"Art/2DItems/Hideout/ShipwreckFishingSupplies.dds",20,[],0,[],""
6065,7961,279324330,"Art/2DItems/Hideout/ShipwreckFishingStorage.dds",20,[],0,[],""
6066,7962,3646493357,"Art/2DItems/Hideout/ShipwreckHammock.dds",20,[],0,[],""
6067,7963,955914068,"Art/2DItems/Hideout/ShipwreckMarineFrames.dds",20,[],0,[],""
6068,7964,2429860138,"Art/2DItems/Hideout/ShipwreckMutineerCages.dds",20,[],0,[],""
6069,7965,2440215747,"Art/2DItems/Hideout/ShipwreckMutineersTree.dds",20,[],0,[],""
6070,7966,872296190,"Art/2DItems/Hideout/ShipwreckBarrels.dds",20,[],0,[],""
6071,7967,3434916654,"Art/2DItems/Hideout/ShipwreckCrateCluster.dds",20,[],0,[],""
6072,7968,3723841918,"Art/2DItems/Hideout/ShipwreckCrates.dds",20,[],0,[],""
6073,7969,4010199968,"Art/2DItems/Hideout/ShipwreckLanterns.dds",20,[],0,[],""
6074,7970,3770824213,"Art/2DItems/Hideout/ShipwreckSeat.dds",20,[],0,[],""
6075,7971,3810956003,"Art/2DItems/Hideout/ShipwreckStorageCluster.dds",20,[],0,[],""
6076,7972,2806835304,"Art/2DItems/Hideout/ShipwreckTable.dds",20,[],0,[],""
6077,7974,1229913724,"Art/2DItems/Hideout/BloodPots.dds",20,[],0,[],""
6078,7975,3536417725,"Art/2DItems/Hideout/SacrificeAltar.dds",20,[],0,[],""
6079,7976,202189302,"Art/2DItems/Hideout/SacrificeBasin.dds",20,[],0,[],""
6080,7977,1655216808,"Art/2DItems/Hideout/SacrificeBed.dds",20,[],0,[],""
6081,7978,2347581179,"Art/2DItems/Hideout/SacrificeBench.dds",20,[],0,[],""
6082,7979,1700123462,"Art/2DItems/Hideout/SacrificedBody.dds",20,[],0,[],""
6083,7980,332739882,"Art/2DItems/Hideout/SacrificePileLarge.dds",20,[],0,[],""
6084,7981,300975950,"Art/2DItems/Hideout/SacrificePileSmall.dds",20,[],0,[],""
6085,7982,4267238039,"Art/2DItems/Hideout/SacrificePillar.dds",20,[],0,[],""
6086,7983,3685505791,"Art/2DItems/Hideout/SacrificeTable.dds",20,[],0,[],""
6087,7984,941842107,"Art/2DItems/Hideout/SacrificeThrone.dds",20,[],0,[],""
6088,7986,2617162198,"Art/2DItems/Hideout/OvergrownVaalArtifactLarge.dds",20,[],0,[],""
6089,7987,1413275759,"Art/2DItems/Hideout/OvergrownVaalArtifactMid.dds",20,[],0,[],""
6090,7988,1002241594,"Art/2DItems/Hideout/OvergrownVaalArtifactSmall.dds",20,[],0,[],""
6091,7989,1265001785,"Art/2DItems/Hideout/OvergrownVaalArtifactTrim.dds",20,[],0,[],""
6092,7990,507625393,"Art/2DItems/Hideout/OvergrownVaalArtifactTrimCorner.dds",20,[],0,[],""
6093,7991,3234524067,"Art/2DItems/Hideout/RootBoundStatue.dds",20,[],0,[],""
6094,7992,3122343416,"Art/2DItems/Hideout/RootBoundStatueSmall.dds",20,[],0,[],""
6095,7993,616002016,"Art/2DItems/Hideout/VaalBonePile.dds",20,[],0,[],""
6096,7994,698231741,"Art/2DItems/Hideout/VaalCratesLarge.dds",20,[],0,[],""
6097,7995,546024165,"Art/2DItems/Hideout/VaalCratesSmall.dds",20,[],0,[],""
6098,7996,2282124000,"Art/2DItems/Hideout/WebbedVaalCrates.dds",20,[],0,[],""
6099,7997,2420583666,"Art/2DItems/Hideout/JunglePlantCluster.dds",20,[],0,[],""
6100,8003,4201056651,"Art/2DItems/Hideout/VaalBrazier.dds",20,[],0,[],""
6101,8017,3075190944,"Art/2DItems/Hideout/VampireManorBookshelf.dds",20,[],0,[],""
6102,8018,151513679,"Art/2DItems/Hideout/VampireBookstand.dds",20,[],0,[],""
6103,8019,3740285399,"Art/2DItems/Hideout/VampireCarpet.dds",20,[],0,[],""
6104,8020,487065568,"Art/2DItems/Hideout/VampireChair.dds",20,[],0,[],""
6105,8021,3127349763,"Art/2DItems/Hideout/VampireFireplace.dds",20,[],0,[],""
6106,8022,556704793,"Art/2DItems/Hideout/VampireGardenHedge.dds",20,[],0,[],""
