"rownum","Id","EPKFile","i32_16","i32_20","i32_24","PreloadGroups","bool_44","PlayerOnly_EPKFile","bool_53"
1088,"MicrotransactionDeathSoulstealerFinisher","Metadata/Effects/Microtransactions/on_kill/DeathSoulstealer/epk/corpse_soul.epk",0,0,4,[],"","",""
1089,"GhostmarchDodgeRollEffect","Metadata/Effects/misc/Uniques/boots/ghostmarch/epk/ghosted.epk",0,0,4,[],1,"",""
1090,"EntangleVine","Metadata/Effects/Spells/druid_vines/EPKs/grasping_vines.epk",0,0,4,[],"","",""
1091,"DodgeSprint","Metadata/Effects/Spells/sprint/EPKs/sprint_dash.epk",0,0,4,[],"","",""
1092,"MTXSoulCoasterOnKill","Metadata/Effects/Microtransactions/on_kill/SoulCoaster/epk/soulout.epk",0,0,4,[],"","",""
1093,"RapidShotRequiemReady","Metadata/Effects/misc/Uniques/weapons/TwoHandWeapons/Crossbow/The_Grand_Design/epk/weapon_charged.epk",0,0,4,[],"","",""
1094,"ElementalPowerCharge","Metadata/Effects/Microtransactions/Weapon_effects/uniques/CourtlyDiscord/epk/elemental_charge.epk",0,0,4,[],"","",""
1095,"LioneyeGlareQuiver","Metadata/Effects/Microtransactions/Weapon_effects/uniques/LioneyesGlare/epk/QuiverBuff.epk",0,0,4,[],"","",""
1096,"LioneyeGlareArrow","Metadata/Effects/Microtransactions/Weapon_effects/uniques/LioneyesGlare/epk/ArrowBuff.epk",0,0,4,[],"","",""
1097,"GrandDesignFlash","Metadata/Effects/misc/Uniques/weapons/TwoHandWeapons/Crossbow/The_Grand_Design/epk/soul_absorb.epk",1000,0,4,[],1,"",""
1098,"ChaosCorpseExplode","Metadata/Effects/Spells/necromancer_detonatedead/EPKs/detonateDead_NB_CHAOS.epk",0,0,4,[],"","",""
1099,"HammerOfFaithShrineGain","Metadata/Effects/Microtransactions/Weapon_effects/uniques/HammerOfFaith/epk/gain_buff.epk",2500,0,4,[],"","",""
1100,"MTXDoryanisCrashLanding","Metadata/Effects/Microtransactions/on_kill/DoryaniCrashLanding/epk/onDeath_skin.epk",0,0,4,[],"","",""
1101,"InfernalistOverheat","Metadata/Effects/Spells/ascendancy_classes/infernalist/overheat/epk/overheat.epk",2000,0,4,[],1,"",1
1102,"GhoulishConsumeCorpse","Metadata/Effects/Spells/feast_of_flesh/epk/corpse_consume.epk",4000,0,4,[],"","",""
1103,"MicrotransactionPhrecianMagistrate","Metadata/Effects/Microtransactions/BodyArmours/FoliateDeathPlate/EPK/OnKill_ThornyVines.epk",10000,0,4,[],"","",""
1104,"GhostDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Ghost/epk/ghost_roll.epk",0,0,4,[],"","",""
1105,"WaterDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Water/epk/water_roll.epk",0,0,4,[],"","",""
1106,"FeastOfFleshCorpseConsumption","Metadata/Effects/Spells/staff_feastofflesh/EPKs/feast_of_Flesh.epk",0,0,4,[],1,"",""
1107,"ExplosiveTeleportCloneSkin","Metadata/Effects/Spells/ascendancy_classes/disciple_of_the_djinns/djinn_sand/EPKs/teleport_obsidian_skin.epk",0,0,4,[],1,"",""
1108,"Ghostflame","Metadata/Effects/misc/Uniques/weapons/TwoHandWeapons/Bow/Dealers_Hand/EPKs/Ghostflame_Ignite.epk",0,0,4,[],"","",""
1109,"ExplosiveTeleportWarpIn","Metadata/Effects/Spells/ascendancy_classes/disciple_of_the_djinns/djinn_sand/EPKs/teleport_warp_in.epk",0,0,4,[],1,"",""
1110,"AncestralWarriorTotemWeapon","Metadata/Effects/Spells/warrior_totems/ancestor/EPKs/ancestral_weapon.epk",0,0,4,[],1,"",""
1111,"AncestrallyBoostedSpiritEPK","Metadata/Effects/Spells/supports/ancestral_call/epk/ancestral_call.epk",0,0,4,[],"","",""
1112,"AncestrallyBoostedSpiritWeaponEPK","Metadata/Effects/Spells/supports/ancestral_call/epk/ancestral_call_weapon.epk",0,0,4,[],"","",""
1113,"AncestrallyBoostedSpiritEPKCelestial","Metadata/Effects/Microtransactions/Spells/mirage_strike/celestial/mirage.epk",0,0,4,[],"","",""
1114,"AncestrallyBoostedSpiritWeaponEPKCelestial","Metadata/Effects/Microtransactions/Spells/mirage_strike/celestial/mirage_weapon.epk",0,0,4,[],"","",""
1115,"AncestrallyBoostedSpiritEPKStygian","Metadata/Effects/Microtransactions/Spells/mirage_strike/stygian/mirage.epk",0,0,4,[],"","",""
1116,"AncestrallyBoostedSpiritWeaponEPKStygian","Metadata/Effects/Microtransactions/Spells/mirage_strike/stygian/mirage_weapon.epk",0,0,4,[],"","",""
1117,"AncestrallyBoostedSpiritEPKFire","Metadata/Effects/Spells/warcry_ancestral/EPKs/ancestral_call.epk",0,0,4,[],"","",""
1118,"AncestrallyBoostedSpiritWeaponEPKFire","Metadata/Effects/Spells/warcry_ancestral/EPKs/ancestral_call_weapon.epk",0,0,4,[],"","",""
1119,"OwlFeatherMultishotBuff","Metadata/Effects/Spells/ascendancy_classes/wildspeaker/EPKs/primalOwl_Buff.epk",0,0,3,[],1,"",""
1120,"ForesightClone","Metadata/Effects/Microtransactions/Amulets/Uniques/HinekorasSight/epk/clone.epk",0,0,4,[],"","",""
1121,"ForesightCloneWeapons","Metadata/Effects/Spells/general_fx/EPKs/empty.epk",0,0,4,[],"","",""
1122,"DoryaniClampRareFinisherEffect","Metadata/Effects/Microtransactions/on_kill/DoryaniFinisher/epk/corpse/freeze.epk",0,0,4,[],"","",""
1123,"DoryaniDeviceRareFinisherEffect","Metadata/Effects/Microtransactions/on_kill/DoryaniFinisher/epk/corpse/laser_burnt_down.epk",0,0,4,[],"","",""
1124,"DoryaniFlamethrowerRareFinisherEffect","Metadata/Effects/Microtransactions/on_kill/DoryaniFinisher/epk/corpse/burnt_down.epk",0,0,4,[],"","",""
1125,"DoryaniLaserRareFinisherEffect","Metadata/Effects/Microtransactions/on_kill/DoryaniFinisher/epk/corpse/laser_darken.epk",0,0,4,[],"","",""
1126,"PillarOfFlameConsumption","Metadata/Effects/Spells/supports/Haemocrystals/epk/debuff_Bleed_Consumed.epk",1000,0,4,[],1,"",""
1127,"ValakosLuckBolt","Metadata/Effects/Microtransactions/Misc/uniques/LightningCoil/epk/bolt.epk",1000,0,4,[],1,"",""
1128,"LightningCoilIdle","Metadata/Effects/Microtransactions/Misc/uniques/LightningCoil/epk/idle_fx.epk",0,0,4,[],"","",""
1129,"LightningCoilHit","Metadata/Effects/Microtransactions/Misc/uniques/LightningCoil/epk/hit_fx.epk",500,0,4,[],1,"",""
1130,"RunicTemperingBacklashPlayer","Metadata/Effects/Spells/serles_masterwork/EPK/player_hit.epk",500,0,4,[],1,"",""
1131,"SeismicCryWeaponEffect","Metadata/Effects/Spells/warcries/seismic_cry/Seismic_Weapon.epk",0,0,4,[],1,"",""
1132,"SeismicCryWeaponEffectCelestial","Metadata/Effects/Microtransactions/Spells/Celestial_warcries/seismic_cry/Seismic_Weapon.epk",0,0,4,[],1,"",""
1133,"SeismicCryWeaponEffectCryWolf","Metadata/Effects/Microtransactions/Spells/warcries/wolf_cry/seismic/Seismic_Weapon.epk",0,0,4,[],1,"",""
1134,"SeismicCryBearMainHand","Metadata/Effects/Spells/warcry_seismic/EPKs/bear_exert_right.epk",0,0,4,[],1,"",""
1135,"SeismicCryBearOffHand","Metadata/Effects/Spells/warcry_seismic/EPKs/bear_exert_left.epk",0,0,4,[],"","",""
1136,"ShockingRiftWithinRange","Metadata/Effects/Spells/supports/shocking_rift/EPKs/shocked_target_idle.epk",0,0,4,[],1,"",""
1137,"ShockingRiftHit","Metadata/Effects/Spells/supports/shocking_rift/EPKs/shocked_targets.epk",1000,0,4,[],1,"",""
1138,"MicrotransactionBloodyLevelup","Metadata/Effects/Microtransactions/char_level_up/MidasTouch/blood/epk/blood_lvlup.epk",5000,0,4,[],1,"",""
1139,"IgneousShieldChargedFlare","Metadata/Effects/Spells/shield_igneous_shield/epk/block_Flare.epk",1500,0,4,[],"","",""
1140,"UnionOfSoulsSurgeSmall","Metadata/Effects/Spells/monsters_effects/League_Expedition_New/general_effects/union_of_souls/EPKs/small_soul.epk",1000,1100,4,[],"","",""
1141,"UnionOfSoulsSurgeMedium","Metadata/Effects/Spells/monsters_effects/League_Expedition_New/general_effects/union_of_souls/EPKs/mid_soul.epk",1000,1100,4,[],"","",""
1142,"UnionOfSoulsSurgeLarge","Metadata/Effects/Spells/monsters_effects/League_Expedition_New/general_effects/union_of_souls/EPKs/big_soul.epk",1000,1100,4,[],"","",""
1143,"SparkColdInfusion","Metadata/Effects/Spells/lightning_spark/EPKs/infusion_COLD.epk",0,0,4,[],"","",""
1144,"VoidIllusionEffect","Metadata/Effects/Spells/ascendancy_classes/acolyte/epk/void_clone.epk",0,0,4,[],"","",""
1145,"FalseLifeCloneEffect","Metadata/Effects/Spells/supports/RunicSupports/FalseLife/EPK/FalseLife_call.epk",0,0,4,[],"","",""
1146,"FalseLifeCharacterEffect","Metadata/Effects/Spells/supports/RunicSupports/FalseLife/EPK/FalseLife_Activate.epk",1000,0,4,[],1,"",""
1147,"FalseLifeAudioEffect","Metadata/Effects/Spells/reservation_lingering_mirage/epk/mirageAudio.epk",0,0,4,[],"","",""
1148,"MantraIllusionEffect","Metadata/Effects/Spells/ascendancy_classes/MartialArtist/MantraofIllusions/EPKs/Mantra.epk",0,0,4,[],"","",""
1149,"MantraIllusionCharacterEffect","Metadata/Effects/Spells/ascendancy_classes/MartialArtist/MantraofIllusions/EPKs/MantraActivate.epk",1000,0,4,[],1,"",""
1150,"MantraIllusionAudioEffect","Metadata/Effects/Spells/reservation_lingering_mirage/epk/mirageAudio.epk",0,0,4,[],"","",""
1151,"ColdInfusionCharacterEffect","Metadata/Effects/Spells/skill_infusion/EPKs/pick_COLD.epk",1000,0,4,[],1,"",""
1152,"FireInfusionCharacterEffect","Metadata/Effects/Spells/skill_infusion/EPKs/pick_FIRE.epk",1000,0,4,[],1,"",""
1153,"LightningInfusionCharacterEffect","Metadata/Effects/Spells/skill_infusion/EPKs/pick_LIGHT.epk",1000,0,4,[],1,"",""
1154,"VerisiumInfusionCharacterEffect","Metadata/Effects/Spells/supports/RunicSupports/VerisiumInfusion/epk/verisium_remnant.epk",1000,0,4,[],1,"",""
1155,"EnduranceChargeRemnantCharacterEffect","Metadata/Effects/Spells/skill_charges/EPKs/remnant_E_gain.epk",1000,0,4,[],1,"",""
1156,"FrenzyChargeRemnantCharacterEffect","Metadata/Effects/Spells/skill_charges/EPKs/remnant_F_gain.epk",1000,0,4,[],1,"",""
1157,"PowerChargeRemnantCharacterEffect","Metadata/Effects/Spells/skill_charges/EPKs/remnant_P_gain.epk",1000,0,4,[],1,"",""
1158,"JusticeOracleIdentifierMagic","Metadata/NPC/Hideout/JusticeOracleIdentifier/epk/magic_buildup.epk",0,0,4,[],"","",""
1159,"JusticeOracleIdentifierRare","Metadata/NPC/Hideout/JusticeOracleIdentifier/epk/rare_buildup.epk",0,0,4,[],"","",""
1160,"JusticeOracleIdentifierUnique","Metadata/NPC/Hideout/JusticeOracleIdentifier/epk/unique_buildup.epk",0,0,4,[],"","",""
1161,"BlazingClusterInfused","Metadata/Effects/Spells/fire_blazingcluster/EPKs/infusion_lightning.epk",0,0,4,[],"","",""
1162,"ToxicDomainArrowAttachment","Metadata/Effects/Spells/bow_toxicdomain/EPKs/arrowPustule.epk",0,0,4,[],"","",""
1163,"ToxicDomainBowAttachment","Metadata/Effects/Spells/bow_toxicdomain/EPKs/bowEnhancement.epk",0,0,4,[],"","",""
1164,"ToxicDomainEnemyAttachment","Metadata/Effects/Spells/bow_toxicdomain/EPKs/enemyPustule.epk",0,0,4,[],"","",""
1165,"FlameWallLightningInfusion","Metadata/Effects/Spells/fire_flame_wall/epk/infusion_Lightning.epk",0,0,4,[],1,"",""
1166,"ArcImpactEPK","Metadata/Effects/Spells/lightning_arc/EPKs/arc_Projectile_Hit.epk",250,0,4,[],1,"",""
1167,"AbyssWellUnveiledItem","Metadata/Effects/misc/item_effects/epk/item_abyssed.epk",0,0,3,[],"","",""
1168,"AbyssWellItemFadeIn","Metadata/Effects/misc/item_effects/epk/item_reveal.epk",0,0,3,[],"","",""
1169,"ShearingBoltsBow","Metadata/Effects/Spells/bow_barrage/epk/exert_buff_ice.epk",0,0,4,[],"","",""
1170,"ShearingBoltsSpear","Metadata/Effects/Spells/bow_barrage/epk/exert_buff_ice_spear.epk",0,0,4,[],"","",""
1171,"FrostWallInfusedEffect","Metadata/Effects/Spells/cold_frostwall/EPKs/infusion_LIGHT.epk",0,0,4,[],"","",""
1172,"KetzuliFinisherScorch","Metadata/Effects/Microtransactions/on_kill/KetzuliExploding/epk/burnt_down.epk",0,0,4,[],"","",""
1173,"SkeletalGraft","Metadata/Effects/Spells/transcendency_classes/abyssal_lich/EPKs/SkeletalGraft.epk",0,0,4,[],"","",""
1174,"ShearingBoltsEmpoweredProjectile","Metadata/Effects/Spells/bow_barrage/epk/exert_buff_ice_projectile.epk",0,0,4,[],1,"",""
1175,"DodgeSprintBat","Metadata/Effects/Spells/sprint/EPKs/sprint_dash.epk",0,0,4,[],"","",""
1176,"DodgeSprintSand","Metadata/Effects/Spells/sprint/EPKs/sprint_dash.epk",0,0,4,[],"","",""
1177,"DodgeSprintSmoke","Metadata/Effects/Spells/sprint/EPKs/sprint_dash.epk",0,0,4,[],"","",""
1178,"DodgeSprintHonourGuard","Metadata/Effects/Spells/sprint/EPKs/sprint_dash.epk",0,0,4,[],"","",""
1179,"GhostmarchDodgeSprintEffect","Metadata/Effects/Spells/sprint/EPKs/sprint_dash.epk",0,0,4,[],"","",""
1180,"GhostDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/Ghost/epk/ghost_sprint.epk",0,0,4,[],"","",""
1181,"WaterDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/Water/epk/water_sprint.epk",0,0,4,[],"","",""
1182,"AbyssalAlternateAscension","Metadata/Effects/Spells/ascension/epk/Abyssal_AlternateAscension.epk",0,0,4,[],"","",""
1183,"AbyssalCorpseExplode","Metadata/Effects/Spells/necromancer_detonatedead/EPKs/detonateDead_NB.epk",0,0,4,[],"","",""
1184,"AbyssalExpeditionMarkers","Metadata/Effects/Spells/monsters_effects/League_Abyss/general_effects/abyss_breath/epk/abyss_plinth_breath_power.epk",0,0,4,[56],"","",""
1185,"SpellFluxCloneSkin","Metadata/Effects/Spells/ascendancy_classes/oracle/EPKs/spell_flux_Clone.epk",0,0,4,[],"","",""
1186,"RipFromTimeCloneSkin","Metadata/Effects/Spells/ascendancy_classes/oracle/EPKs/parallel_monster.epk",0,0,4,[],"","",""
1187,"RipFromTimeTargetSkin","Metadata/Effects/Spells/ascendancy_classes/oracle/EPKs/target_parallel.epk",2000,0,4,[],1,"",""
1188,"EyeOfWinterMainColdAbyss","Metadata/Effects/Microtransactions/Spells/eye_of_winter/Abyssal/epk/chill_aura.epk",0,0,4,[],"","",""
1189,"EyeOfWinterMainFireAbyss","Metadata/Effects/Microtransactions/Spells/eye_of_winter/Abyssal/epk/ignite_aura.epk",0,0,4,[],"","",""
1190,"EyeOfWinterMainLightningAbyss","Metadata/Effects/Microtransactions/Spells/eye_of_winter/Abyssal/epk/shock_aura.epk",0,0,4,[],"","",""
1191,"EyeOfWinterShardColdAbyss","Metadata/Effects/Microtransactions/Spells/eye_of_winter/Abyssal/epk/secondary_cold.epk",0,0,4,[],"","",""
1192,"EyeOfWinterShardFireAbyss","Metadata/Effects/Microtransactions/Spells/eye_of_winter/Abyssal/epk/secondary_fire.epk",0,0,4,[],"","",""
1193,"EyeOfWinterShardLightningAbyss","Metadata/Effects/Microtransactions/Spells/eye_of_winter/Abyssal/epk/secondary_lightning.epk",0,0,4,[],"","",""
1194,"BlinkTeleportCharacterEffectVaalChronoSeer","Metadata/Effects/Microtransactions/Spells/blink/VaalChronoSeer/EPK/dodge_Blink.epk",500,0,4,[],1,"",""
1195,"BullChargeDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Bull/epk/bullcharge.epk",0,0,4,[],"","",""
1196,"BullChargeDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/Bull/epk/bullcharge.epk",0,0,4,[],"","",""
1197,"PrimalAvatarFadeIN","Metadata/Effects/Spells/druid_primalavatar/EPKs/primal_IN.epk",0,0,4,[],"","",""
1198,"PrimalAvatarFadeOUT","Metadata/Effects/Spells/druid_primalavatar/EPKs/primal_OUT.epk",0,0,4,[],"","",""
1199,"PrimalAvatarFadeINHuman","Metadata/Effects/Spells/druid_primalavatar/EPKs/primal_IN_Human.epk",0,0,4,[],"","",""
1200,"MtxMagicNatureLevelUp","Metadata/Effects/Microtransactions/char_level_up/MagicNature/epk/nature_level_up.epk",0,0,4,[],1,"",""
1201,"MicrotransactionGildedLevelUp","Metadata/Effects/Microtransactions/char_level_up/MidasTouch/gold/epk/level_up.epk",5000,0,4,[],1,"",""
1202,"WyvernDevourCorpseConsumption","Metadata/Effects/Spells/wyvern_devour/EPKs/corpseDevour.epk",5000,0,4,[],"","",""
1203,"NoEffect","Metadata/Effects/StatusAilments/NoEffect.epk",0,0,4,[],"","",""
1204,"AfterImageBaseDashTeleportAfterImage","Metadata/Effects/Spells/monk_flickerstrike/epk/flicker_afterimage.epk",10000,0,4,[],"","",""
1205,"WolfWarcryApplyAllies","Metadata/Effects/Spells/werewolf_warcry/EPKs/tundraBuff_Apply.epk",1500,0,4,[],1,"",""
1206,"WyvernDevourBloodStain","Metadata/Effects/Spells/wyvern_devour/EPKs/bloodStain.epk",8500,0,4,[],"","",""
1207,"ArcImpactEPKDarkshard","Metadata/Effects/Microtransactions/Spells/Sorceress/Darkshard/Arc/epk/darkshard_arc_Projectile_Hit.epk",250,0,4,[],1,"",""
1208,"MtxSeveredArmOnSlapEffect","Metadata/Items/Weapons/Microtransactions/SeveredArm/epk/on_hit.epk",5000,0,4,[],1,"",""
1209,"WildBeastActivation","Metadata/Effects/Spells/reservation_activationsurge/EPKs/activate_bloodrage.epk",1000,0,4,[],"","",""
1210,"RageEffect","Metadata/Effects/Spells/berserk_bloodrage/EPKs/rage.epk",0,0,4,[],1,"",""
1211,"LightningStormHitRadiant","Metadata/Effects/Microtransactions/Spells/Druid/RadiantDisaster/ThunderStorm/EPKs/bolt_hit.epk",0,0,4,[],1,"",""
1212,"WolfWarcryOnFreezeEffect","Metadata/Effects/Spells/werewolf_warcry/EPKs/tundraHunter_Buff.epk",200,0,4,[],"","",""
1213,"ArcHitDarkshard","Metadata/Effects/Microtransactions/Spells/Sorceress/Darkshard/OrbOfStorms/epk/darkshard_archit.epk",1500,250,4,[],1,"",""
1214,"SparkColdInfusionDarkshard","Metadata/Effects/Microtransactions/Spells/Sorceress/Darkshard/Spark/epk/darkshard_infusion_COLD.epk",0,0,4,[],"","",""
1215,"SparkHitDarkshard","Metadata/Effects/Microtransactions/Spells/Sorceress/Darkshard/OrbOfStorms/epk/darkshard_archit.epk",1000,0,4,[],1,"",""
1216,"VerdantStepsDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/VerdantStep/epk/VerdantStep_Dodge.epk",0,0,4,[],"","",""
1217,"VerdantStepsDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/VerdantStep/epk/VerdantStep_Sprint.epk",0,0,4,[],"","",""
1218,"SonicBoomDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/SonicBoom/epk/dodgeroll_01.epk",0,0,4,[],"","",""
1219,"SonicBoomDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/SonicBoom/epk/sprint_01.epk",0,0,4,[],"","",""
1220,"SonicBoomDodgeRollBackwardEffect","Metadata/Effects/Microtransactions/Dodge_Roll/SonicBoom/epk/dodge_rollBack_01.epk",0,0,4,[],"","",""
1221,"MtxVerminSwarmLevelUp","Metadata/Effects/Microtransactions/char_level_up/Rat/EPKs/char_rat_lvUp.epk",0,0,4,[],1,"",""
1222,"MtxTimeFreezeLevelUp","Metadata/Effects/Microtransactions/char_level_up/TimeFreeze/epk/timefreeze_lvlup.epk",0,0,4,[],1,"",""
1223,"SpellRageEffect","Metadata/Effects/Spells/ascendancy_classes/shaman/spell_rage/EPKs/spell_rage.epk",0,0,4,[],1,"",""
1224,"MtxAfkMarbleCharacterEffect","Metadata/Effects/Microtransactions/Character_FX/AFKMarble/EPKs/AFKmarble_pebble_FX.epk",0,0,4,[],1,"",""
1225,"ShatteredDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/ShatteredGlass/EPKs/Roll_ShatterGlass.epk",0,0,4,[],"","",""
1226,"ShatteredDodgeSprintEffect","Metadata/Effects/Microtransactions/Dodge_Roll/ShatteredGlass/EPKs/RUN_ShatterGlass.epk",0,0,4,[],"","",""
1227,"VaalDummyHitEffect","Metadata/Effects/Environment/League_Incursion/Garrison_room_fx/wingchun/parry_EPK.epk",200,0,4,[],"","",""
1228,"WolfWarcryExerted","Metadata/Effects/Spells/werewolf_warcry/EPKs/exertedPower_01.epk",0,0,4,[],1,"",""
1229,"MtxPhoenixRebirthLevelUp","Metadata/Effects/Microtransactions/char_level_up/Phoenix/epk/level_up.epk",1500,0,4,[],1,"",""
1230,"PhoenixFireFinisher","Metadata/Effects/Microtransactions/on_kill/Phoenix/epk/burnt_down.epk",0,0,4,[],"","",""
1231,"MirrorOfRefractionProjectileEffect","Metadata/Effects/Microtransactions/Misc/uniques/AtzirisRule/EPKs/projectile.epk",0,0,4,[],"","",""
1232,"VerminSwarmDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/rat/EPKs/ROLL_Rat.epk",500,0,4,[],1,"",""
1233,"VerminSwarmDodgeSprintEffect","Metadata/Effects/Microtransactions/Dodge_Roll/rat/EPKs/RUN_Rat.epk",0,0,4,[],"","",""
1234,"ShatterFangApplicationEffect","Metadata/Effects/Spells/supports/Shattered_Fang/EPKs/cast_buff.epk",3000,0,4,[],1,"",""
1235,"MtxPrecursorArmourEffectPack","Metadata/Effects/Microtransactions/BodyArmours/PrecursorArmour/epk/armour_attract.epk",0,0,4,[],"","",""
1236,"MtxPrecursorPortalEffectPack","Metadata/Effects/Microtransactions/Town_Portals/PrecursorPortal/epk/armour_attract.epk",0,0,4,[],"","",""
1237,"SkinThiefMonsterEffect","Metadata/Effects/Microtransactions/Misc/uniques/TheSkinThief/EPKs/SkinThief_monster.epk",0,0,4,[],"","",""
1238,"SkinThiefPlayerEffect","Metadata/Effects/Microtransactions/Misc/uniques/TheSkinThief/EPKs/SkinThief_player.epk",0,0,4,[],1,"",""
1239,"MtxGhostLevelUp","Metadata/Effects/Microtransactions/char_level_up/GhostWarriors/epk/character_pass.epk",2500,0,4,[],1,"",""
1240,"GroundingShocksAttachment","Metadata/Effects/Spells/supports/grounding_shock/EPKs/lightningHeart.epk",0,0,4,[],"","",""
1241,"TornadoColdFlareL","Metadata/Effects/Spells/druid_tornado/epks/cold_Add_L.epk",0,0,4,[],"","",""
1242,"TornadoColdFlareR","Metadata/Effects/Spells/druid_tornado/epks/cold_Add_R.epk",0,0,4,[],"","",""
1243,"TornadoFireFlareL","Metadata/Effects/Spells/druid_tornado/epks/fire_Add_L.epk",0,0,4,[],"","",""
1244,"TornadoFireFlareR","Metadata/Effects/Spells/druid_tornado/epks/fire_Add_R.epk",0,0,4,[],"","",""
1245,"TornadoLightningFlareL","Metadata/Effects/Spells/druid_tornado/epks/light_Add_L.epk",0,0,4,[],"","",""
1246,"TornadoLightningFlareR","Metadata/Effects/Spells/druid_tornado/epks/light_Add_R.epk",0,0,4,[],"","",""
1247,"PhoenixDodgeRollEffect","Metadata/Effects/Microtransactions/Dodge_Roll/Phoenix/epk/phoenixdodge.epk",0,0,4,[],"","",""
1248,"PhoenixDodgeSprintEffect","Metadata/Effects/Microtransactions/Sprinting/Phoenix/epk/phoenixsprint.epk",0,0,4,[],"","",""
1249,"VesselOfWrathIN","Metadata/Effects/Microtransactions/Misc/uniques/VesselofWrath/EPKs/ShapeShift_IN.epk",1000,0,4,[],"","",""
1250,"VesselOfWrathOUT","Metadata/Effects/Microtransactions/Misc/uniques/VesselofWrath/EPKs/ShapeShift_OUT.epk",1000,0,4,[],"","",""
1251,"VesselOfWrathPersistent","Metadata/Effects/Microtransactions/Misc/uniques/VesselofWrath/EPKs/Passive_Smoldering.epk",0,0,4,[],"","",""
1252,"BarkskinHit","Metadata/Effects/Spells/reservation_barkskin/EPKs/barkSkin.epk",0,0,4,[],"","",1
1253,"MtxOracleDruidLevelUp","Metadata/Effects/Microtransactions/char_level_up/OracleDruid/epk/character_pass.epk",0,0,4,[],1,"",""
1254,"IncursionWaygateAfftectedMonster","Metadata/Terrain/Leagues/Incursion/Doodads/WaygateCrystals/vfx/epk/affected_monsters.epk",0,0,4,[],"","",""
1255,"MtxAtziriMirrorPortal","Metadata/Effects/Microtransactions/Town_Portals/AtziriMirrorPortal/epk/portal_open.epk",1000,0,4,[],"","",""
1256,"MtxMektulSalvageBenchItemFadeEffect","Metadata/Effects/Microtransactions/Hideout/MektulSalvageBench/EPK/weapon_fade.epk",1000,0,4,[],"","",""
1257,"WyvernDevourCorpseConsumptionLichborn","Metadata/Effects/Microtransactions/Spells/Wyvern/Lichborn/wyvern_devour/EPKs/corpseDevour.epk",5000,0,4,[],"","",""
1258,"WyvernDevourBloodStainLichborn","Metadata/Effects/Microtransactions/Spells/Wyvern/Lichborn/wyvern_devour/EPKs/bloodStain.epk",8500,0,4,[],"","",""
1259,"WolfWarcryApplyAlliesBloodMoon","Metadata/Effects/Microtransactions/Spells/Druid/BloodMoon/Wolf/warcry/EPKs/tundraBuff_Apply.epk",1500,0,4,[],1,"",""
1260,"WolfWarcryOnFreezeEffectBloodMoon","Metadata/Effects/Microtransactions/Spells/Druid/BloodMoon/Wolf/warcry/EPKs/tundraHunter_Buff.epk",200,0,4,[],"","",""
1261,"WolfWarcryExertedBloodMoon","Metadata/Effects/Microtransactions/Spells/Druid/BloodMoon/Wolf/warcry/EPKs/exertedPower_01.epk",0,0,4,[],1,"",""
1262,"EntangleVineBestial","Metadata/Effects/Microtransactions/Spells/Druid/Bestial/Entangle/EPKs/grasping_vines.epk",0,0,4,[],"","",""
1263,"LastTremorVisual","Metadata/Effects/Spells/ascendancy_classes/oracle/EPKs/unamed_heartwood.epk",0,0,4,[],"","",""
1264,"EntangleVineStygian","Metadata/Effects/Microtransactions/Spells/Druid/Stygian/Entangle/EPKs/grasping_vines.epk",0,0,4,[],"","",""
1265,"MtxMicrotransactionStormborneHuntressHelmetFrigid","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Cold_Head_FX.epk",0,0,4,[],"","",""
1266,"MtxMicrotransactionStormborneHuntressHelmetInfernal","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Fire_Head_FX.epk",0,0,4,[],"","",""
1267,"MtxMicrotransactionStormborneHuntressHelmetThunderous","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Lightning_Head_FX.epk",0,0,4,[],"","",""
1268,"MtxMicrotransactionStormborneHuntressHelmetChaotic","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Chaos_Head_FX.epk",0,0,4,[],"","",""
1269,"MtxMicrotransactionStormborneHuntressGlovesFrigid","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Cold_Gloves_FX.epk",0,0,4,[],"","",""
1270,"MtxMicrotransactionStormborneHuntressGlovesInfernal","Metadata/Effects/Microtransactions/BodyArmours/StormborneHuntress/EPKs/Fire_Gloves_FX.epk",0,0,4,[],"","",""
