"rownum","Id","Event","i32_24","i32_28","Goddess_CharacterTextAudioKeys","JackTheAxe_CharacterTextAudioKeys","bool_64","bool_65","Cooldown","row_82","bool_90","QuestFlag","rid_107","row_123","i32_131","i32_135","i32_139","CharacterAudio"
837,"IsleOfKinBlindBeastKilled",4061,1500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
838,"IsleOfKinTrappedBeastKilled",192,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
839,"IsleOfKinTrappedRhoasReleased",193,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
840,"BlindBeastBuffGained",3803,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
841,"IsleOfKinNikoSiteApproach",194,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
842,"IsleOfKinDeadExpeditionerSeen",195,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
843,"VolcanoVisited","",2000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
844,"VolcanoHeatComment",4433,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
845,"VolcanoGoblinHovelEmergeComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
846,"VolcanoRattlecageEmergeComment",186,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
847,"VolcanoRattlecageKilled",187,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
848,"VolcanoPrecursorShrineCommentFirst",188,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
849,"VolcanoPrecursorShrineCommentSeenBefore",189,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
850,"VolcanoPrecursorShrineInteract",190,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
851,"VolcanoGoblinBossStomping","",1000,60000,[],[],"","",[],"","",[],"","",1,100,0,[]
852,"VolcanoGoblinBossKilled",4112,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
853,"VolcanoGoblinBossApproach",196,7750,0,[],[],"","",[],"","",[],"","",0,100,0,[]
854,"VolcanoGoblinBossVoltaxicComment",197,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
855,"VolcanoKaruiElderApproachFirst","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
856,"KaruiElderMet","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
857,"TropicalIslandVisited","",2500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
858,"TropicalIslandAbandonedSettlement",4447,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
859,"TropicalIslandAbandoneSettlement2",4448,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
860,"TropicalIslandCrabEmerge",213,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
861,"TropicalIslandCrabDeath",214,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
862,"TropicalIslandElephantRhinoHeard","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
863,"TropicalIslandSharkBossSeeFin",216,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
864,"TropicalIslandSharkBossEmerge",217,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
865,"TropicalIslandSharkBossDeath",5095,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
866,"SingingCavernsVisited",3867,8000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
867,"ClamTreasureTrapActivated",218,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
868,"ClamTreasureTrapFinished",221,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
869,"SingingCavernsNestRoomSeen",223,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
870,"SingingCavernsNestRoomSingingStops",224,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
871,"SingingCavernsApproachPetrified",225,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
872,"SingingCavernsSirenLookAtMirrors",226,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
873,"SingingCavernsSinTakingSpearComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
874,"SingingCavernsSirenSeen",4116,8000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
875,"SingingCavernsSirenKilled","",6000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
876,"UpperPrisonVisited",4435,2000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
877,"UpperPrisonLadyJusticeComment",273,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
878,"UpperPrisonChapelComment",274,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
879,"UpperPrisonDeadGuardsComment",275,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
880,"UpperPrisonCageRoomLever",276,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
881,"UpperPrisonFindKey",279,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
882,"UpperPrisonFindKeyKnown",280,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
883,"UpperPrisonGoddessPowerLocked","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
884,"UpperPrisonGoddessPowerComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
885,"UpperPrisonLockedDoor","",500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
886,"UpperPrisonUseLever","",500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
887,"LowerPrisonVisited",3871,9000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
888,"LowerPrisonBossRoomFloodedComment",249,6000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
889,"LowerPrisonBossSeen",250,5500,0,[],[],"","",[],"","",[],"","",2,100,0,[]
890,"LowerPrisonWaveCaught","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
891,"LowerPrisonAfterFirstDoor",4438,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
892,"LowerPrisonBossDownMissed",251,1000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
893,"LowerPrisonBossDownFirst",4439,1000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
894,"LowerPrisonBossDownSecond",4440,1000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
895,"LowerPrisonBossDownLast",4441,1000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
896,"LowerPrisonUseLeverBeforeDown","",0,10000,[],[],"","",[],"","",[],"","",1,100,0,[]
897,"LowerPrisonBossKilled",4127,3000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
898,"TemplesVisited",3979,9000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
899,"TemplesBrownCarpetSeen",4518,500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
900,"TemplesBlueCarpetSeen",4519,500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
901,"TemplesGoldFloorSeen",4520,500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
902,"TemplesRiverOfBloodSeen",4521,500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
903,"TemplesMuralFloorSeen",4522,500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
904,"TemplesBossSeen",4523,9000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
905,"TemplesBossPhaseTransition","",2000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
906,"TemplesBossKilled",4524,11000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
907,"CrossbowAmmoIncendiaryBolt","",0,0,[],[],"",1,[],"","",[],"","",1,100,0,[]
908,"CrossbowAmmoPiercingBolt","",0,0,[],[],"",1,[],"","",[],"","",1,100,0,[]
909,"CrossbowAmmoFreezingBolt","",0,0,[],[],"",1,[],"","",[],"","",1,100,0,[]
910,"PoEM_MeetDominusComment",3720,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
911,"PoEM_Tunnel1Comment",4022,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
912,"PoEM_Tunnel2Comment",4023,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
913,"PoEM_Tunnel3Comment",4024,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
914,"PoEM_MurderExilesComment",4025,1500,0,[],[],"","",[],"","",[],"","",1,100,0,[]
915,"PoEM_M1_2_FirstArrivalComment",4142,2000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
916,"PoEM_M1_2_EncounterScoutComment",4143,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
917,"PoEM_M1_2_BossCorpseComment",4144,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
918,"PoEM_M1_3_IcyTrailComment",4055,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
919,"PoEM_M1_3_BrokenBridgeComment",4056,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
920,"PoEM_M1_3_AncientTunnedComment",4163,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
921,"PoEM_M1_3_IcyTrail2_Comment",4164,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
922,"PoEM_M1_3_FrozenTempleComment",4165,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
923,"PoEM_M1_4_FirstArrivalComment",4167,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
924,"PoEM_M1_4_BossDeathComment",3606,2000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
925,"PoEM_M1_4_WatcherSpiritComment",4166,1000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
926,"PoEM_M1_5_BoneCircleComment",4173,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
927,"PoEM_M1_5_BoneArchwayComment",4169,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
928,"PoEM_M1_5_ValdoFleesComment",4170,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
929,"PoEM_M1_6_FirstArrivalComment",4206,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
930,"PoEM_M1_6_BossKill1Comment",4207,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
931,"PoEM_M1_6_BossKill2Comment",4208,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
932,"PoEM_M1_6_BossKill3Comment",3608,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
933,"PoEM_M1_7_FirstArrivalComment",4274,2000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
934,"PoEM_M1_7_EncounterWanderingSpirit",4275,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
935,"PoEM_M1_7_BossKillComment",4276,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
936,"PoEM_M1_7_EnterCryptComment",4277,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
937,"PoEM_M1_8_FirstArrivalComment",4278,2000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
938,"PoEM_M1_8_BossEncounterComment",4279,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
939,"PoEM_M1_8_BossKillComment",4280,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
940,"NoAudio","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
941,"Skill","",0,0,[],[],"","",[0],"",1,[],"","",1,100,0,[]
942,"GreaterOrEqualQuarterOfLifeTakenRecently","",100,0,[],[],"","",[1],"",1,[],"","",1,100,5,"[17014,17015,17016,17017,17018,17019]"
943,"MediumHitTakenRecently","",100,0,[],[],"","",[7],"",1,[],"","",1,100,0,[]
944,"AscendancyA2TimeDjinnBossSeenVarashtaGlyphSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
945,"TitanSwordInThroatSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
946,"EnterCartAfterJamanraSlain","",2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
947,"AfterAsalaSpeech","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
948,"AggoratBloodArea","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
949,"TakenFlameSeedAndLeaves",1713,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
950,"EnterMapMineshaft",23,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
951,"EnterMapTowerMesa",24,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
952,"EnterMapTowerSinkingSpire",25,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
953,"EnterMapTowerAlpineRidge",34,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
954,"EnterMapTowerBluff",35,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
955,"EnterUniqueMapUntainted",36,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
956,"EnterUniqueMapVaults",37,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
957,"EnterUniqueMapAzmeriBossRush",38,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
958,"EnterUniqueMapPirateIsland",995,4000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
959,"UniqueMapPirateIslandFindTreasure",39,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
960,"EnterUniqueMapLakeOfKalandra",40,4000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
961,"UberDoryaniSeen",41,11000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
962,"UberJamanraSeen",43,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
963,"UberCountSeen",44,8000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
964,"MediumCurrencyDrop","",500,5000000,[],[],"","",[],"","",[],"","",0,10,0,[]
965,"PerfectJewellersDrop","",500,1000000,[],[],"","",[],"","",[],"","",0,100,100,"[16936,16937,16938,16939,16940,16941,16942,16943,16944,16945,16946,16947]"
966,"RareDivCardDrop","",500,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
967,"FinishRareMonsterMap","",1500,500000,[],[],"","",[],"","",[],"","",0,30,30,"[17020,17021,17022,17023,17024,17025,17026,17027,17028,17029,17030,17031,17032,17033,17034,17035,17036]"
968,"FinishBossMap","",1500,500000,[],[],"","",[],"","",[],"","",0,10,100,"[17020,17021,17022,17023,17024,17025,17026,17027,17028,17029,17030,17031,17032,17033,17034,17035,17036]"
969,"FinishCorruptedMap","",1500,500000,[],[],"","",[],"","",[],"","",0,10,100,[]
970,"EnterHideoutFirstTime",46,2000,500000,[],[],"","",[],"","",[718],"","",0,100,0,[]
971,"EnterReliquary",45,4000,500000,[],[],"","",[],"","",[],"","",0,100,0,[]
972,"OpenUniqueStrongbox","",0,1000000,[],[],"","",[],"","",[],"","",0,20,0,[]
973,"FinishUniqueStrongbox","",0,1000000,[],[],"","",[],"","",[],"","",0,20,0,[]
974,"JamanraSiteSeen",48,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
975,"KethSeeWaterGoddessSeenGlyph",49,1000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
976,"WaterGoddessDirectToFireSeenGlyph","",500,60000,[],[],"","",[],"","",[],"","",1,100,0,[]
977,"WaterGoddessKilledSeenGlyph",51,12000,0,[],[],"","",[],"","",[],"","",1,100,0,[]
978,"OpenEssence","",500,1000000,[],[],"","",[],"","",[],"","",0,20,0,[]
979,"DefeatEssence",94,500,1000000,[],[],"","",[],"","",[],"","",0,20,0,[]
980,"DetonateExpedition","",500,1000000,[],[],"","",[],"","",[],"","",0,20,0,[]
981,"CompleteExpedition",95,500,1000000,[],[],"","",[],"","",[],"","",0,20,0,[]
982,"RitualStart","",500,1000000,[],[],"","",[],"","",[],"","",0,3,0,[]
983,"RitualFinish","",500,1000000,[],[],"","",[],"","",[],"","",0,3,0,[]
984,"BreachStart","",500,1000000,[],[],"","",[],"","",[],"","",0,10,0,[]
985,"BreachFinish","",500,1000000,[],[],"","",[],"","",[],"","",0,10,0,[]
986,"DeliriumStart","",500,1000000,[],[],"","",[],"","",[],"","",0,10,0,[]
987,"DeliriumFinish","",500,1000000,[],[],"","",[],"","",[],"","",0,10,0,[]
988,"DristanMet",62,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
989,"FirstWispFound",63,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
990,"FirstSacredWispFound",64,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
991,"AfterFirstSacredWispDefeated",65,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
992,"CompleteFirstBreachQuest",66,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
993,"ObtainFirstBreachstone",67,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
994,"FirstEnterBreachDomain",144,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
995,"BreachQuestComplete",69,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
996,"CompleteFirstDeliriumQuest",70,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
997,"ObtainFirstSimulacrum",71,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
998,"EnterFirstSimulacrum","",3000,100000,[],[],"","",[],"","",[],"","",0,100,0,[]
999,"FirstCompleteSimulacrum","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1000,"FindFirstLogbook",77,0,0,[],[],"","",[],"","",[79],"","",0,100,0,[]
1001,"FindFirstLogbookNotKnowing",78,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1002,"EnterFirstLogbook",75,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1003,"EnterFirstLogbookWithOlroth",80,500,0,[],[],"","",[],"","",[2842],"","",0,100,0,[]
1004,"OlrothSeen","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1005,"OlrothSeenNotKnowing","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1006,"OlrothDefeated","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1007,"OlrothDefeatedKnown","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1008,"FindFirstRitualEndgame","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1009,"FindFirstRitualNotKnownEndgame","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1010,"CompleteFirstRitualEndgame",85,0,0,[],[],"","",[],"","",[2991],"","",0,100,0,[]
1011,"CompleteFirstRitualNotKnownEndgame",86,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1012,"CompleteFirstRitualQuest",87,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1013,"ObtainFirstAudienceWithTheKing",88,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1014,"EnterCruxOfNothingness",68,3000,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1015,"KingTransportToMaze","",3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1016,"KingInTheMistsDefeatedEndgame",90,4000,0,[],[],"","",[],"","",[2991],"","",0,100,0,[]
1017,"KingInTheMistsFirstDefeatedEndgame",92,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1018,"KillFirstBossBossRush","",0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1019,"KillFinalBossBossRush","",0,1000000,[],[],"","",[],"","",[],"","",0,100,0,[]
1020,"EnterUniqueMapWildwood",93,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1021,"Skill_InfusingStrike","",0,0,[],[],"","",[0],940,"",[],"","",0,100,0,[]
1022,"Skill_SolarisSpear","",0,0,[],[],"","",[0],940,"",[],"","",0,100,0,[]
1023,"Skill_TameBeast","",0,0,[],[],"","",[0],940,"",[],"","",0,100,0,[]
1024,"PlayerHeavyStunDecayStart","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1025,"Skill_FrenzySpear","",0,0,[],[],"","",[0],940,"",[],"","",0,100,0,[]
1026,"Skill_GlacialLance","",0,0,[],[],"","",[0],940,"",[],"","",0,100,0,[]
1027,"DelwynMet","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1028,"MountMinionNoValidWeaponSet","",0,12000,[],[],1,"",[],"","",[],"","",1,100,0,[]
1029,"EyeOfHinekoraChasmComment",232,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1030,"EyeOfHinekoraKaruisFirstSeen",233,1500,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1031,"EyeOfHinekoraKaomTrialSuccess",234,4500,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1032,"EyeOfHinekoraMaataTrialSuccess",235,4500,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1033,"EyeOfHinekoraRakiataTrialSuccess",236,11250,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1034,"EyeOfHinekoraWaterfallTreasureComment",237,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1035,"NavaliMet","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1036,"EnterHallsOfDead",3869,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1037,"HallsOfDeadTattooSeen",238,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1038,"HallsOfDeadTattooChosen",240,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1039,"HallsOfDeadYamaSeen","",7500,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1040,"HallsOfDeadYamaTransformSeen",242,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1041,"HallsOfDeadFatesComment",243,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1042,"HallsOfDeadYamaDefeated",244,6700,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1043,"DivinationCardDropFirstTime",245,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1044,"DivinationCardTurnIn",246,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1045,"HallsOfDeadEnterDeathRealm","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1046,"HinekoraMet","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1047,"ShrikeIslandShrineCommentFirst",254,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1048,"ShrikeIslandShrineCommentSeenBefore",253,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1049,"ShrikeIslandKaruiHuntingComment",252,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1050,"ShrikeIslandBigBirdsComment",256,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1051,"ArastasEnterFriendly",257,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1052,"ArastasGuardResponseComment",258,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1053,"ArastasLeaveFriendly",259,0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1054,"ArastasEnterWithSpear",261,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1055,"ArastasWaitingComment",262,2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1056,"ArastasKillFirstGuards",263,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1057,"ArastasBellFirstTime",857,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1058,"ArastasBellSecondTime",265,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1059,"ArastasBeesComment",266,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1060,"ArastasClimbingComment",267,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1061,"ArastasGuardBossArenaComment",268,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1062,"ArastasGuardBosskilled",269,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1063,"ExcavationEnter",3876,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1064,"ExcavationPrecursorComments",270,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1065,"ExcavationOverlordResponse",271,3000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1066,"ExcavationPillarAbilityResponse",272,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1067,"ExcavationRoomComment",264,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1068,"NgakanuFriendlyMedicineWomanResponse",285,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1069,"MedicineWomanMet","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1070,"MedicineWomanMetPostElder","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1071,"NgakanuFriendlyElderOutComment",5376,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1072,"NgakanuFriendlyElderInResponse",5377,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1073,"NgakanuHostileEnter",286,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1074,"NgakanuHostileEnemyAttack",5214,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1075,"NgakanuSmashedWallComment",288,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1076,"NgakanuMedicineWomanSaveNotMet","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1077,"NgakanuMedicineWomanSaveMet",289,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1078,"NgakanuButcherSeen",5375,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1079,"HeartOfTribeEnter",3888,3000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1080,"TavakaiPhaseOneResponse",290,100,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1081,"TavakaiFollowComment","",200,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1082,"TavakaiPhaseThreeComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1083,"TreasureIslandEnter",5074,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1084,"JourneysEndVerisiumObtainedNotKnown",445,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1085,"TropicalIslandPickUpFin",447,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1086,"TropicalIslandPickUpFinNotKnown",4134,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1087,"TavakaiFirstResponse",448,6400,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1088,"TreasureIslandEncampmentSeen",452,0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1089,"AbyssQuestAccepted","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1090,"AbyssQuestDeadAbyssalSeen","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1091,"FirstAbyssSeen",741,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1092,"FirstAbyssCompleted",359,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1093,"AbyssHoleSeen","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1094,"AbyssHoleClosed","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1095,"AbyssQuestComplete","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1096,"AbyssNPCSeen",742,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1097,"FirstAbyssDepthsSeen",743,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1098,"FirstAbyssDepthsEnter",744,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1099,"FirstAbyssSpireSeen",745,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1100,"FirstAbyssBossKeyFound",590,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1101,"LoreObjectUnreadableComment","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1102,"FirstAbyssBossKilled",634,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1103,"A2AbyssEnterCavern",5172,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1104,"A2AbyssHubEnter",5173,2000,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1105,"A2AbyssHubEnterWithFinger","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1106,"AbyssHubPitSeenWithFinger","",200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1107,"AbyssHubPitFallGetUp",747,200,0,[],[],"","",[],"","",[],"","",0,100,0,[]
