"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_60","i32_64","i32_68","i32_72","i32_76","AttackTime","Reservation","i32_88","CostAmounts","ActorLevel","EffectOnPlayer"
24851,6980,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],52.347,100
24852,6980,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],58.148,100
24853,6980,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],64.175,100
24854,6980,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],70.428,100
24855,6980,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],76.907,100
24856,6980,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],83.612,100
24857,6980,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],90.543,100
24858,6980,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],97.7,100
24859,6980,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],105.083,100
24860,6980,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],112.692,100
24861,6980,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],120.527,100
24862,6980,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],128.588,100
24863,6980,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],136.875,100
24864,6980,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],145.388,100
24865,6980,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],154.127,100
24866,6980,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],163.092,100
24867,6980,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],172.283,100
24868,6980,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],181.7,100
24869,6980,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],191.343,100
24870,6980,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],201.212,100
24871,6980,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],211.307,100
24872,6980,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],221.628,100
24873,6980,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],232.175,100
24874,6980,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],242.948,100
24875,6980,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],253.947,100
24876,6980,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],265.172,100
24877,6980,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],276.623,100
24878,6980,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,100,0,[],288.3,100
24879,6981,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24880,6981,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
24881,6981,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
24882,6981,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
24883,6981,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
24884,6981,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
24885,6981,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
24886,6981,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
24887,6981,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
24888,6981,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
24889,6981,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
24890,6981,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
24891,6981,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
24892,6981,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
24893,6981,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
24894,6981,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
24895,6981,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
24896,6981,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
24897,6981,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
24898,6981,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
24899,6981,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
24900,6981,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
24901,6981,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
24902,6981,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
24903,6981,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
24904,6981,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
24905,6981,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
24906,6981,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
24907,6981,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
24908,6981,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
24909,6981,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
24910,6981,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
24911,6981,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
24912,6981,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
24913,6981,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
24914,6981,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
24915,6981,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
24916,6981,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
24917,6981,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
24918,6981,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
24919,6982,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24920,6983,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24921,6984,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24922,6985,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24923,6986,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24924,6987,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24925,6988,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24926,6989,1,100,1,6000,4,0,0,67,0,0,20,0,0,0,0,0,0,0,0,[],1,100
24927,6990,1,100,1,10000,4,0,0,67,0,0,20,0,0,0,0,0,0,0,0,[],1,100
24928,6991,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24929,6995,1,100,1,15000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24930,6995,2,100,1,15000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],100,100
24931,6996,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24932,6997,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24933,6997,2,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],100,100
24934,6994,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24935,6994,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],100,100
24936,6993,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24937,6993,2,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],100,100
24938,6998,1,100,2,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24939,6999,1,100,3,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24940,7000,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24941,7001,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24942,7002,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24943,7003,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24944,7003,2,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],100,100
24945,7004,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24946,7005,1,100,1,7000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24947,7006,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24948,7007,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24949,7007,2,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3,100
24950,7007,3,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],5,100
24951,7007,4,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],7,100
24952,7007,5,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],9,100
24953,7007,6,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],11,100
24954,7007,7,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],13,100
24955,7007,8,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],15,100
24956,7007,9,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],17,100
24957,7007,10,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],19,100
24958,7007,11,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],21,100
24959,7007,12,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],23,100
24960,7007,13,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],25,100
24961,7007,14,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],27,100
24962,7007,15,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],29,100
24963,7007,16,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31,100
24964,7007,17,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],33,100
24965,7007,18,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],35,100
24966,7007,19,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],37,100
24967,7007,20,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],39,100
24968,7007,21,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41,100
24969,7007,22,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],43,100
24970,7007,23,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],45,100
24971,7007,24,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],47,100
24972,7007,25,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],49,100
24973,7007,26,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],51,100
24974,7007,27,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],53,100
24975,7007,28,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],55,100
24976,7007,29,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],57,100
24977,7007,30,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],59,100
24978,7007,31,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],61,100
24979,7007,32,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],63,100
24980,7007,33,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],65,100
24981,7007,34,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],67,100
24982,7007,35,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],69,100
24983,7007,36,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],71,100
24984,7007,37,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],73,100
24985,7007,38,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],75,100
24986,7007,39,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],77,100
24987,7007,40,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],79,100
24988,7008,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
24989,7008,2,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3,100
24990,7008,3,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],5,100
24991,7008,4,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],7,100
24992,7008,5,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],9,100
24993,7008,6,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],11,100
24994,7008,7,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],13,100
24995,7008,8,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],15,100
24996,7008,9,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],17,100
24997,7008,10,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],19,100
24998,7008,11,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],21,100
24999,7008,12,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],23,100
25000,7008,13,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],25,100
25001,7008,14,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],27,100
25002,7008,15,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],29,100
25003,7008,16,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31,100
25004,7008,17,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],33,100
25005,7008,18,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],35,100
25006,7008,19,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],37,100
25007,7008,20,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],39,100
25008,7008,21,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41,100
25009,7008,22,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],43,100
25010,7008,23,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],45,100
25011,7008,24,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],47,100
25012,7008,25,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],49,100
25013,7008,26,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],51,100
25014,7008,27,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],53,100
25015,7008,28,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],55,100
25016,7008,29,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],57,100
25017,7008,30,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],59,100
25018,7008,31,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],61,100
25019,7008,32,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],63,100
25020,7008,33,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],65,100
25021,7008,34,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],67,100
25022,7008,35,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],69,100
25023,7008,36,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],71,100
25024,7008,37,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],73,100
25025,7008,38,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],75,100
25026,7008,39,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],77,100
25027,7008,40,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],79,100
25028,6992,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25029,6992,2,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3,100
25030,6992,3,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],5,100
25031,6992,4,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],7,100
25032,6992,5,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],9,100
25033,6992,6,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],11,100
25034,6992,7,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],13,100
25035,6992,8,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],15,100
25036,6992,9,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],17,100
25037,6992,10,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],19,100
25038,6992,11,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],21,100
25039,6992,12,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],23,100
25040,6992,13,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],25,100
25041,6992,14,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],27,100
25042,6992,15,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],29,100
25043,6992,16,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31,100
25044,6992,17,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],33,100
25045,6992,18,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],35,100
25046,6992,19,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],37,100
25047,6992,20,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],39,100
25048,6992,21,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41,100
25049,6992,22,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],43,100
25050,6992,23,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],45,100
25051,6992,24,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],47,100
25052,6992,25,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],49,100
25053,6992,26,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],51,100
25054,6992,27,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],53,100
25055,6992,28,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],55,100
25056,6992,29,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],57,100
25057,6992,30,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],59,100
25058,6992,31,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],61,100
25059,6992,32,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],63,100
25060,6992,33,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],65,100
25061,6992,34,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],67,100
25062,6992,35,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],69,100
25063,6992,36,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],71,100
25064,6992,37,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],73,100
25065,6992,38,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],75,100
25066,6992,39,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],77,100
25067,6992,40,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],79,100
25068,7009,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25069,7010,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25070,7011,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25071,7012,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25072,7013,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25073,7014,1,100,1,15000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25074,7015,1,100,1,15000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25075,7016,1,100,1,13500,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
25076,7017,1,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[409],1,100
25077,7017,2,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[473],3.452,100
25078,7017,3,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[542],6.767,100
25079,7017,4,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[616],10.308,100
25080,7017,5,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[695],14.075,100
25081,7017,6,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[779],18.068,100
25082,7017,7,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[869],22.287,100
25083,7017,8,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[966],26.732,100
25084,7017,9,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[1069],31.403,100
25085,7017,10,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[1179],36.3,100
25086,7017,11,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[1297],41.423,100
25087,7017,12,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[1422],46.772,100
25088,7017,13,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[1556],52.347,100
25089,7017,14,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[1698],58.148,100
25090,7017,15,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[1849],64.175,100
25091,7017,16,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[2011],70.428,100
25092,7017,17,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[2182],76.907,100
25093,7017,18,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[2364],83.612,100
25094,7017,19,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[2558],90.543,100
25095,7017,20,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[2764],97.7,100
25096,7017,21,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[2983],105.083,100
25097,7017,22,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[3215],112.692,100
25098,7017,23,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[3461],120.527,100
25099,7017,24,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[3723],128.588,100
25100,7017,25,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[4000],136.875,100
25101,7017,26,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[4294],145.388,100
25102,7017,27,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[4605],154.127,100
25103,7017,28,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[4936],163.092,100
25104,7017,29,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[5285],172.283,100
25105,7017,30,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[5656],181.7,100
25106,7017,31,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[6048],191.343,100
25107,7017,32,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[6464],201.212,100
25108,7017,33,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[6903],211.307,100
25109,7017,34,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[7368],221.628,100
25110,7017,35,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[7860],232.175,100
25111,7017,36,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[8380],242.948,100
25112,7017,37,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[8930],253.947,100
25113,7017,38,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[9512],265.172,100
25114,7017,39,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[10126],276.623,100
25115,7017,40,100,0,0,4,0,0,67,0,0,-55,0,0,0,0,0,0,0,0,[10776],288.3,100
25116,7018,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[14],1,100
25117,7018,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[16],3.452,100
