"rownum","Id","WorldAreas","MinCount","MaxCount","BossMonsterSpawnChance","BossCount","BossMonsters","bool_56","[i32]_57","Grounds","Tags","MinLevel","MaxLevel","WorldAreas2","PackFormation","i32_145","bool_149","[string]_150","bool_166","bool_167","string_168","bool_176","bool_177","AdditionalMonsters","AdditionalCounts","bool_210","rid_211"
524,"G6-JadeKaruiTEMP4",[0],3,5,100,1,[1441],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[],"",""
525,"G1-villageroadendmercs",[119],2,4,15,1,[285],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[285],[1],"",""
526,"G1-canopystaff",[117],2,3,100,1,[1002],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1009,1000,1002]","[1,2,4]","",""
527,"G1-canopybow",[117],2,3,30,1,[1000],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1009,1000,1002]","[1,4,2]","",""
528,"G1-canopymelee",[117],2,3,0,0,[],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1009,1000,1002]","[1,2,2]","",""
529,"G1-canopyelite",[117],1,2,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1009,1000,1002]","[3,1,1]","",""
530,"G1-canopyfabrications",[117],2,5,100,1,[1011],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1009,1000,1002]","[1,1,1]","",""
531,"G1-hengeritual",[0],0,0,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1497],[1],"",""
532,"chaos-quillcrab-red",[423],4,6,100,1,[206],"",[1],[],"[1258,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[206],[1],"",""
533,"chaos-lumberingdrowned",[423],4,5,0,0,[],"",[1],[],"[1254,1256,1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[237],[1],"",""
534,"chaos-urchinshag",[423],4,4,100,1,[229],"",[1],[],"[1254,1256,1253,1257]",0,100,[],"",0,"",[],1,"","",1,"",[229],[1],"",""
535,"chaos-rottenwolf",[423],4,5,0,0,[],"",[1],[],"[1254,1256,1257]",0,100,[],"",0,"",[],1,"","",1,"",[229],[1],"",""
536,"chaos-retchskeleton",[423],3,4,85,1,[181],"",[1],[],"[1254,1256,1258]",0,100,[],"",0,"",[],1,"","",1,"",[181],[1],"",""
537,"chaos-mudgolem",[423],3,5,100,1,[181],"",[1],[],"[1255,1256,1257]",0,100,[],"",0,"",[],1,"","",1,"",[181],[1],"",""
538,"chaos-werewolfpack",[423],3,4,75,1,[258],"",[1],[],"[1255,1256,1254]",0,100,[],"",0,"",[],1,"","",1,"",[258],[1],"",""
539,"chaos-funguszombie",[423],2,4,70,1,[178],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"","[178,362]","[2,1]","",""
540,"chaos-snakeflowermen1",[423],4,5,0,0,[],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[396],[1],"",""
541,"chaos-rustedsoldier",[423],3,5,75,1,[417],"",[1],[],"[1254,1256,1258]",0,100,[],"",0,"",[],1,"","",1,"",[417],[1],"",""
542,"chaos-palefrog",[0],4,6,0,0,[],"",[1],[],[56],0,100,[],"",0,"",[],1,"","",1,"",[366],[1],"",""
543,"chaos-fungalmancerskeletongroup",[423],3,5,80,1,[362],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"","[178,362]","[1,2]","",""
544,"chaos-fungalwolf",[423],4,5,15,1,[376],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"","[178,362]","[1,1]","",""
545,"chaos-graveskeletonwraithcold",[423],2,4,100,1,[145],"",[1],[],"[1256,1257,1253]",0,100,[],"",0,"",[],1,"","",1,"",[145],[1],"",""
546,"chaos-statuewretch",[423],3,4,66,1,[365],"",[1],[],"[1256,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[365],[1],"",""
547,"chaos-deathknightgrave",[423],3,4,28,1,[276],"",[1],[],"[1256,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[276],[1],"",""
548,"chaos-graveskeletonmixed",[423],3,4,75,1,[723],"",[1],[],"[1256,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[723],[1],"",""
549,"chaos-graveskeletoncasterfire",[423],4,5,0,0,[],"",[1],[],"[1256,1257,1258]",0,100,[],"",0,"",[],1,"","",1,"",[392],[1],"",""
550,"chaos-graveskeletoncasterlightning",[423],3,4,66,1,[150],"",[1],[],"[1256,1257,1254]",0,100,[],"",0,"",[],1,"","",1,"",[150],[1],"",""
551,"chaos-bloodcretincourtesan",[423],3,4,70,1,[267],"",[1],[],"[1256,1257,1259]",0,100,[],"",0,"",[],1,"","",1,"",[267],[1],"",""
552,"chaos-skeletalknight",[423],3,4,50,1,[1654],"",[1],[],"[1256,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1654],[1],"",""
553,"chaos-skeletalreaper",[423],3,4,40,1,[1659],"",[1],[],"[1256,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1659],[1],"",""
554,"chaos-coffinwretch",[423],3,4,100,1,[363],"",[1],[],"[1256,1257,1254]",0,100,[],"",0,"",[],1,"","",1,"",[363],[1],"",""
555,"chaos-graveskeletontombstalker",[423],3,4,60,1,[367],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[367],[1],"",""
556,"chaos-quillcrabpoison",[423],4,6,90,1,[209],"",[1],[],"[1256,1255,1253]",0,100,[],"",0,"",[],1,"","",1,"",[209],[1],"",""
557,"chaos-bramblemonkey",[423],4,5,70,1,[297],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[297],[1],"",""
558,"chaos-sapling",[423],2,3,95,1,[1499],"",[1],[],"[1256,1255,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1499],[1],"",""
559,"chaos-infectedmercernary",[423],4,5,20,1,[284],"",[1],[],"[1256,1255,1259]",0,100,[],"",0,"",[],1,"","",1,"","[284,159]","[3,1]","",""
560,"chaos-gargoylegolemred",[423],2,2,30,1,[278],"",[1],[],"[1256,1257,1259]",0,100,[],"",0,"",[],1,"","",1,"",[278],[1],"",""
561,"chaos-bloodpack",[423],3,4,35,1,[267],"",[1],[],"[1256,1257,1259]",0,100,[],"",0,"",[],1,"","",1,"",[267],[1],"",""
562,"chaos-tendrilprowler",[423],3,4,35,1,[260],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[260],[1],"",""
563,"chaos-tendrilsentinel",[423],3,4,15,1,[369],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[369],[1],"",""
564,"chaos-brambleburrower",[423],3,4,80,1,[21],"",[1],[],"[1256,1255,1257]",0,100,[],"",0,"",[],"","","",1,"",[21],[1],"",""
565,"chaos-bramblerhoa",[423],3,4,0,0,[],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[25],[1],"",""
566,"chaos-courtmagecorrupt-merc",[423],3,4,25,1,[157],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[157],[1],"",""
567,"chaos-courtmagecorrupt",[423],3,4,10,1,[157],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[157],[1],"",""
568,"chaos-corruptedeliteranged",[423],3,3,65,1,[161],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[161],[1],"",""
569,"chaos-corruptedelitebloater",[0],3,3,50,1,[163],"",[1],[],[1259],0,100,[],"",0,"",[],1,"","",1,"",[163],[1],"",""
570,"chaos-corruptedelitetoothy-merc",[423],3,4,50,1,[159],"",[1],[],"[1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[159],[1],"",""
571,"chaos-burnedlumberjack",[423],4,5,0,0,[],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[405],[1],"",""
572,"chaos-villageroad-infectedmercenarycrossbow",[423],3,4,33,1,[284],"",[1],[],"[1254,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[284],[1],"",""
573,"chaos-infectedmercenarycrossbow-fire",[423],3,4,33,1,[285],"",[1],[],"[1256,1255,1259]",0,100,[],"",0,"",[],1,"","",1,"",[285],[1],"",""
574,"chaos-villageroad-carrioncrow",[423],3,4,100,1,[1536],"",[1],[],"[1256,1255,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1536],[1],"",""
575,"chaos-villageroad-farmers",[423],4,5,0,0,[],"",[1],[],"[1256,1255,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1536],[1],"",""
576,"chaos-villageroad-feraldogs",[423],4,4,22,1,[1608],"",[1],[],"[1256,1255,1254]",0,100,[],"",0,"",[],1,"","",1,"",[1608],[1],"",""
577,"chaos-canopystaff",[423],3,4,50,1,[1002],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1002],[1],"",""
578,"chaos-canopybow",[423],3,4,60,1,[1000],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1000],[1],"",""
579,"chaos-canopymelee",[423],3,5,15,1,[1009],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1009,1000,1002]","[1,1,1]","",""
580,"chaos-canopyelite",[423],3,4,10,1,[1009],"",[1],[],"[1256,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1009,1000,1002]","[1,1,1]","",""
581,"chaos-farudincrawlerfoundry",[423],4,5,0,0,[],"",[1],[],"[1256,1258,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1630],[1],"",""
582,"chaos-farudincrawler",[423],4,5,0,0,[],"",[1],[],"[1258,1254,1260]",0,100,[],"",0,"",[],1,"","",1,"",[1629],[1],"",""
583,"chaos-hyenapack",[423],3,4,10,1,[684],"",[1],[],"[1258,1254,1260]",0,100,[],"",0,"",[],1,"","",1,"",[684],[1],"",""
584,"chaos-crabpack",[423],3,4,45,1,[693],"",[1],[],"[1258,1254,1253]",0,100,[],"",0,"",[],1,"","",1,"",[693],[1],"",""
585,"chaos-crabpacknosand",[423],3,4,45,1,[693],"",[1],[],"[1258,1254,1253]",0,100,[],"",0,"",[],1,"","",1,"",[693],[1],"",""
586,"chaos-desertleaper",[423],7,8,0,0,[],"",[1],[],"[1258,1254,1253]",0,100,[],"",0,"",[],1,"","",1,"",[721],[1],"",""
587,"chaos-maggothusk",[423],3,4,40,1,[652],"",[1],[],"[1258,1256,1257]",0,100,[],"",0,"",[],1,"","",1,"",[652],[1],"",""
588,"chaos-marakethskeleton",[423],4,6,0,0,[],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[417],[1],"",""
589,"chaos-dropspider",[423],4,6,0,0,[],"",[1],[],"[1256,1255,1257]",0,100,[],"",0,"",[],1,"","",1,"",[625],[1],"",""
590,"chaos-bugbotrocky",[423],4,5,70,1,[663],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[663],[1],"",""
591,"chaos-bugbotsulphite",[423],4,5,70,1,[665],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[663],[1],"",""
592,"chaos-cavedweller",[423],3,5,7,1,[819],"",[1],[],"[1258,1254,1257,1256]",0,100,[],"",0,"",[],1,"","",1,"",[819],[1],"",""
593,"chaos-rocksliders",[423],5,7,0,0,[],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[738],[1],"",""
594,"chaos-etchedbeetle",[423],3,4,65,1,[641],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[641],[1],"",""
595,"chaos-serpentclancaster",[423],2,3,40,1,[780],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[780],[1],"",""
596,"chaos-marakethskeletonemerge",[423],4,5,0,0,[],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"","[801,802]","[1,1]","",""
597,"chaos-marakethskeletonmagi",[423],3,4,50,1,[709],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[709],[1],"",""
598,"chaos-marakethskeletonmelee",[423],4,5,0,0,[],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[417],[1],"",""
599,"chaos-mutewindmale",[423],3,4,50,1,[441],"",[1],[],"[1260,1258,1255]",0,100,[],"",0,"",[],1,"","",1,"","[440,442]","[1,1]","",""
600,"chaos-mutewindfemale",[423],4,4,40,1,[445],"",[1],[],"[1260,1258,1255]",0,100,[],"",0,"",[],1,"","",1,"","[444,446]","[1,1]","",""
601,"chaos-mutewindmalecorrupted",[423],4,4,2,1,[470],"",[1],[],"[1260,1258,1255]",0,100,[],"",0,"",[],1,"","",1,"","[469,470,471]","[1,1,1]","",""
602,"chaos-mutewindfemalecorrupted",[423],4,4,40,1,[476],"",[1],[],"[1260,1258,1255]",0,100,[],"",0,"",[],1,"","",1,"","[473,476,474]","[1,1,1]","",""
603,"chaos-tuskbeetle",[423],4,5,0,0,[],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[639],[1],"",""
604,"chaos-acolytemagi",[423],3,4,45,1,[734],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[734],[1],"",""
605,"chaos-skeletonarbelest",[423],3,4,100,1,[417],"",[1],[],"[1258,1254,1255,1256]",0,100,[],"",0,"",[],1,"","",1,"","[734,417]","[1,3]","",""
606,"chaos-sandgolem",[423],2,3,100,1,[725],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[184],[1],"",""
607,"chaos-minebatdesert",[0],3,4,30,1,[823],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[823],[1],"",""
608,"chaos-bonezealot",[423],3,4,75,1,[744],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[744],[1],"",""
609,"chaos-bonezealot-fire",[423],3,4,75,1,[749],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[749],[1],"",""
610,"chaos-bonenecromancer",[423],3,5,100,1,[776],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[776],[1],"",""
611,"chaos-boneshield",[423],3,4,75,1,[751],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[751],[1],"",""
612,"chaos-spidersabre",[423],4,6,0,0,[],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[625],[1],"",""
613,"chaos-bonebeast",[423],1,2,100,1,[774],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[774],[1],"",""
614,"chaos-titanwalker-golemancer",[423],1,2,100,1,[730],"",[1],[],"[1258,1254,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"","[730,1649]","[3,1]","",""
615,"chaos-bugbotmaster",[423],3,6,100,1,[675],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[675],[1],"",""
616,"chaos-dunelurker",[423],2,4,75,1,[869],"",[1],[],"[1258,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[869],[1],"",""
617,"chaos-skeletontitan",[423],4,5,0,0,[],"",[1],[],"[1258,1254,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[811],[1],"",""
618,"chaos-grottowisp",[0],5,8,0,0,[],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
619,"chaos-blackstrider",[423],2,4,70,1,[625],"",[1],[],"[1258,1257,1256]",0,100,[],"",0,"",[],1,"","",1,"",[625],[1],"",""
620,"chaos-wingedcreature",[423],3,4,70,1,[872],"",[1],[],"[1258,1254,1256]",0,100,[],"",0,"",[],1,"","",1,"",[872],[1],"",""
621,"chaos-twoheadedtitan",[423],1,2,35,1,[1663],"",[1],[],"[1258,1254]",0,100,[],"",0,"",[],1,"","",1,"",[1663],[1],"",""
622,"chaos-terracotakamikaze",[423],4,5,0,0,[],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
623,"chaos-procupineant",[423],3,6,0,0,[],"",[1],[],"[1258,1254,1256]",0,100,[],"",0,"",[],1,"","",1,"",[817],[1],"",""
624,"chaos-marakethzombie",[423],4,6,100,1,[1683],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1683],[1],"",""
625,"chaos-vulturedemon",[423],2,2,0,0,[839],"",[1],[],"[1258,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[839],[1],"",""
626,"chaos-spiker3",[423],2,3,75,1,[8],"",[1],[],"[1258,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[8],[1],"",""
627,"chaos-wingedfiend",[423],5,6,0,0,[],"",[1],[],"[1258,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[737],[1],"",""
628,"chaos-plaguemorph",[423],4,5,0,0,[],"",[1],[],"[1258,1257,1256,1260]",0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
629,"chaos-plaguenymph",[423],3,4,10,1,[853],"",[1],[],"[1258,1257,1260,1255]",0,100,[],"",0,"",[],1,"","",1,"",[853],[1],"",""
630,"chaos-plagueswarm",[423],5,7,100,1,[437],"",[1],[],"[1258,1257,1256,1260]",0,100,[],"",0,"",[],1,"","",1,"",[437],[1],"",""
631,"chaos-plagueharvester",[423],2,3,100,1,[855],"",[1],[],"[1258,1257,1256,1260]",0,100,[],"",0,"",[],1,"","",1,"","[855,859]","[2,1]","",""
632,"chaos-mutewindbanditexecutioner",[423],2,3,100,1,[479],"",[1],[],"[1260,1258,1255]",0,100,[],"",0,"",[],1,"","",1,"",[479],[1],"",""
633,"chaos-faridunlizard",[423],3,5,15,1,[466],"",[1],[],"[1258,1254,1256]",0,100,[],"",0,"",[],1,"","",1,"",[466],[1],"",""
634,"chaos-faridunlizard_armoured",[423],3,5,15,1,[468],"",[1],[],"[1260,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"",[468],[1],"",""
635,"chaos-ramgiant",[423],2,2,100,1,[648],"",[1],[],"[1257,1254,1256]",0,100,[],"",0,"",[],1,"","",1,"",[648],[1],"",""
636,"chaos-drudgeminers",[423],3,6,0,0,[],"",[1],[],"[1258,1254,1260]",0,100,[],"",0,"",[],1,"","",1,"",[1632],[1],"",""
637,"chaos-crawler",[423],4,6,0,0,[],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1557,1556,1558]","[3,1,1]","",""
638,"chaos-stalker",[423],3,5,15,1,[1556],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1557,1556,1558]","[1,3,1]","",""
639,"chaos-hooks",[423],3,5,15,1,[1558],"",[1],[],"[1258,1254,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1557,1556,1558]","[1,1,3]","",""
640,"chaos-snakehulk",[423],2,3,20,1,[979],"",[1],[],"[1257,1256,1255]",0,100,[],"",0,"",[],"","","",1,"",[979],[1],"",""
641,"chaos-gutviper",[423],4,5,0,0,[],"",[1],[],"[1257,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"","[985,983]","[4,1]","",""
642,"chaos-livingsnake",[423],3,5,10,1,[985],"",[1],[],"[1257,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"","[985,983]","[1,4]","",""
643,"chaos-ratmonsterpoison",[423],4,7,15,1,[1059],"",[1],[],"[1257,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[],[],"",""
644,"chaos-spidermonkey",[423],4,7,15,1,[986],"",[1],[],"[1257,1256,1255]",0,100,[],"",0,"",[],1,"","",1,"",[962],[1],"",""
645,"chaos-livingvaalguardsmelee",[423],3,3,70,1,[1140],"",[1],[],"[1254,1258,1261]",0,100,[],"",0,"",[],1,"","",1,"",[1140],[1],"",""
646,"chaos-livingvaalguardsranged",[423],4,4,40,1,[1136],"",[1],[],"[1254,1258,1261]",0,100,[],"",0,"",[],1,"","",1,"","[1136,1139]","[1,1]","",""
647,"chaos-livingvaalguardseagleknight",[0],2,3,20,1,[1155],"",[1],[],"[1254,400]",0,100,[],"",0,"",[],1,"","",1,"",[1155],[1],"",""
648,"chaos-goldenones1",[423],2,3,100,1,[1195],"",[1],[],"[1254,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1195],[1],"",""
649,"chaos-processionmelee",[423],3,3,100,1,[1183],"",[1],[],"[1254,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1180],[1],"",""
650,"chaos-processionranged",[423],3,3,70,1,[1182],"",[1],[],"[1254,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1182],[1],"",""
651,"chaos-goldensentinel",[423],1,3,20,1,[1042],"",[1],[],"[1254,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1042],[1],"",""
652,"chaos-anchoritefodder",[423],4,5,0,0,[],"",[1],[],"[1254,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1075,1073]","[1,1]","",""
653,"chaos-anchoritefodder2",[423],4,4,30,1,[1074],"",[1],[],"[1254,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1075,1074]","[1,1]","",""
654,"chaos-parasiticfishland",[423],5,10,0,0,[],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1019],[1],"",""
655,"chaos-taniwhasunken",[423],3,4,10,1,[1019],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1019],[1],"",""
656,"chaos-drownedcrew",[423],2,3,100,1,[237],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[237],[1],"",""
657,"chaos-cenobitebloater",[423],1,2,40,2,[933],"",[1],[],"[1254,1258,1257]",0,100,[],"",0,"",[],1,"","",1,"",[1075],[1],"",""
658,"chaos-drownedcrawlerTEMP",[423],2,4,0,0,[],"",[1],[],"[1257,1253,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1197],[1],"",""
659,"chaos-viperlegionnaireSword",[423],2,3,35,1,[1086],"",[1],[],"[1261,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1086],[1],"",""
660,"chaos-viperlegionnaireBows",[423],2,3,35,1,[1084],"",[1],[],"[1254,400,1261]",0,100,[],"",0,"",[],1,"","",1,"",[1084],[1],"",""
661,"chaos-VaalGoliathLiving",[0],1,2,30,1,[1143],"",[1],[],[],0,100,[],"",0,"",[],1,"","",1,"",[1143],[1],"",""
662,"chaos-VaalZealotsAtziriMelee",[423],2,4,70,1,"[1153,1147]","",[1],[],"[1256,1081,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1153,1151]","[2,1]","",""
663,"chaos-VaalZealotsAtziriCaster",[423],2,3,80,1,"[1151,1147]","",[1],[],"[1256,1255,1257,1261]",0,100,[],"",0,"",[],1,"","",1,"","[1153,1151]","[1,2]","",""
664,"chaos-VaalZealotsLightningMelee","[423,226]",2,4,65,1,[1146],"","[1,2]",[],"[1254,1255,1257,1261]",0,100,[],"",0,"",[],1,"","",1,"",[1146],[1],"",""
665,"chaos-VaalZealotsLightningCaster","[423,226]",2,4,65,1,[1146],"","[1,2]",[],"[1254,1255,1257,1261]",0,100,[],"",0,"",[],1,"","",1,"",[1146],[1],"",""
666,"chaos-VaalZealotsSerpentMelee",[423],2,4,65,1,"[1140,1143]","",[1],[],"[1255,1261,1257]",0,100,[],"",0,"",[],1,"","",1,"","[1111,1140,1143]","[1,1,1]","",""
667,"chaos-VaalZealotsSerpentCaster",[423],2,4,65,1,"[1140,1143]","",[1],[],"[1255,1261,1081]",0,100,[],"",0,"",[],1,"","",1,"","[1124,1140,1143]","[1,1,1]","",""
668,"chaos-VaalZealotsMonkeyMelee",[423],2,4,60,1,[1060],"",[1],[],"[1253,1261,1081]",0,100,[],"",0,"",[],1,"","",1,"",[1060],[1],"",""
669,"chaos-VaalZealotsMonkeyCaster",[423],2,4,60,1,[1060],"",[1],[],"[1253,1261,1081]",0,100,[],"",0,"",[],1,"","",1,"",[1060],[1],"",""
670,"chaos-VaalZealotsSunMelee",[423],2,4,65,1,[1218],"",[1],[],"[1258,1254,1257,1261]",0,100,[],"",0,"",[],1,"","",1,"",[1218],[1],"",""
671,"chaos-VaalZealotsSunCaster",[423],2,4,65,1,[1218],"",[1],[],"[1258,1254,1257,1261]",0,100,[],"",0,"",[],1,"","",1,"",[1218],[1],"",""
672,"chaos-savagebeastmaster",[0],0,0,0,0,[],"",[1],[],[324],0,100,[],22,25,"",[],1,"","",1,"",[],[],"",""
673,"chaos-bloodbatherswordshield",[423],3,3,65,1,"[1220,1218]","",[1],[],"[1254,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1220],[1],"",""
674,"chaos-bloodbatherdualwieldflail",[423],3,3,65,1,"[1220,1218]","",[1],[],"[1254,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1220],[1],"",""
675,"chaos-bloodbatherspearsmace",[423],3,3,45,1,"[1220,1218]","",[1],[],"[1254,1257,1255]",0,100,[],"",0,"",[],1,"","",1,"",[1220],[1],"",""
676,"chaos-bladestalkerred",[423],2,3,35,1,[931],"",[1],[],"[1254,1258,1256]",0,100,[],"",0,"",[],1,"","",1,"",[931],[1],"",""
677,"chaos-vaalaxethrowermeat",[423],2,3,95,1,"[1145,1147]","",[1],[],"[1254,1258,1256]",0,100,[],"",0,"",[],1,"","",1,"",[1145],[1],"",""
678,"chaos-vaalshadowpriest",[0],3,3,0,0,[],"",[1],[],"[1254,1258]",0,100,[],"",0,"",[],1,"","",1,"",[1147],"[1,1]","",""
679,"chaos-cenobitehighbornpack",[423],3,3,100,1,"[1069,1244]","",[1],[],"[1254,1257,1256]",0,100,[],"",0,"",[],1,"","",1,"","[1075,1073,1074,1069,1071,1072,1244]","[1,1,1,10,1,1,1]","",""
680,"chaos-anchoritemotherpack",[423],3,5,100,1,"[934,1244]","",[1],[],"[1254,1257,1256]",0,100,[],"",0,"",[],1,"","",1,"","[934,1075,1073,1074,1069,1071,1072,1244]","[10,1,1,1,2,1,1,2]","",""
681,"chaos-cauldronecrone",[423],1,2,40,3,"[932,933]","",[1],[],"[1256,1257,1258]",0,100,[],"",0,"",[],1,"","",1,"",[1244],[1],"",""
682,"chaos-cenobiteleashpack",[423],3,5,0,0,[],"",[1],[],"[1254,1257,1256]",0,100,[],"",0,"",[],1,"","",1,"","[934,1075,1073,1074,1069,1071,1072,1244]","[2,1,1,1,2,10,1,1]","",""
683,"chaos-cenobiteslampack",[423],2,3,100,1,[1072],"",[1],[],"[1254,1257,1256]",0,100,[],"",0,"",[],1,"","",1,"","[934,1075,1073,1074,1069,1071,1072,1244]","[1,2,1,1,2,1,10,1]","",""
684,"chaos-vaalhumanoidpyracannons",[423],2,2,70,1,[1281],"",[1],[],"[1261,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1281,1146,1278,1288,1289]","[6,2,1,1,1]","",""
685,"chaos-vaalhumanoidbowcaster",[423],2,2,85,1,[1146],"",[1],[],"[1261,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1146,1278,1288,1289,1281]","[5,3,1,1,1]","",""
686,"chaos-vaalhumanoidbladehandcaster",[423],2,2,75,1,[1146],"",[1],[],"[1261,1254,1255]",0,100,[],"",0,"",[],1,"","",1,"","[1146,1278,1288,1289,1281]","[5,1,3,1,1]","",""
