"rownum","Id","HASH32","DisplayString","DisplayString (French)","DisplayString (German)","DisplayString (Japanese)","DisplayString (Korean)","DisplayString (Portuguese)","DisplayString (Russian)","DisplayString (Spanish)","DisplayString (Thai)","DisplayString (Traditional Chinese)","[rid]_20","UiHints","UiHints (French)","UiHints (German)","UiHints (Japanese)","UiHints (Korean)","UiHints (Portuguese)","UiHints (Russian)","UiHints (Spanish)","UiHints (Thai)","UiHints (Traditional Chinese)"
956,"focus_can_roll_minion_modifiers",129251636,"","","","","","","","","","",[],"","","","","","","","","",""
957,"ring_can_roll_minion_modifiers",433593196,"","","","","","","","","","",[],"","","","","","","","","",""
958,"bear_boss_map",3739561058,"","","","","","","","","","",[],"","","","","","","","","",""
959,"dishonoured_queen_map",3692136395,"","","","","","","","","","",[],"","","","","","","","","",""
960,"no_spirit_walkers_archnemesis",156355037,"","","","","","","","","","",[],"","","","","","","","","",""
961,"uber_elder",3689878829,"","","","","","","","","","",[],"","","","","","","","","",""
962,"infinite_hunger",4124026414,"","","","","","","","","","",[],"","","","","","","","","",""
963,"brute_boss",3980281807,"","","","","","","","","","",[],"","","","","","","","","",""
964,"uber_atziri_boss",3549921592,"","","","","","","","","","",[],"","","","","","","","","",""
965,"mirrored_monster",1034801641,"","","","","","","","","","",[],"<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Mirrored}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Reflété}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Gespiegelt}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{ミラー状態}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{복제된}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Espelhado}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Отражённый}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{Reflejado}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{ถูกสะท้อน}}","<outlinecolour:rgb(240,240,240)>{<rgb(20,20,20)>{鏡像}}"
966,"sanctum_guard",1018275126,"","","","","","","","","","",[],"Sanctum Guard","Garde du Sanctuaire","Sanktum-Wächter","サンクタムの守護者","성역 수호병","Guarda do Sanctum","Охранник Святилища","Guardia del santuario","การ์ดเทวสถาน","聖域守衛"
967,"unique_divination",3734746927,"","","","","","","","","","",[],"","","","","","","","","",""
968,"unique_weapon_divination",3452322952,"","","","","","","","","","",[],"","","","","","","","","",""
969,"unique_armour_divination",1677042416,"","","","","","","","","","",[],"","","","","","","","","",""
970,"unique_jewellery_divination",3225640016,"","","","","","","","","","",[],"","","","","","","","","",""
971,"unique_corrupted_divination",1162051304,"","","","","","","","","","",[],"","","","","","","","","",""
972,"maps_divination",1050428163,"","","","","","","","","","",[],"","","","","","","","","",""
973,"maps_unique_divination",2484906487,"","","","","","","","","","",[],"","","","","","","","","",""
974,"gems_divination",660351003,"","","","","","","","","","",[],"","","","","","","","","",""
975,"gems_levelled_divination",2244917206,"","","","","","","","","","",[],"","","","","","","","","",""
976,"gems_quality_divination",3493501810,"","","","","","","","","","",[],"","","","","","","","","",""
977,"corrupted_divination",100505045,"","","","","","","","","","",[],"","","","","","","","","",""
978,"gives_other_cards_divination",1626758335,"","","","","","","","","","",[],"","","","","","","","","",""
979,"currency_divination",2861018664,"","","","","","","","","","",[],"","","","","","","","","",""
980,"currency_basic_divination",3024810191,"","","","","","","","","","",[],"","","","","","","","","",""
981,"currency_exotic_divination",1972044452,"","","","","","","","","","",[],"","","","","","","","","",""
982,"currency_league_divination",1245875713,"","","","","","","","","","",[],"","","","","","","","","",""
983,"small_sanctum_relic",3754234607,"","","","","","","","","","",[],"","","","","","","","","",""
984,"medium_sanctum_relic",406604441,"","","","","","","","","","",[],"","","","","","","","","",""
985,"large_sanctum_relic",1419962210,"","","","","","","","","","",[],"","","","","","","","","",""
986,"eldritch_pinnacle_boss",3309552944,"","","","","","","","","","",[],"","","","","","","","","",""
987,"merveil_boss",4188794576,"","","","","","","","","","",[],"","","","","","","","","",""
988,"arakaali_area",3938254445,"","","","","","","","","","",[],"","","","","","","","","",""
989,"affliction_boss",960253437,"","","","","","","","","","",[],"","","","","","","","","",""
990,"hillock_syndicate",233136864,"","","","","","","","","","",[],"","","","","","","","","",""
991,"str_special_relic",3482321241,"","","","","","","","","","",[],"","","","","","","","","",""
992,"dex_special_relic",2670300242,"","","","","","","","","","",[],"","","","","","","","","",""
993,"int_special_relic",800935660,"","","","","","","","","","",[],"","","","","","","","","",""
994,"breach_monster_cold",1636668554,"","","","","","","","","","",[],"","","","","","","","","",""
995,"breach_monster_fire",3765094260,"","","","","","","","","","",[],"","","","","","","","","",""
996,"breach_monster_lightning",2082684779,"","","","","","","","","","",[],"","","","","","","","","",""
997,"breach_monster_physical",2480646650,"","","","","","","","","","",[],"","","","","","","","","",""
998,"breach_monster_chaos",3792974557,"","","","","","","","","","",[],"","","","","","","","","",""
999,"sanctum_braom_boss",2849283926,"","","","","","","","","","",[],"Grows or Shrinks based on Uzar's Life","Grandit ou diminue selon la Vie d'Uzar","Wächst oder schrumpft mit dem Leben von Uzar","ウザールのライフに基づいて巨大化または収縮する","우자르의 생명력에 따라 성장하거나 축소됩니다.","Cresce ou Diminui baseado na Vida de Uzar","Увеличивается или уменьшается в зависимости от здоровья Узара","Crece o se encoge en función de la vida de Uzar","ขยายตัวหรือหดตัว ตามพลังชีวิตของ อูซาร์","根據烏扎爾的生命成長或限縮"
1000,"sanctum_uzar_boss",167064319,"","","","","","","","","","",[],"Grows or Shrinks based on Braom's Life","Grandit ou diminue selon la Vie de Braom","Wächst oder schrumpft mit dem Leben von Braom","バラオムのライフに基づいて巨大化または収縮する","브라옴의 생명력에 따라 성장하거나 축소됩니다.","Cresce ou Diminui baseado na Vida de Baom","Увеличивается или уменьшается в зависимости от здоровья Браома","Crece o se encoge en función de la vida de Braom","ขยายตัวหรือหดตัว ตามพลังชีวิตของ บราว์ม","根據布隆的生命成長或限縮"
1001,"top_tier_base_item_type",3575969862,"","","","","","","","","","",[],"","","","","","","","","",""
1002,"no_mirror_image",1383133689,"","","","","","","","","","",[],"","","","","","","","","",""
1003,"doedre_map_area",3730799909,"","","","","","","","","","",[],"","","","","","","","","",""
1004,"unholy_trio_boss_map",860099603,"","","","","","","","","","",[],"","","","","","","","","",""
1005,"caster_unique_weapon",3773477362,"","","","","","","","","","",[],"","","","","","","","","",""
1006,"minion_unique_weapon",877544685,"","","","","","","","","","",[],"","","","","","","","","",""
1007,"Forge_Area",3280937211,"","","","","","","","","","",[],"","","","","","","","","",""
1008,"matryoshka_boss",2675272285,"","","","","","","","","","",[],"","","","","","","","","",""
1009,"experimental_base",1244485449,"","","","","","","","","","",[],"","","","","","","","","",""
1010,"RedbladeLeader",136631987,"","","","","","","","","","",[],"Redblade Warlord","Seigneur de guerre Rougelame","Rotklingen-Kriegsfürst","レッドブレードの将軍","적검단 전쟁군주","Senhor da Guerra da Lâmina Vermelha","Предводитель Красных сабель","Jefe de guerra Cuchilla roja","ขุนศึกเรดเบลด","紅刃軍閥"
1011,"spear",711719926,"","","","","","","","","","",[],"","","","","","","","","",""
1012,"sand_blood",1713964999,"","","","","","","","","","",[],"","","","","","","","","",""
1013,"crossbow",1202874553,"","","","","","","","","","",[],"","","","","","","","","",""
1014,"caster_offhand",2496841750,"","","","","","","","","","",[],"","","","","","","","","",""
1015,"flail",1211932299,"","","","","","","","","","",[],"","","","","","","","","",""
1016,"sanctum_monster",3484979761,"","","","","","","","","","",[],"","","","","","","","","",""
1017,"guard_flask",3416642064,"","","","","","","","","","",[],"","","","","","","","","",""
1018,"sanctum_key",2614222689,"","","","","","","","","","",[],"","","","","","","","","",""
1019,"buckler",2552331837,"","","","","","","","","","",[],"","","","","","","","","",""
1020,"trap",1864220998,"","","","","","","","","","",[],"","","","","","","","","",""
1021,"2HSharpMetal_onhit_audio",1204530494,"","","","","","","","","","",[],"","","","","","","","","",""
1022,"1HSword_onhit_audio",476531008,"","","","","","","","","","",[],"","","","","","","","","",""
1023,"2HBluntWood_onhit_audio",1567659241,"","","","","","","","","","",[],"","","","","","","","","",""
1024,"Stab_onhit_audio",2261935639,"","","","","","","","","","",[],"","","","","","","","","",""
1025,"Claw_onhit_audio",4141030720,"","","","","","","","","","",[],"","","","","","","","","",""
1026,"Unarmed_onhit_audio",3906295467,"","","","","","","","","","",[],"","","","","","","","","",""
1027,"Arrow_onhit_audio",1869997877,"","","","","","","","","","",[],"","","","","","","","","",""
1028,"Elemental_onhit_audio",3098980425,"","","","","","","","","","",[],"","","","","","","","","",""
1029,"2HBluntMetal_onhit_audio",2226610931,"","","","","","","","","","",[],"","","","","","","","","",""
1030,"SpearMetal_onhit_audio",2388298559,"","","","","","","","","","",[],"","","","","","","","","",""
1031,"1HAxe_onhit_audio",3285109353,"","","","","","","","","","",[],"","","","","","","","","",""
1032,"Flail_onhit_audio",984639057,"","","","","","","","","","",[],"","","","","","","","","",""
1033,"StaffWood_onhit_audio",3006320481,"","","","","","","","","","",[],"","","","","","","","","",""
1034,"StaffMetal_onhit_audio",1818723515,"","","","","","","","","","",[],"","","","","","","","","",""
1035,"Beast_onhit_audio",353969770,"","","","","","","","","","",[],"","","","","","","","","",""
1036,"ShieldMetal_onhit_audio",1070259743,"","","","","","","","","","",[],"","","","","","","","","",""
1037,"ShieldWood_onhit_audio",4179895018,"","","","","","","","","","",[],"","","","","","","","","",""
1038,"SpearWood_onhit_audio",3829473262,"","","","","","","","","","",[],"","","","","","","","","",""
1039,"has_spear",1904422257,"","","","","","","","","","",[],"","","","","","","","","",""
1040,"has_crossbow",3928261297,"","","","","","","","","","",[],"","","","","","","","","",""
1041,"MonsterBlunt_onhit_audio",567246784,"","","","","","","","","","",[],"","","","","","","","","",""
1042,"MonsterStab_onhit_audio",2353938215,"","","","","","","","","","",[],"","","","","","","","","",""
1043,"Snap_onhit_audio",3343000235,"","","","","","","","","","",[],"","","","","","","","","",""
1044,"player",1516599439,"","","","","","","","","","",[],"","","","","","","","","",""
1045,"crossbow_attachment",665786227,"","","","","","","","","","",[],"","","","","","","","","",""
1046,"quest_item",2537346755,"","","","","","","","","","",[],"","","","","","","","","",""
1047,"quest_null_monster_mods",1604695783,"","","","","","","","","","",[],"","","","","","","","","",""
1048,"azmeri_cultist_monster",3037821707,"","","","","","","","","","",[],"","","","","","","","","",""
1049,"no_fire_spell_mods",163564389,"","","","","","","","","","",[],"","","","","","","","","",""
1050,"no_cold_spell_mods",3179594585,"","","","","","","","","","",[],"","","","","","","","","",""
1051,"no_lightning_spell_mods",1519639042,"","","","","","","","","","",[],"","","","","","","","","",""
1052,"no_chaos_spell_mods",1578845971,"","","","","","","","","","",[],"","","","","","","","","",""
1053,"no_physical_spell_mods",489980741,"","","","","","","","","","",[],"","","","","","","","","",""
1054,"1HBluntWood_onhit_audio",3542926392,"","","","","","","","","","",[],"","","","","","","","","",""
1055,"1HBluntMetal_onhit_audio",1846314433,"","","","","","","","","","",[],"","","","","","","","","",""
1056,"2HAxe_onhit_audio",2252628533,"","","","","","","","","","",[],"","","","","","","","","",""
1057,"cenobite",2531657637,"","","","","","","","","","",[],"","","","","","","","","",""
1058,"snake",3344815182,"","","","","","","","","","",[],"","","","","","","","","",""
1059,"werewolf",2108423319,"","","","","","","","","","",[],"","","","","","","","","",""
1060,"rust",2687660851,"","","","","","","","","","",[],"","","","","","","","","",""
1061,"machinarium",2249702616,"","","","","","","","","","",[],"","","","","","","","","",""
1062,"corrupted",1308168953,"","","","","","","","","","",[],"","","","","","","","","",""
1063,"bloodbather",2509125896,"","","","","","","","","","",[],"","","","","","","","","",""
1064,"mutewind",1401280437,"","","","","","","","","","",[],"","","","","","","","","",""
1065,"giant",855940328,"","","","","","","","","","",[],"","","","","","","","","",""
1066,"water_biome",952178135,"","","","","","","","","","",[],"","","","","","","","","",""
1067,"mountain_biome",2370261026,"","","","","","","","","","",[],"","","","","","","","","",""
1068,"grass_biome",1187996395,"","","","","","","","","","",[],"","","","","","","","","",""
1069,"forest_biome",1729173430,"","","","","","","","","","",[],"","","","","","","","","",""
1070,"swamp_biome",4017794855,"","","","","","","","","","",[],"","","","","","","","","",""
1071,"desert_biome",3297741877,"","","","","","","","","","",[],"","","","","","","","","",""
1072,"ezomyte_city",656989541,"","","","","","","","","","",[],"","","","","","","","","",""
1073,"faridun_city",1294585870,"","","","","","","","","","",[],"","","","","","","","","",""
1074,"vaal_city",3226012147,"","","","","","","","","","",[],"","","","","","","","","",""
1075,"map_tower",2843834559,"","","","","","","","","","",[],"","","","","","","","","",""
1076,"ezomyte_basetype",427605656,"","","","","","","","","","",[],"","","","","","","","","",""
1077,"maraketh_basetype",2542034323,"","","","","","","","","","",[],"","","","","","","","","",""
1078,"vaal_basetype",53453992,"","","","","","","","","","",[],"","","","","","","","","",""
1079,"tower_augment_breach",3949533286,"","","","","","","","","","",[],"","","","","","","","","",""
1080,"tower_augment_generic",1608094787,"","","","","","","","","","",[],"","","","","","","","","",""
1081,"tower_augment_expedition",1909856704,"","","","","","","","","","",[],"","","","","","","","","",""
1082,"tower_augment_delirium",86611260,"","","","","","","","","","",[],"","","","","","","","","",""
1083,"tower_augment_ritual",3704758306,"","","","","","","","","","",[],"","","","","","","","","",""
1084,"tower_augment_map_boss",4248984503,"","","","","","","","","","",[],"","","","","","","","","",""
1085,"tower_augment_abyss",3133634627,"","","","","","","","","","",[],"","","","","","","","","",""
1086,"Constant_onhit_audio",2755084439,"","","","","","","","","","",[],"","","","","","","","","",""
1087,"map_key_low",2409613133,"","","","","","","","","","",[],"","","","","","","","","",""
1088,"map_key_medium",2498164601,"","","","","","","","","","",[],"","","","","","","","","",""
1089,"map_key_high",3968686392,"","","","","","","","","","",[],"","","","","","","","","",""
1090,"monster_blocks_damage",1605483336,"","","","","","","","","","",[],"","","","","","","","","",""
1091,"monster_barely_moves",1592055365,"","","","","","","","","","",[],"","","","","","","","","",""
1092,"monster_summons_adds",3738453354,"","","","","","","","","","",[],"","","","","","","","","",""
1093,"monster_has_on_death_mechanic",2612394269,"","","","","","","","","","",[],"","","","","","","","","",""
1094,"monster_applies_poison",743401158,"","","","","","","","","","",[],"","","","","","","","","",""
1095,"no_minion_revival",1328989187,"","","","","","","","","","",[],"","","","","","","","","",""
1096,"boss",1214526057,"","","","","","","","","","",[],"","","","","","","","","",""
1097,"soul_core",1850256855,"","","","","","","","","","",[],"","","","","","","","","",""
1098,"soul_core_tier1",2543933271,"","","","","","","","","","",[],"","","","","","","","","",""
1099,"soul_core_tier2",2081384000,"","","","","","","","","","",[],"","","","","","","","","",""
1100,"soul_core_tier3",57321586,"","","","","","","","","","",[],"","","","","","","","","",""
1101,"soul_core_vaal",3201831327,"","","","","","","","","","",[],"","","","","","","","","",""
1102,"str_radius_jewel",2321320777,"","","","","","","","","","",[],"","","","","","","","","",""
1103,"dex_radius_jewel",1621255273,"","","","","","","","","","",[],"","","","","","","","","",""
1104,"int_radius_jewel",1480382575,"","","","","","","","","","",[],"","","","","","","","","",""
1105,"radius_jewel",3626864652,"","","","","","","","","","",[],"","","","","","","","","",""
1106,"titan_boss",2135556227,"","","","","","","","","","",[],"","","","","","","","","",""
1107,"currency_strongbox",1695778648,"","","","","","","","","","",[],"","","","","","","","","",""
1108,"waystone_strongbox",4035393300,"","","","","","","","","","",[],"","","","","","","","","",""
1109,"martial_strongbox",1034121578,"","","","","","","","","","",[],"","","","","","","","","",""
1110,"caster_strongbox",1095442884,"","","","","","","","","","",[],"","","","","","","","","",""
1111,"armourer_strongbox",319324827,"","","","","","","","","","",[],"","","","","","","","","",""
1112,"jeweller_strongbox",1089391301,"","","","","","","","","","",[],"","","","","","","","","",""
1113,"affliction_daemon",1128689955,"","","","","","","","","","",[],"","","","","","","","","",""
1114,"socket_currency",3139420024,"","","","","","","","","","",[],"","","","","","","","","",""
1115,"rare_socket_currency",1453977250,"","","","","","","","","","",[],"","","","","","","","","",""
1116,"karui_crafting_option",3372160211,"","","","","","","","","","",[],"","","","","","","","","",""
1117,"lightning_crafting_option",4283062732,"","","","","","","","","","",[],"","","","","","","","","",""
1118,"fire_crafting_option",500899802,"","","","","","","","","","",[],"","","","","","","","","",""
1119,"cold_crafting_option",3876645747,"","","","","","","","","","",[],"","","","","","","","","",""
1120,"chaos_crafting_option",1928534075,"","","","","","","","","","",[],"","","","","","","","","",""
1121,"tower_augment",2926101834,"","","","","","","","","","",[],"","","","","","","","","",""
1122,"1HBluntStone_onhit_audio",1587141972,"","","","","","","","","","",[],"","","","","","","","","",""
1123,"2HBluntStone_onhit_audio",2299069511,"","","","","","","","","","",[],"","","","","","","","","",""
1124,"ShieldStone_onhit_audio",938670360,"","","","","","","","","","",[],"","","","","","","","","",""
1125,"pale_faction",3044026712,"","","","","","","","","","",[],"","","","","","","","","",""
1126,"demon_faction",2910986107,"","","","","","","","","","",[],"","","","","","","","","",""
1127,"flesh_faction",3326089703,"","","","","","","","","","",[],"","","","","","","","","",""
1128,"azmeri_warden_dusted_monster",790496378,"","","","","","","","","","",[],"<rgb(240,198,72)>{Vivid Empowered}","<rgb(240,198,72)>{Amélioration vivace}","<rgb(240,198,72)>{Lebhaft ermächtigt}","<rgb(240,198,72)>{ビビッドで強化された}","<rgb(240,198,72)>{혈기 강화}","<rgb(240,198,72)>{Empoderado Vívido}","<rgb(240,198,72)>{Усилен буйным огоньком}","<rgb(240,198,72)>{Vívidamente potenciado}","<rgb(240,198,72)>{อาบพลังสดใส}","<rgb(240,198,72)>{被賦予靈現}"
1129,"azmeri_shaman_dusted_monster",4203939268,"","","","","","","","","","",[],"<rgb(184,72,224)>{Wild Empowered}","<rgb(184,72,224)>{Amélioration sauvage}","<rgb(184,72,224)>{Wild ermächtigt}","<rgb(184,72,224)>{ワイルドで強化された}","<rgb(184,72,224)>{야생 강화}","<rgb(184,72,224)>{Empoderado Selvagem}","<rgb(184,72,224)>{Усилен диким огоньком}","<rgb(184,72,224)>{Salvajemente potenciado}","<rgb(184,72,224)>{อาบพลังเกรี้ยวกราด}","<rgb(184,72,224)>{被賦予野性}"
1130,"azmeri_primalist_dusted_monster",680458437,"","","","","","","","","","",[],"<rgb(95,178,237)>{Primal Empowered}","<rgb(95,178,237)>{Amélioration primitive}","<rgb(95,178,237)>{Urzeitlich ermächtigt}","<rgb(95,178,237)>{プライマルで強化された}","<rgb(95,178,237)>{원시 강화}","<rgb(95,178,237)>{Empoderado Primitivo}","<rgb(95,178,237)>{Усилен первобытным огоньком}","<rgb(95,178,237)>{Primitivamente potenciado}","<rgb(95,178,237)>{อาบพลังเก่าแก่}","<rgb(95,178,237)>{被賦予原始}"
1131,"drop",498307492,"","Cession","Beute","ドロップ","출현","Queda","Выпадение","Botín","ดรอป","丟置",[],"","","","","","","","","",""
1132,"VaalStrongbox",3905214579,"","","","","","","","","","",[],"","","","","","","","","",""
1133,"MarakethStrongbox",2075459064,"","","","","","","","","","",[],"","","","","","","","","",""
1134,"EzomyteStrongbox",3683642023,"","","","","","","","","","",[],"","","","","","","","","",""
1135,"vivid_idol",1970711179,"","","","","","","","","","",[],"","","","","","","","","",""
1136,"wild_idol",602193120,"","","","","","","","","","",[],"","","","","","","","","",""
1137,"primal_idol",1891057464,"","","","","","","","","","",[],"","","","","","","","","",""
1138,"sacred_idol",1428834423,"","","","","","","","","","",[],"","","","","","","","","",""
1139,"currency_duplicate",3229343657,"","","","","","","","","","",[],"","","","","","","","","",""
1140,"currency_lock",1440062436,"","","","","","","","","","",[],"","","","","","","","","",""
1141,"rune_lesser",1455372995,"","","","","","","","","","",[],"","","","","","","","","",""
1142,"rune_normal",1367114242,"","","","","","","","","","",[],"","","","","","","","","",""
1143,"rune_greater",3606441187,"","","","","","","","","","",[],"","","","","","","","","",""
1144,"charm",3722254198,"Charm","Charme","Phiole","チャーム","호신부","Talismã","Оберег","Vial","ของขลัง","護符",[],"","","","","","","","","",""
1145,"karui_shrine",1274009241,"","","","","","","","","","",[],"","","","","","","","","",""
1146,"twilight_order_shrine",3362150857,"","","","","","","","","","",[],"","","","","","","","","",""
1147,"nameless_shrine",2819796927,"","","","","","","","","","",[],"","","","","","","","","",""
1148,"badlands_shrine",275312773,"","","","","","","","","","",[],"","","","","","","","","",""
1149,"ezomyte_shrine",1396213267,"","","","","","","","","","",[],"","","","","","","","","",""
1150,"faridun_shrine",3017013751,"","","","","","","","","","",[],"","","","","","","","","",""
1151,"maraketh_shrine",3009146330,"","","","","","","","","","",[],"","","","","","","","","",""
1152,"vaal_shrine",1290777294,"","","","","","","","","","",[],"","","","","","","","","",""
1153,"rune",3305430195,"","","","","","","","","","",[],"","","","","","","","","",""
1154,"map_monster_rarity",3453517744,"","","","","","","","","","",[],"","","","","","","","","",""
1155,"map_item_rarity",2832721414,"","","","","","","","","","",[],"","","","","","","","","",""
1156,"map_pack_size",153682196,"","","","","","","","","","",[],"","","","","","","","","",""
1157,"no_title_card",271917427,"","","","","","","","","","",[],"","","","","","","","","",""
1158,"blackblood_faction",175400848,"","","","","","","","","","",[],"","","","","","","","","",""
1159,"lightless_faction",1864610555,"","","","","","","","","","",[],"","","","","","","","","",""
1160,"pit_faction",3823428207,"","","","","","","","","","",[],"","","","","","","","","",""
1161,"KaruiStrongbox",1034954013,"","","","","","","","","","",[],"","","","","","","","","",""
1162,"historic_abyss_jewel_1",1969215271,"","","","","","","","","","",[],"","","","","","","","","",""
1163,"historic_abyss_jewel_2",1047112280,"","","","","","","","","","",[],"","","","","","","","","",""
1164,"historic_abyss_jewel_3",1824157895,"","","","","","","","","","",[],"","","","","","","","","",""
1165,"historic_abyss_jewel_4",4065781290,"","","","","","","","","","",[],"","","","","","","","","",""
1166,"kulemak_abyss_special_prefix",2384183571,"","","","","","","","","","",[],"","","","","","","","","",""
1167,"kulemak_abyss_prefix",1366195511,"","","","","","","","","","",[],"","","","","","","","","",""
1168,"watcher_abyss_suffix",3057184619,"","","","","","","","","","",[],"","","","","","","","","",""
1169,"karui_basetype",1129854559,"","","","","","","","","","",[],"","","","","","","","","",""
1170,"heart_unique_jewel_prefix",2626601054,"","","","","","","","","","",[],"","","","","","","","","",""
1171,"heart_unique_jewel_suffix",3700684567,"","","","","","","","","","",[],"","","","","","","","","",""
1172,"ulaman_mod",2885064091,"","","","","","","","","","",[],"","","","","","","","","",""
1173,"amanamu_mod",722705312,"","","","","","","","","","",[],"","","","","","","","","",""
1174,"kurgal_mod",2056143268,"","","","","","","","","","",[],"","","","","","","","","",""
1175,"frost_shrine",2325357269,"","","","","","","","","","",[],"","","","","","","","","",""
1176,"mutatedunique_vaal",1499364581,"","","","","","","","","","",[],"","","","","","","","","",""
1177,"abyssal_eye",3692683079,"","","","","","","","","","",[],"","","","","","","","","",""
1178,"incursion_rare_forgemaster",1393413206,"","","","","","","","","","",[],"","","","","","","","","",""
1179,"incursion_unique_forgemaster",626893973,"","","","","","","","","","",[],"","","","","","","","","",""
1180,"incursion_rare_forgehand",3851706584,"","","","","","","","","","",[],"","","","","","","","","",""
1181,"incursion_rare_spymaster",3868848802,"","","","","","","","","","",[],"","","","","","","","","",""
1182,"incursion_unique_spymaster",9540536,"","","","","","","","","","",[],"","","","","","","","","",""
1183,"incursion_rare_drill_sergeant",614046742,"","","","","","","","","","",[],"","","","","","","","","",""
1184,"incursion_rare_flesh_surgeon",1352544120,"","","","","","","","","","",[],"","","","","","","","","",""
1185,"incursion_t3_rare_flesh_surgeon",2674577445,"","","","","","","","","","",[],"","","","","","","","","",""
1186,"incursion_unique_queen_flesh_surgeon",1642021017,"","","","","","","","","","",[],"","","","","","","","","",""
1187,"incursion_rare_thaumaturge",2582474555,"","","","","","","","","","",[],"","","","","","","","","",""
1188,"incursion_unique_thaumaturge",1308921131,"","","","","","","","","","",[],"","","","","","","","","",""
1189,"incursion_rare_blood_priest",4293392518,"","","","","","","","","","",[],"","","","","","","","","",""
1190,"incursion_unique_blood_priest",238279309,"","","","","","","","","","",[],"","","","","","","","","",""
1191,"incursion_rare_commander_past",3669062743,"","","","","","","","","","",[],"","","","","","","","","",""
1192,"incursion_unique_commander_past",3105405693,"","","","","","","","","","",[],"","","","","","","","","",""
1193,"incursion_rare_commander_present",797983036,"","","","","","","","","","",[],"","","","","","","","","",""
1194,"incursion_unique_commander_present",2017106674,"","","","","","","","","","",[],"","","","","","","","","",""
1195,"incursion_unique_statue_boss",789099945,"","","","","","","","","","",[],"","","","","","","","","",""
1196,"incursion_unique_quadrilla",3897884311,"","","","","","","","","","",[],"","","","","","","","","",""
1197,"incursion_unique_fused_skeleton",1797812177,"","","","","","","","","","",[],"","","","","","","","","",""
1198,"incursion_unique_sentinel",296701184,"","","","","","","","","","",[],"","","","","","","","","",""
1199,"incursion_unique_colossus",3127408278,"","","","","","","","","","",[],"","","","","","","","","",""
1200,"incursion_unique_sun_priest",3067149364,"","","","","","","","","","",[],"","","","","","","","","",""
1201,"incursion_unique_chained_beast",1374490716,"","","","","","","","","","",[],"","","","","","","","","",""
1202,"upgraded_corruption_mod",2883755355,"","","","","","","","","","",[],"","","","","","","","","",""
