"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","EffectHASH32","i32_36","ObjectHASH32"
644,"PerchedGargoylePortal","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortal",[],396140190,4,3810191312
645,"PerchedGargoylePortalGold","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortalGold",[],1543790577,4,1852958379
646,"PerchedGargoylePortalMarble","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortalMarble",[],176480765,4,4098439859
647,"PerchedGargoylePortalOvergrown","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortalOvergrown",[],813980266,4,1669877366
648,"MicrotransactionVaalSerpentGodMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/VaalSerpentGodMapDevice",[],249418623,4,3168451259
649,"MicrotransactionVaalSerpentGodMapDeviceButton","Metadata/MiscellaneousObjects/VaalSerpentGodMapDeviceButton",[],167550450,4,2317960368
650,"StrongboxRune","Metadata/Monsters/Strongbox/Daemon/StrongboxChaosrunes",[],1934451273,4,1830032578
651,"SpeedEssenceTimeTraps","Metadata/Monsters/EssenceModDaemons/EssenceModSpeed1/SpeedEssenceTimeTrap",[],2889113644,4,2104004615
652,"MTXCrabArmourCrabsOnKillNimble","Metadata/Effects/Microtransactions/on_kill/CrabArmour/NimbleCrabsOnKill",[],2033683741,4,1715286464
653,"MTXCrabArmourCrabsOnKillKelp","Metadata/Effects/Microtransactions/on_kill/CrabArmour/KelpCrabsOnKill",[],2756063060,4,859746284
654,"MTXCrabArmourCrabsOnKillKelpBleached","Metadata/Effects/Microtransactions/on_kill/CrabArmour/KelpBleachedCrabsOnKill",[],49696754,4,2785049749
655,"MTXCrabArmourCrabsOnKillCoconut","Metadata/Effects/Microtransactions/on_kill/CrabArmour/CoconutCrabsOnKill",[],71468581,4,2680345038
656,"AzmiriPortal","Metadata/Effects/Microtransactions/Town_Portals/AzmeriPortal/AzmeriPortal",[],4154108720,4,2027054274
657,"MicrotransactionDragonObject","Metadata/Effects/Microtransactions/on_kill/Dragon_Fire/dragon",[],1233070653,4,225073010
658,"SpearMine","Metadata/Effects/Spells/spear_mine/spear_mine",[],2921897572,4,2095698599
659,"FungusBehemothTeleportMarkerSTANDALONE","Metadata/Monsters/Labyrinth/TeleportMarker",[],2618604288,4,1802521807
660,"SerpentClanCasterGroundRuneSTANDALONE","Metadata/Monsters/SerpentClanMonster/objects/ground_rune_standalone",[],3468912304,4,477654165
661,"HusbandBossSpawnedSpirits","Metadata/Terrain/Gallows/Act1/1_8/Objects/SpiritSpawner",[],2637808055,4,825960198
662,"StatueBossLaserOrbs","Metadata/Monsters/VaalBossStatue/Objects/VaalStatueBossWallLasersSTANDALONE",[],1533879005,4,2789027786
663,"ColdEssenceDeliveryObject","Metadata/Monsters/EssenceModDaemons/EssenceModCold1/ColdEssenceDeliveryObject",[],2553845000,4,2780469632
664,"QueenOfFilthStandaloneMarker","Metadata/Terrain/Gallows/Act3/3_11/Objects/CorpseBallSourceMarker",[],2092524578,4,511394387
665,"QueenOfFilthStandaloneMushroom","Metadata/Terrain/Gallows/Act3/3_11/Objects/QueenOfFilthMushroomSpawnPoint",[],214401633,4,2886651527
666,"OverchargedSpearStuck","Metadata/Effects/Spells/spear_overchargedspear/ground_spear",[],1155397979,4,1011111798
667,"OverchargedSpearStuckValkyrie","Metadata/Effects/Microtransactions/Spells/Huntress/Valkyrie/spear_overchargedspear/ground_spear",[],1530825634,4,2859387071
668,"OverchargedSpearStuckDarkTempest","Metadata/Effects/Microtransactions/Spells/Huntress/DarkTempest/storm_lance/ground_spear",[],2147472856,4,2429546058
669,"TreeMapDeviceButton","Metadata/MapDevices/TreeMapDevice/MapDeviceButton",[],3719757077,4,3674846653
670,"TreeMapDeviceButtonBlood","Metadata/MapDevices/TreeMapDevice/blood/MapDeviceButton",[],1677889544,4,394430138
671,"TreeMapDeviceButtonNightLotus","Metadata/MapDevices/TreeMapDevice/nightlotus/MapDeviceButton",[],4243048212,4,3570953060
672,"MicrotransactionPerennialKingPortal","Metadata/Effects/Microtransactions/Town_Portals/PerennialKingPortal/PerennialKingPortal",[],1061966768,4,2184331206
673,"MapDeviceApparition","Metadata/MiscellaneousObjects/MapDeviceApparition",[44],934538695,4,433698104
674,"FungusBehemothSpawnerSTANDALONE","Metadata/Monsters/FungusZombie/FungalBurstMushrooms/FungalBurstSpawnerFungusBehemothPitSTANDALONE",[],1528277001,4,398347873
675,"FungusBehemothSwampMarkerSTANDALONE","Metadata/Monsters/BeehiveBehemoth/Objects/SwampMarker",[],4291207685,4,3718092052
676,"DemonicFireFlameWall","Metadata/Monsters/Anomalies/DemonFireFirewall",[],1182511153,4,89606864
677,"UniqueMapCastawayProxyMarker","Metadata/Doodads/Maps/Castaway/ProxyLocationMarker",[],2708487671,4,1055658573
678,"EssenceSuperMonolith","Metadata/MiscellaneousObjects/SuperMonolith",[],945586346,4,1615703494
679,"LightningRodRainPillarFaridun","Metadata/MiscellaneousObjects/Microtransactions/FaridunLightningRod/LightningRod",[],3974448103,4,1494165321
680,"ForgeMasterLavaSTANDALONE","Metadata/Monsters/VaalForgeMaster/Lava/SunAuraStandAlone",[],1133498545,4,1120797837
681,"MicrotransactionHusbandWifeFinisher","Metadata/Effects/Microtransactions/on_kill/HusbandWife/HusbandWifeFinisher",[],3127016750,4,776797229
682,"AzmeriDustCloud","Metadata/MiscellaneousObjects/Azmeri/AzmeriResourceBase",[67],3837989837,4,1252372801
683,"TorGulMapDeviceButton","Metadata/MapDevices/TorGulMapDevice/MapDeviceButton",[],3464182021,4,3363602886
684,"EndgameRareMonsterKillGround","Metadata/MiscellaneousObjects/EndgameRareMonsterVisual",[65],2443890044,4,4179291139
685,"HellscapeFleshFodderPustule","Metadata/Monsters/LeagueHellscape/FleshFaction/objects/HellscapePustule",[],2368046638,4,44414819
686,"Caltrop","Metadata/Effects/Spells/caltrop/Caltrop",[],1815695308,4,1763047754
687,"BriarpatchThorn","Metadata/Effects/Spells/briarpatch_thorn/BriarpatchThorn",[],1991856150,4,2328034816
688,"StormblastRodsDoryani","Metadata/MiscellaneousObjects/StormBlastRodDoryani",[],25473218,4,2330747656
689,"AzmeriRefuelWisp","Metadata/MiscellaneousObjects/Azmeri/AzmeriFuelResupply",[67],1202508996,4,4073803742
690,"AzmeriLightBomb","Metadata/MiscellaneousObjects/Azmeri/AzmeriLightBomb",[67],2160498826,4,1009586963
691,"HellscapePaleBossLightningGround","Metadata/Monsters/LeagueHellscape/PaleFaction/objects/PaleBossLightningGround",[],1304742970,4,2968572000
692,"HellscapeFodderBloodGround","Metadata/Monsters/LeagueHellscape/FleshFaction/objects/FleshFodderBloodGround",[],1153025145,4,267886813
693,"HellscapeFodderBloodMine","Metadata/Monsters/LeagueHellscape/FleshFaction/objects/HellscapePustule",[],2368046638,4,3970988716
694,"MicrotransactionSekhemaPortal","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortal",[],1820882521,4,2115044492
695,"MicrotransactionSekhemaPortalPearly","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortalPearly",[],2768515645,4,401377588
696,"MicrotransactionSekhemaPortalDjinn","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortalDjinn",[],3425665761,4,3830493427
697,"TreeofSoulsMapDeviceButton","Metadata/MapDevices/TreeOfSoulsMapDevice/TreeOfSoulsMapDeviceButton",[],3491690755,4,2346925124
698,"SpearWall","Metadata/Effects/Spells/spear_wall/spear_stab",[],1893570186,4,3425864385
699,"TreeofSoulsMapDevice","Metadata/MapDevices/TreeOfSoulsMapDevice/TreeOfSoulsMapDevice",[],2544261475,4,1673553030
700,"PermaFrostShard","Metadata/Effects/Spells/crossbow_permafrost/permafrost_mine",[],235088562,4,2291587434
701,"PermaFrostShardVerisium","Metadata/Effects/Spells/crossbow_permafrost/permafrost_mine",[],235088562,4,1341742237
702,"MicrotransactionQueenofFilthDrop","Metadata/Effects/Microtransactions/on_kill/QueenOfFilthDrop/QueenofFilthFinisher",[],2110179006,4,2170742648
703,"TempestCorrupted","Metadata/Tempests/Corrupted/TempestStorm",[],1580390592,4,29552337
704,"TempestRadiant","Metadata/Tempests/Radiant/TempestStorm",[],3154552256,4,3516805586
705,"MicrotransactionSekhemaPortalDjinnTime","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortalDjinnTime",[],3452169008,4,3611210093
706,"PirateGunpowderBarrel","Metadata/Monsters/Pirates/objects/BarrelPlaced",[],4097797540,4,1252086072
707,"MicrotransactionBreachHedronPortal","Metadata/Effects/Microtransactions/Town_Portals/BreachHedronPortal/BreachHedronPortal",[],826564012,4,3144578106
708,"SpiritOfTheCatPounceMarker","Metadata/Monsters/TormentedSpirits/Cat/CatPounceMarker",[],100074516,4,1036621564
709,"DjinnMapDeviceButton1","Metadata/MapDevices/DjinnMapDevice/DjinnMapDevice01/DjinnMapDeviceButton01",[],2578458075,4,1700419305
710,"DjinnMapDeviceButton2","Metadata/MapDevices/DjinnMapDevice/DjinnMapDevice02/DjinnMapDeviceButton02",[],2169141089,4,3062096951
711,"DjinnMapDeviceButton3","Metadata/MapDevices/DjinnMapDevice/DjinnMapDevice03/DjinnMapDeviceButton03",[],1374094016,4,4099268651
712,"FallenGodBossSanctifiedDivineProj","Metadata/Monsters/FallenGodMiniboss/Sanctified/FallenGodMinibossDivineProj",[],3203891789,4,1056560200
713,"SpiritOfTheOxWarning","Metadata/Monsters/TormentedSpirits/Ox/OxWarningMarker",[],2631061387,4,467810446
714,"SpiritOfTheOxWarningPlayer","Metadata/Monsters/TormentedSpirits/Ox/OxWarningMarkerPlayer",[],2070146360,4,1517839792
715,"UniqueVaalStrongboxInteractionObject","Metadata/Chests/StrongBoxes/Unique/UniqueVaalStrongboxInteractionObject",[],3616057489,4,3108151957
716,"SentinelRandomEncounterObject","Metadata/MiscellaneousObjects/Sentinel/SentinelRandomEncounterObject",[],1743469866,4,4151445195
717,"HideoutTrialmaster","Metadata/Terrain/Doodads/Hideouts/UltimatumAltar/HideoutTrialmaster",[],2328349066,4,3121486408
718,"SOMonsterModVolatilePlants1","Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatileSpawner",[],902568829,4,507065290
719,"SOMonsterModVolatilePlants2","Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatileSpawner2",[],502243492,4,3061102859
720,"PitifulFabricationHeart","Metadata/Pet/PitifulFabrications/PotFabrications/PotFabrication1",[],3333778451,4,3860100754
721,"PitifulFabricationHead","Metadata/Pet/PitifulFabrications/PotFabrications/PotFabrication2",[],3706820924,4,4105742345
722,"MonsterModManaSiphoningGround","Metadata/Monsters/MonsterMods/ManaSiphoner/ManaSiphonerLightningGround",[],562948634,4,3518109526
723,"AreYouFeelingLucky","Metadata/Monsters/TormentedSpirits/Rabbit/AreYouFeelingLucky",[],3788465475,4,3100791722
724,"AreYouFeelingLuckyPlayer","Metadata/Monsters/TormentedSpirits/Rabbit/AreYouFeelingLuckyPlayer",[],730641214,4,3902876162
725,"MicrotransactionBrambleghastSlamFinisher","Metadata/Effects/Microtransactions/on_kill/BrambleghastSlam/BrambleghastSlam",[],295301535,4,4003482292
726,"UniqueMapCastawayBomb","Metadata/Doodads/Maps/Castaway/Explosive",[],3017907345,4,480694954
727,"RacingRhoa","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RacingRhoa",[],2581216398,4,874701952
728,"GlacialLanceMine","Metadata/Effects/Spells/spear_blazinglance/ice_mine",[],1082208632,4,2154931034
729,"StrongboxMushroom","Metadata/Monsters/FungusZombie/FungalBurstMushrooms/FungalBurstSpawnerFungusBehemothPitSTANDALONE",[],1528277001,4,65891953
730,"MonsterModsPlayerVolatilePlants","Metadata/Monsters/MonsterMods/VolatilePlants/Player/TreeVolatileSpawner",[],3728645661,4,4237782856
731,"MonsterModsPlayerVolatilePlants2","Metadata/Monsters/MonsterMods/VolatilePlants/Player/TreeVolatileSpawner2",[],391267406,4,1943160782
732,"HourglassHideoutApparition","Metadata/Terrain/Hideouts/Hourglass/Objects/HourglassApparition",[],2522893772,4,2708917599
733,"CrueltyMapDevice","Metadata/MapDevices/WorldEaterMapDevice/WorldEaterMapDevice",[],2602602131,4,3925191917
734,"CrueltyMapDeviceButton","Metadata/MapDevices/WorldEaterMapDevice/WorldEaterMapDeviceButton",[],2386665759,4,2318194460
735,"SpearstormBrambleghast","Metadata/MiscellaneousObjects/spearstorm/SpearstormBrambleghast",[],770830212,4,4112534676
736,"SpearstormWendigo","Metadata/MiscellaneousObjects/spearstorm/SpearstormWendigo",[],2060227212,4,1341459257
737,"HourglassHideoutTrapProjectile","Metadata/Terrain/Hideouts/Hourglass/Objects/PortalTrapProjectile",[],3341493753,4,1649536781
738,"AnchormanCrackStart","Metadata/Monsters/Anchorman/Objects/AnchormanCrackStart",[],1713765670,4,3985893204
739,"AnchormanCrackEnd","Metadata/Monsters/Anchorman/Objects/AnchormanCrackEnd",[],2154857028,4,1088048542
740,"AnchormanCrackMid","Metadata/Monsters/Anchorman/Objects/AnchormanCrackMid",[],925703974,4,2104469522
741,"MicrotransactionPillarOfFlameOnKill","Metadata/Effects/Microtransactions/on_kill/PillarOfFlame/PillarOfFlameObject",[],1093374245,4,2287398398
742,"MicrotransactionBlackholeObject","Metadata/Effects/Microtransactions/Misc/uniques/BlackHole/blackhole",[],844873661,4,2452041027
743,"MicrotransactionBlackstarFinisherObject","Metadata/Effects/Microtransactions/on_kill/BlackstarMeteor/BlackstarMeteor",[],2610702190,4,1100014082
744,"MicrotransactionSulphiteFinsherObject","Metadata/Effects/Microtransactions/on_kill/SulphiteShatter/SulphiteFinsherObject",[],725761909,4,1802425842
745,"MicrotransactionNecroticFinisherObject","Metadata/Effects/Microtransactions/on_kill/NecroticFlames/NecroticFlames",[],4277380597,4,2441063605
746,"MicrotransactionAesirZeusLightningObject","Metadata/Effects/Microtransactions/on_kill/AesirLightning/AesirLightning",[],698743597,4,1066206302
747,"MicrotransactionCelestialEmperorFinisherObject","Metadata/Effects/Microtransactions/on_kill/CelestialEmperor/CelestialEmperorFinisher",[],3146160808,4,766553026
748,"MtxSandwraithMastodonOnKill","Metadata/Effects/Microtransactions/BodyArmours/CoreMarakethAssassin/MastodonObject",[],1251578541,4,3038534203
749,"KaruiChieftainBossJadeWall","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossJadeWall",[],1110029322,4,3932852159
750,"KaruiChieftainBossJadePrison","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossJadeSpikePrison",[],826950508,4,2465779021
751,"VolcanicMinibossFissureStart","Metadata/Monsters/SaltGolem/Landmark/Objects/FissureLineStart",[],2534620607,4,3628667470
752,"VolcanicMinibossFissure","Metadata/Monsters/SaltGolem/Landmark/Objects/FissureLineMid",[],3108656449,4,4235072143
753,"VolcanicMinibossFissureEnd","Metadata/Monsters/SaltGolem/Landmark/Objects/FissureLineEnd",[],2635479749,4,855410460
754,"VolcanicMinibossVolcano","Metadata/Monsters/SaltGolem/Landmark/Objects/FissureVolcano",[],124716262,4,2829696007
755,"PrisonProxSpawner02","Metadata/Terrain/Gallows/Act4/4_5_1/Objects/PrisonSpawnerProx02",[],3784057002,4,3492234310
756,"KaruiChieftainBossUnhingedCrystal","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossUnhingedCrystal",[],944818102,4,550173429
757,"BreachHandMageSpiderMines","Metadata/Monsters/BreachBossHandMage/SpiderMines",[],2429424453,4,1311691785
758,"CrueltyGambler","Metadata/Terrain/HideoutDecorations/Microtransactions/CrueltyGambler/CrueltyAltGambler",[],3071162574,4,3456101575
759,"MicrotransactionDeathSoulstealerFinisher","Metadata/Effects/Microtransactions/on_kill/DeathSoulstealer/Deathsoulstealer",[],1143911426,4,411120179
760,"HallowedLibraryMapDeviceButton","Metadata/MapDevices/HallowedLibraryMapDevice/MapDeviceButton",[],1197775844,4,761455469
761,"IceOwlBossIceSpike","Metadata/Monsters/ChaosGodOwlBoss/IceOwl/objects/IceCubeSpike",[],1008212961,4,761681729
762,"MtxBrambleBashMalletStand","Metadata/Terrain/Doodads/Mtx/WhackAMole/WhackAMoleMalletStand",[],608550235,4,667242883
763,"FrozenOneBossIceSpike","Metadata/Monsters/ForsakenSon/IceSpike",[],2044060721,4,394092022
764,"AbyssStartNode","Metadata/MiscellaneousObjects/Abyss/AbyssStartNode",[37],2199126256,4,3409829743
765,"AbyssNodeLarge","Metadata/MiscellaneousObjects/Abyss/AbyssFinalNodeBase",[37],3059418980,4,775921512
766,"AbyssNodeSmall","Metadata/MiscellaneousObjects/Abyss/AbyssFinalNodeBase",[37],3059418980,4,1356888896
767,"AbyssNodeMini","Metadata/MiscellaneousObjects/Abyss/AbyssFinalNodeBase",[37],3059418980,4,2220527794
768,"AbyssFinalNode","Metadata/MiscellaneousObjects/Abyss/AbyssFinalNodeBase",[37],3059418980,4,4146542642
769,"AbyssCrackSegment","Metadata/MiscellaneousObjects/Abyss/AbyssCrack",[37],1933304155,4,680875291
770,"AbyssSubAreaTransition","Metadata/MiscellaneousObjects/Abyss/AbyssSubAreaTransition",[37],2575144607,4,1391628769
771,"AbyssRollerBall","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssalCity/Objects/RollerBall",[],2186115802,4,2725621402
772,"BloodKnightFireWake","Metadata/Effects/Spells/monsters_effects/Act4_FOUR/BloodKnightBoss/FireWake",[],2240748439,4,489623849
773,"OlrothSwordObject","Metadata/Monsters/FaridunOlroth/Objects/OlrothSwordObject",[],2370688440,4,5457553
774,"KulemakProximityMine","Metadata/Monsters/LeagueAbyss/LichBoss/Objects/AbyssBossProximityMine",[],1528152661,4,1003558688
775,"KulemakEndInteraction","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssPinnacle/Objects/AbyssUberBossEnd",[],4059107022,4,1895994115
776,"SoulCoreBeamTarget","Metadata/Monsters/VaalMonsters/Living/BloodPriests/Objects/SoulCoreBeamMoveObject",[],3131488599,4,2109766866
777,"KaruiChieftainJadeStabSpike","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossJadeStabSpike",[],2901110708,4,4128705147
778,"AbyssWellInteractable","Metadata/MiscellaneousObjects/Abyss/AbyssWellInteractable",[],123498857,4,1810441929
779,"MtxJusticeFinisher","Metadata/Effects/Microtransactions/on_kill/GoddessOfJustice/GoddessJustice",[],1767783124,4,324968452
780,"MektulMapDeviceButtom","Metadata/MapDevices/MektulMapDevice/MapDeviceButton",[],3951353760,4,1453420206
781,"FireDjinnFireRune","Metadata/Monsters/MarakethTimeDjinn/fire_rune",[],185672261,4,3836906811
782,"TrawlerTrap","Metadata/Monsters/LeagueAncestral/StandaloneTasalio/Trawler/Trap",[],2893621919,4,1927154764
783,"TrawlerTrapSpectre","Metadata/Monsters/LeagueAncestral/StandaloneTasalio/Trawler/TrapSpectre",[],1578175592,4,2471745671
784,"ForgeHammerStationary","Metadata/Effects/Spells/warrior_forgehammer/hammer",[],1231320959,4,3320350590
785,"KaruiCaptainBossPhase2PivotTarget","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossPhase2PivotTarget",[],638066470,4,2528443104
786,"YamaCloneDex","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_DexFour",[],2722089347,4,1473525436
787,"YamaCloneDexInt","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_DexIntFour",[],2490081020,4,1780873994
788,"YamaCloneInt","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_IntFour",[],4184699710,4,3656729583
789,"YamaCloneStrDex","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_StrDexFour",[],3659993105,4,15432141
790,"YamaCloneStr","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_StrFour",[],2897997798,4,2487000080
791,"YamaCloneStrInt","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_StrIntFour",[],1795040080,4,1729487980
792,"YamaCloneDexB","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_DexFourB",[],3583813703,4,1761125882
793,"YamaCloneDexIntB","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_DexIntFourB",[],2024460394,4,631853711
794,"YamaCloneIntB","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_IntFourB",[],961190986,4,301533154
795,"YamaCloneStrDexB","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_StrDexFourB",[],2308050133,4,3555994631
796,"YamaCloneStrB","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_StrFourB",[],3108478053,4,2391509862
797,"YamaCloneStrIntB","Metadata/Monsters/YamaBoss/objects/YamaFutureCone_Children/YamaFutureClone_StrIntFourB",[],4144411528,4,2607712462
798,"VampireQueenDanceMarker","Metadata/Monsters/WifeMonster/DanceTargetMarker",[],1533860370,4,9788011
799,"DjinnWaterBubble","Metadata/Effects/Spells/ascendancy_classes/disciple_of_the_djinns/djinn_water/DjinnWaterBubble",[],430803070,4,1327420435
800,"TwilightOrderKaruiEarthquake","Metadata/Monsters/TwilightOrderStigmata/StigmataMace/Objects/TwilightKaruiEarthquake",[],3426189359,4,243235444
801,"SOBlackbloodRemnant","Metadata/Monsters/LeagueAbyss/Blackblood/Cretin/BlackbloodRemnant",[],1161940146,4,684196154
802,"SplinterDropEffect","Metadata/Effects/misc/splinter_drop/SplinterDropEffect","[28,50]",1309555164,4,686422396
803,"MicrotransactionTorGulPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/TorGulSkullPortal/TorGulSkullPortal",[],527402700,4,4080508683
804,"TwilightOrderGuardBossHolyRing","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/GuardBossHolyRing",[],1838862969,4,1296772665
805,"TwilightOrderGuardBossHolyRingCentre","Metadata/Monsters/TwilightOrder/TwilightOrderSoldiers/GuardBossHolyRingCentre",[],4017227418,4,674126508
806,"SkillHazardPlaceholder","Metadata/Effects/Spells/hazard_placeholder/SkillHazardPlaceholder",[],1481253410,3,3801915042
807,"MicrotransactionKiloavaPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/KiloavaTotemPortal/KiloavaTotemPortal",[],3129816470,4,3433059821
808,"TwilightOverlordWallSegment","Metadata/Monsters/TwilightOrder/TwilightOrderExcavationOverlord/Objects/TwilightOverlordMazeRock",[],3537795332,4,3749145281
809,"MoltenHulkFlamewall","Metadata/Monsters/LeagueAncestral/StandaloneNgamahu/NgamahuBrambleHulk/MoltenHulkWall",[],1415970743,4,3500204158
810,"TwilightOverlordLightningRod","Metadata/Monsters/TwilightOrder/TwilightOrderExcavationOverlord/Objects/TwilightOverlordLightningRod",[],3251051330,4,2704765902
811,"DawnoftheHuntStash","Metadata/MiscellaneousObjects/StashSkins/DawnoftheHuntStash",[],4152449893,4,3976760755
812,"DawnoftheHuntGuildStash","Metadata/MiscellaneousObjects/StashSkins/DawnoftheHuntGuildStash",[],577424607,4,2484558857
813,"ConsumeBossOrb","Metadata/Monsters/LeagueAbyss/Lightless/ConsumeBoss/Objects/BeamOrb",[],11682844,4,2504939393
814,"ConsumeBossGrowingDarkness","Metadata/Monsters/LeagueAbyss/Lightless/ConsumeBoss/Objects/DarknessWave",[],2006177893,4,276868378
815,"KulemakColdBeamEnd","Metadata/Terrain/Gallows/Leagues/Abyss/AbyssPinnacle/Objects/ColdBeamEnd",[],1971212530,4,4124756226
816,"ClamStash","Metadata/MiscellaneousObjects/StashSkins/ClamStash",[],2795992488,4,1245863435
817,"ClamGuildStash","Metadata/MiscellaneousObjects/StashSkins/ClamGuildStash",[],3694916253,4,3213799343
818,"BossBaseCameraOffset","Metadata/MiscellaneousObjects/CameraZoom/BossBaseOffsetCamController",[],3095886617,4,2841054818
819,"CharacterClone","Metadata/Effects/CharacterClone",[],1231703846,4,3323179784
820,"TreasureIslandSummonAlly","Metadata/Terrain/Gallows/Act4/4_13/Objects/SummonAlly",[],1409679982,4,3387566848
821,"TheThirdEdictStash","Metadata/MiscellaneousObjects/StashSkins/TheThirdEdictStash",[],3174385125,4,2005927325
822,"TheThirdEdictGuildStash","Metadata/MiscellaneousObjects/StashSkins/TheThirdEdictGuildStash",[],2717959481,4,747351158
823,"KaruiChieftainGodVolcano","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossGodVolcano",[],4090327096,4,2603769060
824,"KaruiChieftainGodMoonBeamGround","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossMoonBeamGround",[],2360747953,4,1506461143
825,"KaruiChieftainGodStarFall","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossGodStarFall",[],1246799763,4,609353074
826,"KaruiChieftainGodSpaceTaniwha","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossGodSpaceTaniwha",[],647525482,4,1485285363
827,"MicrotransactionMetkulPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/MektulPortal/MetkulPortal",[],1492056143,4,2042129390
828,"KaruiChieftainGodPlantGround","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBossGodPlantGround",[],2961390123,4,1595226411
829,"ToxicDomainArea","Metadata/Effects/Spells/bow_toxicdomain/ToxicDomainArea",[],3449022490,4,1314032724
830,"MicrotransactionKaruiHealingWell","Metadata/MiscellaneousObjects/Hideout/KaruiHealingWell",[],2996053244,4,2100402471
831,"CaptainSandStormSandOrb","Metadata/Monsters/Pirates/objects/SandOrb",[],1265826425,4,2488264897
832,"BloodKnightBloodGround","Metadata/Monsters/HusbandMonster/BloodKnightBloodGround",[],3760312555,4,3776437336
833,"AnomalyObjectEzomyte","Metadata/MiscellaneousObjects/Endgame/AnomalyObjectEzomyte",[65],3631975790,4,2073340332
834,"AnomalyObjectKarui","Metadata/MiscellaneousObjects/Endgame/AnomalyObjectKarui",[65],577722257,4,4262766738
835,"AnomalyObjectMaraketh","Metadata/MiscellaneousObjects/Endgame/AnomalyObjectMaraketh",[65],2345625094,4,1989922176
836,"AnomalyObjectVaal","Metadata/MiscellaneousObjects/Endgame/AnomalyObjectVaal",[65],3117939669,4,163110715
837,"AnomalyObjectMarker","Metadata/MiscellaneousObjects/Endgame/AnomalyObjectMarker",[65],4238782640,4,3193543584
838,"AtlasTerraformer","Metadata/MiscellaneousObjects/Endgame/AtlasTerraformer",[65],3518273487,4,181797556
839,"SharkBossPiranhaGround","Metadata/Monsters/GreatWhiteOne/PiranhaGround",[],1788672954,4,3592918847
840,"KaruiChieftain3SlamSpikeMine","Metadata/Monsters/KaruiChieftain/objects/KaruiCaptainBoss3AlternatingSlamSpikeMine",[],395562118,4,4102607871
841,"WayfinderPointer1","Metadata/Terrain/Gallows/Act4_Interlude/Part2/P2_1/Objects/Wayfinder1Pointer",[],1162548571,4,2419300948
842,"WayfinderPointer2","Metadata/Terrain/Gallows/Act4_Interlude/Part2/P2_1/Objects/Wayfinder2Pointer",[],1938050645,4,4070791796
843,"WayfinderPointer3","Metadata/Terrain/Gallows/Act4_Interlude/Part2/P2_1/Objects/Wayfinder3Pointer",[],3523516991,4,2432614007
844,"AzmerianViperWhirlingSlash","Metadata/Monsters/VaalMonsters/ViperNapuatzi/Objects/WhirlingSlash",[],388281854,4,2288444934
845,"DoomBossDoomCrystal","Metadata/Monsters/LeagueAbyss/Blackblood/DoomBoss/Objects/DoomCrystals",[],167514986,4,3464568750
