"rownum","Id","AOFile","PreloadGroupsKeys","EffectCategory","i32_36","HASH32"
9022,"EssenceCascadeSpear1000","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSpear_1000.ao",[],4,40,1094301138
9023,"EssenceCascadeAxe400","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeAxe_400.ao",[],4,40,2177704667
9024,"EssenceCascadeAxe600","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeAxe_600.ao",[],4,40,2633457163
9025,"EssenceCascadeAxe800","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeAxe_800.ao",[],4,40,2601487793
9026,"EssenceCascadeAxe1000","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeAxe_1000.ao",[],4,40,4167290062
9027,"EssenceCascadeSword400","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword1_400.ao",[],4,40,2269659506
9028,"EssenceCascadeSword600","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword1_600.ao",[],4,40,689413780
9029,"EssenceCascadeSword800","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword1_800.ao",[],4,40,791923973
9030,"EssenceCascadeSword1000","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword1_1000.ao",[],4,40,522650948
9031,"EssenceCascadeDagger400","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeDagger_400.ao",[],4,40,2638757905
9032,"EssenceCascadeDagger600","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeDagger_600.ao",[],4,40,678227829
9033,"EssenceCascadeDagger800","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeDagger_800.ao",[],4,40,4164423355
9034,"EssenceCascadeDagger1000","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeDagger_1000.ao",[],4,40,3644118600
9035,"EssenceComboSwordTwo400","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/ComboSword2_400.ao",[],4,40,3151680044
9036,"EssenceComboSwordTwo600","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/ComboSword2_600.ao",[],4,40,2619422819
9037,"EssenceComboSwordTwo800","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/ComboSword2_800.ao",[],4,40,2811845606
9038,"EssenceComboSwordTwo1000","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/ComboSword2_1000.ao",[],4,40,3318437796
9039,"EssenceCascadeSwordTwo400","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword2_400.ao",[],4,40,2352470110
9040,"EssenceCascadeSwordTwo600","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword2_600.ao",[],4,40,3440518333
9041,"EssenceCascadeSwordTwo800","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword2_800.ao",[],4,40,3517725957
9042,"EssenceCascadeSwordTwo1000","Metadata/Effects/Spells/monsters_effects/essence2/AttackEssence1/EmergingWeapons/CascadeSword2_1000.ao",[],4,40,46703658
9043,"SanctumCaveDwellerScreech","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Minebat/screech_buildup.ao",[],4,300,3116137672
9044,"ChimeraDragonBreathGroundBurnBeam","Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Chimera/ao/fire_contact_grd.ao",[],4,0,2311892787
9045,"ChimeraLightningOrbExplosion","Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Chimera/ao/lightning_orb_explosion.ao",[],4,180,492996883
9046,"ChimeraLightningBallArc","Metadata/Effects/Spells/monsters_effects/Act3_FOUR/Chimera/ao/lightning_zap.ao",[],4,0,1942783818
9047,"RitualToadBelch","Metadata/Effects/Environment/Endgame/Rituals/GiantToads/chaos_wave.ao",[],4,800,2899179295
9048,"TrialmasterAbyssSlamWeaponImpact","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/trialmaster_boss/ao/groundslam_02_base.ao",[],4,170,1348279756
9049,"EndgameRareMonsterEffect1","Metadata/Effects/Spells/rare_kill/chestBurst.ao",[65],4,0,3124546925
9050,"EndgameRareMonsterEffect2","Metadata/Effects/Spells/rare_kill/groundBurst.ao",[65],4,0,905289235
9051,"EndgameFinalRareMonsterEffect1","Metadata/Effects/Spells/rare_kill/chestBurst_final.ao",[65],4,0,862217181
9052,"EndgameFinalRareMonsterEffect2","Metadata/Effects/Spells/rare_kill/groundBurst_final.ao",[65],4,0,3639759723
9053,"OmnitectTurretProjImpact","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/daemons/omnitect/fire_impact.ao",[],4,165,3239371505
9054,"OmnitectTurretProjImpactGround","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/daemons/omnitect/fire_impact_grd.ao",[],4,165,3605369599
9055,"RsienArbalestSanctumRainOfArrows","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RisenArbalest/falling_arrow.ao",[],4,0,2520523764
9056,"MarakethPriestSanctumFlameBlast","Metadata/Effects/Spells/monsters_effects/League_Sanctum/UndeadPriest/flameblast_charge.ao",[],4,400,2394914984
9057,"SummonRagingVolatileExplosionSanctum","Metadata/Effects/Spells/monsters_effects/League_Sanctum/UndeadPriest/fire_impact.ao",[],4,200,1607974702
9058,"SummonRagingVolatileExplosionSanctumTime","Metadata/Effects/Spells/monsters_effects/League_Sanctum/UndeadPriest/fire_impact.ao",[],4,0,1923316579
9059,"DruidicFungusZombieTreeHollowProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Ritual/druidic_faction/FungusZombieTreeHollow/poison_spit_impact.ao",[],4,90,3662261492
9060,"RisenArbalestSanctumRainOfBolts","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/RisenArbalest/falling_arrow.ao",[],4,0,686915760
9061,"UniqueDeliriumFlaskNova","Metadata/Effects/Spells/chaos_delirium_nova/chaos_nova.ao",[],4,200,2408042641
9062,"GSOlrothRelicFireballImpact","Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/olroth/relic_Projectile_impact.ao",[],4,175,610185822
9063,"SanctumWispExplosion","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Wisp/explosion_sanctum.ao",[],4,180,2940666943
9064,"VaseMonsterBuildUpBeam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/VaseMonster/starwarm_buildUp_sanctum.ao",[],4,300,3658808135
9065,"GenericTotemCrackStart","Metadata/Effects/Spells/warrior_totems/global/summoningFissure_Start.ao",[],4,100,2525200389
9066,"GenericTotemCrack","Metadata/Effects/Spells/warrior_totems/global/summoningFissure.ao",[],4,100,2408737360
9067,"SanctumChestBronze","Metadata/Chests/KethAscendancyChests/kethChestBronze.ao",[62],4,0,3189424074
9068,"SanctumChestSilver","Metadata/Chests/KethAscendancyChests/kethChestSilver.ao",[62],4,0,3546193517
9069,"SanctumChestGold","Metadata/Chests/KethAscendancyChests/kethChestGold.ao",[62],4,0,578652757
9070,"OlrothSwordGrabExplosion","Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/olroth/catch_burst.ao",[],4,225,2152984065
9071,"RipwireChain","Metadata/Effects/Spells/crossbow_ripwire_ballista/chain_beam.ao",[],4,0,3722517750
9072,"MTXCrabSplashOnKill","Metadata/Effects/Microtransactions/BodyArmours/Crab/ao/crab_emerge.ao",[],4,0,1924897478
9073,"MTXCrabYoinkUnique","Metadata/Effects/Microtransactions/BodyArmours/CarcinisationCrabArmour/CrabCoconutEmerge.ao",[],4,0,614587106
9074,"SorceryWardRecharge","Metadata/Effects/Spells/ascendancy_classes/witchhunter/ward_recharge.ao",[],4,0,913196013
9075,"SorceryWardBreak","Metadata/Effects/Spells/ascendancy_classes/witchhunter/ward_break.ao",[],4,0,3647457236
9076,"SorceryWardImpact","Metadata/Effects/Spells/ascendancy_classes/witchhunter/ward_impact.ao",[],4,0,1081630093
9077,"MundaneMagiTimeProximityShield","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MundaneMagi/sand_wall.ao",[],4,325,1166597311
9078,"WarbringerCorpseExplosion","Metadata/Effects/Spells/ascendancy_classes/warbringer/warcry_explosion/corpse_explosion.ao",[],4,150,755977129
9079,"MutewindManDualSwordGrimLeapslam","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditMan/ground_impact.ao",[],4,150,3809222350
9080,"MicrotransactionChaosOrbFinisher","Metadata/Effects/Microtransactions/on_kill/OversizedCurrency/ao/chaosorb_drop.ao",[],4,0,260879709
9081,"MicrotransactionExaltedOrbFinisher","Metadata/Effects/Microtransactions/on_kill/OversizedCurrency/ao/exalorb_drop.ao",[],4,0,3707455574
9082,"MicrotransactionVaalOrbFinisher","Metadata/Effects/Microtransactions/on_kill/OversizedCurrency/ao/vaalorb_drop.ao",[],4,0,2630444493
9083,"MicrotransactionMirrorFinisher","Metadata/Effects/Microtransactions/on_kill/OversizedCurrency/ao/mirror_drop.ao",[],4,0,2266451354
9084,"MicrotransactionDivineArtilleryStrike","Metadata/Effects/Microtransactions/on_kill/DivineArtillery/divine_artillery.ao",[],4,0,2404340277
9085,"OrbOfStormsBeam","Metadata/Effects/Spells/lightning_orb_of_storms/orb_beam.ao",[],4,0,1170739343
9086,"CalledShotIndicator","Metadata/Effects/Spells/supports/called_shots/called_shots_indicator.ao",[],4,0,1231164436
9087,"HoarfrostTriggeredVortex","Metadata/Effects/Spells/supports/hoarfrost/hoarfrost_area.ao",[],4,235,1049421739
9088,"TriggeredBoneShrapnelExplosion","Metadata/Effects/Spells/supports/bone_shrapnel/bone_shrapnel.ao",[],4,200,1574204274
9089,"MonsterModBombardierProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Archnemesis/mechanics/bombardier_mortar_impact.ao",[],4,125,2129248909
9090,"EndgameRareMonsterKill","Metadata/Effects/Spells/rare_kill/groundBurst.ao",[65],4,0,622988629
9091,"EndgameRareMonsterKillFinal","Metadata/Effects/Spells/rare_kill/groundBurst_final.ao",[65],4,0,1784494414
9092,"EndgameRareMonsterKillGround","Metadata/Effects/Spells/rare_kill/tombstoneChest.ao",[65],4,0,4179291139
9093,"RitualSacrificeDagger","Metadata/Items/Weapons/OneHandWeapons/Daggers/uniques/PrimalistDagger/PrimalistDaggerHeld.ao",[],4,0,84943253
9094,"InstilledCold","Metadata/Effects/Spells/skill_charges/elemental_infusion/cold_charge.ao",[],4,0,1844531529
9095,"InstilledFire","Metadata/Effects/Spells/skill_charges/elemental_infusion/fire_charge.ao",[],4,0,890105914
9096,"InstilledLightning","Metadata/Effects/Spells/skill_charges/elemental_infusion/lightning_charge.ao",[],4,0,578957650
9097,"InstilledChaos","Metadata/Effects/Spells/skill_charges/elemental_infusion/chaos_charge.ao",[],4,0,2011077373
9098,"SerpentSpearSpear","Metadata/Effects/Spells/spear_serpentstrike/serpent_attack.ao",[],4,1500,719496209
9099,"SerpentSpearExplosion","Metadata/Effects/Spells/spear_serpentstrike/wall_Impact.ao",[],4,275,2124220624
9100,"Haemocrystal","Metadata/Effects/Spells/supports/Haemocrystals/Blood_crystal.ao",[],4,0,3647812602
9101,"MicrotransactionGuillotineExecutioner","Metadata/Effects/Microtransactions/on_kill/GuillotineDrop/guillotine_drop.ao",[],4,0,2468906654
9102,"OrverchargedSpearBeam","Metadata/Effects/Spells/spear_overchargedspear/arc_beam.ao",[],4,0,4069125837
9103,"GuillotineExecutionerMinionSpawnInSTANDALONE","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/GuillotineExec/ao/minion_spawn.ao",[],4,0,1871953644
9104,"TriggeredBattershoutExplosion","Metadata/Effects/Spells/supports/battershout/battershout.ao",[],4,200,233523233
9105,"SpearDischargeAoEFire","Metadata/Effects/Spells/spear_discharge/fire_AoE.ao",[],4,275,714776005
9106,"SpearDischargeAoECold","Metadata/Effects/Spells/spear_discharge/cold_AoE.ao",[],4,275,881932266
9107,"SpearDischargeAoELightning","Metadata/Effects/Spells/spear_discharge/lightning_AoE.ao",[],4,275,3435567340
9108,"TriggeredSpikedGauntletsExplosion","Metadata/Effects/Spells/supports/quill_burst/ao/quill_burst.ao",[],4,500,4090535777
9109,"MicrotransactionBreachClap","Metadata/Effects/Microtransactions/on_kill/BreachClap/BreachClapFinisher.ao",[],4,0,1193827007
9110,"InstabilityExplosion","Metadata/Effects/Spells/supports/volatility/volatility_explode.ao",[],4,100,143650365
9111,"InstabilityOrb","Metadata/Effects/Spells/supports/volatility/chargeFloat_volatility.ao",[],4,0,878635567
9112,"MTXBreachFlameChargePower","Metadata/Effects/Microtransactions/Spells/skill_charges/breach_flame/BreachFlame_Charge.ao",[],4,0,2401702111
9113,"MTXBreachFlameChargeEndurance","Metadata/Effects/Microtransactions/Spells/skill_charges/breach_flame/BreachFlame_Charge.ao",[],4,0,1820183071
9114,"MTXBreachFlameChargeFrenzy","Metadata/Effects/Microtransactions/Spells/skill_charges/breach_flame/BreachFlame_Charge.ao",[],4,0,1015886481
9115,"BloodstainedIndicator","Metadata/Effects/Spells/supports/aftershock/stun_indicator.ao",[],3,0,2452495706
9116,"ExtractElementsWave","Metadata/Effects/Spells/spear_extract_elements/ground_wave.ao",[],4,500,3772374947
9117,"ExtractElementsColdExplode","Metadata/Effects/Spells/spear_extract_elements/cold_aoe.ao",[],4,200,2280590508
9118,"ExtractElementsFireExplode","Metadata/Effects/Spells/spear_extract_elements/fire_aoe.ao",[],4,200,3651560869
9119,"ExtractElementsLightningExplode","Metadata/Effects/Spells/spear_extract_elements/lightning_aoe.ao",[],4,200,771735452
9120,"BreachlordsMantraOfDestructionReady","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_mantraofdestruction/comboReady_01.ao",[],4,0,1925761981
9121,"BreachlordsMantraOfDestructionBeam","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_mantraofdestruction/weaponCharge.ao",[],4,0,2994227558
9122,"BreachlordsFlickerStrikeHit","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_flickerstrike/flicker_hit.ao",[],4,0,2072184107
9123,"BreachlordsFlickerStrikeBeam","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_flickerstrike/flicker_beam.ao",[],4,0,3159338333
9124,"BreachlordsVaultingImpactShockwave","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_vaultingimpact/impact_aoe.ao",[],4,400,1766345751
9125,"BreachlordGaleStrikeVortex","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_windblast/galeStrike_Path.ao",[],4,700,3525714233
9126,"BloodHuntImpact","Metadata/Effects/Spells/spear_bloodhunt/extraImpact_01.ao",[],4,0,3571836359
9127,"BreachlordKillingPalmHit","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_killingpalm/hit_Impact.ao",[],4,0,1133818443
9128,"BreachlordKillingPalmCull","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_killingpalm/culling_Impact.ao",[],4,0,568311640
9129,"BreachlordKillingPalmEmpty","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_killingpalm/palm_EmptyBreach.ao",[],4,0,453303780
9130,"DemonicFireFireballExplosion","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Fireball/ao/impact.ao",[],4,0,164297582
9131,"DemonicFireFireballExplosionLarge","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Fireball/ao/impact_greater.ao",[],4,210,3751139829
9132,"CastOnUsingCharmTriggerEffect","Metadata/Effects/Spells/metagem_triggers/crit_activate.ao",[],4,0,2434894371
9133,"CastOnUsingCharmSurgeEffect","Metadata/Effects/Spells/metagem_triggers/lightning_surge.ao",[],4,0,4255458638
9134,"DemonicFireFirestormEffect","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Firestorm/firebolt_01.ao",[],4,0,1931837034
9135,"DemonicFireFirestormImpact","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Firestorm/impactAoE.ao",[],4,75,1270526283
9136,"FlameWallCastDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/flame_wall_cast.ao",[],4,0,2403265099
9137,"FlameWallProjectileBuffDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/FlameWall/flame_enchant.ao",[],4,0,221643423
9138,"DemonicFireChargedBlastMarker","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Flameblast/charge.ao",[],4,210,291952827
9139,"DemonicFireChargedBlastExplosionSmall","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Flameblast/explode.ao",[],4,200,2513595923
9140,"DemonicFireChargedBlastExplosionMedium","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Flameblast/explode.ao",[],4,200,3901762307
9141,"DemonicFireChargedBlastExplosionLarge","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Flameblast/explode.ao",[],4,200,745809750
9142,"DemonicFireFirestormImpactEmpowered","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/Firestorm/impactAoE_empowered.ao",[],4,150,4121444622
9143,"SolarisSpearFallingProjectile","Metadata/Effects/Spells/spear_solarisspear/spearDown.ao",[],4,0,2619047354
9144,"SolarisSpearImpact","Metadata/Effects/Spells/spear_solarisspear/spearImpact_AoE.ao",[],4,450,3022739333
9145,"SolarisSpearSkybeam","Metadata/Effects/Spells/spear_solarisspear/beamBlast.ao",[],4,250,736782204
9146,"SolarisSpearPulse","Metadata/Effects/Spells/spear_solarisspear/beamBlast_Pulse.ao",[],4,450,3336923907
9147,"SolarOrbDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/SolarOrb/orb.ao",[],4,0,853574140
9148,"SolarOrbExplosionDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/SolarOrb/nova.ao",[],4,200,1516040818
9149,"BlazingClusterlExplosionDemonicFire","Metadata/Effects/Microtransactions/Spells/Witch/DemonicFire/EmberFusilade/projectile_explosion.ao",[],4,0,2267295646
9150,"MicrotransactionEmpoweredBreachlordMantraofDestruction","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_mantraofdestruction/MantraOfDestruction_OnKill.ao",[],4,0,826460742
9151,"LightningArrowFaridunBeam","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_lightning_arrow/arc_beam.ao",[],4,0,370607504
9152,"LightningArrowFaridunHit","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_lightning_arrow/impact_01.ao",[],4,0,1849840686
9153,"LightningRodRainImpactFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_lightning_rod_rain/lightning_nova.ao",[],4,200,3755970624
9154,"LightningRodRainNovaFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_lightning_rod_rain/lightning_nova.ao",[],4,200,1200139391
9155,"MagneticSalvoAOEFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_magnetic_salvo/magnetic_AoE.ao",[],4,180,2911175837
9156,"MagneticSalvoCastFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_magnetic_salvo/magnetic_cast.ao",[],4,900,3072604296
9157,"ShockingArrowChargeFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_shocking_arrow/charge.ao",[],4,0,2394528766
9158,"ShockingArrowBoltFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_shocking_arrow/bolt.ao",[],4,90,2506087865
9159,"ShockchainArrowAOEFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_trick_shot/lightning_aoe.ao",[],4,200,2685231154
9160,"TrickShotArcFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_trick_shot/arc_beam.ao",[],4,0,226783686
9161,"HellscapePaleElite2Explode","Metadata/Effects/Spells/monsters_effects/League_Hellscape/elite_pale_punishment/lightning_aoe.ao",[],4,200,1086117550
9162,"HeraldOfBloodExplosionSmall","Metadata/Effects/Spells/reservation_herald_of_blood/ao/blood_explosion.ao",[],4,225,418470999
9163,"HeraldOfBloodExplosionLarge","Metadata/Effects/Spells/reservation_herald_of_blood/ao/blood_explosion_epic.ao",[],4,335,3249642424
9164,"SerpentSpearSerpent","Metadata/Effects/Spells/spear_serpentstrike/Attachments/serpent.ao",[],4,1400,3610586494
9165,"WindSpearFlameWall","Metadata/Effects/Spells/grd_Zones/grdSplit_FIRE.ao",[],4,0,3058249401
9166,"SpectreSummonAudio","Metadata/Effects/Spells/necromancer_spectre/Audio/spectreSummon.ao",[],4,0,1709601749
9167,"AzmeriDustBeamWarden","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/monster_dust/dust_beam_warden.ao",[67],4,0,3424794195
9168,"AzmeriDustBeamVoodoo","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/monster_dust/dust_beam_voodoo.ao",[67],4,0,749278895
9169,"AzmeriDustBeamPrimal","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/monster_dust/dust_beam_primal.ao",[67],4,0,2987277000
9170,"AzmeriDustBeamSacred","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/monster_dust/dust_beam_sacred.ao",[67],4,0,1710290761
9171,"AzmeriResourceRedSmall","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_vodoo_sml.ao",[67],4,0,726859800
9172,"AzmeriResourceRedMedium","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_vodoo_med.ao",[67],4,0,1607536374
9173,"AzmeriResourceRedLarge","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_vodoo_big.ao",[67],4,0,1709771401
9174,"AzmeriResourceGreenSmall","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_warden_sml.ao",[67],4,0,1400335463
9175,"AzmeriResourceGreenMedium","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_warden_med.ao",[67],4,0,1362040471
9176,"AzmeriResourceGreenLarge","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_warden_big.ao",[67],4,0,4045114662
9177,"AzmeriResourceBlueSmall","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_primal_sml.ao",[67],4,0,3640975309
9178,"AzmeriResourceBlueMedium","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_primal_med.ao",[67],4,0,1982711292
9179,"AzmeriResourceBlueLarge","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_primal_big.ao",[67],4,0,230907509
9180,"AzmeriResourceSacredSmall","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_sacred_sml.ao",[67],4,0,1567077763
9181,"AzmeriResourceSacredMedium","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_sacred_med.ao",[67],4,0,1772207368
9182,"AzmeriResourceSacredLarge","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/wisp_doodads/wisp_sacred_big.ao",[67],4,0,286111231
9183,"AzmeriResourceChargeRed","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/charge_vodoo.ao",[67],4,0,2936228278
9184,"AzmeriResourceChargeGreen","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/charge_warden.ao",[67],4,0,2818834149
9185,"AzmeriResourceChargeBlue","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/charge_primal.ao",[67],4,0,174086180
9186,"AzmeriResourceChargeSacred","Metadata/Effects/Spells/monsters_effects/League_Azmeri/resources/charges/charge_sacred.ao",[67],4,0,3250787818
9187,"AzmeriWoodsPortal","Metadata/Effects/Spells/monsters_effects/League_Azmeri/portal_01/AzmeriPortal.ao",[67],4,0,1169602281
9188,"AzmeriWoodsFinalNova","Metadata/Effects/Microtransactions/Town_Portals/AzmeriPortal/big_nova.ao",[67],4,1000,3690998753
9189,"AzmeriFog","Metadata/Effects/Spells/monsters_effects/League_Azmeri/darkness/AZ_darkness_bugs.ao",[67],4,0,2834175690
9190,"AzmeriFogBurningAura","Metadata/Effects/Spells/monsters_effects/League_Azmeri/darkness/AZ_darkness.ao",[67],4,0,333171559
9191,"SandstormSwipeSandstormIgnited","Metadata/Effects/Spells/spear_whirlingslash/whirlingSlash_AoE_FIRE.ao",[],4,250,2364256251
9192,"SandstormSwipeNovaIgnited","Metadata/Effects/Spells/spear_whirlingslash/detonation_AoE_FIRE.ao",[],4,475,2058721128
9193,"Spearstorm","Metadata/Effects/Spells/spear_tornadoes/mini_tornado.ao",[],4,95,397405890
9194,"SpearstormIgnited","Metadata/Effects/Spells/spear_tornadoes/mini_tornado_FIRE.ao",[],4,95,3431825304
9195,"LightningArrowMainHitFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/bow_trick_shot/impact_01.ao",[],4,0,2613148701
9196,"MuzzleFlashFaridun","Metadata/Effects/Microtransactions/Spells/Ranger/Faridun/muzzleflash/muzzleFlashLightning.ao",[],4,0,4163804960
9197,"PerfectComboWave","Metadata/Effects/Spells/spear_perfectcombo/lightningWave.ao",[],4,150,3525424089
9198,"TempestBellShockwaveBreach","Metadata/Effects/Microtransactions/Spells/Monk/Breach/monk_tempestbell/soundWave_AoE.ao",[],4,350,3830453502
9199,"TriggeredVolcanicVolcanicEruptionImpact","Metadata/Effects/Spells/triggered_volcanic_eruption/volcanic_eruption_mortar_AoE.ao",[],4,100,3221961079
9200,"ShockGrenadeExplosionDoryani","Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/ao/Voltaic_Grenade/explosion.ao",[],4,200,2680772227
9201,"GrenadeBounceAudioDoryani","Metadata/Effects/Spells/crossbow/audio/grenade/grenadeBounceAudio.ao",[],4,0,486726872
9202,"CrossbowMuzzleFlashDoryani","Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/ao/muzzleFlash.ao",[],4,0,2273181653
9203,"LandedCaltrop","Metadata/Effects/Spells/supports/caltrops/caltrops.ao",[],3,50,2875600151
9204,"CaltropExplosion","Metadata/Effects/Spells/supports/caltrops/caltrop_explode.ao",[],3,200,453047162
9205,"BriarpatchThorn01","Metadata/Effects/Spells/supports/thorns/ThornPatch01.ao",[],3,50,4132973687
9206,"BriarpatchThorn02","Metadata/Effects/Spells/supports/thorns/ThornPatch02.ao",[],3,50,3946045218
9207,"BriarpatchThorn03","Metadata/Effects/Spells/supports/thorns/ThornPatch03.ao",[],3,50,463828778
9208,"BriarpatchThorn04","Metadata/Effects/Spells/supports/thorns/ThornPatch04.ao",[],3,50,2630183643
9209,"SiegeCascadeExplosionDoryani","Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/ao/Stormblast_Bolts/siege_impact.ao",[],4,225,1660015811
9210,"StormblastSiegeCascadeDoryani","Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/ao/Stormblast_Bolts/siege_explosion.ao",[],4,200,2637350851
9211,"StormblastIndicatorDoryani","Metadata/Effects/Microtransactions/Spells/Mercenary/Doryani/ao/Stormblast_Bolts/siege_indicator.ao",[],4,120,3576131855
