"rownum","Id","SoundFile","SoundFile_2D","bool_24","string_25"
1098,"TowerAugmentGeneric","Audio/Sound Effects/ItemSounds/4.0/Endgame/TowerAugments/TowerAugmentGeneric_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Endgame/TowerAugments/TowerAugmentGeneric_Move.ogg2d","",""
1099,"SanctumChestKey","Audio/Sound Effects/ItemSounds/4.0/Ascendancy/MarakethTrials/ChestKeys/SanctumChestKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Ascendancy/MarakethTrials/ChestKeys/SanctumChestKey_Move.ogg2d","",""
1100,"FourSimulacrum","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/Simulacrum_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/Simulacrum_Move.ogg2d","",""
1101,"FourBreachstone","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachstone_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachstone_Move.ogg2d","",""
1102,"FourBreachsplinter","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachsplinter_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachsplinter_Move.ogg2d","",""
1103,"FourCatalyst","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Catalysts/Catalysts_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1104,"FourSimulacrumShard","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/SimulacrumShard_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/SimulacrumShard_Move.ogg2d","",""
1105,"FourSpectreBindShow","","Audio/Sound Effects/UI/4.0/PlayerSkills/RaiseSpectre/Bind_Show.ogg","",""
1106,"FourSpectreBindHover","","Audio/Sound Effects/UI/4.0/PlayerSkills/RaiseSpectre/Bind_Hover.ogg","",""
1107,"FourSpectreBindSelect","","Audio/Sound Effects/UI/4.0/PlayerSkills/RaiseSpectre/Bind_Select.ogg","",""
1108,"FourCastawayExplosive","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Maps/MapUniqueCastaway/CastawayExplosive/CastawayExplosive_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Maps/MapUniqueCastaway/CastawayExplosive/CastawayExplosive_Move.ogg2d","",""
1109,"FourCastawayExplosiveUse","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Maps/MapUniqueCastaway/CastawayExplosive/CastawayExplosive_Use.ogg","","",""
1110,"FourCurrencyExchangeOpen","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeOpen.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeOpen.ogg","",""
1111,"FourCurrencyExchangeClose","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeClose.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeClose.ogg","",""
1112,"FourCurrencyExchangePlaceOrder","Audio/Sound Effects/UI/4.0/CurrencyExchange/PlaceOrder.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/PlaceOrder.ogg","",""
1113,"FourCurrencyExchangeCompleteOrder","Audio/Sound Effects/UI/4.0/CurrencyExchange/OrderComplete.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/OrderComplete.ogg","",""
1114,"FourCurrencyExchangeTakeOrder","Audio/Sound Effects/UI/4.0/CurrencyExchange/TakeCurrency.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/TakeCurrency.ogg","",""
1115,"FourCurrencyExchangeTextInput","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInput.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInput.ogg","",""
1116,"FourCurrencyExchangeTextInputConfirm","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInputConfirm.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInputConfirm.ogg","",""
1117,"FourMapObjectiveComplete","Audio/Sound Effects/UI/4.0/General/MapObjectiveComplete.ogg","Audio/Sound Effects/UI/4.0/General/MapObjectiveComplete.ogg","",""
1118,"FourWeaponLock","Audio/Sound Effects/UI/4.0/Clicks/FourWeaponLock.ogg","Audio/Sound Effects/UI/4.0/Clicks/FourWeaponLock.ogg","",""
1119,"SkillOrbDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/General/SkillOrbs/Generic/OrbOfSkill_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/General/SkillOrbs/Generic/OrbOfSkill_Move.ogg2d","",""
1120,"SkillOrbUse","","","",""
1121,"FourRecombinatorOpen","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/RecombinatorOpen.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/RecombinatorOpen.ogg","",""
1122,"FourRecombinatorClose","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/RecombinatorClose.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/RecombinatorClose.ogg","",""
1123,"FourRecombinatorStart","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/Start.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/Start.ogg","",""
1124,"FourRecombinatorEnd","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/End.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/End.ogg","",""
1125,"FourRecombinatorIdle","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/Idle.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/Idle.ogg","",""
1126,"StrongboxActivate","Audio/Sound Effects/Gameplay/4.0/Endgame/Strongboxes/Stingers/ActivateSG","Audio/Sound Effects/Gameplay/4.0/Endgame/Strongboxes/Stingers/ActivateSG","",""
1127,"StrongboxComplete","Audio/Sound Effects/Gameplay/4.0/Endgame/Strongboxes/Stingers/CompleteSG","Audio/Sound Effects/Gameplay/4.0/Endgame/Strongboxes/Stingers/CompleteSG","",""
1128,"FourMysteryBoxOpen","","Audio/Sound Effects/UI/4.0/Microtransactions/MysteryBoxOpen.ogg",1,""
1129,"FourLineageSupportGemEquip","","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourLineageSupportGemEquip.ogg","",""
1130,"FourSupportGemEquip","","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSupportGemEquip.ogg2d","",""
1131,"FourSupportGemMove","","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourSupportGemMove.ogg2d","",""
1132,"FourRecombinatorEndFail","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/EndFail.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/EndFail.ogg","",""
1133,"FourRecombinatorModDown","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/ModSelectDown.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/ModSelectDown.ogg","",""
1134,"FourRecombinatorModUp","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/ModSelectUp.ogg","Audio/Sound Effects/UI/4.0/Crafting/Recombinator/ModSelectUp.ogg","",""
1135,"FourRareCurrencyDrop","Audio/Sound Effects/ItemSounds/4.0/General/Rarity/Currency_Rare.ogg","","",""
1136,"FourCurrencyDrop","Audio/Sound Effects/ItemSounds/4.0/General/Rarity/Currency.ogg","","",""
1137,"FourQuestDrop","Audio/Sound Effects/ItemSounds/4.0/General/Rarity/Item_Quest.ogg","","",""
1138,"FourQuestPinnacleDrop","event:/Sound Effects/ItemSounds/4.0/General/Rarity/Item_QuestPinnacle.ogg","","",""
1139,"BrambleBashMTX_Highscore","","Audio/Sound Effects/Microtransactions/4.0/Hideouts/Decorations/BurrowingBrambleBash/UI/Stinger_Highscore.ogg2d","",""
1140,"FourGemMove","","Audio/Sound Effects/ItemSounds/4.0/SkillGems/FourGemMove.ogg","",""
1141,"VaultKeys","Audio/Sound Effects/ItemSounds/4.0/Fragments/ReliquaryKeys/ReliquaryKeys_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Fragments/ReliquaryKeys/ReliquaryKeys_Move.ogg2d","",""
1142,"AbyssalLichAppear","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/AbyssalLich/AbyssalLichAppear.ogg","",""
1143,"AbyssalLichSelect","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/AbyssalLich/AbyssalLichSelect.ogg","",""
1144,"AbyssalLichConfirmDown","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/AbyssalLich/AbyssalLichConfirmDown.ogg","",""
1145,"AbyssalLichConfirmUp","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/AbyssalLich/AbyssalLichConfirmUp.ogg","",""
1146,"AbyssLichPower","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_LichPower.ogg","",""
1147,"AbyssFingerDown","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_FingerDown.ogg","",""
1148,"AbyssFingerUp","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_FingerUp.ogg","",""
1149,"AbyssReturnFingerDown","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_ReturnFingerDown.ogg","",""
1150,"AbyssUberStart","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_UberStart.ogg","",""
1151,"AbyssTicketDrop","Audio/Sound Effects/ItemSounds/4.0/Leagues/Abyss/AbyssTickets/AbyssTicket_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Abyss/AbyssTickets/AbyssTicket_Move.ogg2d","",""
1152,"AbyssAddVeiledMod","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Abyss/AbyssTickets/OrbUse_Abyss_Desecrate.ogg2d","",""
1153,"AbyssOpenWell","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_OpenWell.ogg","",""
1154,"AbyssCloseWell","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_CloseWell.ogg","",""
1155,"AbyssButtonDown","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_ButtonDown.ogg","",""
1156,"AbyssButtonUp","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_ButtonUp.ogg","",""
1157,"AbyssModReveal","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_ModReveal.ogg","",""
1158,"AbyssModSelect","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_ModSelect.ogg","",""
1159,"AbyssModUnveil","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_ModUnveil.ogg","",""
1160,"AbyssModConfirm","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_ModConfirm.ogg","",""
1161,"AbyssUnveilLongClose","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_UnveilLongClose.ogg","",""
1162,"AbyssUnveilLongOpen","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_UnveilLongOpen.ogg","",""
1163,"AbyssJumpDown","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_JumpDown.ogg","",""
1164,"AbyssJumpUp","","Audio/Sound Effects/UI/4.0/Crafting/Abyss/Abyss_JumpUp.ogg","",""
1165,"FourCheckBoxShow","","Audio/Sound Effects/UI/4.0/Clicks/FourCheckBoxShow.ogg","",""
1166,"HinekorasLockDrop","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ancestral/HinekorasLock_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ancestral/HinekorasLock_Move.ogg2d","",""
1167,"HinekorasLockUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ancestral/HinekorasLock_ Use.ogg","",""
1168,"HinekorasLockLoop","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ancestral/HinekorasLock_ Loop.ogg","",""
1169,"HinekorasLockFuture","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ancestral/HinekorasLock_ Future.ogg","",""
1170,"HinekorasLockFail","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ancestral/HinekorasLock_Fail.ogg","",""
1171,"HinekorasLockFutureSight","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ancestral/HinekorasLock_ FutureStart.ogg","",""
1172,"FourSetSailDown","","Audio/Sound Effects/UI/4.0/General/FourSetSailPress.ogg","",""
1173,"FourSetSailUp","","Audio/Sound Effects/UI/4.0/General/FourSetSailRelease.ogg","",""
1174,"FourSetSailMap","","Audio/Sound Effects/UI/4.0/General/FourSetSailMap.ogg","",""
1175,"MarketplaceOpen","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplaceOpen.ogg","",""
1176,"MarketplaceClose","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplaceClose.ogg","",""
1177,"MarketplaceSetPriceMenu","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplaceSetPriceMenu.ogg","",""
1178,"MarketplaceTextInput","","Audio/Sound Effects/UI/4.0/Marketplace/TextInput.ogg","",""
1179,"MarketplaceSetCurrency","","Audio/Sound Effects/UI/4.0/Marketplace/SelectCurrencyType.ogg","",""
1180,"MarketplaceListItem","","Audio/Sound Effects/UI/4.0/Marketplace/ListItem.ogg","",""
1181,"MarketplacePurchaseItem","","Audio/Sound Effects/UI/4.0/Marketplace/PurchaseItem.ogg","",""
1182,"MarketplaceSearch","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplaceRefresh.ogg","",""
1183,"MarketplaceFilterType","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplaceMiniButtonPress.ogg","",""
1184,"MarketplaceTabOpen","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplacePanelOpen.ogg","",""
1185,"MarketplaceTabClose","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplacePanelClose.ogg","",""
1186,"MarketplaceTakeCurrency","","Audio/Sound Effects/UI/4.0/Marketplace/TakeCurrency.ogg","",""
1187,"MarketplaceTravel","","Audio/Sound Effects/UI/4.0/Marketplace/MarketplaceTravel.ogg","",""
1188,"FourQuestHeartOfTheTitan","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Interlude/P2/HeartOfTheTitan/HeartOfTheTitan_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Interlude/P2/HeartOfTheTitan/HeartOfTheTitan_Move.ogg2d","",""
1189,"FourQuestMothersoulEgg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Pinnacle/Precursor/MothersoulEgg/MothersoulEgg_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Pinnacle/Precursor/MothersoulEgg/MothersoulEgg_Move.ogg2d","",""
1190,"FourQuestMothersoulSeed","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Pinnacle/Precursor/MothersoulSeed/MothersoulSeed_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Pinnacle/Precursor/MothersoulSeed/MothersoulSeed_Move.ogg2d","",""
1191,"FourQuestMothersoulCombined","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Pinnacle/Precursor/MothersoulCombined/MothersoulCombined_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Pinnacle/Precursor/MothersoulCombined/MothersoulCombined_Move.ogg2d","",""
1192,"FourHideoutDecorAlternate","","Audio/Sound Effects/UI/4.0/Hideout/Decorating/Decor_Alternate.ogg","",""
1193,"FourHideoutDecorDelete","","Audio/Sound Effects/UI/4.0/Hideout/Decorating/Decor_Delete.ogg","",""
1194,"FourHideoutDecorDeselect","","Audio/Sound Effects/UI/4.0/Hideout/Decorating/Decor_Deselect.ogg","",""
1195,"FourHideoutDecorMove","","Audio/Sound Effects/UI/4.0/Hideout/Decorating/Decor_Move.ogg","",""
1196,"FourHideoutDecorPlace","","Audio/Sound Effects/UI/4.0/Hideout/Decorating/Decor_Place.ogg","",""
1197,"FourHideoutDecorrRotate","","Audio/Sound Effects/UI/4.0/Hideout/Decorating/Decor_Rotate.ogg","",""
1198,"FourHideoutDecorSelect","","Audio/Sound Effects/UI/4.0/Hideout/Decorating/Decor_Select.ogg","",""
1199,"FourRitualPinnacleKey","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/PinnacleKey/RitualPinnacleKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/PinnacleKey/RitualPinnacleKey_Move.ogg2d","",""
1200,"FourRitualPinnacleEffigyPiece","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/EffigyPieces/EffigyPiece_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/EffigyPieces/EffigyPiece_Move.ogg2d","",""
1201,"FourBreachPinnacleKey","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/PinnacleKey/BreachPinnacleKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/PinnacleKey/BreachPinnacleKey_Move.ogg2d","",""
1202,"BreachVruunHead","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/QuestVruunHead/VruunHead_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/QuestVruunHead/VruunHead_Move.ogg2d","",""
1203,"FourIncursionTwoRoomPlacement","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/RoomPlacement.ogg","",""
1204,"FourIncursionTwoHoverHand","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/HoverHand.ogg","",""
1205,"FourIncursionTwoSelectHandRoom","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/SelectHandRoom.ogg","",""
1206,"FourIncursionTwoHoverTempleGrid","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/HoverTempleGrid.ogg","",""
1207,"FourIncursionTwoHoverTempleDropTile","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/TempleDropTile.ogg","",""
1208,"FourIncursionTwoRoomLvlUp","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/RoomLvlUp.ogg","",""
1209,"FourIncursionTwoRoomBreak","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/RoomBreak.ogg","",""
1210,"FourIncursionTwoGeneratorOn","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/GeneratorOn.ogg","",""
1211,"FourIncursionTwoRunTemple","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/RunTemple.ogg","",""
1212,"FourIncursionTwoFinalRunOn","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/FinalRunOn.ogg","",""
1213,"FourIncursionTwoBoardReset","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/BoardReset.ogg","",""
1214,"FourIncursionTwoResetRoom","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/BoardResetRoom.ogg","",""
1215,"FourIncursionTwoSideMenuOpen","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/SideMenuOpen.ogg","",""
1216,"FourIncursionTwoSideMenuClose","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/SideMenuClose.ogg","",""
1217,"FourIncursionBenchOpen","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchOpen.ogg","",""
1218,"FourIncursionBenchClose","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchClose.ogg","",""
1219,"FourIncursionBenchCorrupt","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchCorrupt.ogg","",""
1220,"FourIncursionBenchCoreTablet","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchCoreTablet.ogg","",""
1221,"FourIncursionBenchUnique","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchUnique.ogg","",""
1222,"FourIncursionBenchWeaponArmour","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchWeaponArmour.ogg","",""
1223,"FourIncursionBenchSocketIncubatorGem","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchSocketIncubatorGem.ogg","",""
1224,"FourIncursionMapOpen","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/MapOpen.ogg","",""
1225,"FourIncursionMapClose","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/MapClose.ogg","",""
1226,"FourIncursionGeneratorUpgrade","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/GeneratorUpgrade.ogg","",""
1227,"FourIncursionBenchTake","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Benches/BenchTake.ogg","",""
1228,"FourIncursionMapClick","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/TempleMapClick.ogg","",""
1229,"CurrencyAncientInfuser","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/AncientInfuser/AncientInfuser_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1230,"CurrencyAncientInfuserUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/AncientInfuser/AncientInfuser_Use.ogg2d","",""
1231,"CurrencyArchitectsOrb","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/ArchitectsOrb/ArchitectsOrb_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1232,"CurrencyArchitectsOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/ArchitectsOrb/ArchitectsOrb_Use.ogg2d","",""
1233,"CurrencyCoreDestabiliser","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/CoreDestabiliser/CoreDestabiliser_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1234,"CurrencyCoreDestabiliserUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/CoreDestabiliser/CoreDestabiliser_Use.ogg2d","",""
1235,"CurrencyCrystallisedCorruption","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/CrystallisedCorruption/CrystallisedCorruption_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1236,"CurrencyCrystallisedCorruptionUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/CrystallisedCorruption/CrystallisedCorruption_Use.ogg2d","",""
1237,"CurrencyOrbOfExtraction","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/OrbOfExtraction/OrbOfExtraction_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1238,"CurrencyOrbOfExtractionUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/OrbOfExtraction/OrbOfExtraction_Use.ogg2d","",""
1239,"CurrencyVaalCultivationOrb","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/VaalCultivationOrb/VaalCultivationOrb_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1240,"CurrencyVaalCultivationOrbUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/VaalCultivationOrb/VaalCultivationOrb_Use.ogg2d","",""
1241,"CurrencyVaalInfuser","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/VaalInfuser/VaalInfuser_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1242,"CurrencyVaalInfuserUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/VaalInfuser/VaalInfuser_Use.ogg2d","",""
1243,"CurrencyVaalSiphoner","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/VaalSiphoner/VaalSiphoner_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1244,"CurrencyVaalSiphonerUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/Currency/VaalSiphoner/VaalSiphoner_Use.ogg2d","",""
1245,"FourIncursionMedallionClick","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionClick.ogg","",""
1246,"FourIncursionMedallionLock","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUse.ogg","",""
1247,"FourIncursionMedallionReroll","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUse.ogg","",""
1248,"FourIncursionMedallionLevel","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUse.ogg","",""
1249,"FourIncursionMedallionBonusRoom","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUseLayer.ogg","",""
1250,"FourIncursionMedallionMaxToken","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUseLayer.ogg","",""
1251,"FourIncursionMedallionMaxMed","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUseLayer.ogg","",""
1252,"FourIncursionMedallionReward","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUse.ogg","",""
1253,"FourIncursionMedallionRerollHand","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUse.ogg","",""
1254,"FourIncursionMedallionAddTempleMod","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionUse.ogg","",""
1255,"FourQuestAtziriChestKey","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/QuestItems/AtziriChestKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Incursion/QuestItems/AtziriChestKey_Move.ogg2d","",""
1256,"FourIncursionEncounter","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/EncounterClick.ogg","",""
1257,"WorldPassiveAbyssLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveAbyssLayer.ogg","",""
1258,"FourIncursionSacrificeRoom","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/SacrificeRoom.ogg","",""
1259,"FourIncursionMedallionPickup","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/Medallions/MedallionPickUp.ogg","",""
1260,"FourIncursionDoctorBench","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/DoctorBenchSelect.ogg","",""
1261,"FourIncursionDoctorBenchExit","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/DoctorBenchExit.ogg","",""
1262,"FourIncursionRoomComplete","","Audio/Sound Effects/UI/4.0/Leagues/Incursion/RoomComplete.ogg","",""
1263,"MTXSanctumHourglassMapCompleted","","Audio/Sound Effects/UI/4.0/Microtransactions/HourglassMapDevice/Hourglass_MapCompleted.ogg","",""
1264,"BreachEnrageStinger","","Audio/Sound Effects/Gameplay/4.0/Leagues/Breach/Stingers/Enrage/Activate.ambient.ogg","",""
1265,"BreachFail","","Audio/Sound Effects/Gameplay/4.0/Leagues/Breach/Stingers/Collapse/Collapse.ambient.ogg","",""
1266,"BreachBombFail","","Audio/Sound Effects/Gameplay/4.0/Leagues/Breach/Stingers/Collapse/Collapse.ambient.ogg","",""
1267,"WardBreak","","Audio/Sound Effects/Combat/Ward/Ward_BreakSG","",""
1268,"WardBrokenLoop","","Audio/Sound Effects/Combat/Ward/Ward_Broken_LoopSG","",""
1269,"WardHit","","Audio/Sound Effects/Combat/Ward/Ward_OnHitSG","",""
1270,"WorldPassiveIncursionLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveIncursionLayer.ogg","",""
