"rownum","Id","SoundFile","BankFile","HASH16","IsAvailableInHideout","Name","string","MusicCategories","bool","i32"
602,"Jukebox_A1GrimTangleBoss","Audio/Music/Hideout/Jukebox/Campaign/A1/BOSS/A1_GrimTangleBoss","",15491,1,"The Rotten Druid","","[2,0]",1,0
603,"Jukebox_A1Miller","Audio/Music/Hideout/Jukebox/Campaign/A1/BOSS/A1_Miller","",28412,1,"Bloated Miller","","[2,0]",1,0
604,"Jukebox_A2AncientGates","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_AncientGates","",22945,1,"Ancient Gates","",[3],1,0
605,"Jukebox_A2KethTemple","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_KethTemple","",59422,1,"Keth Temple","",[3],1,0
606,"Jukebox_A2MastodonBadlands","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_MastodonBadlands","",12258,1,"Mastodon Badlands","",[3],1,0
607,"Jukebox_A2MawdunQuarry","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_MawdunQuarry","",24627,1,"Mawdun Quarry","",[3],1,0
608,"Jukebox_A2Oasis","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_Oasis","",55058,1,"Oasis","",[3],1,0
609,"Jukebox_A2Spires","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_Spires","",22971,1,"Spires","",[3],1,0
610,"Jukebox_A2TitanGrotto","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_TitanGrotto","",30553,1,"Titan's Grotto","",[3],1,0
611,"Jukebox_A2Towers","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_Towers","",45656,1,"Towers","",[3],1,0
612,"Jukebox_A2TraitorsPassage","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_TraitorsPassage","",11289,1,"Traitors Passage","",[3],1,0
613,"Jukebox_A2ValleyOfTitans","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_ValleyOfTitans","",45960,1,"Valley of Titans","",[3],1,0
614,"Jukebox_A2Dreadnought","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_Dreadnought","",51981,1,"The Dreadnought","",[3],1,0
615,"Jukebox_A2KethCity","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_KethCity","",56170,1,"Keth City","",[3],1,0
616,"Jukebox_A2CrimsonShores","Audio/Music/Hideout/Jukebox/Campaign/A2/AREA/A2_CrimsonShores","",34803,1,"Vastiri Outskirts","",[3],1,0
617,"Jukebox_A2ForsakenSon","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_ForsakenSon","",56835,1,"Forsaken Son","","[3,0]",1,0
618,"Jukebox_A2Mastodon","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_Mastodon","",7539,1,"Mastodon","","[3,0]",1,0
619,"Jukebox_A2PerennialKing","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_PerennialKing","",1534,1,"The Perennial King","","[3,0]",1,0
620,"Jukebox_A2Rudja","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_Rudja","",21653,1,"Rudja","","[3,0]",1,0
621,"Jukebox_A2Titan","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_Titan","",2981,1,"Titan","","[3,0]",1,0
622,"Jukebox_A2TorGul","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_TorGul","",42913,1,"Tor Gul","","[3,0]",1,0
623,"Jukebox_A2Rathbreaker","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_Rathbreaker","",23443,1,"Rathbreaker","","[3,0]",1,0
624,"Jukebox_A2Balbala","Audio/Music/Hideout/Jukebox/Campaign/A2/BOSS/A2_Balbala","",15593,1,"Balbala","","[3,0]",1,0
625,"Jukebox_A2ArduraCaravan","Audio/Music/Hideout/Jukebox/Campaign/A2/TOWN/A2_ArduraCaravan","",36118,1,"Ardura Caravan","","[3,1]",1,0
626,"Jukebox_A3Aggorat","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_Aggorat","",56269,1,"Aggorat","",[4],1,0
627,"Jukebox_A3CarversBog","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_CarversBog","",37,1,"Carvers Bog","",[4],1,0
628,"Jukebox_A3ChimeralWetlands","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_ChimeralWetlands","",60170,1,"Chimeral Wetlands","",[4],1,0
629,"Jukebox_A3DoryanisSanctum","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_DoryanisSanctum","",22624,1,"Doryani's Sanctum","",[4],1,0
630,"Jukebox_A3JungleDepths","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_JungleDepths","",31794,1,"Jungle Depths","",[4],1,0
631,"Jukebox_A3Machinarium","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_Machinarium","",29214,1,"Machinarium","",[4],1,0
632,"Jukebox_A3SandsweptMarsh","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_SandsweptMarsh","",17982,1,"Sandswept Marsh","",[4],1,0
633,"Jukebox_A3SnakePit","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_SnakePit","",50826,1,"Snake Pit","",[4],1,0
634,"Jukebox_A3SunkenRuins","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_SunkenRuins","",21351,1,"Sunken Ruins","",[4],1,0
635,"Jukebox_A3TreasureVault","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_TreasureVault","",41087,1,"Treasure Vault","",[4],1,0
636,"Jukebox_A3Utzaal","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_Utzaal","",28630,1,"Utzaal","",[4],1,0
637,"Jukebox_A3Waterways","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_Waterways","",6533,1,"Waterways","",[4],1,0
638,"Jukebox_A3Ziggurat","Audio/Music/Hideout/Jukebox/Campaign/A3/AREA/A3_Ziggurat","",18968,1,"Ziggurat","",[4],1,0
639,"Jukebox_A3Blackfist","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Blackfist","",64,1,"Blackfist","","[4,0]",1,0
640,"Jukebox_A3Blackjaw","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Blackjaw","",20546,1,"Blackjaw","","[4,0]",1,0
641,"Jukebox_A3Chimera","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Chimera","",28263,1,"Chimera","","[4,0]",1,0
642,"Jukebox_A3Doryani","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Doryani","",9212,1,"Doryani","","[4,0]",1,0
643,"Jukebox_A3Forgemaster","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Forgemaster","",40726,1,"Mektul, the Forgemaster","","[4,0]",1,0
644,"Jukebox_A3Ignagduk","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Ignagduk","",37126,1,"Ignagduk","","[4,0]",1,0
645,"Jukebox_A3QueenOfFilth","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_QueenOfFilth","",35063,1,"Queen Of Filth","","[4,0]",1,0
646,"Jukebox_A3Rootdredge","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Rootdredge","",30190,1,"Rootdredge","","[4,0]",1,0
647,"Jukebox_A3SunWorshipper","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_SunWorshipper","",62132,1,"Ketzuli, High Priest of the Sun","","[4,0]",1,0
648,"Jukebox_A3Viper","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Viper","",21377,1,"Viper Napuatzi","","[4,0]",1,0
649,"Jukebox_A3Zicoatl","Audio/Music/Hideout/Jukebox/Campaign/A3/BOSS/A3_Zicoatl","",55425,1,"Zicoatl","","[4,0]",1,0
650,"Jukebox_A3TheZigguratEncampment","Audio/Music/Hideout/Jukebox/Campaign/A3/TOWN/A3_ZigguratEncampment","",2852,1,"The Ziggurat Encampment","","[4,1]",1,0
651,"Jukebox_MarakethTrialHub","Audio/Music/Hideout/Jukebox/Endgame/Ascendancies/MarakethTrials/MarakethTrial_Hub","",40952,1,"Sekhema's Rest","","[9,1]",1,0
652,"Jukebox_MarakethTrialEncounter","Audio/Music/Hideout/Jukebox/Endgame/Ascendancies/MarakethTrials/MarakethTrial_Encounter","",10875,1,"Trial Of The Sekhema","",[9],1,0
653,"Jukebox_MarakethTrialBoss","Audio/Music/Hideout/Jukebox/Endgame/Ascendancies/MarakethTrials/MarakethTrial_Boss","",7516,1,"Zarokh, the Temporal","","[9,0]",1,0
654,"Jukebox_VaalTrialHub","Audio/Music/Hideout/Jukebox/Endgame/Ascendancies/VaalTrials/VaalTrial_Hub","",24671,1,"Temple of Chaos","","[9,1]",1,0
655,"Jukebox_VaalTrialTrialmaster","Audio/Music/Hideout/Jukebox/Endgame/Ascendancies/VaalTrials/VaalTrial_Trialmaster","",25511,1,"The Trialmaster","","[9,0]",1,0
656,"Jukebox_VaalTrialEncounter","Audio/Music/Hideout/Jukebox/Endgame/Ascendancies/VaalTrials/VaalTrial_Encounter","",61102,1,"Vaal Trials","",[9],1,0
657,"Jukebox_SacredFlameBoss","Audio/Music/Hideout/Jukebox/Endgame/Boss/SacredFlameBoss/SacredFlame","",45040,1,"The Sacred Flame","",[0],1,0
658,"Jukebox_Breach","Audio/Music/Hideout/Jukebox/Endgame/Leagues/Breach/Breach_DomainBoss","",23460,1,"Breach","",[6],1,0
659,"LostTower_Bluff","Audio/Music/Endgame/Endgame_UniqueMaps/LostTowers/Map_Bluff/Tower_Bluff","",49404,"","","",[],1,0
660,"LostTower_Mesa","Audio/Music/Endgame/Endgame_UniqueMaps/LostTowers/Map_Mesa/Tower_Mesa","",33058,"","","",[],1,0
661,"LostTower_SwampTower","Audio/Music/Endgame/Endgame_UniqueMaps/LostTowers/Map_SwampTower/Tower_SwampTower","",35789,"","","",[],1,0
662,"LostTower_AlpineRidge","Audio/Music/Endgame/Endgame_UniqueMaps/LostTowers/Map_AlpineRidge/Tower_AlpineRidge","",35281,"","","",[],1,0
663,"LostTower_LostTowers","Audio/Music/Endgame/Endgame_UniqueMaps/LostTowers/LostTowers/Tower_LostTowers","",60990,"","","",[],1,0
664,"FourMap_Glacier","Audio/Music/Endgame/Endgame_Maps/Glacier/Map_Glacier","",61313,"","","",[],1,0
665,"FourMap_Trenches","Audio/Music/Endgame/Endgame_Maps/Trenches/Map_Trenches","",34626,"","","",[],1,0
666,"Four_CorruptionNexusBoss","Audio/Music/Endgame/Endgame_UniqueMaps/Corruption&Sanctified/CorruptionNexus_Boss","",1826,"","","",[],1,0
667,"Four_SanctifiedBoss","Audio/Music/Endgame/Endgame_UniqueMaps/Corruption&Sanctified/SanctifiedMap_Boss","",6284,"","","",[],1,0
668,"HO_VastiriRacecourse","Audio/Music/Hideout/HideoutBase/VastiriRacecourse/HO_VastiriRacecourse","",8236,"","","",[],1,0
