"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","RegularVariant","bool","i32","i32","i32","bool","StatSet","AdditionalStatSets","Audio","CostTypes","bool","[i32]","i32","SupportWeaponRestrictions"
5061,"FungalArtilleryMortar","",[],"",[],[],"",0,"",2,1333,173,"","",[],22,"","","","",1001,0,0,"",4826,[],"",[],1,[],-1,[]
5062,"BitterGuyMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",4827,[],"",[],1,[],-1,[]
5063,"BitterGuySweepMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",4828,[],"",[],1,[],-1,[]
5064,"MudGolemSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",10008,0,0,"",4829,[],"",[],1,[],-1,[]
5065,"MudGolemMaggotSummon","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4830,[],"",[],1,[],-1,[]
5066,"MudBurrowerMaggotSummon","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4831,[],"",[],1,[],-1,[]
5067,"HuhuGrubMaggotSummon","",[],"",[],[],"",0,"",2,500,182,"","",[],82,"","","","",0,0,0,"",4832,[],"",[],1,[],-1,[]
5068,"HuhuGrubRangedStanceChange","",[],"",[],[],"",0,"",2,470,296,"","",[],23,"","","","",0,0,0,"",4833,[],"",[],1,[],-1,[]
5069,"CrowbellMeleeSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","","","",0,0,0,"",4834,[],"",[],1,[],-1,[]
5070,"CrowbellMeleeSwipeEnraged","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","","","",0,0,0,"",4835,[],"",[],1,[],-1,[]
5071,"CrowbellMeleeSlash","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",4836,[],"",[],1,[],-1,[]
5072,"CrowbellMeleeSlashEnraged","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",4837,[],"",[],1,[],-1,[]
5073,"CrowbellMeleeCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",4838,[],"",[],1,[],-1,[]
5074,"CrowbellMeleeComboEnraged","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",4839,[],"",[],1,[],-1,[]
5075,"CrowbellMeleeBellSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",4840,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5076,"CrowbellMeleeBellCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",4841,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5077,"CrowbellLeapSlam","",[],"",[],[],"",0,"",2,2500,12,"","",[],"","","","","",0,1001,0,"",4842,[],"",[],1,[],-1,[]
5078,"CrowbellLeapSlamEnraged","",[],"",[],[],"",0,"",2,2500,12,"","",[],"","","","","",0,1001,0,"",4843,[],"",[],1,[],-1,[]
5079,"CrowbellLeapSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10013,0,0,"",4844,[],"",[],1,[],-1,[]
5080,"CrowbellSlamWave","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10048,0,0,"",4845,[],"",[],1,[],-1,[]
5081,"CrowbellDoubleSlamEAA","",[],"",[],[],"",0,"",2,2330,333,"","",[],13,"","","","",0,0,0,"",4846,[],"",[],1,[],-1,[]
5082,"CrowbellDoubleSlamEAAEnraged","",[],"",[],[],"",0,"",2,4500,333,"","",[],13,"","","","",0,0,0,"",4847,[],"",[],1,[],-1,[]
5083,"CrowbellSlamWaveEAA","",[],"",[],[],"",0,"",2,2000,335,"","",[],61,"","","","",0,0,0,"",4848,[],"",[],1,[],-1,[]
5084,"CrowbellDoubleSlamTriggerGA1","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10009,0,0,"",4849,[],"",[],1,[],-1,[]
5085,"CrowbellDoubleSlamTriggerGA2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10010,0,0,"",4850,[],"",[],1,[],-1,[]
5086,"CrowbellDoubleSlamTriggerGA1Enraged","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10009,0,0,"",4851,[],"",[],1,[],-1,[]
5087,"CrowbellDoubleSlamTriggerGA2Enraged","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10010,0,0,"",4852,[],"",[],1,[],-1,[]
5088,"CrowbellBellSlamEAA","",[],"",[],[],"",0,"",2,4000,334,"","",[],13,"","","","",0,0,0,"",4853,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5089,"CrowbellBellWhirlEAA","",[],"",[],[],"",0,"",2,4000,42,"","",[],57,"","","","",0,0,0,"",4854,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5090,"CrowbellUltimateGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10051,0,0,"",4855,[],"",[],1,[],-1,[]
5091,"CrowbellBellSlamTriggerGA1","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10011,0,0,"",4856,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5092,"CrowbellBellSlamTriggerGA2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10014,0,0,"",4857,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5093,"CrowbellGrabBellEAS","",[],"",[],[],"",0,"",2,2000,296,"","",[],48,"","","","",0,0,0,"",4858,[],"",[],1,[],-1,[]
5094,"CrowbellSmashGateEAS","",[],"",[],[],"",0,"",2,2000,296,"","",[],46,"","","","",0,0,0,"",4859,[],"",[],1,[],-1,[]
5095,"CrowbellBellCharge","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",4860,[],"",[],1,[],-1,[]
5096,"CrowbellBellChargeTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10020,0,0,"",4861,[],"",[],1,[],-1,[]
5097,"DeathKnightSlamEAA","",[],"",[],[],"",0,"",2,2000,315,"","",[],13,"","","","",10563,0,0,"",4862,[],"",[],1,[],-1,[]
5098,"CourtesanMinionProjectile","",[],"",[],[],"",0,"",2,1000,173,"","",[],"","","","","",0,0,0,"",4863,[],"",[],1,[],-1,[]
5099,"CourtesanBloodBurstBeam","",[],"",[],[],"",0,"",2,2500,296,"","",[],23,"","","","",0,0,0,"",4864,[],"",[],1,[],-1,[]
5100,"CourtesanBloodSpear","",[],"",[],[],"",0,"",2,2500,386,"","",[],"","","","","",1001,0,0,"",4865,[],"",[],1,[],-1,[]
5101,"CourtesanBloodSpear2","",[],"",[],[],"",0,"",2,1000,386,"","",[],"","","","","",1002,0,0,"",4866,[],"",[],1,[],-1,[]
5102,"CourtesanBloodSpear3","",[],"",[],[],"",0,"",2,1000,386,"","",[],"","","","","",1003,0,0,"",4867,[],"",[],1,[],-1,[]
5103,"CourtesanBloodSpearEmptyAction","",[],"",[],[],"",0,"",2,2500,317,"","",[],21,"","","","",0,0,0,"",4868,[],"",[],1,[],-1,[]
5104,"CourtesanBloodSpearAreaOfEffect","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10047,0,0,"",4869,[],"",[],1,[],-1,[]
5105,"CourtesanTaunt","",[],"",[],[],"",0,"",2,1500,318,"","",[],82,"","","","",0,0,0,"",4870,[],"",[],1,[],-1,[]
5106,"BurdenedWretchSlam","",[],"",[],[],"",0,"",2,4800,315,"","",[],13,"","","","",10012,0,0,"",4871,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5107,"BurdenedWretchSlamCloseRange","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10177,0,0,"",4872,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5108,"BurdenedWretchSlamUnique","",[],"",[],[],"",0,"",2,4800,315,"","",[],13,"","","","",10012,0,0,"",4873,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5109,"MudBurrowerBurrowSpam","",[],"",[],[],"",0,"",2,1000,255,"","",[],"","","","","",1,6,0,"",4874,[],"",[],1,[],-1,[]
5110,"MudBurrowerTrapAcidMortarSpraySpam","",[],"",[],[],"",0,"",2,3500,192,"","",[],32,"","","","",1004,0,0,"",4875,[],"",[],1,[],-1,[]
5111,"MudBurrowerGoopTriggerEG","",[],"",[],[],"",0,"",2,2000,356,"","",[],"","","","","",1008,0,0,"",4876,[],"",[],1,[],-1,[]
5112,"MudBurrowerGoopTriggerKnockbackGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],1,"","","","",10049,0,0,"",4877,[],"",[],1,[],-1,[]
5113,"CoffinWretchBabySoulrend1","",[],"",[],[],"",0,"",2,2300,399,"","",[],26,"","","","",1,1000,0,"",4878,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5114,"CoffinWretchBabySoulrend2","",[],"",[],[],"",0,"",2,2300,399,"","",[],25,"","","","",1,1001,0,"",4879,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5115,"TauntWolf","",[],"",[],[],"",0,"",2,2000,356,"","",[],42,"","","","",1002,0,0,"",4880,[],"",[],1,[],-1,[]
5116,"TauntWolfRespond","",[],"",[],[],"",0,"",2,2000,296,"","",[],43,"","","","",0,0,0,"",4881,[],"",[],1,[],-1,[]
5117,"TauntStalker","",[],"",[],[],"",0,"",2,1500,356,"","",[],42,"","","","",1009,0,0,"",4882,[],"",[],1,[],-1,[]
5118,"DemonHulkSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",11034,0,0,"",4883,[],"",[],1,[],-1,[]
5119,"BrambleHulkSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",10018,0,0,"",4884,[],"",[],1,[],-1,[]
5120,"DemonHulkSlamTriggered","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",11034,0,0,"",4885,[],"",[],1,[],-1,[]
5121,"BrambleHulkSlamTriggered","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",10018,0,0,"",4886,[],"",[],1,[],-1,[]
5122,"BrambleHulkSlamLeap","",[],"",[],[],"",0,"",2,1000,791,"","",[],61,"","","","",10018,0,0,"",4887,[],"",[],1,[],-1,[]
5123,"WerewolfProwlerHowlEAS","",[],"",[],[],"",0,"",2,2000,296,"","",[],69,"","","","",0,0,0,"",4888,[],"",[],1,[],-1,[]
5124,"WerewolfPackHowlEAS","",[],"",[],[],"",0,"",2,2000,296,"","",[],69,"","","","",0,0,0,"",4889,[],"",[],1,[],-1,[]
5125,"BitterGuyTransform","",[],"",[],[],"",0,"",2,2170,430,"","",[],82,"","","","",1,0,0,"",4890,[],"",[],1,[],-1,[]
5126,"BitterGuyTransformQuick","",[],"",[],[],"",0,"",2,1000,430,"","",[],59,"","","","",1,0,0,"",4890,[],"",[],1,[],-1,[]
5127,"MeleeStalkerDoubleStrike","",[],"",[],[],"",0,"",2,1000,42,"","",[],16,"","","","",0,0,0,"",4891,[],"",[],1,[],-1,[]
5128,"MudBurrowerGoopExplode","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10046,0,0,"",4892,[],"",[],1,[],-1,[]
5129,"MudBurrowerGoopGT","",[],"",[],[],"",0,"",2,3500,391,"","",[],22,"","","","",1011,0,0,"",4893,[],"",[],1,[],-1,[]
5130,"QuillKiwiShoot","",[],"",[],[],"",0,"",2,1500,44,"","",[],21,"","","","",0,0,0,"",4894,[],"",[],1,[],-1,[]
5131,"QuillKiwiBarrage","",[],"",[],[],"",0,"",2,1500,44,"","",[],69,"","","","",0,0,0,"",4895,[],"",[],1,[],-1,[]
5132,"JavelinThrow","",[],"",[],[],"",0,"",2,1000,44,"","",[],"","","","","",0,0,0,"",4896,[],"",[],1,[],-1,[]
5133,"MutantBirdPeck","",[],"",[],[],"",0,"",2,1000,315,"","",[],61,"","","","",10064,0,0,"",4897,[],"",[],1,[],-1,[]
5134,"MutantBirdMultiPeck","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",10065,0,0,"",4898,[],"",[],1,[],-1,[]
5135,"MutantBirdVomitSpray","",[],"",[],[],"",0,"",2,3000,316,"","",[],23,"","","","",10066,0,0,"",4899,[],"",[],1,[],-1,[]
5136,"MutantBirdSpawnDog","",[],"",[],[],"",0,"",2,3200,233,"","",[],24,"","","","",0,1,0,"",4900,[],"",[],1,[],-1,[]
5137,"MutantBirdSpawnDogLongRange","",[],"",[],[],"",0,"",2,3200,233,"","",[],102,"","","","",0,1,0,"",4901,[],"",[],1,[],-1,[]
5138,"MutantBirdMortar","",[],"",[],[],"",0,"",2,1500,192,"","",[],22,"","","","",1007,0,0,"",4902,[],"",[],1,[],-1,[]
5139,"MutantBirdVomitMortarSmall","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",1009,0,0,"",4903,[],"",[],1,[],-1,[]
5140,"MutantBirdVomitMortarMedium","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",1010,0,0,"",4904,[],"",[],1,[],-1,[]
5141,"MutantBirdVomitMortarLarge","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",1011,0,0,"",4905,[],"",[],1,[],-1,[]
5142,"ShellMonsterDeathMortar","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",1020,0,0,"",4906,[],"",[],1,[],-1,[]
5143,"ShellMonsterSprayMortar","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",1020,0,0,"",4907,[],"",[],1,[],-1,[]
5144,"ShellMonsterDeathMortarPoison","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",1070,0,0,"",4908,[],"",[],1,[],-1,[]
5145,"ShellMonsterSprayMortarPoison","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",1070,0,0,"",4909,[],"",[],1,[],-1,[]
5146,"MutantBirdDogLeapAttack","",[],"",[],[],"",0,"",2,1000,315,"","",[],61,"","","","",10067,0,0,"",4910,[],"",[],1,[],-1,[]
5147,"MutantBirdDogMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","","","",0,0,0,"",4911,[],"",[],1,[],-1,[]
5148,"MutantBirdDogMeleeBite","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",4912,[],"",[],1,[],-1,[]
5149,"MutantBirdDogMeleeMove","",[],"",[],[],"",0,"",2,1000,42,"","",[],2,"","","","",0,0,0,"",4913,[],"",[],1,[],-1,[]
5150,"MutantBirdFirstEncounter","",[],"",[],[],"",0,"",2,5070,296,"","",[],69,"","","","",0,0,0,"",4914,[],"",[],1,[],-1,[]
5151,"MutantBirdDespawnDogStart","",[],"",[],[],"",0,"",2,1500,317,"","",[],42,"","","","",0,0,0,"",4915,[],"",[],1,[],-1,[]
5152,"MutantBirdDespawnDogFinish","",[],"",[],[],"",0,"",2,3200,318,"","",[],43,"","","","",0,0,0,"",4916,[],"",[],1,[],-1,[]
5153,"MutantBirdDogEnterBird","",[],"",[],[],"",0,"",2,1000,296,"","",[],69,"","","","",0,0,0,"",4917,[],"",[],1,[],-1,[]
5154,"MutantBirdTurnLeft","",[],"",[],[],"",0,"",2,933,296,"","",[],98,"","","","",0,0,0,"",4918,[],"",[],1,[],-1,[]
5155,"MutantBirdTurnRight","",[],"",[],[],"",0,"",2,933,296,"","",[],99,"","","","",0,0,0,"",4919,[],"",[],1,[],-1,[]
5156,"ForsakenSonQuadProjectile","",[],"",[],[],"",0,"",2,1500,44,"","",[],69,"","","","",0,0,0,"",4920,[],"",[],1,[],-1,[]
5157,"ForsakenSonSingleProjectile","",[],"",[],[],"",0,"",2,1500,44,"","",[],70,"","","","",0,0,0,"",4921,[],"",[],1,[],-1,[]
5158,"ForsakenCyclone","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",4922,[],"",[],1,[],-1,[]
5159,"ForsakenSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",10005,0,0,"",4923,[],"",[],1,[],-1,[]
5160,"ForsakenChargeFar","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",0,0,0,"",4924,[],"",[],1,[],-1,[]
5161,"ForsakenMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","","","",0,0,0,"",4925,[],"",[],1,[],-1,[]
5162,"TenderizerMeleeNormal","",[],"",[],[],"",0,"",2,1500,42,"","",[],1,"","","","",0,0,0,"",4926,[],"",[],1,[],-1,[]
5163,"TenderizerMeleeNormal2","",[],"",[],[],"",0,"",2,1500,42,"","",[],3,"","","","",0,0,0,"",4927,[],"",[],1,[],-1,[]
5164,"TenderizerMeleeDouble","",[],"",[],[],"",0,"",2,1500,42,"","",[],16,"","","","",0,0,0,"",4928,[],"",[],1,[],-1,[]
5165,"TenderizerMeleeSpin","",[],"",[],[],"",0,"",2,2000,42,"","",[],85,"","","","",0,0,0,"",4929,[],"",[],1,[],-1,[]
5166,"TenderizerGroundSlam","",[],"",[],[],"",0,"",2,2000,315,"","",[],13,"","","","",10068,0,0,"",4930,[],"",[],1,[],-1,[]
5167,"TenderizerGroundSlamCircle","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10555,0,0,"",4931,[],"",[],1,[],-1,[]
5168,"TenderizerChargeFar","",[],"",[],[],"",0,"",2,2000,6,"","",[],"","","","","",5,0,0,"",4932,[],"",[],1,[],-1,[]
5169,"BalbalaTeleportStrike1","",[],"",[],[],"",0,"",2,1500,291,"","",[],"","","","","",5,-1,0,"",4934,[],"",[],1,[],-1,[]
5170,"BalbalaTeleportStrike2","",[],"",[],[],"",0,"",2,1500,291,"","",[],"","","","","",5,-1,0,"",4935,[],"",[],1,[],-1,[]
5171,"SOBalbalaRune","",[],"",[],[],"",0,"",2,1000,364,"","",[],"","","","","",1015,0,0,"",4936,[],"",[],1,[],-1,[]
5172,"SOBalbalaRuneMap","",[],"",[],[],"",0,"",2,1000,364,"","",[],"","","","","",1096,0,0,"",4937,[],"",[],1,[],-1,[]
5173,"BalbalaFlickerCloneStrike","",[],"",[],[],"",0,"",2,200,333,"","",[],69,"","","","",7,-1,0,"",4938,[],"",[],1,[],-1,[]
5174,"BalbalaFlickerCloneStrikeEnd","",[],"",[],[],"",0,"",2,1000,291,"","",[],61,"","","","",7,-1,0,"",4939,[],"",[],1,[],-1,[]
5175,"BalbalaTeleportToClone","",[],"",[],[],"",0,"",2,1065,334,"","",[],275,"","","","",0,0,0,"",4940,[],"",[],1,[],-1,[]
5176,"RamGiantWheelSlam","",[],"",[],[],"",0,"",2,2500,333,"","",[],13,"","","","",0,0,0,"",4941,[],"",[],1,[],-1,[]
5177,"RamGiantWheelSlamImpact","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10072,0,0,"",4942,[],"",[],1,[],-1,[]
5178,"RamGiantWheelThrowImpact","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10073,0,0,"",4943,[],"",[],1,[],-1,[]
5179,"RamGiantWheelThrow","",[],"",[],[],"",0,"",2,2500,193,"","",[],46,"","","","",1029,0,0,"",4944,[],"",[],1,[],-1,[]
5180,"BalbalaAttack1TriggeredSlash1","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10074,0,0,"",4945,[],"",[],1,[],-1,[]
5181,"BalbalaAttack1TriggeredSlash2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10075,0,0,"",4946,[],"",[],1,[],-1,[]
5182,"BalbalaAttack1TriggeredSlash3","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10076,0,0,"",4947,[],"",[],1,[],-1,[]
5183,"BalbalaAttack2TriggeredSlash1","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10077,0,0,"",4948,[],"",[],1,[],-1,[]
5184,"BalbalaAttack2TriggeredSlash2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10078,0,0,"",4949,[],"",[],1,[],-1,[]
5185,"BalbalaAttack3TriggeredSlash1","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10079,0,0,"",4950,[],"",[],1,[],-1,[]
5186,"BalbalaAttack3TriggeredSlash2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10080,0,0,"",4951,[],"",[],1,[],-1,[]
5187,"BalbalaAttack3TriggeredSlash3","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10081,0,0,"",4952,[],"",[],1,[],-1,[]
5188,"BalbalaSpawnClone","",[],"",[],[],"",0,"",2,1000,182,"","",[],"","","","","",0,0,0,"",4953,[],"",[],1,[],-1,[]
5189,"BalbalaSpawnCloneMAP","",[],"",[],[],"",0,"",2,1000,182,"","",[],"","","","","",0,0,0,"",4954,[],"",[],1,[],-1,[]
5190,"BalbalaDetonateClone","",[],"",[],[],"",0,"",2,1000,330,"","",[],"","","","","",1,1001,0,"",4955,[],"",[],1,[],-1,[]
5191,"BalbalaDetonateCloneGround","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",4956,[],"",[],1,[],-1,[]
5192,"BalbalaMinionFinisher","",[],"",[],[],"",0,"",2,2000,291,"","",[],13,"","","","",1,-1,0,"",4957,[],"",[],1,[],-1,[]
5193,"BalbalaWhirl","",[],"",[],[],"",0,"",2,3000,19,"","",[],"","","","","",1,0,0,"",4958,[],"",[],1,[],-1,[]
5194,"BalbalaHideAndSeekSlam","",[],"",[],[],"",0,"",2,2500,333,"","",[],13,"","","","",0,0,0,"",4959,[],"",[],1,[],-1,[]
5195,"BalbalaHideAndSeekSlamImpact","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10086,0,0,"",4960,[],"",[],1,[],-1,[]
5196,"BalbalaHideAndSeekDisappear","",[],"",[],[],"",0,"",2,1000,296,"","",[],21,"","","","",0,0,0,"",4961,[],"",[],1,[],-1,[]
5197,"BalbalaCloneMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",4962,[],"",[],1,[],-1,[]
5198,"BalbalaCloneKnifeThrow","",[],"",[],[],"",0,"",2,1000,42,"","",[],46,"","","","",0,0,0,"",4963,[],"",[],1,[],-1,[]
5199,"MaggotHuskBloodTrail","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",4964,[],"",[],1,[],-1,[]
5200,"MaggotHuskBloodTrailDeath","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",4965,[],"",[],1,[],-1,[]
5201,"RottingRamGiantBloodTrailDeath","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",4966,[],"",[],1,[],-1,[]
5202,"UltimatumDaemonTrackingSlam","",[],"",[],[],"",0,"",2,4000,463,"",1,[],245,"","","","",0,1,0,"",4967,[],"",[],1,[],-1,[]
5203,"SirenBossWaterSpout","",[],"",[],[],"",0,"",2,4000,463,"","",[],34,"","","","",0,2,0,"",4968,[],"",[],1,[],-1,[]
5204,"GATrialMasterBossCleave","",[],"",[],[],"",0,"",2,1000,315,"","",[],9,"","","","",735,0,0,"",4969,[],"",[],1,[],-1,[]
5205,"GATrialMasterBossSlamSpikeNova","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",736,0,0,"",4970,[],"",[],1,[],-1,[]
5206,"GATrialMasterBossSlamShockwave","",[],"",[],[],"",0,"",2,1000,315,"","",[],118,"","","","",737,0,0,"",4971,[],"",[],1,[],-1,[]
5207,"GATrialMasterBossShockwaveTrigger","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",755,0,0,"",4972,[],"",[],1,[],-1,[]
5208,"GATrialMasterBossCleaveRuin","",[],"",[],[],"",0,"",2,1000,315,"","",[],20,"","","","",764,0,0,"",4973,[],"",[],1,[],-1,[]
5209,"GSTrialMasterBossOmegaProjectileExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"",132,"","","",766,0,0,"",4974,[],"",[],1,[],-1,[]
5210,"GSTrialMasterBossOmegaProjectileExplodeRuin","",[],"",[],[],"",0,"",2,1000,316,"","",[],"",132,"","","",767,0,0,"",4975,[],"",[],1,[],-1,[]
5211,"GSTrialMasterBossGroundSpearNova","",[],"",[],[],"",0,"",2,1000,316,"","",[],"",133,"","","",768,0,0,"",4976,[],"",[],1,[],-1,[]
5212,"GATrialMasterBossGroundSpearImpact","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",769,0,0,"",4977,[],"",[],1,[],-1,[]
5213,"GSTrialMasterBossFirecrackerProjectileExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",770,0,0,"",4978,[],"",[],1,[],-1,[]
5214,"GATrialMasterBossSlamFrontal","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",772,0,0,"",4979,[],"",[],1,[],-1,[]
5215,"TrialMasterBossAbyssSlam","",[],"",[],[],"",0,"",2,1000,363,"","",[],69,"","","","",1,7,0,"",4980,[],"",[],1,[],-1,[]
5216,"TrialMasterBossAbyssSlamRuin","",[],"",[],[],"",0,"",2,1000,363,"","",[],57,"","","","",1,8,0,"",4981,[],"",[],1,[],-1,[]
5217,"TheTrialMasterBossAbyssSlam","",[],"",[],[],"",0,"",2,1000,363,"","",[],70,"","","","",1,7,0,"",4982,[],"",[],1,[],-1,[]
5218,"TheTrialMasterBossAbyssSlamNormal","",[],"",[],[],"",0,"",2,1000,363,"","",[],69,"","","","",1,7,0,"",4983,[],"",[],1,[],-1,[]
5219,"BloodMageBloodTendrils","",[],"",[],[],"",0,"",2,1670,473,"","",[],36,"","","","",0,1000,21,"",4984,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_UnarmedSG",[],1,[],-1,[]
5220,"UltimatumModifierTetherSpike","",[],"",[],[],"",0,"",2,2500,475,"","",[],33,135,"","","",0,0,0,"",4985,[],"",[],1,[],-1,[]
5221,"UltimatumModifierTetherSpike2","",[],"",[],[],"",0,"",2,2500,475,"","",[],33,"","","","",0,0,0,"",4986,[],"",[],1,[],-1,[]
5222,"TrialmasterTetherSpike","",[],"",[],[],"",0,"",2,2500,475,"","",[],33,135,"","","",0,0,0,"",4987,[],"",[],1,[],-1,[]
5223,"TrialmasterChaosShrine","",[],"",[],[],"",0,"",2,2000,476,"","",[],36,"","","","",0,0,0,"",4988,[],"",[],1,[],-1,[]
5224,"TrialmasterTimestopSlam","",[],"",[],[],"",0,"",2,2500,477,"","",[],13,"","","","",0,0,0,"",4989,[],"",[],1,[],-1,[]
5225,"TrialmasterTimestopProjectile","",[],"",[],[],"",0,"",2,2000,477,"","",[],28,"","","","",1,0,0,"",4990,[],"",[],1,[],-1,[]
5226,"YamaTimestopFutureKill","",[],"",[],[],"",0,"",2,1000,296,"","",[],13,"","","","",0,0,0,"",4991,[],"",[],1,[],-1,[]
