"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted","bool","bool"
5293,"AscendancyHuntress2Small3","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,37769,"",[],"","","","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5294,"AscendancyHuntress2Small4","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,21519,"",[],"","","","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5295,"AscendancyHuntress2Small5","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,62424,"",[],"","","","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5296,"AscendancyHuntress2Small6","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,41085,"",[],"","","","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5297,"AscendancyHuntress2Small7","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,45228,"",[],"","","","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5298,"AscendancyHuntress2Small8","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,5733,"",[],"","","","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5299,"AscendancyHuntress2Notable1","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,41401,"[DNT-UNUSED] Huntress2Notable1",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5300,"AscendancyHuntress2Notable2","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,27773,"[DNT-UNUSED] Huntress2Notable2",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5301,"AscendancyHuntress2Notable3","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,62743,"[DNT-UNUSED] Huntress2Notable3",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5302,"AscendancyHuntress2Notable4","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,765,"[DNT-UNUSED] Huntress2Notable4",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5303,"AscendancyHuntress2Notable5","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,46070,"[DNT-UNUSED] Huntress2Notable5",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5304,"AscendancyHuntress2Notable6","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,4367,"[DNT-UNUSED] Huntress2Notable6",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5305,"AscendancyHuntress2Notable7","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,39887,"[DNT-UNUSED] Huntress2Notable7",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5306,"AscendancyHuntress2Notable8","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,56489,"[DNT-UNUSED] Huntress2Notable8",[],"",1,"","","","",10,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5307,"AscendancyHuntress3Small1_1","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[122],-30,0,0,0,58574,"Reduced Mana",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5308,"AscendancyHuntress3Small1_2_","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[16422],-25,0,0,0,42017,"Reduced Spirit",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5309,"AscendancyHuntress3Small1_3","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[135],-20,0,0,0,17058,"Reduced Resistances",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5310,"AscendancyHuntress3Small2","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[3238],3,0,0,0,3223,"Attributes",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5311,"AscendancyHuntress3Small3","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[20261],15,0,0,0,37972,"Charm Charges",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5312,"AscendancyHuntress3Small4","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[20261],15,0,0,0,60859,"Charm Charges",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5313,"AscendancyHuntress3Small5","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[2748],10,0,0,0,58149,"Life Recovery Rate",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5314,"AscendancyHuntress3Small6","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[26],20,0,0,0,11776,"Physical Damage",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5315,"AscendancyHuntress3Small7","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[171],3,0,0,0,30100,"Movement Speed",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5316,"AscendancyHuntress3Small8","Art/2DArt/SkillIcons/passives/Primalist/PrimalistNode.dds",[171],3,0,0,0,22661,"Movement Speed",[],"","","","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5317,"AscendancyHuntress3Notable1_","Art/2DArt/SkillIcons/passives/Primalist/PrimalistIncreasedEffectOfJewellery.dds",[21135],25,0,0,0,7068,"Mystic Attunement",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5318,"AscendancyHuntress3Notable2","Art/2DArt/SkillIcons/passives/Primalist/PrimalistPlusOneRingSlot.dds",[21213],1,0,0,0,34785,"Unfurled Finger",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5319,"AscendancyHuntress3Notable3_","Art/2DArt/SkillIcons/passives/Primalist/PrimalistPlusOneMaxCharm.dds","[21136,16251]",20,1,0,0,4891,"Intricate Sigils",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5320,"AscendancyHuntress3Notable4","Art/2DArt/SkillIcons/passives/Primalist/PrimalistDrainManaActivateCharms.dds",[21137],25,0,0,0,18280,"Mind Phylacteries",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5321,"AscendancyHuntress3Notable5","Art/2DArt/SkillIcons/passives/Primalist/PrimalistLifeLeechFromElementalOrChaos.dds",[21458],5,0,0,0,62804,"Wildwood Persistence",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5322,"AscendancyHuntress3Notable6","Art/2DArt/SkillIcons/passives/Primalist/PrimalistBloodBoils.dds",[],0,0,0,0,37046,"Corrupted Lifeforce",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",454,0,"",""
5323,"AscendancyHuntress3Notable7","Art/2DArt/SkillIcons/passives/Primalist/PrimalistStabCorpse.dds",[],0,0,0,0,30233,"As the Whispers Ask",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",453,0,"",""
5324,"AscendancyHuntress3Notable8","Art/2DArt/SkillIcons/passives/Primalist/PrimalistStabCorpseHand.dds",[21155],1,0,0,0,38813,"As the Whispers Demand",[],"",1,"","","","",11,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5325,"marauder594","Art/2DArt/SkillIcons/passives/blankStr.dds",[],0,0,0,0,47175,"MARAUDER","[0,6]","","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5326,"witch595","Art/2DArt/SkillIcons/passives/blankInt.dds",[],0,0,0,0,54447,"WITCH","[1,7]","","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5327,"ranger596","Art/2DArt/SkillIcons/passives/blankDex.dds",[],0,0,0,0,50459,"RANGER","[2,8]","","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5328,"duelist597","Art/2DArt/SkillIcons/passives/damagedualwield.dds",[],0,0,0,0,50986,"DUELIST","[3,9]","","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5329,"templar598","Art/2DArt/SkillIcons/passives/axedmgspeed.dds",[],0,0,0,0,61525,"TEMPLAR","[5,11]","","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5330,"six704","Art/2DArt/SkillIcons/passives/tempint.dds",[],0,0,0,0,44683,"SIX","[4,10]","","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5331,"jewel_slot1956","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,26725,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5332,"jewel_slot1957","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,36634,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5333,"jewel_slot1958","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,33989,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5334,"jewel_slot1959","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,41263,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5335,"jewel_slot1960","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,60735,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5336,"jewel_slot1961","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,61834,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5337,"jewel_slot1963","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,31683,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5338,"jewel_slot1964","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,28475,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5339,"jewel_slot1966","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,6230,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5340,"jewel_slot1967","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,48768,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5341,"jewel_slot1968","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,34483,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5342,"jewel_slot1969","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,7960,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5343,"jewel_slot1970","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,46882,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5344,"jewel_slot1971","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,55190,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5345,"jewel_slot1972","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,61419,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5346,"jewel_slot1974","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,2491,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5347,"jewel_slot1975","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,54127,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5348,"jewel_slot1976","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,32763,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5349,"jewel_slot1977","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,26196,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5350,"jewel_slot1978","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,33631,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5351,"jewel_slot1979","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,21984,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5352,"jewel_slot1980","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,59740,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5353,"jewel_slot1981","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,63132,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5354,"jewel_slot1982","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,36044,"[Jewel] Socket",[],"","","","","",1,"","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5355,"mastery_accuracy1","Art/2DArt/SkillIcons/passives/MasteryGroupAccuracy.dds",[],0,0,0,0,42533,"Accuracy Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,0,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5356,"mastery_accuracy2","Art/2DArt/SkillIcons/passives/MasteryGroupAccuracy.dds",[],0,0,0,0,26148,"Accuracy Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,0,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5357,"mastery_accuracy3","Art/2DArt/SkillIcons/passives/MasteryGroupAccuracy.dds",[],0,0,0,0,58302,"Accuracy Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,0,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5358,"mastery_accuracy4","Art/2DArt/SkillIcons/passives/MasteryGroupAccuracy.dds",[],0,0,0,0,35221,"Accuracy Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,0,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5359,"mastery_armour5_","Art/2DArt/SkillIcons/passives/MasteryGroupArmour.dds",[],0,0,0,0,52462,"Armour Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,1,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5360,"mastery_armour6","Art/2DArt/SkillIcons/passives/MasteryGroupArmour.dds",[],0,0,0,0,48717,"Armour Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,1,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5361,"mastery_fortify7","Art/2DArt/SkillIcons/passives/FortifyMasterySymbol.dds",[],0,0,0,0,51974,"Fortify Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,43,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5362,"mastery_fortify8","Art/2DArt/SkillIcons/passives/FortifyMasterySymbol.dds",[],0,0,0,0,59335,"Fortify Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,43,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5363,"mastery_armour9","Art/2DArt/SkillIcons/passives/MasteryGroupArmour.dds",[],0,0,0,0,37641,"Armour and Energy Shield Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,3,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5364,"mastery_armour10","Art/2DArt/SkillIcons/passives/MasteryGroupArmour.dds",[],0,0,0,0,54340,"Armour Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,1,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5365,"mastery_armour11","Art/2DArt/SkillIcons/passives/MasteryGroupArmour.dds",[],0,0,0,0,45358,"Armour Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,1,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5366,"mastery_attack12","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,62023,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5367,"mastery_attack13","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,28863,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5368,"mastery_attack14","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,49820,"Spell Suppression Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,72,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5369,"mastery_impale15","Art/2DArt/SkillIcons/passives/ImpaleMasterySymbol.dds",[],0,0,0,0,48982,"Impale Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,45,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5370,"mastery_attack16","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,59501,"Blind Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,10,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5371,"mastery_attack17","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,56595,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5372,"mastery_attack18","Art/2DArt/SkillIcons/passives/MasteryFlasks.dds",[],0,0,0,0,41016,"Flask Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,42,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5373,"mastery_impale19","Art/2DArt/SkillIcons/passives/ImpaleMasterySymbol.dds",[],0,0,0,0,47059,"Impale Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,45,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5374,"mastery_attack20","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,8629,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5375,"mastery_attack21","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,52875,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5376,"mastery_impale22","Art/2DArt/SkillIcons/passives/ImpaleMasterySymbol.dds",[],0,0,0,0,52074,"Impale Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,45,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5377,"mastery_leech23_","Art/2DArt/SkillIcons/passives/MasteryGroupLifeMana.dds",[],0,0,0,0,28862,"Leech Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,47,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5378,"mastery_attack24","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,8556,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5379,"mastery_attack25","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,10245,"Attack Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,4,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5380,"mastery_axe26","Art/2DArt/SkillIcons/passives/MasteryGroupAxe.dds",[],0,0,0,0,24224,"Axe Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5381,"mastery_bleed27","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,43601,"Bleeding Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,9,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5382,"mastery_axe28","Art/2DArt/SkillIcons/passives/MasteryGroupAxe.dds",[],0,0,0,0,28039,"Axe Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5383,"mastery_axe29","Art/2DArt/SkillIcons/passives/MasteryGroupAxe.dds",[],0,0,0,0,58540,"Axe Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5384,"mastery_axe30","Art/2DArt/SkillIcons/passives/MasteryGroupAxe.dds",[],0,0,0,0,4424,"Axe Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,7,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5385,"mastery_block31","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,49391,"Block Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,11,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5386,"mastery_bow32","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,27865,"Bow Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,12,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5387,"mastery_bow33","Art/2DArt/SkillIcons/passives/MasteryProjectiles.dds",[],0,0,0,0,47212,"Projectile Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,60,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
5388,"mastery_bow34","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,6427,"Bow Mastery",[],"","","",1,8709,"","","",[],0,"","",0,[],"",0,"","",0,12,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
