"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
10747,"MavenTier5SpaceCharges6","","Imbue and improve!","Audio/Dialogue/NPC/Maven/Maven_184_02_C.ogg","","","","",1,0,1,[492],""
10748,"MavenFinalFightCombatMemoryGameRandom","","Scurry, scurry!","Audio/Dialogue/NPC/Maven/Maven_185_05_A.ogg","","","","",0,0,1,[493],""
10749,"MavenFinalFightCombatMemoryGame2","","Scurry, scurry!","Audio/Dialogue/NPC/Maven/Maven_185_05_B.ogg","","","","",0,0,1,[493],""
10750,"MavenFinalFightCombatMemoryGame3","","Scurry, scurry!","Audio/Dialogue/NPC/Maven/Maven_185_05_C.ogg","","","","",0,0,1,[493],""
10751,"MavenFinalFightCombatFlappyBirdRandom","","Entertaining!","Audio/Dialogue/NPC/Maven/Maven_185_04_A.ogg","","","","",0,0,1,[493],""
10752,"MavenFinalFightCombatFlappyBird2","","Entertaining!","Audio/Dialogue/NPC/Maven/Maven_185_04_B.ogg","","","","",0,0,1,[493],""
10753,"MavenFinalFightCombatFlappyBird3","","Entertaining!","Audio/Dialogue/NPC/Maven/Maven_185_04_C.ogg","","","","",0,0,1,[493],""
10754,"MavenFinalFightCombatSweepingBeamRandom","","Stand still!","Audio/Dialogue/NPC/Maven/Maven_185_07_A.ogg","","","","",0,0,1,[493],""
10755,"MavenFinalFightCombatSweepingBeam2","","Stand still!","Audio/Dialogue/NPC/Maven/Maven_185_07_B.ogg","","","","",0,0,1,[493],""
10756,"MavenFinalFightCombatSweepingBeam3","","Stand still!","Audio/Dialogue/NPC/Maven/Maven_185_07_C.ogg","","","","",0,0,1,[493],""
10757,"MavenFinalFightCombatSuperProjectileRandom","","Take this!","Audio/Dialogue/NPC/Maven/Maven_185_01_A.ogg","","","","",0,0,1,[493],""
10758,"MavenFinalFightCombatSuperProjectile2","","Take this!","Audio/Dialogue/NPC/Maven/Maven_185_01_B.ogg","","","","",0,0,1,[493],""
10759,"MavenFinalFightCombatSuperProjectile3","","Take this!","Audio/Dialogue/NPC/Maven/Maven_185_01_C.ogg","","","","",0,0,1,[493],""
10760,"MavenFinalFightCombatCircleSlamRandom","","Do what I say!","Audio/Dialogue/NPC/Maven/Maven_185_02_A.ogg","","","","",0,0,1,[493],""
10761,"MavenFinalFightCombatCircleSlam2","","Do what I say!","Audio/Dialogue/NPC/Maven/Maven_185_02_B.ogg","","","","",0,0,1,[493],""
10762,"MavenFinalFightCombatCircleSlam3","","Do what I say!","Audio/Dialogue/NPC/Maven/Maven_185_02_C.ogg","","","","",0,0,1,[493],""
10763,"MavenFinalFightCombatVolatileEnrageRandom","","Mine!","Audio/Dialogue/NPC/Maven/Maven_185_03_A.ogg","","","","",0,0,1,[493],""
10764,"MavenFinalFightCombatVolatileEnrage2","","Mine!","Audio/Dialogue/NPC/Maven/Maven_185_03_B.ogg","","","","",0,0,1,[493],""
10765,"MavenFinalFightCombatVolatileEnrage3","","Mine!","Audio/Dialogue/NPC/Maven/Maven_185_03_C.ogg","","","","",0,0,1,[493],""
10766,"MavenFinalFightCombatLineRandom","","Take this!","Audio/Dialogue/NPC/Maven/Maven_185_01_A.ogg","","","","",1,0,1,[493],""
10767,"MavenFinalFightCombatLine2","","Take this!","Audio/Dialogue/NPC/Maven/Maven_185_01_B.ogg","","","","",1,0,1,[493],""
10768,"MavenFinalFightCombatLine3","","Take this!","Audio/Dialogue/NPC/Maven/Maven_185_01_C.ogg","","","","",1,0,1,[493],""
10769,"MavenFinalFightCombatLine4","","Do what I say!","Audio/Dialogue/NPC/Maven/Maven_185_02_A.ogg","","","","",1,0,1,[493],""
10770,"MavenFinalFightCombatLine5","","Do what I say!","Audio/Dialogue/NPC/Maven/Maven_185_02_B.ogg","","","","",1,0,1,[493],""
10771,"MavenFinalFightCombatLine6","","Do what I say!","Audio/Dialogue/NPC/Maven/Maven_185_02_C.ogg","","","","",1,0,1,[493],""
10772,"MavenFinalFightCombatLine7","","Mine!","Audio/Dialogue/NPC/Maven/Maven_185_03_A.ogg","","","","",1,0,1,[493],""
10773,"MavenFinalFightCombatLine8","","Mine!","Audio/Dialogue/NPC/Maven/Maven_185_03_B.ogg","","","","",1,0,1,[493],""
10774,"MavenFinalFightCombatLine9","","Mine!","Audio/Dialogue/NPC/Maven/Maven_185_03_C.ogg","","","","",1,0,1,[493],""
10775,"MavenFinalFightCombatLine10","","Entertaining!","Audio/Dialogue/NPC/Maven/Maven_185_04_A.ogg","","","","",1,0,1,[493],""
10776,"MavenFinalFightCombatLine11","","Entertaining!","Audio/Dialogue/NPC/Maven/Maven_185_04_B.ogg","","","","",1,0,1,[493],""
10777,"MavenFinalFightCombatLine12","","Entertaining!","Audio/Dialogue/NPC/Maven/Maven_185_04_C.ogg","","","","",1,0,1,[493],""
10778,"MavenFinalFightCombatLine13","","Scurry, scurry!","Audio/Dialogue/NPC/Maven/Maven_185_05_A.ogg","","","","",1,0,1,[493],""
10779,"MavenFinalFightCombatLine14","","Scurry, scurry!","Audio/Dialogue/NPC/Maven/Maven_185_05_B.ogg","","","","",1,0,1,[493],""
10780,"MavenFinalFightCombatLine15","","Scurry, scurry!","Audio/Dialogue/NPC/Maven/Maven_185_05_C.ogg","","","","",1,0,1,[493],""
10781,"MavenFinalFightCombatLine16","","Stop resisting!","Audio/Dialogue/NPC/Maven/Maven_185_06_A.ogg","","","","",1,0,1,[493],""
10782,"MavenFinalFightCombatLine17","","Stop resisting!","Audio/Dialogue/NPC/Maven/Maven_185_06_B.ogg","","","","",1,0,1,[493],""
10783,"MavenFinalFightCombatLine18","","Stop resisting!","Audio/Dialogue/NPC/Maven/Maven_185_06_C.ogg","","","","",1,0,1,[493],""
10784,"MavenFinalFightCombatLine19","","Stand still!","Audio/Dialogue/NPC/Maven/Maven_185_07_A.ogg","","","","",1,0,1,[493],""
10785,"MavenFinalFightCombatLine20","","Stand still!","Audio/Dialogue/NPC/Maven/Maven_185_07_B.ogg","","","","",1,0,1,[493],""
10786,"MavenFinalFightCombatLine21","","Stand still!","Audio/Dialogue/NPC/Maven/Maven_185_07_C.ogg","","","","",1,0,1,[493],""
10787,"MavenFinalFightHumanoidDiesRandom","","Ugh!","Audio/Dialogue/NPC/Maven/Maven_186_01_A.ogg","","","","",0,0,1,[493],""
10788,"MavenFinalFightHumanoidDies2","","Ugh!","Audio/Dialogue/NPC/Maven/Maven_186_01_B.ogg","","","","",0,0,1,[493],""
10789,"MavenFinalFightHumanoidDies3","","Ugh!","Audio/Dialogue/NPC/Maven/Maven_186_01_C.ogg","","","","",0,0,1,[493],""
10790,"MavenFinalFightHumanoidDies4","","Ugh!","Audio/Dialogue/NPC/Maven/Maven_186_01_D.ogg","","","","",0,0,1,[493],""
10791,"MavenFinalFightHumanoidDiesFourthRandom","","It hurts me!","Audio/Dialogue/NPC/Maven/Maven_186_02_A.ogg","","","","",0,0,1,[493],""
10792,"MavenFinalFightHumanoidDiesFourth2","","It hurts me!","Audio/Dialogue/NPC/Maven/Maven_186_02_B.ogg","","","","",0,0,1,[493],""
10793,"MavenFinalFightHumanoidDiesFourth3","","It hurts me!","Audio/Dialogue/NPC/Maven/Maven_186_02_C.ogg","","","","",0,0,1,[493],""
10794,"MavenFinalFightHumanoidDiesSecondRandom","","Why?!","Audio/Dialogue/NPC/Maven/Maven_186_03_A.ogg","","","","",0,0,1,[493],""
10795,"MavenFinalFightHumanoidDiesSecond2","","Why?!","Audio/Dialogue/NPC/Maven/Maven_186_03_B.ogg","","","","",0,0,1,[493],""
10796,"MavenFinalFightHumanoidDiesSecond3","","Why?!","Audio/Dialogue/NPC/Maven/Maven_186_03_C.ogg","","","","",0,0,1,[493],""
10797,"MavenFinalFightHumanoidDiesThirdRandom","","How?!","Audio/Dialogue/NPC/Maven/Maven_186_04_A.ogg","","","","",0,0,1,[493],""
10798,"MavenFinalFightHumanoidDiesThird2","","How?!","Audio/Dialogue/NPC/Maven/Maven_186_04_B.ogg","","","","",0,0,1,[493],""
10799,"MavenFinalFightBrainMovesCenterRandom","","Pain will be returned tenfold.","Audio/Dialogue/NPC/MavenBrain/Maven_187_01_A.ogg","","","","",500,0,1,[494],""
10800,"MavenFinalFightBrainMovesCenter2","","Pain will be returned tenfold.","Audio/Dialogue/NPC/MavenBrain/Maven_187_01_B.ogg","","","","",500,0,1,[494],""
10801,"MavenFinalFightBrainMovesCenter3","","Pain will be returned tenfold.","Audio/Dialogue/NPC/MavenBrain/Maven_187_01_C.ogg","","","","",500,0,1,[494],""
10802,"MavenFinalFightBrainResistancePunishedRandom","","Resistance will be punished.","Audio/Dialogue/NPC/MavenBrain/Maven_187_02_A.ogg","","","","",500,0,1,[494],""
10803,"MavenFinalFightBrainResistancePunished2","","Resistance will be punished.","Audio/Dialogue/NPC/MavenBrain/Maven_187_02_B.ogg","","","","",500,0,1,[494],""
10804,"MavenFinalFightBrainResistancePunished3","","Resistance will be punished.","Audio/Dialogue/NPC/MavenBrain/Maven_187_02_C.ogg","","","","",500,0,1,[494],""
10805,"MavenFinalFightBrainStopResistingRandom","","Stop resisting.","Audio/Dialogue/NPC/MavenBrain/Maven_187_03_A.ogg","","","","",500,0,1,[494],""
10806,"MavenFinalFightBrainStopResisting2","","Stop resisting.","Audio/Dialogue/NPC/MavenBrain/Maven_187_03_B.ogg","","","","",500,0,1,[494],""
10807,"MavenFinalFightBrainTimeContortsRandom","","Time contorts.","Audio/Dialogue/NPC/MavenBrain/Maven_188_01_A.ogg","","","","",500,0,1,[494],""
10808,"MavenFinalFightBrainTimeContorts2","","Time contorts.","Audio/Dialogue/NPC/MavenBrain/Maven_188_01_B.ogg","","","","",500,0,1,[494],""
10809,"MavenFinalFightBrainTimeContorts3","","Time contorts.","Audio/Dialogue/NPC/MavenBrain/Maven_188_01_C.ogg","","","","",500,0,1,[494],""
10810,"MavenFinalFightBrainSpaceAlignsRandom","","Space aligns.","Audio/Dialogue/NPC/MavenBrain/Maven_188_02_A.ogg","","","","",500,0,1,[494],""
10811,"MavenFinalFightBrainSpaceAligns2","","Space aligns.","Audio/Dialogue/NPC/MavenBrain/Maven_188_02_B.ogg","","","","",500,0,1,[494],""
10812,"MavenFinalFightBrainSpaceAligns3","","Space aligns.","Audio/Dialogue/NPC/MavenBrain/Maven_188_02_C.ogg","","","","",500,0,1,[494],""
10813,"MavenFinalFightBrainRealityBendsRandom","","Reality bends.","Audio/Dialogue/NPC/MavenBrain/Maven_188_03_A.ogg","","","","",500,0,1,[494],""
10814,"MavenFinalFightBrainRealityBends2","","Reality bends.","Audio/Dialogue/NPC/MavenBrain/Maven_188_03_B.ogg","","","","",500,0,1,[494],""
10815,"MavenFinalFightBrainDeathMadeRealRandom","","Death made real.","Audio/Dialogue/NPC/MavenBrain/Maven_189_A.ogg","","","","",0,0,1,[494],""
10816,"MavenFinalFightBrainDeathMadeReal2","","Death made real.","Audio/Dialogue/NPC/MavenBrain/Maven_189_B.ogg","","","","",0,0,1,[494],""
10817,"MavenFinalFightBrainDeathMadeReal3","","Death made real.","Audio/Dialogue/NPC/MavenBrain/Maven_189_C.ogg","","","","",0,0,1,[494],""
10818,"MavenFinalFightBrainPunishmentInescapableRandom","","Punishment inescapable.","Audio/Dialogue/NPC/MavenBrain/Maven_190_A.ogg","","","","",500,0,1,[494],""
10819,"MavenFinalFightBrainPunishmentInescapable2","","Punishment inescapable.","Audio/Dialogue/NPC/MavenBrain/Maven_190_B.ogg","","","","",500,0,1,[494],""
10820,"MavenFinalFightBrainPunishmentInescapable3","","Punishment inescapable.","Audio/Dialogue/NPC/MavenBrain/Maven_190_C.ogg","","","","",500,0,1,[494],""
10821,"MavenFinalFightBrainScurryScurryRandom","","Scurry, scurry...","Audio/Dialogue/NPC/MavenBrain/Maven_191_A.ogg","","","","",500,0,1,[494],""
10822,"MavenFinalFightBrainScurryScurry2","","Scurry, scurry...","Audio/Dialogue/NPC/MavenBrain/Maven_191_B.ogg","","","","",500,0,1,[494],""
10823,"MavenFinalFightBrainScurryScurry3","","Scurry, scurry...","Audio/Dialogue/NPC/MavenBrain/Maven_191_C.ogg","","","","",500,0,1,[494],""
10824,"MavenFinalFightBrainBossesSpawningNotUsed","","My collection...","Audio/Dialogue/NPC/MavenBrain/Maven_192_01_A.ogg","","","","",500,0,1,[494],""
10825,"MavenFinalFightBrainBossesSpawningNotUsed2","","My collection...","Audio/Dialogue/NPC/MavenBrain/Maven_192_01_B.ogg","","","","",500,0,1,[494],""
10826,"MavenFinalFightBrainBossesSpawningRandom","","Behold, my collection...","Audio/Dialogue/NPC/MavenBrain/Maven_192_02_A.ogg","","","","",500,0,1,[494],""
10827,"MavenFinalFightBrainBossesSpawning2","","Behold, my collection...","Audio/Dialogue/NPC/MavenBrain/Maven_192_02_B.ogg","","","","",500,0,1,[494],""
10828,"MavenFinalFightHumanoidRecreatedRandom","","My irritation is growing.","Audio/Dialogue/NPC/Maven/Maven_193_01_A.ogg","","","","",500,0,1,[493],""
10829,"MavenFinalFightHumanoidRecreated2","","My irritation is growing.","Audio/Dialogue/NPC/Maven/Maven_193_01_B.ogg","","","","",500,0,1,[493],""
10830,"MavenFinalFightHumanoidRecreated3","","My irritation is growing.","Audio/Dialogue/NPC/Maven/Maven_193_01_C.ogg","","","","",500,0,1,[493],""
10831,"MavenFinalFightHumanoidRecreated4","","I will have what I want!","Audio/Dialogue/NPC/Maven/Maven_193_02_A.ogg","","","","",500,0,1,[493],""
10832,"MavenFinalFightHumanoidRecreated5","","I will have what I want!","Audio/Dialogue/NPC/Maven/Maven_193_02_B.ogg","","","","",500,0,1,[493],""
10833,"MavenFinalFightHumanoidRecreated6","","I will have what I want!","Audio/Dialogue/NPC/Maven/Maven_193_02_C.ogg","","","","",500,0,1,[493],""
10834,"MavenFinalFightHumanoidRecreated7","","Arrogant toy!","Audio/Dialogue/NPC/Maven/Maven_193_03_A.ogg","","","","",500,0,1,[493],""
10835,"MavenFinalFightHumanoidRecreated8","","Arrogant toy!","Audio/Dialogue/NPC/Maven/Maven_193_03_B.ogg","","","","",500,0,1,[493],""
10836,"MavenFinalFightHumanoidRecreated9","","Arrogant toy!","Audio/Dialogue/NPC/Maven/Maven_193_03_C.ogg","","","","",500,0,1,[493],""
10837,"MavenFinalFightCallsEnvoyRandom","","Caretaker! To me!","Audio/Dialogue/NPC/MavenBrain/Maven_194_01_A.ogg","","","","",1000,0,1,[494],""
10838,"MavenFinalFightCallsEnvoy2","","Caretaker! To me!","Audio/Dialogue/NPC/MavenBrain/Maven_194_01_B.ogg","","","","",1000,0,1,[494],""
10839,"MavenFinalFightCallsEnvoy3","","Caretaker! To me!","Audio/Dialogue/NPC/MavenBrain/Maven_194_01_C.ogg","","","","",1000,0,1,[494],""
10840,"MavenFinalFightCallsEnvoy4","","I require aid!","Audio/Dialogue/NPC/MavenBrain/Maven_194_02_A.ogg","","","","",1000,0,1,[494],""
10841,"MavenFinalFightCallsEnvoy5","","I require aid!","Audio/Dialogue/NPC/MavenBrain/Maven_194_02_B.ogg","","","","",1000,0,1,[494],""
10842,"MavenFinalFightCallsEnvoy6","","I require aid!","Audio/Dialogue/NPC/MavenBrain/Maven_194_02_C.ogg","","","","",1000,0,1,[494],""
10843,"MavenFinalFightCallsEnvoy7","","I am being hurt!","Audio/Dialogue/NPC/MavenBrain/Maven_194_03_A.ogg","","","","",1000,0,1,[494],""
10844,"MavenFinalFightCallsEnvoy8","","I am being hurt!","Audio/Dialogue/NPC/MavenBrain/Maven_194_03_B.ogg","","","","",1000,0,1,[494],""
10845,"MavenFinalFightCallsEnvoy9","","I am being hurt!","Audio/Dialogue/NPC/MavenBrain/Maven_194_03_C.ogg","","","","",1000,0,1,[494],""
10846,"MavenFinalFightRealisesRandom","","The toy refuses. The toy causes me pain. Is the toy... alive...?","Audio/Dialogue/NPC/MavenBrain/Maven_195_01_A.ogg","","","","",1000,0,1,[494],""
10847,"MavenFinalFightRealises2","","The toy refuses. The toy causes me pain. Is the toy... alive...?","Audio/Dialogue/NPC/MavenBrain/Maven_195_01_B.ogg","","","","",1000,0,1,[494],""
10848,"MavenFinalFightApologizesRandom","","I apologize to the toy. I did not realise... <i>{you}... were like me...","Audio/Dialogue/NPC/MavenBrain/Maven_195_02_A.ogg","","","","",1000,0,1,[494],""
10849,"MavenFinalFightApologizes2","","I apologize to the toy. I did not realise... <i>{you}... were like me...","Audio/Dialogue/NPC/MavenBrain/Maven_195_02_B.ogg","","","","",1000,0,1,[494],""
10850,"MavenFinalFightInvitesRandom","","I hope we can continue to play together.","Audio/Dialogue/NPC/MavenBrain/Maven_195_03_A.ogg","","","","",1000,0,1,[494],""
10851,"MavenFinalFightInvites2","","I hope we can continue to play together.","Audio/Dialogue/NPC/MavenBrain/Maven_195_03_B.ogg","","","","",1000,0,1,[494],""
10852,"MavenFinalFightRepeatedRealisesRandom","","The living toy must enjoy our contests, for it continues to play.","Audio/Dialogue/NPC/MavenBrain/Maven_196_01_A.ogg","","","","",1000,0,1,[494],""
10853,"MavenFinalFightRepeatedRealises2","","The living toy must enjoy our contests, for it continues to play.","Audio/Dialogue/NPC/MavenBrain/Maven_196_01_B.ogg","","","","",1000,0,1,[494],""
10854,"MavenFinalFightRepeatedInvitesRandom","","...<i>{you}... and I should do this again soon.","Audio/Dialogue/NPC/MavenBrain/Maven_196_02_A.ogg","","","","",1000,0,1,[494],""
10855,"MavenFinalFightRepeatedInvites2","","...<i>{you}... and I should do this again soon.","Audio/Dialogue/NPC/MavenBrain/Maven_196_02_B.ogg","","","","",1000,0,1,[494],""
10856,"MavenFinalFightInvitationRandom","","Does the toy wish to play... with me?","Audio/Dialogue/NPC/Maven/Maven_197_A.ogg","","","","",1000,0,1,[493],""
10857,"MavenFinalFightInvitation2","","Does the toy wish to play... with me?","Audio/Dialogue/NPC/Maven/Maven_197_B.ogg","","","","",1000,0,1,[493],""
10858,"MavenFinalFightInvitation3","","Does the toy wish to play... with me?","Audio/Dialogue/NPC/Maven/Maven_197_C.ogg","","","","",1000,0,1,[493],""
10859,"MavenFinalFightDeclarationOfIntentRandom","","The best toy must be made mine!","Audio/Dialogue/NPC/Maven/Maven_198_A.ogg","","","","",1000,0,1,[493],""
10860,"MavenFinalFightDeclarationOfIntent2","","The best toy must be made mine!","Audio/Dialogue/NPC/Maven/Maven_198_B.ogg","","","","",1000,0,1,[493],""
10861,"MavenFinalFightDeclarationOfIntent3","","The best toy must be made mine!","Audio/Dialogue/NPC/Maven/Maven_198_C.ogg","","","","",1000,0,1,[493],""
10862,"MavenFinalFightHumanoidIntroRandom","","The prize piece comes to join...","Audio/Dialogue/NPC/Maven/Maven_199_01_A.ogg","","","","",1000,0,1,[493],""
10863,"MavenFinalFightHumanoidIntro2","","The prize piece comes to join...","Audio/Dialogue/NPC/Maven/Maven_199_01_B.ogg","","","","",1000,0,1,[493],""
10864,"MavenFinalFightHumanoidIntro3","","The prize piece comes to join...","Audio/Dialogue/NPC/Maven/Maven_199_01_C.ogg","","","","",1000,0,1,[493],""
10865,"MavenFinalFightBrainIntroRandom","","...my collection.","Audio/Dialogue/NPC/MavenBrain/Maven_199_02_A.ogg","","","","",1000,0,1,[494],""
10866,"MavenFinalFightPlayerCapturedNotUsed1","","My collection... is complete.","Audio/Dialogue/NPC/Maven/Maven_200_01_A.ogg","","","","",1000,0,1,[493],""
10867,"MavenFinalFightPlayerCapturedNotUsed2","","My collection... is complete.","Audio/Dialogue/NPC/Maven/Maven_200_01_B.ogg","","","","",1000,0,1,[493],""
10868,"MavenFinalFightPlayerCapturedRandom","","My collection... is complete.","Audio/Dialogue/NPC/Maven/Maven_200_01_C.ogg","","","","",1000,0,1,[493],""
10869,"MavenFinalFightPlayerCaptured2","","The prettiest piece makes the whole complete.","Audio/Dialogue/NPC/Maven/Maven_200_02_A.ogg","","","","",1000,0,1,[493],""
10870,"MavenFinalFightPlayerCapturedNotUsed3","","The prettiest piece makes the whole complete.","Audio/Dialogue/NPC/Maven/Maven_200_02_B.ogg","","","","",1000,0,1,[493],""
10871,"MavenFinalFightPlayerCapturedBrainRandom","","The most beloved toy.","Audio/Dialogue/NPC/MavenBrain/Maven_200_03_A.ogg","","","","",1000,0,1,[494],""
10872,"MavenFinalFightPlayerCapturedBrain2","","The most beloved toy.","Audio/Dialogue/NPC/MavenBrain/Maven_200_03_B.ogg","","","","",1000,0,1,[494],""
10873,"MavenConquerorEncounterRandom","","Punish this one.","Audio/Dialogue/NPC/Maven/Maven_201_01_A.ogg","","","","",1,0,1,[492],""
10874,"MavenConquerorEncounter2","","Punish this one.","Audio/Dialogue/NPC/Maven/Maven_201_01_B.ogg","","","","",1,0,1,[492],""
10875,"MavenConquerorEncounter3","","Punish this one.","Audio/Dialogue/NPC/Maven/Maven_201_01_C.ogg","","","","",1,0,1,[492],""
10876,"MavenConquerorEncounter4","","Escaping is futile.","Audio/Dialogue/NPC/Maven/Maven_201_02_A.ogg","","","","",1,0,1,[492],""
10877,"MavenConquerorEncounter5","","Escaping is futile.","Audio/Dialogue/NPC/Maven/Maven_201_02_B.ogg","","","","",1,0,1,[492],""
10878,"MavenConquerorEncounter6","","Escaping is futile.","Audio/Dialogue/NPC/Maven/Maven_201_02_C.ogg","","","","",1,0,1,[492],""
10879,"MavenConquerorEncounter7","","My collection must be complete.","Audio/Dialogue/NPC/Maven/Maven_201_03_A.ogg","","","","",1,0,1,[492],""
10880,"MavenConquerorEncounter8","","My collection must be complete.","Audio/Dialogue/NPC/Maven/Maven_201_03_B.ogg","","","","",1,0,1,[492],""
10881,"MavenConquerorEncounter9","","My collection must be complete.","Audio/Dialogue/NPC/Maven/Maven_201_03_C.ogg","","","","",1,0,1,[492],""
10882,"MavenConquerorEncounter10","","I want this one to hurt.","Audio/Dialogue/NPC/Maven/Maven_201_04_A.ogg","","","","",1,0,1,[492],""
10883,"MavenConquerorEncounter11","","I want this one to hurt.","Audio/Dialogue/NPC/Maven/Maven_201_04_B.ogg","","","","",1,0,1,[492],""
10884,"MavenConquerorEncounter12","","I want this one to hurt.","Audio/Dialogue/NPC/Maven/Maven_201_04_C.ogg","","","","",1,0,1,[492],""
10885,"MavenBaranEncounterRandom","","This one screams for its kin...","Audio/Dialogue/NPC/Maven/Maven_203_A.ogg","","","","",1,0,1,[492],""
10886,"MavenBaranEncounter2","","This one screams for its kin...","Audio/Dialogue/NPC/Maven/Maven_203_B.ogg","","","","",1,0,1,[492],""
10887,"MavenBaranEncounter3","","This one screams for its kin...","Audio/Dialogue/NPC/Maven/Maven_203_C.ogg","","","","",1,0,1,[492],""
10888,"MavenConquerorVictory1","","Mine once more.","Audio/Dialogue/NPC/Maven/Maven_206_01_A.ogg","","","","",0,0,1,[492],""
10889,"MavenConquerorVictory2","","Mine once more.","Audio/Dialogue/NPC/Maven/Maven_206_01_B.ogg","","","","",0,0,1,[492],""
10890,"MavenConquerorVictory3","","Mine once more.","Audio/Dialogue/NPC/Maven/Maven_206_01_C.ogg","","","","",0,0,1,[492],""
10891,"MavenPlayerDiedInFinalFightRandom","","No death, only combat.","Audio/Dialogue/NPC/Maven/Maven_206_02_A.ogg","","","","",1,0,1,[492],""
10892,"MavenConquerorVictory5","","No death, only combat.","Audio/Dialogue/NPC/Maven/Maven_206_02_B.ogg","","","","",0,0,1,[492],""
10893,"MavenConquerorVictory6","","No death, only combat.","Audio/Dialogue/NPC/Maven/Maven_206_02_C.ogg","","","","",0,0,1,[492],""
10894,"MavenDeathWillNotBeAnEscapeRandom","","Death will not be an escape.","Audio/Dialogue/NPC/Maven/Maven_206_03_A.ogg","","","","",0,0,1,[492],""
10895,"MavenDeathWillNotBeAnEscape2","","Death will not be an escape.","Audio/Dialogue/NPC/Maven/Maven_206_03_B.ogg","","","","",0,0,1,[492],""
10896,"MavenDeathWillNotBeAnEscape3","","Death will not be an escape.","Audio/Dialogue/NPC/Maven/Maven_206_03_C.ogg","","","","",0,0,1,[492],""
10897,"MavenConquerorVictory10","","Keep screaming.","Audio/Dialogue/NPC/Maven/Maven_206_04_A.ogg","","","","",0,0,1,[492],""
10898,"MavenConquerorVictory11","","Keep screaming.","Audio/Dialogue/NPC/Maven/Maven_206_04_B.ogg","","","","",0,0,1,[492],""
10899,"MavenConquerorVictory12","","Keep screaming.","Audio/Dialogue/NPC/Maven/Maven_206_04_C.ogg","","","","",0,0,1,[492],""
10900,"MavenBaranBadEndingRandom","","I will never let this one go.","Audio/Dialogue/NPC/Maven/Maven_208_01_A.ogg","","","","",1,0,1,[492],""
10901,"MavenBaranBadEnding2","","I will never let this one go.","Audio/Dialogue/NPC/Maven/Maven_208_01_B.ogg","","","","",1,0,1,[492],""
10902,"MavenBaranBadEnding3","","I will never let this one go.","Audio/Dialogue/NPC/Maven/Maven_208_01_C.ogg","","","","",1,0,1,[492],""
10903,"MavenBaranGoodEndingRandom","","I suppose I can give you one plaything.","Audio/Dialogue/NPC/Maven/Maven_208_02_A.ogg","","","","",1,0,1,[492],""
10904,"MavenBaranGoodEnding2","","I suppose I can give you one plaything.","Audio/Dialogue/NPC/Maven/Maven_208_02_B.ogg","","","","",1,0,1,[492],""
10905,"MavenLootFilterExalt1","","Exalted!","Audio/Dialogue/NPC/Maven/Maven_211_01_A.ogg","","","","",1,0,1,[492],""
10906,"MavenLootFilterExalt2","","Exalted!","Audio/Dialogue/NPC/Maven/Maven_211_01_B.ogg","","","","",1,0,1,[492],""
10907,"MavenLootFilterExalt3","","Exalted!","Audio/Dialogue/NPC/Maven/Maven_211_01_C.ogg","","","","",1,0,1,[492],""
10908,"MavenLootFilterExalt4","","Exalted!","Audio/Dialogue/NPC/Maven/Maven_211_01_D.ogg","","","","",1,0,1,[492],""
10909,"MavenLootFilterChaos1","","Chaos!","Audio/Dialogue/NPC/Maven/Maven_211_02_A.ogg","","","","",1,0,1,[492],""
10910,"MavenLootFilterChaos2","","Chaos!","Audio/Dialogue/NPC/Maven/Maven_211_02_B.ogg","","","","",1,0,1,[492],""
10911,"MavenLootFilterChaos3","","Chaos!","Audio/Dialogue/NPC/Maven/Maven_211_02_C.ogg","","","","",1,0,1,[492],""
10912,"MavenLootFilterChaos4","","Chaos!","Audio/Dialogue/NPC/Maven/Maven_211_02_D.ogg","","","","",1,0,1,[492],""
10913,"MavenLootFilterChaos5","","Chaos!","Audio/Dialogue/NPC/Maven/Maven_211_02_E.ogg","","","","",1,0,1,[492],""
10914,"MavenLootFilterBeautiful1","","Immeasurably beautiful.","Audio/Dialogue/NPC/Maven/Maven_211_03_A.ogg","","","","",1,0,1,[492],""
10915,"MavenLootFilterBeautiful2","","Immeasurably beautiful.","Audio/Dialogue/NPC/Maven/Maven_211_03_B.ogg","","","","",1,0,1,[492],""
10916,"MavenLootFilterBeautiful3","","Immeasurably beautiful.","Audio/Dialogue/NPC/Maven/Maven_211_03_C.ogg","","","","",1,0,1,[492],""
10917,"MavenLootFilterWithoutCompare1","","Without compare.","Audio/Dialogue/NPC/Maven/Maven_211_04_A.ogg","","","","",1,0,1,[492],""
10918,"MavenLootFilterWithoutCompare2","","Without compare.","Audio/Dialogue/NPC/Maven/Maven_211_04_B.ogg","","","","",1,0,1,[492],""
10919,"MavenLootFilterWithoutCompare3","","Without compare.","Audio/Dialogue/NPC/Maven/Maven_211_04_C.ogg","","","","",1,0,1,[492],""
10920,"MavenLootFilterDivine1","","Divine!","Audio/Dialogue/NPC/Maven/Maven_211_05_A.ogg","","","","",1,0,1,[492],""
10921,"MavenLootFilterDivine2","","Divine!","Audio/Dialogue/NPC/Maven/Maven_211_05_B.ogg","","","","",1,0,1,[492],""
10922,"MavenLootFilterDivine3","","Divine!","Audio/Dialogue/NPC/Maven/Maven_211_05_C.ogg","","","","",1,0,1,[492],""
