"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","TagsKeys","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster"
1066,"CannibalMaleBossInvasion",100,"",0,15,0,20,"[71,48]",37,"",""
1067,"CannibalMapBossHailrake",100,"",0,15,0,20,"[71,48]",34,"",""
1068,"CannibalBossHailrakeEndlessLedge",100,"",0,15,0,20,"[71,48]",0,"",""
1069,"CannibalMapBossFireFury",100,"",0,15,0,20,"[71,48]",34,"",""
1070,"CannibalBossSideArea",100,"",0,15,0,20,"[71,48]",37,"",""
1071,"CannibalBossSideAreaLowbie",100,"",0,15,0,20,"[71,48]",37,"",""
1072,"CannibalPerandus",100,"",0,15,0,20,"[71,48,53]",0,"",""
1073,"Daemon",100,1,0,0,0,0,[],0,"",""
1074,"VaalBladeVortexDaemon",100,1,0,0,0,0,[],0,"",""
1075,"DaemonDamageRange",100,1,0,0,0,20,[],0,"",""
1076,"DaemonBlastRainBoss",100,1,0,0,0,20,[],0,"",""
1077,"DaemonUseSkillOnce",100,1,0,0,0,0,[],0,"",""
1078,"DaemonUseSkillOnceNoDeleteAfterPerformingAction",100,1,0,0,0,0,[],0,"",""
1079,"DaemonUseSkillOnceDamageRange",100,1,0,0,0,20,[],0,"",""
1080,"DaemonUseSkillOnceLegionLioneyeSiegeDaemon",100,1,0,0,0,20,[],0,"",""
1081,"DaemonBlight",100,1,0,0,0,20,[],0,"",""
1082,"DaemonWind",100,1,0,0,0,0,[],0,"",""
1083,"AnimatedArmour",340,1,50,0,0,0,[74],41,"",""
1084,"AnimatedArmourBossSideArea",100,"",50,0,0,20,[74],37,"",""
1085,"AnimatedArmourBloodlinesGuardian",100,"",50,0,0,20,[74],37,"",""
1086,"AnimatedArmourMonster",100,"",50,0,0,20,[74],8,"",""
1087,"AnimatedArmourMonsterTreasure",100,"",50,0,0,20,[74],8,"",""
1088,"AnimatedArmourDelve",100,"",50,0,0,20,[74],8,"",1
1089,"AnimatedArmourProphecyBossSummon",100,"",50,0,0,20,[74],8,"",""
1090,"AnimatedArmourWestBoss",100,"",50,0,0,20,[74],34,"",""
1091,"AnimatedArmourWestBossFinal",100,"",50,0,0,20,[74],34,"",""
1092,"AnimatedWeapon",340,1,0,0,0,0,[74],41,"",""
1093,"AnimatedWeaponEclipse",100,"",0,0,0,0,[74],0,"",""
1094,"AnimatedWeaponMonster",100,"",0,0,0,20,[74],0,"",""
1095,"AniamtedWeaponMonsterHolyElder",100,"",0,0,0,20,[74],0,"",""
1096,"AnimatedWeaponMonsterArchitect",100,"",0,0,0,20,[74],0,"",""
1097,"AniamtedWeaponMonsterHolyElderAttached",100,"",0,0,0,20,[74],0,"",""
1098,"AniamtedWeaponMonsterUtula",100,"",0,0,0,20,[74],0,"",""
1099,"AnimatedWeaponMonsterTreasure",100,"",0,0,0,20,[74],0,"",""
1100,"AnimatedWeaponMapBossMinion",100,"",0,0,0,20,[74],0,"",""
1101,"AnimatedWeaponMapBossMinion4",100,"",0,0,0,20,[74],0,"",""
1102,"AnimatedWeaponMapBossMinion5",100,"",0,0,0,20,[74],0,"",""
1103,"AnimatedWeaponDelveEncounter1",100,"",0,0,0,20,[74],0,"",1
1104,"AnimatedWeaponDelveEncounter2",100,"",0,0,0,20,[74],0,"",1
1105,"AnimatedWeaponDelveEncounter3",100,"",0,0,0,20,[74],0,"",1
1106,"AnimatedWeaponMonsterMapBoss",100,"",0,0,0,20,[74],34,"",""
1107,"AnimatedWeaponMerveil",100,"",0,0,0,20,[74],0,"",""
1108,"AnimatedWeaponMonsterWest",100,"",0,0,0,20,[74],0,"",""
1109,"AnimatedWeaponMonsterSideArea",100,"",0,0,0,20,[74],0,"",""
1110,"AnimatedWeaponMonsterRanged",100,"",0,20,0,20,[74],0,"",""
1111,"AnimatedWeaponMonsterRangedWest",100,"",0,20,0,20,[74],0,"",""
1112,"AnimatedWeaponRampage",100,"",50,0,0,20,[74],0,"",""
1113,"AnimatedWeaponRampageRanged",100,"",50,0,0,20,[74],0,"",""
1114,"AnimatedWeaponRampageLeaguestone",100,"",50,0,0,20,[74],0,"",""
1115,"AnimatedWeaponRampageRangedLeaguestone",100,"",50,0,0,20,[74],0,"",""
1116,"AnimatedWeaponRampageLeaguestoneBoss",100,"",50,0,0,20,[74],38,"",""
1117,"AnimatedWeaponRampageRangedLeaguestoneBoss",100,"",50,0,0,20,[74],38,"",""
1118,"AnimatedWeaponWbAxe",100,"",0,0,0,10,[74],0,"",""
1119,"AnimatedWeaponWbBow",100,"",0,0,0,10,[74],0,"",""
1120,"AnimatedWeaponWbStaff",100,"",0,0,0,0,[74],0,"",""
1121,"ProphecyAnimatedWeapon",100,"",0,0,0,20,[74],0,"",""
1122,"AnimatedWeaponMapBoss",100,"",0,0,0,20,[74],0,"",""
1123,"AnimatedWeaponReliquary1",100,"",0,0,0,20,"[48,74]",0,"",""
1124,"AnimatedWeaponReliquary2",100,"",0,0,0,20,"[48,74]",0,"",""
1125,"AnimatedWeaponReliquary3",100,"",0,0,0,20,"[48,74]",0,"",""
1126,"AnimatedWeaponRangedReliquary",100,"",0,0,0,20,[74],0,"",""
1127,"AnimatedShieldReliquary",100,"",0,0,0,20,[74],0,"",""
1128,"Squid",100,"",0,40,60,20,[72],3,"",""
1129,"SquidTalisman",100,"",0,40,60,20,[72],3,"",""
1130,"SquidDexMission",100,"",0,40,60,20,[72],3,"",""
1131,"SquidBossInvasion",100,"",0,40,60,20,[72],37,"",""
1132,"SquidBossDexMission",100,"",0,40,60,20,[72],37,"",""
1133,"SquidBossSideArea",100,"",0,40,60,20,[72],37,"",""
1134,"SquidBossSideAreaLowbie",100,"",0,40,60,20,[72],37,"",""
1135,"SummonedElementalFire",340,1,0,0,0,20,[74],41,"",""
1136,"SummonedSkull",340,1,0,0,0,20,[74],41,"",""
1137,"SummonedSkullIcy",340,1,0,0,0,20,[74],41,"",""
1138,"DoedreSummonedSkullIcy",100,"",0,0,0,20,[74],41,"",""
1139,"MonsterSummonedSkull",100,"",0,0,0,20,[74],41,"",""
1140,"MonsterSummonedSkullDelve",100,"",0,0,0,20,[74],41,"",""
1141,"SummonedSkullKaom",100,"",0,0,0,20,"[74,139]",1,"",""
1142,"SummonedSkullBanshee",100,"",0,0,0,20,[74],0,"",""
1143,"SummonedSkullSpiritBoss",100,"",0,0,0,20,[74],0,"",""
1144,"BloodwingSummonedSkull",100,"",0,0,0,20,[74],41,"",""
1145,"ScarecrowSummonedSkull",100,"",0,0,0,20,[],41,"",""
1146,"InvisibleFire",100,"",0,0,0,0,[74],0,"",""
1147,"InvisibleFireDamageRange",100,"",0,0,0,20,[74],0,"",""
1148,"InvisibleFireStationary",100,"",0,0,0,0,[74],0,"",""
1149,"MoveDaemon",100,"",0,0,0,0,[74],0,"",""
1150,"VisibleHatredZone",100,"",0,0,0,0,[74],0,"",""
1151,"BetrayalBanner",100,"",0,0,0,0,[74],0,"",""
1152,"LegionBanner",100,"",0,0,0,0,[74],0,"",""
1153,"InvisibleFireFrostRace",100,"",0,0,0,0,[74],0,"",""
1154,"HarbingerMinion",100,"",0,0,0,0,[74],0,"",""
1155,"DropBear",100,"",50,50,0,20,[72],1,"",""
1156,"DropBearParasite",100,"",50,50,0,20,[72],1,"",""
1157,"DropBearParasiteRyslathaMinion",100,"",50,50,0,20,[72],1,"",""
1158,"DropBearProphecySummoned",100,"",50,50,0,20,[72],1,"",""
1159,"DropBearUniqueSummoned",340,1,50,50,0,20,[72],41,"",""
1160,"DropBearTalisman",100,"",50,50,0,20,[72],1,"",""
1161,"DropBearBoss",100,"",50,50,0,20,[72],25,"",""
1162,"DropBearBossTalisman",100,"",50,50,0,20,[72],33,"",""
1163,"DropBearMaps",100,"",50,50,0,20,[72],1,"",""
1164,"DropBearMapBoss",100,"",50,50,0,20,[],34,"",""
1165,"DemonBoss1",100,"",100,0,0,20,[56],34,"",""
1166,"DemonBoss1Map",100,"",100,0,0,20,[56],34,"",""
1167,"DemonBoss1SideArea",100,"",100,0,0,20,[56],37,"",""
1168,"DemonBoss2",100,"",0,0,100,20,[56],34,"",""
1169,"DemonBoss2Map",100,"",0,0,100,20,[56],34,"",""
1170,"DemonBoss2SideArea",100,"",0,0,100,20,[56],37,"",""
1171,"DemonBoss3",100,"",0,100,0,20,[56],34,"",""
1172,"DemonBoss3Map",100,"",0,100,0,20,[56],34,"",""
1173,"DemonBoss3SideArea",100,"",0,100,0,20,[56],37,"",""
1174,"Atziri",100,"",100,50,50,20,"[48,141]",34,"",""
1175,"AtziriIncursion",100,"",100,50,50,20,"[48,141]",34,"",""
1176,"AtziriMirroredUber",100,"",100,50,50,20,"[48,141]",34,"",""
1177,"AtziriMirrored",100,"",100,50,50,20,"[48,141]",34,"",""
1178,"Double",100,1,0,0,0,0,[],41,"",""
1179,"BeyondDemon1",100,"",20,20,0,20,[56],0,"",""
1180,"BeyondDemonSquid1",100,"",20,20,0,20,[56],0,"",""
1181,"BeyondDemon1Bow",100,"",20,20,0,20,[56],0,"",""
1182,"BeyondDemon2",100,"",20,20,0,20,[56],8,"",""
1183,"BeyondDemon2Bow",100,"",20,20,0,20,[56],8,"",""
1184,"BeyondDemon3",100,"",20,20,0,20,[56],38,"",""
1185,"BeyondDemon3Bow",100,"",20,20,0,20,[56],38,"",""
1186,"BeyondDemon4",100,"",20,20,0,20,[56],38,"",""
1187,"DuelistMaster1",100,"",50,50,0,20,"[71,48]",8,"",""
1188,"DuelistMaster2",100,"",50,50,0,20,"[71,48]",8,"",""
1189,"DuelistMaster3",100,"",50,50,0,20,"[71,48]",8,"",""
1190,"DuelistMaster4",100,"",50,50,0,20,"[71,48]",8,"",""
1191,"DuelistMasterAlly",100,"",0,50,0,20,"[71,48]",8,"",""
1192,"TemplarMissionRelic",100,"",0,0,0,0,[],0,"",""
1193,"MineBat",100,"",0,20,0,20,"[72,140]",3,"",""
1194,"MineBatBoss",100,"",0,20,0,20,"[72,140]",27,"",""
1195,"MineBatMapBoss",100,"",0,20,0,20,"[72,140]",34,"",""
1196,"MineBatAbyssLarge",100,"",0,20,0,20,"[72,140]",36,1,""
1197,"MineBatAbyssLargeDelve",100,"",0,20,0,20,"[72,140]",36,1,""
1198,"Miner",100,"",0,0,0,20,[73],2,"",""
1199,"MinerDelve",100,"",0,0,0,20,[73],2,"",""
1200,"MinerMapBossMinion",100,"",0,0,0,20,[73],2,"",""
1201,"MinerMapBossMinionDurable",100,"",0,0,0,20,[73],2,"",""
1202,"MinerBoss",100,"",0,0,0,20,[73],26,"",""
1203,"MinerMapBoss",100,"",0,0,0,20,[73],34,"",""
1204,"MinerLantern",100,"",0,20,0,20,[73],1,"",""
1205,"MinerLanternDelve",100,"",0,20,0,20,[73],1,"",""
1206,"MinerLanternBoss",100,"",0,20,0,20,[73],25,"",""
1207,"MinerLanternMapBoss",100,"",0,20,0,20,[73],34,"",""
1208,"Dummy",100,"",0,0,0,0,[74],8,"",""
1209,"DummyFixedLife",100,"",0,0,0,0,[74],0,"",""
1210,"ArmouredDummy",100,"",100,0,0,0,[74],0,"",""
1211,"Mannequin",100,"",0,0,0,20,[74],2,"",""
1212,"MannequinDelve",100,"",100,0,0,20,[74],2,"",1
1213,"MannequinDelveProtoVaal",100,"",50,50,0,20,[74],17,"",1
1214,"MassSkeleton",100,"",50,0,0,20,"[51,73,141]",20,"",""
1215,"MassSkeletonMinion",100,"",50,0,0,20,"[51,73,141]",20,"",""
1216,"MassSkeletonProphecy",100,"",50,0,0,20,"[51,73,141]",27,"",""
1217,"MassSkeletonBoss",100,"",50,0,0,20,"[51,73,141]",27,"",""
1218,"MassSkeletonBoss2",100,"",50,0,0,20,"[51,73,141]",27,"",""
1219,"MassSkeletonMapBoss",100,"",50,0,0,20,"[51,73,141]",34,"",""
1220,"MassSkeletonMapBoss2",100,"",50,0,0,20,"[51,73,141]",34,"",""
1221,"MassSkeletonMapBoss3",100,"",50,0,0,20,"[51,73,141]",34,"",""
1222,"MassSkeletonMapBoss4",100,"",50,0,0,20,"[51,73,141]",34,"",""
1223,"MassSkeletonMapBoss5",100,"",50,0,0,20,"[51,73,141]",34,"",""
1224,"MonsterTrap",100,"",0,0,0,0,[],0,"",""
1225,"MonsterTrapVisible",100,"",0,0,0,0,[],0,"",""
1226,"VultureParasite",100,"",0,0,0,20,"[72,140]",7,"",""
1227,"VultureParasite2",100,"",0,0,0,20,"[72,140]",7,"",""
1228,"VultureParasiteMapBossMinion",100,"",0,0,0,20,"[72,140]",7,"",""
1229,"VultureParasiteBoss",100,"",0,0,0,20,"[72,140,141]",32,"",""
1230,"VultureParasiteMapBoss",100,"",50,0,0,20,"[72,140,141]",34,"",""
1231,"VultureParasiteBossProphecy",100,"",50,0,0,20,"[72,140,141]",7,"",""
1232,"Grandmaster",100,"",0,0,0,0,"[71,48]",0,"",""
1233,"Handfinger",100,"",50,50,0,20,"[73,141]",2,"",""
1234,"HandfingerBoss",100,"",50,50,0,20,"[73,141]",26,"",""
1235,"HandfingerMapBoss",100,"",50,50,0,20,"[73,141]",34,"",""
1236,"Viking",100,"",100,0,0,20,"[56,48,138,141]",33,"",""
1237,"VikingMapBoss",100,"",100,0,0,20,"[56,48,138,141]",34,"",""
1238,"VikingMapBoss2",100,"",100,0,0,20,"[56,48,138,141]",34,"",""
1239,"VikingBossVinktarsSquare",100,"",100,0,0,20,"[56,48,138,141]",34,"",""
1240,"MinerLarge",100,"",50,0,0,20,"[73,141]",3,"",""
1241,"MinerLargeDelve",100,"",50,0,0,20,"[73,141]",3,"",""
1242,"MinerLargeSewer",100,"",50,0,0,20,"[74,55,141]",24,"",""
1243,"MinerLargeBoss",100,"",50,0,0,20,"[73,141]",27,"",""
1244,"MinerLargeMapBoss",100,"",50,0,0,20,"[73,141]",34,"",""
1245,"Taniwha",100,"",50,0,50,20,"[56,72,139,141]",18,"",""
1246,"TaniwhaBoss",100,"",50,0,50,20,"[56,72,139,141]",25,"",""
1247,"TaniwhaMapBoss",100,"",50,0,50,20,"[56,72,139,141]",34,"",""
1248,"TaniwhaTail",100,"",0,0,0,20,"[56,72,139]",18,"",""
1249,"TaniwhaTailBoss",100,"",0,0,0,20,"[56,72,139]",25,"",""
1250,"TaniwhaTailMapBoss",100,"",0,0,0,20,"[56,72,139]",34,"",""
1251,"TaniwhaNew",100,"",50,0,50,20,"[56,72,139,141]",18,"",""
1252,"TaniwhaTailNew",100,"",0,0,0,20,"[56,72,139]",18,"",""
1253,"KaomBoss",100,"",25,0,0,30,"[56,48,139,141]",38,"",""
1254,"KaomBossMerciless",100,"",25,0,0,30,"[56,48,139,141]",38,"",""
1255,"KaomMapBoss",100,"",25,0,0,20,"[56,48,139,141]",34,"",""
1256,"Eye",100,"",0,0,50,20,[56],0,"",""
1257,"EyeBoss",100,"",0,0,50,20,[56],0,"",""
1258,"EyeMapBoss",100,"",0,0,50,20,[56],34,"",""
1259,"EyeTalisman",100,"",0,0,200,20,[56],0,"",""
1260,"EyeSpawner",100,"",0,0,0,20,[56],23,"",""
1261,"EyeSpawnerPiety",100,"",0,0,0,20,[56],23,"",""
1262,"EyeSpawnerBoss",100,"",0,0,0,20,[56],33,"",""
1263,"EyeSpawnerMapBoss",100,"",0,0,0,20,[56],38,"",""
1264,"Bull",100,"",100,0,0,20,"[56,72,138,141]",2,"",""
1265,"BullBoss",100,"",100,0,0,20,"[56,72,138,141]",26,"",""
1266,"LabyrinthLieutenantBullBoss",100,"",100,0,0,20,"[56,72,138,141]",26,"",""
1267,"BullMapBoss",100,"",100,0,0,20,"[56,72,138,141]",34,"",""
1268,"IceElemental",100,"",0,0,100,20,[74],19,"",""
1269,"IceElementalDelve",100,"",0,0,100,20,[74],19,"",""
1270,"IceElementalDelveArctic",100,"",0,0,100,20,[74],19,"",""
1271,"IceElementalLunarisMinion",100,"",0,0,100,20,[74],19,"",""
1272,"IceElemental2",100,"",0,0,100,20,[74],17,"",""
1273,"ObsidianElemental",100,"",0,0,100,20,[74],17,"",""
1274,"IceElementalMapBoss",100,"",0,0,100,20,[74],34,"",""
1275,"IceGolemSummoned",340,1,0,0,100,20,[74],43,"",""
1276,"IceGolemSummonedWb",140,"",0,0,100,20,[74],19,"",""
1277,"IceGolemSummonedEssence",100,"",0,0,100,20,[74],19,"",""
1278,"IceGolemSummonedBreach",100,"",0,0,100,20,[74],19,"",""
1279,"IceGolemIzaro",100,"",0,0,100,20,[74],26,"",""
1280,"IceGolemIzaroPhase2",100,"",0,0,100,20,[74],26,"",""
1281,"LesserIceGolemSummoned",100,"",0,0,100,20,[74],19,"",""
1282,"IceElementalTempest",100,"",0,0,100,20,[74],19,"",""
1283,"IceElementalMapBossSplit",100,"",0,0,100,20,[74],19,"",""
1284,"FireElemental",100,"",0,0,100,20,[74],18,"",""
1285,"FireElementalWbMinion",100,"",0,0,100,20,[74],18,"",""
1286,"PoisonGolemType",100,"",0,0,100,20,[74],18,"",""
1287,"ProphecyFireElemental",100,"",0,0,100,20,[74],18,"",""
1288,"FireElementalMapBossSplit",100,"",0,0,100,20,[74],18,"",""
1289,"FlameGolemSummoned",340,1,0,0,100,20,[74],42,"",""
1290,"FlameGolemIzaro",100,"",0,0,100,20,[74],25,"",""
1291,"FlameGolemIzaroPhase2",100,"",0,0,100,20,[74],25,"",""
1292,"LesserFlameGolemSummoned",100,"",0,0,100,20,[74],18,"",""
1293,"FlameGolemMeteor",100,"",0,0,100,20,[74],18,"",""
1294,"FlameGolemMeteorMaps",100,"",0,0,100,20,[74],18,"",""
1295,"FlameGolemTempest",100,"",0,0,100,20,[74],18,"",""
1296,"RockGolem",140,1,60,40,0,20,[74],18,"",""
1297,"RockGolemSmall",100,"",60,40,0,20,[74],0,"",""
1298,"RockGolemSmallDelve",100,"",60,40,0,20,[74],0,"",1
1299,"RockGolemSummoned",340,1,60,40,0,20,[74],41,"",""
1300,"RockGolemMonster",100,"",60,40,0,20,[74],18,"",""
1301,"RockGolemCoral",100,"",60,40,0,20,[74],18,"",""
1302,"RockGolemDelve",100,"",60,40,0,20,[74],1,"",1
1303,"RockGolemDelveSpecial",100,"",60,40,0,20,[74],8,"",1
1304,"RockGolemMinotaur",140,"",60,40,0,20,[74],0,"",""
1305,"EssenceRockGolem",140,"",60,40,0,20,[74],18,"",""
1306,"RockGolemMapBoss",100,"",60,40,0,20,[74],34,"",""
1307,"TreasureGolemMapBoss",100,"",60,40,0,20,[74],34,"",""
1308,"RockGolemSummonedTalismanT2",100,"",60,40,0,20,[74],18,"",""
1309,"ClockworkGolem",100,"",60,0,60,20,[74],20,"",""
1310,"ClockworkGolemDelve",100,"",60,0,60,20,[74],20,"",""
1311,"ClockworkGolemSpace",100,"",60,0,60,20,"[74,690,698]",47,"",""
1312,"ClockworkGolemElemental",100,"",60,0,60,20,[74],47,"",""
1313,"ClockworkGolemElementalSpace",100,"",60,0,60,20,"[74,690,698]",47,"",""
1314,"ClockworkGolemElemental2",100,"",60,0,60,20,[74],47,"",""
1315,"ClockworkGolemElemental2Space",100,"",60,0,60,20,"[74,690,698]",47,"",""
1316,"RockGolemProclamationBoss",100,"",60,40,0,20,[74],25,"",""
1317,"TormentedSpirit",100,"",0,0,0,0,[53],36,"",""
1318,"TormentedSpiritWeak",100,"",0,0,0,0,[53],36,"",""
1319,"TormentedSpiritStrong",100,"",0,0,0,0,[53],36,"",""
1320,"TormentedSpiritFireResist",100,"",0,0,0,0,[53],25,"",""
1321,"TormentedSpiritLightningResist",100,"",0,0,0,0,[53],27,"",""
1322,"TormentedSpiritColdResist",100,"",0,0,0,0,[53],26,"",""
1323,"TormentedSpiritChaosResist",100,"",0,0,0,0,[53],28,"",""
1324,"TormentedSpiritResistAll",100,"",0,0,0,0,[53],33,"",""
1325,"TormentedSpiritShavronne",100,"",0,0,0,0,[53],27,"",""
1326,"TormentedSpiritNew",100,"",0,0,0,0,[53],36,"",""
1327,"WraithSpirit",100,"",0,0,50,20,[73],3,"",""
1328,"WraithSpiritDelve",100,"",0,0,50,20,[73],3,"",""
1329,"WraithSpiritDelveBoss",100,"",0,0,50,20,[73],20,"",""
1330,"DelvePhantasm",100,"",0,0,50,20,"[73,53]",17,"",1
1331,"SummonedPhantasm",100,1,0,0,50,20,"[73,53]",41,"",""
1332,"SummonedPhantasmIncursion",100,"",0,0,50,20,"[73,53]",0,"",""
1333,"SummonedPhantasmIncursionBoss",100,"",0,0,50,20,"[73,53]",47,"",""
1334,"SummonedPhantasmUltimatum",100,"",0,0,50,20,"[73,53]",41,1,""
1335,"Pitbull",100,"",40,60,0,20,"[48,72,56,138]",1,"",""
1336,"PitbullShaped",100,"",40,60,0,20,"[48,72,56,138]",8,"",""
1337,"PitbullBoss",100,"",40,60,0,20,"[48,72,56,138]",25,"",""
1338,"PitbullMapBoss",100,"",40,60,0,20,"[48,72,56,138]",34,"",""
1339,"PitbullEmerge",100,"",40,60,0,20,"[48,72,56,138]",1,"",""
1340,"PitbullEmergeBoss",100,"",40,60,0,20,"[48,72,56,138]",25,"",""
1341,"PitbullEmergeMapBoss",100,"",40,60,0,20,"[48,72,56,138]",34,"",""
1342,"DaressoClone",100,"",50,50,0,20,[],38,"",""
1343,"DaressoCloneMapBoss",100,"",50,50,0,20,[],38,"",""
1344,"Clone",340,1,0,0,0,0,[],41,"",""
1345,"Mirage",340,1,0,0,0,0,[],41,"",""
1346,"KaomArcher",100,"",0,50,0,20,"[56,48,139]",6,"",""
1347,"KaomArcherShaped",100,"",0,50,0,20,"[56,48,139]",15,"",""
1348,"KaomArcherSummoned",100,"",0,50,0,20,"[56,48,139]",6,"",""
1349,"KaomWarrior2",100,"",50,0,0,20,"[56,48,139]",1,"",""
1350,"KaomWarrior2Shaped",100,"",50,0,0,20,"[56,48,139]",18,"",""
1351,"Tukohama",100,"",50,0,0,20,"[219,48,139]",38,"",""
1352,"TukohamaMap",100,"",50,0,0,20,"[219,48,139]",34,"",""
1353,"KaomWarrior3",100,"",50,0,0,20,"[56,48,139]",1,"",""
1354,"KaomWarrior3Shaped",100,"",50,0,0,20,"[56,48,139]",18,"",""
1355,"KaomArcher2",100,"",0,50,0,20,"[56,48,139]",15,"",""
1356,"KaomArcher2Cold",100,"",0,50,0,20,"[56,48,139]",15,"",""
1357,"KaomWarrior4",100,"",50,0,0,20,"[56,48,139]",9,"",""
1358,"KaomWarrior5",100,"",50,0,0,20,"[56,48,139]",9,"",""
1359,"Cockerel",100,"",0,50,0,20,"[48,72,56,138]",3,"",""
1360,"CockerelShaped",100,"",0,50,0,20,"[48,72,56,138]",20,"",""
1361,"CockerelBow",100,"",0,50,0,20,"[48,72,56,138]",3,"",""
1362,"CockerelBowShaped",100,"",0,50,0,20,"[48,72,56,138]",20,"",""
1363,"CockerelBowBoss",100,"",0,50,0,20,"[48,72,56,138]",27,"",""
1364,"CockerelBowMapBoss",100,"",0,50,0,20,"[48,72,56,138]",34,"",""
1365,"Gladiator",100,"",0,0,0,20,"[48,56,138]",0,"",""
1366,"GladiatorMapBoss",100,"",50,50,0,20,"[48,56,138]",34,"",""
1367,"HalfSkeleton",100,"",50,0,0,30,"[48,56]",8,"",""
1368,"HalfSkeletonRanged",100,"",0,50,0,20,"[48,56]",8,"",""
1369,"SandLeaper",100,"",0,50,0,20,[72],3,"",""
1370,"SandLeaperMaps",100,"",0,50,0,20,[72],3,"",""
1371,"SandLeaperBoss",100,"",0,50,0,20,[72],27,"",""
1372,"SandLeaperBossTalisman",100,"",0,50,0,20,[72],27,"",""
1373,"SandLeaperBossSideArea",100,"",0,0,0,20,[72],37,"",""
1374,"SandLeaperBossVinktars",100,"",0,0,0,20,[72],20,"",""
1375,"SandLeaperMapBoss",100,"",0,50,0,20,[72],34,"",""
1376,"SandLeaperLeapSlam",100,"",0,50,0,20,[72],3,"",""
1377,"SandLeaperArchitectMinion",100,"",0,50,0,20,[72],3,"",""
1378,"ChaosGolemSummoned",340,1,0,0,50,20,"[74,141]",46,"",""
1379,"ChaosGolem",100,"",0,0,50,20,"[74,141]",4,"",""
1380,"ChaosGolemDelve",100,"",0,0,50,20,"[74,141]",4,"",1
1381,"ChaosGolemDelveSmall",100,"",0,0,0,20,"[74,141]",4,"",1
1382,"ChaosGolemBoss",100,"",0,0,50,20,"[74,141]",4,"",""
1383,"ChaosGolemMapBoss",100,"",0,0,50,20,"[74,141]",34,"",""
1384,"ChaosGolemTalismanT2",100,"",0,0,50,20,"[74,141]",4,"",""
1385,"ChaosGolemProphecy",100,"",0,0,50,20,"[74,141]",4,"",""
1386,"ChaosGolemEssence",100,"",50,0,50,20,"[74,141]",4,"",""
1387,"ChaosGolemUnique",100,"",0,0,50,20,"[74,141]",4,"",""
1388,"LightningGolem",100,"",0,0,100,20,"[74,141]",20,"",""
1389,"LightningGolemArchitectBoss",100,"",100,0,0,20,"[74,141]",36,"",1
1390,"LightningGolemDelve",100,"",100,0,0,20,"[74,141]",33,"",1
1391,"LightningGolemIncursionBoss",100,"",100,0,0,20,"[74,141]",33,"",1
1392,"LightningGolemSummoned",340,1,0,0,50,20,"[74,141]",44,"",""
1393,"LightningGolemIzaro",100,"",0,0,100,20,"[74,141]",27,"",""
1394,"LightningGolemIzaroPhase2",100,"",0,0,100,20,"[74,141]",27,"",""
1395,"ProphecyLightningGolem",100,"",0,0,100,20,"[74,141]",27,"",""
1396,"LightningGolemMapBoss",100,"",0,0,100,20,[],34,"",""
1397,"WaterSpiral",100,"",0,0,150,20,"[74,55]",18,"",""
1398,"WaterSpiral2",100,"",0,0,150,20,"[74,55]",18,"",""
1399,"WaterSpiralTalisman",100,"",0,0,150,20,[],25,"",""
1400,"WaterSpiralTalisman2",100,"",0,0,150,20,[],25,"",""
1401,"LightningSpiral",100,"",0,0,150,20,"[74,55]",22,"",""
1402,"WaterSpiralBoss",100,"",0,0,150,20,"[74,55]",25,"",""
1403,"WaterSpiralBossSideArea",100,"",0,0,0,20,"[74,55]",37,"",""
1404,"WaterSpiralMapBoss",100,"",0,0,150,20,"[74,55]",34,"",""
1405,"CrabParasiteSmall",100,"",0,50,0,20,[72],0,"",""
1406,"CrabParasiteSmallBleached",100,"",0,50,0,20,[72],1,"",""
1407,"CrabParasiteSmallCoast",100,"",0,50,0,20,[72],0,"",""
1408,"CrabParasiteSmallSpawnParasite",100,"",0,50,0,20,[72],8,"",""
1409,"CrabParasiteMedium",100,"",0,50,0,20,[72],0,"",""
1410,"CrabParasiteMediumBleached",100,"",0,50,0,20,[72],1,"",""
1411,"CrabParasiteMediumCoast",100,"",0,50,0,20,[72],0,"",""
1412,"CrabParasiteMediumSpawnParasite",100,"",0,50,0,20,[72],8,"",""
1413,"CrabParasiteLarge",100,"",50,0,0,20,"[72,141]",0,"",""
1414,"CrabParasiteLargeBleached",100,"",50,0,0,20,"[72,141]",1,"",""
1415,"CrabParasiteLargeCoast",100,"",50,0,0,20,"[72,141]",0,"",""
1416,"CrabParasiteLargeSpawnParasite",100,"",50,0,0,20,"[72,141]",8,"",""
1417,"CrabParasiteChampion",100,"",50,0,0,20,"[72,141]",0,"",""
1418,"CrabCoconut",100,"",50,0,0,20,[72],1,"",""
1419,"CrabCoconutCoast",100,"",50,0,0,20,[72],1,"",""
1420,"CrabCoconutEmerge",100,"",50,0,0,20,[72],1,"",""
1421,"CrabKelp",100,"",50,0,0,20,[],1,"",""
1422,"CrabKelpCoast",100,"",50,0,0,20,[],1,"",""
1423,"CrabNimble",100,"",50,0,0,20,[],1,"",""
1424,"CrabNimbleCoast",100,"",50,0,0,20,[],1,"",""
1425,"CrabSpider",100,"",50,0,0,20,[],1,"",""
1426,"CrabSpiderCoast",100,"",50,0,0,20,[],1,"",""
1427,"Flayed",100,"",0,0,0,20,"[48,56]",8,"",""
