"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","i32","i32","string","rid","rid"
680,"EndGameGlacier_Cave","Metadata/EnvironmentSettings/EndGameGlacier_Cave.env","",2387,2387,0,0,"NoMusic","",""
681,"EndGameGlacier_Cave_synthesis","Metadata/EnvironmentSettings/EndGameGlacier_Cave_synthesis.env","",2387,2387,0,0,"NoMusic","",""
682,"EndGameGlacier_Mountain","Metadata/EnvironmentSettings/EndGameGlacier_Mountain.env","",2387,2387,0,0,"NoMusic","",""
683,"EndGameCage","Metadata/EnvironmentSettings/EndGameCage.env","",2387,2387,0,0,"NoMusic","",""
684,"EndGameCage_synthesis","Metadata/EnvironmentSettings/EndGameCage_synthesis.env","",2387,2387,0,0,"NoMusic","",""
685,"EndGamePark","Metadata/EnvironmentSettings/EndGamePark.env","",2387,2387,0,0,"NoMusic","",""
686,"EndGamePark_synthesis","Metadata/EnvironmentSettings/EndGamePark_synthesis.env","",2387,2387,0,0,"NoMusic","",""
687,"EndGameBoulevard","Metadata/EnvironmentSettings/EndGameBoulevard.env","",2387,2387,0,0,"NoMusic","",""
688,"EndGameBoulevard_synthesis","Metadata/EnvironmentSettings/EndGameBoulevard_synthesis.env","",2387,2387,0,0,"NoMusic","",""
689,"EndGameMoonTemple","Metadata/EnvironmentSettings/EndGameMoonTemple.env","",2387,2387,0,0,"NoMusic","",""
690,"EndGameMoonTemple_synthesis","Metadata/EnvironmentSettings/EndGameMoonTemple_synthesis.env","",2387,2387,0,0,"NoMusic","",""
691,"EndGameWrackandRuin","Metadata/EnvironmentSettings/EndGameWrackandRuin_1.env","",2387,2387,0,0,"NoMusic","",""
692,"EndGameDrySea","Metadata/EnvironmentSettings/EndGameDrySea.env","",2387,2387,0,0,"NoMusic","",""
693,"EndGameSteppes","Metadata/EnvironmentSettings/EndGameSteppes.env","",2387,2387,0,0,"NoMusic","",""
694,"EndGameBrambleFall1","Metadata/EnvironmentSettings/EndGameBrambleFall1.env","",2387,2387,0,0,"NoMusic","",""
695,"EndGameBrambleFall2","Metadata/EnvironmentSettings/EndGameBrambleFall2.env","",2387,2387,0,0,"NoMusic","",""
696,"EndGameBrambleFall3","Metadata/EnvironmentSettings/EndGameBrambleFall3.env","",2387,2387,0,0,"NoMusic","",""
697,"EndGameStagnation","Metadata/EnvironmentSettings/EndGameStagnation.env","",2387,2387,0,0,"NoMusic","",""
698,"EndGameStagnationBoss","Metadata/EnvironmentSettings/EndGameStagnationBoss.env","",2387,2387,0,0,"NoMusic","",""
699,"EndGameStagnationBoss_silent","Metadata/EnvironmentSettings/boss_stopmusic.env","",2387,2387,0,0,"NoMusic","",""
700,"EndGameFrozenCabins","Metadata/EnvironmentSettings/EndGameFrozenCabins.env","",2387,2387,0,0,"NoMusic","",""
701,"EndGameFrozenCabinsBossInactive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossInactive.env","",2387,2387,0,0,"NoMusic","",""
702,"EndGameFrozenCabinsBossActive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossActive.env","",2387,2387,0,0,"NoMusic","",""
703,"EndGameHarbingerPrison","Metadata/EnvironmentSettings/EndGameHarbingerPrison.env","",2387,2387,0,0,"NoMusic","",""
704,"EndGameBurn1","Metadata/EnvironmentSettings/EndGameBurn1.env","",2387,2387,0,0,"NoMusic","",""
705,"EndGameBurn1Boss","Metadata/EnvironmentSettings/EndGameBurn1Boss.env","",2387,2387,0,0,"NoMusic","",""
706,"EndGameCrimsonTownship","Metadata/EnvironmentSettings/EndGameCrimsonTownship.env","",2387,2387,0,0,"NoMusic","",""
707,"EndGameCrimsonTownshipBoss","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss.env","",2387,2387,0,0,"NoMusic","",""
708,"EndGameCrimsonTownshipBoss2","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss2.env","",2387,2387,0,0,"NoMusic","",""
709,"EndGameForkingRiverLower","Metadata/EnvironmentSettings/EndGameForkingRiverLower.env","",2387,2387,0,0,"NoMusic","",""
710,"EndGameForkingRiverUpper","Metadata/EnvironmentSettings/EndGameForkingRiverUpper.env","",2387,2387,0,0,"NoMusic","",""
711,"EndGameForkingRiverArena","Metadata/EnvironmentSettings/EndGameForkingRiverArena.env","",2387,2387,0,0,"NoMusic","",""
712,"EndGameForkingRiverBossActive","Metadata/EnvironmentSettings/EndGameForkingRiverBossActive.env","",2387,2387,0,0,"NoMusic","",""
713,"EndGameThaumaturgy","Metadata/EnvironmentSettings/EndGameThaumatugy.env","",2387,2387,0,0,"NoMusic","",""
714,"EndGameThaumaturgyBoss","Metadata/EnvironmentSettings/EndGameThaumatugyBoss.env","",2387,2387,0,0,"NoMusic","",""
715,"EndGameColdRiver","Metadata/EnvironmentSettings/EndGameColdRiver.env","",2387,2387,0,0,"NoMusic","",""
716,"EndGameColdRiverDay","Metadata/EnvironmentSettings/EndGameColdRiverDay.env","",2387,2387,0,0,"NoMusic","",""
717,"EndGameColdRiverLunaris","Metadata/EnvironmentSettings/EndGameColdRiver_Lunaris.env","",2387,2387,0,0,"NoMusic","",""
718,"EndGameColdRiverSolaris","Metadata/EnvironmentSettings/EndGameColdRiver_Solaris.env","",2387,2387,0,0,"NoMusic","",""
719,"EndGameForbiddenWoods","Metadata/EnvironmentSettings/EndGameForbiddenWoods.env","",2387,2387,0,0,"NoMusic","",""
720,"EndGameForbiddenWoodsBoss","Metadata/EnvironmentSettings/EndGameForbiddenWoodsBoss.env","",2387,2387,0,0,"NoMusic","",""
721,"EndGameSilo","Metadata/EnvironmentSettings/EndGameSilo.env","",2387,2387,0,0,"NoMusic","",""
722,"EndGameSiloBoss","Metadata/EnvironmentSettings/EndGameSiloBoss.env","",2387,2387,0,0,"NoMusic","",""
723,"EndGameBeachLanding","Metadata/EnvironmentSettings/EndGameBeachLanding.env","",2387,2387,0,0,"NoMusic","",""
724,"EndGameElder_Desert","Metadata/EnvironmentSettings/EndGameElder_Desert.env","",2387,2387,0,0,"NoMusic","",""
725,"EndGameElder_Volcano","Metadata/EnvironmentSettings/EndGameElder_Volcano.env","",2387,2387,0,0,"NoMusic","",""
726,"EndGameElder_Sulphur","Metadata/EnvironmentSettings/EndGameElder_Sulphur.env","",2387,2387,0,0,"NoMusic","",""
727,"EndGameElder_Reliquary","Metadata/EnvironmentSettings/EndGameElder_Reliquary.env","",2387,2387,0,0,"NoMusic","",""
728,"EndGameElder_Temple","Metadata/EnvironmentSettings/EndGameElder_Temple.env","",2387,2387,0,0,"NoMusic","",""
729,"EndGameElder_Elegant","Metadata/EnvironmentSettings/EndGameElder_Elegant.env","",2387,2387,0,0,"NoMusic","",""
730,"EndGameElder_Sceptre","Metadata/EnvironmentSettings/EndGameElder_Sceptre.env","",2387,2387,0,0,"NoMusic","",""
731,"EndGameElder_Tower","Metadata/EnvironmentSettings/EndGameElder_Tower.env","",2387,2387,0,0,"NoMusic","",""
732,"EndGameElder_Refinery","Metadata/EnvironmentSettings/EndGameElder_Refinery.env","",2387,2387,0,0,"NoMusic","",""
733,"EndGameElder_Reef","Metadata/EnvironmentSettings/EndGameElder_Reef.env","",2387,2387,0,0,"NoMusic","",""
734,"EndGameElder_River","Metadata/EnvironmentSettings/EndGameElder_River.env","",2387,2387,0,0,"NoMusic","",""
735,"EndGameElder_Garden","Metadata/EnvironmentSettings/EndGameElder_Garden.env","",2387,2387,0,0,"NoMusic","",""
736,"EndGameElderArena","Metadata/EnvironmentSettings/EndGameElderArena.env","",2387,2387,0,0,"NoMusic","",""
737,"EndGameElderArenaEntrance","Metadata/EnvironmentSettings/EndGameElderArena_Entrance.env","",2387,2387,0,0,"NoMusic","",""
738,"ClassicLeagueTreasury","Metadata/EnvironmentSettings/ClassicLeagueTreasury.env","",2387,2387,0,0,"NoMusic","",""
739,"VaalTreasury","Metadata/EnvironmentSettings/SideInca1.env","",2387,2387,0,0,"NoMusic","",""
740,"Menagerie_Hub","Metadata/EnvironmentSettings/MenagerieHub.env","",2387,2387,0,0,"NoMusic","",""
741,"Menagerie_Hub_Battle","Metadata/EnvironmentSettings/MenagerieHub.env","",2387,2387,0,0,"NoMusic","",""
742,"Menagerie_Mammals","Metadata/EnvironmentSettings/MenagerieMammals.env","",2387,2387,0,0,"NoMusic","",""
743,"Menagerie_BirdsReptiles","Metadata/EnvironmentSettings/MenagerieBirdsReptiles.env","",2387,2387,0,0,"NoMusic","",""
744,"Menagerie_InsectsArachnids","Metadata/EnvironmentSettings/MenagerieInsectsArachnids.env","",2387,2387,0,0,"NoMusic","",""
745,"Menagerie_WaterCreatures","Metadata/EnvironmentSettings/MenagerieWaterCreatures.env","",2387,2387,0,0,"NoMusic","",""
746,"IncursionTemplePast","Metadata/EnvironmentSettings/IncursionTemplePast.env","",2387,2387,0,0,"NoMusic","",""
747,"IncursionTemplePresent","Metadata/EnvironmentSettings/IncursionOutdoorPresent.env","Metadata/EnvironmentSettings/IncursionTemplePresent.env",2387,2387,0,0,"NoMusic",0,""
748,"IncursionTempleBoss","Metadata/EnvironmentSettings/IncursionTempleBoss.env","",2387,2387,0,0,"NoMusic","",""
749,"IncursionTempleIndoors","Metadata/EnvironmentSettings/IncursionTemplePresent.env","",2387,2387,0,0,"NoMusic","",""
750,"DelveMine","Metadata/EnvironmentSettings/Delve_Mine.env","",2387,2387,0,0,"NoMusic","",""
751,"DelveHub","Metadata/EnvironmentSettings/Delve_Hub.env","",2387,2387,0,0,"NoMusic","",""
752,"DelveBossVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal.env","",2387,2387,0,0,"NoMusic","",""
753,"DelveBossVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal_Darkness.env","",2387,2387,0,0,"NoMusic","",""
754,"DelveBossLich","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich.env","",2387,2387,0,0,"NoMusic","",""
755,"DelveBossLichDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich_Darknes.env","",2387,2387,0,0,"NoMusic","",""
756,"DelveBossProtoVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal.env","",2387,2387,0,0,"NoMusic","",""
757,"DelveBossProtoVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal_Darkness.env","",2387,2387,0,0,"NoMusic","",""
758,"BetrayalLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env","",2387,2387,0,0,"NoMusic","",""
759,"BetrayalSafeHouseGraveyard","Metadata/EnvironmentSettings/BetrayalSafeHouseGraveyard.env","",2387,2387,0,0,"NoMusic","",""
760,"BetrayalSafeHouseShore","Metadata/EnvironmentSettings/BetrayalSafeHouseShore.env","",2387,2387,0,0,"NoMusic","",""
761,"BetrayalSafeHouseChurch","Metadata/EnvironmentSettings/BetrayalSafeHouseChurch.env","",2387,2387,0,0,"NoMusic","",""
762,"BetrayalSafeHouseDesert","Metadata/EnvironmentSettings/BetrayalSafeHouseDesert.env","",2387,2387,0,0,"NoMusic","",""
763,"BetrayalSafeHouseSlums","Metadata/EnvironmentSettings/BetrayalSafeHouseLaboratory.env","",2387,2387,0,0,"NoMusic","",""
764,"BetrayalFortCave","Metadata/EnvironmentSettings/LeagueBetrayal_FortCave.env","",2387,2387,0,0,"NoMusic","",""
765,"BetrayalMastermindVault","Metadata/EnvironmentSettings/BetrayalMastermindVault.env","",2387,2387,0,0,"NoMusic","",""
766,"BetrayalMastermindHideout","Metadata/EnvironmentSettings/BetrayalMastermindHideout.env","",2387,2387,0,0,"NoMusic","",""
767,"BetrayalMastermindArena","Metadata/EnvironmentSettings/BetrayalMastermindArena.env","",2387,2387,0,0,"NoMusic","",""
768,"BetrayalMastermindArenaBlack","Metadata/EnvironmentSettings/BetrayalMastermindArenaBlack.env","",2387,2387,0,0,"NoMusic","",""
769,"BetrayalStoryVault","Metadata/EnvironmentSettings/BetrayalStoryVault.env","",2387,2387,0,0,"NoMusic","",""
770,"SynthesisHub","Metadata/EnvironmentSettings/LeagueGenesisHub.env","",2387,2387,0,0,"NoMusic","",""
771,"SynthesisArena","Metadata/EnvironmentSettings/LeagueGenesisArena.env","",2387,2387,0,0,"NoMusic","",""
772,"SynthesisGuardianArena1","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian1.env","",2387,2387,0,0,"NoMusic","",""
773,"SynthesisGuardianArena2","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian2.env","",2387,2387,0,0,"NoMusic","",""
774,"SynthesisGuardianArena3","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian3.env","",2387,2387,0,0,"NoMusic","",""
775,"SynthesisGuardianArena4","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian4.env","",2387,2387,0,0,"NoMusic","",""
776,"SynthesisTippingPoint","Metadata/EnvironmentSettings/LeagueGenesisTippingPoint.env","",2387,2387,0,0,"NoMusic","",""
777,"SynthesisMain","Metadata/EnvironmentSettings/SynthesisMain.env","",2387,2387,0,0,"NoMusic","",""
778,"MetamorphosisHub","Metadata/EnvironmentSettings/MetamorphosisHub.env","",2387,2387,0,0,"NoMusic","",""
779,"DescentForestBright","Metadata/EnvironmentSettings/DescentForestBright.env","",2387,2387,0,0,"NoMusic","",""
780,"DescentForestDark","Metadata/EnvironmentSettings/DescentForestDark.env","",2387,2387,0,0,"NoMusic","",""
781,"DescentFellshrine","Metadata/EnvironmentSettings/DescentFellshrine.env","",2387,2387,0,0,"NoMusic","",""
782,"DescentChurch1","Metadata/EnvironmentSettings/DescentChurch1.env","",2387,2387,0,0,"NoMusic","",""
783,"DescentChurch2","Metadata/EnvironmentSettings/DescentChurch2.env","",2387,2387,0,0,"NoMusic","",""
784,"DescentChurch3","Metadata/EnvironmentSettings/DescentChurch3.env","",2387,2387,0,0,"NoMusic","",""
785,"DescentCave1","Metadata/EnvironmentSettings/DescentCave1.env","",2387,2387,0,0,"NoMusic","",""
786,"DescentCave2","Metadata/EnvironmentSettings/DescentCave2.env","",2387,2387,0,0,"NoMusic","",""
787,"DescentCave3","Metadata/EnvironmentSettings/DescentCave3.env","",2387,2387,0,0,"NoMusic","",""
788,"DescentInca1","Metadata/EnvironmentSettings/DescentInca1.env","",2387,2387,0,0,"NoMusic","",""
789,"DescentInca2","Metadata/EnvironmentSettings/DescentInca2.env","",2387,2387,0,0,"NoMusic","",""
790,"DescentInca3","Metadata/EnvironmentSettings/DescentInca3.env","",2387,2387,0,0,"NoMusic","",""
791,"DescentTemple1","Metadata/EnvironmentSettings/DescentTemple1.env","",2387,2387,0,0,"NoMusic","",""
792,"DescentTemple2","Metadata/EnvironmentSettings/DescentTemple2.env","",2387,2387,0,0,"NoMusic","",""
793,"DescentTemple3","Metadata/EnvironmentSettings/DescentTemple3.env","",2387,2387,0,0,"NoMusic","",""
794,"Descent2Outdoor","Metadata/EnvironmentSettings/Descent2_outdoor.env","",2387,2387,0,0,"NoMusic","",""
795,"Descent2Scepter1","Metadata/EnvironmentSettings/Descent2_scepter1.env","",2387,2387,0,0,"NoMusic","",""
796,"Descent2Scepter2","Metadata/EnvironmentSettings/Descent2_scepter2.env","",2387,2387,0,0,"NoMusic","",""
797,"Descent2ScepterBoss","Metadata/EnvironmentSettings/Descent2_scepterboss.env","",2387,2387,0,0,"NoMusic","",""
798,"Descent2Scepter3","Metadata/EnvironmentSettings/Descent2_scepter3.env","",2387,2387,0,0,"NoMusic","",""
799,"Descent2Prison1","Metadata/EnvironmentSettings/Descent2_prison1.env","",2387,2387,0,0,"NoMusic","",""
800,"Descent2Prison2","Metadata/EnvironmentSettings/Descent2_prison2.env","",2387,2387,0,0,"NoMusic","",""
801,"Descent2Prison2b","Metadata/EnvironmentSettings/Descent2_prison2.env","",2387,2387,0,0,"NoMusic","",""
802,"Descent2Prison3","Metadata/EnvironmentSettings/Descent2_prison3.env","",2387,2387,0,0,"NoMusic","",""
803,"Descent2Prison3b","Metadata/EnvironmentSettings/Descent2_prison3.env","",2387,2387,0,0,"NoMusic","",""
804,"Descent2PrisonBoss","Metadata/EnvironmentSettings/Descent2_prisonboss.env","",2387,2387,0,0,"NoMusic","",""
805,"Descent2Church1","Metadata/EnvironmentSettings/Descent2_church1.env","",2387,2387,0,0,"NoMusic","",""
806,"Descent2Church1b","Metadata/EnvironmentSettings/Descent2_church1.env","",2387,2387,0,0,"NoMusic","",""
807,"Descent2Church2","Metadata/EnvironmentSettings/Descent2_church2.env","",2387,2387,0,0,"NoMusic","",""
808,"Descent2Church2b","Metadata/EnvironmentSettings/Descent2_church2.env","",2387,2387,0,0,"NoMusic","",""
809,"Descent2Church3","Metadata/EnvironmentSettings/Descent2_church3.env","",2387,2387,0,0,"NoMusic","",""
810,"Descent2Church3b","Metadata/EnvironmentSettings/Descent2_church3.env","",2387,2387,0,0,"NoMusic","",""
811,"Descent2Church3c","Metadata/EnvironmentSettings/Descent2_church3.env","",2387,2387,0,0,"NoMusic","",""
812,"Descent2ChurchBoss","Metadata/EnvironmentSettings/Descent2_churchboss.env","",2387,2387,0,0,"NoMusic","",""
813,"Descent2ChurchBossb","Metadata/EnvironmentSettings/Descent2_churchboss.env","",2387,2387,0,0,"NoMusic","",""
814,"Descent2Sins1","Metadata/EnvironmentSettings/Descent2_sins1.env","",2387,2387,0,0,"NoMusic","",""
815,"Descent2Sins2","Metadata/EnvironmentSettings/Descent2_sins2.env","",2387,2387,0,0,"NoMusic","",""
816,"Descent2Sins3","Metadata/EnvironmentSettings/Descent2_sins3.env","",2387,2387,0,0,"NoMusic","",""
817,"Descent2SinsBoss","Metadata/EnvironmentSettings/Descent2_sinsboss.env","",2387,2387,0,0,"NoMusic","",""
818,"Descent2Side1","Metadata/EnvironmentSettings/Descent2_side1.env","",2387,2387,0,0,"NoMusic","",""
819,"Descent2Side2","Metadata/EnvironmentSettings/Descent2_side2.env","",2387,2387,0,0,"NoMusic","",""
820,"Descent2Side3","Metadata/EnvironmentSettings/Descent2_side3.env","",2387,2387,0,0,"NoMusic","",""
821,"EndGameGardens","Metadata/EnvironmentSettings/EndGameGardens.env","",2387,2387,0,0,"NoMusic","",""
822,"EndGameLibrary","Metadata/EnvironmentSettings/EndGameLibrary.env","",2387,2387,0,0,"NoMusic","",""
823,"EndGameLibrary_synthesis","Metadata/EnvironmentSettings/EndGameLibrary_synthesis.env","",2387,2387,0,0,"NoMusic","",""
824,"EndGameLibrary2","Metadata/EnvironmentSettings/EndGameLibrary2.env","",2387,2387,0,0,"NoMusic","",""
825,"EndGameLibrary2_synthesis","Metadata/EnvironmentSettings/EndGameLibrary2_synthesis.env","",2387,2387,0,0,"NoMusic","",""
826,"EndGameLibraryUnique","Metadata/EnvironmentSettings/EndGameLibraryUnique.env","",2387,2387,0,0,"NoMusic","",""
827,"EndGameScepter1_inside","Metadata/EnvironmentSettings/EndGameScepter1_inside.env","",2387,2387,0,0,"NoMusic","",""
828,"EndGameScepter1_synthesis","Metadata/EnvironmentSettings/EndGameScepter1_synthesis.env","",2387,2387,0,0,"NoMusic","",""
829,"EndGameScepter1_tower","Metadata/EnvironmentSettings/EndGameScepter1_tower.env","",2387,2387,0,0,"NoMusic","",""
830,"EndGameScepter1_tower_demon","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon.env","",2387,2387,0,0,"NoMusic","",""
831,"EndGameScepter1_tower_demon_rain","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon_rain.env","",2387,2387,0,0,"NoMusic","",49
832,"EndGameScepter1_tower_silent","Metadata/EnvironmentSettings/no_music.env","",2387,2387,0,0,"NoMusic","",""
833,"EndGameScepter2","Metadata/EnvironmentSettings/EndGameScepter2.env","",2387,2387,0,0,"NoMusic","",""
834,"EndGameScepter3","Metadata/EnvironmentSettings/EndGameScepter3.env","",2387,2387,0,0,"NoMusic","",""
835,"EndGameGardens2","Metadata/EnvironmentSettings/EndGameGardens2.env","",2387,2387,0,0,"NoMusic","",""
836,"EndGameVinktarSquare","Metadata/EnvironmentSettings/EndGameVinktarSquare.env","",2387,2387,0,0,"NoMusic","",""
837,"EndGameGardens3","Metadata/EnvironmentSettings/EndGameGardens3.env","",2387,2387,0,0,"NoMusic","",""
838,"EndGameGardens3_synthesis","Metadata/EnvironmentSettings/EndGameGardens3_synthesis.env","",2387,2387,0,0,"NoMusic","",""
839,"EndGameIncaCorrupted","Metadata/EnvironmentSettings/EndGameIncaCorrupted.env","",2387,2387,0,0,"NoMusic","",""
840,"EndGameHallofGrandmasters","Metadata/EnvironmentSettings/EndGameGrandmasters.env","",2387,2387,0,0,"NoMusic","",""
841,"EndGameDesert","Metadata/EnvironmentSettings/EndGameDesert.env","",2387,2387,0,0,"NoMusic","",""
842,"EndGameDesertEvent","Metadata/EnvironmentSettings/EndGameDesertBoss.env","",2387,2387,0,0,"NoMusic","",""
843,"EndGameWastes","Metadata/EnvironmentSettings/EndGameWastes.env","",2387,2387,0,0,"NoMusic","",""
844,"EndGameWastes_synthesis","Metadata/EnvironmentSettings/EndGameWastes_synthesis.env","",2387,2387,0,0,"NoMusic","",""
845,"EndGameOasis","Metadata/EnvironmentSettings/EndGameOasis.env","",2387,2387,0,0,"NoMusic","",""
846,"EndGameOasis_synthesis","Metadata/EnvironmentSettings/EndGameOasis_synthesis.env","",2387,2387,0,0,"NoMusic","",""
847,"EndGameOasisNight","Metadata/EnvironmentSettings/EndgameOasisNight.env","",2387,2387,0,0,"NoMusic","",""
848,"EndGameHollowsExterior","Metadata/EnvironmentSettings/EndGameHollowsExterior1.env","",2387,2387,0,0,"NoMusic","",""
849,"EndGameHollowsInterior","Metadata/EnvironmentSettings/EndGameHollowsInterior1.env","",2387,2387,0,0,"NoMusic","",""
850,"EndGameHollowsBoss","Metadata/EnvironmentSettings/EndGameHollowsBoss.env","",2387,2387,0,0,"NoMusic","",""
851,"EndGameAcidLakes","Metadata/EnvironmentSettings/EndgameAcidLakes.env","",2387,2387,0,0,"NoMusic","",""
852,"EndGamePriomordialPool1","Metadata/EnvironmentSettings/EndgamePrimordialPool1.env","",2387,2387,0,0,"NoMusic","",""
853,"EndGameQuay","Metadata/EnvironmentSettings/EndGameQuay.env","",2387,2387,0,0,"NoMusic","",""
854,"EndGameInfest1","Metadata/EnvironmentSettings/EndGameInfestation.env","",2387,2387,0,0,"NoMusic","",""
855,"EndGameInfest_boss","Metadata/EnvironmentSettings/EndGameInfestation_boss.env","",2387,2387,0,0,"NoMusic","",""
856,"EndGameInfestboss_silent","Metadata/EnvironmentSettings/EndGameInfestation_boss.env","",2387,2387,0,0,"NoMusic","",""
857,"EndGameAntiquary","Metadata/EnvironmentSettings/EndGameAntiquary.env","",2387,2387,0,0,"NoMusic","",""
858,"EndGameAntiquary_synthesis","Metadata/EnvironmentSettings/EndGameAntiquary_synthesis.env","",2387,2387,0,0,"NoMusic","",""
859,"EndGameMushroomCavern","Metadata/EnvironmentSettings/EndGameMushroomCavern.env","",2387,2387,0,0,"NoMusic","",""
860,"EndGameMushroomCavern_synthesis","Metadata/EnvironmentSettings/EndGameMushroomCavern_synthesis.env","",2387,2387,0,0,"NoMusic","",""
861,"EndGameArena_inside","Metadata/EnvironmentSettings/EndGameDaressoArena_inside.env","",2387,2387,0,0,"NoMusic","",""
862,"EndGameArena_outside","Metadata/EnvironmentSettings/EndGameDaressoArena_outside.env","",2387,2387,0,0,"NoMusic","",""
863,"EndGameArena_bossarena","Metadata/EnvironmentSettings/EndGameDaressoArena_bossarena.env","",2387,2387,0,0,"NoMusic","",""
864,"CTFForest","Metadata/EnvironmentSettings/CTFForest.env","",2387,2387,0,0,"NoMusic","",""
865,"CTFCourtyard","Metadata/EnvironmentSettings/CTFCourtyard.env","",2387,2387,0,0,"NoMusic","",""
866,"ExileRoyale","Metadata/EnvironmentSettings/ExileRoyale.env","",2387,2387,0,0,"NoMusic","",""
867,"EndlessLedgeBeach","Metadata/EnvironmentSettings/EndlessLedgeBeach.env","",2387,2387,0,0,"NoMusic","",""
868,"EndlessLedgeForest","Metadata/EnvironmentSettings/EndlessLedgeForest.env","",2387,2387,0,0,"NoMusic","",""
869,"EndlessLedgeCity","Metadata/EnvironmentSettings/EndlessLedgeCity.env","",2387,2387,0,0,"NoMusic","",""
870,"CTFPrisonFort","Metadata/EnvironmentSettings/CTFPrisonFort.env","",2387,2387,0,0,"NoMusic","",""
871,"Credits","","",2387,2387,0,0,"NoMusic","",""
872,"CreditsMenu","","",2387,2387,0,0,"NoMusic","",""
873,"EndGameDeathAndTaxes","Metadata/EnvironmentSettings/EndGameDeathAndTaxes.env","",2387,2387,0,0,"NoMusic","",""
874,"EndGameCagansMap","Metadata/EnvironmentSettings/EndGameCagans.env","",2387,2387,0,0,"NoMusic","",""
875,"EndGameCagansMapInside","Metadata/EnvironmentSettings/EndGameCagansInside.env","",2387,2387,0,0,"NoMusic","",""
876,"Atziri1","Metadata/EnvironmentSettings/AtziriBoss.env","",2387,2387,0,0,"NoMusic","",""
877,"AtziriBoss1","Metadata/EnvironmentSettings/AtziriBoss1.env","",2387,2387,0,0,"NoMusic","",""
878,"AtziriBoss2","Metadata/EnvironmentSettings/AtziriBoss2.env","",2387,2387,0,0,"NoMusic","",""
879,"AtziriBoss3","Metadata/EnvironmentSettings/AtziriBoss3.env","",2387,2387,0,0,"NoMusic","",""
880,"HideoutArchaeological","Metadata/EnvironmentSettings/HideoutArchaeological1.env","",2387,2387,0,0,"NoMusic","",""
881,"HideoutBattleground1","Metadata/EnvironmentSettings/HideoutBattlefield.env","",2387,2387,0,0,"NoMusic","",""
882,"HideoutSins1","Metadata/EnvironmentSettings/HideoutSins.env","",2387,2387,0,0,"NoMusic","",""
883,"HideoutSewer1","Metadata/EnvironmentSettings/HideoutSewers.env","",2387,2387,0,0,"NoMusic","",""
884,"HideoutSpace1","Metadata/EnvironmentSettings/HideoutSpace.env","",2387,2387,0,0,"NoMusic","",""
885,"HideoutArenaGraveyardTrio","Metadata/EnvironmentSettings/HideoutArenaGraveyardTrio.env","",2387,2387,0,0,"NoMusic","",""
886,"HideoutDen1","Metadata/EnvironmentSettings/HideoutDen.env","",2387,2387,0,0,"NoMusic","",""
887,"HideoutCatacomb1","Metadata/EnvironmentSettings/HideoutCatacombs.env","",2387,2387,0,0,"NoMusic","",""
888,"HideoutLibrary1","Metadata/EnvironmentSettings/HideoutLibrary.env","",2387,2387,0,0,"NoMusic","",""
889,"HideoutBeach1","Metadata/EnvironmentSettings/HideoutBeach.env","",2387,2387,0,0,"NoMusic","",""
890,"HideoutForest1","Metadata/EnvironmentSettings/HideoutForest.env","Metadata/EnvironmentSettings/corrupted/HideoutForest.env",86,89,0,0,"NoMusic","",""
891,"HideoutGardens1","Metadata/EnvironmentSettings/HideoutGardens.env","",2387,2387,0,0,"NoMusic","",""
892,"HideoutSolaris1","Metadata/EnvironmentSettings/HideoutSolaris.env","",2387,2387,0,0,"NoMusic","",""
893,"HideoutLunaris1","Metadata/EnvironmentSettings/HideoutLunaris.env","",2387,2387,0,0,"NoMusic","",""
894,"HideoutMarket1","Metadata/EnvironmentSettings/HideoutMarket.env","",2387,2387,0,0,"NoMusic","",""
895,"HideoutScepter1","Metadata/EnvironmentSettings/HideoutScepter.env","",2387,2387,0,0,"NoMusic","",""
896,"HideoutFellshrine1","Metadata/EnvironmentSettings/HideoutFellshrine.env","",2387,2387,0,0,"NoMusic","",""
897,"HideoutSlum1","Metadata/EnvironmentSettings/HideoutSlum1.env","",2387,2387,0,0,"NoMusic","",""
898,"HideoutWarehouse1","Metadata/EnvironmentSettings/HideoutWarehouse.env","",2387,2387,0,0,"NoMusic","",""
899,"HideoutDocks1","Metadata/EnvironmentSettings/HideoutDocks.env","",2387,2387,0,0,"NoMusic","",""
