"rownum","rid","f32","rid","i32","i32"
2768,3024,169.986,2,0,0
2769,3025,182.149,2,0,0
2770,3026,182.149,2,0,0
2771,3027,183.419,3,0,0
2772,3028,271.469,4,0,0
2773,3029,289.895,4,0,0
2774,3030,245.743,4,0,0
2775,3031,245.743,4,0,0
2776,3032,245.743,4,0,0
2777,3033,123.247,2,0,0
2778,3034,316.766,4,0,0
2779,3035,210.629,3,0,0
2780,3036,111.423,2,0,0
2781,3037,120.119,2,0,0
2782,3038,254.265,4,0,0
2783,3039,208.004,3,0,0
2784,3040,186.942,3,0,0
2785,3041,174.865,2,0,0
2786,3042,54.637,7,0,0
2787,3043,153.583,2,0,0
2788,3044,54.606,7,0,0
2789,3045,54.774,7,0,0
2790,3046,174.215,2,0,0
2791,3047,164.992,2,0,0
2792,3048,164.992,2,0,0
2793,3049,40.515,8,0,0
2794,3050,40.515,8,0,0
2795,3051,83.299,0,0,0
2796,3052,84.123,2,0,0
2797,3053,195.925,3,0,0
2798,3054,227.45,4,0,0
2799,3055,132.49,2,0,0
2800,3056,123.358,2,0,0
2801,3057,62.354,0,0,0
2802,3058,192.515,3,0,0
2803,3060,181.364,2,0,0
2804,3061,164.992,2,0,0
2805,3062,263.988,3,0,0
2806,3063,263.988,3,0,0
2807,3064,263.988,3,0,0
2808,3065,263.988,3,0,0
2809,3066,164.992,3,0,0
2810,3067,184.329,3,0,0
2811,3068,212.265,4,0,0
2812,3069,212.27,4,0,1057803469
2813,3070,212.265,4,0,0
2814,3071,212.265,4,0,0
2815,3072,212.265,4,0,0
2816,3073,212.265,4,0,0
2817,3074,190.753,2,0,0
2818,3075,156.733,2,0,0
2819,3076,161.12,2,0,0
2820,3077,191.459,2,0,0
2821,3078,184.766,2,0,0
2822,3079,170.598,2,0,0
2823,3080,159.923,2,0,0
2824,3081,190.753,2,0,0
2825,3082,156.733,2,0,0
2826,3083,161.12,2,0,0
2827,3084,191.459,2,0,0
2828,3085,184.766,2,0,0
2829,3086,170.598,2,0,0
2830,3087,159.923,2,0,0
2831,3088,159.923,2,0,0
2832,3089,159.923,2,0,0
2833,3090,159.923,2,0,0
2834,3091,159.923,2,0,0
2835,3092,159.923,2,0,0
2836,3093,159.923,2,0,0
2837,3094,159.923,2,0,0
2838,3095,159.923,2,0,0
2839,3096,68.407,7,0,0
2840,3097,192.809,2,0,0
2841,3098,203.36,2,0,0
2842,3099,182.639,2,0,0
2843,3100,182.639,2,0,0
2844,3101,146.23,2,0,0
2845,3102,182.639,2,0,0
2846,3103,190.801,2,0,0
2847,3104,182.639,2,0,0
2848,3105,182.639,2,0,0
2849,3106,182.639,2,0,0
2850,3107,182.639,3,0,0
2851,3108,182.639,3,0,0
2852,3109,182.639,3,0,0
2853,3110,182.639,3,0,0
2854,3111,182.639,3,0,0
2855,3113,182.639,3,0,0
2856,3114,182.639,4,0,0
2857,3115,68.407,7,0,0
2858,3117,192.809,2,0,0
2859,3119,203.36,2,0,0
2860,3121,182.639,2,0,0
2861,3123,156.733,2,0,0
2862,3124,156.733,2,0,0
2863,3125,156.733,2,0,0
2864,3126,156.733,2,0,0
2865,3127,156.733,2,0,0
2866,3128,170.598,2,0,0
2867,3129,170.598,2,0,0
2868,3130,127.137,0,0,0
2869,3131,127.137,0,0,0
2870,3132,178.479,2,0,0
2871,3133,178.479,2,0,0
2872,3134,153.583,2,0,0
2873,3135,153.583,2,0,0
2874,3136,184.602,2,0,0
2875,3137,184.602,2,0,0
2876,3138,169.809,2,0,0
2877,3139,169.809,2,0,0
2878,3140,169.809,2,0,0
2879,3141,169.809,2,0,0
2880,3142,169.809,2,0,0
2881,3143,169.809,5,0,0
2882,3144,169.809,2,0,0
2883,3145,169.809,2,0,0
2884,3146,169.809,2,0,0
2885,3147,169.809,2,0,0
2886,3148,169.809,2,0,0
2887,3149,169.809,2,0,0
2888,3151,181.364,2,0,0
2889,3152,181.364,2,0,0
2890,3153,181.364,2,0,0
2891,3154,176.525,2,0,0
2892,3155,164.304,2,0,0
2893,3156,182.732,2,0,0
2894,3157,153.583,2,0,0
2895,3158,176.165,2,0,0
2896,3159,159.256,2,0,0
2897,3160,183.357,2,0,0
2898,3161,208.004,2,0,0
2899,3162,40.515,8,0,0
2900,3163,180.971,2,0,0
2901,3164,180.971,2,0,0
2902,3165,180.971,2,0,0
2903,3166,161.376,2,0,0
2904,3167,182.732,2,0,0
2905,3168,182.732,2,0,0
2906,3169,181.939,2,0,0
2907,3170,132.489,2,0,0
2908,3171,132.489,2,0,0
2909,3172,132.489,2,0,0
2910,3173,132.489,2,0,0
2911,3174,132.49,2,0,0
2912,3175,132.49,2,0,0
2913,3176,208.004,3,0,0
2914,3177,208.004,3,0,0
2915,3178,132.49,2,0,0
2916,3179,132.49,2,0,0
2917,3180,132.49,2,0,0
2918,3181,192.515,0,0,0
2919,3182,192.515,0,0,0
2920,3183,192.515,0,0,0
2921,3184,192.515,2,0,0
2922,3185,192.515,2,0,0
2923,3186,192.515,0,0,0
2924,3187,68.407,7,0,0
2925,3188,68.407,7,0,0
2926,3189,165.082,2,0,0
2927,3190,165.082,2,0,0
2928,3191,182.732,2,0,0
2929,3192,83.299,7,0,0
2930,3193,208.004,2,0,0
2931,3194,145.515,2,0,0
2932,3195,164.992,2,0,0
2933,3196,181.364,2,0,0
2934,3197,181.364,2,0,0
2935,3198,181.364,2,0,0
2936,3199,146.23,2,0,0
2937,3200,146.23,2,0,0
2938,3201,208.31,2,0,0
2939,3202,182.732,2,0,0
2940,3203,182.732,2,0,0
2941,3204,182.732,2,0,0
2942,3205,190.801,2,0,0
2943,3206,164.992,2,0,0
2944,3207,164.992,2,0,0
2945,3208,210.629,2,0,0
2946,3209,186.942,2,0,0
2947,3210,164.304,2,0,0
2948,3211,190.801,2,0,0
2949,3212,190.801,2,0,0
2950,3213,94.145,7,0,0
2951,3214,94.145,7,0,0
2952,3215,153.583,2,0,0
2953,3216,83.299,7,0,0
2954,3217,192.052,2,0,0
2955,3218,181.8,2,0,0
2956,3219,180.971,2,0,0
2957,3220,88.569,7,0,0
2958,3221,195.925,2,0,0
2959,3222,224.085,2,0,0
2960,3223,224.085,3,0,0
2961,3224,174.215,2,0,0
2962,3225,174.215,2,0,0
2963,3226,94.145,7,0,0
2964,3227,316.766,4,0,0
2965,3228,68.407,7,0,0
2966,3229,219.917,2,0,0
2967,3230,123.246,0,0,0
2968,3231,74.306,7,0,0
2969,3232,74.306,7,0,0
2970,3233,74.306,7,0,0
2971,3234,111.423,0,0,0
2972,3235,125.47,0,0,0
2973,3236,125.47,2,0,0
2974,3237,94.145,7,0,0
2975,3238,40.515,8,0,0
2976,3239,40.515,8,0,0
2977,3240,40.515,8,0,0
2978,3241,116.033,0,0,0
2979,3242,54.48,8,0,0
2980,3243,54.637,8,0,0
2981,3244,227.45,4,0,0
2982,3245,316.766,4,0,0
2983,3246,169.986,2,0,0
2984,3247,84.123,0,0,0
2985,3248,123.247,2,0,0
2986,3249,111.423,2,0,0
2987,3250,54.606,7,0,0
2988,3251,219.917,3,0,0
2989,3252,125.47,2,0,0
2990,3253,40.515,8,0,0
2991,3254,116.033,2,0,0
2992,3255,180.37,2,0,0
2993,3256,180.694,2,0,0
2994,3257,123.358,0,0,0
2995,3258,62.354,7,0,0
2996,3259,94.145,7,0,0
2997,3260,165.236,2,0,0
2998,3261,165.082,2,0,0
2999,3262,184.329,2,0,0
3000,3263,184.329,2,0,0
3001,3264,71.696,7,0,0
3002,3265,71.696,7,0,0
3003,3266,71.696,7,0,0
3004,3267,71.696,7,0,0
3005,3268,71.696,7,0,0
3006,3269,71.696,7,0,0
3007,3270,71.696,7,0,0
3008,3271,71.696,7,0,0
3009,3272,71.696,7,0,0
3010,3273,39.809,8,0,0
3011,3274,0,8,0,0
3012,3275,0,8,0,0
3013,3276,0,8,0,0
3014,3277,0,8,0,0
3015,3278,0,8,0,0
3016,3279,0,8,0,0
3017,3280,0,8,0,0
3018,3281,0,8,0,0
3019,3282,0,8,0,0
3020,3283,0,8,0,0
3021,3284,190.753,2,0,0
3022,3285,156.733,2,0,0
3023,3286,161.12,2,0,0
3024,3287,191.459,2,0,0
3025,3288,184.766,2,0,0
3026,3289,170.598,2,0,0
3027,3290,159.923,2,0,0
3028,3291,0,8,0,0
3029,3292,0,8,0,0
3030,3293,0,8,0,0
3031,3294,0,8,0,0
3032,3295,0,8,0,0
3033,3296,0,8,0,0
3034,3297,0,8,0,0
3035,3298,0,8,0,0
3036,3299,0,8,0,0
3037,3300,0,8,0,0
3038,3301,0,8,0,0
3039,3302,0,8,0,0
3040,3303,167.298,2,0,0
3041,3304,167.298,2,0,0
3042,3305,167.298,2,0,0
3043,3306,167.298,2,0,0
3044,3307,167.298,2,0,0
3045,3308,214.406,2,0,0
3046,3309,202.131,2,0,0
3047,3310,214.406,2,0,0
3048,3311,214.406,2,0,0
3049,3312,222.22,2,0,0
3050,3313,214.406,2,0,0
3051,3314,214.406,2,0,0
3052,3315,214.406,2,0,0
3053,3316,214.406,2,0,0
3054,3317,222.22,2,0,0
3055,3318,202.131,2,0,0
3056,3319,202.131,2,0,0
3057,3320,202.131,2,0,0
3058,3321,222.22,2,0,0
3059,3322,202.131,2,0,0
3060,3323,202.131,2,0,0
3061,3324,214.406,2,0,0
3062,3325,222.22,2,0,0
3063,3326,214.406,2,0,0
3064,3327,202.131,2,0,0
3065,3328,214.406,2,0,0
3066,3329,222.22,2,0,0
3067,3330,202.131,2,0,0
3068,3331,202.131,2,0,0
3069,3332,237.007,2,0,0
3070,3333,202.131,2,0,0
3071,3334,202.131,2,0,0
3072,3335,202.131,2,0,0
3073,3336,202.131,2,0,0
3074,3337,202.131,2,0,0
3075,3338,202.131,2,0,0
3076,3339,202.131,2,0,0
3077,3340,202.131,2,0,0
3078,3341,166.495,2,0,0
3079,3342,166.495,2,0,0
3080,3343,166.495,2,0,0
3081,3344,166.495,2,0,0
3082,3345,0,8,0,0
3083,3346,0,8,0,0
3084,3347,0,8,0,0
3085,3348,0,8,0,0
3086,3352,0,8,0,0
3087,3353,0,8,0,0
3088,3354,0,8,0,0
3089,3355,0,8,0,0
3090,3356,0,8,0,0
3091,3357,0,8,0,0
3092,3358,0,8,0,0
3093,3359,0,8,0,0
3094,3360,0,8,0,0
3095,3361,0,8,0,0
3096,3362,0,8,0,0
3097,3363,0,8,0,0
3098,3364,0,8,0,0
3099,3365,0,8,0,0
3100,3366,0,8,0,0
3101,3367,0,8,0,0
3102,3368,0,8,0,0
3103,3369,0,8,0,0
3104,3370,0,8,0,0
3105,3371,0,8,0,0
3106,3372,0,8,0,0
3107,3373,0,8,0,0
3108,3374,0,8,0,0
3109,3375,0,8,0,0
3110,3376,0,8,0,0
3111,3377,0,8,0,0
3112,3378,0,8,0,0
3113,3379,0,8,0,0
3114,3380,0,8,0,0
3115,3381,0,8,0,0
3116,3382,0,8,0,0
3117,3383,0,8,0,0
3118,3384,0,8,0,0
3119,3385,0,8,0,0
3120,3386,0,8,0,0
3121,3387,0,8,0,0
3122,3388,0,8,0,0
3123,3389,0,8,0,0
3124,3390,0,8,0,0
3125,3391,0,8,0,0
3126,3392,0,8,0,0
3127,3393,0,8,0,0
3128,3394,0,8,0,0
3129,3395,0,8,0,0
3130,3396,0,8,0,0
3131,3397,0,8,0,0
3132,3398,0,8,0,0
3133,3399,0,8,0,0
3134,3400,0,8,0,0
3135,3401,0,8,0,0
3136,3402,0,8,0,0
3137,3403,0,8,0,0
3138,3404,0,8,0,0
3139,3405,0,8,0,0
3140,3406,0,8,0,0
3141,3407,0,8,0,0
3142,3408,0,8,0,0
3143,3409,190.753,2,0,0
3144,3410,156.733,2,0,0
3145,3411,161.12,2,0,0
3146,3412,191.459,2,0,0
3147,3413,184.766,2,0,0
3148,3414,170.598,2,0,0
3149,3415,159.923,2,0,0
3150,3416,190.753,2,0,0
3151,3417,156.733,2,0,0
3152,3418,161.12,2,0,0
3153,3419,191.459,2,0,0
3154,3420,184.766,2,0,0
3155,3421,170.598,2,0,0
3156,3422,159.923,2,0,0
3157,3423,190.753,2,0,0
3158,3424,156.733,2,0,0
3159,3425,161.12,2,0,0
3160,3426,191.459,2,0,0
3161,3427,184.766,2,0,0
3162,3428,170.598,2,0,0
3163,3429,159.923,2,0,0
3164,3430,190.753,2,0,0
3165,3431,156.733,2,0,0
3166,3432,161.12,2,0,0
3167,3433,191.459,2,0,0
3168,3434,184.766,2,0,0
3169,3435,170.598,2,0,0
3170,3436,159.923,2,0,0
3171,3437,181.8,2,0,0
3172,3438,181.8,2,0,0
3173,3439,181.8,2,0,0
3174,3440,181.8,2,0,0
3175,3441,181.8,2,0,0
3176,3442,181.8,2,0,0
3177,3443,93.6254,7,0,0
3178,3444,93.6254,7,0,0
3179,3445,93.6254,7,0,0
3180,3446,93.6254,7,0,0
3181,3447,93.6254,7,0,0
3182,3448,93.6254,7,0,0
3183,3449,93.6254,7,0,0
3184,3450,93.6254,7,0,0
3185,3452,93.6254,2,0,0
3186,3453,93.6254,2,0,0
3187,3454,93.6254,2,0,0
3188,3455,93.6254,2,-5,1060320051
3189,3456,93.6254,2,0,0
3190,3457,93.6254,2,0,0
3191,3459,195.867,2,0,0
3192,3460,195.867,2,0,0
3193,3461,195.867,2,0,0
3194,3462,195.867,2,0,0
3195,3463,195.867,2,0,0
3196,3464,195.867,2,0,0
3197,3465,195.867,0,0,0
3198,3466,195.867,0,0,0
3199,3467,195.867,2,0,0
3200,3468,195.867,2,0,0
3201,3469,195.867,2,0,0
3202,3470,195.867,2,0,0
3203,3471,195.867,2,0,0
3204,3472,208.864,2,0,0
3205,3473,208.864,2,0,0
3206,3474,208.864,2,0,0
3207,3475,208.864,2,0,0
3208,3476,208.864,2,0,0
3209,3477,208.864,2,0,0
3210,3478,208.864,2,0,0
3211,3479,208.864,2,0,0
3212,3480,208.864,2,0,0
3213,3481,202.097,2,0,0
3214,3482,202.097,2,0,0
3215,3483,202.097,2,0,0
3216,3484,202.097,2,0,0
3217,3485,202.097,2,0,0
3218,3486,202.097,2,0,0
3219,3487,202.097,2,0,0
3220,3488,202.097,2,0,0
3221,3489,202.097,2,0,0
3222,3490,202.097,2,0,0
3223,3491,202.097,3,0,0
3224,3492,202.097,3,0,1064262697
3225,3493,202.097,3,0,0
3226,3494,202.097,3,0,0
3227,3495,202.097,3,0,0
3228,3496,202.097,3,0,0
3229,3497,153.471,2,0,0
3230,3498,153.471,2,0,0
3231,3499,153.471,2,0,0
3232,3501,153.471,2,0,0
3233,3502,153.471,2,0,0
3234,3503,153.471,2,0,0
3235,3504,153.471,2,0,0
3236,3505,153.471,2,0,0
3237,3506,153.471,2,0,0
3238,3507,153.471,0,0,0
3239,3508,153.471,0,0,0
3240,3509,153.471,0,0,0
3241,3510,153.471,2,0,0
3242,3511,291.703,4,0,0
3243,3513,291.703,4,0,0
3244,3514,291.703,4,0,0
3245,3515,291.703,4,0,0
3246,3516,291.703,4,0,0
3247,3517,291.703,4,0,0
3248,3518,208.864,2,0,0
3249,3519,48.839,8,0,0
3250,3520,48.839,8,0,0
3251,3521,48.839,8,0,0
3252,3522,48.839,7,0,0
3253,3523,48.839,8,0,0
3254,3524,48.839,8,0,0
3255,3525,48.839,8,0,0
3256,3526,48.839,8,0,0
3257,3527,48.839,8,0,0
3258,3528,48.839,8,0,0
3259,3529,48.839,8,0,0
3260,3530,48.839,8,0,0
3261,3531,303.756,4,0,0
3262,3533,303.756,4,0,0
3263,3535,303.756,4,0,0
3264,3537,303.756,4,0,0
3265,3539,303.756,4,0,0
3266,3540,303.756,4,0,0
3267,3541,303.756,2,0,0
3268,3542,303.756,4,0,0
3269,3543,303.756,4,0,0
3270,3544,303.756,4,0,0
3271,3545,303.756,3,0,0
3272,3546,303.756,2,0,0
3273,3547,303.756,1,0,0
3274,3548,303.756,1,0,1067450368
3275,3549,303.756,4,0,0
3276,3551,185.869,2,0,0
3277,3552,185.869,2,0,0
3278,3553,185.869,2,0,0
3279,3554,185.869,2,0,0
3280,3555,185.869,2,5,0
3281,3556,185.869,2,0,0
3282,3557,185.869,2,0,0
3283,3558,185.869,2,0,0
3284,3559,185.869,2,0,0
3285,3560,169.45,2,0,0
3286,3561,169.45,2,0,0
3287,3562,169.45,2,0,0
3288,3563,169.45,2,0,0
3289,3564,169.45,2,0,0
3290,3565,169.45,2,0,0
3291,3566,169.45,2,0,1066653450
3292,3567,169.45,2,0,0
3293,3568,168.883,2,0,0
3294,3569,168.883,2,0,0
3295,3570,168.883,2,0,0
3296,3571,168.883,2,0,0
3297,3572,168.883,2,0,0
3298,3573,168.883,2,0,0
3299,3574,170.546,2,0,0
3300,3575,170.546,2,0,0
3301,3576,170.546,2,0,0
3302,3577,170.546,2,0,0
3303,3578,170.546,3,0,0
3304,3579,170.546,3,0,1064975729
3305,3580,170.546,3,0,0
3306,3581,96.4497,0,0,0
3307,3582,96.4497,0,0,0
3308,3583,96.4497,0,0,0
3309,3584,96.45,0,0,0
3310,3585,96.45,0,0,0
3311,3586,96.45,0,-3,0
3312,3587,96.45,0,0,0
3313,3588,200.968,2,0,0
3314,3589,200.968,2,0,0
3315,3590,200.968,2,0,0
3316,3591,197.681,2,0,0
3317,3592,200.968,2,0,0
3318,3593,200.968,3,0,0
3319,3594,200.968,3,0,1059984507
3320,3595,200.968,3,0,0
3321,3596,200.968,2,0,0
3322,3597,159.894,2,0,0
3323,3598,159.894,2,0,0
3324,3599,159.894,3,0,0
3325,3600,159.894,4,0,0
3326,3601,159.894,4,0,0
3327,3602,159.894,4,0,0
3328,3603,159.894,4,0,0
3329,3604,159.894,4,0,0
3330,3605,159.894,4,0,0
3331,3606,160.131,2,0,0
3332,3607,159.894,2,0,0
3333,3608,159.894,3,0,0
3334,3610,159.894,4,0,0
3335,3611,159.894,2,0,0
3336,3612,206.857,2,0,0
3337,3613,206.857,2,0,0
3338,3614,197.733,2,0,0
3339,3615,200.405,2,0,0
3340,3616,200.405,2,0,0
3341,3617,206.857,2,0,0
3342,3618,197.733,2,0,0
3343,3619,200.405,2,0,0
3344,3620,200.405,2,0,0
3345,3621,113.124,0,0,0
3346,3622,113.124,0,0,0
3347,3623,113.124,0,0,0
3348,3624,113.124,0,0,0
3349,3625,113.124,0,0,0
3350,3626,0,8,0,0
3351,3627,81.3778,0,0,0
3352,3628,81.3778,0,0,0
3353,3629,81.3778,0,0,0
3354,3630,81.3778,0,0,0
3355,3631,205.517,2,0,0
3356,3632,205.517,2,0,0
3357,3633,205.517,3,0,0
3358,3634,205.517,3,0,0
3359,3635,205.517,3,0,0
3360,3636,205.517,2,0,0
3361,3637,205.517,0,0,0
3362,3638,205.517,2,0,0
3363,3639,205.517,2,0,0
3364,3640,205.517,0,0,0
3365,3641,205.517,0,0,0
3366,3642,205.517,0,0,0
3367,3643,275.906,3,0,0
3368,3645,275.906,3,0,0
3369,3646,275.906,3,0,0
3370,3647,239.695,2,0,0
3371,3648,239.695,2,0,0
3372,3649,239.695,2,0,0
3373,3650,275.906,3,0,0
3374,3652,239.695,2,0,0
3375,3653,279.042,3,0,0
3376,3655,279.042,3,0,0
3377,3656,279.042,3,0,0
3378,3657,279.042,3,0,0
3379,3658,279.042,3,0,0
3380,3659,279.042,3,0,0
3381,3660,176.506,0,0,0
3382,3661,176.506,0,0,0
3383,3662,176.506,2,0,0
3384,3663,176.506,1,0,0
3385,3664,176.506,1,0,1065772646
3386,3665,176.506,1,0,0
3387,3666,176.506,0,0,0
3388,3668,176.506,0,0,0
3389,3669,176.506,0,0,0
3390,3670,156.869,2,0,0
3391,3671,156.869,2,0,0
3392,3672,156.869,2,0,0
3393,3673,156.869,2,0,0
3394,3674,156.869,1,0,0
3395,3675,156.869,1,0,1064514355
3396,3676,156.869,1,0,0
3397,3677,156.869,2,0,0
3398,3679,156.869,2,0,0
3399,3681,156.869,2,0,0
3400,3682,182.402,2,0,0
3401,3684,182.402,2,0,0
3402,3685,182.402,2,0,0
3403,3686,182.402,2,0,0
3404,3687,182.402,2,0,0
3405,3688,182.402,2,0,0
3406,3689,182.402,2,0,0
3407,3690,182.402,2,0,0
3408,3691,182.402,2,0,0
3409,3692,182.792,4,0,0
3410,3693,214.053,2,0,0
3411,3694,214.053,3,0,0
3412,3695,214.053,3,0,1065520988
3413,3696,214.053,3,0,0
3414,3697,214.053,2,0,0
3415,3698,212.583,2,0,0
3416,3699,199.983,2,0,0
3417,3700,199.983,2,0,0
3418,3701,212.583,2,0,0
3419,3702,212.583,2,0,0
3420,3703,212.583,2,0,1063675494
3421,3704,212.583,2,0,0
3422,3705,201.824,3,0,0
3423,3707,111.769,0,0,0
3424,3708,111.769,0,0,0
3425,3709,111.769,0,-3,1065353216
3426,3710,111.769,0,0,0
3427,3711,279.728,3,0,0
3428,3713,279.728,3,0,0
3429,3714,279.728,3,0,0
3430,3715,279.728,3,0,1061158912
3431,3716,279.728,3,0,0
3432,3717,279.728,3,0,0
3433,3718,279.603,3,0,0
3434,3719,279.728,3,0,0
3435,3720,279.728,3,0,0
3436,3721,78.7953,7,0,0
3437,3722,78.7953,7,0,0
3438,3723,78.7953,7,0,0
3439,3724,78.7953,7,0,0
3440,3725,78.7953,7,0,0
3441,3726,78.7953,7,0,0
3442,3727,78.7953,7,0,0
3443,3728,78.7953,7,0,0
3444,3729,78.8858,7,0,0
3445,3730,78.7953,7,0,0
3446,3731,114.702,0,0,0
3447,3732,114.443,0,0,0
3448,3733,114.702,0,0,0
3449,3734,114.702,0,0,0
3450,3735,114.702,0,0,0
3451,3737,192.021,2,0,0
3452,3738,192.021,2,0,0
3453,3739,192.021,2,0,0
3454,3740,192.021,2,0,0
3455,3741,192.021,2,0,0
3456,3742,192.021,2,0,0
3457,3743,17.4695,8,0,0
3458,3744,17.4695,8,0,0
3459,3745,17.4695,8,0,0
3460,3746,17.6901,8,0,0
3461,3747,208.273,2,0,0
3462,3749,208.273,2,0,0
3463,3750,208.273,3,0,0
3464,3751,208.273,3,0,1065772646
3465,3752,208.273,3,0,0
3466,3753,208.273,2,0,0
3467,3754,262.593,3,0,0
3468,3756,262.593,3,0,0
3469,3757,262.593,3,0,0
3470,3758,262.593,3,0,0
3471,3759,262.593,3,0,0
3472,3760,262.593,3,0,0
3473,3761,262.593,3,0,0
3474,3762,236.829,2,0,0
3475,3764,236.829,2,0,0
3476,3765,236.829,3,0,0
3477,3766,236.829,3,0,1064262697
3478,3767,236.829,3,0,0
3479,3768,334.502,4,0,0
3480,3769,334.502,4,0,0
3481,3771,334.502,4,0,0
3482,3772,334.502,4,0,0
3483,3773,334.502,4,0,0
3484,3774,334.502,4,0,0
3485,3775,334.502,4,0,0
3486,3776,334.502,4,0,0
3487,3777,334.502,4,0,1059481190
3488,3778,334.502,4,0,0
3489,3779,334.502,4,0,0
3490,3780,183.269,2,0,0
3491,3781,182.596,2,0,0
3492,3783,182.596,2,0,0
3493,3785,182.596,2,0,0
3494,3786,123.751,7,0,0
3495,3787,182.596,4,0,0
3496,3788,182.596,4,0,0
3497,3789,182.596,4,0,0
3498,3790,182.596,2,0,0
3499,3791,182.596,2,0,0
3500,3792,182.596,2,0,0
3501,3793,182.596,2,0,0
3502,3794,182.596,2,0,0
3503,3795,182.762,2,0,0
3504,3796,124.09,0,0,0
3505,3797,154.838,2,0,0
3506,3798,182.762,0,0,0
3507,3799,182.762,2,0,0
3508,3800,182.762,2,0,0
3509,3801,182.762,2,0,0
3510,3802,182.596,2,0,0
3511,3803,182.762,2,0,0
3512,3804,182.762,2,0,0
3513,3805,124.09,0,0,0
3514,3806,119.456,0,0,0
3515,3807,119.456,0,0,0
3516,3808,119.456,0,0,0
3517,3809,154.838,2,0,0
3518,3810,164.793,2,0,0
3519,3811,119.456,7,0,0
3520,3812,119.456,0,0,0
3521,3814,119.456,0,0,0
3522,3816,119.456,0,0,0
3523,3818,119.456,0,0,0
3524,3820,119.456,2,0,0
3525,3821,119.456,0,0,0
3526,3822,119.456,0,0,0
3527,3823,119.456,0,0,0
3528,3824,119.456,0,0,0
3529,3825,119.456,2,0,0
3530,3826,119.456,0,0,0
3531,3827,164.793,2,0,0
3532,3828,170.863,2,0,0
3533,3829,119.691,0,0,0
3534,3830,119.691,0,0,0
3535,3831,160.131,2,0,0
3536,3832,160.131,2,0,0
3537,3833,154.838,2,0,0
3538,3834,116.015,0,0,0
3539,3835,116.015,0,0,0
3540,3836,217.804,2,0,0
3541,3837,217.804,2,0,0
3542,3838,217.804,2,0,0
3543,3839,217.804,2,0,0
3544,3840,154.838,2,0,0
3545,3841,116.015,2,0,0
3546,3842,116.015,0,0,0
3547,3843,116.015,3,0,0
3548,3844,116.015,3,0,1065353216
3549,3845,116.015,3,0,0
3550,3846,1.9954,8,0,0
3551,3847,1.9954,8,0,0
3552,3848,1.9954,8,0,0
3553,3849,1.9954,8,0,0
3554,3850,71.021,8,0,0
3555,3851,76.564,8,0,0
3556,3852,71.021,8,0,0
3557,3853,76.564,8,0,0
3558,3854,71.021,8,0,0
3559,3855,71.021,8,0,0
3560,3856,71.021,8,0,0
3561,3857,76.564,7,0,0
3562,3858,76.564,7,0,0
3563,3859,71.021,8,0,0
3564,3860,76.564,7,0,0
3565,3861,71.021,8,0,0
3566,3862,71.021,7,0,0
3567,3863,76.564,7,0,0
3568,3864,76.564,7,0,0
3569,3865,71.021,7,0,0
3570,3866,76.564,7,0,0
3571,3867,71.021,7,0,0
3572,3868,71.021,7,0,0
3573,3869,76.564,7,0,0
3574,3870,76.564,8,0,0
3575,3871,76.564,7,0,0
3576,3872,76.564,7,0,0
3577,3873,191.276,2,0,0
3578,3874,158.246,2,0,0
3579,3875,212.583,2,0,0
3580,3876,40.515,8,0,0
3581,3877,182.732,2,0,0
3582,3878,208.004,2,0,0
3583,3879,160.29,2,0,0
3584,3880,94.1447,2,0,0
3585,3881,153.583,2,0,0
3586,3882,120.322,0,0,0
3587,3883,120.322,0,0,0
3588,3884,164.992,2,0,0
3589,3885,62.354,7,0,0
3590,3886,271.469,3,0,0
3591,3887,289.895,4,0,0
3592,3888,194.767,2,0,0
3593,3889,257.884,3,0,0
3594,3890,274.858,3,0,0
3595,3891,191.459,2,0,0
3596,3892,156.733,2,0,0
3597,3893,156.733,0,0,0
3598,3894,191.459,2,0,0
3599,3895,191.459,2,0,0
3600,3896,156.733,0,0,0
3601,3897,159.923,2,0,0
3602,3898,159.923,2,0,0
3603,3899,159.923,2,0,0
3604,3900,159.923,2,0,0
3605,3901,159.923,2,0,0
3606,3902,161.12,2,0,0
3607,3903,184.766,2,0,0
3608,3904,184.766,2,0,0
3609,3905,184.766,2,0,0
3610,3906,184.766,2,0,0
3611,3907,184.766,2,0,0
3612,3908,161.12,2,0,0
3613,3909,161.12,2,0,1066653450
3614,3910,159.923,2,0,0
3615,3911,159.923,2,0,1066653450
3616,3912,191.459,2,0,0
3617,3913,159.923,2,0,0
3618,3914,161.12,2,0,0
3619,3915,184.766,2,0,0
3620,3916,191.459,2,0,0
3621,3917,159.923,2,0,0
3622,3918,190.753,2,0,0
3623,3919,184.766,2,0,0
3624,3920,161.12,2,0,0
3625,3921,156.733,2,0,0
3626,3922,170.598,2,0,0
3627,3923,120.409,0,0,0
3628,3924,161.12,2,0,0
3629,3925,156.733,2,0,0
3630,3926,190.753,2,0,0
3631,3927,170.598,2,0,0
3632,3928,184.766,2,0,0
3633,3929,156.733,2,0,0
3634,3930,170.598,2,0,0
3635,3931,159.923,2,0,0
3636,3932,159.923,2,0,0
3637,3933,240,3,0,0
3638,3934,240,3,0,0
3639,3935,240,3,0,0
3640,3936,210,3,0,0
3641,3937,210,3,0,0
3642,3938,210,3,0,0
3643,3939,200,3,0,0
3644,3940,200,3,0,0
3645,3941,191.459,2,0,0
