"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey"
2026,"ProxyKey1610",1003,1,40,4445
2027,"ProxyKey1611",1003,1,30,4446
2028,"ProxyKey1612",1003,1,30,4447
2029,"ProxyKey1613",1004,1,30,4448
2030,"ProxyKey1614",1004,1,70,4449
2031,"ProxyKey1615",1005,1,50,4450
2032,"ProxyKey1616",1005,1,50,4451
2033,"ProxyKey1617",1005,1,50,4452
2034,"ProxyKey1618",1006,1,40,4453
2035,"ProxyKey1619",1006,1,40,4454
2036,"ProxyKey1620",1006,1,20,4455
2037,"ProxyKey1621",1007,1,40,4456
2038,"ProxyKey1622",1007,1,40,4457
2039,"ProxyKey1623",1007,1,30,4458
2040,"ProxyKey1624",1008,1,20,4459
2041,"ProxyKey1625",1008,1,20,4460
2042,"ProxyKey1626",1008,1,30,4461
2043,"ProxyKey1627",1008,1,30,4462
2044,"ProxyKey1497",991,1,40,4463
2045,"ProxyKey1498",991,1,20,4464
2046,"ProxyKey1499",991,1,40,4442
2047,"ProxyKey1573",992,1,40,4444
2048,"ProxyKey1574a",992,1,40,4445
2049,"ProxyKey1575",992,1,30,4446
2050,"ProxyKey1576",992,1,30,4447
2051,"ProxyKey1577",993,1,30,4448
2052,"ProxyKey1578",993,1,70,4449
2053,"ProxyKey1579",994,1,50,4450
2054,"ProxyKey1580",994,1,50,4451
2055,"ProxyKey1581b",994,1,50,4452
2056,"ProxyKey1582",995,1,40,4453
2057,"ProxyKey1583",995,1,40,4454
2058,"ProxyKey1584",995,1,20,4455
2059,"ProxyKey1585",996,1,40,4456
2060,"ProxyKey1586",996,1,40,4457
2061,"ProxyKey1587c",996,1,30,4458
2062,"ProxyKey1588",997,1,20,4459
2063,"ProxyKey1589",997,1,20,4460
2064,"ProxyKey1590",997,1,30,4461
2065,"ProxyKey1591",997,1,30,4462
2066,"ProxyKey1592",1009,1,60,4463
2067,"ProxyKey1593",1010,1,60,4464
2068,"ProxyKey1594",1009,1,40,4464
2069,"ProxyKey1595",1010,1,40,4442
2070,"ProxyKey1604",1011,1,50,4450
2071,"ProxyKey1605",1011,1,50,4451
2072,"ProxyKey1574",1012,"",1,4433
2073,"ProxyKey1581",1012,"",1,4435
2074,"ProxyKey1587",1012,"",1,4437
2075,"ProxyKey1601",1013,"",1,4434
2076,"ProxyKey1602",1013,"",1,4437
2077,"ProxyKey1603",1013,"",1,4438
2078,"ProxyKey1598",1014,"",1,4436
2079,"ProxyKey1597",1014,"",1,4439
2080,"ProxyKey1596",1014,"",1,4440
2081,"ProxyKey1628",998,1,50,4456
2082,"ProxyKey1633",998,1,50,4457
2083,"ProxyKey1629",999,1,50,4459
2084,"ProxyKey1634",999,1,50,4460
2085,"ProxyKey1630",1000,1,50,4446
2086,"ProxyKey1635",1000,1,50,4447
2087,"ProxyKey1631",1001,1,50,4450
2088,"ProxyKey1636",1001,1,50,4451
2089,"ProxyKey1650",1015,1,100,491
2090,"ProxyKey1651",1016,1,40,4226
2091,"ProxyKey1652",1016,1,40,4229
2092,"ProxyKey1653",1016,1,30,4227
2093,"ProxyKey1654",1017,1,40,4231
2094,"ProxyKey1655",1017,1,40,4233
2095,"ProxyKey1656",1017,1,30,4227
2096,"ProxyKey1657",1018,"",8,652
2097,"ProxyKey1672",1019,1,30,61
2098,"ProxyKey1658",1019,1,40,63
2099,"ProxyKey1659",1019,1,40,65
2100,"ProxyKey1662",1020,1,30,61
2101,"ProxyKey1663",1020,1,40,63
2102,"ProxyKey1664",1020,1,40,65
2103,"ProxyKey1667",1021,1,30,61
2104,"ProxyKey1668",1021,1,40,63
2105,"ProxyKey1669",1021,1,40,65
2106,"ProxyKey1673",1022,1,75,750
2107,"ProxyKey1674",1022,1,25,466
2108,"ProxyKey1675",1023,1,60,704
2109,"ProxyKey1676",1023,1,40,707
2110,"ProxyKey1677",1024,1,60,705
2111,"ProxyKey1678",1024,1,40,708
2112,"ProxyKey1679",1025,1,60,706
2113,"ProxyKey1680",1025,1,40,709
2114,"ProxyKey1681",1026,"",2,1328
2115,"ProxyKey1682",1026,1,100,1329
2116,"ProxyKey1683",1027,1,20,3096
2117,"ProxyKey1684",1027,1,20,3097
2118,"ProxyKey1685",1027,1,20,3098
2119,"ProxyKey1686",1027,1,5,3099
2120,"ProxyKey1687",1027,1,5,3100
2121,"ProxyKey1688",1027,1,5,3101
2122,"ProxyKey1689",1027,1,5,3102
2123,"ProxyKey1690",1027,1,5,3103
2124,"ProxyKey1691",1027,1,5,3104
2125,"ProxyKey1692",1027,1,5,3105
2126,"ProxyKey1693",1027,1,5,3106
2127,"ProxyKey1694",1028,1,20,3096
2128,"ProxyKey1695",1028,1,20,3097
2129,"ProxyKey1696",1028,1,20,3098
2130,"ProxyKey1697",1028,1,5,3099
2131,"ProxyKey1698",1028,1,5,3100
2132,"ProxyKey1699",1028,1,5,3101
2133,"ProxyKey1700",1028,1,5,3102
2134,"ProxyKey1701",1028,1,5,3103
2135,"ProxyKey1702",1028,1,5,3104
2136,"ProxyKey1703",1028,1,5,3105
2137,"ProxyKey1704",1028,1,5,3106
2138,"ProxyKey1705",1029,1,20,3096
2139,"ProxyKey1706",1029,1,20,3097
2140,"ProxyKey1707",1029,1,20,3098
2141,"ProxyKey1708",1029,1,5,3099
2142,"ProxyKey1709",1029,1,5,3100
2143,"ProxyKey1710",1029,1,5,3101
2144,"ProxyKey1711",1029,1,5,3102
2145,"ProxyKey1712",1029,1,5,3103
2146,"ProxyKey1713",1029,1,5,3104
2147,"ProxyKey1714",1029,1,5,3105
2148,"ProxyKey1715",1029,1,5,3106
2149,"ProxyKey1716",1030,1,20,3096
2150,"ProxyKey1717",1030,1,20,3097
2151,"ProxyKey1718",1030,1,20,3098
2152,"ProxyKey1719",1030,1,5,3099
2153,"ProxyKey1720",1030,1,5,3100
2154,"ProxyKey1721",1030,1,5,3101
2155,"ProxyKey1722",1030,1,5,3102
2156,"ProxyKey1723",1030,1,5,3103
2157,"ProxyKey1724",1030,1,5,3104
2158,"ProxyKey1725",1030,1,5,3105
2159,"ProxyKey1726",1030,1,5,3106
2160,"ProxyKey1727",1031,1,20,3096
2161,"ProxyKey1728",1031,1,20,3097
2162,"ProxyKey1729",1031,1,20,3098
2163,"ProxyKey1730",1031,1,5,3099
2164,"ProxyKey1731",1031,1,5,3100
2165,"ProxyKey1732",1031,1,5,3101
2166,"ProxyKey1733",1031,1,5,3102
2167,"ProxyKey1734",1031,1,5,3103
2168,"ProxyKey1735",1031,1,5,3104
2169,"ProxyKey1736",1031,1,5,3105
2170,"ProxyKey1737",1031,1,5,3106
2171,"ProxyKey1738",1032,1,25,1193
2172,"ProxyKey1739",1032,1,25,1206
2173,"ProxyKey1740",1032,1,25,1222
2174,"ProxyKey1741",1032,1,25,1235
2175,"ProxyKey1742",1033,1,40,43
2176,"ProxyKey1743",1033,1,40,44
2177,"ProxyKey1744",1033,1,20,388
2178,"ProxyKey1745",1034,1,25,1655
2179,"ProxyKey1746",1034,1,25,1665
2180,"ProxyKey1747",1034,1,25,1686
2181,"ProxyKey1748",1034,1,25,1692
2182,"ProxyKey1749",1035,"",4,4517
2183,"ProxyKey1769",1036,1,7,2354
2184,"ProxyKey1660",1036,1,7,2356
2185,"ProxyKey1661",1036,1,8,2358
2186,"ProxyKey1665",1036,1,8,2360
2187,"ProxyKey1770",1036,1,7,2392
2188,"ProxyKey1666",1036,1,7,2394
2189,"ProxyKey1670",1036,1,8,2396
2190,"ProxyKey1671",1036,1,8,2398
2191,"ProxyKey1771",1036,1,5,2362
2192,"ProxyKey1753",1036,1,5,2364
2193,"ProxyKey1754",1036,1,5,2366
2194,"ProxyKey1755",1036,1,5,2368
2195,"ProxyKey1772",1036,1,5,2400
2196,"ProxyKey1756",1036,1,5,2402
2197,"ProxyKey1757",1036,1,5,2404
2198,"ProxyKey1758",1036,1,5,2406
2199,"ProxyKey1773",1037,1,20,606
2200,"ProxyKey1774",1037,1,20,607
2201,"ProxyKey1775",1037,1,20,608
2202,"ProxyKey1776",1037,1,20,609
2203,"ProxyKey1777",1037,1,20,610
2204,"ProxyKey1778",1038,1,100,4308
2205,"ProxyKey1779",1039,1,50,4317
2206,"ProxyKey1780",1039,1,50,4315
2207,"ProxyKey1790",1040,"",6,4513
2208,"ProxyKey1814",1040,"",4,4514
2209,"ProxyKey1818",1040,"",4,4515
2210,"ProxyKey1806",1040,"",3,4516
2211,"ProxyKey1807",1041,1,75,4290
2212,"ProxyKey1808",1041,1,25,4291
2213,"ProxyKey1809",1042,1,100,1163
2214,"ProxyKey1812",1043,"",1,2223
2215,"ProxyKey1813",1043,"",1,2253
2216,"ProxyKey1819",1043,"",1,2235
2217,"ProxyKey1820",1043,"",1,2245
2218,"ProxyKey1821",1043,"",1,2275
2219,"ProxyKey1823",1044,1,30,4322
2220,"ProxyKey1824",1044,1,70,4324
2221,"ProxyKey1825",1045,"",3,2655
2222,"ProxyKey1826",1045,"",3,2657
2223,"ProxyKey1827",1045,"",3,2659
2224,"ProxyKey1831",1046,1,100,4532
2225,"ProxyKey1832",1047,1,8,636
2226,"ProxyKey1833",1047,1,8,646
2227,"ProxyKey1834",1047,1,8,665
2228,"ProxyKey1835",1047,1,25,637
2229,"ProxyKey1835_",1047,1,25,647
2230,"ProxyKey1836",1047,1,25,666
2231,"ProxyKey1838",1048,1,50,4508
2232,"ProxyKey1839",1048,1,50,4509
2233,"ProxyKey1840",1049,1,100,4507
2234,"ProxyKey1842",1050,1,33,4508
2235,"ProxyKey1843",1050,1,33,4509
2236,"ProxyKey1844",1050,1,33,4507
2237,"ProxyKey1845",1051,1,50,62
2238,"ProxyKey1846",1051,"",2,64
2239,"ProxyKey1847",1051,1,50,66
2240,"ProxyKey1848",1052,1,100,3508
2241,"ProxyKey1164",1053,1,100,1233
2242,"ProxyKey1165",1054,1,100,1219
2243,"ProxyKey1167",1055,1,50,1219
2244,"ProxyKey1168",1055,1,50,1233
2245,"ProxyKey1169",1056,1,75,1233
2246,"ProxyKey1170",1056,1,25,1653
2247,"ProxyKey1166",1057,1,20,1653
2248,"ProxyKey1171",1057,1,40,1233
2249,"ProxyKey1172",1057,1,40,1219
2250,"ProxyKey1173",1058,1,100,1220
2251,"ProxyKey1752",1059,1,50,1220
2252,"ProxyKey1761",1060,1,33,1220
2253,"ProxyKey1762",1059,1,5,1234
2254,"ProxyKey1763",1060,1,33,1234
2255,"ProxyKey1764",1060,1,34,1654
2256,"ProxyKey1765",1061,1,50,1642
2257,"ProxyKey1766",1061,1,50,1698
2258,"ProxyKey1766a",1062,1,50,1648
2259,"ProxyKey1766b",1062,1,50,1699
2260,"ProxyKey1766c",1063,1,50,1647
2261,"ProxyKey1766d",1063,1,50,1700
2262,"ProxyKey1921",1064,1,100,1651
2263,"ProxyKey1981",1065,1,50,1642
2264,"ProxyKey1982",1065,1,50,1698
2265,"ProxyKey2001",1066,1,100,1651
2266,"ProxyKey2010",1067,1,50,1647
2267,"ProxyKey2011",1067,1,50,1700
2268,"ProxyKey2013",1068,1,50,4284
2269,"ProxyKey2014",1068,1,50,4285
2270,"ProxyKey1767",1069,1,100,4298
2271,"ProxyKey1974",1070,1,100,1746
2272,"ProxyKey1983",1071,1,100,1747
2273,"ProxyKey1768",1072,1,100,3562
2274,"ProxyKey1791",1073,1,40,3459
2275,"ProxyKey1810",1073,1,40,3472
2276,"ProxyKey1815",1073,1,20,3483
2277,"ProxyKey1822",1074,1,100,322
2278,"ProxyKey1927",1193,1,100,347
2279,"ProxyKey1937",1194,1,100,349
2280,"ProxyKey2019",1195,1,100,327
2281,"ProxyKey1912",1177,1,100,1347
2282,"ProxyKey2038",1178,1,100,1349
2283,"ProxyKey1828",1075,1,30,3850
2284,"ProxyKey1829",1075,1,40,3855
2285,"ProxyKey1830",1075,1,30,3862
2286,"ProxyKey2042",1076,1,60,3858
2287,"ProxyKey2043",1076,1,40,3864
2288,"ProxyKey1837",1077,1,100,1356
2289,"ProxyKey2005",1078,1,100,1357
2290,"ProxyKey1849",1079,1,100,1319
2291,"ProxyKey1984",1080,1,100,1319
2292,"ProxyKey1850",1081,1,100,1404
2293,"ProxyKey1851",1082,1,30,980
2294,"ProxyKey1852",1082,1,40,981
2295,"ProxyKey1853",1082,1,30,982
2296,"ProxyKey2035",1083,1,30,983
2297,"ProxyKey2036",1083,1,40,985
2298,"ProxyKey2037",1083,1,30,987
2299,"ProxyKey1853a",1084,1,30,1026
2300,"ProxyKey1853b",1084,1,40,1027
2301,"ProxyKey1853c",1084,1,30,1028
2302,"ProxyKey1898",1085,1,30,964
2303,"ProxyKey1899",1085,1,40,965
2304,"ProxyKey1900",1085,1,30,966
2305,"ProxyKey1901",1086,1,30,980
2306,"ProxyKey1902",1086,1,40,981
2307,"ProxyKey1903",1086,1,30,982
2308,"ProxyKey1975",1087,1,100,3437
2309,"ProxyKey2049",1088,1,50,1044
2310,"ProxyKey2050",1088,1,50,1046
2311,"ProxyKey1854",1089,1,60,160
2312,"ProxyKey1855",1089,1,40,162
2313,"ProxyKey1952",1090,1,50,162
2314,"ProxyKey1953",1090,1,50,157
2315,"ProxyKey2006",1091,1,100,160
2316,"ProxyKey2033",1092,1,100,148
2317,"ProxyKey1856",1093,1,100,3437
2318,"ProxyKey1857",1094,1,100,117
2319,"ProxyKey1857a",1095,1,100,119
2320,"ProxyKey1978",1096,1,100,122
2321,"ProxyKey1874",1097,1,100,116
2322,"ProxyKey1918",1098,1,100,115
2323,"ProxyKey1979",1099,1,100,132
2324,"ProxyKey1997",1100,1,100,102
2325,"ProxyKey2053",1101,1,100,102
2326,"ProxyKey1858",1102,1,60,392
2327,"ProxyKey1859",1102,1,40,401
2328,"ProxyKey1977",1104,1,100,410
2329,"ProxyKey1859a",1103,1,100,408
2330,"ProxyKey1860",1105,1,100,261
2331,"ProxyKey1980",1106,1,100,262
2332,"ProxyKey1993",1107,1,100,257
2333,"ProxyKey1861",1108,1,100,725
2334,"ProxyKey1906",1109,1,100,741
2335,"ProxyKey1951",1110,1,100,732
2336,"ProxyKey2004",1111,1,100,722
2337,"ProxyKey1862",1112,1,100,572
2338,"ProxyKey1863",1113,1,60,568
2339,"ProxyKey1864",1113,1,40,492
2340,"ProxyKey1886",1114,1,100,640
2341,"ProxyKey1887",1115,1,100,1396
2342,"ProxyKey1907",1116,1,40,692
2343,"ProxyKey1908",1116,1,60,671
2344,"ProxyKey1919",1117,1,60,1399
2345,"ProxyKey1920",1117,1,40,1398
2346,"ProxyKey1955",1118,1,60,569
2347,"ProxyKey1956",1118,1,20,550
2348,"ProxyKey1957",1118,1,20,501
2349,"ProxyKey1958",1119,1,20,623
2350,"ProxyKey1959",1119,1,40,563
2351,"ProxyKey1960",1119,1,40,502
2352,"ProxyKey1985",1120,1,60,4255
2353,"ProxyKey1986",1120,1,40,4263
2354,"ProxyKey1987",1121,1,60,4258
2355,"ProxyKey1988",1121,1,40,4262
2356,"ProxyKey1989",1122,1,60,4260
2357,"ProxyKey1990",1122,1,40,4264
2358,"ProxyKey1994",1123,1,100,506
2359,"ProxyKey1995",1124,1,100,527
2360,"ProxyKey1996",1125,1,100,556
2361,"ProxyKey2007",1126,1,100,531
2362,"ProxyKey2013a",1127,1,60,1757
2363,"ProxyKey2014a",1127,1,40,1756
2364,"ProxyKey2015",1128,1,80,4288
2365,"ProxyKey2016",1128,1,20,4289
2366,"ProxyKey2017",1129,1,50,702
2367,"ProxyKey2018",1129,1,50,703
2368,"ProxyKey2021",1130,1,60,573
2369,"ProxyKey2022",1130,1,40,492
2370,"ProxyKey2028",1131,1,20,568
2371,"ProxyKey2029",1131,1,20,532
2372,"ProxyKey25366",1131,1,20,533
2373,"ProxyKey2030",1131,1,40,623
2374,"ProxyKey2051",1132,1,30,515
2375,"ProxyKey2052",1132,1,50,616
2376,"ProxyKey2054",1132,1,10,516
2377,"ProxyKey2055",1132,1,10,618
2378,"ProxyKey2060",1133,1,100,659
2379,"ProxyKey2061",1134,1,100,567
2380,"ProxyKey2062",1135,1,100,556
2381,"ProxyKey2063",1136,1,100,502
2382,"ProxyKey2065",1137,1,100,640
2383,"ProxyKey2066",1138,1,40,545
2384,"ProxyKey2067",1138,1,60,644
2385,"ProxyKey2068",1139,1,40,528
2386,"ProxyKey2069",1139,1,60,634
2387,"ProxyKey2070",1140,1,40,558
2388,"ProxyKey2071",1140,1,60,663
2389,"ProxyKey1865",1141,1,40,3741
2390,"ProxyKey1866",1141,1,60,3737
2391,"ProxyKey1867",1142,1,100,3743
2392,"ProxyKey1868",1143,1,100,3721
2393,"ProxyKey1868a",1144,1,100,3721
2394,"ProxyKey1869",1145,1,100,1258
2395,"ProxyKey1870",1146,1,100,1271
2396,"ProxyKey1871",1147,1,100,1386
2397,"ProxyKey1872",1148,1,100,2721
2398,"ProxyKey1873",1149,1,100,360
2399,"ProxyKey1915",1150,1,100,356
2400,"ProxyKey1992",1151,1,100,352
2401,"ProxyKey2024",1152,1,100,4287
2402,"ProxyKey2026",1153,1,100,4302
2403,"ProxyKey1875",1154,1,30,2384
2404,"ProxyKey1876",1154,1,20,2387
2405,"ProxyKey1877",1154,1,30,2347
2406,"ProxyKey1878",1154,1,20,2352
2407,"ProxyKey1941",1155,1,50,2384
2408,"ProxyKey1942",1155,1,50,2347
2409,"ProxyKey1944",1156,1,30,2384
2410,"ProxyKey1945",1156,1,20,2387
2411,"ProxyKey1946",1156,1,30,2347
2412,"ProxyKey1947",1156,1,20,2352
2413,"ProxyKey1879",1157,1,100,1332
2414,"ProxyKey1940",1207,1,100,1337
2415,"ProxyKey1880",1158,1,100,3660
2416,"ProxyKey1881",1159,1,60,3670
2417,"ProxyKey1882",1159,1,40,3672
2418,"ProxyKey1883",1160,1,50,786
2419,"ProxyKey1884",1160,1,50,807
2420,"ProxyKey1885",1161,1,100,783
2421,"ProxyKey1897",1162,1,100,793
2422,"ProxyKey1913",1163,1,60,798
2423,"ProxyKey1914",1163,1,40,803
2424,"ProxyKey1931",1200,1,100,802
2425,"ProxyKey1963",1216,1,30,799
2426,"ProxyKey1964",1216,1,40,803
2427,"ProxyKey1965",1216,1,30,796
2428,"ProxyKey1991",1201,1,100,4268
2429,"ProxyKey2012",1202,1,100,817
2430,"ProxyKey1888",1164,1,100,239
2431,"ProxyKey1933",1165,1,100,212
2432,"ProxyKey1939",1206,1,100,198
2433,"ProxyKey2008",1166,1,100,250
2434,"ProxyKey1889",1167,1,100,3551
2435,"ProxyKey1890",1168,1,50,3693
2436,"ProxyKey1891",1168,1,50,3697
2437,"ProxyKey1892",1169,1,100,3698
2438,"ProxyKey1893",1170,1,50,1125
2439,"ProxyKey1894",1170,1,30,1056
2440,"ProxyKey1895",1170,1,10,1083
2441,"ProxyKey1896",1170,1,10,1113
2442,"ProxyKey1922",1171,1,40,1125
2443,"ProxyKey1923",1171,1,40,1113
2444,"ProxyKey1924",1171,1,20,1119
2445,"ProxyKey1967",1172,1,20,1058
2446,"ProxyKey1781",1172,1,80,1125
2447,"ProxyKey1972",1173,1,50,1083
2448,"ProxyKey1973",1173,1,50,1113
2449,"ProxyKey1904",1174,1,100,2775
2450,"ProxyKey1905",1175,1,100,2777
2451,"ProxyKey1909",1176,1,30,1750
2452,"ProxyKey1910",1176,1,30,1751
2453,"ProxyKey1911",1176,1,40,1752
2454,"ProxyKey1916",1179,1,60,54
2455,"ProxyKey1917",1179,1,40,6
2456,"ProxyKey2044",1180,1,100,56
2457,"ProxyKey2056",1181,1,60,49
2458,"ProxyKey2057",1181,1,40,10
2459,"ProxyKey2058",1182,1,100,47
2460,"ProxyKey2059",1183,1,100,40
2461,"ProxyKey1925",1184,1,100,1187
2462,"ProxyKey1966",1185,1,100,1204
2463,"ProxyKey2039",1186,1,100,1199
2464,"ProxyKey2040",1187,1,100,1202
2465,"ProxyKey2041",1188,1,100,1228
2466,"ProxyKey1926",1189,1,100,300
2467,"ProxyKey1998",1190,1,100,296
2468,"ProxyKey2009",1191,1,100,298
2469,"ProxyKey2003",1192,1,100,3621
2470,"ProxyKey1930",1196,1,100,745
2471,"ProxyKey1935",1197,1,100,756
2472,"ProxyKey1936",1198,1,100,760
2473,"ProxyKey1943",1199,1,100,763
2474,"ProxyKey1934",1203,1,100,455
2475,"ProxyKey1948",1204,1,100,448
2476,"ProxyKey1938",1205,1,100,1248
2477,"ProxyKey1954",1208,1,100,910
2478,"ProxyKey1968",1209,1,100,898
2479,"ProxyKey2027",1210,1,100,4304
2480,"ProxyKey2032",1211,1,100,889
2481,"ProxyKey2064",1212,1,100,905
2482,"ProxyKey1961",1213,1,100,1410
2483,"ProxyKey2025",1214,1,100,4300
2484,"ProxyKey1962",1215,"",2,2325
2485,"ProxyKey1782",1215,1,100,783
2486,"ProxyKey1969",1217,1,100,1292
2487,"ProxyKey1970",1218,1,100,1286
2488,"ProxyKey1971",1219,1,100,1284
2489,"ProxyKey1976",1220,1,100,1599
2490,"ProxyKey1999",1221,1,100,3446
2491,"ProxyKey2031",1222,1,100,3449
2492,"ProxyKey2000",1223,1,100,3519
2493,"ProxyKey2045",1224,1,50,3614
2494,"ProxyKey2046",1224,1,50,3616
2495,"ProxyKey2047",1225,1,100,3615
2496,"ProxyKey2601",1226,1,20,5271
2497,"ProxyKey2602",1226,1,40,570
2498,"ProxyKey2603",1226,1,40,571
2499,"ProxyKey2604",1227,1,80,543
2500,"ProxyKey2605",1227,1,20,5375
2501,"ProxyKey2610",1228,1,50,542
2502,"ProxyKey2611",1228,1,50,580
2503,"4054",1229,1,100,905
2504,"4055",1230,1,100,4807
2505,"4058",1231,1,20,3781
2506,"4057",1231,1,20,3783
2507,"4056",1231,1,60,304
2508,"4059",1232,1,100,5222
2509,"ProxyKey2072",1233,1,40,1347
2510,"ProxyKey2073",1233,1,30,1357
2511,"ProxyKey2074",1233,1,30,1366
2512,"ProxyKey2075",1234,1,40,1647
2513,"ProxyKey2076",1234,1,30,1278
2514,"ProxyKey2077",1234,1,30,463
2515,"ProxyKey2078",1236,1,30,1058
2516,"ProxyKey2079",1236,1,30,1688
2517,"ProxyKey2080",1236,1,40,3721
2518,"ProxyKey2081",1237,1,40,257
2519,"ProxyKey2082",1237,1,30,4273
2520,"ProxyKey2083",1237,1,30,721
2521,"ProxyKey2084",1235,1,30,1652
2522,"ProxyKey2085",1235,1,40,3660
2523,"ProxyKey2086",1235,1,30,400
2524,"ProxyKey2090",1238,1,100,1113
2525,"ProxyKey2089",1239,1,30,1734
2526,"ProxyKey2091",1239,1,20,1735
2527,"ProxyKey2092",1239,1,30,1736
2528,"ProxyKey2093",1239,1,20,1737
2529,"ProxyKey2094",1240,"",2,1178
2530,"ProxyKey2110",1241,"",1,1178
2531,"ProxyKey2095",1242,1,100,4476
2532,"ProxyKey2096",1243,1,100,3628
2533,"ProxyKey1789",1244,1,100,4681
2534,"ProxyKey2119",1245,1,100,4681
2535,"ProxyKey2143",1246,1,80,4681
2536,"ProxyKey2144",1246,1,20,4686
2537,"ProxyKey2145",1247,1,80,4682
2538,"ProxyKey2146",1247,1,20,4686
2539,"ProxyKey2147",1248,1,80,4682
2540,"ProxyKey2148",1248,1,20,4686
2541,"ProxyKey2149",1249,1,80,4682
2542,"ProxyKey2150",1249,1,20,4686
2543,"ProxyKey1841",1250,1,50,4721
2544,"ProxyKey2020",1250,1,50,4730
2545,"ProxyKey2129",1251,1,50,4721
2546,"ProxyKey2130",1251,1,50,4730
2547,"ProxyKey2135",1252,1,50,4721
2548,"ProxyKey2136",1252,1,50,4730
2549,"ProxyKey2137",1253,1,50,4722
2550,"ProxyKey2138",1253,1,50,4731
2551,"ProxyKey2139",1254,1,50,4722
2552,"ProxyKey2140",1254,1,50,4731
2553,"ProxyKey2141",1255,1,50,4722
2554,"ProxyKey2142",1255,1,50,4731
2555,"ProxyKey1928",1256,1,100,4703
2556,"ProxyKey2131",1257,1,100,4703
2557,"ProxyKey2098",1258,1,100,4703
2558,"ProxyKey2132",1259,1,100,4704
2559,"ProxyKey2133",1260,1,100,4704
2560,"ProxyKey2134",1261,1,100,4704
2561,"ProxyKey1932",1262,1,100,4713
2562,"ProxyKey1949",1263,1,50,4738
2563,"ProxyKey2023",1263,1,50,4745
2564,"ProxyKey2128",1264,1,50,4717
2565,"ProxyKey2151",1264,1,50,4726
2566,"ProxyKey1950",1265,1,50,4718
2567,"ProxyKey2034",1265,1,50,4727
2568,"ProxyKey2002",1266,1,50,4735
2569,"ProxyKey2048",1266,1,50,4742
2570,"ProxyKey2087",1267,1,60,198
2571,"ProxyKey2088",1267,1,40,239
2572,"ProxyKey2097",1268,1,80,4683
2573,"ProxyKey2101",1268,1,20,4687
2574,"ProxyKey2099",1269,1,50,4719
2575,"ProxyKey2102",1269,1,50,4728
2576,"ProxyKey2100",1270,1,50,4736
2577,"ProxyKey2103",1270,1,50,4743
2578,"ProxyKey2104",1271,1,50,4723
2579,"ProxyKey2116",1271,1,50,4732
2580,"ProxyKey2105",1272,1,50,4719
2581,"ProxyKey2117",1272,1,50,4728
2582,"ProxyKey2106",1273,1,50,4736
2583,"ProxyKey2118",1273,1,50,4743
2584,"ProxyKey2107",1274,1,100,4705
2585,"ProxyKey2108",1275,1,50,4719
2586,"ProxyKey2120",1275,1,50,4728
2587,"ProxyKey2109",1276,1,50,4736
2588,"ProxyKey2121",1276,1,50,4743
2589,"ProxyKey2122",1277,1,100,4714
2590,"ProxyKey2111",1278,1,50,4719
2591,"ProxyKey2123",1278,1,50,4728
2592,"ProxyKey2112",1279,1,50,4736
2593,"ProxyKey2124",1279,1,50,4743
2594,"ProxyKey2113",1280,1,50,4739
2595,"ProxyKey2125",1280,1,50,4746
2596,"ProxyKey2114",1281,1,50,4719
2597,"ProxyKey2126",1281,1,50,4728
2598,"ProxyKey2115",1282,1,50,4736
2599,"ProxyKey2127",1282,1,50,4743
2600,"ProxyKey2153",1283,1,50,3266
2601,"ProxyKey1104",1283,1,50,3271
2602,"ProxyKey2154",73,1,30,5156
2603,"ProxyKey2155",73,1,30,5157
2604,"ProxyKey1321",73,1,10,5169
2605,"ProxyKey2173",73,1,10,5170
2606,"ProxyKey2174",73,1,5,5172
2607,"ProxyKey2175",73,1,5,5173
2608,"ProxyKey2176",73,1,5,5174
2609,"ProxyKey2177",73,1,5,5175
2610,"ProxyKey2156",10,"",1,4867
2611,"ProxyKey2158",10,1,100,4868
2612,"ProxyKey2157",75,"",1,4867
2613,"ProxyKey2159",75,1,100,4868
2614,"ProxyKey2160",74,"",2,4673
2615,"ProxyKey2161",74,"",1,4674
2616,"ProxyKey2327",74,"",6,4892
2617,"ProxyKey2162",1284,1,50,2681
2618,"ProxyKey2163",1284,1,30,2682
2619,"ProxyKey2166",1284,1,20,2683
2620,"ProxyKey1349",1285,1,50,3618
2621,"ProxyKey2167",1285,1,50,3619
2622,"ProxyKey2169",71,1,20,5156
2623,"ProxyKey2178",71,1,20,5157
2624,"ProxyKey2179",71,1,20,4892
2625,"ProxyKey2180",71,1,20,4893
2626,"ProxyKey2181",71,1,20,4862
2627,"ProxyKey2182",72,1,30,4564
2628,"ProxyKey2171",72,1,20,5156
2629,"ProxyKey2172",72,1,20,5157
2630,"ProxyKey2170",72,1,30,4586
2631,"ProxyKey2322",1286,1,70,59
2632,"ProxyKey2323",1286,1,30,60
2633,"ProxyKey2324",42,1,10,1126
2634,"ProxyKey2325",42,1,10,1057
2635,"ProxyKey2326",42,1,50,1295
2636,"ProxyKey2329",42,1,15,1296
2637,"ProxyKey2330",42,1,15,1297
2638,"ProxyKey2331",43,1,20,1126
2639,"ProxyKey2332",43,1,20,1057
2640,"ProxyKey2333",43,1,30,1295
2641,"ProxyKey2334",43,1,15,1084
2642,"ProxyKey2335",43,1,15,1114
2643,"ProxyKey78",90,"",4,1294
