"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","[rid]","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]"
33145,"WeaponTreeSpellAddedColdLowFreezeChance5",-3225,11835,82,1588,1589,454,"",1,"",31,[1470],17,17,25,25,10,10,0,0,"[82,1053,447,9,37,13,0]","[0,63,0,63,63,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1251737711,[],0,[]
33146,"WeaponTreeSpellAddedCold2hLowFreezeChance1",-24042,11835,1,1588,1589,454,"",1,"",31,[1470],2,2,5,5,20,20,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1647309370,[],0,[]
33147,"WeaponTreeSpellAddedCold2hLowFreezeChance2",-20914,11835,26,1588,1589,454,"",1,"",31,[1470],5,5,8,8,20,20,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",934379740,[],0,[]
33148,"WeaponTreeSpellAddedCold2hLowFreezeChance3",5961,11835,42,1588,1589,454,"",1,"",31,[1470],9,9,15,15,20,20,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-786068770,[],0,[]
33149,"WeaponTreeSpellAddedCold2hLowFreezeChance4",27558,11835,62,1588,1589,454,"",1,"",31,[1470],16,16,25,25,20,20,0,0,"[81,1053,446,10,0]","[0,125,0,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1788546311,[],0,[]
33150,"WeaponTreeSpellAddedCold2hLowFreezeChance5",-6007,11835,82,1588,1589,454,"",1,"",31,[1470],32,32,47,47,20,20,0,0,"[81,1053,446,10,0]","[0,63,0,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",225084760,[],0,[]
33151,"WeaponTreeSpellAddedColdLowCastSpeed1",-12040,11836,10,1588,1589,216,"",1,"",31,[1470],1,1,3,3,5,5,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-484718503,[],0,[]
33152,"WeaponTreeSpellAddedColdLowCastSpeed2",18814,11836,30,1588,1589,216,"",1,"",31,[1470],2,2,4,4,5,5,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",730189958,[],0,[]
33153,"WeaponTreeSpellAddedColdLowCastSpeed3",-10059,11836,48,1588,1589,216,"",1,"",31,[1470],4,4,8,8,5,5,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1524744769,[],0,[]
33154,"WeaponTreeSpellAddedColdLowCastSpeed4",10387,11836,66,1588,1589,216,"",1,"",31,[1470],8,8,14,14,5,5,0,0,"[82,1053,447,9,37,13,0]","[0,125,0,125,125,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-227349036,[],0,[]
33155,"WeaponTreeSpellAddedColdLowCastSpeed5",12029,11836,84,1588,1589,216,"",1,"",31,[1470],17,17,25,25,5,5,0,0,"[82,1053,447,9,37,13,0]","[0,63,0,63,63,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2017811704,[],0,[]
33156,"WeaponTreeSpellAddedCold2hLowCastSpeed1",-5414,11836,10,1588,1589,216,"",1,"",31,[1470],2,2,5,5,10,10,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2030308842,[],0,[]
33157,"WeaponTreeSpellAddedCold2hLowCastSpeed2",-19102,11836,30,1588,1589,216,"",1,"",31,[1470],5,5,8,8,10,10,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1642610010,[],0,[]
33158,"WeaponTreeSpellAddedCold2hLowCastSpeed3",-1472,11836,48,1588,1589,216,"",1,"",31,[1470],9,9,15,15,10,10,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-302605667,[],0,[]
33159,"WeaponTreeSpellAddedCold2hLowCastSpeed4",3471,11836,66,1588,1589,216,"",1,"",31,[1470],16,16,25,25,10,10,0,0,"[81,1053,446,10,0]","[0,125,0,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-956764695,[],0,[]
33160,"WeaponTreeSpellAddedCold2hLowCastSpeed5",-489,11836,84,1588,1589,216,"",1,"",31,[1470],32,32,47,47,10,10,0,0,"[81,1053,446,10,0]","[0,63,0,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",216307658,[],0,[]
33161,"WeaponTreeSpellAddedLightningHighDamageTaken1",9156,11837,1,1590,1591,3624,"",1,"",31,[1470],1,1,9,9,4,4,0,0,"[82,1053,447,9,37,13,0]","[0,0,0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",5309187,[],0,[]
33162,"WeaponTreeSpellAddedLightningHighDamageTaken2",16838,11837,26,1590,1591,3624,"",1,"",31,[1470],1,1,15,15,4,4,0,0,"[82,1053,447,9,37,13,0]","[0,0,0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1293296432,[],0,[]
33163,"WeaponTreeSpellAddedLightningHighDamageTaken3",20004,11837,42,1590,1591,3624,"",1,"",31,[1470],1,1,29,29,4,4,0,0,"[82,1053,447,9,37,13,0]","[0,0,0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",77432862,[],0,[]
33164,"WeaponTreeSpellAddedLightningHighDamageTaken4",13771,11837,62,1590,1591,3624,"",1,"",31,[1470],2,2,48,48,4,4,0,0,"[82,1053,447,9,37,13,0]","[0,125,0,125,125,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1318071490,[],0,[]
33165,"WeaponTreeSpellAddedLightningHighDamageTaken5",-30861,11837,82,1590,1591,3624,"",1,"",31,[1470],5,5,94,94,4,4,0,0,"[82,1053,447,9,37,13,0]","[0,63,0,63,63,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1988337131,[],0,[]
33166,"WeaponTreeSpellAddedLightning2hHighDamageTaken1",-4602,11837,1,1590,1591,3624,"",1,"",31,[1470],1,1,16,16,6,6,0,0,"[81,1053,446,10,0]","[0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1146185544,[],0,[]
33167,"WeaponTreeSpellAddedLightning2hHighDamageTaken2",-13991,11837,26,1590,1591,3624,"",1,"",31,[1470],1,1,28,28,6,6,0,0,"[81,1053,446,10,0]","[0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",60642293,[],0,[]
33168,"WeaponTreeSpellAddedLightning2hHighDamageTaken3",-27748,11837,42,1590,1591,3624,"",1,"",31,[1470],2,2,53,53,6,6,0,0,"[81,1053,446,10,0]","[0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",21778191,[],0,[]
33169,"WeaponTreeSpellAddedLightning2hHighDamageTaken4",9920,11837,62,1590,1591,3624,"",1,"",31,[1470],4,4,88,88,6,6,0,0,"[81,1053,446,10,0]","[0,125,0,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1544102192,[],0,[]
33170,"WeaponTreeSpellAddedLightning2hHighDamageTaken5",18073,11837,82,1590,1591,3624,"",1,"",31,[1470],9,9,173,173,6,6,0,0,"[81,1053,446,10,0]","[0,63,0,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1019571085,[],0,[]
33171,"WeaponTreeSpellAddedLightning1",14289,11752,1,1590,1591,"","",1,"",31,[1470],1,1,6,6,0,0,0,0,"[82,1053,447,9,37,13,0]","[0,500,0,500,500,500,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1211816342,[],0,[]
33172,"WeaponTreeSpellAddedLightning2",-21108,11752,26,1590,1591,"","",1,"",31,[1470],1,1,12,12,0,0,0,0,"[82,1053,447,9,37,13,0]","[0,500,0,500,500,500,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",496098515,[],0,[]
33173,"WeaponTreeSpellAddedLightning3",-4885,11752,42,1590,1591,"","",1,"",31,[1470],1,1,22,22,0,0,0,0,"[82,1053,447,9,37,13,0]","[0,500,0,500,500,500,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1024324143,[],0,[]
33174,"WeaponTreeSpellAddedLightning4",-22373,11752,62,1590,1591,"","",1,"",31,[1470],2,2,37,37,0,0,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1848810758,[],0,[]
33175,"WeaponTreeSpellAddedLightning5",-12997,11752,82,1590,1591,"","",1,"",31,[1470],4,4,72,72,0,0,0,0,"[82,1053,447,9,37,13,0]","[0,125,0,125,125,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",775680076,[],0,[]
33176,"WeaponTreeSpellAddedLightning2h1",-31389,11752,1,1590,1591,"","",1,"",31,[1470],1,1,12,12,0,0,0,0,"[81,1053,446,10,0]","[0,500,0,500,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",597460448,[],0,[]
33177,"WeaponTreeSpellAddedLightning2h2",-20578,11752,26,1590,1591,"","",1,"",31,[1470],1,1,21,21,0,0,0,0,"[81,1053,446,10,0]","[0,500,0,500,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1711533681,[],0,[]
33178,"WeaponTreeSpellAddedLightning2h3",-12347,11752,42,1590,1591,"","",1,"",31,[1470],2,2,41,41,0,0,0,0,"[81,1053,446,10,0]","[0,500,0,500,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701683537,[],0,[]
33179,"WeaponTreeSpellAddedLightning2h4",15896,11752,62,1590,1591,"","",1,"",31,[1470],3,3,68,68,0,0,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1670416315,[],0,[]
33180,"WeaponTreeSpellAddedLightning2h5",3424,11752,82,1590,1591,"","",1,"",31,[1470],7,7,133,133,0,0,0,0,"[81,1053,446,10,0]","[0,125,0,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-53202481,[],0,[]
33181,"WeaponTreeSpellAddedLightningLowShockChance1",12692,11838,1,1590,1591,658,"",1,"",31,[1470],1,1,5,5,10,10,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-412108821,[],0,[]
33182,"WeaponTreeSpellAddedLightningLowShockChance2",25397,11838,26,1590,1591,658,"",1,"",31,[1470],1,1,7,7,10,10,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",821162823,[],0,[]
33183,"WeaponTreeSpellAddedLightningLowShockChance3",8885,11838,42,1590,1591,658,"",1,"",31,[1470],1,1,14,14,10,10,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2030710282,[],0,[]
33184,"WeaponTreeSpellAddedLightningLowShockChance4",5491,11838,62,1590,1591,658,"",1,"",31,[1470],2,2,22,22,10,10,0,0,"[82,1053,447,9,37,13,0]","[0,125,0,125,125,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1878074982,[],0,[]
33185,"WeaponTreeSpellAddedLightningLowShockChance5",3496,11838,82,1590,1591,658,"",1,"",31,[1470],2,2,43,43,10,10,0,0,"[82,1053,447,9,37,13,0]","[0,63,0,63,63,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2081377164,[],0,[]
33186,"WeaponTreeSpellAddedLightning2hLowShockChance1",-5701,11838,1,1590,1591,658,"",1,"",31,[1470],1,1,7,7,20,20,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-964244527,[],0,[]
33187,"WeaponTreeSpellAddedLightning2hLowShockChance2",-24860,11838,26,1590,1591,658,"",1,"",31,[1470],1,1,13,13,20,20,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1790825950,[],0,[]
33188,"WeaponTreeSpellAddedLightning2hLowShockChance3",31739,11838,42,1590,1591,658,"",1,"",31,[1470],2,2,24,24,20,20,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1685455264,[],0,[]
33189,"WeaponTreeSpellAddedLightning2hLowShockChance4",2961,11838,62,1590,1591,658,"",1,"",31,[1470],3,3,41,41,20,20,0,0,"[81,1053,446,10,0]","[0,125,0,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",461299549,[],0,[]
33190,"WeaponTreeSpellAddedLightning2hLowShockChance5",22429,11838,82,1590,1591,658,"",1,"",31,[1470],4,4,80,80,20,20,0,0,"[81,1053,446,10,0]","[0,63,0,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",934321368,[],0,[]
33191,"WeaponTreeSpellAddedLightningLowSpellCriticalStrikeChance1",-3691,11839,10,1590,1591,555,"",1,"",31,[1470],1,1,5,5,25,25,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-810573193,[],0,[]
33192,"WeaponTreeSpellAddedLightningLowSpellCriticalStrikeChance2",-31558,11839,30,1590,1591,555,"",1,"",31,[1470],1,1,7,7,25,25,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1414257567,[],0,[]
33193,"WeaponTreeSpellAddedLightningLowSpellCriticalStrikeChance3",-8105,11839,48,1590,1591,555,"",1,"",31,[1470],1,1,14,14,25,25,0,0,"[82,1053,447,9,37,13,0]","[0,250,0,250,250,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2121003054,[],0,[]
33194,"WeaponTreeSpellAddedLightningLowSpellCriticalStrikeChance4",-25519,11839,66,1590,1591,555,"",1,"",31,[1470],2,2,22,22,25,25,0,0,"[82,1053,447,9,37,13,0]","[0,125,0,125,125,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",715634498,[],0,[]
33195,"WeaponTreeSpellAddedLightningLowSpellCriticalStrikeChance5",-19097,11839,84,1590,1591,555,"",1,"",31,[1470],2,2,43,43,25,25,0,0,"[82,1053,447,9,37,13,0]","[0,63,0,63,63,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",75317702,[],0,[]
33196,"WeaponTreeSpellAddedLightning2hLowSpellCriticalStrikeChance1",9832,11839,10,1590,1591,555,"",1,"",31,[1470],1,1,7,7,40,40,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1952901896,[],0,[]
33197,"WeaponTreeSpellAddedLightning2hLowSpellCriticalStrikeChance2",-22269,11839,30,1590,1591,555,"",1,"",31,[1470],1,1,13,13,40,40,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-379240326,[],0,[]
33198,"WeaponTreeSpellAddedLightning2hLowSpellCriticalStrikeChance3",28686,11839,48,1590,1591,555,"",1,"",31,[1470],2,2,24,24,40,40,0,0,"[81,1053,446,10,0]","[0,250,0,250,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-661230273,[],0,[]
33199,"WeaponTreeSpellAddedLightning2hLowSpellCriticalStrikeChance4",31432,11839,66,1590,1591,555,"",1,"",31,[1470],3,3,41,41,40,40,0,0,"[81,1053,446,10,0]","[0,125,0,125,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1569304120,[],0,[]
33200,"WeaponTreeSpellAddedLightning2hLowSpellCriticalStrikeChance5",30612,11839,84,1590,1591,555,"",1,"",31,[1470],4,4,80,80,40,40,0,0,"[81,1053,446,10,0]","[0,63,0,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",234489648,[],0,[]
33201,"WeaponTreeSpellAddedChaosHighReducedLife1",-2680,11840,8,1592,1593,124,"",1,"",31,[1101],2,2,5,5,-5,-5,0,0,"[82,1053,447,9,37,13,0]","[0,0,0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1901441953,[],0,[]
33202,"WeaponTreeSpellAddedChaosHighReducedLife2",9716,11840,28,1592,1593,124,"",1,"",31,[1101],5,5,7,7,-5,-5,0,0,"[82,1053,447,9,37,13,0]","[0,0,0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",376703844,[],0,[]
33203,"WeaponTreeSpellAddedChaosHighReducedLife3",-16238,11840,44,1592,1593,124,"",1,"",31,[1101],8,8,14,14,-5,-5,0,0,"[82,1053,447,9,37,13,0]","[0,0,0,0,0,0,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1446458937,[],0,[]
33204,"WeaponTreeSpellAddedChaosHighReducedLife4",-11154,11840,70,1592,1593,124,"",1,"",31,[1101],14,14,22,22,-5,-5,0,0,"[82,1053,447,9,37,13,0]","[0,63,0,63,63,63,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1981466356,[],0,[]
33205,"WeaponTreeSpellAddedChaosHighReducedLife5",17425,11840,85,1592,1593,124,"",1,"",31,[1101],28,28,42,42,-5,-5,0,0,"[82,1053,447,9,37,13,0]","[0,32,0,32,32,32,0]",[171],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",473908288,[],0,[]
