"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32_70","[i32]_74","CannotBeSupported","i32_91","CastTime","ActiveSkill","IgnoreMinionTypes","bool_116","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_165","SupportWeaponRestrictions","RegularVariant","i32_190","i32_194","i32_198","bool_202","StatSet","[rid]_219"
10735,"HarvestSpawnExplodingPodBlueScatter","",[],"",4,[],[],"",0,[],"",2,100,1365,"","",[],"","","",[],"",48,0,0,"",10679,[]
10736,"HarvestSpawnExplodingPodGreenScatter","",[],"",4,[],[],"",0,[],"",2,100,1365,"","",[],"","","",[],"",49,0,0,"",10680,[]
10737,"HarvestSpawnExplodingPodRedScatter","",[],"",4,[],[],"",0,[],"",2,100,1365,"","",[],"","","",[],"",50,0,0,"",10681,[]
10738,"HarvestSpawnExplodingPodBlueExplode","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",452,0,0,"",10682,[]
10739,"HarvestSpawnExplodingPodGreenExplode","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",453,0,0,"",10683,[]
10740,"HarvestSpawnExplodingPodRedExplode","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",454,0,0,"",10684,[]
10741,"HarvestSpawnExplodingPodGreenExplodeDevourer","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",495,0,0,"",10685,[]
10742,"HarvestSpawnExplodingPodBlueOshabi","",[],"",4,[],[],"",0,[],"",2,100,1365,"","",[],"","","",[],"",58,0,0,"",10686,[]
10743,"HarvestSpawnExplodingPodGreenOshabi","",[],"",4,[],[],"",0,[],"",2,100,1365,"","",[],"","","",[],"",59,0,0,"",10687,[]
10744,"HarvestSpawnExplodingPodRedOshabi","",[],"",4,[],[],"",0,[],"",2,100,1365,"","",[],"","","",[],"",60,0,0,"",10688,[]
10745,"HarvestFrogBiteAttack","",[],"",4,[],[],"",0,[],"",2,2230,1234,"","",[],"","","",[],"",455,0,0,"",10689,[]
10746,"HarvestRhexStomp","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],51,"","",[],"",460,0,0,"",10690,[]
10747,"HarvestRhexTailBolt","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],26,"","",[],"",0,0,0,"",10691,[]
10748,"HarvestSpikerSpike","",[],"",4,[],[],"",0,[],"",2,1000,533,"","",[],"","","",[],"",131,0,0,"",10692,[]
10749,"HarvestLanternMinerProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],26,"","",[],"",0,0,0,"",10693,[]
10750,"HarvestLanternMinerSporeBlastEAS","",[],"",4,[],[],"",0,[],"",2,2330,1123,"","",[],20,"","",[],"",0,0,0,"",10694,[]
10751,"HarvestLanternMinerSporeBlastGS","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",461,0,0,"",10695,[]
10752,"HarvestLanternMinerMortar","",[],"",4,[],[],"",0,[],"",2,1750,532,"","",[],24,"","",[],"",129,0,0,"",10696,[]
10753,"HarvestCastGroundEffectCaustic","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,2,0,"",10697,[]
10754,"HarvestCastGroundEffectBurning","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,0,0,"",10698,[]
10755,"HarvestCastGroundEffectChilled","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,1,0,"",10699,[]
10756,"HarvestCastGroundEffectShocked","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,7,0,"",10700,[]
10757,"HarvestRhoaCastGroundEffectChilledFootstep","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,1,0,"",10701,[]
10758,"HarvestHellionOnDeathGroundFire","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,0,0,"",10702,[]
10759,"HarvestHellionDaemonGroundFire","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,0,0,"",10703,[]
10760,"HarvestBearBossTrample","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",464,0,0,"",10704,[]
10761,"HarvestBearBossLungeCleave","",[],"",4,[],[],"",0,[],"",2,1500,1284,"","",[],51,"","",[],"",0,0,0,"",10705,[]
10762,"HarvestBearBossGroundSlam","",[],"",4,[],[],"",0,[],"",2,3000,1285,"","",[],13,"","",[],"",0,0,0,"",10706,[]
10763,"HarvestBearBossGroundSlamImpact","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"",121,"",[],"",470,0,0,"",10707,[]
10764,"HarvestBearBossGroundSlamMoveDaemon","",[],"",4,[],[],"",0,[],"",2,2500,1167,"","",[],"","","",[],"",58,0,0,"",10708,[]
10765,"HarvestBearBossGroundSlamVineBurst","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",473,0,0,"",10709,[]
10766,"HarvestBearBossGroundSlamVineBurst2","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",474,0,0,"",10710,[]
10767,"HarvestBearBossGroundSlamVineBurst3","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",475,0,0,"",10711,[]
10768,"HarvestBearBossGroundSlamVineBurst4","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",476,0,0,"",10712,[]
10769,"HarvestBearBossGroundSlamVolatileDaemon","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10713,[]
10770,"HarvestBearBossGroundSlamVolatileDaemonSingle","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10714,[]
10771,"HarvestBearBossGroundSlamVolatileDaemonInFront","",[],"",4,[],[],"",0,[],"",2,1000,789,"","",[],"","","",[],"",0,0,0,"",10715,[]
10772,"HarvestBearBossMinionPhaseVolatileDaemon","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10716,[]
10773,"HarvestCatBossMinionPhaseVolatileDaemon","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10717,[]
10774,"HarvestBirdBossMinionPhaseVolatileDaemon","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10718,[]
10775,"HarvestBirdBossBeam","",[],"",4,[],[],"",0,[],"",2,1000,1229,"","",[],"","","",[],"",0,9,0,"",10719,[]
10776,"AzmeriBirdBeam","",[],"",4,[],[],"",0,[],"",2,1000,1229,"","",[],"","","",[],"",0,9,0,"",10720,[]
10777,"HeistPolearmMinibossBeam","",[],"",4,[],[],"",0,[],"",2,1000,1229,"","",[],"","","",[],"",0,11,0,"",10721,[]
10778,"HarvestBirdBossDashGT1","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",177,0,0,"",10722,[]
10779,"AzmeriBirdDashGT1","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",426,0,0,"",10723,[]
10780,"HarvestBirdBossDashGT2","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",178,0,0,"",10724,[]
10781,"AzmeriBirdDashGT2","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",427,0,0,"",10725,[]
10782,"HeistPolarmMinibossDashGT1","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",216,0,0,"",10726,[]
10783,"HeistPolarmMinibossDashGT2","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",217,0,0,"",10727,[]
10784,"HarvestBirdBossScreech","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"",121,"",[],"",472,0,2,"",10728,[]
10785,"AzmeriBirdScreech","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"",121,"",[],"",472,0,2,"",10729,[]
10786,"AzmeriBirdScreechExposure","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"",121,"",[],"",472,0,2,"",10730,[]
10787,"HarvestMinerHammerEAA","",[],"",4,[],[],"",0,[],"",2,2670,1284,"","",[],13,"","",[],"",0,0,0,"",10731,[]
10788,"HarvestMinerHammerEAS","",[],"",4,[],[],"",0,[],"",2,2000,1123,"","",[],22,"","",[],"",0,0,0,"",10732,[]
10789,"HarvestBlueBossVineDaemonSummonTier1","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10733,[]
10790,"HarvestRedBossVineDaemonSummonTier1","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10734,[]
10791,"HarvestGreenBossVineDaemonSummonTier1","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10735,[]
10792,"HarvestBlueBossVineDaemonSummonTier2","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10736,[]
10793,"HarvestRedBossVineDaemonSummonTier2","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10737,[]
10794,"HarvestGreenBossVineDaemonSummonTier2","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10738,[]
10795,"HarvestBlueBossVineDaemonSummonTier3","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10739,[]
10796,"HarvestRedBossVineDaemonSummonTier3","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10740,[]
10797,"HarvestGreenBossVineDaemonSummonTier3","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",10741,[]
10798,"SupportBrandSupport",1,"[31,1,73]","",3,[36],"[32,35,25,11,49]","",860279363,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",10742,[]
10799,"BrandSupport","",[],"",3,[],[],"",-559047510,[],"",2,800,1584,"","",[],"","","",[],"",0,0,0,"",10743,[]
10800,"Brandsurge","",[],"",3,[],[],"",-1934126648,[],"",2,600,1587,"","",[],20,"","",[],"",0,0,0,"",10744,[]
10801,"SeismicCry","",[],"",1,[],[],"",-44101924,[],"",2,800,1588,"","",[],"","","",[],"",0,0,0,"",10745,[]
10802,"AncestralCry","",[],"",1,[],[],"",179908252,[],"",2,800,1589,"","",[],"","","",[],"",0,0,0,"",10746,[]
10803,"Combust","",[],"",1,[],[],"",-1344542785,[],"",2,1000,1590,"","",[],"","","",[],"",0,0,0,"",10747,[]
10804,"PenanceBrand","",[],"",3,[],[],"",-1849487547,[],"",2,750,1592,"","",[],34,"","",[],"",0,0,0,"",10748,[]
10805,"PenanceBrandAltX","",[],"",3,[],[],"",-1243423936,[],"",2,750,1593,"","",[],34,"","",[],"",0,0,0,"",10749,[]
10806,"PenanceBrandAltY","",[],"",3,[],[],"",-1844797588,[],"",2,750,1594,"","",[],34,"","",[],"",0,0,0,"",10750,[]
10807,"WintertideBrand","",[],"",3,[],[],"",582742716,[],"",2,700,1595,"","",[],33,"","",[],"",0,0,0,"",10751,[]
10808,"WintertideBrandAltX","",[],"",3,[],[],"",1214442857,[],"",2,700,1596,"","",[],33,"","",[],"",0,0,0,"",10752,[]
10809,"WintertideBrandAltY","",[],"",3,[],[],"",1320896978,[],"",2,700,1597,"","",[],33,"","",[],"",0,0,0,"",10753,[]
10810,"Earthshatter","",[],"",1,[],[],"",-338878477,[],"",2,1000,1598,"","",[],"","","",[],"",0,0,0,"",10754,[]
10811,"EarthshatterAltX","",[],"",1,[],[],"",-1405540051,[],"",2,1000,1599,"","",[],"","","",[],"",2,0,0,"",10755,[]
10812,"EarthshatterAltY","",[],"",1,[],[],"",-1432616597,[],"",2,1000,1600,"","",[],"","","",[],"",0,0,0,"",10756,[]
10813,"GeneralsCry","",[],"",1,[],[],"",782065326,[],"",2,800,1601,"","",[],"","","",[],"",0,0,0,"",10757,[]
10814,"GeneralsCryAltX","",[],"",1,[],[],"",-244387216,[],"",2,800,1602,"","",[],"","","",[],"",0,0,0,"",10758,[]
10815,"GeneralsCryAltY","",[],"",1,[],[],"",-1118446881,[],"",2,800,1603,"","",[],"","","",[],"",0,0,0,"",10759,[]
10816,"GeneralsCrySupport",1,"[19,0,73]","",1,"[93,94]","[25,32,35,11,37,63,1,36,49,111]","",325662926,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",10760,[]
10817,"GeneralsCryRoyale","",[],"",1,[],[],"",-2018020905,[],"",2,800,1601,"","",[],"","","",[],"",0,0,0,"",10761,[]
10818,"GeneralsCrySupportRoyale",1,"[19,0,73]","",1,"[93,94]","[25,32,35,11,37,63,1,36,49,111]","",1582046830,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",10762,[]
10819,"SunderAltMercenary","",[],"",1,[],[],"",0,[],"",2,1000,801,"","",[],"","","",[],"",2,0,0,"",10763,[]
10820,"SunderAltMercenaryEncounter","",[],"",1,[],[],"",0,[],"",2,1000,801,"","",[],"","","",[],"",2,0,0,"",10764,[]
10821,"Sunder","",[],"",1,[],[],"",-1191399355,[],"",2,1000,799,"","",[],"","","",[],"",0,5,0,"",10765,[]
10822,"SunderAltX","",[],"",1,[],[],"",-1395786491,[],"",2,1000,800,"","",[],"","","",[],"",1,5,0,"",10766,[]
10823,"SunderAltY","",[],"",1,[],[],"",858295188,[],"",2,1000,801,"","",[],"","","",[],"",2,5,0,"",10767,[]
10824,"SunderRoyale","",[],"",1,[],[],"",656963167,[],"",2,1000,799,"","",[],"","","",[],"",0,5,0,"",10768,[]
10825,"GemlingSunder","",[],"",1,[],[],"",0,[],"",2,1000,800,"","",[],"","","",[],"",1,5,0,"",10766,[]
10826,"SupportFistofWar",1,[91],"X",1,[],"[25,32,35,94,37]","",813521895,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",10770,[]
10827,"SupportFistofWarRoyale",1,[91],"X",1,[],"[25,32,35,94,37]","",-1699573590,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",10771,[]
10828,"HeraldOfAgonyMinionMortarGlimmerwood","",[],"",4,[],[],"",0,[],"",2,2000,533,"",1,[],"","","",[],"",123,0,0,"",10772,[]
10829,"HeraldOfAgonyMinionTailSpikeGlimmerwood","",[],"",4,[],[],"",0,[],"",2,1300,111,"","",[],"","","",[],"",0,0,0,"",10773,[]
10830,"HeraldOfLightMinionSlamGlimmerwood","",[],"",4,[],[],"",0,[],"",2,1000,793,"","",[],"","","",[],"",0,48,0,"",10774,[]
10831,"SentinelHolySlamGlimmerwood","",[],"",1,[],[],"",0,[],"",2,1000,793,"","",[],51,"","",[],"",0,49,0,"",10775,[]
10832,"SupportSwiftbrand",1,[64],"t",3,[],[],"",2129634187,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",10776,[]
10833,"HarvestRavenBossScreechOfSplendour","",[],"",4,[],[],"",0,[],"",2,4000,1123,"","",[],51,"","",[],"",0,0,2,"",10777,[]
10834,"AzmeriRavenScreechOfSplendour","",[],"",4,[],[],"",0,[],"",2,4000,1123,"","",[],51,"","",[],"",0,0,2,"",10778,[]
10835,"HarvestRavenBossDashOfDestruction","",[],"",4,[],[],"",0,[],"",2,4000,1284,"","",[],13,"","",[],"",0,0,0,"",10779,[]
10836,"AzmeriRavenDashOfDestruction","",[],"",4,[],[],"",0,[],"",2,4000,1123,"","",[],13,"","",[],"",0,0,0,"",10780,[]
10837,"UniqueWeaponTrigger",1,[31],"",4,"[36,49,89]",[],"",-1714020698,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",10781,[]
10838,"StalkingPustule","",[],"",2,[],[],"",1919456489,[],"",2,800,1184,"","",[],35,"","",[],"",2,3,0,"",10782,[]
10839,"HarvestCatBossStealthAttack","",[],"",4,[],[],"",0,[],"",2,1000,1284,"","",[],58,"","",[],"",0,0,0,"",10783,[]
10840,"HarvestCatBossStealthAttack2","",[],"",4,[],[],"",0,[],"",2,1000,1285,"","",[],59,"","",[],"",0,0,0,"",10784,[]
10841,"HarvestCatBossStealthAttackGA","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",477,0,3,"",10785,[]
10842,"HarvestHellionFlameBreath","",[],"",4,[],[],"",0,[],"",2,2500,1123,"","",[],24,"","",[],"",0,0,0,"",10786,[]
10843,"SupportUrgentOrders",1,[62],"o",1,[],[],"",-41521737,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",10787,[]
10844,"OshabiSubmergeEAS","",[],"",4,[],[],"",0,[],"",2,1000,1123,"","",[],81,"","",[],"",0,0,0,"",10788,[]
10845,"OshabiEmergeEAS2","",[],"",4,[],[],"",0,[],"",2,1000,1239,"","",[],49,"","",[],"",0,0,0,"",10789,[]
10846,"OshabiPickDestinationEAS3","",[],"",4,[],[],"",0,[],"",2,1000,1240,"","",[],"","","",[],"",0,0,0,"",10790,[]
10847,"HarvestCatBossVineTrapSO","",[],"",4,[],[],"",0,[],"",2,500,1365,"","",[],32,"",1,[],"",54,0,0,"",10791,[]
10848,"HarvestBeastT3Slam","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],13,"","",[],"",486,0,0,"",10792,[]
10849,"HarvestBeastT3Roar","",[],"",4,[],[],"",0,[],"",2,2500,1345,"","",[],23,"","",[],"",71,0,0,"",10793,[]
10850,"HarvestHellionT3Cleave","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],9,"","",[],"",488,0,0,"",10794,[]
10851,"HarvestCyanBattleVineEmerge","",[],"",4,[],[],"",0,[],"",2,1400,1241,"","",[],49,"","",[],"",0,0,0,"",10795,[]
10852,"HarvestBattleVineFastEmerge","",[],"",4,[],[],"",0,[],"",2,1000,1242,"","",[],50,"","",[],"",0,0,0,"",10796,[]
10853,"HarvestOshabiEASProjSpam","",[],"",4,[],[],"",0,[],"",2,1500,1241,"","",[],20,"","",[],"",0,0,0,"",10797,[]
10854,"HarvestOshabiCyanBloomGT","",[],"",4,[],[],"",0,[],"",2,2670,1437,"","",[],29,"","",[],"",187,0,0,"",10798,[]
10855,"HarvestOshabiCyanBattleVineGT","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],29,"","",[],"",206,0,0,"",10799,[]
10856,"HarvestOshabiEASVineCrossCascade","",[],"",4,[],[],"",0,[],"",2,2670,1241,"","",[],24,"","",[],"",0,0,0,"",10800,[]
10857,"HarvestOshabiSSMHammerVineInFront","",[],"",4,[],[],"",0,[],"",2,2500,496,"","",[],26,"","",[],"",0,0,0,"",10801,[]
10858,"HarvestOshabiSSMHammerVineBehind","",[],"",4,[],[],"",0,[],"",2,2500,496,"","",[],26,"","",[],"",0,0,0,"",10802,[]
10859,"HarvestOshabiEASProjSpamBarrage","",[],"",4,[],[],"",0,[],"",2,5000,1241,"","",[],28,"","",[],"",0,0,0,"",10803,[]
10860,"HarvestOshabiEASSummonBoth","",[],"",4,[],[],"",0,[],"",2,2670,1241,"","",[],29,"","",[],"",0,0,0,"",10804,[]
10861,"HarvestOshabiEASSummonLeft","",[],"",4,[],[],"",0,[],"",2,2670,1241,"","",[],30,"","",[],"",0,0,0,"",10805,[]
10862,"HarvestOshabiEASSummonRight","",[],"",4,[],[],"",0,[],"",2,2670,1241,"","",[],31,"","",[],"",0,0,0,"",10806,[]
10863,"HarvestOshabiEASSummonDouble","",[],"",4,[],[],"",0,[],"",2,1670,1241,"","",[],32,"","",[],"",0,0,0,"",10807,[]
10864,"HarvestOshabiEASSummonTriple","",[],"",4,[],[],"",0,[],"",2,2170,1241,"","",[],33,"","",[],"",0,0,0,"",10808,[]
10865,"HarvestOshabiSSMCombatVineLeft","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10809,[]
10866,"HarvestOshabiSSMCombatVineRight","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10810,[]
10867,"HarvestOshabiSSMBattleVine","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10811,[]
10868,"HarvestOshabiSSMBattleVineTarget","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10812,[]
10869,"HarvestOshabiSSMCyanBattleVineTarget","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10813,[]
10870,"HarvestHammerVineQuakeWaveGA","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"",103,"",[],"",494,0,0,"",10814,[]
10871,"HarvestOshabiCombatVineMelee1","",[],"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],"",0,0,0,"",10815,[]
10872,"HarvestBearBossCreateWall","",[],"",4,[],[],"",0,[],"",2,1000,1604,"","",[],"","","",[],"",0,0,0,"",10816,[]
10873,"AzmeriCarnivorousPlantCreateWall","",[],"",4,[],[],"",0,[],"",2,1000,1604,"","",[],"","","",[],"",0,0,0,"",10817,[]
10874,"HarvestBattleVineCleave1","",[],"",4,[],[],"",0,[],"",2,1000,107,"","",[],9,"","",[],"",0,0,0,"",10818,[]
10875,"HarvestBattleVineCleave2","",[],"",4,[],[],"",0,[],"",2,1000,107,"","",[],58,"","",[],"",0,0,0,"",10819,[]
10876,"HarvestBattleVinePierce","",[],"",4,[],[],"",0,[],"",2,1000,107,"","",[],82,"","",[],"",0,0,0,"",10820,[]
10877,"HarvestBattleVineSlam","",[],"",4,[],[],"",0,[],"",2,1000,107,"","",[],13,"","",[],"",0,0,0,"",10821,[]
10878,"HarvestBattleVineSweep","",[],"",4,[],[],"",0,[],"",2,1000,107,"","",[],19,"","",[],"",0,0,0,"",10822,[]
10879,"HarvestBattleVineEASSubmerge","",[],"",4,[],[],"",0,[],"",2,830,1123,"","",[],81,"","",[],"",0,0,0,"",10823,[]
10880,"HarvestOshabiProjSpamOrange","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",10824,[]
10881,"HarvestOshabiProjSpamRed","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",10825,[]
10882,"HarvestOshabiProjSpamBlue","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",10826,[]
10883,"HarvestOshabiProjSpamGreen","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",10827,[]
10884,"HarvestOshabiEGAnnihilateGarden","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",72,0,0,"",10828,[]
10885,"HarvestOshabiEGDennihilateGarden","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",73,0,0,"",10829,[]
10886,"SummonMirageChieftain","",[],"",1,[],[],"",143669902,[],"",2,0,1605,"","",[],"","","",[],"",0,0,0,"",10830,[]
10887,"HarvestCatBossProwl","",[],"",4,[],[],"",0,[],"",2,1000,1606,"","",[],70,"","",[],"",0,0,0,"",10831,[]
10888,"HarvestCatBossProwlSpike","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"",121,"",[],"",500,0,0,"",10832,[]
10889,"HarvestCatBossProwlSpikeGT","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",195,0,0,"",10833,[]
10890,"HarvestCatBossProwlVineDaemonGATick","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",502,0,0,"",10834,[]
10891,"HarvestCatBossProwlDaemonSpike","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"","","",[],"",501,0,0,"",10835,[]
10892,"HarvestCatBossProwlDaemonSpikeGT","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",191,0,0,"",10836,[]
10893,"HarvestOshabiCyanBloomSSM","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10837,[]
10894,"HarvestOshabiCyanBloomVolatileExplode","",[],"",4,[],[],"",0,[],"",2,750,281,"","",[],"",104,"",[],"",27,0,0,"",10838,[]
10895,"HarvestOshabiVineBarrierGT","",[],"",4,[],[],"",0,[],"",2,1000,1437,"","",[],"","","",[],"",190,0,0,"",10839,[]
10896,"HarvestOshabiVineBarrierSSM","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10840,[]
10897,"HarvestOshabiCrownOfThornsSummonerDaemonSSM","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10841,[]
10898,"HarvestOshabiRootCrownOfThornsDegenStage1","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10842,[]
10899,"HarvestOshabiRootCrownOfThornsDegenStage2","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10843,[]
10900,"HarvestOshabiRootCrownOfThornsDegenStage3","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10844,[]
10901,"HarvestOshabiRootCrownOfThornsDegenStage4","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10845,[]
10902,"HarvestOshabiRootCrownOfThornsDegenStage5","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10846,[]
10903,"HarvestOshabiRootCrownOfThornsDegenStage6","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10847,[]
10904,"HarvestOshabiRootCrownOfThornsDegenStage7","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10848,[]
10905,"HarvestOshabiRootCrownOfThornsDegenStage8","",[],"",4,[],[],"",0,[],"",2,1000,809,"","",[],"","","",[],"",0,18,0,"",10849,[]
10906,"HarvestBattleVineDaemonSSM","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10850,[]
10907,"HarvestCombatVineDaemonSSM","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",0,0,0,"",10851,[]
10908,"HarvestHammerVineImpactGA","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"",103,"",[],"",504,0,0,"",10852,[]
10909,"HarvestHammerVineDonutGA1","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"",103,"",[],"",505,0,0,"",10853,[]
10910,"HarvestHammerVineDonutGA2","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"",103,"",[],"",506,0,0,"",10854,[]
10911,"HarvestHammerVineDonutGA3","",[],"",4,[],[],"",0,[],"",2,1000,1234,"","",[],"",103,"",[],"",507,0,0,"",10855,[]
10912,"HarvestOshabiCombatVinesGTLeftNear","",[],"",4,[],[],"",0,[],"",2,2670,1437,"","",[],30,"","",[],"",198,0,0,"",10856,[]
10913,"HarvestOshabiCombatVinesGTLeftFar","",[],"",4,[],[],"",0,[],"",2,2670,1437,"","",[],34,"","",[],"",199,0,0,"",10857,[]
10914,"HarvestOshabiCombatVinesGTRightNear","",[],"",4,[],[],"",0,[],"",2,2670,1437,"","",[],31,"","",[],"",200,0,0,"",10858,[]
10915,"HarvestOshabiCombatVinesGTRightFar","",[],"",4,[],[],"",0,[],"",2,2670,1437,"","",[],35,"","",[],"",201,0,0,"",10859,[]
