"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","u16_112","bool_114","u16_115"
719,"EndGameThaumaturgyBoss","Metadata/EnvironmentSettings/EndGameThaumatugyBoss.env",[],[],[],[],"","",0,"",0
720,"EndGameColdRiver","Metadata/EnvironmentSettings/EndGameColdRiver.env",[],[],[],[],"","",0,"",0
721,"EndGameColdRiverDay","Metadata/EnvironmentSettings/EndGameColdRiverDay.env",[],[],[],[],"","",0,"",0
722,"EndGameColdRiverLunaris","Metadata/EnvironmentSettings/EndGameColdRiver_Lunaris.env",[],[],[],[],"","",0,"",0
723,"EndGameColdRiverSolaris","Metadata/EnvironmentSettings/EndGameColdRiver_Solaris.env",[],[],[],[],"","",0,"",0
724,"EndGameForbiddenWoods","Metadata/EnvironmentSettings/EndGameForbiddenWoods.env",[],[],[],[],"","",0,"",0
725,"EndGameForbiddenWoodsBoss","Metadata/EnvironmentSettings/EndGameForbiddenWoodsBoss.env",[],[],[],[],"","",0,"",0
726,"EndGameSilo","Metadata/EnvironmentSettings/EndGameSilo.env",[],[],[],[],"","",0,"",0
727,"EndGameSiloBoss","Metadata/EnvironmentSettings/EndGameSiloBoss.env",[],[],[],[],"","",0,"",0
728,"EndGameNocturne","Metadata/EnvironmentSettings/EndGameNocturne.env",[],[],[],[],"","",0,"",0
729,"EndGameApocrypha","Metadata/EnvironmentSettings/EndGameApocrypha.env",[],[],[],[],"","",0,"",0
730,"EndGameApocryphaBoss","Metadata/EnvironmentSettings/EndGameApocryphaArena.env",[],[],[],[],"","",0,"",0
731,"EndGameTheatre","Metadata/EnvironmentSettings/EndgameTheatre.env",[],[],[],[],"","",0,"",0
732,"EndGameBeachLanding","Metadata/EnvironmentSettings/EndGameBeachLanding.env",[],[],[],[],"","",0,"",0
733,"EndGameElder_Desert","Metadata/EnvironmentSettings/EndGameElder_Desert.env",[],[],[],[],"","",0,"",0
734,"EndGameElder_Volcano","Metadata/EnvironmentSettings/EndGameElder_Volcano.env",[],[],[],[],"","",0,"",0
735,"EndGameElder_Sulphur","Metadata/EnvironmentSettings/EndGameElder_Sulphur.env",[],[],[],[],"","",0,"",0
736,"EndGameElder_Reliquary","Metadata/EnvironmentSettings/EndGameElder_Reliquary.env",[],[],[],[],"","",0,"",0
737,"EndGameElder_Temple","Metadata/EnvironmentSettings/EndGameElder_Temple.env",[],[],[],[],"","",0,"",0
738,"EndGameElder_Elegant","Metadata/EnvironmentSettings/EndGameElder_Elegant.env",[],[],[],[],"","",0,"",0
739,"EndGameElder_Sceptre","Metadata/EnvironmentSettings/EndGameElder_Sceptre.env",[],[],[],[],"","",0,"",0
740,"EndGameElder_Tower","Metadata/EnvironmentSettings/EndGameElder_Tower.env",[],[],[],[],"","",0,"",0
741,"EndGameElder_Refinery","Metadata/EnvironmentSettings/EndGameElder_Refinery.env",[],[],[],[],"","",0,"",0
742,"EndGameElder_Reef","Metadata/EnvironmentSettings/EndGameElder_Reef.env",[],[],[],[],"","",0,"",0
743,"EndGameElder_River","Metadata/EnvironmentSettings/EndGameElder_River.env",[],[],[],[],"","",0,"",0
744,"EndGameElder_Garden","Metadata/EnvironmentSettings/EndGameElder_Garden.env",[],[],[],[],"","",0,"",0
745,"EndGameElderArena","Metadata/EnvironmentSettings/EndGameElderArena.env",[],[],[],[],"","",0,"",0
746,"EndGameElderArenaEntrance","Metadata/EnvironmentSettings/EndGameElderArena_Entrance.env",[],[],[],[],"","",0,"",0
747,"EndGamePrimordialBoss1","Metadata/EnvironmentSettings/EndGamePrimordialBoss1.env",[],[],[],[],"","",0,"",0
748,"EndGamePrimordialBoss2","Metadata/EnvironmentSettings/EndGamePrimordialBoss2.env",[],[],[],[],"","",0,"",0
749,"EndGamePrimordialBoss3","Metadata/EnvironmentSettings/EndGamePrimordialBoss3.env",[],[],[],[],"","",0,"",0
750,"EndGamePrimordialBoss4","Metadata/EnvironmentSettings/EndGamePrimordialBoss4.env",[],[],[],[],"","",0,"",0
751,"EndGameMemoryBoss1","Metadata/EnvironmentSettings/EndGameAtlasMemoryBoss1.env",[],[],[],[],"","",0,"",0
752,"EndGameMemoryBoss2","Metadata/EnvironmentSettings/EndGameAtlasMemoryBoss2.env",[],[],[],[],"","",0,"",0
753,"EndGameMemoryBoss3","Metadata/EnvironmentSettings/EndGameAtlasMemoryBoss3.env",[],[],[],[],"","",0,"",0
754,"EndGameMemoryTear","Metadata/EnvironmentSettings/EndGameAtlasMemoryTear.env",[],[],[],[],"","",0,"",0
755,"ClassicLeagueTreasury","Metadata/EnvironmentSettings/ClassicLeagueTreasury.env",[],[],[],[],"","",0,"",0
756,"VaalTreasury","Metadata/EnvironmentSettings/SideInca1.env",[],[],[],[],"","",0,"",0
757,"ClassicLeagueReliquary_Cosmic","Metadata/EnvironmentSettings/ClassicLeagueReliquary_Cosmic.env",[],[],[],[],"","",0,"",0
758,"Menagerie_Hub","Metadata/EnvironmentSettings/MenagerieHub.env",[],[],[],[],"","",0,"",0
759,"Menagerie_Hub_Battle","Metadata/EnvironmentSettings/MenagerieHub.env",[],[],[],[],"","",0,"",0
760,"Menagerie_Mammals","Metadata/EnvironmentSettings/MenagerieMammals.env",[],[],[],[],"","",0,"",0
761,"Menagerie_BirdsReptiles","Metadata/EnvironmentSettings/MenagerieBirdsReptiles.env",[],[],[],[],"","",0,"",0
762,"Menagerie_InsectsArachnids","Metadata/EnvironmentSettings/MenagerieInsectsArachnids.env",[],[],[],[],"","",0,"",0
763,"Menagerie_WaterCreatures","Metadata/EnvironmentSettings/MenagerieWaterCreatures.env",[],[],[],[],"","",0,"",0
764,"IncursionTemplePast","Metadata/EnvironmentSettings/IncursionTemplePast.env",[],[],[],[],"","",0,"",0
765,"IncursionTemplePresent","Metadata/EnvironmentSettings/IncursionOutdoorPresent.env","[""Metadata/EnvironmentSettings/IncursionTemplePresent.env""]",[],[],[],0,"",0,"",0
766,"IncursionTempleBoss","Metadata/EnvironmentSettings/IncursionTempleBoss.env",[],[],[],[],"","",0,"",0
767,"IncursionTempleIndoors","Metadata/EnvironmentSettings/IncursionTemplePresent.env",[],[],[],[],"","",0,"",0
768,"DelveMine","Metadata/EnvironmentSettings/Delve_Mine.env",[],[],[],[],"","",0,"",0
769,"DelveHub","Metadata/EnvironmentSettings/Delve_Hub.env",[],[],[],[],"","",0,"",0
770,"DelveBossVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal.env",[],[],[],[],"","",0,"",0
771,"DelveBossVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal_Darkness.env",[],[],[],[],"","",0,"",0
772,"DelveBossLich","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich.env",[],[],[],[],"","",0,"",0
773,"DelveBossLichDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich_Darknes.env",[],[],[],[],"","",0,"",0
774,"DelveBossProtoVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal.env",[],[],[],[],"","",0,"",0
775,"DelveBossProtoVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal_Darkness.env",[],[],[],[],"","",0,"",0
776,"BetrayalLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env",[],[],[],[],"","",0,"",0
777,"BetrayalSafeHouseGraveyard","Metadata/EnvironmentSettings/BetrayalSafeHouseGraveyard.env",[],[],[],[],"","",0,"",0
778,"BetrayalSafeHouseShore","Metadata/EnvironmentSettings/BetrayalSafeHouseShore.env",[],[],[],[],"","",0,"",0
779,"BetrayalSafeHouseChurch","Metadata/EnvironmentSettings/BetrayalSafeHouseChurch.env",[],[],[],[],"","",0,"",0
780,"BetrayalSafeHouseDesert","Metadata/EnvironmentSettings/BetrayalSafeHouseDesert.env",[],[],[],[],"","",0,"",0
781,"BetrayalSafeHouseSlums","Metadata/EnvironmentSettings/BetrayalSafeHouseLaboratory.env",[],[],[],[],"","",0,"",0
782,"BetrayalFortCave","Metadata/EnvironmentSettings/LeagueBetrayal_FortCave.env",[],[],[],[],"","",0,"",0
783,"BetrayalMastermindVault","Metadata/EnvironmentSettings/BetrayalMastermindVault.env",[],[],[],[],"","",0,"",0
784,"BetrayalMastermindHideout","Metadata/EnvironmentSettings/BetrayalMastermindHideout.env",[],[],[],[],"","",0,"",0
785,"BetrayalMastermindArena","Metadata/EnvironmentSettings/BetrayalMastermindArena.env",[],[],[],[],"","",0,"",0
786,"BetrayalMastermindArenaBlack","Metadata/EnvironmentSettings/BetrayalMastermindArenaBlack.env",[],[],[],[],"","",0,"",0
787,"BetrayalStoryVault","Metadata/EnvironmentSettings/BetrayalStoryVault.env",[],[],[],[],"","",0,"",0
788,"SynthesisHub","Metadata/EnvironmentSettings/LeagueGenesisHub.env",[],[],[],[],"","",0,"",0
789,"SynthesisArena","Metadata/EnvironmentSettings/LeagueGenesisArena.env",[],[],[],[],"","",0,"",0
790,"SynthesisGuardianArena1","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian1.env",[],[],[],[],"","",0,"",0
791,"SynthesisGuardianArena2","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian2.env",[],[],[],[],"","",0,"",0
792,"SynthesisGuardianArena3","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian3.env",[],[],[],[],"","",0,"",0
793,"SynthesisGuardianArena4","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian4.env",[],[],[],[],"","",0,"",0
794,"SynthesisTippingPoint","Metadata/EnvironmentSettings/LeagueGenesisTippingPoint.env",[],[],[],[],"","",0,"",0
795,"SynthesisMain","Metadata/EnvironmentSettings/SynthesisMain.env",[],[],[],[],"","",0,"",0
796,"MetamorphosisHub","Metadata/EnvironmentSettings/MetamorphosisHub.env",[],[],[],[],"","",0,"",0
797,"DescentForestBright","Metadata/EnvironmentSettings/DescentForestBright.env",[],[],[],[],"","",0,"",0
798,"DescentForestDark","Metadata/EnvironmentSettings/DescentForestDark.env",[],[],[],[],"","",0,"",0
799,"DescentFellshrine","Metadata/EnvironmentSettings/DescentFellshrine.env",[],[],[],[],"","",0,"",0
800,"DescentChurch1","Metadata/EnvironmentSettings/DescentChurch1.env",[],[],[],[],"","",0,"",0
801,"DescentChurch2","Metadata/EnvironmentSettings/DescentChurch2.env",[],[],[],[],"","",0,"",0
802,"DescentChurch3","Metadata/EnvironmentSettings/DescentChurch3.env",[],[],[],[],"","",0,"",0
803,"DescentCave1","Metadata/EnvironmentSettings/DescentCave1.env",[],[],[],[],"","",0,"",0
804,"DescentCave2","Metadata/EnvironmentSettings/DescentCave2.env",[],[],[],[],"","",0,"",0
805,"DescentCave3","Metadata/EnvironmentSettings/DescentCave3.env",[],[],[],[],"","",0,"",0
806,"DescentInca1","Metadata/EnvironmentSettings/DescentInca1.env",[],[],[],[],"","",0,"",0
807,"DescentInca2","Metadata/EnvironmentSettings/DescentInca2.env",[],[],[],[],"","",0,"",0
808,"DescentInca3","Metadata/EnvironmentSettings/DescentInca3.env",[],[],[],[],"","",0,"",0
809,"DescentTemple1","Metadata/EnvironmentSettings/DescentTemple1.env",[],[],[],[],"","",0,"",0
810,"DescentTemple2","Metadata/EnvironmentSettings/DescentTemple2.env",[],[],[],[],"","",0,"",0
811,"DescentTemple3","Metadata/EnvironmentSettings/DescentTemple3.env",[],[],[],[],"","",0,"",0
812,"Descent2Outdoor","Metadata/EnvironmentSettings/Descent2_outdoor.env",[],[],[],[],"","",0,"",0
813,"Descent2Scepter1","Metadata/EnvironmentSettings/Descent2_scepter1.env",[],[],[],[],"","",0,"",0
814,"Descent2Scepter2","Metadata/EnvironmentSettings/Descent2_scepter2.env",[],[],[],[],"","",0,"",0
815,"Descent2ScepterBoss","Metadata/EnvironmentSettings/Descent2_scepterboss.env",[],[],[],[],"","",0,"",0
816,"Descent2Scepter3","Metadata/EnvironmentSettings/Descent2_scepter3.env",[],[],[],[],"","",0,"",0
817,"Descent2Prison1","Metadata/EnvironmentSettings/Descent2_prison1.env",[],[],[],[],"","",0,"",0
818,"Descent2Prison2","Metadata/EnvironmentSettings/Descent2_prison2.env",[],[],[],[],"","",0,"",0
819,"Descent2Prison2b","Metadata/EnvironmentSettings/Descent2_prison2.env",[],[],[],[],"","",0,"",0
820,"Descent2Prison3","Metadata/EnvironmentSettings/Descent2_prison3.env",[],[],[],[],"","",0,"",0
821,"Descent2Prison3b","Metadata/EnvironmentSettings/Descent2_prison3.env",[],[],[],[],"","",0,"",0
822,"Descent2PrisonBoss","Metadata/EnvironmentSettings/Descent2_prisonboss.env",[],[],[],[],"","",0,"",0
823,"Descent2Church1","Metadata/EnvironmentSettings/Descent2_church1.env",[],[],[],[],"","",0,"",0
824,"Descent2Church1b","Metadata/EnvironmentSettings/Descent2_church1.env",[],[],[],[],"","",0,"",0
825,"Descent2Church2","Metadata/EnvironmentSettings/Descent2_church2.env",[],[],[],[],"","",0,"",0
826,"Descent2Church2b","Metadata/EnvironmentSettings/Descent2_church2.env",[],[],[],[],"","",0,"",0
827,"Descent2Church3","Metadata/EnvironmentSettings/Descent2_church3.env",[],[],[],[],"","",0,"",0
828,"Descent2Church3b","Metadata/EnvironmentSettings/Descent2_church3.env",[],[],[],[],"","",0,"",0
829,"Descent2Church3c","Metadata/EnvironmentSettings/Descent2_church3.env",[],[],[],[],"","",0,"",0
830,"Descent2ChurchBoss","Metadata/EnvironmentSettings/Descent2_churchboss.env",[],[],[],[],"","",0,"",0
831,"Descent2ChurchBossb","Metadata/EnvironmentSettings/Descent2_churchboss.env",[],[],[],[],"","",0,"",0
832,"Descent2Sins1","Metadata/EnvironmentSettings/Descent2_sins1.env",[],[],[],[],"","",0,"",0
833,"Descent2Sins2","Metadata/EnvironmentSettings/Descent2_sins2.env",[],[],[],[],"","",0,"",0
834,"Descent2Sins3","Metadata/EnvironmentSettings/Descent2_sins3.env",[],[],[],[],"","",0,"",0
835,"Descent2SinsBoss","Metadata/EnvironmentSettings/Descent2_sinsboss.env",[],[],[],[],"","",0,"",0
836,"Descent2Side1","Metadata/EnvironmentSettings/Descent2_side1.env",[],[],[],[],"","",0,"",0
837,"Descent2Side2","Metadata/EnvironmentSettings/Descent2_side2.env",[],[],[],[],"","",0,"",0
838,"Descent2Side3","Metadata/EnvironmentSettings/Descent2_side3.env",[],[],[],[],"","",0,"",0
839,"EndGameGardens","Metadata/EnvironmentSettings/EndGameGardens.env",[],[],[],[],"","",0,"",0
840,"EndGameLibrary","Metadata/EnvironmentSettings/EndGameLibrary.env",[],[],[],[],"","",0,"",0
841,"EndGameLibrary_synthesis","Metadata/EnvironmentSettings/EndGameLibrary_synthesis.env",[],[],[],[],"","",0,"",0
842,"EndGameLibrary2","Metadata/EnvironmentSettings/EndGameLibrary2.env",[],[],[],[],"","",0,"",0
843,"EndGameLibrary2_synthesis","Metadata/EnvironmentSettings/EndGameLibrary2_synthesis.env",[],[],[],[],"","",0,"",0
844,"EndGameLibraryUnique","Metadata/EnvironmentSettings/EndGameLibraryUnique.env",[],[],[],[],"","",0,"",0
845,"EndGameScepter1_inside","Metadata/EnvironmentSettings/EndGameScepter1_inside.env",[],[],[],[],"","",0,"",0
846,"EndGameScepter1_synthesis","Metadata/EnvironmentSettings/EndGameScepter1_synthesis.env",[],[],[],[],"","",0,"",0
847,"EndGameScepter1_tower","Metadata/EnvironmentSettings/EndGameScepter1_tower.env",[],[],[],[],"","",0,"",0
848,"EndGameScepter1_tower_demon","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon.env",[],[],[],[],"","",0,"",0
849,"EndGameScepter1_tower_demon_rain","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon_rain.env",[],[],[],[],"",49,0,"",0
850,"EndGameScepter1_tower_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","",0,"",0
851,"EndGameScepter2","Metadata/EnvironmentSettings/EndGameScepter2.env",[],[],[],[],"","",0,"",0
852,"EndGameScepter3","Metadata/EnvironmentSettings/EndGameScepter3.env",[],[],[],[],"","",0,"",0
853,"EndGameGardens2","Metadata/EnvironmentSettings/EndGameGardens2.env",[],[],[],[],"","",0,"",0
854,"EndGameVinktarSquare","Metadata/EnvironmentSettings/EndGameVinktarSquare.env",[],[],[],[],"","",0,"",0
855,"EndGameGardens3","Metadata/EnvironmentSettings/EndGameGardens3.env",[],[],[],[],"","",0,"",0
856,"EndGameGardens3_synthesis","Metadata/EnvironmentSettings/EndGameGardens3_synthesis.env",[],[],[],[],"","",0,"",0
857,"EndGameIncaCorrupted","Metadata/EnvironmentSettings/EndGameIncaCorrupted.env",[],[],[],[],"","",0,"",0
858,"EndGameHallofGrandmasters","Metadata/EnvironmentSettings/EndGameGrandmasters.env",[],[],[],[],"","",0,"",0
859,"EndGameDesert","Metadata/EnvironmentSettings/EndGameDesert.env",[],[],[],[],"","",0,"",0
860,"EndGameDesertEvent","Metadata/EnvironmentSettings/EndGameDesertBoss.env",[],[],[],[],"","",0,"",0
861,"EndGameWastes","Metadata/EnvironmentSettings/EndGameWastes.env",[],[],[],[],"","",0,"",0
862,"EndGameWastes_synthesis","Metadata/EnvironmentSettings/EndGameWastes_synthesis.env",[],[],[],[],"","",0,"",0
863,"EndGameOasis","Metadata/EnvironmentSettings/EndGameOasis.env",[],[],[],[],"","",0,"",0
864,"EndGameOasis_synthesis","Metadata/EnvironmentSettings/EndGameOasis_synthesis.env",[],[],[],[],"","",0,"",0
865,"EndGameOasisNight","Metadata/EnvironmentSettings/EndgameOasisNight.env",[],[],[],[],"","",0,"",0
866,"EndGameHollowsExterior","Metadata/EnvironmentSettings/EndGameHollowsExterior1.env",[],[],[],[],"","",0,"",0
867,"EndGameHollowsInterior","Metadata/EnvironmentSettings/EndGameHollowsInterior1.env",[],[],[],[],"","",0,"",0
868,"EndGameHollowsBoss","Metadata/EnvironmentSettings/EndGameHollowsBoss.env",[],[],[],[],"","",0,"",0
869,"EndGameAcidLakes","Metadata/EnvironmentSettings/EndgameAcidLakes.env",[],[],[],[],"","",0,"",0
870,"EndGamePriomordialPool1","Metadata/EnvironmentSettings/EndgamePrimordialPool1.env",[],[],[],[],"","",0,"",0
871,"EndGameQuay","Metadata/EnvironmentSettings/EndGameQuay.env",[],[],[],[],"","",0,"",0
872,"EndGameInfest1","Metadata/EnvironmentSettings/EndGameInfestation.env",[],[],[],[],"","",0,"",0
873,"EndGameInfest_boss","Metadata/EnvironmentSettings/EndGameInfestation_boss.env",[],[],[],[],"","",0,"",0
874,"EndGameInfestboss_silent","Metadata/EnvironmentSettings/EndGameInfestation_boss.env",[],[],[],[],"","",0,"",0
875,"EndGameAntiquary","Metadata/EnvironmentSettings/EndGameAntiquary.env",[],[],[],[],"","",0,"",0
876,"EndGameAntiquary_synthesis","Metadata/EnvironmentSettings/EndGameAntiquary_synthesis.env",[],[],[],[],"","",0,"",0
877,"EndGameMushroomCavern","Metadata/EnvironmentSettings/EndGameMushroomCavern.env",[],[],[],[],"","",0,"",0
878,"EndGameMushroomCavern_synthesis","Metadata/EnvironmentSettings/EndGameMushroomCavern_synthesis.env",[],[],[],[],"","",0,"",0
879,"EndGameArena_inside","Metadata/EnvironmentSettings/EndGameDaressoArena_inside.env",[],[],[],[],"","",0,"",0
880,"EndGameArena_outside","Metadata/EnvironmentSettings/EndGameDaressoArena_outside.env",[],[],[],[],"","",0,"",0
881,"EndGameArena_bossarena","Metadata/EnvironmentSettings/EndGameDaressoArena_bossarena.env",[],[],[],[],"","",0,"",0
882,"EndGameUberChambers","Metadata/EnvironmentSettings/EndGameUberChambers.env",[],[],[],[],"","",0,"",0
883,"EndGameUberChambersBoss","Metadata/EnvironmentSettings/EndGameUberChambersBoss.env",[],[],[],[],"","",0,"",0
884,"EndGameUberChambersBoss_Music","Metadata/EnvironmentSettings/EndGameUberChambersBoss_Music.env",[],[],[],[],"","",0,"",0
885,"EndGameUberTunnels","Metadata/EnvironmentSettings/EndGameUberTunnels.env","[""Metadata/EnvironmentSettings/EndGameUberTunnelsBoss.env""]",[],[],"[120,160]",2,"",0,"",0
886,"EndGameUberTunnelsBoss_Music","Metadata/EnvironmentSettings/EndGameUberTunnelsBoss_Music.env",[],[],[],[],"","",0,"",0
887,"EndGameUberPrecursor","Metadata/EnvironmentSettings/EndGameUberPrecursor.env",[],[],[],[],"","",0,"",0
888,"EndGameUberPrecursorBoss","Metadata/EnvironmentSettings/EndGameUberPrecursorBoss.env",[],[],[],[],"","",0,"",0
889,"EndGameUberPrecursorBoss_Music","Metadata/EnvironmentSettings/EndGameUberPrecursorBoss_Music.env",[],[],[],[],"","",0,"",0
890,"EndGameUberAbyssalCity","Metadata/EnvironmentSettings/EndGameUberAbyssalCity.env",[],[],[],[],"","",0,"",0
891,"EndGameUberAbyssalCityBoss","Metadata/EnvironmentSettings/EndGameUberAbyssalCityBoss.env",[],[],[],[],"","",0,"",0
892,"EndGameUberAbyssalCityBoss_Music","Metadata/EnvironmentSettings/EndGameUberAbyssalCityBoss_Music.env",[],[],[],[],"","",0,"",0
893,"EndGameUberFleshCanyon","Metadata/EnvironmentSettings/EndGameUberFleshCanyon.env","[""Metadata/EnvironmentSettings/EndGameUberFleshCanyonBoss.env""]",[],[],"[140,240]",2,"",0,"",0
894,"EndGameUberFleshCanyonBoss_Music","Metadata/EnvironmentSettings/EndGameUberFleshCanyonBoss_Music.env",[],[],[],[],"","",0,"",0
895,"CTFForest","Metadata/EnvironmentSettings/CTFForest.env",[],[],[],[],"","",0,"",0
896,"CTFCourtyard","Metadata/EnvironmentSettings/CTFCourtyard.env",[],[],[],[],"","",0,"",0
897,"ExileRoyale","Metadata/EnvironmentSettings/ExileRoyale.env",[],[],[],[],"","",0,"",0
898,"EndlessLedgeBeach","Metadata/EnvironmentSettings/EndlessLedgeBeach.env",[],[],[],[],"","",0,"",0
899,"EndlessLedgeForest","Metadata/EnvironmentSettings/EndlessLedgeForest.env",[],[],[],[],"","",0,"",0
900,"EndlessLedgeCity","Metadata/EnvironmentSettings/EndlessLedgeCity.env",[],[],[],[],"","",0,"",0
901,"CTFPrisonFort","Metadata/EnvironmentSettings/CTFPrisonFort.env",[],[],[],[],"","",0,"",0
902,"Credits","",[],[],[],[],"","",0,"",0
903,"CreditsMenu","",[],[],[],[],"","",0,"",0
904,"EndGameDeathAndTaxes","Metadata/EnvironmentSettings/EndGameDeathAndTaxes.env",[],[],[],[],"","",0,"",0
905,"EndGameCagansMap","Metadata/EnvironmentSettings/EndGameCagans.env",[],[],[],[],"","",0,"",0
906,"EndGameCagansMapInside","Metadata/EnvironmentSettings/EndGameCagansInside.env",[],[],[],[],"","",0,"",0
907,"Atziri1","Metadata/EnvironmentSettings/AtziriBoss.env",[],[],[],[],"","",0,"",0
908,"AtziriBoss1","Metadata/EnvironmentSettings/AtziriBoss1.env",[],[],[],[],"","",0,"",0
909,"AtziriBoss2","Metadata/EnvironmentSettings/AtziriBoss2.env",[],[],[],[],"","",0,"",0
910,"AtziriBoss3","Metadata/EnvironmentSettings/AtziriBoss3.env",[],[],[],[],"","",0,"",0
911,"HideoutArchaeological","Metadata/EnvironmentSettings/HideoutArchaeological1.env",[],[],[],[],"","",0,"",0
912,"HideoutBattleground1","Metadata/EnvironmentSettings/HideoutBattlefield.env",[],[],[],[],"","",0,"",0
913,"HideoutSins1","Metadata/EnvironmentSettings/HideoutSins.env",[],[],[],[],"","",0,"",0
914,"HideoutSewer1","Metadata/EnvironmentSettings/HideoutSewers.env",[],[],[],[],"","",0,"",0
915,"HideoutSpace1","Metadata/EnvironmentSettings/HideoutSpace.env",[],[],[],[],"","",0,"",0
916,"HideoutArenaGraveyardTrio","Metadata/EnvironmentSettings/HideoutArenaGraveyardTrio.env",[],[],[],[],"","",0,"",0
917,"HideoutDen1","Metadata/EnvironmentSettings/HideoutDen.env",[],[],[],[],"","",0,"",0
918,"HideoutCatacomb1","Metadata/EnvironmentSettings/HideoutCatacombs.env",[],[],[],[],"","",0,"",0
919,"HideoutLibrary1","Metadata/EnvironmentSettings/HideoutLibrary.env",[],[],[],[],"","",0,"",0
920,"HideoutBeach1","Metadata/EnvironmentSettings/HideoutBeach.env",[],[],[],[],"","",0,"",0
921,"HideoutForest1","Metadata/EnvironmentSettings/HideoutForest.env","[""Metadata/EnvironmentSettings/corrupted/HideoutForest.env""]",[85],[88],[],"","",0,"",16384
922,"HideoutGardens1","Metadata/EnvironmentSettings/HideoutGardens.env",[],[],[],[],"","",0,"",0
923,"HideoutSolaris1","Metadata/EnvironmentSettings/HideoutSolaris.env",[],[],[],[],"","",0,"",0
924,"HideoutLunaris1","Metadata/EnvironmentSettings/HideoutLunaris.env",[],[],[],[],"","",0,"",0
925,"HideoutMarket1","Metadata/EnvironmentSettings/HideoutMarket.env",[],[],[],[],"","",0,"",0
926,"HideoutScepter1","Metadata/EnvironmentSettings/HideoutScepter.env",[],[],[],[],"","",0,"",0
927,"HideoutFellshrine1","Metadata/EnvironmentSettings/HideoutFellshrine.env",[],[],[],[],"","",0,"",0
928,"HideoutSlum1","Metadata/EnvironmentSettings/HideoutSlum1.env",[],[],[],[],"","",0,"",0
929,"HideoutWarehouse1","Metadata/EnvironmentSettings/HideoutWarehouse.env",[],[],[],[],"","",0,"",0
930,"HideoutDocks1","Metadata/EnvironmentSettings/HideoutDocks.env",[],[],[],[],"","",0,"",0
931,"HideoutShip1","Metadata/EnvironmentSettings/HideoutShip.env",[],[],[],[],"","",0,"",0
932,"HideoutCoral1","Metadata/EnvironmentSettings/HideoutCoral.env",[],[],[],[],"","",0,"",0
933,"HideoutCave","Metadata/EnvironmentSettings/HideoutCave.env",[],[],[],[],"","",0,"",0
934,"HideoutPrisonTower","Metadata/EnvironmentSettings/HideoutPrisonTower.env",[],[],[],[],"","",0,"",0
935,"HideoutPrisonBasement","Metadata/EnvironmentSettings/HideoutPrisonBasement.env",[],[],[],[],"","",0,"",0
936,"HideoutPrisonRoof","Metadata/EnvironmentSettings/HideoutPrisonRoof.env",[],[],[],[],"","",0,"",0
937,"HideoutBaths","Metadata/EnvironmentSettings/HideoutBaths.env",[],[],[],[],"","",0,"",0
938,"HideoutOssuary","Metadata/EnvironmentSettings/HideoutOssuary.env",[],[],[],[],"","",0,"",0
939,"HideoutCourts","Metadata/EnvironmentSettings/HideoutCourts.env",[],[],[],[],"","",0,"",0
940,"HideoutCauseway","Metadata/EnvironmentSettings/HideoutCauseway.env",[],[],[],[],"","",0,"",0
941,"HideoutHighGardens","Metadata/EnvironmentSettings/EndGameHighGardensHIdeout.env",[],[],[],[],"","",0,"",0
942,"HideoutCaveShipwreck","Metadata/EnvironmentSettings/HideoutCaveShipwreck.env",[],[],[],[],"","",0,"",0
943,"HideoutMine","Metadata/EnvironmentSettings/HideoutMine.env",[],[],[],[],"","",0,"",0
944,"HideoutTencentApocalypse","Metadata/EnvironmentSettings/HideoutMine.env",[],[],[],[],"","",0,"",0
945,"HideoutOasis","Metadata/EnvironmentSettings/HideoutOasis.env",[],[],[],[],"","",0,"",0
946,"HideoutRuinedTemple","Metadata/EnvironmentSettings/HideoutRuinedTemple.env","[""Metadata/EnvironmentSettings/corrupted/HideoutRuinedTemple.env""]",[85],[88],[],"","",0,"",16384
947,"HideoutPillars","Metadata/EnvironmentSettings/HideoutPillars.env",[],[],[],[],"","",0,"",0
948,"HideoutHaunted","Metadata/EnvironmentSettings/HideoutHaunt.env",[],[],[],[],"","",0,"",0
949,"HideoutDoomguard","Metadata/EnvironmentSettings/HideoutDoomguard.env",[],[],[],[],"","",0,"",0
950,"HideoutSunspire","Metadata/EnvironmentSettings/HideoutSunspire.env",[],[],[],[],"","",0,"",0
