"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
8604,"SynthesisGuardian4RotateProjectile","[498,4577,7078,6841]","[782,1101]","[108,50]",2.25,0,1027101164
8605,"AtlasExilesEyrieIceShardProjectile","[498,4577,7078,6841]",[782],[125],1.2,0,1027101164
8606,"AtlasExilesCrusaderMageguardProjectile","[498,4577,7078]","[782,659]","[127,-40]",2.25,0,1027101164
8607,"AtlasExilesEyrieIceShardProjectileBarrage","[498,7294]",[],[],1.5,0,1027101164
8608,"HeistFreidrichBloodBarrage","[498,7294,4546]",[],[],0.4,0,1027101164
8609,"LegionEternalEmpireSpearThrow","[498,4577,7078,4546,9079]","[782,1101,1919,659]","[75,75,-60,-40]",3,0,1027101164
8610,"ExpeditionEternalEmpireSpearThrow","[498,4577,7078,4546,9079]","[782,1101,1919,659]","[153,75,-60,-40]",3,0,1027101164
8611,"ElderDoomProjectile1","[498,4577,6841]",[],[],2.7273,0,1028980212
8612,"SummonPetrificationStatue",[],"[356,7946,7947]","[4000,15,5000]",1,0,0
8613,"BetrayalUpgradeModPetrificationStatue",[],"[356,7946,7947]","[4000,10,3000]",1,0,0
8614,"SentinelEmpowerPetrificationStatue",[],"[356,7946,7947]","[4000,10,3000]",1,0,0
8615,"DaemonPetrificationStatue",[],"[356,7946,7947]","[4000,15,4000]",1,0,0
8616,"RyslathaParasiteGround","[2300,1927]","[356,3360]","[2500,59]",0.3,0,1022739087
8617,"ElderCastGroundSpores",[1920],"[7285,6304,5750]","[1,12,-20]",4.5,0,1028980212
8618,"ElderCastGroundSporesInfluence",[],"[356,7285,5750]","[10000,1,-20]",2.25,0,1027906470
8619,"IceFlower",[617],[356],[6000],0.9091,0,0
8620,"VoidShot","[498,848,1994,2533,19600]","[7337,1100,2524]","[100,50,25]",1,0,0
8621,"TentacleSmash","[617,2533]",[4504],[20],1,0,0
8622,"GlimpseOfEternity",[],"[4502,356,345]","[100,10000,40]",1,0,0
8623,"SummonVoidSphere","[617,1994,3668,1826]","[5687,356,3189,4828,6457]","[20,8000,4000,5,10]",3.4818,0,1024577870
8624,"BestiaryStampede",[],[],[],1,0,0
8625,"BestiaryStampedeTiger",[],[2693],[-65],1,0,0
8626,"AzmeriStampedeTiger",[],[2693],[-65],1,0,0
8627,"BestiaryStampedeTigerDaemon",[],"[633,2693]","[70,-65]",1,0,0
8628,"TigerSpiritFangs","[617,2358]","[1919,633,6034]","[-60,163,100]",1,0,0
8629,"AzmeriTigerSpiritFangs","[617,2358]","[1919,633,6034]","[-60,20,100]",1,0,0
8630,"TigerSpiritLacerate","[617,3811]","[356,1919,633]","[750,-32,100]",1,0,0
8631,"AzmeriTigerSpiritLacerate","[617,3811]","[356,1919,633]","[750,-32,20]",1,0,0
8632,"TigerSpiritTeleportSlam",[617],"[1919,633,5750]","[14,100,-33]",1,0,0
8633,"AzmeriTigerSpiritTeleportSlam","[617,10404]","[1919,633,5750]","[14,100,-33]",1,0,0
8634,"ToraMonsterTrap",[],[356],[10000],1,0,0
8635,"ToraMonsterTrapFinal",[],[],[],1,0,0
8636,"IntimidatingCry","[1706,1704,1705,9522,12094,12131,10965,12207]","[7379,11820]","[5,2]",1,0,0
8637,"IntimidayingCryTriggered","[1706,1704,1705,9522,12094,12131,10965,12207,6207]","[7379,11820,356]","[5,2,4000]",1,0,0
8638,"CatsStealthTriggeredIntimidatingCry","[1706,1704,1705,9522,12094,7443,12131,10965,12207]","[7379,11820,3477,356]","[5,2,38,4900]",1,0,0
8639,"MonsterDetonateDeadAreaAlira",[617],"[343,356,3189,2104]","[1,2000,500,6]",1.6,0,1025758986
8640,"MonsterDetonateDeadAreaAliraMaps",[617],"[343,356,3189,2104]","[1,1500,500,6]",2.6667,0,1025758986
8641,"MonsterDetonateDeadAreaMaligaro",[617],"[343,356,3189,2104,1485]","[1,2000,500,6,20]",3.0222,0,1023275958
8642,"MonsterDetonateDeadAreaMaligaroMaps",[617],"[343,356,3189,2104,1485]","[1,1500,500,6,20]",3.0222,0,1023275958
8643,"MonsterDetonateDeadBellyTotem",[617],"[343,356,3189,2104]","[1,1500,500,1]",1.9444,0,1016833507
8644,"MonsterDetonateDeadTotem",[617],"[343,356,3189,2104]","[1,1000,500,1]",1.5111,0,1016833507
8645,"MonsterDetonateDeadExperimenter",[617],"[343,356,3189,2104,659]","[1,1500,500,1,-45]",1.5111,0,1013598860
8646,"MonsterDetonateDeadExperimenterBlight",[617],"[343,356,3189,2104]","[1,1500,500,1]",2.25,0,1013598860
8647,"MonsterDetonateDeadTormentDaemon",[617],"[343,356,3189,2104]","[1,1500,500,6]",1.5111,0,1013598860
8648,"MonsterDetonateDeadSideAreaBoss",[617],"[343,356,3189,2104]","[1,1000,500,6]",1.5111,0,1013598860
8649,"MonsterDetonateDeadWbFire",[617],"[343,356,3189,2104]","[1,1000,500,6]",2.1156,0,1022739087
8650,"MonsterDetonateDeadWbChaos",[617],"[343,356,3189,2104,1485]","[1,1000,500,6,50]",2.1156,0,1022739087
8651,"MonsterDetonateDeadBetrayalUpgrade",[617],"[343,356,3189,2104]","[1,1000,500,1]",1.5111,0,1016833507
8652,"MonsterDetonateDeadHeistFreidrich",[617],"[356,3189,2104]","[3000,500,1]",1.5,0,1020054733
8653,"MonsterDetonateDeadArchnemesis",[617],"[343,356,2104,5750,16967]","[1,2000,1,-30,15]",2.6667,0,1025758986
8654,"MonsterDetonateDeadDroolmaw","[617,6530]","[343,356,3189,2104]","[1,1500,500,1]",2.1156,0,1022739087
8655,"MonsterDetonateDeadDroolmawNoTotem",[617],"[343,356,3189,2104]","[1,1500,500,1]",2.1156,0,1022739087
8656,"CatAspect",[],"[356,3189]","[4000,6000]",1,0,0
8657,"BirdAspect",[],"[356,3189]","[4000,4000]",1,0,0
8658,"SpiderAspect",[],"[476,356,7602]","[5,6000,1000]",1,0,0
8659,"VilentaHide",[],[356],[-1],1,0,0
8660,"DelveQiongqiHide",[],[356],[-1],1,0,0
8661,"CrabAspect",[],[7398],[2],1,0,0
8662,"VilentaBombToss",[],"[316,1099,5750]","[60,50,-25]",3,0,1025758986
8663,"DelveQiongqiBombToss",[],"[316,356,3593,5750]","[60,15000,5,-25]",3,0,1025758986
8664,"VultureBombToss",[12417],"[316,1102,5750]","[60,50,-50]",2.5,0,1022739087
8665,"VilentaBombTossFire",[],"[316,356,3593,5750]","[60,3000,15,-25]",2,0,1028443341
8666,"CrabSpiritBurrowPath",[],[],[],1,0,0
8667,"CrabSpiritCharge",[],[1919],[-25],1,0,0
8668,"CrabSpiritChargeWall",[],[1919],[-25],1,0,0
8669,"FireProjectileRetaliation","[6865,617,498]","[7573,7574,7575,6151,1788,16967]","[10,50,25,1,15,25]",3.3333,0,1028443341
8670,"PhysicalProjectileRetaliation","[6865,1927,498]",[1788],[30],1,0,1025758986
8671,"AvianTornado","[498,1776,4546,1826]","[356,7426,972]","[2500,100,25]",2.13,0,1020376855
8672,"LegionSandTornadoes","[498,1776,4546,1826]","[356,972,317]","[2500,25,-40]",2.13,0,1024416809
8673,"AtlasBossEyrieTornadoes","[498,1776,4546,1826]","[356,1100,317,2693]","[4000,100,-50,-50]",2.13,0,1024416809
8674,"MasterGrantBuffTreasureHunter",[],[356],[300000],1,0,0
8675,"MasterGrantBuffTreasureHunterTemple",[],[356],[300000],1,0,0
8676,"MasterGrantBuffEinhar",[],[356],[300000],1,0,0
8677,"TaowuApplyBuff",[],[356],[10000],1,0,0
8678,"HeistHuckGrantBuff",[],[356],[100000],1,0,0
8679,"AtlasAllyGrantBuff",[],[356],[100000],1,0,0
8680,"SummonPhantasmFadingProjectile","[498,4546]",[],[],1.0222,0,1028040688
8681,"SummonPhantasmFadingProjectile2","[498,4546]",[],[],1.0222,0,1028040688
8682,"BetrayalPhantasmFadingProjectile","[498,4546,7078]",[782],[2],1.5,0,1025087898
8683,"BetrayalPhantasmFadingProjectile2","[498,4546,7078]",[782],[2],1.5,0,1025087898
8684,"AtlasCruasderJudgeFadingNova","[498,4546,7078,1776]","[782,173]","[128,7]",3,0,1027101164
8685,"DelveAbyssCultistFadingProjectile","[498,4546,1927]","[173,214,8624,6196,6848,782]","[4,2,15,-35,2,45]",1.8,0,1024416809
8686,"DelveAbyssCultistFadingProjectileCooldown1","[498,4546,1776]","[173,782,1788]","[6,45,50]",2.5,0,1024416809
8687,"DelveAbyssCultistFadingProjectileCooldown2","[498,4546,1927]","[2118,2119,2120,2468,782,1788]","[20,2000,360,-180,45,50]",0.8,0,1024416809
8688,"DelveAbyssCultistFadingProjectileCooldown3","[498,4546,2469,1927]","[2118,2119,2120,2468,782,1788]","[10,1200,100,-90,45,50]",1.1,0,1024416809
8689,"DelveAbyssCultistFadingProjectileCinematic","[498,4546]","[214,175,173]","[6,-50,2]",0.33,0,1024416809
8690,"BestiarySpiderGroundStab",[],"[356,3189,1919,433,177,2693]","[3000,12000,-29,-80,-50,-50]",3.3333,0,1028443341
8691,"BestiarySpiderHallucinate",[],[356],[5000],1,0,0
8692,"LightningCloneRetaliation",[6865],[356],[4000],1,0,0
8693,"LightningCloneSuicideExplosion",[617],"[356,16967]","[2500,40]",2.625,0,1031664566
8694,"CaptureMonster",[1891],[],[],1,0,0
8695,"ColdBeamRetaliation",[6865],"[356,7535,17346,5750,16967]","[3000,1000,50,-25,20]",2.2273,0,1031664566
8696,"RabbitSummonTiger",[617],[5750],[25],1,0,0
8697,"GroundCrab",[617],[],[],1,0,0
8698,"AnimateGuardianWeapon",[],[356],[20000],1,0,0
8699,"GroundCrabGeometryAttack","[617,7589]",[633],[125],1,0,0
8700,"BestiarySpiderSpark","[498,2300,1776]","[356,173,175]","[2000,15,25]",1,0,1024416809
8701,"BestiarySpiderSparkDaemon","[498,2300,1776]","[356,173,175,3361]","[3000,8,-33,300]",2,0,1024416809
8702,"CastAuraBlinding","[4088,14006,7626]",[],[],1.5,0,1020054733
8703,"OnHitWhileCursedTriggeredCurseNova","[498,1776,1826,9314]","[173,3074,11804,356]","[16,100,100,3000]",3,0,1028443341
8704,"BestiaryCrabWallRockstorm","[617,2419,3062]","[356,611,1819,2693,5750,18328]","[7000,750,-19,-50,-25,10]",2,0,1022739087
8705,"BestiarySpiderTeleportSlam",[617],"[1919,633,5750]","[-50,100,-33]",1,0,0
8706,"ShrapnelTrap","[617,1782,1994,329,19417,19451]","[867,1099,18328,18331,18334,18330,18336]","[4000,50,12,12,7,1,3]",1.699,0,1024577870
8707,"ShrapnelTrapAltX","[617,1782,1994,329,19417,19451]","[867,1099,18328,18331,18334,18330,18336]","[4000,50,12,24,7,1,3]",2.47,0,1024577870
8708,"ShrapnelTrapAltY","[617,1782,1994,329,19417]","[867,18328,18330,19147,340]","[4000,18,1,-30,50]",5.75,0,1024577870
8709,"FlamethrowerTrap","[617,1782,1994,329,19417]","[867,356,7765,7730]","[4000,3500,25,4]",0.1181,0,1030832416
8710,"FlamethrowerTrapAltX","[617,1782,1994,329,19417]","[867,356,7765,7730]","[4000,3500,25,4]",0.1181,0,1030832416
8711,"FlamethrowerTrapAltY","[617,1782,1994,329,19417]","[867,356,7765,7730]","[4000,3500,25,4]",0.1181,0,1030832416
8712,"FlamethrowerTrapRoyale","[617,1782,1994,329]","[867,356,7765,7730]","[15000,3500,25,4]",0.1657,0,1030832416
8713,"UltimatumGuardFlameThrowerTrap","[617,1782,1994,329]","[356,312,7730]","[3500,-67,5]",0.1027,0,1030832416
8714,"LightningTowerTrap","[617,1782,1994,329,19194,19375,19417]","[867,356,7725]","[4000,3500,3]",0.6138,0,1028148062
8715,"LightningTowerTrapAltX","[617,1782,1994,329,19375,19417]","[867,356,7725]","[4000,1000,2]",0.75,0,1028148062
8716,"LightningTowerTrapAltY","[617,1782,1994,329,19375,19417]","[867,356,7725]","[4000,3500,8]",1.25,0,1028148062
8717,"LightningTowerTrapRoyale","[617,1782,1994,329,19194]","[867,356,7725]","[15000,3500,3]",1.1,0,1027208538
8718,"IncursionArchitectLightningTowerTrap","[617,1782,1994,329,6309,19194]","[867,356,7723,7725]","[6000,3000,350,2]",0.625,0,1026295857
8719,"IceSiphonTrap","[1782,329,3668,19376,19417]","[867,356,7744]","[4000,3000,10]",5.9549,0,1026027422
8720,"IceSiphonTrapAltX","[1782,329,3668,19376,19417]","[867,356,7744]","[4000,3000,10]",5.9549,0,1026027422
8721,"IceSiphonTrapAltY","[1782,329,3668,19376,19417]","[867,356,7744]","[4000,3000,10]",5.9549,0,1026027422
8722,"IceSiphonTrapRoyale","[1782,329,3668]","[867,356,7744]","[15000,3000,10]",8.8766,0,1023745720
8723,"PhysCascadeTrap","[617,1782,1994,329,19377,19417,19524]","[867,356,7736,7738]","[4000,3500,5,900]",1.4,0,1026940102
8724,"PhysCascadeTrapAltX","[617,1782,1994,329,19377,19417]","[867,7736]","[4000,3]",2.3,0,1026940102
8725,"PhysCascadeTrapAltY","[617,1782,1994,329,19377,19417,19524]","[867,356,7736,7738]","[4000,3500,5,900]",1.4,0,1026940102
8726,"ColdSnap","[1994,617,3668]","[18328,18331,18334,18330,18333,18336,356,7960]","[15,15,30,2,2,2,5000,25]",2.2339,0,1028309123
8727,"ColdSnapAltX","[1994,617]","[18328,18330,18333,18336,1249]","[25,2,2,2,30]",2.2339,0,1028309123
8728,"ColdSnapAltY","[1994,617,3668]","[18328,18331,18334,18330,18333,18336,356,7960]","[15,15,30,2,2,2,5000,25]",2.2339,0,1028309123
8729,"ColdSnapRoyale","[1994,617,3668]","[18328,18331,18334,18330,18333,18336,356,7960,5750]","[15,15,30,2,2,2,5000,10,-30]",2.4902,0,1024738932
8730,"WetaColdSnapOnDeath",[617],"[18328,18331,18334,356,5750]","[30,15,30,5000,-50]",1.375,0,1028980212
8731,"DelveProtoVaalColdSnap","[617,1920]","[18328,18331,18334,17346]","[30,15,30,300]",1.83,0,1028980212
8732,"RiverBossColdSnapTriggered",[617],"[18328,18331,18334,17346]","[15,15,30,300]",1.83,0,1028980212
8733,"HeistRobotTotemColdSnap",[617],"[18328,18331,18334,356]","[15,15,30,5000]",2,0,1027906470
8734,"HeistRobotTotemFireSnap",[617],"[18328,18331,18334,356]","[30,15,30,6000]",2,0,1027906470
8735,"VaalColdSnap","[1994,617,3668,8004,8016,9522]","[18328,18331,18334,356,454,7960]","[32,20,36,4000,100,100]",3.15,0,1027262225
8736,"VaalFleshOffering",[],"[356,343]","[6000,33]",1,0,0
8737,"ChargedDash","[617,1994,1714,19378]","[1101,7750,7751,7969,8011]","[50,-100,75,150,30]",1,0,0
8738,"ChargedDashAltX","[617,1994,1714,19378]","[1101,7750,7751,7969,8011]","[50,-100,75,150,30]",1,0,0
8739,"ChargedDashAltY","[617,1994,1714,19378]","[1101,7750,7751,7969,8011]","[50,-100,75,150,30]",1,0,0
8740,"ChargedDashRoyale","[617,1994,1714]","[1101,7750,7751,7969,8011]","[50,-100,50,100,10]",1,0,0
8741,"VaalEarthquakeOld",[617],"[356,3365,7752,7753]","[1000,50,6,1400]",1,0,0
8742,"VaalLightningStrike","[683,787,8016,9522,9603,19360]","[1101,356,2517]","[50,6000,180]",0.67,0,1019142052
8743,"VaalBlight","[3668,8016,9522]","[356,3189,177,5196,7920]","[6000,3000,-80,20,20]",4,0,1026134796
8744,"VaalBladeVortex","[617,1714,5058,8016,9522]","[356,3887,5330,553]","[5000,15,200,100]",1.25,0,1023960469
8745,"ChestVaalBladeVortex","[617,1714,5058]","[356,3887,5330,553,433]","[5000,15,200,100,80]",1.5,0,1023960469
8746,"ExpandingPulse","[617,7292,7293,7294,195]",[1099],[60],4.56,0,1025758986
8747,"SynthesisGolemExpandingPulse","[617,7292,7293,7294]",[5750],[30],4.56,0,1026832728
8748,"LegionVaalViperRetractingPulse","[617,7292,7293,7294,12417]","[1102,5750]","[25,-35]",1.6,0,1026832728
8749,"ExpandingFireCone","[617,1714,7915,13196,13197,19379]","[7770,7771,7773,1215,7914]","[8,250,500,25,100]",0.2854,0,1028792307
8750,"ExpandingFireConeAltX","[617,1714,7915,13196,13197,19379]","[7770,7771,7773,1215,7914]","[4,400,700,25,100]",0.2854,0,1028792307
8751,"ExpandingFireConeAltY","[617,1714,13196,13197,19379]","[7770,1215,7914]","[12,25,100]",0.2854,0,1028792307
8752,"ExpandingFireConeRoyale","[617,1714,7915,13196,13197]","[7770,7771,7773,1215,7914]","[8,400,800,25,100]",0.31,0,1026832728
8753,"ExpandingFireConeSeaWitch","[617,1714,1927]","[7770,7771,7773,1215,7913,7914,9050]","[8,50,50,10,6,100,24]",1,0,1025758986
8754,"RainOfArrows","[498,617,848,7656,19358]",[],[],0,0,0
8755,"RainOfArrowsAltX","[498,617,848,7656,19358]",[],[],0,0,0
8756,"RainOfArrowsAltXAtlasUber","[498,617,848,7656,19358,2185]",[356],[1500],0,0,0
8757,"RainOfArrowsAltY","[498,617,848,7656,19358]",[],[],0,0,0
8758,"RainOfArrowsRoyale","[498,617,848,7656]",[5750],[-20],0,0,0
8759,"RainOfArrowsOnAttackingWithBow","[498,617,848,7656]",[9632],[100],0,0,0
8760,"RainOfArrowsGemling","[498,617,848,7656]","[19036,323]","[30,50]",1,0,0
8761,"RainOfArrowsGemling2","[498,617,848,7656]","[19036,323]","[45,35]",1,0,0
8762,"VaalRainOfArrows","[498,617,3811,848,7656,683,9522,19358]","[7784,7754]","[4,150]",1,0,0
8763,"RainOfArrowsCloneShot","[498,617,848,7656]",[174],[10],1,0,0
8764,"SupportGemFrenzyPowerOnTrapTrigger",[],"[7767,7927]","[10,15]",1,0,0
8765,"VaalSaucerTurretTriggerMortar",[498],"[6812,173,2500,5750]","[1,2,20,-35]",0.95,0,1028443341
8766,"VaalSaucerTurretTriggerMortarTrap",[],"[6812,5750]","[1,-35]",0.95,0,1028443341
8767,"VaalSaucerTurretTriggerMortarChaining",[],"[6812,172]","[2,3]",0.95,0,1028443341
8768,"VaalSaucerTurretTriggerBeam",[],[6812],[1],1,0,0
8769,"VaalSaucerTurretTriggerMultiBeam",[],[6812],[2],1,0,0
8770,"SynthesisFinalBossTriggerBeam",[],"[6812,1101]","[1,50]",2.5,0,1026430075
8771,"LegionKaruiSergeantArcherTriggerBeam",[],[1099],[75],1,0,0
8772,"AtlasExileCrusaderTriggerBeam1",[],"[6812,1101]","[1,75]",2.5,0,1026430075
8773,"AtlasExileCrusaderTriggerBeam1Mid",[],"[6812,1101]","[1,75]",2.5,0,1026430075
8774,"AtlasExileCrusaderTriggerBeam1High",[],"[6812,1101]","[1,75]",2.5,0,1026430075
8775,"AtlasExileCrusaderTriggerBeam2",[],"[6812,1101]","[1,75]",2.5,0,1026430075
8776,"AfflictionNoodleMinionTriggerBeam",[],[6812],[1],1.2,0,1025758986
8777,"TBHarvestSquidNoodleBeam",[],[6812],[1],0.5,0,1022739087
8778,"TBHeistMilitaryCasterBallLightning",[],[6812],[1],0.5,0,1022739087
8779,"TBHeistCultistMachineryBeam",[],"[6812,1723]","[1,3]",1.6,0,1025758986
8780,"TBRitualDischargeBeamFire",[],"[6812,214]","[1,2]",1.6,0,1025758986
8781,"TBRitualDischargeBeamCold",[],"[6812,214]","[2,2]",1.6,0,1025758986
8782,"TBRitualDischargeBeamLightning",[],"[6812,214]","[3,2]",1.6,0,1025758986
8783,"TBMavenMapBeamOrb",[],[6812],[1],1.6,0,1025758986
8784,"TBHellscapePaleLightningBoltSpammableLeft",[],[6812],[1],1.5,0,1027101164
8785,"TBHellscapePaleLightningBoltSpammableRight",[],[6812],[1],1.5,0,1027101164
8786,"TBSanctumPaleLightningBoltSpammableLeft",[],"[6812,16967]","[1,5]",0.8,0,1027101164
8787,"TBSanctumPaleLightningBoltSpammableRight",[],"[6812,16967]","[1,5]",0.8,0,1027101164
8788,"TBAtlasInvadersConsumeFodder1ScreechBeam",[],[6812],[1],1.5,0,1025222115
8789,"TBSanctumLyciaTrackingBeam",[],"[6812,16967]","[1,3]",1,0,1025222115
8790,"TBCrucibleSquidNoodleBeam",[],[6812],[1],0.8,0,1027101164
8791,"TBAncestralChargingBeam",[],[658],[33],1,0,1024416809
8792,"TBAzmeriTwigPod",[12543],"[6812,659]","[1,-30]",1,0,0
8793,"TBqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0,0
8794,"VaalSaucerTurretInstantAoE","[617,1823]","[6813,2693,5750]","[1,-35,50]",2.5,0,1028443341
8795,"VaalSaucerTurretInstantAoEUltimate","[617,1823]","[6813,2693]","[2,-70]",2,0,1028443341
8796,"VaalSaucerTurretBeacon","[617,1823]","[6813,2473,356]","[1,1,3000]",1.1111,0,1022739087
8797,"VaalSaucerTurretDelayedProjectiles","[1823,498,1776,2450]","[6813,173,356,2693]","[1,4,1200,-50]",1.25,0,1028443341
8798,"VaalSaucerTurretDelayedProjectilesUltimate","[1823,498,1776,2450]","[6813,173,356,2693]","[2,4,1200,-50]",1.25,0,1028443341
8799,"VaalSaucerTurretLightningMechanism","[617,1823]","[6813,356]","[1,3000]",1.25,0,1022739087
8800,"VaalSaucerTurretGroundLaser",[617],[2693],[-25],0.4,0,1028443341
8801,"VaalSaucerTurretMortarSummon","[617,498]","[882,2153,782,173,2500,5750]","[355,1,10,2,15,-35]",0.95,0,1028443341
8802,"VaalSaucerTurretMortarSummonGhosts","[617,498]","[882,2153,782,2500,5750]","[354,1,11,15,-35]",0.95,0,1028443341
8803,"VaalSaucerTurretMortarSummonManyGhosts","[617,498]","[882,2153,782,2500,5750]","[355,1,10,15,-35]",0.95,0,1028443341
8804,"VaalSaucerBasicFireMortar","[617,498]","[2500,2693,5750]","[8,-25,-35]",0.95,0,1028443341
8805,"VaalSaucerBasicLightningMortar","[617,498]","[2500,2693,5750]","[8,-25,-35]",0.95,0,1028443341
8806,"VaalSaucerTurretSkyBeam","[617,1927]",[2693],[-70],0.48,0,1028443341
8807,"VaalDoubleStrike","[683,8016,9522]","[1114,356,2153,3625,14184]","[1,6000,1,25,8]",1,0,1019142052
8808,"VaalDetonateDead",[9522],[18328],[24],6.04,0,1024148374
8809,"GroundSlam","[617,9603,19380]",[108],[25],0.67,0,1019142052
8810,"GroundSlamAltX","[617,9603,19380]","[108,3435]","[25,100]",0.67,0,1019142052
8811,"GroundSlamAltY","[617,9603,19380]",[108],[25],0.67,0,1019142052
8812,"GroundSlamRoyale","[617,9603]",[108],[25],0.67,0,1018980991
8813,"InfernalBlow",[19523],"[1099,356,343,7779,18328,18331,18333]","[60,800,6,66,24,18,1]",0.67,0,1019142052
8814,"InfernalBlowAltX",[19523],"[1099,356,7779,18328]","[60,3000,80,24]",0.67,0,1019142052
8815,"InfernalBlowAltY",[19523],"[1099,356,343,7779,18328,18331,18333]","[60,800,6,66,24,18,1]",0.67,0,1019142052
8816,"InfernalBlowRoyale",[],"[1099,356,343,7779,18328,18331,18333]","[60,800,6,66,24,18,1]",0.67,0,1019142052
8817,"VaalGroundSlam","[617,683,9522,14156,19380]","[340,108]","[200,25]",0.67,0,1019142052
8818,"ArchitectHealingBeam",[],[450],[225],1,0,0
8819,"BetrayalHealingBeam",[],[450],[225],1,0,0
8820,"VaalAncestralWarchief","[617,1784,854,5310,8152,9522]","[860,862,3587,1340,4532,952]","[6000,50,120,50,32,1]",1,0,0
8821,"ArchitectComboStompLightning",[617],"[1101,1919]","[75,-25]",1,0,0
8822,"ArchitectBloodExplosion","[617,7292,7293,7294]","[356,5750]","[5000,-25]",1.3,0,1027101164
8823,"DelveVaalWraithBloodExplosion","[617,7292,7293,7294]","[356,5750]","[5000,-25]",2.5,0,1027101164
8824,"DelveArchitectBloodExplosion","[617,7292,7293,7294]","[356,5750]","[5000,-25]",1.95,0,1025758986
8825,"VaalRighteousFire","[617,8016]","[7783,356,18328]","[60,4000,30]",1,0,0
8826,"ArchitectBloodBeam","[617,7292,7293,7294,1927]",[356],[6000],1.4,0,1021665346
8827,"RitualColdDaemonSpinBeam","[617,7292,7293,7294,1927,1920]","[3189,13401,2693]","[1000,3,-80]",7,0,1027638034
8828,"RitualColdDaemonSpinBeamUber","[617,7292,7293,7294,1927,1920]","[3189,13401,17346,2693]","[1000,5,200,-80]",7,0,1027638034
8829,"VaalSaucerTranslateRotate1",[],"[7959,7962,7963]","[20,-80,5]",1,0,0
8830,"VaalSaucerTranslateRotate2",[],"[7959,7962,7963]","[20,-120,5]",1,0,0
8831,"VaalSaucerTranslateRotate3",[],"[7959,7962,7963]","[20,-160,5]",1,0,0
8832,"VaalSaucerTranslateRotate4",[],"[7959,7962,7963]","[-20,-80,5]",1,0,0
8833,"VaalSaucerTranslateRotate5",[],"[7959,7962,7963]","[-20,-120,5]",1,0,0
8834,"VaalSaucerTranslateRotate6",[],"[7959,7962,7963]","[-20,-160,5]",1,0,0
8835,"VaalSaucerTranslateRotate7",[],"[7959,356]","[15,2500]",1,0,0
8836,"VaalSaucerTranslateRotate8",[],"[7959,356]","[-15,2500]",1,0,0
8837,"VaalSaucerTranslateRotate9",[],"[7959,356]","[45,1500]",1,0,0
8838,"VaalSaucerTranslateRotate10",[],"[7959,356]","[-45,1500]",1,0,0
8839,"VaalSaucerTranslateRotate11",[],"[7959,356]","[60,1000]",1,0,0
8840,"VaalSaucerTranslateRotate12",[],"[7959,356]","[-60,1000]",1,0,0
8841,"VaalSaucerTranslateRotate13",[],"[7959,7962,7963]","[20,80,5]",1,0,0
8842,"VaalSaucerTranslateRotate14",[],"[7959,7962,7963]","[20,120,5]",1,0,0
8843,"VaalSaucerTranslateRotate15",[],"[7959,7962,7963]","[20,145,5]",1,0,0
8844,"VaalSaucerTranslateRotate16",[],"[7959,7962,7963]","[20,160,5]",1,0,0
8845,"VaalSaucerTranslateToMiddle",[],[7958],[200],1,0,0
8846,"VaalSaucerTranslateRotateFlamethrower",[],"[7958,7959,7962,7963]","[100,50,-160,5]",1,0,0
8847,"VaalSaucerTranslateRotateFlamethrower2",[],"[7958,7959,7962,7963]","[100,-50,160,5]",1,0,0
8848,"VaalSaucerTranslateRotateDamageWave",[],"[7959,356]","[-10,10000]",1,0,0
8849,"VaalSaucerTurretFrontalDamageWave","[617,1324]","[356,6863,3624]","[6000,-20,25]",4.56,0,1028443341
8850,"VaalSaucerTurretFrontalFlamethrower","[617,195,1927]","[356,7801,15056]","[9000,325,-25]",2.7,0,1025758986
8851,"DelveLightTranslateRotate1",[],"[7962,7963]","[-80,5]",1,0,0
8852,"DelveLightTranslateRotate2",[],[356],[3500],1,0,0
8853,"DelveLightTranslateRotateLich1",[],"[7958,7962,7963]","[33,-20,5]",1,0,0
8854,"DelveLightTranslateRotateLich2",[],"[7958,7962,7963]","[-25,-40,5]",1,0,0
8855,"MachinariumTranslateRotateRocks",[],[7958],[-30],1,0,0
8856,"MachinariumTranslateRotateSlam",[],[],[],1,0,0
8857,"MachinariumTranslateRotateBeam",[],[7958],[-50],1,0,0
8858,"MachinariumTranslateRotateWait",[],[356],[4000],1,0,0
8859,"DelveTalismanTranslateRotate",[],[],[],1,0,0
8860,"VaalEarthquake","[617,8016,9522,9871,14648,19370]","[356,3189,7982]","[1000,12000,9]",1.5,0,1019142052
8861,"ConsecratedPath","[617,9079,19380]","[1099,356,7711,2673]","[50,4000,20,7]",1,0,0
8862,"ConsecratedPathAltX","[617,9079,19380,1994]","[1099,356,7711,2673,11817,19283]","[50,4000,20,7,10,10]",1,0,0
8863,"ConsecratedPathAltY","[617,9079,19380]","[1099,356,7711,2673]","[50,4000,20,7]",1,0,0
8864,"BetrayalElreonConsecratedPath",[617],"[1099,356,8667]","[75,2000,1]",1,0,0
8865,"SanctumElreonConsecratedPath",[617],"[1099,8667,16967]","[75,1,30]",1,0,0
