"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]"
435,5,25,16728,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,59,1,1,[],[10110],1344,1344,17656,"",1,6498,1,0,"","","","",[]
436,5,26,16729,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,59,1,1,[],[10110],1344,1344,17656,"",1,6498,1,0,"","","","",[]
437,5,27,16724,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,59,1,1,[],[10110],1344,1344,17655,"",1,6498,1,0,"","","","",[]
438,5,28,16725,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,59,1,1,[],[10110],1344,1344,17655,"",1,6498,1,0,"","","","",[]
439,5,29,16726,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,59,1,1,[],[10110],1344,1344,17655,"",1,6498,1,0,"","","","",[]
440,5,30,16733,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,16,1,1,[],[10110],1344,1344,17658,"",1,6499,1,0,"","","","",[]
441,5,31,16734,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,16,1,1,[],[10110],1344,1344,17658,"",1,6499,1,0,"","","","",[]
442,5,32,16735,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,16,1,1,[],[10110],1344,1344,17658,"",1,6499,1,0,"","","","",[]
443,5,33,16730,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,16,1,1,[],[10110],1344,1344,17657,"",1,6499,1,0,"","","","",[]
444,5,34,16731,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,16,1,1,[],[10110],1344,1344,17657,"",1,6499,1,0,"","","","",[]
445,5,35,16732,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,16,1,1,[],[10110],1344,1344,17657,"",1,6499,1,0,"","","","",[]
446,5,36,16739,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,103,1,1,[],[10110],1344,1344,17660,"",1,6500,1,0,"","","","",[]
447,5,37,16740,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,103,1,1,[],[10110],1344,1344,17660,"",1,6500,1,0,"","","","",[]
448,5,38,16741,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,103,1,1,[],[10110],1344,1344,17660,"",1,6500,1,0,"","","","",[]
449,5,39,16736,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,103,1,1,[],[10110],1344,1344,17659,"",1,6500,1,0,"","","","",[]
450,5,40,16737,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,103,1,1,[],[10110],1344,1344,17659,"",1,6500,1,0,"","","","",[]
451,5,41,16738,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,103,1,1,[],[10110],1344,1344,17659,"",1,6500,1,0,"","","","",[]
452,5,42,16745,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,104,1,1,[],[10110],1344,1344,17662,"",1,6501,1,0,"","","","",[]
453,5,43,16746,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,104,1,1,[],[10110],1344,1344,17662,"",1,6501,1,0,"","","","",[]
454,5,44,16747,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,104,1,1,[],[10110],1344,1344,17662,"",1,6501,1,0,"","","","",[]
455,5,45,16742,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,104,1,1,[],[10110],1344,1344,17661,"",1,6501,1,0,"","","","",[]
456,5,46,16743,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,104,1,1,[],[10110],1344,1344,17661,"",1,6501,1,0,"","","","",[]
457,5,47,16744,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,104,1,1,[],[10110],1344,1344,17661,"",1,6501,1,0,"","","","",[]
458,5,48,16751,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,83,1,1,[],[10110],1344,1344,17664,"",1,6502,1,0,"","","","",[]
459,5,49,16752,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,83,1,1,[],[10110],1344,1344,17664,"",1,6502,1,0,"","","","",[]
460,5,50,16753,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,83,1,1,[],[10110],1344,1344,17664,"",1,6502,1,0,"","","","",[]
461,5,51,16748,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,83,1,1,[],[10110],1344,1344,17663,"",1,6502,1,0,"","","","",[]
462,5,52,16749,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,83,1,1,[],[10110],1344,1344,17663,"",1,6502,1,0,"","","","",[]
463,5,53,16750,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,83,1,1,[],[10110],1344,1344,17663,"",1,6502,1,0,"","","","",[]
464,5,54,16757,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,82,1,1,[],[10110],1344,1344,17666,"",2,437,1,0,"","","","",[]
465,5,55,16758,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,82,1,1,[],[10110],1344,1344,17666,"",2,437,1,0,"","","","",[]
466,5,56,16759,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,82,1,1,[],[10110],1344,1344,17666,"",2,437,1,0,"","","","",[]
467,5,57,16754,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,82,1,1,[],[10110],1344,1344,17665,"",2,437,1,0,"","","","",[]
468,5,58,16755,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,82,1,1,[],[10110],1344,1344,17665,"",2,437,1,0,"","","","",[]
469,5,59,16756,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,82,1,1,[],[10110],1344,1344,17665,"",2,437,1,0,"","","","",[]
470,5,60,16784,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[10110],1344,1344,17675,"",2,6622,1,0,"","","","",[]
471,5,61,16785,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[10110],1344,1344,17675,"",2,6622,1,0,"","","","",[]
472,5,62,16786,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[10110],1344,1344,17675,"",2,6622,1,0,"","","","",[]
473,5,63,16787,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[10110],1344,1344,17676,"",2,6622,1,0,"","","","",[]
474,5,64,16788,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[10110],1344,1344,17676,"",2,6622,1,0,"","","","",[]
475,5,65,16789,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[10110],1344,1344,17676,"",2,6622,1,0,"","","","",[]
476,5,66,16790,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[10110],1344,1344,17677,"",2,6621,1,0,"","","","",[]
477,5,67,16791,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[10110],1344,1344,17677,"",2,6621,1,0,"","","","",[]
478,5,68,16792,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[10110],1344,1344,17677,"",2,6621,1,0,"","","","",[]
479,5,69,16793,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[10110],1344,1344,17678,"",2,6621,1,0,"","","","",[]
480,5,70,16794,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[10110],1344,1344,17678,"",2,6621,1,0,"","","","",[]
481,5,71,16795,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[10110],1344,1344,17678,"",2,6621,1,0,"","","","",[]
482,5,72,16796,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[10110],1344,1344,17679,"",2,6619,1,0,"","","","",[]
483,5,73,16797,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[10110],1344,1344,17679,"",2,6619,1,0,"","","","",[]
484,5,74,16798,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[10110],1344,1344,17679,"",2,6619,1,0,"","","","",[]
485,5,75,16799,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[10110],1344,1344,17680,"",2,6619,1,0,"","","","",[]
486,5,76,16800,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[10110],1344,1344,17680,"",2,6619,1,0,"","","","",[]
487,5,77,16801,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[10110],1344,1344,17680,"",2,6619,1,0,"","","","",[]
488,5,78,16802,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[10110],1344,1344,17681,"",2,6620,1,0,"","","","",[]
489,5,79,16803,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[10110],1344,1344,17681,"",2,6620,1,0,"","","","",[]
490,5,80,16804,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[10110],1344,1344,17681,"",2,6620,1,0,"","","","",[]
491,5,81,16805,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[10110],1344,1344,17682,"",2,6620,1,0,"","","","",[]
492,5,82,16806,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[10110],1344,1344,17682,"",2,6620,1,0,"","","","",[]
493,5,83,16807,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[10110],1344,1344,17682,"",2,6620,1,0,"","","","",[]
494,5,84,16693,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,39,1,1,[],[10110],1344,1344,17644,"",1,6391,1,0,"","","","",[]
495,5,85,16694,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,39,1,1,[],[10110],1344,1344,17644,"",1,6391,1,0,"","","","",[]
496,5,86,16695,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,39,1,1,[],[10110],1344,1344,17644,"",1,6391,1,0,"","","","",[]
497,5,87,16696,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,18,1,1,[],[10110],1344,1344,17645,"",1,6817,1,0,"","","","",[]
498,5,88,16697,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,18,1,1,[],[10110],1344,1344,17645,"",1,6817,1,0,"","","","",[]
499,5,89,16698,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,18,1,1,[],[10110],1344,1344,17645,"",1,6817,1,0,"","","","",[]
500,5,90,16699,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,36,1,1,[],[10110],1344,1344,17646,"",2,5921,1,0,"","","","",[]
501,5,91,16700,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,36,1,1,[],[10110],1344,1344,17646,"",2,5921,1,0,"","","","",[]
502,5,92,16701,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,36,1,1,[],[10110],1344,1344,17647,"",2,5921,1,0,"","","","",[]
503,5,93,16702,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,36,1,1,[],[10110],1344,1344,17647,"",2,5921,1,0,"","","","",[]
504,5,94,16808,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10110],1344,1344,17683,"",1,67,1,0,"","","","",[]
505,5,95,16809,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10110],1344,1344,17683,"",1,67,1,0,"","","","",[]
506,5,96,16810,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10110],1344,1344,17683,"",1,67,1,0,"","","","",[]
507,5,97,16811,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10110],1344,1344,17684,"",1,68,1,0,"","","","",[]
508,5,98,16812,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10110],1344,1344,17684,"",1,68,1,0,"","","","",[]
509,5,99,16813,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10110],1344,1344,17684,"",1,68,1,0,"","","","",[]
510,5,100,16814,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10110],1344,1344,17685,"",1,69,1,0,"","","","",[]
511,5,101,16815,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10110],1344,1344,17685,"",1,69,1,0,"","","","",[]
512,5,102,16816,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10110],1344,1344,17685,"",1,69,1,0,"","","","",[]
513,5,103,16817,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10110],1344,1344,17686,"",1,70,1,0,"","","","",[]
514,5,104,16818,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10110],1344,1344,17686,"",1,70,1,0,"","","","",[]
515,5,105,16819,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10110],1344,1344,17686,"",1,70,1,0,"","","","",[]
516,5,106,16820,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10110],1344,1344,17687,"",1,71,1,0,"","","","",[]
517,5,107,16821,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10110],1344,1344,17687,"",1,71,1,0,"","","","",[]
518,5,108,16822,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10110],1344,1344,17687,"",1,71,1,0,"","","","",[]
519,5,109,16823,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10110],1344,1344,17688,"",1,72,1,0,"","","","",[]
520,5,110,16824,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10110],1344,1344,17688,"",1,72,1,0,"","","","",[]
521,5,111,16825,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10110],1344,1344,17688,"",1,72,1,0,"","","","",[]
522,5,112,16826,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10110],1344,1344,17689,"",1,73,1,0,"","","","",[]
523,5,113,16827,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10110],1344,1344,17689,"",1,73,1,0,"","","","",[]
524,5,114,16828,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10110],1344,1344,17689,"",1,73,1,0,"","","","",[]
525,5,115,16829,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10110],1344,1344,17690,"",1,67,1,0,"","","","",[]
526,5,116,16830,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10110],1344,1344,17690,"",1,67,1,0,"","","","",[]
527,5,117,16831,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10110],1344,1344,17690,"",1,67,1,0,"","","","",[]
528,5,118,16832,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10110],1344,1344,17691,"",1,68,1,0,"","","","",[]
529,5,119,16833,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10110],1344,1344,17691,"",1,68,1,0,"","","","",[]
530,5,120,16834,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10110],1344,1344,17691,"",1,68,1,0,"","","","",[]
531,5,121,16835,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10110],1344,1344,17692,"",1,69,1,0,"","","","",[]
532,5,122,16836,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10110],1344,1344,17692,"",1,69,1,0,"","","","",[]
533,5,123,16837,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10110],1344,1344,17692,"",1,69,1,0,"","","","",[]
534,5,124,16838,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10110],1344,1344,17693,"",1,70,1,0,"","","","",[]
535,5,125,16839,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10110],1344,1344,17693,"",1,70,1,0,"","","","",[]
536,5,126,16840,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10110],1344,1344,17693,"",1,70,1,0,"","","","",[]
537,5,127,16841,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10110],1344,1344,17694,"",1,71,1,0,"","","","",[]
538,5,128,16842,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10110],1344,1344,17694,"",1,71,1,0,"","","","",[]
539,5,129,16843,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10110],1344,1344,17694,"",1,71,1,0,"","","","",[]
540,5,130,16844,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10110],1344,1344,17695,"",1,72,1,0,"","","","",[]
541,5,131,16845,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10110],1344,1344,17695,"",1,72,1,0,"","","","",[]
542,5,132,16846,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10110],1344,1344,17695,"",1,72,1,0,"","","","",[]
543,5,133,16847,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10110],1344,1344,17696,"",1,73,1,0,"","","","",[]
544,5,134,16848,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10110],1344,1344,17696,"",1,73,1,0,"","","","",[]
545,5,135,16849,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10110],1344,1344,17696,"",1,73,1,0,"","","","",[]
546,5,136,16850,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10110],1344,1344,17697,"",1,67,1,0,"","","","",[]
547,5,137,16851,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10110],1344,1344,17697,"",1,67,1,0,"","","","",[]
548,5,138,16852,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10110],1344,1344,17697,"",1,67,1,0,"","","","",[]
549,5,139,16853,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10110],1344,1344,17698,"",1,68,1,0,"","","","",[]
550,5,140,16854,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10110],1344,1344,17698,"",1,68,1,0,"","","","",[]
551,5,141,16855,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10110],1344,1344,17698,"",1,68,1,0,"","","","",[]
552,5,142,16856,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10110],1344,1344,17699,"",1,69,1,0,"","","","",[]
553,5,143,16857,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10110],1344,1344,17699,"",1,69,1,0,"","","","",[]
554,5,144,16858,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10110],1344,1344,17699,"",1,69,1,0,"","","","",[]
555,5,145,16859,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10110],1344,1344,17700,"",1,70,1,0,"","","","",[]
556,5,146,16860,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10110],1344,1344,17700,"",1,70,1,0,"","","","",[]
557,5,147,16861,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10110],1344,1344,17700,"",1,70,1,0,"","","","",[]
558,5,148,16862,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10110],1344,1344,17701,"",1,71,1,0,"","","","",[]
559,5,149,16863,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10110],1344,1344,17701,"",1,71,1,0,"","","","",[]
560,5,150,16864,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10110],1344,1344,17701,"",1,71,1,0,"","","","",[]
561,5,151,16865,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10110],1344,1344,17702,"",1,72,1,0,"","","","",[]
562,5,152,16866,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10110],1344,1344,17702,"",1,72,1,0,"","","","",[]
563,5,153,16867,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10110],1344,1344,17702,"",1,72,1,0,"","","","",[]
564,5,154,16868,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10110],1344,1344,17703,"",1,73,1,0,"","","","",[]
565,5,155,16869,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10110],1344,1344,17703,"",1,73,1,0,"","","","",[]
566,5,156,16870,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10110],1344,1344,17703,"",1,73,1,0,"","","","",[]
567,5,157,16871,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[10110],1344,1344,17704,"",2,6539,1,0,"","","","",[]
568,5,158,16872,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[10110],1344,1344,17704,"",2,6539,1,0,"","","","",[]
569,5,159,16873,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[10110],1344,1344,17704,"",2,6539,1,0,"","","","",[]
570,5,160,16874,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[10110],1344,1344,17705,"",2,6541,1,0,"","","","",[]
571,5,161,16875,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[10110],1344,1344,17705,"",2,6541,1,0,"","","","",[]
572,5,162,16876,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[10110],1344,1344,17705,"",2,6541,1,0,"","","","",[]
573,5,163,16877,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[10110],1344,1344,17706,"",2,6540,1,0,"","","","",[]
574,5,164,16878,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[10110],1344,1344,17706,"",2,6540,1,0,"","","","",[]
575,5,165,16879,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[10110],1344,1344,17706,"",2,6540,1,0,"","","","",[]
576,5,166,16880,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,79,1,1,[],[10110],1344,1344,17707,"",2,6605,1,0,"","","","",[]
577,5,167,16881,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,81,1,1,[],[10110],1344,1344,17708,"",2,6606,1,0,"","","","",[]
578,5,168,16882,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,80,1,1,[],[10110],1344,1344,17709,"",2,6607,1,0,"","","","",[]
579,5,169,16883,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,53,1,1,[],[10110],1344,1344,17710,"",1,188,1,0,"","","","",[]
580,5,170,16884,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,53,1,1,[],[10110],1344,1344,17710,"",1,188,1,0,"","","","",[]
581,5,171,16885,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,53,1,1,[],[10110],1344,1344,17710,"",1,188,1,0,"","","","",[]
582,5,172,16886,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,73,1,1,[],[10110],1344,1344,17711,"",1,6612,1,0,"","","","",[]
583,5,173,16887,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,73,1,1,[],[10110],1344,1344,17711,"",1,6612,1,0,"","","","",[]
584,5,174,16888,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,73,1,1,[],[10110],1344,1344,17711,"",1,6612,1,0,"","","","",[]
585,5,175,16889,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,72,1,1,[],[10110],1344,1344,17712,"",1,6613,1,0,"","","","",[]
586,5,176,16890,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,72,1,1,[],[10110],1344,1344,17712,"",1,6613,1,0,"","","","",[]
587,5,177,16891,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,72,1,1,[],[10110],1344,1344,17712,"",1,6613,1,0,"","","","",[]
