"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
4530,"EDSGolemancerReapLeft","",[603],"[1066,2877]","[70,30]",2.0372,0.1,0.0175,[],""
4531,"EDSGolemancerReapRight","",[603],"[1066,2877]","[70,30]",2.0372,0.1,0.0175,[],""
4532,"GSExpeditionZombieOnDeath","",[603],[],[],7.5,0.1,0.0175,[],""
4533,"GSExpeditionApparitionBeam","",[603],"[16719,2615]","[200,-40]",4.75,0.1,0.0175,[],""
4534,"SSMExpeditionVolatileZombie","","[2386,2387]","[2096,850,4595,645]","[1,564,-99,-55]",1,0.055,0,[],""
4535,"EAAOlrothCleave","","[816,817,11884,4414,6697]","[17546,1066]","[52,20]",1,0.055,0,[],""
4536,"EAAOlrothDash1","","[816,817,11884,4414,6697]","[17546,1066]","[35,20]",1,0.055,0,[],""
4537,"EAAOlrothDash2","","[816,817,11884,4414,6697]","[17546,1066]","[40,20]",1,0.055,0,[],""
4538,"EAAOlrothDash3","","[816,817,11884,4414,6697]","[17546,1066]","[29,20]",1,0.055,0,[],""
4539,"GAOlrothDash1","","[603,3666]",[10172],[10],1,0.055,0,[],""
4540,"GAOlrothDash2","","[603,191,3666]",[10172],[20],1,0.055,0,[],""
4541,"GAOlrothDash3","","[603,3666]",[],[],1,0.055,0,[],""
4542,"GAOlrothPostDashSwing","",[603],[1066],[20],1,0.055,0,[],""
4543,"GAOlrothPostDashStab","",[603],[1066],[20],1,0.055,0,[],""
4544,"GAOlrothGroundSlamInitial","","[603,11884,6894,6895,6896,17965]","[17546,2615,1066,349,2877,10172]","[12,-50,60,15000,100,40]",1,0.055,0,[],""
4545,"GAOlrothIntroSwing","","[603,2289]",[],[],1,0.055,0,[],""
4546,"MPWOlrothCleave1","","[488,6697,4414,5626,4384]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4547,"MPWOlrothCleave2","","[488,6697,4414,5626,4384]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4548,"MPWOlrothCleave3","","[488,6697,4414,5626,4384]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4549,"GAOlrothCleaveShrapnel3","",[603],[],[],1,0.055,0,[],""
4550,"MPWOlrothThrowOut","","[816,817,11884,4414,6697,3666,18672]","[5220,17546]","[100,50]",1,0.055,0,[],""
4551,"GPAOlrothThrowBack","","[488,6697,4414,5626,2378,2289]","[11458,5833]","[250,1]",1,0.055,0,[],""
4552,"SOOlrothSwordEmbed","",[],[],[],1,0.055,0,[],""
4553,"MastodonCharge","","[1808,610,2876]","[171,452]","[75,100]",0,0.055,0,[],""
4554,"MastodonChargePoEM","","[1808,610,2876,6895,6896]","[171,452]","[75,100]",0,0.055,0,[],""
4555,"MastodonSlam","","[11884,603,12823]","[1193,2615]","[25,150]",1,0.055,0,[],""
4556,"MastodonAttackLeftTurn","","[9241,11884,12823,1886,945]",[1193],[10],1,0.055,0,[],""
4557,"MastodonAttackRightTurn","","[9241,11884,12823,1886,945]",[1193],[10],1,0.055,0,[],""
4558,"MastodonSlamBackTurn","","[9241,11884,12823,1886,945]","[1193,17749,2685,19120,19121,19122,19123]","[20,100,45,1400,400,4,2]",1,0.055,0,[],""
4559,"MastodonSlamComboLeftTurn","","[9241,11884,12823,1886,945]",[1193],[10],1,0.055,0,[],""
4560,"MastodonSlamComboRightTurn","","[9241,11884,12823,1886,945]",[1193],[10],1,0.055,0,[],""
4561,"MastodonAttackLeftTurnHalf","","[9241,11884,12823,1886,945]",[1193],[10],1,0.055,0,[],""
4562,"MastodonAttackRightTurnHalf","","[9241,11884,12823,1886,945]",[1193],[10],1,0.055,0,[],""
4563,"MastodonDualSwipe","","[9241,11884,12823]",[],[],1,0.055,0,[],""
4564,"RathbreakerCharge","","[1808,104,11884]","[171,452]","[70,30]",0,0.055,0,[],""
4565,"HyenaCentaurSpearThrow","","[488,4414,6697,16268]","[762,645,2428,6100]","[1020,-25,3,30]",0,0.055,0,[],""
4566,"HyenaCentaurSpearThrowCliff","","[488,4414,11884,16271]","[762,645,2428,6100]","[1084,0,10,30]",0,0.055,0,[],""
4567,"HyenaCentaurMeleeSwipe","",[],[],[],0,0.055,0,[],""
4568,"HyenaCentaurMeleeStab","",[],"[17546,6100]","[14,30]",0,0.055,0,[],""
4569,"EDSShellMonsterFlamethrower","","[603,18671,18658]","[645,2615,18257]","[-75,-40,100]",1.5,0.1,0.0175,[],""
4570,"EDSShellMonsterPoisonSpray","",[],"[645,3246]","[-65,50]",0.7,0.1,0.0175,[],""
4571,"FlankTrigger80","",[],[],[],0,0.055,0,[],""
4572,"FlankSpawnMarker","",[7714],[],[],0,0.055,0,[],""
4573,"FlankDestroyMarker","",[7714],[],[],0,0.055,0,[],""
4574,"VultureRegurgitatorMortar","","[488,4414,6479,11884,2876,16268]","[762,645]","[1144,-35]",1,0.055,0,[],""
4575,"MarAcolyteSlam","",[603],"[316,1065,17749,2685,19120,19121,19122,19123]","[45,40,55,30,450,250,5,3]",1,0.055,0,[],""
4576,"MarAcolyteThrowFire","","[603,488,4414]","[17546,1065]","[60,100]",1,0.055,0,[],""
4577,"MMSRottingRamGiantVomitMortar","","[603,488,4414,6479,16268,2876]","[2428,3085,762]","[10,15,1345]",1,0.055,0,[],""
4578,"EASHyenaMonsterWhoop","",[12823],[],[],1,0.055,0,[],""
4579,"EASHyenaMonsterWhoopFlipped","",[12823],[],[],1,0.055,0,[],""
4580,"RockSliderShieldCharge","","[1808,603,6894,6895,6896,11884]",[],[],0,0.055,0,[],""
4581,"RockSliderShieldChargeSanctum","","[1808,603,6894,6895,6896,11884]",[],[],1,0.055,0,[],""
4582,"DuneLurkerShieldCharge","","[1808,603]",[171],[50],0,0.055,0,[],""
4583,"MPSMundaneMagiBasic1","","[488,6697,4414,5626]","[762,7429]","[1021,15]",1.05,0.391,0.0127,[],""
4584,"MPSMundaneMagiBasic2","","[488,6697,4414,5626]","[762,7429]","[1021,15]",1.05,0.391,0.0127,[],""
4585,"GSMundaneMagiNova","",[2876],"[5552,349,7429]","[20,4000,25]",0,0.055,0,[],""
4586,"GSMundaneMagiBeam","",[603],[7429],[15],1.25,0.391,0.0127,[],""
4587,"EAMundaneMagiBeam","",[2876],[],[],0,0.055,0,[],""
4588,"GSMundaneMagiChannelMortar","",[2876],[],[],0,0.055,0,[],""
4589,"MMSMundaneMagiMortar","","[603,488,4414,6697]","[3085,7429]","[20,15]",1.1,0.391,0.0127,[],""
4590,"SerpentClanTailWhip","","[11884,18658,18671]","[2877,2615,17546]","[50,100,6]",0,0.055,0,[],""
4591,"SerpentClanCurse","",[],"[349,532,5037,11748,5552]","[4000,30,20,600,9]",0,0.055,0,[],""
4592,"SerpentClanCurseBoss","",[11884],"[349,532,5037,11748,5552]","[4000,40,50,600,20]",0,0.055,0,[],""
4593,"MPSBoneCultistZealotLightning","","[488,6697,4414,5626]","[762,645]","[1018,-40]",3,0.1,0.0175,[],""
4594,"MPSBoneCultistZealotFire","","[488,6697,4414,5626]","[762,645]","[1017,-50]",3.2,0.1,0.0175,[],""
4595,"BoneCultistZealotFirestorm","",[603],"[645,1065]","[-50,80]",9,0.1,0.0175,[],""
4596,"BoneCultistZealotLightningstorm","",[603],[],[],5,0.1,0.0175,[],""
4597,"MPWMutewindGirlGhostSpear","","[488,6697,4414,1078,5626,4384]","[762,645]","[1024,-40]",1,0.055,0,[],""
4598,"GAMutewindGirlSlam","","[603,1078]",[316],[25],1,0.055,0,[],""
4599,"EGHyenaDogpile","",[],[],[],1,0.055,0,[],""
4600,"EGHyenaDogpileBig","",[],[],[],1,0.055,0,[],""
4601,"GASabreSpiderLacerateRight","",[603],[],[],0,0.055,0,[],""
4602,"GASabreSpiderLacerateLeft","",[603],[],[],0,0.055,0,[],""
4603,"BoneCultistSavageBeastBuff","",[],[],[],1,0.055,0,[],""
4604,"BoneCultistShieldCharge","","[1808,2876]","[171,461,452]","[250,0,28]",0,0.055,0,[],""
4605,"BoneCultistSummonSkeletons","","[2386,2387]","[2096,850,4595,5552]","[3,1016,30,100]",0,0.055,0,[],""
4606,"BoneCultistReviveSkeletons","",[11884],[645],[-30],1,0.055,0,[],""
4607,"EAAFarudinSpearThrow","",[],[1193],[55],1,0.055,0,[],""
4608,"EAADuneLurkerRoll","",[],[1193],[8],1,0.055,0,[],""
4609,"EASDuneLurkerArmStab","",[],[17546],[32],1,0.055,0,[],""
4610,"EAAMutewindBanditExecutionerSweep","",[11884],[1193],[16],1,0.055,0,[],""
4611,"EASTitanBossMultiStabLeft","","[11884,12823]",[],[],1,0.055,0,[],""
4612,"EASTitanBossFlameWalkLeft","","[11884,6894]",[],[],1,0.055,0,[],""
4613,"EASTitanBossFlameWalkRight","","[11884,6894]",[],[],1,0.055,0,[],""
4614,"EASTitanBossLaserBeam","","[12823,11884,6894]",[],[],1,0.055,0,[],""
4615,"DTTPerennialKingDash","",[],[6150],[-10],1,0.055,0,[],""
4616,"DTTMutewindBanditExecutioner","",[11884],"[6150,11003,10079]","[-17,28,46]",1,0.055,0,[],""
4617,"DTTMutewindBanditExecutioner2","",[11884],"[6150,11003,10079]","[-10,28,46]",1,0.055,0,[],""
4618,"DTTDuneWormLeap","",[],[6150],[-10],1,0.055,0,[],""
4619,"GSPerennialKingBigBeamIntro","","[603,18671,18658]","[2615,1067]","[200,80]",16,0.1,0.0175,[],""
4620,"GSPerennialKingBigBeam","","[603,18671,18658]","[2615,1067]","[200,80]",16,0.1,0.0175,[],""
4621,"GSPerennialKingAsalaLightningBolt","",[603],[],[],1,0.055,0,[],""
4622,"GAPerennialKingSwordSlam","","[603,11884,18672]","[2615,1067,17546]","[600,70,20]",7.5,0.22,0.013,[],""
4623,"GAPerennialKingDashSlash","","[603,18658,18671]",[2615],[200],1,0.055,0,[],""
4624,"GAPerennialKingDashSlash2","","[603,18658,18671]",[2615],[200],1,0.055,0,[],""
4625,"GSCaveDwellerSonicPulse","",[603],[349],[3000],0.8,0.1,0.0175,[],""
4626,"GARathbreakerChargeSlash","","[603,104]",[2615],[60],1,0.055,0,[],""
4627,"GAFarudinSpearThrowImpact","","[603,488]",[],[],1,0.055,0,[],""
4628,"GAFarudinSpearStabElite","","[603,1886]",[2615],[-60],1,0.055,0,[],""
4629,"GSBeetleBossNuke","",[603],[18693],[15],10,0.1,0.0175,[],""
4630,"GSSerpentCasterBossSnakeSwarm","","[6895,6896,11884]",[],[],1,0.055,0,[],""
4631,"GSSerpentCasterBossMinionEmerge","","[6894,6895,6896]",[],[],1,0.055,0,[],""
4632,"GSCaveDwellerSuperProjectile","","[603,189,488]",[],[],6.25,0.1,0.0175,[],""
4633,"GASandGolemSlam","","[603,11884]",[],[],1,0.055,0,[],""
4634,"GSPerennialKingCorruptionBallExplode","","[603,488]","[6457,2615]","[1,250]",7,0.22,0.013,[],""
4635,"GSDesertBatZap","","[603,18671]",[6457],[1],1.25,0.391,0.0127,[],""
4636,"GSAsalaLightningStrike","",[603],[],[],2,0.1,0.0175,[],""
4637,"GAMutewindBanditExecutionerDashSlam","",[603],[],[],1,0.055,0,[],""
4638,"GADuneLurkerArmStab","",[603],[],[],1,0.055,0,[],""
4639,"GAMutewindBanditExecutionerSweep","",[603],[],[],1,0.055,0,[],""
4640,"GADuneLurkerLeapImpact","",[603],[],[],1,0.055,0,[],""
4641,"GARamGiantStomp","",[603],[2877],[20],1,0.055,0,[],""
4642,"GAMutewindBanditExecutionerCascadeSlam","",[603],[],[],1,0.055,0,[],""
4643,"GATitanBossStab","",[603],[2615],[150],1,0.055,0,[],""
4644,"GATitanBossSlap","",[603],[2615],[150],1,0.055,0,[],""
4645,"TitanBossMultiStabImpact","",[603],[2615],[150],1,0.055,0,[],""
4646,"TitanBossArmSweepStabImpact","",[603],[2615],[150],1,0.055,0,[],""
4647,"TitanBossHammerSlamImpact","","[603,104]",[392],[300],1,0.055,0,[],""
4648,"EGPerennialKingAsalaStun","",[],[],[],1,0.055,0,[],""
4649,"GPAPorcupineAntSpikeNova","",[488],"[3086,2428,423]","[30,20,-60]",1,0.055,0,[],""
4650,"GPSCaveDwellerSuperProjectile","","[6697,4414,488,2876,7240]",[],[],0,0.055,0,[],""
4651,"MMAPorcupineAntSpikeball","","[488,11884,2378]","[5833,1193,2428]","[1,60,5]",1,0.055,0,[],""
4652,"MPWFarudinSpearThrow","","[6697,4414,488,11884,4384]","[5833,1193,762]","[1,40,1026]",1,0.055,0,[],""
4653,"MPSDesertPhantasmBolt","","[6697,4414,488,10056]",[762],[1022],1.1,0.391,0.0127,[],""
4654,"MPSDesertPhantasmTimeBolt","","[6697,4414,488,10056]",[762],[1391],1,0.055,0,[],""
4655,"MPSTitanGrottoWisp","","[6697,4414,488]","[762,645]","[1023,-45]",1,0.391,0.0127,[],""
4656,"MPSRedSkeletonCaster","","[6697,4414,488]","[762,645]","[1024,-35]",3.3,0.1,0.0175,[],""
4657,"MPSTitanBossFlameWalkFire","","[6697,4414,488,16268,12823,18014,18659]","[2428,762,166]","[150,1025,15]",2,0.391,0.0127,[],""
4658,"GTFarudinSpearArenaLeftElite","",[],[],[],1,0.055,0,[],""
4659,"GTFarudinSpearCascadeElite","",[11884],[645],[-60],1,0.055,0,[],""
4660,"GTFarudinSpearArenaRightElite","",[],[],[],1,0.055,0,[],""
4661,"GTPerennialKingCorruptionTotems","",[],[],[],1,0.055,0,[],""
4662,"GTFarudinSpearCascadeSlow","",[11884],[645],[-60],1,0.055,0,[],""
4663,"GTBeetleBossLaserFront","",[],[],[],1,0.055,0,[],""
4664,"GTBeetleBossLaserBack","",[],[],[],1,0.055,0,[],""
4665,"GTBeetleBossLaserLeft","",[],[],[],1,0.055,0,[],""
4666,"GTBeetleBossLaserRight","",[],[],[],1,0.055,0,[],""
4667,"GTMutewindBanditExecutionerCascadeSlam","",[],[],[],1,0.055,0,[],""
4668,"GTTitanBossFlameWalkFire","",[],[],[],1,0.055,0,[],""
4669,"GTTitanBossRoofFall","",[12823],[],[],1,0.055,0,[],""
4670,"SOFarudinSpearArenaSpear","",[],[],[],1,0.055,0,[],""
4671,"SOFarudinSpearCascadeSpear","",[],[],[],1,0.055,0,[],""
4672,"SOFarudinSpearCascadeSpearElite","",[],[],[],1,0.055,0,[],""
4673,"SOTitanBossStalagmite","",[],[],[],1,0.055,0,[],""
4674,"SSMPerennialKingCorruptionTotem","","[2386,2387,2423]","[2096,850,4595]","[1,1018,-95]",1,0.055,0,[],""
4675,"DPPerennialKingCorruptionBall","","[488,4414,6697,11884]",[5833],[1],5,0.22,0.013,[],""
4676,"CGEPerennialKingCorruption1","",[1879],"[3451,5552]","[1000,-70]",5.2,0.1,0.0175,[],""
4677,"CGEPerennialKingCorruption2","",[1879],"[3451,5552]","[1000,-55]",5.2,0.1,0.0175,[],""
4678,"CGEPerennialKingCorruption3","",[1879],"[3451,5552]","[1000,-40]",5.2,0.1,0.0175,[],""
4679,"CGEPerennialKingCorruption4","",[1879],"[3451,5552]","[1000,-25]",5.2,0.1,0.0175,[],""
4680,"CGEPerennialKingCorruption5","",[1879],"[3451,5552]","[1000,-10]",5.2,0.1,0.0175,[],""
4681,"CGEPerennialKingCorruption6","",[1879],"[3451,5552]","[1000,5]",5.2,0.1,0.0175,[],""
4682,"CGEPerennialKingCorruption7","",[1879],"[3451,5552]","[1000,20]",5.2,0.1,0.0175,[],""
4683,"CGEPerennialKingCorruption8","",[1879],"[3451,5552]","[1000,35]",5.2,0.1,0.0175,[],""
4684,"TBDesertBatZap","",[2876],[6456],[1],0,0.055,0,[],""
4685,"TBPerennialKingBall","",[2876],[6456],[1],1,0.055,0,[],""
4686,"TBBeetleBossLaserFront","",[18671],[18693],[15],5,0.1,0.0175,[],""
4687,"TBBeetleBossLaserBack","",[18671],[18693],[15],2.5,0.1,0.0175,[],""
4688,"TBBeetleBossLaserLeft","",[18671],[18693],[15],2.5,0.1,0.0175,[],""
4689,"TBBeetleBossLaserRight","",[18671],[18693],[15],2.5,0.1,0.0175,[],""
4690,"CTSMutewindSpearShieldStance1","",[],[],[],1,0.055,0,[],""
4691,"CTSMutewindSpearShieldStance3","",[],[],[],1,0.055,0,[],""
4692,"MDTitanBossLaserTarget","",[12823],[],[],1,0.055,0,[],""
4693,"MDTitanBossLaserTargetLeftBack","",[12823],[],[],1,0.055,0,[],""
4694,"GSBeetleLightningNova","",[603],[],[],1.25,0.391,0.0127,[],""
4695,"EABeetleNovaCharge","",[],[],[],1,0.055,0,[],""
4696,"EGSabreSpiderEmerge","",[],[],[],1,0.055,0,[],""
4697,"LargeScarabBuff","",[2876],"[24,349,5552]","[35,4500,100]",1,0.055,0,[],""
4698,"MPSBoneCultistNecromancerLightning","","[488,6697,4414,5626,11884]","[762,645,18693]","[1019,-40,20]",3.675,0.1,0.0175,[],""
4699,"GASandGolemSpikeSlam","","[603,11884]",[1193],[15],1,0.055,0,[],""
4700,"GTSandGolemSpikeSlamSpikes","",[],[],[],1,0.055,0,[],""
4701,"GACultistGolemSlam","","[603,11884]",[1067],[40],1,0.055,0,[],""
4702,"SandGolemSpikeSlamCreateSpike","",[],[],[],1,0.055,0,[],""
4703,"BoneGolemCultistComboMelee","","[816,817,11884]",[1067],[20],1,0.055,0,[],""
4704,"DeceleratingProjectileSerpentClan","","[488,6697,4414,5626,424,11884,2876]",[8279],[150],4,0.1,0.0175,[],""
4705,"DeceleratingProjectileSerpentClanSanctum","","[488,6697,4414,5626,424,11884,2876]",[8279],[150],4,0.1,0.0175,[],""
4706,"DeceleratingProjectileSerpentClanBoss","","[488,6697,4414,5626,424]","[8279,5833,2615]","[150,1,100]",9,0.1,0.0175,[],""
4707,"DeceleratingProjectileSerpentClanBossIdleForImpact","",[488],"[8279,5833,2591]","[150,1,60]",9,0.1,0.0175,[],""
4708,"DeceleratingProjectileSerpentClanSanctumEliteTriggered","","[488,6697,4414,5626,424,11884,2876]",[8279],[40],4,0.1,0.0175,[],""
4709,"DeceleratingProjectileDwarvenBossSmoke","","[488,6697,4414,2378,6479]","[8279,5833,2591]","[0,1,75]",1,0.055,0,[],""
4710,"GSSerpentClanSpellNova","","[603,11884,488]",[5552],[30],4.75,0.1,0.0175,[],""
4711,"GSSerpentClanSpellNovaBoss","","[603,11884,488]",[5552],[30],9,0.1,0.0175,[],""
4712,"GSSerpentClanAcidSpit","","[603,2231]",[],[],1.75,0.1,0.0175,[],""
4713,"PitifulFabricationBuff","",[],[6457],[2],1,0.055,0,[],""
4714,"GAMediumBeetleChargedSunder","",[603],"[17546,1067]","[20,60]",1,0.055,0,[],""
4715,"GAMediumBeetleSunder","",[603],[17546],[14],1,0.055,0,[],""
4716,"EGLargeBeetleBuff","",[],[349],[10000],1,0.055,0,[],""
4717,"EGFSonSmashPillar","",[],[],[],1,0.055,0,[],""
4718,"ValdoShaperBolts_PoEM","","[488,4414,4384,6479,5626]",[762],[169],1.9,0.1,0.0175,[],""
4719,"EGForsakenBurningGround","",[],[],[],1,0.055,0,[],""
4720,"CGEForsakenBurningGround","","[1879,603]",[3451],[1001],2.5,0.1,0.0175,[],""
4721,"CGERiverTaniwhaPoisonGround","",[603],"[4423,349,3735]","[5,3500,-75]",8,0.1,0.0175,[],""
4722,"GAForsakenLacerateLeft","",[603],[1065],[40],1,0.055,0,[],""
4723,"GAForsakenLacerateRight","",[603],[1065],[40],1,0.055,0,[],""
4724,"EAForsakenLacerates","",[11884],[],[],1,0.055,0,[],""
4725,"GAForsakenSingleLacerate","",[11884],[],[],1,0.055,0,[],""
4726,"GASandGolemEmergeSlam","",[],[],[],1,0.055,0,[],""
4727,"GABoneCultistBossLightStrike","",[603],"[18693,2615]","[15,250]",8.5,0.1,0.0175,[],""
4728,"CGEBoneCultistShockedGround","",[],"[9654,349,5552]","[1000,10000,-70]",1,0.055,0,[],""
4729,"MastodonCreateSpike","",[],[],[],1,0.055,0,[],""
4730,"GTMastodonSpikes","",[],[],[],1,0.055,0,[],""
4731,"EGBoneCultistStormCall","",[],[],[],1,0.055,0,[],""
4732,"BoneCultistClusterBurst","","[488,4414,5626,11884]","[762,645]","[1086,-15]",2.6,0.1,0.0175,[],""
4733,"EGBalbalaDeathShockwave","",[],[],[],1,0.055,0,[],""
4734,"MastodonLeftTurn","",[12823],[],[],1,0.055,0,[],""
4735,"MastodonRightTurn","",[12823],[],[],1,0.055,0,[],""
4736,"MastodonSlamTriggered","",[],[],[],1,0.055,0,[],""
4737,"ForsakenGroundEffect","",[],[],[],1,0.055,0,[],""
4738,"SOBoneStorm","",[11884],[],[],1,0.055,0,[],""
4739,"GTBoneStorm","",[11884],[],[],1,0.055,0,[],""
4740,"GSBoneStorm","",[11884],[2615],[200],10.5,0.1,0.0175,[],""
4741,"GTNecroMeteor","",[11884],[],[],1,0.055,0,[],""
4742,"GTBoneStormSingle","",[11884],[],[],1,0.055,0,[],""
4743,"GTRottingRamGiantVomitSpray","",[],[645],[-65],1,0.055,0,[],""
4744,"ForsakenSlamFire","",[603],[316],[10],1,0.055,0,[],""
4745,"CGEForsakenSlamFire","","[603,488]","[3451,349]","[1002,4000]",2.5,0.1,0.0175,[],""
4746,"CultistBoneGolemLeapSlam","","[603,9796,11884]",[1067],[20],1,0.055,0,[],""
4747,"FallenGodMinibossEmergeLeap","","[603,11884]",[],[],1,0.055,0,[],""
4748,"CultistBoneGolemCascade","","[603,11884]","[2059,5510,1067]","[1,0,40]",1,0.055,0,[],""
4749,"MarakethMatriarchBeamBarrageGS","",[603],[6457],[1],1.25,0.1,0.0175,[],""
4750,"MarakethMatriarchBeamBarrageGT","",[],[],[],1,0.055,0,[],""
4751,"MarakethMatriarchBeamBarrageTB","",[],[6456],[1],1.3,0.1,0.0175,[],""
4752,"MarakethMatriarchBeamBarrageEAS","",[],[],[],1,0.055,0,[],""
4753,"MPSArmourCasterBasic","","[488,4414,6697,8805,7897]","[762,645,2598,18425]","[197,-30,3,1]",2.771,0.1,0.0175,[],""
4754,"ExpeditionGroundLaser","","[603,1886,8805]","[2598,18257,645]","[3,10,-65]",0.56,0.1,0.0175,[],""
4755,"EASArmourCasterSpawnVolatiles","",[],[],[],1,0.055,0,[],""
4756,"SOArmourCasterSpawnVolatiles","",[],[],[],1,0.055,0,[],""
4757,"GTArmourCasterSpawnVolatiles","",[],[],[],1,0.055,0,[],""
4758,"EGArmourCasterActivateVolatiles","",[],[],[],1,0.055,0,[],""
4759,"GSArmourCasterVolatileExplode","",[603],"[940,18693]","[50,50]",0.56,0.1,0.0175,[],""
4760,"MPSMercurialCasterEnrage","","[488,4414,6697,8805]","[762,645]","[199,-30]",4.3816,0.1,0.0175,[],""
4761,"GSMercurialCasterBlast","",[603],"[2598,18257,645]","[4,40,-35]",6,0.1,0.0175,[],""
4762,"ExpeditionMegaSkeletonHeavyMelee","","[816,817,11884,4414,6697]","[17546,1066,3416,2877]","[30,60,50,50]",1,0.055,0,[],""
4763,"ExpeditionMegaSkeletonCleave","","[816,817,11884,4414,6697]","[17546,1066,3416]","[13,30,50]",1,0.055,0,[],""
4764,"GPExpeditionRatBossSpray","","[488,2378]",[1750],[70],0.528,0.1,0.0175,[],""
4765,"EGExpeditionGolemEmerge","",[],[],[],1,0.055,0,[],""
4766,"MPSExpeditionGolemBasic","","[488,4414,6697]",[762],[183],1.3602,0.1,0.0175,[],""
4767,"ExpeditionMonsterHeavyStrike","","[11884,104]",[102],[30],0,0.055,0,[],""
4768,"OlrothRelicTriProjectile","","[488,4414,6697,11884,10056,5626,2876]","[762,645]","[1392,-28]",8,0.1,0.0175,[],""
4769,"SSMOlrothRelicLaserDaemon","","[2386,2387]","[2096,850,4595]","[1,572,-99]",1,0.055,0,[],""
4770,"OlrothRelicGroundSearingLaser","",[603],"[3070,349,7972]","[1000,10000,-30]",6,0.1,0.0175,[],""
4771,"EDSOlrothGroundSlamAftershockSmall","","[603,17965]","[1066,2615]","[80,-70]",3.4818,0.1,0.0175,[],""
4772,"EDSOlrothGroundSlamAftershockLarge","","[603,17965]","[1066,2615,2877,10172]","[80,-70,25,30]",8,0.1,0.0175,[],""
4773,"EGDelveSpiderEmergeDrop","",[],[],[],1,0.055,0,[],""
4774,"SSMDelveSpidersOnDamageTaken","","[2386,854]","[2096,850,4595,1803,1804,5286]","[3,575,-50,100,20,12]",1,0.055,0,[],""
4775,"SOTwigMonsterVinePod","",[],[6457],[1],1,0.055,0,[],""
4776,"GSTwigMonsterVinePod","",[2231],[],[],2.5,0.1,0.0175,[],""
4777,"SOTwigMonsterFungalSpawn","",[],[6457],[1],1,0.055,0,[],""
4778,"AddSpecialBuffToTargetArchnemesisGraspingVines","",[],"[6499,14809,14810,14811,14812]","[-5,5,5,0,0]",0.4,0.1,0.0175,[],""
4779,"MonsterModMagmaBarrier","",[603],"[8835,349,18257]","[90,1500,200]",5.75,0.1,0.0175,[],""
4780,"MonsterModMagmaBarrierPlayer","",[603],"[8835,349,18257]","[90,1500,200]",5.75,0.1,0.0175,[],""
4781,"VaalSunApparitionLaser","","[1886,18658,18671]","[2615,349,19126,645]","[-60,6000,66,-30]",1.05,0.1,0.0175,[],""
4782,"SanctumHazardProxTrap","",[603],[],[],6.5,0.1,0.0175,[],""
4783,"SanctumProxTrapFrostHazard","",[603],[],[],1,0.1,0.0175,[],""
4784,"SanctumSuicideExplosionHazard","",[603],[],[],1,0.1,0.0175,[],""
4785,"MtxWaspAttack","",[2876],[],[],1,0.055,0,[],""
4786,"CultistBeastSunder","",[603],[],[],1,0.055,0,[],""
4787,"GABoneCultistWhip","",[],[1193],[30],1,0.055,0,[],""
4788,"PitifulSkullMortar","","[488,6479,4414,6697,11884,16268,2876]","[2428,3086,645,5850,762]","[5,15,-45,5,1089]",0,0.055,0,[],""
4789,"ForsakenTest","",[8393],[],[],1,0.055,0,[],""
4790,"TBPitifulFabricationBuff","",[],[6456],[2],1,0.055,0,[],""
4791,"GSLargeBeetleLightningNova","",[603],[],[],10,0.1,0.0175,[],""
4792,"PitifulFabricationBuffTriggered","",[],[349],[3000],1,0.055,0,[],""
4793,"GARattleCageSlam","",[],[1193],[15],0,0.1,0.0175,[],""
4794,"GSRattleCagePulse","",[603],[18257],[100],9,0.1,0.0175,[],""
4795,"EGTerracottaTransition","",[],[],[],1,0.055,0,[],""
4796,"EGTerracottaTransitionSideways","",[],[],[],1,0.055,0,[],""
4797,"SONecroMeteorMarker","",[11884],[],[],1,0.055,0,[],""
4798,"SONecroLightningMarker","",[11884],[],[],1,0.055,0,[],""
4799,"GTNecroLightningMarker","",[11884],[],[],1,0.055,0,[],""
4800,"EDSNecroExplodingBall","","[603,6895,6896]",[2615],[100],15.5,0.1,0.0175,[],""
4801,"GPSNecroExplodingBall","","[488,2378,17969]","[6702,18693,2615]","[0,100,150]",6.2,0.1,0.0175,[],""
4802,"MastodonNecroMeteor","","[603,2969]","[5552,17968,18257,17749,2615]","[0,208,20,14,200]",17,0.1,0.0175,[],""
4803,"BloodBatherBlazingSpear","","[488,6697,4384,11884]","[1065,3070,349,19258]","[100,200,2000,500]",1,0.055,0,[],""
4804,"EARattleCagePulse","",[6894],[316],[15],0,0.1,0.0175,[],""
4805,"GACultistShieldSlam","",[603],[],[],1,0.055,0,[],""
4806,"GAMastodonLeftShape","",[],[2615],[150],1,0.055,0,[],""
4807,"GAMastodonRightShape","",[],[2615],[150],1,0.055,0,[],""
4808,"GAMastodonChargeShape","",[],[2615],[50],1,0.055,0,[],""
4809,"RattleCageChangeStance","",[6894],[],[],0,0.1,0.0175,[],""
4810,"RattleCageDeathExplode","","[603,189]",[2877],[50],24,0.1,0.0175,[],""
4811,"GSVolcanicGolemDeathExplode","","[603,189]",[],[],8,0.1,0.0175,[],""
