"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool","BuffName","MiscAnimated1","MiscAnimated2","BuffDescription","EPKFile","HasExtraArt","ExtraArt","[i32]","EPKFiles","BuffVisualOrbs","MiscAnimated3"
1530,"projectile_bull_thorns_chargeup","Art/2DArt/BuffIcons/thorns.dds","[""Metadata/Effects/Spells/monsters_effects/bull_thorns/chargeup.epk""]",[],[],"","","","","","","","",[],[],[],""
1531,"ultimatum_frost_infection","",[],[],[57],"","","","","","","","",[],[],[85],""
1532,"blackhole_damage_taken_vaal","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/vaalOrbVoidSphere/void_vulnerable.epk""]",[],[],"","","","","","","","",[],[],[],""
1533,"suffering_mirage_archer_effect","","[""Metadata/Effects/Microtransactions/Spells/mirage_archer/Suffering/Epk/suffer.epk""]",[],[],"","","","","","","","",[],[],[],""
1534,"dark_ritual_scientist","","[""Metadata/Effects/Microtransactions/Spells/ScientistBane/dot.epk""]",[],[],"","","","","","","","",[],[],[],""
1535,"dark_ritual_project","","[""Metadata/Effects/Microtransactions/Spells/dark_ritual/project/dot.epk""]",[],[],"","","","","","","","",[],[],[],""
1536,"puncture_stygian","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Spells/StygianPuncture/epk/standing.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/standing.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/mid_standing.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/large_standing.epk""]",[],[],"","","","","","","","",[],[],[],""
1537,"puncture_moving_stygian","","[""Metadata/Effects/Spells/StygianPuncture/epk/walking.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/walking.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/mid_walking.epk"",""Metadata/Effects/Spells/StygianPuncture/epk/large_walking.epk""]",[],[],"","","","","","","","",[],[],[],""
1538,"offering_spirit_celestial","","[""Metadata/Effects/Spells/offering_celestial/minion_buff_bone.epk""]",[],[],"","","","","","","","",[],[],[],""
1539,"demon_spider_web","Art/2DArt/BuffIcons/SpiderDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/Act2_FOUR/BlackStrider/webbed.epk""]",[],[],"","","","","","","","",[],[],[],""
1540,"everlasting_sacrifice","Art/2DArt/BuffIcons/EverlastingSacrificeBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1541,"lifetap_buff","Art/2DArt/BuffIcons/LifeTapBuff.dds","[""Metadata/Effects/Spells/supports/Lifetap/Lifetap.epk""]",[],[],1,"","","","","","","",[],[],[],""
1542,"ultimatum_physical_charge","Art/2DArt/BuffIcons/PhysicalTotem.dds",[],[],[57],"","","","","","","","",[],[],[86],""
1543,"ultimatum_elemental_charge","Art/2DArt/BuffIcons/ElementalTotem.dds",[],[],[57],"","","","","","","","",[],[],[87],""
1544,"merchant_blink_mirror_arrow_clone","","[""Metadata/Effects/Microtransactions/Spells/blink_mirror_arrow/merchant/clone_epk.epk""]",[],[],"","","","","","","","",[],[],[],""
1545,"ultimatum_deal_no_damage_effect","Art/2DArt/BuffIcons/OccasionalImpotenceDebuff.dds","[""Metadata/Effects/Spells/Impotence/debuff.epk""]",[],[57],"","","","","","","","",[],[],[],""
1546,"ultimatum_near_altar","","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/proximity_buff.epk""]",[],[57],"","","","","","","","",[],[],[],""
1547,"defiance","Art/2DArt/SkillIcons/passives/Berserker/DefyPain.dds",[],[],[],"","","","","","","","",[],[],[],""
1548,"ultimatum_chaos_degenzone","Art/2DArt/BuffIcons/CreepingMiasma.dds","[""Metadata/Effects/StatusAilments/poisoned.epk"",""Metadata/Effects/StatusAilments/poisoned.epk"",""Metadata/Effects/StatusAilments/monsters/mid_monsters/poisoned.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/poisoned.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1549,"nemesis_allies_cannot_be_damaged_rare","Art/2DArt/BuffIcons/invulnerability.dds","[""Metadata/Effects/Spells/Immmune/aura.epk""]",[],[],"","","","","","","","",[],[],[],""
1550,"nemesis_allies_cannot_be_damaged_ally","Art/2DArt/BuffIcons/invulnerability.dds","[""Metadata/Effects/Spells/Immmune/small_aura.epk""]",[],[],"","","","","","","","",[],[],[],""
1551,"ultimatum_monster_teleport_disappear","","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/LOS_Fadeout.epk""]",[],[57],"","","","","","","","",[],[],[],""
1552,"ultimatum_monster_teleport_appear","","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/EPKs/LOS_Fadein.epk""]",[],[57],"","","","","","","","",[],[],[],""
1553,"ultimatum_chieftain_buff","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/vaal_ape_empower.epk""]",[],[57],"","","","","","","","",[],[],[],""
1554,"contagion_project","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/Microtransactions/Spells/contagion/project/contagion_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1555,"righteous_fire_lightbringer","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/ri_fire/lightbringer/bottom.epk""]",[],[],"","","","","","","","",[],[],[],""
1556,"righteous_fire_aura_lightbringer","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/ri_fire/lightbringer/Ignited.epk""]","[""Metadata/Effects/Microtransactions/Spells/ri_fire/lightbringer/player.epk""]",[],"","","","","","","","",[],[],[],""
1557,"blight_project","Art/2DArt/SkillIcons/Blight.dds","[""Metadata/Effects/Microtransactions/Spells/blight/project/debuff.epk"",""Metadata/Effects/Microtransactions/Spells/blight/project/debuff.epk"",""Metadata/Effects/Microtransactions/Spells/blight/project/debuff_large.epk""]",[],[],"","","","","","","","",[],[],[],""
1558,"wither_resistance_project","Art/2DArt/SkillIcons/Wither.dds","[""Metadata/Effects/Microtransactions/Spells/wither_project/buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1559,"ultimatum_survival_enrage","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Spells/monsters_effects/League_Ultimatum/general_combat/EPKs/vaal_timed_enrage.epk""]",[],[57],"","","","","","","","",[],[],[],""
1560,"ground_fire_burn_oblivion","","[""Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/ignite_oblivion.epk""]",[],[],"","","","","","","","",[],[],[],""
1561,"trialmaster_tether_display","Art/2DArt/BuffIcons/TrialmasterTetherBuff.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],[],"","","","","","","","",[],[],[],""
1562,"hinder_project","Art/2DArt/BuffIcons/CrippleDebuff.dds","[""Metadata/Effects/Microtransactions/Spells/wither_project/hinder.epk""]",[],[],"","","","","","","","",[],[],[],""
1563,"divine_cry","Art/2DArt/SkillIcons/DivineCry.dds","[""Metadata/Effects/Spells/warcries/divine_cry/divine_cry.epk""]",[],[],"","","","","","","","",[],[],[],""
1564,"ignited_holy_stygian","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/Stygian_Conviction/ignite/Ignited.epk""]","[""Metadata/Effects/Spells/Stygian_Conviction/ignite/Ignited.epk""]",[],"","","","","","","","",[],[],[],""
1565,"stygian_shock","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Spells/Stygian_Conviction/shock/shocked.epk""]","[""Metadata/Effects/Spells/Stygian_Conviction/shock/shocked.epk""]",[],"","","","","","","","",[],[],[],""
1566,"reduced_fire_resistance_stygian","Art/2DArt/BuffIcons/resistfire.dds","[""Metadata/Effects/Spells/Stygian_Conviction/debuff/Stygianfire.epk""]",[],[],"","","","","","","","",[],[],[],""
1567,"reduced_cold_resistance_stygian","Art/2DArt/BuffIcons/resistcold.dds","[""Metadata/Effects/Spells/Stygian_Conviction/debuff/StygianCold.epk""]",[],[],"","","","","","","","",[],[],[],""
1568,"reduced_lightning_resistance_stygian","Art/2DArt/BuffIcons/resistlightning.dds","[""Metadata/Effects/Spells/Stygian_Conviction/debuff/Stygianlightning.epk""]",[],[],"","","","","","","","",[],[],[],""
1569,"reduced_fire_resistance_celestial","Art/2DArt/BuffIcons/resistfire.dds","[""Metadata/Effects/Spells/Celestial_Conviction/debuff/Celestialfire.epk""]",[],[],"","","","","","","","",[],[],[],""
1570,"reduced_cold_resistance_celestial","Art/2DArt/BuffIcons/resistcold.dds","[""Metadata/Effects/Spells/Celestial_Conviction/debuff/CelestialCold.epk""]",[],[],"","","","","","","","",[],[],[],""
1571,"reduced_lightning_resistance_celestial","Art/2DArt/BuffIcons/resistlightning.dds","[""Metadata/Effects/Spells/Celestial_Conviction/debuff/Celestiallightning.epk""]",[],[],"","","","","","","","",[],[],[],""
1572,"ignited_celestial","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/Celestial_Conviction/ignite/CelestialIgnited.epk""]","[""Metadata/Effects/Spells/supports/aurafy/fire.epk"",""Metadata/Effects/Spells/supports/aurafy/fire.epk"",""Metadata/Effects/Spells/supports/aurafy/large_fire.epk""]",[],"","","","","","","","",[],[],[],""
1573,"celestial_shock","Art/2DArt/BuffIcons/buffshocked.dds","[""Metadata/Effects/Spells/Celestial_Conviction/shock/CelestialShocked.epk""]","[""Metadata/Effects/Spells/supports/aurafy/divine_shocked.epk""]",[],"","","","","","","","",[],[],[],""
1574,"offering_offensive_celestial","","[""Metadata/Effects/Spells/offering_celestial/Flesh/Flesh_minion_buff_bone.epk""]",[],[],"","","","","","","","",[],[],[],""
1575,"offering_defensive_celestial","","[""Metadata/Effects/Spells/offering_celestial/Bone/Bone_minion_buff_bone.epk""]",[],[],"","","","","","","","",[],[],[],""
1576,"offering_blood_celestial","","[""Metadata/Effects/Spells/offering_celestial/Flesh/Flesh_minion_buff_bone.epk""]",[],[],"","","","","","","","",[],[],[],""
1577,"ground_consecration_celestial","Art/2DArt/BuffIcons/consecrated.dds","[""Metadata/Effects/Microtransactions/Spells/holy_path/celestial/celestial_epk.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1578,"ignited_voidemperor","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/corpse_eruption/VoidEmperor/Ignited.epk""]","[""Metadata/Effects/Spells/supports/aurafy/fire.epk"",""Metadata/Effects/Spells/supports/aurafy/fire.epk"",""Metadata/Effects/Spells/supports/aurafy/large_fire.epk""]",[],"","","","","","","","",[],[],[],""
1579,"executioner_stolen_mod","Art/2DArt/BuffIcons/ExecutionerIcon.dds","[""Metadata/Effects/Spells/executioner_support/buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1580,"ignited_celestial_consecrated_path","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/holy_path/celestial/ignite.epk""]","[""Metadata/Effects/Microtransactions/Spells/holy_path/celestial/ignite.epk""]",[],"","","","","","","","",[],[],[],""
1581,"ignited_void_emperor","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/corpse_eruption/VoidEmperor/Ignited.epk""]","[""Metadata/Effects/Microtransactions/Spells/corpse_eruption/VoidEmperor/Ignited.epk""]",[],"","","","","","","","",[],[],[],""
1582,"infernal_blow_new_debuff_stygian","Art/2DArt/SkillIcons/iconinnerfire.dds","[""Metadata/Effects/Microtransactions/Spells/StygianInfernalBlow/epk1.epk""]",[],[],"","","","","","","","",[],[],[],""
1583,"infernal_blow_new_debuff2_stygian","Art/2DArt/SkillIcons/iconinnerfire.dds","[""Metadata/Effects/Microtransactions/Spells/StygianInfernalBlow/epk2.epk""]",[],[],"","","","","","","","",[],[],[],""
1584,"infernal_blow_new_debuff3_stygian","Art/2DArt/SkillIcons/iconinnerfire.dds","[""Metadata/Effects/Microtransactions/Spells/StygianInfernalBlow/epk3.epk""]",[],[],"","","","","","","","",[],[],[],""
1585,"arcane_cloak_void_emperor","Art/2DArt/SkillIcons/ArcaneCloak.dds","[""Metadata/Effects/Microtransactions/Spells/maneuver_mechanics/VoidEmperor_arcane_cloak/ArcaneCloak.epk""]",[],[],"","","","","","","","",[],[],[],""
1586,"blood_tendrils_transcendence ","Art/2DArt/SkillIcons/BloodTendrilsSkill.dds","[""Metadata/Effects/Microtransactions/Spells/transcendence_exsanguinate/debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1587,"void_burst","Art/2DArt/SkillIcons/VoidburstIcon.dds","[""Metadata/Effects/Spells/void_burst/buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1588,"trauma","Art/2DArt/BuffIcons/TraumaBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
1589,"ambush_stealth","Art/2DArt/SkillIcons/AmbushIcon.dds","[""Metadata/Effects/Spells/ambush/stealth_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
1590,"chilled_monster_aura_mod","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","Metadata/Effects/StatusAilments/Chilled_player.epk","","",[],[],[],2532
1591,"chilled_monster_aura_mod_subtle","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","Metadata/Effects/StatusAilments/Chilled_player.epk","","",[],[],[],6177
1592,"cold_snap_chilled_overseer","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]","[""Metadata/Effects/Microtransactions/Spells/overseer_coldsnap/vaal/player_epk.epk""]",[],"","","","","","","","",[],[],[],""
1593,"blood_rage_scavenger","Art/2DArt/BuffIcons/buffrage.dds","[""Metadata/Effects/Microtransactions/Spells/scavenger_bloodrage/blood_rage.epk""]",[],[],"","","","","","","","",[1],"[""Metadata/Effects/Microtransactions/Spells/scavenger_bloodrage/blood_rage_extra.epk""]",[],""
1594,"expedition_uhtred_reduced_maximum_cold_resistance","Art/2DArt/BuffIcons/ExpeditionColdResistance.dds",[],[],[],"","","","","","","","",[],[],[],""
1595,"expedition_uhtred_reduced_action_speed","Art/2DArt/BuffIcons/ExpeditionReducedSpeed.dds",[],[],[],"","","","","","","","",[],[],[],""
1596,"expedition_death_geas","Art/2DArt/BuffIcons/Corrosion.dds",[],[],[],"","","","","","","","",[],[],[],""
1597,"vaal_lightning_strike_debuff_myrmidon","","[""Metadata/Effects/Microtransactions/Spells/MyrmidonLightningStrike/MyrmidonVaalEPK.epk""]",[],[],"","","","","","","","",[],[],[],""
1598,"expedition_medved_heal_cultist","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/medved/epks/heal_alive.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1599,"expedition_medved_enrage_cultist","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/medved/epks/enrage_alive_parentonly.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1600,"expedition_medved_heal_permanent_buff","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/medved/epks/heal_permanent.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1601,"expedition_medved_enrage_permanent_buff","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/medved/epks/enrage_permanent_parentonly.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1602,"expedition_medved_explode_permanent_buff","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1603,"expedition_vorana_storm","Art/2DArt/BuffIcons/VoranaStorm.dds",[],[],[],"","","","","","","","",[],[],[],""
1604,"ignited_mystic","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/MysticBurningArrow/MysticBurningIgnite.epk""]","[""Metadata/Effects/Spells/supports/aurafy/fire.epk"",""Metadata/Effects/Spells/supports/aurafy/fire.epk"",""Metadata/Effects/Spells/supports/aurafy/large_fire.epk""]",[],"","","","","","","","",[],[],[],""
1605,"olroth_righteous_fire","Art/2DArt/BuffIcons/Olrothdebuff3.dds","[""Metadata/Effects/StatusAilments/Ignited_blue.epk""]","[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/olroth/EPKs/Hellfire_Zone.epk""]",[],"","","","","","","","",[],[],[],""
1606,"corpse_sink_visual","","[""Metadata/Effects/Spells/monsters_effects/League_Delve/general/monster_sink/sinking_med_delay.epk""]",[],[58],"","","","","","","","",[],[],[],""
1607,"orloth_relic_ground_burn","Art/2DArt/BuffIcons/Olrothdebuff3.dds","[""Metadata/Effects/StatusAilments/Ignited_blue.epk""]",[],[],"","","","","","","","",[],[],[],""
1608,"olroth_ground_sap","Art/2DArt/BuffIcons/Olrothdebuff2.dds","[""Metadata/Effects/Spells/monsters_effects/League_Expedition/boss/olroth/EPKs/player_debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1609,"chilled_icon_only","Art/2DArt/BuffIcons/buffchilled.dds",[],[],[],"","","","","","","","",[],[],[],""
1610,"olroth_impaled","Art/2DArt/BuffIcons/Olrothdebuff1.dds",[],[],[],"","","","","","","","",[],[],[],""
1611,"myrmidon_chilled","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/Microtransactions/Spells/MyrmidonVortex/Chilled.epk""]","[""Metadata/Effects/Microtransactions/Spells/MyrmidonVortex/Chilled.epk""]",[],"","","","","","","","",[],[],[],""
1612,"myrmidon_frozen","Art/2DArt/BuffIcons/bufffrozen.dds","[""Metadata/Effects/Microtransactions/Spells/MyrmidonVortex/Frozen.epk""]","[""Metadata/Effects/Microtransactions/Spells/MyrmidonVortex/Frozen.epk""]",[],"","","","","","","","",[],[],[],""
1613,"player_aura_siren","",[],"[""Metadata/Effects/Microtransactions/Aura/atlantis_siren/aura_siren.epk""]",[],"","","","","","","","",[],[],[],""
1614,"player_aura_deepwater","",[],"[""Metadata/Effects/Microtransactions/Aura/atlantis_deepwater/aura_deepwater.epk""]",[],"","","","","","","","",[],[],[],""
1615,"mortar_barrage_mine_stygian","Art/2DArt/SkillIcons/FireMortarBarrageMine.dds","[""Metadata/Effects/Microtransactions/Spells/stygian_mines/epks/mined_fire.epk""]",[],[],"","","","","","","","",[],[],[],""
1616,"lightning_explosion_mine_stygian","Art/2DArt/SkillIcons/LightningExplosionMine.dds","[""Metadata/Effects/Microtransactions/Spells/stygian_mines/epks/mined_lightning.epk""]",[],[],"","","","","","","","",[],[],[],""
1617,"cold_projectile_mine_stygian","Art/2DArt/SkillIcons/ColdProjectileMine.dds","[""Metadata/Effects/Microtransactions/Spells/stygian_mines/epks/mined_cold.epk""]",[],[],"","","","","","","","",[],[],[],""
1618,"hellscape_debuff","Art/2DArt/BuffIcons/HellscapeLeagueDebuff.dds",[],[],[],"","","","","","","","Art/2DArt/UIImages/InGame/Hellscape/HellscapeBuffFrame",[],[],[],""
1619,"hellscape_visual_effect","","[""Metadata/Effects/Spells/monsters_effects/League_Hellscape/mechanics/EPKs/waypointTrail_01.epk""]",[],[59],"","","","","","","","",[],[],[],""
1620,"call_of_the_wild","Art/2DArt/BuffIcons/Bestiary.dds",[],[],[],"","","","","","","","",[],[],[],""
1621,"chronomancer","Art/2DArt/SkillIcons/Frostblink.dds","[""Metadata/Effects/Spells/chronomancer/EPKs/chrono_buff.epk""]",[],[],"","","","","","",1,"",[],[],[],""
1622,"ground_fire_burn_transcendence","Art/2DArt/SkillIcons/groundfire.dds","[""Metadata/Effects/Microtransactions/Spells/transcendence_flamewall/Transcendence_Ignite.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1623,"corrosive_shroud_accumulating_damage_stygian","","[""Metadata/Effects/Microtransactions/Spells/StygianPlagueBearer/PlagueBearer_shroud_active.epk""]",[],[],"","","","","","","","",[],[],[],""
1624,"corrosive_shroud_aura_stygian","Art/2DArt/SkillIcons/PlagueBearerUnleashing.dds","[""Metadata/Effects/Microtransactions/Spells/StygianPlagueBearer/corrosive_affected.epk""]",[],[],"","","","","","","","",[],[],[],""
1625,"penance_brand_celestial_charge","Art/2DArt/SkillIcons/PhysicalLightningBrand.dds","[""Metadata/Effects/Microtransactions/Spells/celestial_brands/penance/chargedup_low.epk""]",[],[],"","","","","","",1,"",[],[],[],""
1626,"penance_brand_celestial_many_charges","Art/2DArt/SkillIcons/PhysicalLightningBrand.dds","[""Metadata/Effects/Microtransactions/Spells/celestial_brands/penance/chargedup.epk"",""Metadata/Effects/Microtransactions/Spells/celestial_brands/penance/chargedup_mid_monster.epk"",""Metadata/Effects/Microtransactions/Spells/celestial_brands/penance/chargedup_big_monster.epk""]",[],[],"","","","","","",1,"",[],[],[],""
1627,"winter_brand_celestial_primary","Art/2DArt/SkillIcons/ColdBrand.dds","[""Metadata/Effects/Microtransactions/Spells/celestial_brands/wintertide/primary_DOT_sml.epk"",""Metadata/Effects/Microtransactions/Spells/celestial_brands/wintertide/primary_DOT_mid.epk"",""Metadata/Effects/Microtransactions/Spells/celestial_brands/wintertide/primary_DOT_big.epk""]",[],[],"","","","","","",1,"",[],[],[],""
1628,"winter_brand_celestial_secondary","Art/2DArt/SkillIcons/ColdBrand.dds","[""Metadata/Effects/Microtransactions/Spells/celestial_brands/wintertide/secondary_DOT.epk""]",[],[],"","","","","","",1,"",[],[],[],""
1629,"winter_brand_celestial_orb","",[],[],[],"","","","","","","","",[],[],[88],""
1630,"explosive_concoction_attached_visual_buff","","[""Metadata/Effects/Spells/flask_throw_poison/AttachedFlasks/flask_belt_explosive.epk""]",[],[],"","","","","","","","",[],[],[],""
1631,"poisonous_concoction_attached_visual_buff","","[""Metadata/Effects/Spells/flask_throw_poison/AttachedFlasks/flask_belt_acid.epk""]",[],[],"","","","","","","","",[],[],[],""
1632,"divine_cry_buff_celestial","Art/2DArt/SkillIcons/DivineCry.dds","[""Metadata/Effects/Microtransactions/Spells/Celestial_warcries/battlemages_cry/divine_cry.epk""]",[],[],"","","","","","","","",[],[],[],""
1633,"divine_cry_buff_wolf","Art/2DArt/SkillIcons/DivineCry.dds","[""Metadata/Effects/Microtransactions/Spells/warcries/wolf_cry/battlemages/divine_cry.epk""]",[],[],"","","","","","","","",[],[],[],""
1634,"hellscape_stabby_web","Art/2DArt/BuffIcons/ThunderWeb.dds","[""Metadata/Effects/Spells/monsters_effects/League_Hellscape/elite_pale_punishment/EPKs/webShockMonster.epk""]",[],[],"","","","","","Metadata/Effects/Spells/monsters_effects/League_Hellscape/elite_pale_punishment/EPKs/webShock.epk","","",[],[],[],""
1635,"ground_fire_burn_siren","Art/2DArt/SkillIcons/groundfire.dds","[""Metadata/Effects/Microtransactions/Spells/flame_dash/siren/ignite_siren.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
1636,"hinder_scientist","Art/2DArt/BuffIcons/CrippleDebuff.dds","[""Metadata/Effects/Microtransactions/Spells/ScientistWither/hinder/hinder.epk""]",[],[],"","","","","","","","",[],[],[],""
1637,"storm_blade","Art/2DArt/SkillIcons/StormBlade.dds",[],[],[],"","","","","","","","",[],[],[],""
1638,"soul_link_source","Art/2DArt/SkillIcons/SoulLink.dds",[],[],[],"","","","","","","","",[],[],[],""
1639,"soul_link_target","Art/2DArt/SkillIcons/SoulLink.dds","[""Metadata/Effects/Spells/soul_link/EPKs/buff_Soul.epk""]",[],[],"","","","","","","","",[],[],[],""
1640,"flame_link_source","Art/2DArt/SkillIcons/FlameLink.dds",[],[],[],"","","","","","","","",[],[],[],""
1641,"flame_link_target","Art/2DArt/SkillIcons/FlameLink.dds","[""Metadata/Effects/Spells/soul_link/EPKs/buff_Fire.epk""]",[],[],"","","","","","","","",[],[],[],""
1642,"remora_link_source","Art/2DArt/SkillIcons/LeechLink.dds",[],[],[],"","","","","","","","",[],[],[],""
1643,"remora_link_target","Art/2DArt/SkillIcons/LeechLink.dds","[""Metadata/Effects/Spells/soul_link/EPKs/buff_Leech.epk""]",[],[],"","","","","","","","",[],[],[],""
1644,"bulwark_link_source","Art/2DArt/SkillIcons/BlockLink.dds",[],[],[],"","","","","","","","",[],[],[],""
1645,"bulwark_link_target","Art/2DArt/SkillIcons/BlockLink.dds","[""Metadata/Effects/Spells/soul_link/EPKs/buff_Block.epk""]",[],[],"","","","","","","","",[],[],[],""
1646,"trigger_link_source","Art/2DArt/SkillIcons/TriggerLink.dds",[],[],[],"","","","","","","","",[],[],[],""
1647,"trigger_link_target","Art/2DArt/SkillIcons/TriggerLink.dds","[""Metadata/Effects/Spells/soul_link/EPKs/buff_Trigger.epk""]",[],[],"","","","","","","","",[],[],[],""
1648,"critical_link_source","Art/2DArt/SkillIcons/CriticalLink.dds",[],[],[],"","","","","","","","",[],[],[],""
1649,"critical_link_target","Art/2DArt/SkillIcons/CriticalLink.dds","[""Metadata/Effects/Spells/soul_link/EPKs/buff_Crit.epk""]",[],[],"","","","","","","","",[],[],[],""
1650,"blood_drain","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Spells/monsters_effects/League_Hellscape/boss_xenobyte_matriarch/EPKs/blood_siphon_player.epk""]",[],[],"","","","","","","","",[],[],[],""
1651,"flask_poison_immunity","Art/2DArt/BuffIcons/cannotbepoisoned.dds",[],[],[],"","","","","","","","",[],[],[],""
1652,"hellscape_demon_screech","Art/2DArt/BuffIcons/HellscapeDemonEliteScreech.dds","[""Metadata/Effects/Spells/monsters_effects/League_Hellscape/elite_xenobyte_succubus/EPKs/screech_debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
1653,"flask_hinder_immunity","Art/2DArt/BuffIcons/HinderImmunity.dds",[],[],[],"","","","","","","","",[],[],[],""
1654,"flask_maim_immunity","Art/2DArt/BuffIcons/Maimimmunity.dds",[],[],[],"","","","","","","","",[],[],[],""
1655,"flask_extra_life_recovery","Art/2DArt/BuffIcons/LifeRecoveryFlask.dds",[],[],[],"","","","","","","","",[],[],[],""
1656,"puresteel_banner_max_fortification","Art/2DArt/SkillIcons/DreadBanner.dds",[],[],[],"","","","","","","","",[],[],[],""
1657,"ignited_direblade","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/fireball/Direblade/Ignited.epk""]","[""Metadata/Effects/Microtransactions/Spells/fireball/Direblade/Ignited.epk""]",[],"","","","","","","","",[],[],[],""
1658,"hellscape_tentacle_grab","Art/2DArt/BuffIcons/HellscapeHookedDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/League_Hellscape/boss_corpus_defiler/EPKs/grab_player.epk""]",[],[],"","","","","","","","",[],[],[],""
1659,"oblivion_spectres","","[""Metadata/Effects/Microtransactions/Spells/raise_spectre_oblivion/OblivionRaiseSpecter.epk""]",[],[],"","","","","","","","",[],[],[],""
1660,"onyx_oblivion_spectres","","[""Metadata/Effects/Microtransactions/Spells/raise_spectre_onyxOblivion/OblivionRaiseSpecter.epk""]",[],[],"","","","","","","","",[],[],[],""
