"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[string]","i32","i32","[rid]","i32","rid","i32"
1009,112,0,"",8672,1,"",0,"",[],1,"","",[],219,0,[],0,"",0
1010,112,1,"",8673,1,"",0,"",[],1,"","",[],220,0,[],0,"",0
1011,112,2,"",8674,1,"",0,"",[],1,"","",[],221,0,[],0,"",0
1012,112,3,"",8675,1,"",0,"",[],1,"","",[],222,0,[],0,"",0
1013,113,0,"",5294,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
1014,114,0,"",5293,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
1015,115,0,"",5295,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
1016,116,0,"",5296,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
1017,117,0,"",5297,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
1018,118,0,"",5298,1,"",0,"",[],1,"","",[],1211,0,[],0,"",0
