"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
5854,8221,3,3,"","","","<whiteitem>{Mortal Fragment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5855,8222,4,3,"","","","<magicitem>{Sceptre of Celebration}\r\n<default>{Shaper Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5856,8223,9,3,"","","","<uniqueitem>{Tabula Rasa}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5857,8224,22,3,"","","","<whiteitem>{Six-Link Imperial Bow}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5858,8225,6,3,"","","","<uniqueitem>{Xoph's Blood}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5859,8226,5,3,"","","","<uniqueitem>{Jewel}\r\n<magicitem>{Primordial}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5860,8227,3,3,"","","","<uniqueitem>{Fidelitas' Spike}\r\n <corrupted>{Two-Implicit}\r\n <corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5861,8228,5,3,"","","","<uniqueitem>{Gluttony}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5862,8229,7,3,"","","","<currencyitem>{10x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5863,8230,4,3,"","","","<currencyitem>{20x Orb of Chance}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5864,8231,7,3,"","","","<uniqueitem>{Farrul's Fur}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5865,8232,5,3,"","","","<uniqueitem>{Tidebreaker}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5866,8233,7,3,"","","","<magicitem>{Glyphic Prophecy Wand}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5867,8234,4,3,"","","","<rareitem>{Bone Helmet}\r\n<default>{Elder Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5868,8235,3,3,"","","","<whiteitem>{Sulphite Scarab}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5869,8236,7,3,"","","","<currencyitem>{Orb of Annulment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5870,8237,12,3,"","","","<rareitem>{Fishing Rod}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5871,8238,4,3,"","","","<rareitem>{Bone Helmet}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Elder Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5872,8239,5,3,"","","","<currencyitem>{20x Scouting Report}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5873,8240,4,3,"","","","<uniqueitem>{Skin of the Loyal}\r\n<size:26>{<default>{Item Level:} <normal>{25}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5874,8241,1,3,"","","","<currencyitem>{17x Chromatic Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5875,8242,8,3,"","","","<uniqueitem>{Precursor's Emblem}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5876,8243,7,3,"","","","<whiteitem>{Gilded Scarab}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5877,8244,5,3,"","","","<uniqueitem>{Doomfletch's Prism}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5878,8245,5,3,"","","","<normal>{Pure Breachstone}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5879,8246,9,3,"","","","<uniqueitem>{Prismatic Jewel}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5880,8247,6,3,"","","","<gemitem>{Level 1 Summon Skeletons}\r\n<default>{Quality:} <augmented>{+23%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5881,8248,8,3,"","","","<normal>{Pure Chayula Breachstone}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5882,8249,10,3,"","","","<uniqueitem>{Headhunter}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5883,8250,3,3,"","","","<uniqueitem>{Fated Unique Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5884,8251,6,3,"","","","<uniqueitem>{Soul Ripper}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5885,8252,3,3,"","","","<magicitem>{Overpowering Opal Ring}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Elder Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5886,8253,5,3,"","","","<whiteitem>{Cartography Scarab}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5887,8254,4,3,"","","","<uniqueitem>{Vaults of Atziri}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5888,8255,8,3,"","","","<uniqueitem>{Fishing Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5889,8256,6,3,"","","","<uniqueitem>{Bottled Faith}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5890,8257,4,3,"","","","<currencyitem>{10x Awakened Sextant}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5891,8258,5,3,"","","","<uniqueitem>{Seven-League Step}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5892,8259,7,3,"","","","<gemitem>{Level 21 Trap Gem}\r\n<default>{Quality:} <augmented>{+23%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5893,8260,5,3,"","","","<uniqueitem>{Skin of the Lords}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5894,8261,2,3,"","","","<whiteitem>{Scarab}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5895,8262,1,3,"","","","<uniqueitem>{Helmet}\r\n<size:28>{<enchanted>{Eternal Labyrinth Enchantment}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5896,8263,4,3,"","","","<whiteitem>{Albino Rhoa Feather}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5897,8264,6,3,"","","","<gemitem>{Level 21 Vaal Summon Skeletons}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5898,8265,3,3,"","","","Disabled",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5899,8266,4,3,"","","","<uniqueitem>{Unending Hunger}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5900,8267,9,3,"","","","<uniqueitem>{Rigwald's Quills}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5901,8268,5,3,"","","","<uniqueitem>{Perandus Manor}\r\n<default>{Voidstone Count:} <normal>{4}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5902,8269,6,3,"","","","<uniqueitem>{Inspired Learning}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5903,8270,3,3,"","","","<size:30>{<gemitem>{Level 6 Awakened Support Gem}}\r\n<default>{Quality:} <augmented>{+20%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5904,8271,5,3,"","","","<currencyitem>{5x Fossil}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5905,8272,2,3,"","","","<rareitem>{Map}\r\n<default>{Map Tier:} <normal>{15}\r\n<default>{Modifiers:} <normal>{8}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5906,8273,2,3,"","","","<uniqueitem>{Dying Sun}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5907,8274,4,3,"","","","<whiteitem>{Uber Elder Fragment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5908,8275,4,3,"","","","<uniqueitem>{Farrul Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5909,8276,2,3,"","","","<size:30>{<magicitem>{Diamond Ring of Redemption}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Redeemer Item}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5910,8277,6,3,"","","","<uniqueitem>{Machina Mitts}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5911,8278,5,3,"","","","<uniqueitem>{Asenath's Gentle Touch}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5912,8279,4,3,"","","","<uniqueitem>{Asenath's Chant}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5913,8280,10,3,"","","","<uniqueitem>{The Saviour}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5914,8281,8,3,"","","","<whiteitem>{Six-Link Astral Plate}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Crusader Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5915,8282,6,3,"","","","<rareitem>{One-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Double-Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5916,8283,3,3,"","","","<uniqueitem>{Energy From Within}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5917,8284,5,3,"","","","<uniqueitem>{Timeless Jewel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5918,8285,6,3,"","","","<rareitem>{Jewellery}\r\n<default>{Item Level:} <normal>{86}\r\n<default>{Double-Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5919,8286,3,3,"","","","<magicitem>{Jewellery of Farrul}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Shaper + Hunter Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5920,8287,4,3,"","","","<currencyitem>{Elderslayer's Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5921,8288,5,3,"","","","<uniqueitem>{Thread of Hope}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5922,8289,3,3,"","","","<gemitem>{Level 21 Chaos Gem}\r\n<default>{Quality:} <augmented>{+23%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5923,8290,13,3,"","","","<size:26>{<rareitem>{Map}}\r\n<size:26>{<default>{Map Tier:} <normal>{13}\r\n<default>{Quality:} <augmented>{+13%}\r\n<default>{Delirium:} <normal>{100%}\r\n<default>{Modifiers:} <normal>{8}\r\n<corrupted>{Corrupted}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5924,8291,16,3,"","","","<currencyitem>{19x Mirror Shard}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5925,8292,6,3,"","","","<uniqueitem>{Jewellery}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5926,8293,8,3,"","","","<uniqueitem>{Inspired Learning}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5927,8294,9,3,"","","","<size:29>{<gemitem>{Level 6 Awakened Support Gem}}\r\n<default>{Quality:} <augmented>{+23%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5928,8295,1,3,"","","","<currencyitem>{5x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5929,8296,4,3,"","","","<uniqueitem>{Facebreaker}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5930,8297,2,3,"","","","<size:29>{<uniqueitem>{Attribute Transforming Jewel}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5931,8298,13,3,"","","","<uniqueitem>{Maw of Mischief}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5932,8299,10,3,"","","","<rareitem>{Helmet}\r\n<default>{Double-Veiled Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5933,8300,4,3,"","","","<uniqueitem>{Metamorph Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5934,8301,2,3,"","","","<currencyitem>{20x Orb of Alteration}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5935,8302,8,3,"","","","<uniqueitem>{Cospri's Malice}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5936,8303,1,3,"","","","<currencyitem>{10x Orb of Alteration}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5937,8304,10,3,"","","","<rareitem>{Diamond Ring}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Shaper + Elder Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5938,8305,9,3,"","","","<uniqueitem>{League-Specific Item}\r\n<default>{Double-Influenced Item}\r\n<default>{Item Level:} <normal>{97}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5939,8306,7,3,"","","","<size:27>{<uniqueitem>{The Eternity Shroud}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5940,8307,7,3,"","","","<magicitem>{Eldritch Bone Helmet (Concentrated Effect)}\r\n<default>{Item Level:} <normal>{89}\r\n<default>{Elder Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5941,8308,6,3,"","","","<uniqueitem>{Omeyocan}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5942,8309,4,3,"","","","<uniqueitem>{Unnatural Instinct}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5943,8310,5,3,"","","","<whiteitem>{Six-Link Astral Plate}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5944,8311,8,3,"","","","<divination>{The Nurse}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5945,8312,3,3,"","","","<uniqueitem>{The Vigil}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5946,8313,6,3,"","","","<magicitem>{Fecund Ursine Pelt}\r\n<default>{Warlord Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5947,8314,5,3,"","","","<uniqueitem>{One With Nothing}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5948,8315,2,3,"","","","<uniqueitem>{Circle of Fear}\r\n<enchanted>{Three-Implicit}\r\n<enchanted>{Synthesised}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5949,8316,3,3,"","","","<uniqueitem>{Armour}\r\n<default>{Quality:} <augmented>{+30%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5950,8317,3,3,"","","","<uniqueitem>{Victario's Influence}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5951,8318,2,3,"","","","<whiteitem>{Diamond Ring}\r\n<default>{Item Level:} <normal>{87}\r\n<enchanted>{Two-Implicit}\r\n<enchanted>{Synthesised}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5952,8319,5,3,"","","","<divination>{The Artist}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5953,8320,6,3,"","","","<uniqueitem>{Torrent's Reclamation}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5954,8321,6,3,"","","","<uniqueitem>{Victario's Influence}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5955,8322,4,3,"","","","<uniqueitem>{Timeless Jewel}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5956,8323,7,3,"","","","<uniqueitem>{Item}\r\n<default>{Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5957,8324,1,3,"","","","<magicitem>{Quicksilver Flask of the Cheetah}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5958,8325,4,3,"","","","<whiteitem>{Divination Scarab}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5959,8326,3,3,"","","","<uniqueitem>{Megalomaniac}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5960,8327,7,3,"","","","<uniqueitem>{Voices}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5961,8328,8,3,"","","","<gemitem>{Level 21 Gem}\r\n<default>{Alternate Quality:} <augmented>{+23%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5962,8329,6,3,"","","","<uniqueitem>{Bino's Kitchen Knife}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5963,8330,6,3,"","","","<gemitem>{Vaal Breach}\r\n<default>{Quality:} <augmented>{+6%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5964,8331,3,3,"","","","<currencyitem>{13x Orb of Alteration}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5965,8332,9,3,"","","","<uniqueitem>{Ryslatha's Coil}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5966,8333,5,3,"","","","<rareitem>{Vaal Temple Map}\r\n<default>{Map Tier:} <normal>{16}\r\n<default>{Delirium:} <normal>{100%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5967,8334,7,3,"","","","<uniqueitem>{Astral Projector}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5968,8335,8,3,"","","","<gemitem>{Level 21 Golem Gem}\r\n<default>{Any Quality Type:} <augmented>{+23%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5969,8336,4,3,"","","","<uniqueitem>{Item}\r\n<enchanted>{Labyrinth Enchantment}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5970,8337,6,3,"","","","<uniqueitem>{Item}\r\n<default>{Double-Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5971,8338,3,3,"","","","<rareitem>{Jewel}\r\n<enchanted>{Implicit Modifier:} \r\n<magicitem>{Corrupted Blood cannot be inflicted on you}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5972,8339,11,3,"","","","<currencyitem>{10x Delirium Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5973,8340,4,3,"","","","<currencyitem>{Skittering Delirium Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5974,8341,3,3,"","","","<uniqueitem>{Prism Guardian}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5975,8342,5,3,"","","","<uniqueitem>{Jewel}\r\n<magicitem>{Primordial}\r\n<corrupted>{1-2 Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5976,8343,12,3,"","","","<uniqueitem>{Vaal Jewel}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5977,8344,8,3,"","","","<currencyitem>{10x Incursion Vial}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5978,8345,4,3,"","","","<uniqueitem>{Synthesis Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5979,8346,6,3,"","","","<uniqueitem>{Elegant Hubris}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5980,8347,18,3,"","","","<whiteitem>{Fishing Rod}\r\n<enchanted>{Incubated}\r\n<default>{Item Level:} <normal>{99}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5981,8348,4,3,"","","","<uniqueitem>{Replica Cortex}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5982,8349,5,3,"","","","<currencyitem>{Delirium Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5983,8350,8,3,"","","","<currencyitem>{7x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5984,8351,4,3,"","","","<whiteitem>{Shaper Guardian Map}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5985,8352,6,3,"","","","<uniqueitem>{Leather Belt}\r\n<default>{Double-Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5986,8353,7,3,"","","","<uniqueitem>{Bramblejack}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5987,8354,5,3,"","","","<magicitem>{Item}\r\n<default>{Elevated Item}\r\n<default>{Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5988,8355,9,3,"","","","<uniqueitem>{Forbidden Shako}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5989,8356,3,3,"","","","<rareitem>{Cluster Jewel}\r\n<default>{Item Level:} <normal>{84}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5990,8357,7,3,"","","","<uniqueitem>{The Pandemonius}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5991,8358,6,3,"","","","<uniqueitem>{Shroud of the Lightless}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5992,8359,8,3,"","","","<currencyitem>{10x Oil}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5993,8360,5,3,"","","","<uniqueitem>{Synthesis Map}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5994,8361,8,3,"","","","<currencyitem>{10x Incubator}\r\n<default>{Item Level:} <normal>{84}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5995,8362,2,3,"","","","<whiteitem>{Body Armour}\r\n<default>{Item Level:} <normal>{100}\r\n<default>{Double-Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5996,8363,7,3,"","","","<uniqueitem>{Replica Bated Breath}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5997,8364,5,3,"","","","<uniqueitem>{Fated Unique Item}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5998,8365,5,3,"","","","<whiteitem>{Item}\r\n<default>{Item Level:} <normal>{100}\r\n<enchanted>{Three-Implicit}\r\n<enchanted>{Synthesised}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
5999,8366,5,3,"","","","<rareitem>{Jewellery}\r\n<default>{Item Level:} <normal>{100}\r\n<enchanted>{Three-Implicit}\r\n<enchanted>{Synthesised}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6000,8367,6,3,"","","","<gemitem>{Level 21 Vaal Molten Shell}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6001,8368,3,3,"","","","<currencyitem>{Simulacrum}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6002,8369,4,3,"","","","<magicitem>{Helmet}\r\n<default>{Double-Influenced Item}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6003,8370,5,3,"","","","<magicitem>{Merciless Tornado Wand}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6004,8371,4,3,"","","","<uniqueitem>{Cortex}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6005,8372,9,3,"","","","<uniqueitem>{Watcher's Eye}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6006,8373,4,3,"","","","<currencyitem>{Winged Scarab}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6007,8374,6,3,"","","","<uniqueitem>{Replica Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6008,8375,5,3,"","","","<uniqueitem>{Mageblood}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6009,8376,3,3,"","","","<gemitem>{Exceptional Gem}\r\n<default>{Quality:} <augmented>{+1-20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6010,8377,7,3,"","","","<uniqueitem>{Belt}\r\n<default>{Double-Influenced Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6011,8378,8,3,"","","","<uniqueitem>{Ngamahu's Flame}\r\n<corrupted>{Two-Implicit}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6012,8379,3,3,"","","","<currencyitem>{5x Eldritch Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6013,8380,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Lieutenant you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6014,8381,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Gargoyle you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6015,8382,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Conduit you interact with will be disabled permanently",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
6016,8383,1,3,"","This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.","","The next Essence you hit will be killed instantly",[],"","","",[],[],0,"This item will be used automatically when entering the next Izaro encounter. This item will drop on the ground when leaving the Labyrinth.",0,"","",[],[],[],19,[],""
