"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","i32","Reservation","i32","CostAmounts","f32","i32"
16424,4127,1,100,1,20000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16425,4128,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16426,4130,1,100,1,18000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16427,4131,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16428,4132,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16429,4133,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16430,4134,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16431,4135,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16432,4136,1,100,1,10000,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16433,4137,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16434,4138,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16435,4139,1,100,1,3250,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16436,4140,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16437,4141,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16438,4142,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16439,4143,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16440,4144,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16441,4145,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16442,4146,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16443,4147,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16444,4148,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16445,4149,1,100,1,8000,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16446,4150,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16447,4151,1,100,1,2500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16448,4152,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16449,4153,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16450,4154,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16451,4155,1,100,1,20000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16452,4156,1,100,1,20000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16453,4157,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16454,4158,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16455,4159,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16456,4160,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16457,4161,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16458,4162,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16459,4163,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16460,4164,1,100,1,12500,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16461,4165,1,100,1,15000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16462,4166,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16463,4167,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16464,4168,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16465,4169,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16466,4170,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16467,4171,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16468,4172,1,100,1,12500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16469,4174,1,100,1,9000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16470,4175,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16471,4176,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16472,4177,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16473,4178,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16474,4179,1,100,1,12500,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16475,4180,1,100,1,20000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16476,4181,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16477,4182,1,100,1,11000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16478,4183,1,100,1,5500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16479,4184,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16480,4185,1,100,1,12500,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16481,4187,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16482,4188,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16483,4189,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16484,4190,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16485,4191,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16486,4192,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16487,4193,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16488,4194,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16489,4195,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16490,4196,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16491,4197,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16492,4198,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16493,4198,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83,100
16494,4199,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16495,4200,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16496,4201,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16497,4202,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16498,4203,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16499,4204,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16500,4205,1,100,1,4000,4,0,0,67,0,0,0,1500,0,0,0,0,0,0,0,[],1,100
16501,4205,2,100,1,2500,4,0,0,67,0,0,0,1500,0,0,0,0,0,0,0,[],44,100
16502,4205,3,100,1,1500,4,0,0,67,0,0,0,1500,0,0,0,0,0,0,0,[],68,100
16503,4206,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16504,4207,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16505,4208,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16506,4209,1,100,1,4500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16507,4210,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16508,4211,1,100,1,4500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16509,4212,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16510,4213,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16511,4214,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16512,4215,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16513,4216,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16514,4217,1,100,1,2500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16515,4218,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16516,4219,1,100,1,12000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16517,4220,1,100,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16518,4221,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16519,4222,1,100,1,12500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16520,4223,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16521,4224,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16522,4225,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16523,4226,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16524,4227,1,100,1,6500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16525,4228,1,100,1,6500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16526,4229,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16527,4230,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16528,4231,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16529,4232,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16530,4233,1,100,1,20000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16531,4234,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16532,4235,1,100,1,30000,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16533,4236,1,100,1,30000,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16534,4237,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16535,4238,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16536,4239,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16537,4240,1,100,1,20000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16538,4241,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16539,4242,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16540,4243,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16541,4244,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16542,4245,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16543,4246,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16544,4247,1,100,1,10000,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16545,4248,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16546,4249,1,100,1,5000,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16547,4250,1,100,1,5000,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16548,4251,1,100,1,5000,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16549,4252,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16550,4253,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16551,4254,1,100,1,20000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16552,4254,2,100,1,12000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],80,100
16553,4255,1,100,1,20000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16554,4256,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16555,4257,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16556,4258,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16557,4259,1,100,1,20000,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16558,4260,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16559,4261,1,100,1,18000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16560,4262,1,100,1,8500,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16561,4263,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16562,4264,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16563,4265,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16564,4266,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16565,4267,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16566,4268,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16567,4269,1,100,1,10000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16568,4270,1,100,1,10000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16569,4271,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16570,4272,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16571,4273,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16572,4274,1,100,1,8500,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16573,4275,1,100,1,8000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16574,4276,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16575,4277,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16576,4278,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16577,4279,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16578,4280,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16579,4281,1,100,1,7000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16580,4282,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16581,4283,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16582,4284,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16583,4285,1,100,1,11000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16584,4286,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16585,4287,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16586,4288,1,100,1,5000,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16587,4289,1,100,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16588,4290,1,100,1,8000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16589,4291,1,100,1,6000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16590,4292,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16591,4293,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16592,4294,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16593,4295,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16594,4296,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16595,4297,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16596,4298,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16597,4299,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16598,4300,1,100,1,6300,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16599,4301,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16600,4302,1,100,1,10000,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16601,4303,1,100,1,4500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16602,4304,1,100,1,4500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16603,4305,1,100,1,4500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16604,4306,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16605,4307,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16606,4308,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16607,4309,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16608,4310,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16609,4311,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16610,4312,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16611,4313,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16612,4314,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16613,4315,1,100,1,5000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16614,4316,1,100,1,3000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16615,4317,1,100,1,2000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16616,4318,1,100,1,2000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16617,4319,1,100,1,4500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16618,4320,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16619,4321,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16620,4322,1,100,1,5000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16621,4323,1,100,1,5000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16622,4324,1,100,1,4000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16623,4325,1,100,1,6500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16624,4326,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16625,4327,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16626,4328,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16627,4329,1,100,1,7000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16628,4330,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16629,4331,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16630,4332,1,100,1,12000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16631,4333,1,100,1,12000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16632,4334,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16633,4335,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16634,4336,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16635,4337,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16636,4338,1,100,1,8000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16637,4339,1,100,1,8000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16638,4340,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16639,4341,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16640,4342,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16641,4343,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16642,4344,1,100,1,9000,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16643,4345,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16644,4346,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16645,4347,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16646,4348,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16647,4349,1,100,1,4500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16648,4350,1,100,1,6500,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16649,4351,1,100,1,6500,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16650,4352,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16651,4353,1,100,1,6500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16652,4354,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16653,4355,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16654,4356,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16655,4357,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16656,4358,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16657,4359,1,100,1,9000,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16658,4360,1,100,1,8000,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16659,4361,1,100,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16660,4362,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16661,4364,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16662,4365,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16663,4366,1,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16664,4367,1,100,1,6000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16665,4368,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16666,4369,1,100,1,15000,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16667,4370,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16668,4371,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16669,4372,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16670,4373,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16671,4374,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16672,4375,1,100,1,15000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16673,4376,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16674,4377,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16675,4378,1,100,1,15000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16676,4379,1,100,1,4000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16677,4380,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16678,4381,1,100,1,4000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16679,4382,1,100,1,4000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16680,4383,1,100,1,5000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16681,4384,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16682,4385,1,100,1,3000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16683,4386,1,100,1,12000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16684,4388,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
16685,4389,1,100,0,0,4,0,0,67,0,0,50,0,0,0,0,0,0,0,0,[],1,100
16686,4390,1,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],1,100
16687,4390,2,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],11,100
16688,4390,3,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],15,100
16689,4390,4,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],19,100
16690,4390,5,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],23,100
16691,4390,6,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],27,100
16692,4390,7,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],31,100
16693,4390,8,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],35,100
16694,4390,9,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],39,100
16695,4390,10,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],43,100
16696,4390,11,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],47,100
16697,4390,12,100,0,0,4,0,0,67,0,0,-70,0,0,0,0,0,0,0,0,[],51,100
