"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
4992,"AscendancyMonk3Small1","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[19296],12,0,0,0,-891664893,2,0,0,333316096,5,0,"","","","",35,"",[],0,333316096,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
4993,"AscendancyMonk3Small2","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[19296],12,0,0,0,-891635472,2,0,0,337379328,5,0,"","","","",35,"",[],0,337379328,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
4994,"AscendancyMonk3Small3","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[63],11,0,0,0,-2036035660,2,0,0,341442560,5,0,"","","","",35,"",[],0,341442560,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
4995,"AscendancyMonk3Small4_","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[144],7,0,0,0,345661339,5,0,0,347996160,5,0,"","","","",35,"",[],0,347996160,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
4996,"AscendancyMonk3Small5","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[20305],4,0,0,0,-1273363133,1,0,0,352059392,5,0,"","","","",35,"",[],0,352059392,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
4997,"AscendancyMonk3Small6","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[20305],4,0,0,0,-1273352709,1,0,0,356122624,5,0,"","","","",35,"",[],0,356122624,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
4998,"AscendancyMonk3Small7_","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[19374],10,0,0,0,360342707,5,0,0,361627648,5,0,"","","","",35,"",[],0,361627648,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
4999,"AscendancyMonk3Small8","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[19374],10,0,0,0,360342813,5,0,0,365690880,5,0,"","","","",35,"",[],0,365690880,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5000,"AscendancyMonk3Small9","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaNode.dds",[19374],10,0,0,0,360349699,5,0,0,369754112,5,0,"","","","",35,"",[],0,369754112,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5001,"AscendancyMonk3Notable1","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaManaLeechInstant.dds",[3372],1,0,0,0,385239434,5,0,0,387448832,5,16777216,"","","","",35,"",[],0,387448832,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5002,"AscendancyMonk3Notable2","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaManaLeechEnergyShield.dds","[19308,4873]",1,1,0,0,404623045,5,0,0,407371776,5,16777216,"","","","",35,"",[],0,407371776,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5003,"AscendancyMonk3Notable3_","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaExtraChaosDamage.dds","[20562,20563,20564]",23,13,7,0,425092277,5,0,0,427294720,5,16777216,"","","","",35,"",[],0,427294720,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5004,"AscendancyMonk3Notable4","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaExtraChaosResistance.dds","[5806,912]",1,10,0,0,444393839,5,0,0,446431232,5,16777216,"","","","",35,"",[],0,446431232,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5005,"AscendancyMonk3Notable5","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaBreachWalk.dds",[],0,0,0,0,460112818,5,0,0,461897728,5,16777216,"","","","",35,"",[],0,461897728,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","",450,0
5006,"AscendancyMonk3Notable6","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaBreachFlameDoubles.dds",[20174],1,0,0,0,477627032,5,0,0,479723520,5,16777216,"","","","",35,"",[],0,479723520,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5007,"AscendancyMonk3Notable7","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaReplaceSpiritWithDarkness.dds","[19334,19375,19333]",5,10000,100,0,498507892,5,0,0,501350400,5,16777216,"","","","",35,"",[],0,501350400,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5008,"AscendancyMonk3Notable8","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaExtraChaosDamagePerDarkness.dds",[19342],1,0,0,0,518289804,5,0,0,520749056,5,16777216,"","","","",35,"",[],0,520749056,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5009,"AscendancyMonk3Notable9","Art/2DArt/SkillIcons/passives/AcolyteofChayula/AcolyteOfChayulaDarknessProtectsLonger.dds",[19376],-50,0,0,0,537036801,5,0,0,538968064,5,16777216,"","","","",35,"",[],0,538968064,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5010,"AscendancyRanger1Small1__","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[169],10,0,0,0,1590343430,2,0,0,550764544,5,0,"","","","",6,"",[],0,550764544,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5011,"AscendancyRanger1Small2","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[169],10,0,0,0,1590358037,2,0,0,555089920,5,0,"","","","",6,"",[],0,555089920,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5012,"AscendancyRanger1Small3","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[20305],4,0,0,0,-1273360493,1,0,0,559415296,5,0,"","","","",6,"",[],0,559415296,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5013,"AscendancyRanger1Small4","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[20305],4,0,0,0,-1273334609,1,0,0,563740672,5,0,"","","","",6,"",[],0,563740672,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5014,"AscendancyRanger1Small5","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[411],25,0,0,0,-234725657,1,0,0,568066048,5,0,"","","","",6,"",[],0,568066048,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5015,"AscendancyRanger1Small6","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[411],25,0,0,0,-234714151,1,0,0,572391424,5,0,"","","","",6,"",[],0,572391424,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5016,"AscendancyRanger1Small7","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[12632],12,0,0,0,1666105357,3,0,0,576716800,5,0,"","","","",6,"",[],0,576716800,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5017,"AscendancyRanger1Small8","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeNode.dds",[84],12,0,0,0,1219795755,2,0,0,581042176,5,0,"","","","",6,"",[],0,581042176,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5018,"AscendancyRanger1Notable1","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeGrantsTwoAdditionalProjectiles.dds",[167],1,0,0,0,596258561,5,0,0,598736896,5,16777216,"","","","",6,"",[],0,598736896,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5019,"AscendancyRanger1Notable2_1","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeDealMoreProjectileDamageFarAway.dds",[17072],20,0,0,0,614394006,5,0,0,615645184,5,0,"","","","",6,"",[],0,615645184,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5020,"AscendancyRanger1Notable2_2","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeDealMoreProjectileDamageClose.dds",[19372],20,0,0,0,631022483,5,0,0,632684544,5,0,"","","","",6,"",[],0,632684544,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5021,"AscendancyRanger1Notable2_Choice","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeProjectileDamageChoose.dds",[],0,0,0,0,646751664,5,0,0,651558912,5,16777216,"","","","",6,"",[],0,651558912,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5022,"AscendancyRanger1Notable3","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeTailwind.dds","[20043,12659]",1,1,0,0,664928286,5,0,0,667156480,5,16777216,"","","","",6,"",[],0,667156480,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5023,"AscendancyRanger1Notable4","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeWindward.dds",[12658],-3,0,0,0,679483065,5,0,0,680919040,5,16777216,"","","","",6,"",[],0,680919040,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5024,"AscendancyRanger1Notable5_","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeFrenzyChargesGeneration.dds",[7786],30,0,0,0,695374296,5,0,0,696516608,5,16777216,"","","","",6,"",[],0,696516608,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5025,"AscendancyRanger1Notable6","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeFrenzyChargesHaveMoreEffect.dds",[20520],50,0,0,0,711351252,5,0,0,713555968,5,16777216,"","","","",6,"",[],0,713555968,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5026,"AscendancyRanger1Notable7","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeMarkEnemiesSpread.dds",[19863],1,0,0,0,727116297,5,0,0,728891392,5,16777216,"","","","",6,"",[],0,728891392,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5027,"AscendancyRanger1Notable8","Art/2DArt/SkillIcons/passives/DeadEye/DeadeyeMoreAccuracy.dds",[19222],1,0,0,0,741760674,5,0,0,743309312,5,16777216,"","","","",6,"",[],0,743309312,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5028,"AscendancyRanger2Small1","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11184056,0,0,0,746586112,5,0,"","","","",7,"",[],0,746586112,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5029,"AscendancyRanger2Small2__","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11150649,0,0,0,750125056,5,0,"","","","",7,"",[],0,750125056,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5030,"AscendancyRanger2Small3","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11162839,0,0,0,753401856,5,0,"","","","",7,"",[],0,753401856,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5031,"AscendancyRanger2Small4","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11174321,0,0,0,756678656,5,0,"","","","",7,"",[],0,756678656,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5032,"AscendancyRanger2Small5","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11146483,0,0,0,759955456,5,0,"","","","",7,"",[],0,759955456,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5033,"AscendancyRanger2Small6","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11176083,0,0,0,763232256,5,0,"","","","",7,"",[],0,763232256,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5034,"AscendancyRanger2Small7","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11156077,0,0,0,766509056,5,0,"","","","",7,"",[],0,766509056,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5035,"AscendancyRanger2Small8","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,11189057,0,0,0,769785856,5,0,"","","","",7,"",[],0,769785856,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5036,"AscendancyRanger2Notable1","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,773327173,5,0,0,776339456,5,16777216,"","","","",7,"",[],0,776339456,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5037,"AscendancyRanger2Notable2","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,779929278,5,0,0,782893056,5,16777216,"","","","",7,"",[],0,782893056,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5038,"AscendancyRanger2Notable3_","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,786593909,5,0,0,789577728,5,16777216,"","","","",7,"",[],0,789577728,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5039,"AscendancyRanger2Notable4","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,793124008,5,0,0,796131328,5,16777216,"","","","",7,"",[],0,796131328,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5040,"AscendancyRanger2Notable5","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,799725645,5,0,0,802684928,5,16777216,"","","","",7,"",[],0,802684928,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5041,"AscendancyRanger2Notable6","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,806234895,5,0,0,809238528,5,16777216,"","","","",7,"",[],0,809238528,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5042,"AscendancyRanger2Notable7","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,812826127,5,0,0,815792128,5,16777216,"","","","",7,"",[],0,815792128,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5043,"AscendancyRanger2Notable8","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[],0,0,0,0,819374907,5,0,0,822345728,5,16777216,"","","","",7,"",[],0,822345728,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5044,"AscendancyRanger3Small1","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[9614],12,0,0,0,834681004,5,0,0,836632576,5,0,"","","","",8,"",[],0,836632576,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5045,"AscendancyRanger3Small2","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[9614],12,0,0,0,834728300,5,0,0,840957952,5,0,"","","","",8,"",[],0,840957952,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5046,"AscendancyRanger3Small3","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[20305],4,0,0,0,-1273330744,1,0,0,845283328,5,0,"","","","",8,"",[],0,845283328,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5047,"AscendancyRanger3Small4","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[20305],4,0,0,0,-1273354682,1,0,0,849608704,5,0,"","","","",8,"",[],0,849608704,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5048,"AscendancyRanger3Small5","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[20312],12,0,0,0,-2001692292,1,0,0,853934080,5,0,"","","","",8,"",[],0,853934080,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5049,"AscendancyRanger3Small6","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[21055],20,0,0,0,-2139095024,1,0,0,858259456,5,0,"","","","",8,"",[],0,858259456,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5050,"AscendancyRanger3Small7","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[21056],20,0,0,0,-809057953,2,0,0,862584832,5,0,"","","","",8,"",[],0,862584832,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5051,"AscendancyRanger3Small8","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[20312],12,0,0,0,-2001719401,1,0,0,866910208,5,0,"","","","",8,"",[],0,866910208,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5052,"AscendancyRanger3Small9","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderNode.dds",[],0,0,0,0,870223684,5,0,0,872284160,5,0,"","","","",8,"",[],1,872284160,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5053,"AscendancyRanger3Notable1_","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderMoreMovemenSpeedUsingSkills.dds",[18957],-30,0,0,0,888074791,5,0,0,890241024,5,16777216,"","","","",8,"",[],0,890241024,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5054,"AscendancyRanger3Notable2","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderCannotBeSlowed.dds",[19783],1,0,0,0,904159524,5,0,0,906756096,5,16777216,"","","","",8,"",[],0,906756096,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5055,"AscendancyRanger3Notable3","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderPoisonSpreadsNearbyEnemies.dds",[19834],15,0,0,0,922236267,5,0,0,925630464,5,16777216,"","","","",8,"",[],0,925630464,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5056,"AscendancyRanger3Notable4","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderEnemiesMultiplePoisons.dds","[20356,20472]",1,-35,0,0,941650322,5,0,0,944635904,5,16777216,"","","","",8,"",[],0,944635904,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5057,"AscendancyRanger3Notable5","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderFlasksConsumeLessCharges.dds",[21080],50,0,0,0,959840296,5,0,0,962592768,5,16777216,"","","","",8,"",[],0,962592768,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5058,"AscendancyRanger3Notable6","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderLifeFlasks.dds",[17221],1,0,0,0,976003731,5,0,0,978321408,5,16777216,"","","","",8,"",[],0,978321408,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5059,"AscendancyRanger3Notable7_Choice","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderBrewConcoction.dds",[],0,0,0,0,992141109,5,0,0,994312192,5,16777216,"","","","",8,"",[],0,994312192,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5060,"AscendancyRanger3Notable7_1","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderBrewConcoctionFire.dds",[],0,0,0,0,1007981684,5,0,0,1010827264,5,0,"","","","",8,"",[],0,1010827264,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","",435,0
5061,"AscendancyRanger3Notable7_2","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderBrewConcoctionCold.dds",[],0,0,0,0,1024477692,5,0,0,1027473408,5,0,"","","","",8,"",[],0,1027473408,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","",437,0
5062,"AscendancyRanger3Notable7_3","Art/2DArt/SkillIcons/passives/PathFinder/PathfinderBrewConcoctionLightning.dds",[],0,0,0,0,1041816874,5,0,0,1044905984,5,0,"","","","",8,"",[],0,1044905984,5,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","",436,0
