"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
11773,"GamblerCurrencyVeryLowHeadhunter","","Congratulations! You hit the jackpot! I always knew you'd get lucky!","Audio/Dialogue/NPC/Gwennen/Gwennen_47_01.ogg","","","","",1,0,1,"[508,516,512]",""
11774,"GamblerCurrencyVeryLowEquipmentSpecialLow","","Curious... at least you didn't pay much for it.","Audio/Dialogue/NPC/Gwennen/Gwennen_48_01.ogg","","","","",1,0,1,"[508,516,512]",""
11775,"GamblerCurrencyVeryLowEquipmentSpecialMid","","A decent payoff, I'd say.","Audio/Dialogue/NPC/Gwennen/Gwennen_49_01.ogg","","","","",1,0,1,"[508,516,512]",""
11776,"GamblerCurrencyVeryLowEquipmentSpecialHigh","","Quite the interesting piece of equipment, that! And it came cheap!","Audio/Dialogue/NPC/Gwennen/Gwennen_50_01.ogg","","","","",1,0,1,"[508,516,512]",""
11777,"GamblerCurrencyLowMagicRarityEquipment","","You get what you pay for, I suppose!","Audio/Dialogue/NPC/Gwennen/Gwennen_51_01.ogg","","","","",1,0,1,"[508,516,512]",""
11778,"GamblerCurrencyLowRareRarityEquipment","","At least it's pretty.","Audio/Dialogue/NPC/Gwennen/Gwennen_52_01.ogg","","","","",1,0,1,"[508,516,512]",""
11779,"GamblerCurrencyUniqueCommentFive","","Hmm. Might be useful in certain situations.","Audio/Dialogue/NPC/Gwennen/Gwennen_53_01.ogg","","","","",1,0,1,"[508,516,512]",""
11780,"GamblerCurrencyUniqueCommentSix","","A decent prize!","Audio/Dialogue/NPC/Gwennen/Gwennen_55_01.ogg","","","","",1,0,1,"[508,516,512]",""
11781,"GamblerCurrencyLowDivineUniqueCommentTwo","","Glad you've taken that off my hands. I don't like it.","Audio/Dialogue/NPC/Gwennen/Gwennen_57_01.ogg","","","","",1,0,1,"[508,516,512]",""
11782,"GamblerCurrencyLowHeadhunter","","Amazing! I really should have charged more for that one!","Audio/Dialogue/NPC/Gwennen/Gwennen_58_01.ogg","","","","",1,0,1,"[508,516,512]",""
11783,"GamblerCurrencyLowEquipmentSpecialLow","","Low risk, strange equipment. Just another day of gambling.","Audio/Dialogue/NPC/Gwennen/Gwennen_59_01.ogg","","","","",1,0,1,"[508,516,512]",""
11784,"GamblerCurrencyLowEquipmentSpecialMid","","How intriguing! And it didn't cost you much, either.","Audio/Dialogue/NPC/Gwennen/Gwennen_60_01.ogg","","","","",1,0,1,"[508,516,512]",""
11785,"GamblerCurrencyLowEquipmentSpecialHigh","","Now that's a decent payoff!","Audio/Dialogue/NPC/Gwennen/Gwennen_61_01.ogg","","","","",1,0,1,"[508,516,512]",""
11786,"GamblerCurrencyMediumMagicRarityEquipment","","Better luck next time.","Audio/Dialogue/NPC/Gwennen/Gwennen_62_01.ogg","","","","",1,0,1,"[508,516,512]",""
11787,"GamblerCurrencyMediumRareRarityEquipment","","You never know with that kind of equipment. Maybe somebody will trade you for it.","Audio/Dialogue/NPC/Gwennen/Gwennen_63_01.ogg","","","","",1,0,1,"[508,516,512]",""
11788,"GamblerCurrencyUniqueCommentSeven","","I'm not sensing excitement from you on this one.","Audio/Dialogue/NPC/Gwennen/Gwennen_64_01.ogg","","","","",1,0,1,"[508,516,512]",""
11789,"GamblerCurrencyUniqueCommentEight","","That looks very nice.","Audio/Dialogue/NPC/Gwennen/Gwennen_67_01.ogg","","","","",1,0,1,"[508,516,512]",""
11790,"GamblerCurrencyMediumDivineUniqueCommentThree","","Artifacts related to these 'gods' of yours make me wary...","Audio/Dialogue/NPC/Gwennen/Gwennen_68_01.ogg","","","","",1,0,1,"[508,516,512]",""
11791,"GamblerCurrencyMediumHeadhunter","","Yes! You did it! Luck favours you this day!","Audio/Dialogue/NPC/Gwennen/Gwennen_69_01.ogg","","","","",1,0,1,"[508,516,512]",""
11792,"GamblerCurrencyMediumEquipmentSpecialLow","","Wraeclast has such strange equipment...","Audio/Dialogue/NPC/Gwennen/Gwennen_70_01.ogg","","","","",1,0,1,"[508,516,512]",""
11793,"GamblerCurrencyMediumEquipmentSpecialMid","","Looks like your belief in luck paid off.","Audio/Dialogue/NPC/Gwennen/Gwennen_71_01.ogg","","","","",1,0,1,"[508,516,512]",""
11794,"GamblerCurrencyMediumEquipmentSpecialHigh","","You're getting good at gambling!","Audio/Dialogue/NPC/Gwennen/Gwennen_72_01.ogg","","","","",1,0,1,"[508,516,512]",""
11795,"GamblerCurrencyHighMagicRarityEquipment","","Ouch.","Audio/Dialogue/NPC/Gwennen/Gwennen_73_01.ogg","","","","",1,0,1,"[508,516,512]",""
11796,"GamblerCurrencyHighRareRarityEquipment","","You really must believe harder.","Audio/Dialogue/NPC/Gwennen/Gwennen_74_01.ogg","","","","",1,0,1,"[508,516,512]",""
11797,"GamblerCurrencyUniqueCommentNine","","...neat.","Audio/Dialogue/NPC/Gwennen/Gwennen_75_01.ogg","","","","",1,0,1,"[508,516,512]",""
11798,"GamblerCurrencyUniqueCommentTen","","Hmm. Expensive risk you took, but this might be... something?","Audio/Dialogue/NPC/Gwennen/Gwennen_76_01.ogg","","","","",1,0,1,"[508,516,512]",""
11799,"GamblerCurrencyHighDivineUniqueCommentFour","","Are you sure this 'divine' gear is worth what you paid for it?","Audio/Dialogue/NPC/Gwennen/Gwennen_79_01.ogg","","","","",1,0,1,"[508,516,512]",""
11800,"GamblerCurrencyHighHeadhunter","","That seems rather useful, to put it mildly!","Audio/Dialogue/NPC/Gwennen/Gwennen_80_01.ogg","","","","",1,0,1,"[508,516,512]",""
11801,"GamblerCurrencyHighEquipmentSpecialLow","","Strange equipment at high prices. That's the beauty of gambling.","Audio/Dialogue/NPC/Gwennen/Gwennen_81_01.ogg","","","","",1,0,1,"[508,516,512]",""
11802,"GamblerCurrencyHighEquipmentSpecialMid","","Not bad for the risk you took.","Audio/Dialogue/NPC/Gwennen/Gwennen_82_01.ogg","","","","",1,0,1,"[508,516,512]",""
11803,"GamblerCurrencyHighEquipmentSpecialHigh","","High risk, high reward!","Audio/Dialogue/NPC/Gwennen/Gwennen_83_01.ogg","","","","",1,0,1,"[508,516,512]",""
11804,"GamblerCurrencyVeryHighHeadhunter","","Did you just squeal with joy?","Audio/Dialogue/NPC/Gwennen/Gwennen_84_02.ogg","","","","",1,0,1,"[508,516,512]",""
11805,"GamblerCurrencyVeryHighRareLeatherBeltWithLife","","You didn't believe hard enough. Better luck next time.","Audio/Dialogue/NPC/Gwennen/Gwennen_85_02.ogg","","","","",1,0,1,"[508,516,512]",""
11806,"GwennenTutorialShout","","You there! Local! Come here!","Audio/Dialogue/NPC/Gwennen/Gwennen_01.ogg","","","","",1,0,1,"[512,508,516]",""
11807,"GwennenTutorialIntro","","I bet a yokel like yourself would be eager to see some explosions. Nevermind why we're blowing things up just yet. We'll get to that.\r\n\r\nI've gone ahead and marked the locations of likely treasures and dangers. Consider me magnanimous. You can choose what we uncover, since I'm eager to see what kind of luck you possess. I'll wait back here. As far back as possible.\r\n\r\nLay out a chain of devices. We'll make a mighty fine display.","Audio/Dialogue/NPC/Gwennen/Gwennen_02.ogg","","","","",1,0,1,"[512,508,516]",""
11808,"GwennenTutorialPlayerPlacesFirstExplosive","","Try to go as far as you can with the detonation cord.","Audio/Dialogue/NPC/GwennenWild/Gwennen_03.ogg","","","","",1,0,1,"[512,508,516]",""
11809,"GwennenTutorialPlayerWalksTooFarAway","","Not that far!","Audio/Dialogue/NPC/GwennenWild/Gwennen_04.ogg","","","","",1,0,1,"[512,508,516]",""
11810,"GwennenTutorialPlayerPlacesSecondExplosive","","Further! Keep going. Away from me.","Audio/Dialogue/NPC/GwennenWild/Gwennen_05.ogg","","","","",1,0,1,"[512,508,516]",""
11811,"GwennenTutorialPlayerPlacesThirdExplosive","","All placed. Shall we light it up?","Audio/Dialogue/NPC/GwennenWild/Gwennen_06.ogg","","","","",1,0,1,"[512,508,516]",""
11812,"GwennenTutorialDetonating","","I should also mention... this might unearth monsters!","Audio/Dialogue/NPC/GwennenWild/Gwennen_07.ogg","","","","",1,0,1,"[512,508,516]",""
11813,"GwennenTutorialMonstersAppearing","","You can take 'em!","Audio/Dialogue/NPC/GwennenWild/Gwennen_08.ogg","","","","",1,0,1,"[512,508,516]",""
11814,"GwennenTutorialMoreMonstersAppearing","","Go get 'em, local!","Audio/Dialogue/NPC/GwennenWild/Gwennen_09.ogg","","","","",1,0,1,"[512,508,516]",""
11815,"GwennenTutorialAllMonstersDead","","You did it?... you did it! Most of the locals I grab for this job don't last long.","Audio/Dialogue/NPC/GwennenWild/Gwennen_10.ogg","","","","",1,0,1,"[512,508,516]",""
11816,"GwennenTutorialTalkAfter","","Hah, yes, I could have been more up front about the danger... but you see, people don't take the job when I mention that the upturned ground is full of deadly creatures. It's a mighty awful land you've got here, local. A wonder anyone survives at all. Though that does speak to why I'm here in the first place... but you'll have to ask Dannig about that, if you find him.\r\n\r\nBy the way, if you enjoy a bit of risk, I've got a few things I've unearthed that might be of interest to you...","Audio/Dialogue/NPC/Gwennen/Gwennen_11.ogg","","","","",1,0,1,"[512,508,516]",""
11817,"GwennenTutorialPartingShoutForTutorialTwo","","If you see Tujen, tell him I sent you!","Audio/Dialogue/NPC/GwennenWild/Gwennen_12.ogg","","","","",1,0,1,"[512,508,516]",""
11818,"GwennenTutorialPartingShout","","I'll finish up here. See you again soon!","Audio/Dialogue/NPC/GwennenWild/Gwennen2_01.ogg","","","","",1,0,1,"[512,508,516]",""
11819,"GwennenTutorialTwoShout","","Found something special for you here, local!","Audio/Dialogue/NPC/GwennenWild/Gwennen2_02.ogg","","","","",1,0,1,"[512,508,516]",""
11820,"GwennenTutorialTwoIntro","","Remnants of ancient civilisations abound on this continent. Apparently, some of the remnants still hold mysterious influences. It's a bit of a risk to destroy one and release its energies, but the reward could be worth it.\r\n\r\nEverything unearthed after a remnant is destroyed comes up a little different. Why don't you place an explosive device near that one over there? Let's see what happens.","Audio/Dialogue/NPC/Gwennen/Gwennen2_03.ogg","","","","",1,0,1,"[512,508,516]",""
11821,"GwennenTutorialPlayerPlacesExplosiveNotNearRemnant","","Place an explosive near the remnant!","Audio/Dialogue/NPC/GwennenWild/Gwennen2_04.ogg","","","","",1,4000,1,"[512,508,516]",""
11822,"GwennenTutorialTwoFailure","","This placement of explosives won't scratch that remnant at all! Oh well, we'll try again later.","Audio/Dialogue/NPC/GwennenWild/Gwennen2_05.ogg","","","","",1,0,1,"[512,508,516]",""
11823,"GwennenTutorialPlayerPlacesExplosiveNearRemnant","","Good, that'll do it.","Audio/Dialogue/NPC/GwennenWild/Gwennen2_06.ogg","","","","",1,0,1,"[512,508,516]",""
11824,"GwennenTutorialEnragedMonstersAppearing","","I should also mention... this might enrage the monsters!","Audio/Dialogue/NPC/GwennenWild/Gwennen2_07.ogg","","","","",1,0,1,"[512,508,516]",""
11825,"GwennenTutorialTwoAllMonstersDead","","There you go, exile! Destroying remnants is a risky endeavour but you can clearly handle it.","Audio/Dialogue/NPC/GwennenWild/Gwennen2_08.ogg","","","","",1,0,1,"[512,508,516]",""
11826,"GwennenTutorialTwoTalkAfter","","So it seems destroying ancient remnants alters everything we subsequently unearth, treasures and monsters both. It's a gamble, and you know I'm always up for that. So long as you're ready to handle the consequences... with violence.","Audio/Dialogue/NPC/GwennenWild/Gwennen2_09.ogg","","","","",1,0,1,"[512,508,516]",""
11827,"DannigTrailerLookingAtExpedition","","The translation's tough on this one. This expedition's Remembrancer was clearly a novice. Prosaic lists of landmarks passed on the trek... notable hills, rivers, a mountain range... he goes on at great length about the battles, though. Pages and pages of arbalest bolts 'finding purchase in the necks and hearts of exotically dressed shamblers.' Young men were still the same bloodthirsty whelps thousands of years ago, it seems.\r\n\r\nMight be a Vaal site from that description, though he doesn't go into detail about their clothing. The use of arbalests hints at Black Scythe work. There are a few locations that might fit the details from this logbook. What do you think?","Audio/Dialogue/NPC/Dannig/Dannig_52.ogg","","","","",1,0,1,"[507,511,515]",""
11828,"DannigIntroGeneralWitch",1,"You're naught but skin and bones, Exile, but you've made it this far. Clearly, you must have some talent. Care to lend your skills to a matter of honour?","Audio/Dialogue/NPC/Dannig/Dannig_01.ogg","","","","",1,0,1,"[507,511,515]",""
11829,"DannigIntroGeneralScion",2,"You're naught but skin and bones, Exile, but you've made it this far. Clearly, you must have some talent. Care to lend your skills to a matter of honour?","Audio/Dialogue/NPC/Dannig/Dannig_01.ogg","","","","",1,0,1,"[507,511,515]",""
11830,"DannigIntroGeneralRanger",3,"You're naught but skin and bones, Exile, but you've made it this far. Clearly, you must have some talent. Care to lend your skills to a matter of honour?","Audio/Dialogue/NPC/Dannig/Dannig_01.ogg","","","","",1,0,1,"[507,511,515]",""
11831,"DannigIntroGeneralDuelist",4,"You're naught but skin and bones, Exile, but you've made it this far. Clearly, you must have some talent. Care to lend your skills to a matter of honour?","Audio/Dialogue/NPC/Dannig/Dannig_01.ogg","","","","",1,0,1,"[507,511,515]",""
11832,"DannigIntroGeneralShadow",5,"You're naught but skin and bones, Exile, but you've made it this far. Clearly, you must have some talent. Care to lend your skills to a matter of honour?","Audio/Dialogue/NPC/Dannig/Dannig_01.ogg","","","","",1,0,1,"[507,511,515]",""
11833,"DannigIntroGeneralTemplar",6,"You're naught but skin and bones, Exile, but you've made it this far. Clearly, you must have some talent. Care to lend your skills to a matter of honour?","Audio/Dialogue/NPC/Dannig/Dannig_01.ogg","","","","",1,0,1,"[507,511,515]",""
11834,"DannigIntroMarauder",0,"Ah, a fellow warrior! You and I must share tales of ancestral bravery around a campfire! But first, I have a request. A matter of honour. I believe it is something you are well-suited for.","Audio/Dialogue/NPC/Dannig/Dannig_02.ogg","","","","",1,0,1,"[507,511,515]",""
11835,"DannigNotHelping","","Time to earn your keep. You handle the fighting.","Audio/Dialogue/NPC/Dannig/Dannig_03.ogg","","","","",1,0,1,"[507,511,515]",""
11836,"DannigApproachShoutRandom","","Hail!","Audio/Dialogue/NPC/Dannig/Dannig_23_03_01.ogg","","","","",1,0,1,"[507,511,515]",""
11837,"DannigApproachShout2","","Hail!","Audio/Dialogue/NPC/Dannig/Dannig_23_03_02.ogg","","","","",1,0,1,"[507,511,515]",""
11838,"DannigApproachShout3","","Hail!","Audio/Dialogue/NPC/Dannig/Dannig_23_03_03.ogg","","","","",1,0,1,"[507,511,515]",""
11839,"DannigDetonationRandom","","Yes!","Audio/Dialogue/NPC/DannigWild/Dannig_09_01.ogg","","","","",1,0,1,"[507,511,515]",""
11840,"DannigDetonation2","","Yes!","Audio/Dialogue/NPC/DannigWild/Dannig_09_02.ogg","","","","",1,0,1,"[507,511,515]",""
11841,"DannigDetonation3","","Yes!","Audio/Dialogue/NPC/DannigWild/Dannig_09_03.ogg","","","","",1,0,1,"[507,511,515]",""
11842,"DannigDetonation4","","Beautiful!","Audio/Dialogue/NPC/DannigWild/Dannig_10_01.ogg","","","","",1,0,1,"[507,511,515]",""
11843,"DannigDetonation5","","Beautiful!","Audio/Dialogue/NPC/DannigWild/Dannig_10_02.ogg","","","","",1,0,1,"[507,511,515]",""
11844,"DannigDetonation6","","Beautiful!","Audio/Dialogue/NPC/DannigWild/Dannig_10_03.ogg","","","","",1,0,1,"[507,511,515]",""
11845,"DannigDetonation7","","One step closer.","Audio/Dialogue/NPC/DannigWild/Dannig_11_01.ogg","","","","",1,0,1,"[507,511,515]",""
11846,"DannigDetonation8","","One step closer.","Audio/Dialogue/NPC/DannigWild/Dannig_11_02.ogg","","","","",1,0,1,"[507,511,515]",""
11847,"DannigDetonation9","","One step closer.","Audio/Dialogue/NPC/DannigWild/Dannig_11_03.ogg","","","","",1,0,1,"[507,511,515]",""
11848,"DannigBombPlacementRiskRandom","","Taking on some serious danger I see...","Audio/Dialogue/NPC/DannigWild/Dannig_12_01.ogg","","","","",1,0,1,"[507,511,515]",""
11849,"DannigBombPlacementRisk2","","Taking on some serious danger I see...","Audio/Dialogue/NPC/DannigWild/Dannig_12_02.ogg","","","","",1,0,1,"[507,511,515]",""
11850,"DannigBombPlacementRisk3","","Taking on some serious danger I see...","Audio/Dialogue/NPC/DannigWild/Dannig_12_03.ogg","","","","",1,0,1,"[507,511,515]",""
11851,"DannigBombPlacementRisk4","","Are you sure about that one? Seems risky.","Audio/Dialogue/NPC/DannigWild/Dannig_13_01.ogg","","","","",1,0,1,"[507,511,515]",""
11852,"DannigBombPlacementRisk5","","Are you sure about that one? Seems risky.","Audio/Dialogue/NPC/DannigWild/Dannig_13_02.ogg","","","","",1,0,1,"[507,511,515]",""
11853,"DannigBombPlacementRisk6","","Are you sure about that one? Seems risky.","Audio/Dialogue/NPC/DannigWild/Dannig_13_03.ogg","","","","",1,0,1,"[507,511,515]",""
11854,"DannigBombPlacementTreasureRandom","","That one'll bring up some worthy baubles.","Audio/Dialogue/NPC/DannigWild/Dannig_14_01.ogg","","","","",1,0,1,"[507,511,515]",""
11855,"DannigBombPlacementTreasure2","","That one'll bring up some worthy baubles.","Audio/Dialogue/NPC/DannigWild/Dannig_14_02.ogg","","","","",1,0,1,"[507,511,515]",""
11856,"DannigBombPlacementTreasure3","","That one'll bring up some worthy baubles.","Audio/Dialogue/NPC/DannigWild/Dannig_14_03.ogg","","","","",1,0,1,"[507,511,515]",""
11857,"DannigBombPlacementTreasure4","","Ah, it's treasure you're after!","Audio/Dialogue/NPC/DannigWild/Dannig_15_01.ogg","","","","",1,0,1,"[507,511,515]",""
11858,"DannigBombPlacementTreasure5","","Ah, it's treasure you're after!","Audio/Dialogue/NPC/DannigWild/Dannig_15_02.ogg","","","","",1,0,1,"[507,511,515]",""
11859,"DannigBombPlacementTreasure6","","Ah, it's treasure you're after!","Audio/Dialogue/NPC/DannigWild/Dannig_15_03.ogg","","","","",1,0,1,"[507,511,515]",""
11860,"DannigBombPlacementDangerRandom","","That'll bring a fight, certainly...","Audio/Dialogue/NPC/DannigWild/Dannig_16_01.ogg","","","","",1,0,1,"[507,511,515]",""
11861,"DannigBombPlacementDanger2","","That'll bring a fight, certainly...","Audio/Dialogue/NPC/DannigWild/Dannig_16_02.ogg","","","","",1,0,1,"[507,511,515]",""
11862,"DannigBombPlacementDanger3","","That'll bring a fight, certainly...","Audio/Dialogue/NPC/DannigWild/Dannig_16_03.ogg","","","","",1,0,1,"[507,511,515]",""
11863,"DannigBombPlacementDanger4","","Quite a few dormant dangers there...","Audio/Dialogue/NPC/DannigWild/Dannig_17_01.ogg","","","","",1,0,1,"[507,511,515]",""
11864,"DannigBombPlacementDanger5","","Quite a few dormant dangers there...","Audio/Dialogue/NPC/DannigWild/Dannig_17_02.ogg","","","","",1,0,1,"[507,511,515]",""
11865,"DannigBombPlacementDanger6","","Quite a few dormant dangers there...","Audio/Dialogue/NPC/DannigWild/Dannig_17_03.ogg","","","","",1,0,1,"[507,511,515]",""
11866,"DannigAllBombsPlacedRandom","","Ready?","Audio/Dialogue/NPC/DannigWild/Dannig_18_01.ogg","","","","",1,0,1,"[507,511,515]",""
11867,"DannigAllBombsPlaced2","","Ready?","Audio/Dialogue/NPC/DannigWild/Dannig_18_02.ogg","","","","",1,0,1,"[507,511,515]",""
11868,"DannigAllBombsPlaced3","","Ready?","Audio/Dialogue/NPC/DannigWild/Dannig_18_03.ogg","","","","",1,0,1,"[507,511,515]",""
11869,"DannigAllBombsPlaced4","","That's it then.","Audio/Dialogue/NPC/DannigWild/Dannig_19_01.ogg","","","","",1,0,1,"[507,511,515]",""
11870,"DannigAllBombsPlaced5","","That's it then.","Audio/Dialogue/NPC/DannigWild/Dannig_19_02.ogg","","","","",1,0,1,"[507,511,515]",""
11871,"DannigAllBombsPlaced6","","That's it then.","Audio/Dialogue/NPC/DannigWild/Dannig_19_03.ogg","","","","",1,0,1,"[507,511,515]",""
11872,"DannigAllBombsPlaced7","","Ready when you are.","Audio/Dialogue/NPC/DannigWild/Dannig_20_01.ogg","","","","",1,0,1,"[507,511,515]",""
11873,"DannigAllBombsPlaced8","","Ready when you are.","Audio/Dialogue/NPC/DannigWild/Dannig_20_02.ogg","","","","",1,0,1,"[507,511,515]",""
11874,"DannigAllBombsPlaced9","","Ready when you are.","Audio/Dialogue/NPC/DannigWild/Dannig_20_03.ogg","","","","",1,0,1,"[507,511,515]",""
11875,"DannigDoingDetonationRandom","","Detonations incoming!","Audio/Dialogue/NPC/DannigWild/Dannig_21_01.ogg","","","","",1,0,1,"[507,511,515]",""
11876,"DannigDoingDetonation2","","Detonations incoming!","Audio/Dialogue/NPC/DannigWild/Dannig_21_02.ogg","","","","",1,0,1,"[507,511,515]",""
11877,"DannigDoingDetonation3","","Detonations incoming!","Audio/Dialogue/NPC/DannigWild/Dannig_21_03.ogg","","","","",1,0,1,"[507,511,515]",""
11878,"DannigDoingDetonation4","","Detonations incoming!","Audio/Dialogue/NPC/DannigWild/Dannig_21_04.ogg","","","","",1,0,1,"[507,511,515]",""
11879,"DannigDoingDetonation5","","Detonations incoming!","Audio/Dialogue/NPC/DannigWild/Dannig_21_05.ogg","","","","",1,0,1,"[507,511,515]",""
11880,"DannigOrdersSquireDetonateRandom","","Squire! Detonate!","Audio/Dialogue/NPC/DannigWild/Dannig_22_01.ogg","","","","",1,0,1,"[507,511,515]",""
11881,"DannigOrdersSquireDetonate2","","Squire! Detonate!","Audio/Dialogue/NPC/DannigWild/Dannig_22_02.ogg","","","","",1,0,1,"[507,511,515]",""
11882,"DannigOrdersSquireDetonate3","","Squire! Detonate!","Audio/Dialogue/NPC/DannigWild/Dannig_22_03.ogg","","","","",1,0,1,"[507,511,515]",""
11883,"DannigExplainsExchanging","","Some relics are more important than others. If you've found anything from the Knights of the Sun, I'll take those in exchange for what the others trade for.","Audio/Dialogue/NPC/Dannig/Dannig_25.ogg","","","","",1,0,1,"[507,511,515]",""
11884,"DannigExplainsExchangingAlternate","","My quest is to investigate the Knights of the Sun and acquire their relics. I'm willing to trade other less important relics for theirs.","Audio/Dialogue/NPC/Dannig/Dannig_26.ogg","","","","",1,0,1,"[507,511,515]",""
11885,"DanningRerollInventoryRandom","","Let's see what else I've got...","Audio/Dialogue/NPC/Dannig/Dannig_27_01_01.ogg","","","","",1,0,1,"[507,511,515]",""
11886,"DanningRerollInventory2","","Let's see what else I've got...","Audio/Dialogue/NPC/Dannig/Dannig_27_01_02.ogg","","","","",1,10000,1,"[507,511,515]",""
11887,"DanningRerollInventory3","","Let's see what else I've got...","Audio/Dialogue/NPC/Dannig/Dannig_27_01_03.ogg","","","","",1,10000,1,"[507,511,515]",""
11888,"DanningRerollInventory4","","I can scrounge up a few more options.","Audio/Dialogue/NPC/Dannig/Dannig_27_02_01.ogg","","","","",1,10000,1,"[507,511,515]",""
11889,"DanningRerollInventory5","","I can scrounge up a few more options.","Audio/Dialogue/NPC/Dannig/Dannig_27_02_02.ogg","","","","",1,10000,1,"[507,511,515]",""
11890,"DanningRerollInventory6","","I can scrounge up a few more options.","Audio/Dialogue/NPC/Dannig/Dannig_27_02_03.ogg","","","","",1,10000,1,"[507,511,515]",""
11891,"DanningRerollInventory7","","Interested in something else, are you?","Audio/Dialogue/NPC/Dannig/Dannig_27_03_01.ogg","","","","",1,10000,1,"[507,511,515]",""
11892,"DanningRerollInventory8","","Interested in something else, are you?","Audio/Dialogue/NPC/Dannig/Dannig_27_03_02.ogg","","","","",1,10000,1,"[507,511,515]",""
11893,"DanningRerollInventory9","","Interested in something else, are you?","Audio/Dialogue/NPC/Dannig/Dannig_27_03_03.ogg","","","","",1,10000,1,"[507,511,515]",""
11894,"DannigOlrothFightTombOpened","","The Triskelion Flame lies beneath! I can feel its power!","Audio/Dialogue/NPC/Dannig/Dannig_28.ogg","","","","",1,0,1,"[507,511,515]",""
11895,"DannigOlrothFightFlameSeen","","That's it! We've finally found it!","Audio/Dialogue/NPC/Dannig/Dannig_29.ogg","","","","",1,0,1,"[507,511,515]",""
11896,"DannigOlrothAwakens","","Exile! He stirs!","Audio/Dialogue/NPC/Dannig/Dannig_30.ogg","","","","",1,0,1,"[507,511,515]",""
11897,"DannigOlrothDefeatedFirst","","While he's down, let's take the Flame!","Audio/Dialogue/NPC/Dannig/Dannig_31.ogg","","","","",1,0,1,"[507,511,515]",""
11898,"DannigOlrothDamageFlameFirst","","We cannot defeat him directly. Use explosives to damage the Flame!","Audio/Dialogue/NPC/Dannig/Dannig_32.ogg","","","","",1,0,1,"[507,511,515]",""
11899,"DannigOlrothDefeatedSecond","","It's still not over!","Audio/Dialogue/NPC/Dannig/Dannig_33.ogg","","","","",1,0,1,"[507,511,515]",""
11900,"DannigOlrothDefeatedDamageFlameSecond","","Use the explosives again! Damage the Triskelion Flame!","Audio/Dialogue/NPC/Dannig/Dannig_34.ogg","","","","",1,0,1,"[507,511,515]",""
11901,"DannigOlrothFightEnd","","The Flame has been destroyed... but at least Olroth can finally rest.","Audio/Dialogue/NPC/Dannig/Dannig_35.ogg","","","","",1,0,1,"[507,511,515]",""
11902,"DannigOlrothFightEpilogueCommentary","","Don't tell the others we destroyed the Flame. They'll lose hope. This quest is about the journey, not the destination.","Audio/Dialogue/NPC/Dannig/Dannig_36.ogg","","","","",1,0,1,"[507,511,515]",""
11903,"DanningHowAboutYourHideout","","We're looking for a safe and secluded base of operations. If you have a hideout, that would be ideal. We can plan our expeditions from there.","Audio/Dialogue/NPC/Dannig/Dannig_37.ogg","","","","",1,0,1,"[507,511,515]",""
11904,"DannigReinvitedToHideout","","You're quite fickle, but fair enough.","Audio/Dialogue/NPC/Dannig/Dannig_39.ogg","","","","",1,0,1,"[507,511,515]",""
11905,"DannigLogbookKnightsOfTheSun","","Remembrancers attached to the Knights of the Sun were often overly poetic. Does anyone actually know what a 'dale' is? This one's used it <i>{three times} to describe a valley, a clearing, and a meadow. Be specific, chronicler! I've deciphered all I can from this logbook. This one's up to you, Exile.","Audio/Dialogue/NPC/Dannig/Dannig_40.ogg","","","","",1,0,1,"[507,511,515]",""
11906,"DannigLogbookBlackScytheMercenaries","","You can always tell a Black Scythe logbook. Full of martial details and exquisite descriptions of violent combat, strategic decisions, and Vorana's murderous grace on the battlefield. Fairly short on useful logistical markers, though. Your guess is as good as mine, Exile.","Audio/Dialogue/NPC/Dannig/Dannig_41.ogg","","","","",1,0,1,"[507,511,515]",""
11907,"DannigLogbookDruidsOfTheBrokenCircle","","This is quietly disturbing, but logbooks written by the Druid Remembrancers often describe natural terrain by what it <i>{was}, as well as what it <i>{might one day be}. I find these logbooks the most accurate to the landscape we see today. They couldn't actually see the future by looking into the past, could they? They were simply experts on nature. Yes, science shrouded in mysticism... an excuse that reassures my soul. Shall we test their guesses, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_42.ogg","","","","",1,0,1,"[507,511,515]",""
11908,"DannigLogbookOrderOfTheChalice","","Uhtred and his priests had their own secret agendas. Hard to decipher overly religious logbook text that might not even be truthful. Not knocking religion, just their bombastic choice of words. Everything's 'pure' and 'starlit' and 'gleaming.' Makes piecing together a trail an exercise in frustration. There's at least one Order of the Chalice site mentioned. What shall we pursue, Exile?","Audio/Dialogue/NPC/Dannig/Dannig_43.ogg","","","","",1,0,1,"[507,511,515]",""
11909,"DannigLogbookMaraketh","","I don't know much about the Maraketh, but this logbook's landmarks might have us treading on one of their ancient sites. I think we can get away with it if we're quick. It's up to you, Exile.","Audio/Dialogue/NPC/Dannig/Dannig_44.ogg","","","","",1,0,1,"[507,511,515]",""
11910,"DannigLogbookVaal","","I'm not a treasure-seeker by nature, but this one tempts even me. The logbook describes mountains of gold found in Vaal cities filled with colourfully dressed shamblers. Mountains of gold. Mountains... of gold... Do you think they're still there? Let's find out. Unless you want to travel to other less interesting sites for some reason...","Audio/Dialogue/NPC/Dannig/Dannig_45.ogg","","","","",1,0,1,"[507,511,515]",""
