"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid","[rid]"
2514,3342,219,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2515,3343,220,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2516,3344,221,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2517,3345,"","","","[347,1301]",[],[6169],"","[3,3]",[36],"",[],"",[],[],"",[]
2518,3346,"","","",[347],[],[5982],"",[7],[36],"",[],"",[],[],"",[]
2519,3347,"","","","[347,2676,1301,12043]",[],"[5817,5907]","","[1,19,1,32]",[36],"",[],"",[],[],"",[]
2520,3348,"",5698,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2521,3349,"",5699,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2522,3350,"",5700,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2523,3351,"",5701,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2524,3352,"",5702,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2525,3353,"",5703,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2526,3354,"",5704,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2527,3355,"",5705,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2528,3356,"",5706,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2529,3357,"",5707,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2530,3358,"",5708,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2531,3359,"",5709,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2532,3360,"",5710,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2533,3361,"",5711,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2534,3362,"",5712,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2535,3363,"",5713,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2536,3364,"",5714,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2537,3365,"",5715,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2538,3366,"",5716,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2539,3367,"",5717,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2540,3368,"","",5718,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2541,3369,"","",5719,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2542,3370,"","",5720,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2543,3371,"","",5721,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2544,3372,"","",5722,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2545,3373,"","",5723,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2546,3374,"","",5724,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2547,3375,"","",5725,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2548,3376,"","",5726,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2549,3377,"","",5727,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2550,3378,"",5728,"",[],"[9,10,11,15,16,12,17,7,56,8,6,14,57,13,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2551,3379,215,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2552,3380,"","","",[347],[],[5710],"",[2],[36],"",[],"",[],[],"",[]
2553,3381,"","","",[347],[],"[5700,5934]","",[1],[36],"",[],"",[],[],"",[]
2554,3382,"","","","[347,2676,12043]",[],[5758],"","[1,4,26]",[36],"",[],"",[],[],"",[]
2555,3383,"","","","[347,9192]",[],[6228],"","[1,85]",[36],"",[],"",[],[],"",[]
2556,3384,"","","",[347],[],[6212],"",[1],[36],"",[],"",[],[],"",[]
2557,3385,"","","",[347],[],"[5856,5912]","",[16],[36],"",[],"",[],[],"",[]
2558,3386,"","","",[347],[],[6232],"",[1],[36],"",[],"",[],[],"",[]
2559,3387,"",5729,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2560,3388,"",5730,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2561,3389,"",5731,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2562,3390,"",5732,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2563,3391,"","",5733,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2564,3392,"","",5734,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2565,3393,217,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2566,3394,"","","","[347,1301,12043]",[],[6202],"","[1,1,7]",[36],"",[],"",[],[],"",[]
2567,3395,"",5735,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2568,3396,"",5736,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2569,3397,"",5737,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2570,3398,"",5738,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2571,3399,"","",5739,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2572,3400,222,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2573,3401,"","",5740,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2574,3403,"","","",[347],[],[6087],"",[5],[36],"",[],"",[],[],"",[]
2575,3404,"","","",[347],[],"[5801,5920]","",[2],[36],"",[],"",[],[],"",[]
2576,3405,"","","",[347],[],[6196],"",[1],[36],"",[],"",[],[],"",[]
2577,3406,"","","","[347,4832,1301,14659,14660]",[],[6005],"","[5,13,5,1,1]",[36],"",[],"",[],[],"",[]
2578,3407,"","",5741,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2579,3408,"","","","[347,9192]",[],"[6066,6071,6179,6180,6176]","","[2,85]",[36],"",[],"",[],[],"",[]
2580,3409,"","","",[347],[],[5940],"",[3],[36],"",[],"",[],[],"",[]
2581,3410,"","","","[10366,347]",[],[5831],"","[2,2]",[36],"",[],"",[],[],"",[]
2582,3411,"","","","[10366,347,2676,12043]",[],[5939],"","[2,2,4,26]",[36],"",[],"",[],[],"",[]
2583,3412,"","","","[10366,347]",[],[6115],"","[2,2]",[36],"",[],"",[],[],"",[]
2584,3413,"","","","[347,10366,12368]",[],[5871],"","[1,2,1]",[36],"",[],"",[],[],"",[]
2585,3414,"",5742,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
2586,3415,"",5743,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
2587,3416,"",5744,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
2588,3417,"","","","[347,9192,16089]",[],[6191],"","[3,86,3]",[36],"",[],"",[],[],"",[]
2589,3418,"","",5745,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2590,3419,"","","",[319],[4],[],"",[167],[14],"",[],"",[],[],"",[]
2591,3422,"","","",[347],[],[6109],"",[1],[36],"",[],"",[],[],"",[]
2592,3423,"","","",[347],[],[6167],"",[1],[36],"",[],"",[],[],"",[]
2593,3424,"",5746,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2594,3425,"",5747,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2595,3426,"",5748,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2596,3427,"",5749,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2597,3428,"","","",[347],[],[6094],"",[1],[36],"",[],"",[],[],"",[]
2598,3429,"","","","[347,12043,1724]",[],[5989],"","[2,27,3]",[36],"",[],"",[],[],"",[]
2599,3430,"","",5750,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2600,3431,"","","","[347,2676,8674]",[],[6056],"","[3,10,3]",[36],"",[],"",[],[],"",[]
2601,3432,"",5751,"",[],"[7,56,6,8,9,10,11,15,16,17,14,57,32,13,20,12]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2602,3433,"",5752,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2603,3435,"","",5753,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2604,3436,"","",5754,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2605,3438,"","",5755,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2606,3439,233,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2607,3440,"",5756,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,13,20]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2608,3442,"",5757,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2609,3443,"",5758,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2610,3444,"",5759,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2611,3445,"",5760,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2612,3448,"",5761,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
2613,3449,"","",5762,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
2614,3451,"",5763,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,20,13]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2615,3453,"",5764,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2616,3454,"",5765,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2617,3455,"",5766,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2618,3456,"",5767,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2619,3457,"","",5768,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2620,3460,"",5769,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
2621,3461,"","",5770,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
2622,3465,"","",5771,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2623,3466,"","",5772,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2624,3467,"","",5773,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2625,3468,"","","",[347],[],[5721],"",[4],[36],"",[],"",[],[],"",[]
2626,3469,"",5774,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
2627,3470,"",5775,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
2628,3472,"",5776,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2629,3473,"",5777,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2630,3474,"",5778,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2631,3475,"",5779,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2632,3476,"",5780,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2633,3477,"","",5781,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2634,3478,"","",5782,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2635,3479,"",5783,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2636,3480,224,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2637,3481,"","",5784,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2638,3484,"","","","[347,9192]",[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","","[-58,87]",[36],"",[],"",[],[],"",[]
2639,3485,"","","","[347,1301,3596,2676]",[],[5969],"","[12,14,17,17]",[36],"",[],"",[],[],"",[]
2640,3482,225,"","",[1367],[23],[],"",[93],[13],"",[],"",[],[],"",[]
2641,3486,"",5785,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2642,3487,"",5786,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2643,3488,"",5787,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2644,3489,"",5788,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2645,3490,"",5789,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2646,3491,"","",5790,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2647,3492,"","",5791,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2648,3493,"",5792,"",[],"[6,9,10,12,15,16,17,14,57,32,11,7,56,8]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2649,3494,226,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2650,3495,"","",5793,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2651,3496,227,"","",[1367],[23],[],"",[94],[13],"",[],"",[],[],"",[]
2652,3498,"","","","[347,9192]",[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","","[-59,88]",[36],"",[],"",[],[],"",[]
2653,3499,"","","",[347],[],[5704],"",[5],[36],"",[],"",[],[],"",[]
2654,3500,"",5794,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2655,3501,"",5795,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2656,3502,"",5796,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2657,3503,"",5797,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2658,3504,"",5798,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2659,3505,"","",5799,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2660,3506,"","",5800,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2661,3508,228,"","",[1367],[23],[],"",[95],[13],"",[],"",[],[],"",[]
2662,3509,231,"","",[1367],[23],[],"",[97],[13],"",[],"",[],[],"",[]
2663,3510,"",5801,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57,13]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2664,3511,"","",5802,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2665,3512,"",5803,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2666,3513,"",5804,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2667,3514,"",5805,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2668,3515,"",5806,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2669,3516,"",5807,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2670,3517,"","",5808,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2671,3518,"",5809,"",[],"[7,56,6,8,9,10,11,12,32,15,17,13,16]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2672,3519,"",5810,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2673,3520,"",5811,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2674,3521,"",5812,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2675,3522,"",5813,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2676,3523,"",5814,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2677,3524,"",5815,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2678,3525,"","",5816,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2679,3527,232,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2680,3526,"",5817,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2681,3528,"",5818,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2682,3206,"","","",[347],[],[5757],"",[8],[36],"",[],"",[],[],"",[]
2683,3207,"","","","[347,1301,12043,2676]",[],[5895],"","[8,7,47,21]",[36],"",[],"",[],[],"",[]
2684,3208,"","","",[347],[],[5714],"",[6],[36],"",[],"",[],[],"",[]
2685,3209,"","","",[347],[],"[5782,5924]","",[7],[36],"",[],"",[],[],"",[]
2686,3210,"","","","[347,12043,2676,9192]",[],"[5695,5904]","","[25,47,21,93]",[36],"",[],"",[],[],"",[]
2687,3211,"","","",[347],[],"[5702,5916]","",[9],[36],"",[],"",[],[],"",[]
2688,3212,"","","",[347],[],"[5789,5917]","",[7],[36],"",[],"",[],[],"",[]
2689,3213,"","","",[347],[],[5757],"",[9],[36],"",[],"",[],[],"",[]
2690,3214,"","","","[347,1301,12043,2676]",[],[5895],"","[9,8,48,22]",[36],"",[],"",[],[],"",[]
2691,3215,"","","",[347],[],[5714],"",[7],[36],"",[],"",[],[],"",[]
2692,3216,"","","",[347],[],"[5782,5924]","",[8],[36],"",[],"",[],[],"",[]
2693,3217,"","","","[347,12043,2676,9192]",[],"[5695,5904]","","[26,48,22,94]",[36],"",[],"",[],[],"",[]
2694,3218,"","","",[347],[],"[5702,5916]","",[10],[36],"",[],"",[],[],"",[]
2695,3219,"","","",[347],[],"[5789,5917]","",[8],[36],"",[],"",[],[],"",[]
2696,3529,"",5819,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2697,3530,"",5820,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2698,3531,"",5821,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2699,3532,"",5822,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2700,3533,"","",5823,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2701,3534,"",5824,"",[],"[7,56,6,8,9,10,11,12,32,17,15,16,13,20]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2702,3535,216,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2703,3536,"","","","[347,2676,12043,9192]",[],"[5695,5904]","","[24,20,44,89]",[36],"",[],"",[],[],"",[]
2704,3537,"","","","[347,2676,12043]",[],[5855],"","[2,20,44]",[36],"",[],"",[],[],"",[]
2705,3538,"",5825,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2706,3539,"",5826,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2707,3540,"",5827,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2708,3541,"",5828,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2709,3542,"",5829,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2710,3543,"",5830,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2711,3544,"",5831,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2712,3545,"",5832,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2713,3546,"",5833,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2714,3547,"",5834,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2715,3548,"",5835,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2716,3549,"",5836,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2717,3550,"",5837,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2718,3551,"",5838,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2719,3552,"",5839,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2720,3553,"",5840,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2721,3554,"","","","[347,1301,1724,12043]",[],"[5752,5906]","","[19,6,9,52]",[36],"",[],"",[],[],"",[]
2722,3555,"","","","[347,9192]",[],[5762],"","[4,84]",[36],"",[],"",[],[],"",[]
2723,3556,"","","","[347,12428]",[],[6058],"","[2,-1]",[36],"",[],"",[],[],"",[]
2724,3557,"",5841,"",[],"[13,20,7,56,9,10,15,16,17,6,8,14,57]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2725,3558,"","",5842,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2726,3559,"","",5843,"[17033,17280]",[24],[],"","[1,1]",[10],"",[],"",[],[],"",[]
2727,3560,"","",5844,"[17033,17280]",[24],[],"","[1,2]",[10],"",[],"",[],[],"",[]
2728,3561,"","",5845,"[17033,17280]",[24],[],"","[1,3]",[10],"",[],"",[],[],"",[]
2729,3562,"","",5846,"[17033,17280]",[24],[],"","[1,4]",[10],"",[],"",[],[],"",[]
2730,3563,"",5847,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
2731,3564,"","",5848,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2732,3565,"","","","[347,9192]",[],[6187],"","[2,90]",[36],"",[],"",[],[],"",[]
2733,3566,"","",5849,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2734,3567,"","","","[347,12043]",[],[6058],"","[3,49]",[36],"",[],"",[],[],"",[]
2735,3568,"","",5850,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2736,3569,"","","",[347],[],"[5856,5912]","",[15],[36],"",[],"",[],[],"",[]
2737,3570,"","","","[347,9192,1724]",[],[5802],"","[1,90,8]",[36],"",[],"",[],[],"",[]
2738,3571,"","",5851,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2739,3471,"","","",[319],[4],[],"",[169],[14],"",[],"",[],[],"",[]
2740,3572,"",5852,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2741,3573,"",5853,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2742,3574,"",5854,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2743,3575,"",5855,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2744,3576,"","",5856,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2745,3577,234,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2746,3580,"",5857,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2747,3581,"",5858,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2748,3582,"",5859,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2749,3583,"",5860,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2750,3584,"",5861,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2751,3585,"","",5862,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2752,3587,235,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2753,3589,"",5863,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2754,3590,"",5864,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2755,3591,"",5865,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2756,3592,"",5866,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2757,3593,"",5867,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2758,3594,"","",5868,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2759,3595,"",5869,"",[],"[7,56,8,6,9,10,11,12,32,14,57,13,15,17,16]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2760,3598,236,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2761,3597,"","",5870,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
2762,3600,"",5871,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2763,3601,"",5872,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2764,3602,"",5873,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2765,3603,"",5874,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2766,3604,"","",5875,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2767,3605,"",5876,"",[],"[7,56,8,6,9,10,11,12,32,16,15,17,13]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2768,3607,237,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2769,3609,"",5877,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2770,3610,"",5878,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2771,3611,"",5879,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2772,3612,"",5880,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2773,3613,"","",5881,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2774,3614,"",5882,"",[],"[7,56,8,6,9,10,11,12,32,15,13,14,57]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2775,3616,238,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2776,3617,"","",5883,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
2777,3619,"",5884,"",[],"[7,56,8,6,9,10,11,12,32,15,16,17,20,13]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2778,3621,"",5885,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2779,3622,"",5886,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2780,3623,"",5887,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2781,3624,"",5888,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2782,3626,"","",5889,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2783,3627,"","","",[319],[4],[],"",[171],[14],"",[],"",[],[],"",[]
2784,3629,"",5890,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57,13,20]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2785,3631,"",5891,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2786,3632,"",5892,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2787,3633,"",5893,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2788,3634,"",5894,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2789,3635,248,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2790,3637,"","",5895,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2791,3638,"","","",[319],[4],[],"",[172],[14],"",[],"",[],[],"",[]
2792,3640,"","",5896,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2793,3641,"","",5897,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2794,3642,"","",5898,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2795,3643,"","",5899,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2796,3644,"",5900,"",[],"[8,6,7,56,9,10,11,12,32,15,16,17,14,57,13,20]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2797,3645,"","",5901,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2798,3646,"",5902,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2799,3647,"",5903,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2800,3648,"",5904,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
