"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
8971,"SnappingAdderRoyale","[499,10330,1127,1841,12428,13210]","[10296,1103,3211,10408,10424,10377,357]","[30,60,15,30,-75,40,12000]",1,0
8972,"CreateFungalGroundOnKill","[2972,1827]","[5692,357]","[100,5000]",1,0
8973,"SupportChargedMines",[],"[10360,10361]","[10,25]",1,0
8974,"SupportAdditionalTrapMine",[],"[2288,11560]","[20,4]",1,0
8975,"MonsterQuickDodgeRun","[2972,7298,7300,7299,9763]",[],[],1,0
8976,"CelestialZombieSlam","[618,684]","[357,5755]","[280,25]",1,0
8977,"ProjectRaisedZombieSlam","[618,684]","[357,5755]","[280,25]",1,0
8978,"ProjectRaisedZombieSlamThaumaturgy",[618],"[357,5755]","[280,25]",1,0
8979,"SummonRagingSpiritCelestialVaalSummonedSkeletons",[],"[357,2102,216,214,883]","[6000,50,35,2,1]",1,0
8980,"RainOfArrowsCelestialVaalSummonedSkeleton","[618,499]",[634],[-20],0,0
8981,"GroundSlamCelestialSkeletonBossVaalSummonedSkeletons","[618,693]","[1100,634,1921]","[50,180,-40]",1,0
8982,"MonsterFireballCelestialVaalSummonedSkeleton",[499],[660],[-50],0.9749,0.0475
8983,"ShrapnelBallista","[499,1785,855,849,2806,10539]","[863,861,174]","[40,8000,2]",0.5,0.0233
8984,"SupportArrowNova","[1777,10554,10659,10981]",[173],[4],0,0
8985,"SupportArrowNovaRoyale","[1777,10554,10659,10981]",[173],[4],0,0
8986,"SupportBarrage","[10549,10658]","[173,10637,10784]","[3,5,5]",0,0
8987,"EnsnaringArrow",[849],"[10530,10537,10538,10665]","[-40,-30,-25,3]",6.5,0.052
8988,"EnsnaringArrowRoyale",[849],"[10530,10537,10538,10665]","[-40,-30,-25,3]",6.5,0.052
8989,"ExileEnsnaringArrowBallista","[1785,855,849,10539]","[10530,10537,10538,10665,863,861]","[-40,-30,-25,3,80,8000]",6.5,0.052
8990,"SanctumEnsnaringArrowBallista","[1785,855,849,10539]","[10530,10537,10538,10665,863,861,16991,1221]","[-40,-30,-25,3,50,8000,10,13]",1,0
8991,"HarvestCatBossDaemonEnsnare",[849],"[10530,10537,10538,10555,10665]","[-40,-30,-25,15,10]",6.5,0.052
8992,"HeistThugTrapperEnsnaringArrow","[1785,855,849,10539]","[10530,10537,10538,10665,863,861,1221]","[-40,-30,-25,3,80,8000,13]",6.5,0.052
8993,"ArtilleryBallista","[499,1785,855,849,618,10539]","[863,861,174,1100]","[80,8000,5,100]",1,0
8994,"ArtilleryBallistaRoyale","[499,1785,855,849,618,10539]","[863,861,174,10540,1100]","[50,8000,4,1,100]",1,0
8995,"SupportAddedFireDamagePlus",[],[],[],1,0
8996,"SupportAncestralCallPlus",[],[6885],[3],1,0
8997,"SupportBrutalityPlus","[4914,1712]",[],[],1,0
8998,"SupportBurningDamagePlus",[],[],[],1,0
8999,"SupportWeaponElementalDamagePlus",[],[],[],1,0
9000,"SupportFirePenetrationPlus",[],[],[],1,0
9001,"SupportGenerosityPlus",[2411],[],[],1,0
9002,"SupportMeleePhysicalDamagePlus",[],[14583],[-10],1,0
9003,"SupportMeleeSplashPlus","[1247,13207]",[],[],1,0
9004,"SupportMultistrikePlus",[],"[1251,9632,9633,10616,1261,9823]","[3,22,44,66,-20,3]",1,0
9005,"SupportAddedColdDamagePlus",[],[],[],5.14,0.0044
9006,"SupportArrowNovaPlus","[1777,10554,10659,10981]",[173],[5],0,0
9007,"SupportCastOnCritPlus",[],[1825],[100],1,0
9008,"SupportCastOnCritTriggeredPlus","[1827,9212,9310]",[],[],1,0
9009,"SupportChainPlus",[],"[172,10731]","[3,150]",1,0
9010,"SupportColdPenetrationPlus",[],[],[],1,0
9011,"SupportDeadlyAilmentsPlus",[],[6093],[-80],1,0
9012,"SupportForkPlus",[1114],"[10613,10731]","[1,150]",1,0
9013,"SupportGreaterMultipleProjectilesPlus",[],"[173,10731]","[5,250]",1,0
9014,"SupportSwiftAfflictionPlus",[],[14591],[-25],1,0
9015,"SupportVoidManipulationPlus",[4914],[],[],1,0
9016,"SupportViciousProjectilesPlus",[],[2042],[-10],1,0
9017,"SupportAddedChaosDamagePlus",[],[],[],5.4256,0.0038
9018,"SupportAddedLightningDamagePlus",[],[],[],4.6672,0.0057
9019,"SupportBlasphemyPlus","[2677,8144]",[17340],[-25],1,0
9020,"SupportCastWhileChannellingPlus",[],[],[],1,0
9021,"SupportCastWhileChannellingTriggeredPlus","[1827,9312]",[5303],[-30],1,0
9022,"SupportControlledDestructionPlus",[],[14453],[-80],1,0
9023,"SupportCurseOnHitPlus",[],[1613],[100],1,0
9024,"SupportCurseOnHitCursePlus","[1614,13436]",[17341],[-35],1,0
9025,"SupportElementalFocusPlus",[2757],[],[],1,0
9026,"SupportIncreasedAreaOfEffectPlus",[],[],[],1,0
9027,"SupportLightningPenetrationPlus",[],[],[],1,0
9028,"SupportMinionDamagePlus",[],[14584],[-25],1,0
9029,"SupportSpellCascadePlus",[10671],[6855],[1],1,0
9030,"SupportSpellEchoPlus",[],"[2273,2359,10615]","[1,-10,20]",1,0
9031,"SupportUnboundAilmentsPlus",[],[],[],1,0
9032,"SupportUnleashPlus",[],[],[],1,0
9033,"MetamorphosisFIXME",[],[],[],1,0
9034,"MetamorphosisFIXMEShortCooldown",[],[],[],1,0
9035,"MetamorphosisFIXMEMediumCooldown",[],[],[],1,0
9036,"MetamorphosisFIXMELongCooldown",[],[],[],1,0
9037,"MetamorphosisFIXMEAreaDenial",[],[],[],1,0
9038,"MetamorphosisMelee",[],[],[],1,0
9039,"MetamorphosisMeleeShortCooldown",[],[],[],1,0
9040,"MetamorphosisMeleeShortCooldownMediumNear",[],[],[],1,0
9041,"MetamorphosisMeleeMediumCooldown",[],[],[],1,0
9042,"MetamorphosisMeleeMediumCooldownMediumNear",[],[],[],1,0
9043,"MetamorphosisMeleeLongCooldown",[],[],[],1,0
9044,"MetamorphosisMeleeLongCooldownMediumNear",[],[],[],1,0
9045,"MetamorphosisMeleeAreaDenial",[],[],[],1,0
9046,"MetamorphosisMeleeAreaDenialMediumNear",[],[],[],1,0
9047,"MetamorphosisRanged",[],[],[],1,0
9048,"MetamorphosisRangedShortCooldown",[],[],[],1,0
9049,"MetamorphosisRangedMediumCooldown",[],[],[],1,0
9050,"MetamorphosisRangedLongCooldown",[],[],[],1,0
9051,"MetamorphosisRangedLongCooldownSelfTarget",[],[],[],1,0
9052,"MetamorphosisQueuedSkillShortCooldown",[],[],[],1,0
9053,"MetamorphosisQueuedSkillMediumCooldown",[],[],[],1,0
9054,"MetamorphosisQueuedSkillLongCooldown",[],[],[],1,0
9055,"MetamorphosisQueuedSkillAreaDenial",[],[],[],1,0
9056,"MetamorphosisBuffShortCooldownSelfTarget",[],[],[],1,0
9057,"MetamorphosisBuffMediumCooldownSelfTarget",[],[],[],1,0
9058,"MetamorphosisBuffLongCooldownSelfTarget",[],[],[],1,0
9059,"MetamorphosisAreaDenialSelfTarget",[],[],[],1,0
9060,"MetamorphosisAreaDenialRanged",[],[],[],1,0
9061,"MetamorphosisTargetPastTarget",[],[],[],1,0
9062,"MetamorphosisTargetPastTargetMediumCooldown",[],[],[],1,0
9063,"MetamorphosisTargetPastTargetLongCooldown",[],[],[],1,0
9064,"MetamorphosisTargetPastTargetAreaDenial",[],[],[],1,0
9065,"MetamorphosisTargetInFrontTargetMediumCooldown",[],[],[],1,0
9066,"MetamorphosisProjectile",[],[],[],1,0
9067,"MetamorphosisProjectileSpammable",[],[],[],1,0
9068,"MetamorphosisProjectileMediumCooldown",[],[],[],1,0
9069,"MetamorphosisProjectileAreaDenial",[],[],[],1,0
9070,"MetamorphosisProjectileCloseRange",[],[],[],1,0
9071,"MetamorphosisMeleeThrust",[],[],[],1,0
9072,"MetamorphosisMassProjectileInCone",[],[],[],1,0
9073,"MetamorphosisMassProjectileInDonut",[],[],[],1,0
9074,"MetamorphosisBarrage",[],[],[],1,0
9075,"MetamorphosisBarrageTimed",[],[],[],1,0
9076,"MetamorphosisBarrageMediumCooldown",[],[],[],1,0
9077,"MetamorphosisBarrageLongCooldown",[],[],[],1,0
9078,"MetamorphosisTrackingBarrage",[],[],[],1,0
9079,"MetamorphosisTrackingBarrageFastTurnback",[],[],[],1,0
9080,"MetamorphosisTrackingBarrageShortDuration",[],[],[],1,0
9081,"MetamorphosisTrackingBarrageShortDurationMediumCooldown",[],[],[],1,0
9082,"MetamorphosisTrackingBarrageMortarShortDurationMediumCooldown",[],[],[],1,0
9083,"MetamorphosisTrackingBarrageShortDurationAreaDenial",[],[],[],1,0
9084,"MetamorphosisTrackingBarrage6EventsLongCooldown",[],[],[],1,0
9085,"MetamorphosisSnipeProjectile",[],[],[],1,0
9086,"MetamorphosisGTAOEDonut",[],[],[],1,0
9087,"MetamorphosisGTAOEWaveOutRectangle",[],[],[],1,0
9088,"MetamorphosisGTAOEWaveOutRectangleFromSelf",[],[],[],1,0
9089,"MetamorphosisGTAOEWaveOutRectangleShort",[],[],[],1,0
9090,"MetamorphosisSummonMinion",[2972],[4771],[120],1,0
9091,"MetamorphosisHalfNovaMirrored",[],[],[],1,0
9092,"MetamorphosisFirestormMoveDaemon",[],[],[],1,0
9093,"MetamorphosisTargetAroundTarget",[],[],[],1,0
9094,"MetamorphosisTargetAroundTargetLongCooldown",[],[],[],1,0
9095,"MetamorphosisTargetAroundTargetAreaDenial",[],[],[],1,0
9096,"MetamorphosisTrackingBarrageCannibalFire",[],[],[],1,0
9097,"MetamorphosisDefaultTriggeredMediumNear",[],[],[],1,0
9098,"MetamorphosisDefaultRepeatSelf",[],[],[],1,0
9099,"MetamorphosisTargetAroundTargetSeawitch",[],[],[],1,0
9100,"MetamorphosisTargetSelfMediumCooldown",[],[],[],1,0
9101,"MetamorphosisTargetSelfLongCooldown",[],[],[],1,0
9102,"MetamorphosisTravelSkillShortCooldown",[],[],[],1,0
9103,"MetamorphosisTravelSkillMediumCooldown",[],[],[],1,0
9104,"MetamorphosisTravelSkillLongCooldown",[],[],[],1,0
9105,"MetamorphosisTravelSkillAreaDenial",[],[],[],1,0
9106,"MetamorphosisLongCooldownCurseCast",[],[],[],1,0
9107,"MetamorphosisAreaDenialCurseCast",[],[],[],1,0
9108,"MetamorphosisAreaDenialLong",[],[],[],1,0
9109,"MetamorphosisTargetMediumNear",[],[],[],1,0
9110,"MetamorphosisBeamTeleport",[],[],[],1,0
9111,"MetamorphosisBeamTeleportShortCooldown",[],[],[],1,0
9112,"MetamorphosisBeamTeleportMediumCooldown",[],[],[],1,0
9113,"MetamorphosisBeamTeleportLongCooldown",[],[],[],1,0
9114,"MetamorphosisBeamTeleportAreaDenial",[],[],[],1,0
9115,"MetamorphosisFaunSunder",[],[],[],1,0
9116,"MetamorphosisAoECircle",[],[],[],1,0
9117,"MetamorphosisProjectileSpray",[],[],[],1,0
9118,"MetamorphosisProjectileLeftToRightSpray",[],[],[],1,0
9119,"MetamorphosisProjectileLeftToRightSprayShortCooldown",[],[],[],1,0
9120,"MetamorphosisProjectileLeftToRightSprayLongCooldown",[],[],[],1,0
9121,"MetamorphosisMultiSlamNear",[],[],[],1,0
9122,"MetamorphosisTargetAroundSelfSquare",[],[],[],1,0
9123,"MetamorphosisTriggerOnTargetLongCooldown",[],[],[],1,0
9124,"MetamorphosisTargetAroundTargetStrong",[],[],[],1,0
9125,"MetamorphosisTargetAroundSelf",[],[],[],1,0
9126,"MetamorphosisAheadMoveDaemon",[],[],[],1,0
9127,"MetamorphosisDeathnut",[],[],[],1,0
9128,"MetamorphosisMultiprojSpray",[],[],[],1,0
9129,"MetamorphosisTripleCastMediumCooldown",[],[],[],1,0
9130,"MetamorphosisMultiProjInCone",[],[],[],1,0
9131,"MetamorphosisTrackingBarrageMortarMediumCooldown",[],[],[],1,0
9132,"MetamorphosisTrackingBarrageMortar",[],[],[],1,0
9133,"MetamorphosisTrackingBarrageMortarAreaDenial",[],[],[],1,0
9134,"MetamorphosisMassTarGroundTrigger",[],[],[],1,0
9135,"MetamorphosisAreaDenialCircle10Seconds",[],[],[],1,0
9136,"MetamorphosisAreaDenialTrigger5AroundSelf",[],[],[],1,0
9137,"MetamorphosisGATriggeredDonut",[618],[],[],1,0
9138,"MetamorphosisSummonInvisibleFires","[2461,2498,4873]","[2155,883,4771]","[1,421,30]",1,0
9139,"MetamorphosisSummonMetaVolatiles","[2462,2461,2498,4873]","[883,2155]","[423,1]",1,0
9140,"MetamorphSummonRighteousFireDaemons",[2462],"[883,2155]","[445,6]",1,0
9141,"MetamorphosisSummonAnimateWeapons",[],"[357,1211,70,634]","[30000,200,200,50]",1,0
9142,"MetamorphMeleeTriggerMediumCooldown",[],[],[],1,0
9143,"MetamorphosisTriggerRectangleGA1",[618],[],[],1,0
9144,"MetamorphosisTriggerRectangleGS1",[618],[],[],0.4,0.05
9145,"MetamorphosisTriggerCircleGA1",[618],[],[],1,0
9146,"MetamorphosisTriggerCircleGS1",[618],[],[],0.4,0.05
9147,"MetamorphosisTriggerCircleGA2",[618],[],[],1,0
9148,"MetamorphosisTriggerCircleGS2",[618],[],[],0.4,0.05
9149,"MetamorphosisTriggerCircleGA3",[618],[],[],1,0
9150,"MetamorphosisTriggerCircleGS3",[618],[],[],0.4,0.05
9151,"MetamorphosisTriggerCleaveGA1",[618],[],[],1,0
9152,"MetamorphosisTriggerCleaveGA1Flipped",[618],[],[],1,0
9153,"MetamorphosisTriggerCleaveGS1",[618],[],[],0.4,0.05
9154,"MetamorphosisHellfireBarrage",[618],[],[],4.2222,0.04
9155,"MetamorphKitavaXNukeExplosion",[618],[2696],[-90],3.15,0.04
9156,"MetamorphKitavaXNukeGeometryTrigger",[],[],[],1,0
9157,"MetamorphosisMetaProjectile","[499,4581,6847]",[783],[84],1,0
9158,"MetamorphosisMetaProjectileSpell","[499,4581,6847]",[783],[133],1.2,0.04
9159,"MetamorphosisMetaProjectileSpell2",[499],[783],[133],1.2,0.04
9160,"MetamorphosisIceShotVortex","[499,4581]",[783],[89],1,0
9161,"MetamorphosisLightningArrowShockNova","[499,4581]","[783,1102]","[94,50]",1,0
9162,"MetamorphosisEmptyActionAttack",[],[],[],1,0
9163,"MetamorphosisEmptyActionSpell",[],[],[],1,0
9164,"MetamorphosisCreateShockedGround",[],"[5755,357]","[50,7500]",1,0
9165,"MetamorphosisCreateChilledGround",[],"[5755,357]","[50,7500]",1,0
9166,"MetamorphHalfCircleAreaDenial",[],[],[],1,0
9167,"MetamorphGeometryEarthquake",[],[],[],1,0
9168,"MetamorphGeometryMiniEarthquake",[],[],[],1,0
9169,"MetamorphTriSpinNovaLongCooldown",[],[],[],1,0
9170,"MetamorphosisGTAOEWaveOutRectangleAreaDenial",[],[],[],1,0
9171,"MetamorphShotgunBarrageLongCooldown",[],[],[],1,0
9172,"MetamorphosisEmptyActionSpellMediumCooldown",[],[],[],1,0
9173,"MetamorphosisEmptyActionSpellLongCooldown",[],[],[],1,0
9174,"MetamorphosisHellfireBarrageTrigger",[],[],[],1,0
9175,"MetamorphTriNovaAreaDenial",[],[],[],1,0
9176,"EmptyActionKiracCleave","[7299,7300]",[1921],[-25],1,0
9177,"KiracCleave1",[618],[],[],1,0
9178,"KiracCleave2",[618],[],[],1,0
9179,"KiracWhirlingCharge",[618],"[1921,6831,5755]","[50,100,-15]",1,0
9180,"KiracGrantBuff",[],[357],[15000],1,0
9181,"MeleeKirac","[849,850]",[],[],0,0
9182,"AtlasExilesBlackguardMelee","[849,850,12555]",[],[],0,0
9183,"AtlasExilesBlackguardRanged","[849,850,4550]","[4820,318,173]","[3,-30,4]",0,0
9184,"AtlasExilesBlackguardProjectilesShards","[499,4581]",[634],[-40],1,0
9185,"AtlasExilesBlackGuardDeceleratingProjectile",[499],"[318,173]","[-33,4]",1,0
9186,"AtlasExilesBlackguardLightningBarrage","[849,10549]","[1102,789,659,5755,173,1724]","[50,3,25,25,4,3]",1,0
9187,"AtlasExilesBlackguardCleave",[618],[],[],1,0
9188,"AtlasExilesBlackguardSlam",[618],[],[],1,0
9189,"EmptyActionBlackGuardComboAttack","[7299,7300]",[1921],[-25],1,0
9190,"AtlasExilesBlackguardSunder",[618],"[3834,1921]","[-60,-25]",1,0
9191,"AtlasExileOrionMeteorGround",[],"[942,944,945,2696,357]","[-10,-10,-10,-90,5000]",1,0
9192,"AtlasOrionBeamSweep",[618],"[1100,1102,1103]","[25,25,25]",0.7,0.04
9193,"AtlasOrionMeteor",[618],"[1100,1102,1103]","[25,25,25]",3,0.04
9194,"AtlasOrionMeteorInfluence",[618],"[1100,1102,1103]","[25,25,25]",3,0.04
9195,"AtlasOrionMeteorGroundEffect","[618,1922]","[1100,1103,4891,2696]","[25,25,1,-50]",3,0.04
9196,"AtlasOrionMeteorGroundEffectTemp",[618],"[1100,1103,4891,357,2696]","[25,25,1,6000,-50]",3,0.04
9197,"TemplarVaultTotemGeometryFireball",[499],[],[],2,0.0342
9198,"AtlasExileOrionCorridorBlast","[618,4581,5829,7299,7300]","[1100,1102,1103]","[25,25,25]",3.75,0.04
9199,"AtlasExileOrionCircleMazeBlast","[618,7299,7300]","[10690,3192,1100,1102,1103,2696]","[1,1000,25,25,25,-50]",9,0.052
9200,"AtlasExileOrionCircleMazeBlast2","[618,7299,7300]","[10690,3192,1100,1102,1103,2696]","[2,1000,25,25,25,-50]",10.5,0.052
9201,"AtlasExileOrionCircleMazeBlast3","[618,7299,7300]","[10690,3192,1100,1102,1103,2696]","[3,1000,25,25,25,-50]",12,0.052
9202,"AtlasExileOrionCircleMazeBlast4","[618,7299,7300]","[10690,3192,1100,1102,1103,2696]","[4,1000,25,25,25,-50]",12,0.052
9203,"AtlasExileOrionCircleMazeBlast5","[618,7299,7300]","[10690,357,3192,1100,1102,1103,2696]","[5,6000,1000,25,25,25,-50]",12,0.052
9204,"MetamorphMegaProjectile",[],[],[],1,0
9205,"MetamorphMultiContactTrigger",[],[],[],1,0
9206,"MetamorphosisTrackingBarrageSlow",[],[],[],1,0
9207,"MetamorphTripleRepeatInfront",[],[],[],1,0
9208,"MetamorphTripleRepeatInfrontAreaDenial",[],[],[],1,0
9209,"AtlasExilesOrionCreateGeysersSmall",[],[],[],1,0
9210,"AtlasExilesOrionCreateGeysersSmallInfluence",[],[],[],1,0
9211,"AtlasExilesOrionCreateMeteorsSmall",[],[],[],1,0
9212,"AtlasExilesOrionCreateMeteorsSmallDaemon",[],[],[],1,0
9213,"UniqueMirageWarriors","[4092,1827,12193,9880,14020]","[357,10728,10855]","[10000,2,-50]",1,0
9214,"MetamorphosisMortar","[499,4581]",[],[],0.4,0.04
9215,"AtlasExileBasiliskDodgeLeft",[],[],[],1,0
9216,"AtlasExileBasiliskDodgeRight",[],[2494],[1],1,0
9217,"AtlasExileBasiliskDodgeBack",[],[2494],[3],1,0
9218,"AtlasExileBasiliskDodgeForward",[],[2494],[2],1,0
9219,"AtlasExileBasiliskDodgeLeftAttack",[],[],[],1,0
9220,"AtlasExileBasiliskDodgeRightAttack",[],[2494],[1],1,0
9221,"AtlasExileBasiliskDodgeBackAttack",[],[2494],[2],1,0
9222,"AtlasOrionBeamSweepNoFinalExplosionShort",[618],"[1100,1102,1103]","[25,25,25]",0.55,0.04
9223,"AtlasOrionBeamSweepNoFinalExplosionMedium",[618],"[1100,1102,1103]","[25,25,25]",0.55,0.04
9224,"AtlasOrionBeamSweepNoFinalExplosionLong",[618],"[1100,1102,1103]","[25,25,25]",0.55,0.04
9225,"AtlasOrionBeamSweepNoFinalExplosionShortUber",[618],"[1100,1102,1103]","[25,25,25]",1.3,0.04
9226,"AtlasOrionBeamSweepNoFinalExplosionMediumUber",[618],"[1100,1102,1103]","[25,25,25]",1.3,0.04
9227,"AtlasOrionBeamSweepNoFinalExplosionLongUber",[618],"[1100,1102,1103]","[25,25,25]",1.3,0.04
9228,"AtlasExileOrionBeamBomb","[618,1929]","[1100,1103,3192,357,2696]","[25,25,5000,13000,-50]",0.4,0.04
9229,"AtlasExileOrionBeamBombUber","[618,1929]","[1100,1103,3192,357,2696]","[25,25,5000,13000,-50]",0.4,0.04
9230,"AtlasExileEyrieHurricane100",[],[2696],[-75],1,0.06
9231,"AtlasExileEyrieHurricane85",[],[2696],[-75],1,0.06
9232,"AtlasExileEyrieHurricane70",[],[2696],[-75],1,0.06
9233,"AtlasExileEyrieHurricane55",[],[2696],[-75],1,0.06
9234,"AtlasExileEyrieHurricane35",[],[2696],[-75],1,0.06
9235,"AtlasOrionDeathZoneAuraMinion",[],[346],[25],0.07,0.06
9236,"AtlasOrionDeathZoneAuraCoreMinion",[],[346],[25],0.75,0.06
9237,"ExpeditionVoranaDeathZone",[],[2696],[-75],0.3,0.06
9238,"ArchnemesisManaDonut",[],[],[],1.6,0.05
9239,"SanctumVortexAura",[],[],[],1,0.05
9240,"AtlasOrionTeleportToCentre",[],[],[],1,0
9241,"ArcaneCloak","[2972,9850]","[10864,357]","[75,3000]",1,0
9242,"ProjectilePortal",[2972],[357],[10000],1,0
9243,"Stormbind","[618,1996,1715,13214]","[10875,10876,177,10908,357]","[3,100,-50,30,12000]",1.6693,0.0432
9244,"RuneBlast",[],[],[],1,0
9245,"KineticBolt","[499,850,11755]",[11639],[200],1,0
9246,"BladeBlast",[618],[11627],[80],0.8235,0.0413
9247,"BladeBlastRoyale",[618],[11627],[80],0.9262,0.0337
9248,"BloodWhirl","[618,1715]","[1231,357,3493]","[60,3000,100]",1,0
9249,"SupportSpellslinger",[],[10878],[100],1,0
9250,"Spellslinger",[11775],[],[],1,0
9251,"SupportArchmage",[],"[11648,11649]","[5,75]",0.175,0.039
9252,"AfflictionDemonOrbDetonation","[7299,7300]",[1921],[-25],0,0
9253,"AfflictionDemonBeam","[7299,7300]",[357],[10000],5.3333,0.045
9254,"AfflictionDemonSlashCastComboFire","[7299,7300]",[1921],[-25],1,0
9255,"AfflictionDemonSlashCastComboLightning","[7299,7300]",[1921],[-25],1,0
9256,"AfflictionDemonSlashLeftTriggered","[618,110,10677]","[1103,634]","[50,-20]",1,0
9257,"AfflictionDemonSlashRightTriggered","[618,110,10677]","[4966,4965,3878]","[1,4000,200]",1,0
9258,"AfflictionDemonMeleeLeft","[618,110,10677]","[10664,4966,4965,3878]","[150,1,4000,200]",1,0
9259,"AfflictionDemonMeleeRight","[618,110,10677]","[10664,1103,634]","[150,25,-20]",1,0
9260,"AfflictionDemonTeleportAttack","[7299,7300]",[10933],[14],1,0
9261,"AfflictionDemonTeleportAttackTriggeredCone","[618,110,10677]","[4966,4965,3878]","[1,4000,200]",1,0
9262,"AfflictionDemonTeleportAttackTriggeredCone2","[618,110,10677]","[1103,634]","[50,-20]",1,0
9263,"AfflictionDemonProjectileSpammableFire","[499,4581,7084]","[783,611]","[135,50]",3.75,0.045
9264,"AfflictionDemonProjectileSpammableLightning","[499,4581,7084]","[783,659]","[137,50]",1.25,0.045
9265,"AfflictionDemonFlurryProjectileFire","[499,4581,7084,2972]","[175,783]","[-30,136]",4.5,0.045
9266,"AfflictionDemonFlurryProjectileFireImpact",[618],"[611,15080]","[100,-50]",4.5,0.045
9267,"AfflictionDemonFlurryProjectileFireSmall","[499,4581,7084]","[783,611,173,2503]","[135,50,2,25]",2.5,0.045
9268,"AfflictionDemonFlurryProjectileLightning","[499,4581,7084]","[783,659,318]","[137,50,50]",1.35,0.045
9269,"AfflictionDemonLightningGigaBall","[499,4581,7084]","[3210,6156,15083]","[30,1,100]",1.5,0.05
9270,"AfflictionDemonLightningGigaBallUnique","[499,4581,7084,196]","[3210,6156,15083]","[30,1,100]",1.5,0.05
9271,"AfflictionDemonWeaponThrowLeft","[499,4550,4581,7084,6847]","[783,6156]","[99,1]",1,0
9272,"AfflictionDemonWeaponThrowRight","[499,4550,4581,7084,6847]","[783,6156]","[104,1]",1,0
9273,"AfflictionDemonWeaponThrowLeftImpact",[618],[],[],1,0
9274,"AfflictionDemonWeaponThrowRightImpact",[618],[],[],1,0
9275,"AfflictionDemonSummonLeftWeaponDetached","[2461,887]","[2155,883,4771]","[1,484,-99]",1,0
9276,"AfflictionDemonSummonRightWeaponDetached","[2461,887]","[2155,883,4771]","[1,485,-99]",1,0
9277,"AfflictionDeathZoneExplosion1","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9278,"AfflictionDeathZoneExplosion2","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9279,"AfflictionDeathZoneExplosion3","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9280,"AfflictionDeathZoneExplosion4","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9281,"AfflictionDeathZoneExplosion5","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9282,"AfflictionDeathZoneExplosion6","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9283,"AfflictionDeathZoneExplosion7","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9284,"AfflictionDeathZoneExplosion8","[618,7298,7299,7300]","[1101,1102]","[40,40]",7.8,0.046
9285,"AfflictionDemonColdSpear","[499,4581,7084,4550]","[783,1921,1101,6827]","[100,-72,75,100]",1,0
9286,"AfflictionDemonColdSpearGroundTarget","[499,4581,7084,4550,2972]","[783,1921,3210,6156]","[101,-72,30,1]",1,0
9287,"AfflictionDemonColdSpearImpact",[618],[1101],[75],1,0
9288,"AfflictionDemonColdSpearImpactUnique",[618],"[1101,5755]","[75,25]",1,0
9289,"AfflictionDemonColdSpearGroundDegen",[],[5755],[100],2.2,0.0475
9290,"AfflictionDemonColdSpearGroundDegenUnique",[],"[17365,5755]","[100,150]",2.2,0.0475
9291,"AfflictionDemonLeftLightningBeam",[],[6818],[1],2.5,0.0425
9292,"AfflictionDemonRightLightningBeam",[],[6818],[1],2.5,0.0425
9293,"AfflictionDemonSummonDeathZone",[],[357],[10000],5.3333,0.045
9294,"AfflictionDemonSpawnLightningVolatile",[],[6819],[1],1,0
9295,"AfflictionDemonLightningVolatileExplosion","[618,196,1929]","[7416,357]","[20,2000]",2.6,0.0475
9296,"AfflictionGroundWeaponRightAttack","[618,1929]","[4966,4965,3878]","[1,3000,200]",1,0
9297,"AfflictionGroundWeaponLeftAttack","[618,1929]","[1103,634,9768]","[50,-30,100]",1,0
9298,"AfflictionSplit",[],"[883,357]","[449,800]",1,0
9299,"AfflictionSoulMortar","[499,618,4581]","[1101,2503,5755]","[50,8,-40]",1.2,0.04
9300,"AfflictionSoulMortarGeometryTrigger",[],[],[],1,0
9301,"ChannelledSnipe","[849,11670,11727]","[10947,8297,11726,10949]","[6,100,120,165]",1,0
9302,"ChannelledSnipeSupport",[10950],"[11726,10949]","[120,165]",1,0
9303,"AfflictionBeamMonsterGTLightning",[],[],[],1,0
9304,"AfflictionBeamMonsterGTCold",[],[],[],1,0
9305,"AfflictionBeamMonsterGTFire",[],[],[],1,0
9306,"AfflictionBeamMonsterGTPackTeleport",[],[],[],1,0
9307,"AfflictionBeamMonsterGTGeneric",[],[],[],1,0
9308,"AfflictionBeamMonsterGTSlamma",[],[],[],1,0
9309,"AfflictionMinionSpikeExplosionGT",[],[],[],1,0
9310,"AfflictionBeamMonsterTBLightning",[],[6818],[1],1,0.04
9311,"AfflictionBeamMonsterTBCold",[],[6818],[1],1,0.04
9312,"AfflictionBeamMonsterTBFire",[],[6818],[1],1,0.04
9313,"AfflictionBeamMonsterTBPackTeleport",[],[6818],[1],1,0.04
9314,"AfflictionBeamMonsterTBGeneric",[],[6818],[1],1,0.04
9315,"AfflictionBeamMonsterSSM1",[2461],"[883,2155,6819,4771]","[451,1,1,-95]",1,0
