"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid"
459,5,52,16263,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,83,1,1,[],[9018],1280,1280,17177,"",1,6307,1,0,"","",""
460,5,53,16264,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,83,1,1,[],[9017],1280,1280,17177,"",1,6307,1,0,"","",""
461,5,54,16271,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,82,1,1,[],[9020],1280,1280,17180,"",2,428,1,0,"","",""
462,5,55,16272,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,82,1,1,[],[9018],1280,1280,17180,"",2,428,1,0,"","",""
463,5,56,16273,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,82,1,1,[],[9017],1280,1280,17180,"",2,428,1,0,"","",""
464,5,57,16268,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,82,1,1,[],[9020],1280,1280,17179,"",2,428,1,0,"","",""
465,5,58,16269,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,82,1,1,[],[9018],1280,1280,17179,"",2,428,1,0,"","",""
466,5,59,16270,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,82,1,1,[],[9017],1280,1280,17179,"",2,428,1,0,"","",""
467,5,60,16298,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[9020],1280,1280,17189,"",2,6426,1,0,"","",""
468,5,61,16299,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[9018],1280,1280,17189,"",2,6426,1,0,"","",""
469,5,62,16300,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[9017],1280,1280,17189,"",2,6426,1,0,"","",""
470,5,63,16301,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[9020],1280,1280,17190,"",2,6426,1,0,"","",""
471,5,64,16302,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[9018],1280,1280,17190,"",2,6426,1,0,"","",""
472,5,65,16303,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[9017],1280,1280,17190,"",2,6426,1,0,"","",""
473,5,66,16304,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[9020],1280,1280,17191,"",2,6425,1,0,"","",""
474,5,67,16305,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[9018],1280,1280,17191,"",2,6425,1,0,"","",""
475,5,68,16306,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[9017],1280,1280,17191,"",2,6425,1,0,"","",""
476,5,69,16307,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[9020],1280,1280,17192,"",2,6425,1,0,"","",""
477,5,70,16308,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[9018],1280,1280,17192,"",2,6425,1,0,"","",""
478,5,71,16309,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[9017],1280,1280,17192,"",2,6425,1,0,"","",""
479,5,72,16310,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[9020],1280,1280,17193,"",2,6423,1,0,"","",""
480,5,73,16311,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[9018],1280,1280,17193,"",2,6423,1,0,"","",""
481,5,74,16312,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[9017],1280,1280,17193,"",2,6423,1,0,"","",""
482,5,75,16313,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[9020],1280,1280,17194,"",2,6423,1,0,"","",""
483,5,76,16314,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[9018],1280,1280,17194,"",2,6423,1,0,"","",""
484,5,77,16315,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[9017],1280,1280,17194,"",2,6423,1,0,"","",""
485,5,78,16316,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[9020],1280,1280,17195,"",2,6424,1,0,"","",""
486,5,79,16317,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[9018],1280,1280,17195,"",2,6424,1,0,"","",""
487,5,80,16318,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[9017],1280,1280,17195,"",2,6424,1,0,"","",""
488,5,81,16319,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[9020],1280,1280,17196,"",2,6424,1,0,"","",""
489,5,82,16320,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[9018],1280,1280,17196,"",2,6424,1,0,"","",""
490,5,83,16321,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[9017],1280,1280,17196,"",2,6424,1,0,"","",""
491,5,84,16207,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,39,1,1,[],[9018],1280,1280,17158,"",1,6196,1,0,"","",""
492,5,85,16208,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,39,1,1,[],[9017],1280,1280,17158,"",1,6196,1,0,"","",""
493,5,86,16209,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,39,1,1,[],[9015],1280,1280,17158,"",1,6196,1,0,"","",""
494,5,87,16210,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,18,1,1,[],[9020],1280,1280,17159,"",1,6513,1,0,"","",""
495,5,88,16211,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,18,1,1,[],[9018],1280,1280,17159,"",1,6513,1,0,"","",""
496,5,89,16212,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,18,1,1,[],[9017],1280,1280,17159,"",1,6513,1,0,"","",""
497,5,90,16213,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,36,1,1,[],[9017],1280,1280,17160,"",2,5728,1,0,"","",""
498,5,91,16214,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,36,1,1,[],[9017],1280,1280,17160,"",2,5728,1,0,"","",""
499,5,92,16215,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,36,1,1,[],[9017],1280,1280,17161,"",2,5728,1,0,"","",""
500,5,93,16216,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,36,1,1,[],[9017],1280,1280,17161,"",2,5728,1,0,"","",""
501,5,94,16322,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1280,1280,17197,"",1,67,1,0,"","",""
502,5,95,16323,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1280,1280,17197,"",1,67,1,0,"","",""
503,5,96,16324,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1280,1280,17197,"",1,67,1,0,"","",""
504,5,97,16325,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1280,1280,17198,"",1,68,1,0,"","",""
505,5,98,16326,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1280,1280,17198,"",1,68,1,0,"","",""
506,5,99,16327,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1280,1280,17198,"",1,68,1,0,"","",""
507,5,100,16328,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1280,1280,17199,"",1,69,1,0,"","",""
508,5,101,16329,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1280,1280,17199,"",1,69,1,0,"","",""
509,5,102,16330,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1280,1280,17199,"",1,69,1,0,"","",""
510,5,103,16331,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1280,1280,17200,"",1,70,1,0,"","",""
511,5,104,16332,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1280,1280,17200,"",1,70,1,0,"","",""
512,5,105,16333,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1280,1280,17200,"",1,70,1,0,"","",""
513,5,106,16334,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1280,1280,17201,"",1,71,1,0,"","",""
514,5,107,16335,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1280,1280,17201,"",1,71,1,0,"","",""
515,5,108,16336,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1280,1280,17201,"",1,71,1,0,"","",""
516,5,109,16337,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1280,1280,17202,"",1,72,1,0,"","",""
517,5,110,16338,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1280,1280,17202,"",1,72,1,0,"","",""
518,5,111,16339,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1280,1280,17202,"",1,72,1,0,"","",""
519,5,112,16340,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1280,1280,17203,"",1,73,1,0,"","",""
520,5,113,16341,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1280,1280,17203,"",1,73,1,0,"","",""
521,5,114,16342,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1280,1280,17203,"",1,73,1,0,"","",""
522,5,115,16343,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1280,1280,17204,"",1,67,1,0,"","",""
523,5,116,16344,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1280,1280,17204,"",1,67,1,0,"","",""
524,5,117,16345,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1280,1280,17204,"",1,67,1,0,"","",""
525,5,118,16346,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1280,1280,17205,"",1,68,1,0,"","",""
526,5,119,16347,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1280,1280,17205,"",1,68,1,0,"","",""
527,5,120,16348,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1280,1280,17205,"",1,68,1,0,"","",""
528,5,121,16349,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1280,1280,17206,"",1,69,1,0,"","",""
529,5,122,16350,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1280,1280,17206,"",1,69,1,0,"","",""
530,5,123,16351,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1280,1280,17206,"",1,69,1,0,"","",""
531,5,124,16352,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1280,1280,17207,"",1,70,1,0,"","",""
532,5,125,16353,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1280,1280,17207,"",1,70,1,0,"","",""
533,5,126,16354,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1280,1280,17207,"",1,70,1,0,"","",""
534,5,127,16355,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1280,1280,17208,"",1,71,1,0,"","",""
535,5,128,16356,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1280,1280,17208,"",1,71,1,0,"","",""
536,5,129,16357,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1280,1280,17208,"",1,71,1,0,"","",""
537,5,130,16358,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1280,1280,17209,"",1,72,1,0,"","",""
538,5,131,16359,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1280,1280,17209,"",1,72,1,0,"","",""
539,5,132,16360,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1280,1280,17209,"",1,72,1,0,"","",""
540,5,133,16361,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1280,1280,17210,"",1,73,1,0,"","",""
541,5,134,16362,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1280,1280,17210,"",1,73,1,0,"","",""
542,5,135,16363,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1280,1280,17210,"",1,73,1,0,"","",""
543,5,136,16364,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1280,1280,17211,"",1,67,1,0,"","",""
544,5,137,16365,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1280,1280,17211,"",1,67,1,0,"","",""
545,5,138,16366,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1280,1280,17211,"",1,67,1,0,"","",""
546,5,139,16367,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1280,1280,17212,"",1,68,1,0,"","",""
547,5,140,16368,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1280,1280,17212,"",1,68,1,0,"","",""
548,5,141,16369,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1280,1280,17212,"",1,68,1,0,"","",""
549,5,142,16370,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1280,1280,17213,"",1,69,1,0,"","",""
550,5,143,16371,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1280,1280,17213,"",1,69,1,0,"","",""
551,5,144,16372,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1280,1280,17213,"",1,69,1,0,"","",""
552,5,145,16373,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1280,1280,17214,"",1,70,1,0,"","",""
553,5,146,16374,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1280,1280,17214,"",1,70,1,0,"","",""
554,5,147,16375,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1280,1280,17214,"",1,70,1,0,"","",""
555,5,148,16376,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1280,1280,17215,"",1,71,1,0,"","",""
556,5,149,16377,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1280,1280,17215,"",1,71,1,0,"","",""
557,5,150,16378,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1280,1280,17215,"",1,71,1,0,"","",""
558,5,151,16379,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1280,1280,17216,"",1,72,1,0,"","",""
559,5,152,16380,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1280,1280,17216,"",1,72,1,0,"","",""
560,5,153,16381,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1280,1280,17216,"",1,72,1,0,"","",""
561,5,154,16382,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1280,1280,17217,"",1,73,1,0,"","",""
562,5,155,16383,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1280,1280,17217,"",1,73,1,0,"","",""
563,5,156,16384,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1280,1280,17217,"",1,73,1,0,"","",""
564,5,157,16385,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[9020],1280,1280,17218,"",2,6344,1,0,"","",""
565,5,158,16386,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[9018],1280,1280,17218,"",2,6344,1,0,"","",""
566,5,159,16387,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[9017],1280,1280,17218,"",2,6344,1,0,"","",""
567,5,160,16388,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[9020],1280,1280,17219,"",2,6346,1,0,"","",""
568,5,161,16389,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[9018],1280,1280,17219,"",2,6346,1,0,"","",""
569,5,162,16390,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[9017],1280,1280,17219,"",2,6346,1,0,"","",""
570,5,163,16391,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[9020],1280,1280,17220,"",2,6345,1,0,"","",""
571,5,164,16392,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[9018],1280,1280,17220,"",2,6345,1,0,"","",""
572,5,165,16393,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[9017],1280,1280,17220,"",2,6345,1,0,"","",""
573,5,166,16394,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,79,1,1,[],[9015],1280,1280,17221,"",2,6409,1,0,"","",""
574,5,167,16395,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,81,1,1,[],[9015],1280,1280,17222,"",2,6410,1,0,"","",""
575,5,168,16396,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,80,1,1,[],[9015],1280,1280,17223,"",2,6411,1,0,"","",""
576,5,169,16397,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,53,1,1,[],[],1280,1280,17224,"",1,187,1,0,"","",""
577,5,170,16398,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,53,1,1,[],[9018],1280,1280,17224,"",1,187,1,0,"","",""
578,5,171,16399,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,53,1,1,[],[9017],1280,1280,17224,"",1,187,1,0,"","",""
579,5,172,16400,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,73,1,1,[],[],1280,1280,17225,"",1,6416,1,0,"","",""
580,5,173,16401,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,73,1,1,[],[9018],1280,1280,17225,"",1,6416,1,0,"","",""
581,5,174,16402,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,73,1,1,[],[9017],1280,1280,17225,"",1,6416,1,0,"","",""
582,5,175,16403,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,72,1,1,[],[],1280,1280,17226,"",1,6417,1,0,"","",""
583,5,176,16404,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,72,1,1,[],[9018],1280,1280,17226,"",1,6417,1,0,"","",""
584,5,177,16405,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,72,1,1,[],[9017],1280,1280,17226,"",1,6417,1,0,"","",""
585,5,178,16406,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,13]",0,7,1,1,[],[9020],1280,1280,17227,"",2,3796,1,0,"","",""
586,5,179,16407,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,13]",0,7,1,1,[],[9018],1280,1280,17227,"",2,3796,1,0,"","",""
587,5,180,16408,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,13]",0,7,1,1,[],[9017],1280,1280,17227,"",2,3796,1,0,"","",""
588,5,181,16409,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,86,1,1,[],[],1280,1280,17228,"",1,6327,1,0,"","",""
589,5,182,16410,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,86,1,1,[],[9018],1280,1280,17228,"",1,6327,1,0,"","",""
590,5,183,16411,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,86,1,1,[],[9017],1280,1280,17228,"",1,6327,1,0,"","",""
591,5,184,16412,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,87,1,1,[],[],1280,1280,17229,"",1,6328,1,0,"","",""
592,5,185,16413,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,87,1,1,[],[9018],1280,1280,17229,"",1,6328,1,0,"","",""
593,5,186,16414,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,87,1,1,[],[9017],1280,1280,17229,"",1,6328,1,0,"","",""
594,5,187,16415,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,85,1,1,[],[],1280,1280,17230,"",1,6329,1,0,"","",""
595,5,188,16416,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,85,1,1,[],[9018],1280,1280,17230,"",1,6329,1,0,"","",""
596,5,189,16417,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,85,1,1,[],[9017],1280,1280,17230,"",1,6329,1,0,"","",""
597,5,190,16418,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[11,13]",0,6,1,1,[],[9020],1280,1280,17231,"",1,4114,1,0,"","",""
598,5,191,16419,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[11,13]",0,6,1,1,[],[9018],1280,1280,17231,"",1,4114,1,0,"","",""
599,5,192,16420,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[11,13]",0,6,1,1,[],[9017],1280,1280,17231,"",1,4114,1,0,"","",""
600,5,193,16421,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,5,1,1,[],[9020],1280,1280,17232,"",1,6418,1,0,"","",""
601,5,194,16422,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,5,1,1,[],[9018],1280,1280,17232,"",1,6418,1,0,"","",""
602,5,195,16423,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[11],0,5,1,1,[],[9017],1280,1280,17232,"",1,6418,1,0,"","",""
603,5,196,16424,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[11,13]",0,41,1,1,[],[9020],1280,1280,17233,"",1,6419,1,0,"","",""
604,5,197,16425,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[11,13]",0,41,1,1,[],[9018],1280,1280,17233,"",1,6419,1,0,"","",""
605,5,198,16426,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[11,13]",0,41,1,1,[],[9017],1280,1280,17233,"",1,6419,1,0,"","",""
606,5,199,16430,[17],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,15,1,1,[],[9021],1280,1280,17235,"",1,5374,1,0,"","",""
607,5,200,16431,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,15,1,1,[],[9017],1280,1280,17235,"",1,5374,1,0,"","",""
608,5,201,16432,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,44,1,1,[],[9017],1280,1280,17236,"",1,6420,1,0,"","",""
609,5,202,16433,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,44,1,1,[],[9015],1280,1280,17236,"",1,6420,1,0,"","",""
610,5,203,16436,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,48,1,1,[],[9017],1280,1280,17238,"",2,4817,1,0,"","",""
611,5,204,16437,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,48,1,1,[],[9015],1280,1280,17238,"",2,4817,1,0,"","",""
612,5,205,16439,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,28,1,1,[],[9017],1280,1280,17240,"",2,6105,1,0,"","",""
613,5,206,16438,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,28,1,1,[],[9017],1280,1280,17239,"",2,6105,1,0,"","",""
614,5,207,16441,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,29,1,1,[],[9017],1280,1280,17242,"",2,6106,1,0,"","",""
615,5,208,16440,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,29,1,1,[],[9017],1280,1280,17241,"",2,6106,1,0,"","",""
616,5,209,16443,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,30,1,1,[],[9017],1280,1280,17244,"",2,4729,1,0,"","",""
617,5,210,16442,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,30,1,1,[],[9017],1280,1280,17243,"",2,4729,1,0,"","",""
