"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool"
1742,"synthesis-guest-pack-experimenter2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1743,"synthesis-guest-pack-demons1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1744,"synthesis-guest-pack-demons2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1745,"synthesis-guest-pack-demons3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1746,"synthesis-guest-pack-guardians1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,8,0,0,[],"",1,[],[],27,100,[],0,"",0,""
1747,"synthesis-guest-pack-guardians2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,9,0,0,[],"",1,[],[],27,100,[],0,"",0,""
1748,"synthesis-guest-pack-insects","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,9,0,0,[],"",1,[],[],24,100,[],0,"",0,""
1749,"synthesis-guest-pack-insects2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,12,0,0,[],"",1,[],[],24,100,[],0,"",0,""
1750,"synthesis-guest-pack-flamebearers","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],29,100,[],0,"",0,""
1751,"synthesis-guest-pack-flamebearers2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],29,100,[],0,"",0,""
1752,"synthesis-guest-pack-pyromaniacfire","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],25,100,[],0,"",0,""
1753,"synthesis-guest-pack-pyromaniacfire2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],25,100,[],0,"",0,""
1754,"synthesis-guest-pack-pyromaniacpoison","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],26,100,[],0,"",0,""
1755,"synthesis-guest-pack-citystalkers1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],26,100,[],0,"",0,""
1756,"synthesis-guest-pack-citystalkers2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],26,100,[],0,"",0,""
1757,"synthesis-guest-pack-undying","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,4,0,0,[],"",1,[],[],23,100,[],0,"",0,""
1758,"synthesis-guest-pack-humanoids4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],17,100,[],0,"",0,""
1759,"synthesis-guest-pack-humanoids6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],29,100,[],0,"",0,""
1760,"synthesis-guest-pack-spikers","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1761,"synthesis-guest-pack-kiweth","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1762,"synthesis-guest-pack-kiweth2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1763,"synthesis-guest-pack-citystalkers5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",1,[],[],30,100,[],0,"",0,""
1764,"synthesis-guest-pack-citystalkers6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",1,[],[],31,100,[],0,"",0,""
1765,"synthesis-guest-pack-citystalkers7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],32,100,[],0,"",0,""
1766,"synthesis-guest-pack-undyingiguana","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],33,100,[],0,"",0,""
1767,"synthesis-guest-pack-gemfrogundying","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],33,100,[],0,"",0,""
1768,"synthesis-guest-pack-animals11","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",2,3,0,0,[],"",1,[],[],21,100,[],0,"",0,""
1769,"synthesis-guest-pack-vultures","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",5,6,0,0,[],"",1,[],[],33,100,[],0,"",0,""
1770,"synthesis-guest-pack-soldierskeletons-waterspiral","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,8,0,0,[],"",1,[],[],33,100,[],0,"",0,""
1771,"synthesis-guest-pack-massskeleton-skeletons","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,5,0,0,[],"",1,[],[],34,100,[],0,"",0,""
1772,"synthesis-guest-pack-miners1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],35,100,[],0,"",0,""
1773,"synthesis-guest-pack-miners2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,4,0,0,[],"",1,[],[],35,100,[],0,"",0,""
1774,"synthesis-guest-pack-miners3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,4,0,0,[],"",1,[],[],35,100,[],0,"",0,""
1775,"synthesis-guest-pack-bats","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",1,[],[],36,100,[],0,"",0,""
1776,"synthesis-guest-pack-kaomgroup1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],37,100,[],0,"",0,""
1777,"synthesis-guest-pack-kaomgroup2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],37,100,[],0,"",0,""
1778,"synthesis-guest-pack-kaomgroup4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],38,100,[],0,"",0,""
1779,"synthesis-guest-pack-hounds","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",1,[],[],38,100,[],0,"",0,""
1780,"synthesis-guest-pack-arena1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],37,100,[],0,"",0,""
1781,"synthesis-guest-pack-arena2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],37,100,[],0,"",0,""
1782,"synthesis-guest-pack-arena4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],38,100,[],0,"",0,""
1783,"synthesis-guest-pack-arena5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],38,100,[],0,"",0,""
1784,"synthesis-guest-pack-belly2-abomination","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",2,3,0,0,[],"",1,[],[],38,100,[],0,"",0,""
1785,"synthesis-guest-pack-belly3-abomination","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,0,0,[],"",1,[],[],38,100,[],0,"",0,""
1786,"synthesis-guest-pack-belly4-abomination","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],39,100,[],0,"",0,""
1787,"synthesis-guest-pack-belly5-abomination","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],39,100,[],0,"",0,""
1788,"synthesis-guest-pack-belly6-abomination","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,7,0,0,[],"",1,[],[],40,100,[],0,"",0,""
1789,"synthesis-guest-pack-belly7-abomination","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,6,100,1,"[1008,1009,1010,1011,1013,1014]","",1,[],[],40,100,[],0,"",0,""
1790,"synthesis-guest-pack-cultists3","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1791,"synthesis-guest-pack-cultists4","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,4,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1792,"synthesis-guest-pack-cultists5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,7,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1793,"synthesis-guest-pack-cultists6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,4,0,0,[],"",1,[],[],45,100,[],0,"",0,""
1794,"synthesis-guest-pack-ghostcivilians1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,7,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1795,"synthesis-guest-pack-templar1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",2,5,0,0,[],"",1,[],[],41,100,[],0,"",0,""
1796,"synthesis-guest-pack-templar5","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",1,[],[],41,100,[],0,"",0,""
1797,"synthesis-guest-pack-templar6","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",3,5,0,0,[],"",1,[],[],41,100,[],0,"",0,""
1798,"synthesis-guest-pack-templar7","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",1,[],[],41,100,[],0,"",0,""
1799,"synthesis-guest-pack-templar8","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,7,0,0,[],"",1,[],[],41,100,[],0,"",0,""
1800,"synthesis-guest-pack-farmerskeletons1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",1,[],[],15,100,[],0,"",0,""
1801,"synthesis-guest-pack-slavecatcherkitava","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",5,8,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1802,"synthesis-guest-pack-undeadmother","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",6,7,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1803,"synthesis-guest-pack-ossuaryskeleton1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",5,6,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1804,"synthesis-guest-pack-ossuaryskeleton2","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1805,"synthesis-guest-pack-reliquaryskeleton1","[434,435,436,437,438,439,440,441,442,443,444,445,422,423,424,425,426,427,428,429,430,431,432,433]",4,6,0,0,[],"",1,[],[],44,100,[],0,"",0,""
1806,"sextant-vaal-pack1",[0],4,8,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1807,"shaperinfluence-citystalkers3",[0],5,8,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1808,"atlasexileinfluence-crusader1",[0],3,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1809,"atlasexileinfluence-crusader2",[0],3,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1810,"atlasexileinfluence-crusader3",[0],3,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1811,"atlasexileinfluence-crusader4",[0],3,7,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1812,"atlasexileinfluence-eyrie1",[0],3,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1813,"atlasexileinfluence-eyrie2",[0],3,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1814,"atlasexileinfluence-eyrie3",[0],3,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1815,"atlasexileinfluence-eyrie4",[0],2,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1816,"atlasexileinfluence-eyrie5",[0],2,5,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1817,"atlasexileinfluence-basilisk1",[0],3,5,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1818,"atlasexileinfluence-basilisk2",[0],3,5,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1819,"atlasexileinfluence-basilisk3",[0],3,5,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1820,"atlasexileinfluence-basilisk4",[0],3,6,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1821,"atlasexileinfluence-basilisk5",[0],3,5,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1822,"atlasexileinfluence-adjudicator1",[0],3,5,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1823,"atlasexileinfluence-adjudicator2",[0],3,4,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1824,"atlasexileinfluence-adjudicator3",[0],3,5,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1825,"atlasexileinfluence-crusader-daemons1",[0],0,0,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1826,"atlasexileinfluence-eyrie-daemons1",[0],0,0,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1827,"atlasexileinfluence-basilisk-daemons1",[0],0,0,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1828,"atlasexileinfluence-adjudicator-daemons1",[0],0,0,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1829,"atlasexileinfluence-eyrie1-skyambush",[0],0,0,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1830,"atlasexileinfluence-basilisk1-viperambush",[0],0,0,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1831,"atlasexileinfluence-adjudicator1-portalambush",[0],0,0,0,0,[],"",0,[],[],68,100,[],0,"",0,""
1832,"afflictiondemonpack1-bigclaws",[0],2,3,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1833,"afflictiondemonpack2-bigranged",[0],2,3,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1834,"afflictiondemonpack3-tankspikes",[0],2,3,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1835,"heist-patrol-test1",[0],8,8,0,0,[],"",0,[],[],0,100,[],0,0,0,""
1836,"heist-patrol-test2",[0],6,6,0,0,[],"",0,[],[],0,100,[],0,0,0,""
1837,"heist-patrol-military-basic1",[0],8,8,0,0,[],"",0,[],[],0,100,[],0,0,0,""
1838,"heist-patrol-military-basic2",[0],6,6,0,0,[],"",0,[],[],0,100,[],0,0,0,""
1839,"heist-patrol-military-elite1",[0],8,8,0,0,[],"",0,[],[],0,100,[],0,0,0,""
1840,"heist-patrol-military-elite2",[0],6,6,0,0,[],"",0,[],[],0,100,[],0,0,0,""
1841,"heist-patrol-military-elite3",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,0,0,""
1842,"heist-patrol-military-miniboss1",[0],8,8,100,1,[8301],1,0,[],[],42,100,[],0,0,0,""
1843,"heist-patrol-military-miniboss2",[0],6,6,100,1,[8302],1,0,[],[],22,100,[],0,0,0,""
1844,"heist-patrol-military-miniboss3",[0],8,8,100,1,[8301],1,0,[],[],42,100,[],0,0,0,""
1845,"heist-patrol-military-miniboss4",[0],6,6,100,1,[8302],1,0,[],[],22,100,[],0,0,0,""
1846,"heist-patrol-thug-basic1",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,4,0,""
1847,"heist-patrol-thug-basic2",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,4,0,""
1848,"heist-patrol-thug-basic3",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,4,0,""
1849,"heist-patrol-thug-elite1",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,4,0,""
1850,"heist-patrol-thug-elite2",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,4,0,""
1851,"heist-patrol-thug-elite3",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,4,0,""
1852,"heist-patrol-thug-elite4",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,4,0,""
1853,"heist-patrol-thug-miniboss1",[0],0,0,100,1,[8379],1,0,[],[],22,100,[],0,4,0,""
1854,"heist-patrol-thug-miniboss2",[0],0,0,100,1,[8380],1,0,[],[],42,100,[],0,4,0,""
1855,"heist-patrol-thug-miniboss3",[0],0,0,100,1,[8379],1,0,[],[],22,100,[],0,4,0,""
1856,"heist-patrol-thug-miniboss4",[0],0,0,100,1,[8380],1,0,[],[],42,100,[],0,4,0,""
1857,"heist-patrol-robot-basic1",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,5,0,""
1858,"heist-patrol-robot-basic2",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,6,0,""
1859,"heist-patrol-robot-basic3",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,5,0,""
1860,"heist-patrol-robot-miniboss1",[0],0,0,0,0,[],"",0,[],[],42,100,[],0,7,0,""
1861,"heist-patrol-robot-miniboss2",[0],0,0,0,0,[],"",0,[],[],22,100,[],0,7,0,""
1862,"heist-patrol-science-unarmeddog1",[0],6,6,100,1,[8309],"",0,[],[],0,100,[],0,3,0,""
1863,"heist-patrol-science-undead1",[0],6,6,0,0,[],"",0,[],[],0,100,[],0,3,0,""
1864,"heist-patrol-science-undead2",[0],6,6,0,0,[],"",0,[],[],0,100,[],0,3,0,""
1865,"heist-patrol-science-miniboss1",[0],6,6,100,1,[8305],1,0,[],[],42,100,[],0,3,0,""
1866,"heist-patrol-science-miniboss2",[0],6,6,100,1,[8306],1,0,[],[],22,100,[],0,3,0,""
1867,"heist-danai-thug-pack1",[0],5,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1868,"heist-danai-thug-pack2",[0],5,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1869,"atlas-tree-harbinger-pack",[0],2,2,100,1,"[5500,5501,5502,5503,5504,5505,5506,5507,5508]","",0,[],[],0,100,[],0,"",0,""
1870,"sulphite-guardians",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1871,"expedition-act1-pack1",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1872,"expedition-act1-pack2",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1873,"expedition-act1-pack3",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1874,"expedition-act2-pack1",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1875,"expedition-act2-pack2a",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1876,"expedition-act2-pack2b",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1877,"expedition-act2-pack2c",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1878,"expedition-act2-pack3",[0],1,2,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1879,"expedition-act3-pack1",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1880,"expedition-act3-pack2",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1881,"expedition-act4-pack1",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1882,"expedition-act4-pack2",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1883,"expedition-act4-pack3",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1884,"expedition-act5-pack1",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1885,"expedition-act5-pack2",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1886,"expedition-fodder1",[0],2,4,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1887,"expedition-fodder2",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1888,"expedition-fodder2low",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1889,"expedition-fodder3",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1890,"expedition-fodder3low1",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1891,"expedition-fodder3low2",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1892,"expedition-fodder4",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1893,"expedition-fodder5",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",13,1
1894,"expedition-faction1-elite1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1895,"expedition-faction1-elite2",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1896,"expedition-faction2-elite1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1897,"expedition-faction2-elite2",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1898,"expedition-faction3-elite1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1899,"expedition-faction3-elite2",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1900,"expedition-faction4-elite1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1901,"expedition-faction4-elite2",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",7,1
1902,"expedition-ghost-pirates",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,1
1903,"expedition-vaal-golems",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",0,1
1904,"expedition-subarea-fodder1",[0],6,8,0,0,[],"",1,[],[],0,100,[],0,"",0,1
1905,"expedition-subarea-fodder2",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,1
1906,"expedition-subarea-fodder3",[0],7,10,0,0,[],"",1,[],[],0,100,[],0,"",0,1
1907,"expedition-subarea-fodder4",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,1
1908,"expedition-subarea-faction1-elite1",[0],6,8,100,1,[8690],"",1,[],[],0,100,[],0,"",0,1
1909,"expedition-subarea-faction1-elite2",[0],5,8,100,1,[8693],"",1,[],[],0,100,[],0,"",0,1
1910,"expedition-subarea-faction2-elite1",[0],6,8,100,1,[8680],"",1,[],[],0,100,[],0,"",0,1
1911,"expedition-subarea-faction2-elite2",[0],7,9,100,1,[8697],"",1,[],[],0,100,[],0,"",0,1
1912,"expedition-subarea-faction3-elite1",[0],7,9,100,1,[8687],"",1,[],[],0,100,[],0,"",0,1
1913,"expedition-subarea-faction3-elite2",[0],6,8,100,1,[8699],"",1,[],[],0,100,[],0,"",0,1
1914,"expedition-subarea-faction4-elite1",[0],5,8,100,1,[8683],"",1,[],[],0,100,[],0,"",0,1
1915,"expedition-subarea-faction4-elite2",[0],6,10,100,1,[8685],"",1,[],[],0,100,[],0,"",0,1
1916,"hellscape-demon-fodder1",[0],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1917,"hellscape-demon-fodder2",[0],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1918,"hellscape-demon-fodder3",[0],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1919,"hellscape-demon-elite1",[0],2,4,100,1,[8766],"",1,[],[],0,100,[],100,"",0,""
1920,"hellscape-demon-elite2",[0],2,4,100,1,[8769],"",1,[],[],0,100,[],100,"",0,""
1921,"hellscape-demon-elite1-lowlevel",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1922,"hellscape-demon-elite2-lowlevel",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1923,"hellscape-flesh-fodder1",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1924,"hellscape-flesh-fodder2",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1925,"hellscape-flesh-fodder3",[0],1,3,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1926,"hellscape-flesh-elite1",[0],1,3,100,1,[8782],"",1,[],[],0,100,[],100,"",0,""
1927,"hellscape-flesh-elite2",[0],1,3,100,1,[8784],"",1,[],[],0,100,[],100,"",0,""
1928,"hellscape-flesh-elite1-lowlevel",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1929,"hellscape-flesh-elite2-lowlevel",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1930,"hellscape-pale-fodder1",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1931,"hellscape-pale-fodder2",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1932,"hellscape-pale-fodder3",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1933,"hellscape-pale-elite1",[0],4,6,100,1,[8793],"",1,[],[],0,100,[],100,"",0,""
1934,"hellscape-pale-elite2",[0],4,6,100,1,[8795],"",1,[],[],0,100,[],100,"",0,""
1935,"hellscape-pale-elite1-lowlevel",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1936,"hellscape-pale-elite2-lowlevel",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1937,"hellscape-demon-donutpack1-lowlevel",[0],2,3,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1938,"hellscape-demon-donutpack1",[0],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1939,"hellscape-demon-donutpack1-elite",[0],3,4,100,1,[8766],"",1,[],[],0,100,[],100,"",0,""
