4809,"BlightAnointErrorCorruptedItem","This Corrupted item requires a Tainted Oil to anoint.","","",-585479479,""
4810,"BlightAnointErrorMirrorItem","This Mirrored item requires a Reflective Oil to anoint.","","",845094853,""
4811,"BlightAnointErrorInvalidItem","This item cannot be anointed.","","",112304548,""
4812,"BlightAnointErrorInvalidInput","Invalid oil.","","",-1722203399,""
4813,"BlightAnointErrorTooManyInputs","This item requires fewer oils to be anointed.","","",-1682485203,""
4814,"BlightAnointErrorTooFewInputs","This item requires more oils to be anointed.","","",-1196956794,""
4815,"BlightAnointErrorBlightedMapMaxMods","A Blighted Map cannot have more than 3 Blight modifiers.","","",66364759,""
4816,"BlightAnointErrorUberBlightedMapMaxMods","A Blight-ravaged Map cannot have more than 9 Blight modifiers.","","",1862629283,""
4817,"BlightAnointErrorBlightedMapMaxModType","A Blight-ravaged Map cannot have more than 3 of the same Blight modifier.","","",153677627,""
4818,"BlightAnointErrorNoCassia","Complete the quest \""Strange Growths\"" to unlock Anointing.","","",859157949,""
4819,"BlightAnointErrorNoRecipe","This combination of oils has no result.","","",2122922449,""
4820,"MapDeviceWarningUniqueMapWithMaster","Atlas Missions cannot be completed in Unique Maps.","","",-45279343,""
4821,"HideoutMusicDisabledHoverText","Purchase in Store","","",-1874228727,""
4822,"RecycleMicrotransactionConsoleAction","Send to Salvage Box","","",-848123989,""
4823,"BlightCraftingPreviewMapTitle","Blighted Map Modifiers","","",-1090907977,""
4824,"BlightCraftingAnointOverrideTitle","<red>{Enchantment Warning}","","",1271085813,""
4825,"BlightCraftingAnointOverrideWarning","Enchanting this item will replace the item's current enchantments. Would you like to proceed?","","",-865992241,""
4826,"RecycleResourceText","{0} Points Salvaged","","",-260693270,""
4827,"MapDeviceWarningTitle","<colour:yellow>{Warning}","","",1151361287,""
4828,"RecycleMicrotransactionWindowCommonHover","The chance to receive a common microtransaction.","","",381698950,""
4829,"RecycleMicrotransactionWindowUncommonHover","The chance to receive an uncommon microtransaction.","","",1910121210,""
4830,"RecycleMicrotransactionWindowRareHover","The chance to receive a rare microtransaction.","","",1045008716,""
4831,"RecycleMicrotransactionWindowCombinedHover","The chance to receive a microtransaction that is the result of combining two together.","","",1255259518,""
4832,"RecycleMicrotransactionWindowTencentSpecialHover","The chance to receive a ChiYou microtransaction.","","",364214800,""
4833,"RecycleMicrotransactionWindowThresholdReached","You have reached the maximum reward chances for this box.","","",-897702397,""
4834,"ConsoleQuickCategorySelectLegend","Quick Move","","",1742267149,""
4835,"RecycleMicrotransactionWindowSacrificeOverThreshold","Salvaging this microtransaction will cap your reward chances for this box at the maximum. Do you want to proceed?","","",-202088327,""
4836,"RecycleMicrotransactionLastMicroError","You can only salvage duplicate microtransactions.","","",-326255691,""
4837,"RecycleMicrotransactionCannotBeSalvages","This microtransaction can not be salvaged.","","",-1846205606,""
4838,"BlightSkipEncounterDelayText","Start Blight Encounter","","",2084432449,""
4839,"RecycleMicrotransactionNoMicros","You have not selected any microtransactions to salvage. Do you want to proceed?","","",523712864,""
4840,"RecycleMicrotransactionSalvageEquippedItem","You cannot salvage an item that is in use. Reclaim it first.","","",-925739907,""
4841,"MonsterReplicatesOnDeathInfoString","Replicates on Death","","",-421349445,""
4842,"MapDeviceWarningInfectedMapWithMaster","Atlas Missions cannot be completed in Blighted Maps.","","",1448839145,""
4843,"ObjectDisplayTextMetamorphosisMonsterMarker","Select Metamorph","","",-2139453935,""
4844,"ObjectDisplayTextMetamorphosisVat","Construct Metamorph","","",-2034093660,""
4845,"ObjectDisplayInfoMetamorphosisVat","Interact to begin Metamorph encounter","","",-18332797,""
4846,"LeagueStandardMetamorphosis","Defeat Metamorphs created by combining samples of monsters you slay.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",-658188739,""
4847,"LeagueHardcoreMetamorphosis","Defeat Metamorphs created by combining samples of monsters you slay.\n\n<colour:red>{A character killed in Hardcore Metamorph becomes a Standard character.}","","",-1911665064,""
4848,"LeagueStandardSSFMetamorphosis","SSF Metamorph","","",-1120572562,""
4849,"LeagueHardcoreSSFMetamorphosis","SSF HC Metamorph","","",1618140772,""
4850,"ResonatorStackingWithFossilsError","Cannot stack Resonators with socketed Fossils","","",1978726059,""
4851,"BetrayalReleaseConsoleLegend","Release Target","","",-1442585788,""
4852,"WorldPanelMetamorphosisPinInactiveHover","Tane's Laboratory","","",447281579,""
4853,"WorldPanelMetamorphosisPinInfoHover","Complete Act 10 to unlock Tane's Laboratory","","",-1003642014,""
4854,"MapLegendMetamorphosisHub","Tane's Laboratory","","",893065895,""
4855,"WorldPanelMetamorphosisPinActiveHover","Click to travel to Tane's Laboratory","Select to travel to Tane's Laboratory","",-967586127,""
4856,"PlayerContextVisitMetamorphosisLaboratory","Visit Tane's Laboratory","","",-1854400934,""
4857,"ItemErrorItemNotJewellery","Item is not a ring, amulet, or belt.","","",-822810793,""
4858,"AlternateQualityModIncreaseText"," — {0}% Increased","","",-773511517,""
4859,"MetamorphosisItemisedBossDisplayText","{0}'s {1}","","",1767826122,""
4860,"MetamorphosisItemisedBossSkillDisplayText","Uses","","",1013394481,""
4861,"MetamorphosisCreateButtonAssignMoreIngredients","Combine five different samples to manifest a powerful enemy.","","",517379084,""
4862,"MetamorphosisItemisedMapBoss","Combine this with four other different samples in Tane's Laboratory.","","",-22466868,""
4863,"MetamorphosisCraftingWindow","Collect samples from slain monsters in this area. Combine five different samples to manifest a powerful enemy.\r\n\r\nEach sample must be of a different body part. The resulting enemy will use skills from each creature used to create it. With a full meter and a Map Boss sample, the defeated Metamorph will also drop a special sample that can be traded or used in Tane's Laboratory.\r\n","","",-226652956,""
4864,"MetamorphosisNotPrimaryAreaError","You cannot begin a Metamorph encounter here.","","",892095276,""
4865,"MetamorphosisCreateButton","Create","","",744259011,""
4866,"ItemErrorItemsNotSameClass","Items are not of the same item class","","",1209531533,""
4867,"ItemErrorItemsAreNormal","One or both of the items are of Normal Rarity","","",-317777289,""
4868,"ItemErrorItemsAreUnique","One or both of the items are Unique","","",96312471,""
4869,"ItemErrorItemNoInfluence","Item has no influence","","",642479113,""
4870,"ItemErrorItemMultipleInfluence","Item already has more than one influence type","","",705845277,""
4871,"ItemErrorItemsMatchingInfluence","Items are of the same influence type","","",-504298800,""
4872,"MetamorphosisOpenUITitleText","Metamorph","","",1670321448,""
4873,"ItemErrorItemHasInfluence","Item has influence","","",-1467087557,""
4874,"GraphicsOptionsFramerateCap","Foreground FPS Cap","","",-40899553,""
4875,"GraphicsOptionsFramerateCapTooltip","When VSync is disabled, this setting limits your framerate to the specified value.","","",-1757065861,""
4876,"LoginPendingMigration","This league has ended. Characters will be playable in the parent league soon.","","",679856214,""
4877,"HideoutCompleteNPCQuest","You must complete the quest \""{0}\"" to unlock {1} in your Hideout.","","",924541598,""
4878,"HideoutCompleteNPCQuestAct","You must complete the quest \""{0}\"" in Act {2} to unlock {1} in your Hideout.","","",-1445226528,""
4879,"HideoutCompleteDoodadQuest","You must complete the quest \""{0}\"" to unlock this decoration for your Hideout.","","",1471369289,""
4880,"HideoutCompleteDoodadQuestAct","You must complete the quest \""{0}\"" in Act {1} to unlock this decoration for your Hideout.","","",1182126541,""
4881,"HideoutVisitWorldArea","You must visit {0} to unlock this decoration for your Hideout.","","",-1900306132,""
4882,"HideoutMeetNPC","You must encounter {0} to unlock <if:M>{{him}}<elif:F>{{her}}<elif:O>{{it}}<else>{{them}} in your Hideout.","","",1383045176,""
4883,"HideoutDoodadLocked","You have not yet unlocked this decoration for your Hideout.","","",-1515004715,""
4884,"ItemErrorItemIsSynthetic","Item is Synthesised","","",584115616,""
4885,"ItemErrorItemIsFractured","Item has Fractured Mods","","",-2099195089,""
4886,"MetamorphosisNoOrganWarning","No samples collected","","",286880523,""
4887,"MetamorphosisLabInfo","Collect samples from powerful Map monsters. Combine five different samples to manifest a very dangerous enemy.\r\n\r\nEach sample must be of a different body part. The resulting enemy will use skills from each creature used to create it.","","",1517673823,""
4888,"MetamorphosisLabAvailableNotification","Metamorph Vial Available","","",1083446040,""
4889,"MetamorphosisLabAvailableNotificationDetails","Spawn the Vial.","Spawn the Vial with <<xbox_button_rt>>+<<xbox_button_lt>>+<<xbox_button_dpad_up>>.","",1944203958,""
4890,"QuestKilledAtziri","kill Atziri","","",-827549634,""
4891,"QuestKilledAtziri2","kill Uber Atziri","","",-1827935924,""
4892,"QuestShaperDefeated","kill The Shaper","","",555839246,""
4893,"QuestElderDefeated","kill The Elder","","",2015880859,""
4894,"QuestUberElderDefeated","kill The Uber Elder","","",1628648602,""
4895,"ItemErrorItemTooManyCraftedMods","Item has no space for more Crafted Mods.","","",1192892269,""
4896,"ItemErrorItemLevelNotHighEnough","Item cannot gain any Influence Modifiers because its Item Level is below 68.","","",1642052193,""
4897,"ObjectNameStringAtlasWatchstoneBench","Watchstone Altar","","",-1804462951,""
4898,"QuestReliquaryVaultKey","Vault Key","","",1648100447,""
4899,"QuestReliquaryVaultKeyHole","Vault Keyhole","","",-890815171,""
4900,"QuestLocationTheAtlas","The Atlas","","",519331621,""
4901,"QuestLocationAnyUnoccupiedRegion","unoccupied Atlas Regions","","",1075415444,""
4902,"QuestLocationAnyUnoccupiedRegionLevel1","unoccupied Atlas Regions with at least 1 socketed Watchstone","","",172753125,""
4903,"QuestLocationAnyUnoccupiedRegionLevelN","unoccupied Atlas Regions with at least {0} socketed Watchstones","","",798810607,""
4904,"QuestLocationAnyUnoccupiedRegionLevelMax","unoccupied Atlas Regions with 4 socketed Watchstones","","",-872729306,""
4905,"QuestLocationOccupiedRegionLevel1","{0} with at least 1 socketed Watchstone","","",-18047883,""
4906,"QuestLocationOccupiedRegionLevelN","{0} with at least {1} socketed Watchstones","","",-629422707,""
4907,"QuestLocationOccupiedRegionLevelMax","{0} with 4 socketed Watchstones","","",1951652958,""
4908,"AtlasAwakenedProgressBarHover1","<white>{{Completed Awakening Bonus Objectives}}\n\n<default>{{{0}% increased effect of Modifiers on non-unique Maps\nEach 4 awakening bonus objectives you complete increases this by 1%}}","","",-902472652,""
4909,"AtlasAwakenedProgressBarHover2","<white>{{Completed Awakening Bonus Objectives}}\nMaps drop at least one tier higher.\n\n<default>{{{0}% chance for Maps to drop two tiers higher\nEach Awakening Bonus Objective you complete increases this by 0.5%.}}","","",1529328332,""
4910,"AtlasCentrepieceHover","<white>{{Awakening Level: {0}}}\n\n<white>{{The Awakening Level increases for every two Watchstones socketed anywhere in the Atlas.}}\n<white>{{Awakening Levels grant bonuses which affect all Maps and The Maven's Crucible.}}\n\n<default>{{Unique Map Boss has {1}% more Life}}\n<default>{{+{2}% chance for an additional connected Map to drop from Unique Map Boss}}\n<default>{{+{3}% chance for a Shaper Guardian Map to drop from Unique Map Boss (Tier 14+)}}\n<default>{{+{4}% chance for an Elder Guardian Map to drop from Unique Map Boss (Tier 14+)}}\n<default>{{+{5}% chance for an additional Atlas Base Type to drop from Unique Map Boss}}\n<default>{{+{6}% chance for an additional Unique Item to drop from Unique Map Boss}}\n<default>{{+{7}% chance for additional Map Currency Items to drop from Unique Map Boss}}\n<default>{{Increased chance per Awakening Level for the Conquerors of the Atlas to drop additional rewards}}\n<default>{{{8}% increased chance for Influenced Items to drop in Maps influenced by the Conquerors of the Atlas}}","","",241238803,""
4911,"MetamorphosisSpawnLabEnabledHover","Spawn Metamorph Vial","","",-1737097336,""
4912,"MetamorphosisSpawnLabDisabledHover","You are too close to a Vial to move its location.","","",-691431586,""
4913,"AtlasWatchstoneCollected","Obtained","","",-403347000,""
4914,"AtlasWatchstoneNotCollected","Not Obtained","","",-1174083630,""
4915,"JewelRadiusVariable","Variable","","",-134813352,""
4916,"ItemPopupCrusaderItem","Crusader Item","","",-1466202678,""
4917,"ItemPopupRedeemerItem","Redeemer Item","","",-120979263,""
4918,"ItemPopupHunterItem","Hunter Item","","",1547128646,""
4919,"ItemPopupWarlordItem","Warlord Item","","",-1564468901,""
4920,"OriathAreaName","Oriath","","",1375057743,""
4921,"TemplarLabAreaName","The Templar Laboratory","","",272607248,""
4922,"CitadelPopupTitle","Voidstone Integrator","","",-1145728750,""
4923,"CitadelPopupSubTitle","Map Device Module","","",-1552962105,""
4924,"CitadelPopupInfo","Socket Voidstones here to raise\r\nthe Tiers of Maps on the Atlas","","",1579919431,""
4925,"AtlasNewAtlasWarning","<red>{Your Atlas has been reset. Maps can only drop at the tier they are on your Atlas. Running old maps may result in you finding no maps.}\n\n<white>{Completing old maps will unlock all maps below that tier, but will not automatically grant you quest progression in the new storyline. This means that you must upgrade your Atlas by exploring it and completing the questline before high-tier maps can drop again.}","","",-1476278276,""
4926,"RegionLevelRequirementHint","Number of socketed Watchstones: {0} required to spawn Conqueror","","",1704678278,""
4927,"RegionConquerorInCitadel","Conqueror in Citadel","","",-1532973560,""
4928,"RegionConquerorInCitadelHint","Conqueror in Citadel. Number of socketed Watchstones: {0} required to unlock Watchstone","","",-560687880,""
4929,"RegionCannotSpawnConqueror","Conqueror cannot spawn","","",-1833587136,""
4930,"QuestSiriusDefeatedLadderCondition","kill Sirus, Awakener of Worlds (Awakening Level 8)","","",-221209781,""
4931,"OriathStreetsAreaName","Oriath Streets","","",2143318428,""
4932,"WatchstoneDescriptionText","Socket this into a Citadel on your Atlas to increase the Tier of Maps and reveal hidden Maps in that Citadel's Region. You can only socket one Crimson, Viridian, Cobalt or Golden Watchstone into each Citadel.","","",1364401820,""
4933,"PrimordialWatchstoneDescriptionText","Socket this into your Atlas to increase the Tier of all Maps.","","",-1355601485,""
4934,"AtlasInventoryInformation","<white>{Atlas Inventory\n}\n<default>{The Atlas Inventory stores Watchstones from each Atlas Region. Watchstones can be obtained by defeating the Conquerors of the Atlas in each Atlas Region.\n\nSocket Watchstones in Citadels on your Atlas to upgrade the Tiers of Maps in these Regions, reveal hidden Maps, and unlock new Conqueror encounters.}","","",1645019742,""
4935,"GraphicsOptionsBackgroundFramerateCap","Background FPS Cap","","",-1657216798,""
4936,"GraphicsOptionsBackgroundFramerateCapTooltip","When the game window is not focused, this setting limits your framerate to approximately the specified value.","","",-2118290603,""
4937,"MapPopupAtlasRegion","Atlas Region","","",-1603369974,""
4938,"MapPopupAtlasMapComplete","Atlas Map: <colour:green>{Complete}","","",306827018,""
4939,"MapPopupAtlasMapIncomplete","Atlas Map: <colour:red>{Incomplete}","","",561064713,""
4940,"MapPopupBonusObjectiveComplete","Bonus Objective: <colour:green>{Complete}","","",-498423200,""
4941,"MapPopupBonusObjectiveIncomplete","Bonus Objective: <colour:red>{Incomplete}","","",-706338819,""
4942,"MapPopupAwakeningObjectiveComplete","Awakening Objective: <colour:green>{Complete}","","",-69495270,""
4943,"MapPopupAwakeningObjectiveIncomplete","Awakening Objective: <colour:red>{Incomplete}","","",846498920,""
4944,"OrbRageValue","Rage","","",2122982252,""
4945,"MapStashAwakeningBonusComplete","Atlas Awakening Bonus Complete","","",-276837644,""
4946,"MapInfluenceAdjudicator","Warlord-Influenced Map","","",1977663371,""
4947,"MapInfluenceBasilisk","Hunter-Influenced Map","","",-857644974,""
4948,"MapInfluenceCrusader","Crusader-Influenced Map","","",27313351,""
4949,"MapInfluenceEyrie","Redeemer-Influenced Map","","",1190025542,""
4950,"AtlasMapAwakeningBonusCompleteNotification","Awakening Objective: {0} (Complete)","","",-1216018278,""
4951,"CitadelAdjudicatorPopupInfo","Occupied by The Warlord","","",1519217591,""
4952,"CitadelBasiliskPopupInfo","Occupied by The Hunter","","",1512764961,""
4953,"CitadelCrusaderPopupInfo","Occupied by The Crusader","","",625845088,""
4954,"CitadelEyriePopupInfo","Occupied by The Redeemer","","",-2011676900,""
4955,"ConsoleReloadItemFilter","Reload Item Filter","","",1898076952,""
4956,"ConsoleSkipAllNotifications","Hold To Clear All","","",711910393,""
4957,"Watchstone1","1 Watchstone","","",1256876210,""
4958,"WatchstonesN","{0} Watchstones","","",35074115,""
4959,"ExileNameAdjudicator","Warlord","","",1317544003,""
4960,"ExileNameBasilisk","Hunter","","",2006803001,""
4961,"ExileNameCrusader","Crusader","","",1902359160,""
4962,"ExileNameEyrie","Redeemer","","",1060653970,""
4963,"AtlasExileDefeatedText","{0} Defeated","","",-83020046,""
4964,"AtlasExileUndefeatedText","{0} Undefeated","","",-1998869663,""
4965,"AtlasExileStatesTitle","Exile States","","",-541682468,""
4966,"DefaultMTXOptionClear","Clear","","",-1292074806,""
4967,"DefaultMTXOptionRandomPortals1","Use one random variation for every portal","","",557121605,""
4968,"DefaultMTXOptionRandomPortals2","Use random variations for all portals","","",1985003289,""
4969,"ConsoleOutOfSextants","Out Of Sextants","","",738906941,""
4970,"LeagueStandardDelirium","Touch the Mirror of Delirium and plunge deep into the horrors to reap their rewards.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",422271938,""
4971,"LeagueHardcoreDelirium","Touch the Mirror of Delirium and plunge deep into the horrors to reap their rewards.\n\n<colour:red>{A character killed in Hardcore Delirium becomes a Standard character.}","","",949849461,""
4972,"LeagueStandardSSFDelirium","SSF Delirium","","",-968540192,""
4973,"LeagueHardcoreSSFDelirium","SSF HC Delirium","","",1104002391,""
4974,"ObjectDisplayTextAfflictionator","Activate the Afflictionator","","",-1716672738,""
4975,"ItemFilterDownloadSaveFail","Failed to save online item filter to files.","","",-269840218,""
4976,"MetamorphosisEncounterDisplayOrganWillDrop","Drops an itemised organ","","",444463042,""
4977,"StatDescripotionTreeExpansionJewelGrantedSmallStat","Added Small Passive Skills grant: {0}","","",-924959557,""
4978,"CraftingWindowLockedOptionRequirementsN","Complete {0} more Bonus Objectives to unlock this modifier.","","",1403910934,""
4979,"RegionOccupiedPopupInfo","Region occupied by {0}","","",743403811,""
4980,"RegionProgressStageFirstPopupInfo","Area contains 20 additional packs of {0} monsters","contains 20 additional packs of {0} monsters","",367607634,""
4981,"RegionProgressStageMiddlePopupInfo","Area contains 30 additional packs of {0} monsters","contains 30 additional packs of {0} monsters","",-515961068,""
4982,"RegionProgressStageLastPopupInfo","Area contains 40 additional packs of {0} monsters","contains 40 additional packs of {0} monsters","",-2059650242,""
4983,"RegionOccupiedMapsToComplete","Completing {0} more Maps of the correct Tier in this Region with {1} Watchstones socketed will allow you to open portals to fight The {2}","","",-1949277207,""
4984,"ObjectDisplayAfflictionatorTitle","Strangely Familiar Entity","","",444283771,""
4985,"ObjectDisplayAfflictionatorWaveCount","Wave {0}/{1}","","",1318883365,""
4986,"ObjectDisplayAfflictionatorInteraction","Interact to start the next wave","","",1944881354,""
4987,"ObjectDisplayAfflictionatorWarning","All items on the ground are destroyed when the next wave begins.","","",-871780256,""
4988,"TutorialFirstWatchstoneInInventoryOnItem","Pick up the Watchstone.","Use the Watchstone.","",-631677528,""
4989,"TutorialFirstWatchstoneOpenAtlas","Interact with the Watchstone Altar or press {0} to view your Atlas.","Interact with the Watchstone Altar or navigate to the Atlas panel.","",799839554,""
4990,"TutorialFirstWatchstoneSocketInCitadel","Socket Watchstones into Citadel sockets of matching colours.","","",1951593198,""
4991,"TutorialFirstWatchstoneUpgradingRegions","New maps in this region will be revealed, and existing maps have their tiers raised.","","",763767010,""
4992,"TutorialFirstWatchstoneExplainWatchstoneStorage","You can store Watchstones you don't currently wish to use.","","",-650642133,""
4993,"ClusterJewelRefundSubtreeConfirmationTitle","Refund Subtree","","",-743932059,""
4994,"ClusterJewelRefundSubtreeConfirmationMessageN","Are you sure you want to refund the selected subtree? Refunding will consume {0} refund points.","","",-972476140,""
4995,"CraftingWindowLockedOptionRequirements1","Complete {0} more Bonus Objective to unlock this modifier.","","",1002789854,""
4996,"ClusterJewelRefundSubtreeConfirmationMessageFree","Are you sure you want to refund the selected subtree?","","",-809110938,""
4997,"ClusterJewelRefundSubtreeConfirmationMessageNotEnoughPoints","Not enough refund points!","","",-309127260,""
4998,"ClusterJewelRefundSubtreeConfirmationMessage1","Are you sure you want to refund the selected subtree? Refunding will consume 1 refund point.","","",714465636,""
4999,"DeliriumOrbMaximum","Item is already at maximum Delirium.","","",-58255901,""
5000,"ConsolePickupJewel","","Pick Up Jewel","",-1425789984,""
5001,"TutorialFirstWatchstoneSextants","You can apply Sextants to any Watchstone. The Sextant modifiers will affect all maps in that Watchstone's region.","","",-910266290,""
5002,"GraphicsOptionsSMAAMedium","Low","","",1308180537,""
5003,"GraphicsOptionsSMAAHigh","High","","",1054373685,""
5004,"GraphicsOptionsSMAAOff","Off (Default)","","",-1550251875,""
5005,"ErrorCannotUseDeliriumOrbsOnBlightedMaps","Cannot use Delirium Orbs on Blighted Maps.","","",-821557456,""
5006,"PassiveNodeExpansionJewelRadiusWarning","Jewel Radius will not function in a Socket added by a Cluster Jewel","","",-1259056331,""
5007,"AtlasFavouredMapLocked","Slot {0}: Locked","","",684634030,""
5008,"AtlasFavouredMapUnlocked","Slot {0}: Unlocked","","",-975692799,""
5009,"AtlasFavouredMapSelected","Favoured Map: {0}","","",-1044838419,""
5010,"AtlasFavouredMapSelectedNone","Favoured Map: None","","",-859296206,""
5011,"AtlasPopupFavouriteMap","Favoured Maps\n\nFavoured Map Slots can be unlocked by completing specific objectives or defeating specific encounters\nFavoured Maps will have a higher chance of Dropping\n\r\n<default>{Select a slot then select a Map on your Atlas to set it as a Favoured Map\nRight click a slot to clear it}","Favoured Maps\n\nFavoured Map Slots can be unlocked by completing specific objectives or defeating specific encounters\nFavoured Maps will have a higher chance of Dropping\n\r\n<default>{Select a slot then select a Map on your Atlas to set it as a Favoured Map}","",2082136667,""
5012,"AtlasFavouredMapUnlockRequirements1","Unlock this slot by completing all non-Unique Maps in this Region","","",-1874431218,""
5013,"AtlasFavouredMapUnlockRequirements2","Unlock this slot by completing all Bonus Objectives on non-Unique Maps in this Region","","",1555396419,""
5014,"AtlasFavouredMapUnlockRequirements3","Unlock this slot by completing all Awakening Objectives on non-Unique Maps in this Region","","",2066211198,""
5015,"DeliriumFastForwardButtomText","Select to end the Delirium Encounter ({0})","End the Delirium Encounter","",-1514920821,""
5016,"ConsoleActionFavourMap","","Favoured","",-543478708,""
5017,"ConsoleActionChangeMapFavour","","Change Favoured","",-2146125324,""
5018,"ConsoleActionClearMapFavour","","Clear Favoured","",729273503,""
5019,"RegionProgressStageNumber","","Map {0} ","",755306977,""
5020,"ItemErrorNoCitadelsUnlocked","There are no Voidstones on your Atlas","","",-1587136982,""
5021,"TierColourNameWhite","<white>{White}","","",1134570650,""
5022,"TierColourNameYellow","<yellow>{Yellow}","","",387249088,""
5023,"TierColourNameRed","<red>{Red}","","",154347028,""
5024,"ActionSkipEncounterDelay","End Delirium Encounter","","",2059836573,""
5025,"ConsoleActionNavigateMasters","Select Master Atlas Mission","","",-5831504,""
5026,"MenagerieFullMessage","Your Menagerie was full so an older Beast ({0}) was removed to make space.","","",-1905616429,""
5027,"OnlineItemFilterUnversioned","Unversioned","","",848842259,""
5028,"AtlasFavouredMapChooseOverwriteSlot","Replace Favoured <white>{{{0}}} with <white>{{{1}}}?","Replace Favoured <white>{{{0}}} with <white>{{{1}}}?\n<<xbox_button_a>> Confirm\n<<xbox_button_b>> Cancel","",-492306838,""
5029,"AtlasFavouredMapChooseOverwriteSlotTitle","Replace Favoured Map","","",-40590600,""
5030,"ItemErrorItemNotTradeMarketable","Item cannot be traded on the Trade Market.","","",-868078419,""
5031,"AtlasFavouredMapChooseOverwriteSlotEmpty","Set <white>{{{0}}} as Favoured?","Set <white>{{{0}}} as Favoured?\n<<xbox_button_a>> Confirm\n<<xbox_button_b>> Cancel","",1383460929,""
5032,"SearchTradeMarketForItem","Search Trade Market","","",863009993,""
5033,"ConsoleOfferPageSearchMarket","","Search Offered Item","",299805025,""
5034,"ObjectDisplayTextTitleHarvestChest","Seed Cache","","",-983132646,""
5035,"ObjectDisplayTextBodyHarvestChest","Contains seeds which can be planted in the Sacred Grove.","","",-1331107098,""
5036,"ConsoleActionReclaimSkinItem","Reclaim Skin Item","","",462541964,""
5037,"LeagueStandardHarvest","Cultivate the Sacred Grove and grow monsters that yield powerful crafting results when slain.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",595809892,""
5038,"LeagueHardcoreHarvest","Cultivate the Sacred Grove and grow monsters that yield powerful crafting results when slain.\n\n<colour:red>{A character killed in Hardcore Harvest becomes a Standard character.}","","",802904548,""
5039,"LeagueStandardSSFHarvest","SSF Harvest","","",-202656155,""
5040,"LeagueHardcoreSSFHarvest","SSF HC Harvest","","",726105750,""
5041,"ConsoleActionLinkItemToChat","","Link to Chat","",1348331372,""
5042,"ConsoleChatMessageTooLong","","Your message is too long. Please shorten your message and/or remove linked items.","",62152476,""
5043,"ConsoleChatEditMessage","","Edit Message","",1482823624,""
5044,"ConsoleChatRemoveLastLinkedItem","","Remove last Item","",195198964,""
5045,"ConsoleChatNavigateLinkedItems","","Navigate Linked Items","",-525225568,""
5046,"ConsoleChatSend","","Send","",-498432527,""
5047,"ConsoleChatClearMessage","","Clear Message","",-2063093859,""
5048,"ConsoleChatEnterMessage","","Press <<xbox_button_a>> to enter a message...","",1257091293,""
5049,"ConsoleChatPendingMessagePrompt","","<<xbox_button_a>> Send","",800615629,""
5050,"ItemErrorChatMaxLinkedItems","Your message has reached the maximum number of linked items","Your message has reached the maximum number of attached items. Press <<xbox_button_lstick>>+<<xbox_button_menu>> to open chat","",2140997217,""
5051,"ConsoleActionAdjustUISize","","Adjust Size","",-654149957,""
5052,"ChatMessageLinkedItemAdded1","","Item added to message. Your message now has {0} attached item. Press <<xbox_button_lstick>>+<<xbox_button_menu>> to open chat","",174596759,""
5053,"ChatMessageLinkedItemAddedN","","Item added to message. Your message now has {0} attached items. Press <<xbox_button_lstick>>+<<xbox_button_menu>> to open chat","",943176496,""
5054,"HarvestCraftingUIInfo","Select the modification you wish to perform, then place the item you wish to modify in the item space. All crafting options will be lost on visiting the Sacred Grove from another area.","","",1000398599,""
5055,"HarvestCraftingUIWasted","{0} Lifeforce will be Discarded","","",698582380,""
5056,"HarvestCraftingUIRefined","Condense {0} Lifeforce","","",-244315102,""
5057,"HarvestCraftingUIWastedInfo","You don't have enough capacity to store all Condensed Lifeforce, so some will be discarded. Connect more Storage Tanks to increase your storage, or use the Lifeforce to craft items before you choose to condense it.","","",-1818901477,""
5058,"HarvestCraftingUIRefinedInfo","Condensed Lifeforce is stored and can be used to encourage the growth of powerful seeds planted within the Sacred Grove.","","",853697103,""
5059,"HarvestEnergyName","Lifeforce","","",-813239056,""
5060,"ItemDisplayHarvestMonsterLevel","Spawns a Level {0} Monster when Harvested","","",1764675806,""
5061,"ItemDisplayHarvestFluidReward1","Provides {0} Unit of Raw {1} Lifeforce when Harvested","","",1496262592,""
5062,"ItemDisplayHarvestFluidRewardN","Provides {0} Units of Raw {1} Lifeforce when Harvested","","",-1034403338,""
5063,"ItemDisplayHarvestGrowthCycles1","Can be Harvested after {0} Growth Cycle","","",1736071674,""
5064,"ItemDisplayHarvestGrowthCyclesN","Can be Harvested after {0} Growth Cycles","","",-107115521,""
5065,"ItemDisplayHarvestTier","Seed Tier","","",1355924187,""
5066,"ItemDisplayHarvestResource","Stored {0} Lifeforce: {1}/{2}","","",-1677206253,""
5067,"ItemDisplayHarvestResourceNoColour","Stored Lifeforce: {0}/{1}","","",903181706,""
5068,"ItemDisplayHarvestEffectRadius","Radius","","",1927623897,""
5069,"ItemDisplayHarvestFluidRequirement1","Consumes {0} {1} Unit of Condensed Lifeforce from a Disperser per Growth Cycle","","",-1542174733,""
5070,"ItemDisplayHarvestFluidRequirementN","Consumes {0} {1} Units of Condensed Lifeforce from a Disperser per Growth Cycle","","",293136304,""
5071,"ItemDisplayHarvestAdjacencyRequirement1","Requires {0} Adjacent {1} Seed of at least Tier {2} to Grow","","",620641385,""
