"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
6523,"LakeStampingDeviceWorldDescription","Mirrored Tablet","","",792924618,"",""
6524,"ShopItemPriceFree","Free","","",1203837415,"",""
6525,"HideoutEditUndo","Undo","","",2137263974,"",""
6526,"HideoutEditRedo","Redo","","",2661416808,"",""
6527,"MapDeviceMapStatsCategoryMemoryLines","Atlas Memory Modifiers","","",3873529449,"",""
6528,"MtxOptionItemDisabled","Cannot Apply Microtransaction - Item requirements not met","","",561989429,"",""
6529,"TradeMarketListingsFilterTypeBuyout","Buyout Price","","",661040006,"",""
6530,"TradeMarketListingsFilterTypeExactPrice","Listed Price","","",4209399841,"",""
6531,"TradeMarketListingsFilterTypeAny","All Listings","","",2883583692,"",""
6532,"TradeMarketListingsFilterPopupText","Listing Type","","",3665635341,"",""
6533,"TradeMarketListingsFilterMaxPricePopupText","Max Unit Price","","",3340806228,"",""
6534,"TradeMarketListingsFilterCurrencyTypePopupText","Currency Type","","",1543821950,"",""
6535,"ToggleLakeMapButtonHover","Open Lake Map","","",1083879685,"",""
6536,"LakeStampChoicesRemaining","Choices Remaining: {0}/{1}","","",1119050678,"",""
6537,"LakeTilePopupDifficulty","Difficulty: {0}","","",2594685875,"",""
6538,"LakeRerollTabletConfirmation","Are you sure you want to Destroy your Tablet?\nAll progress will be lost.","","",3475322834,"",""
6539,"ScarabFailureMapAlreadyHasExpeditionEncounter","Unable to open Map. The Map being opened already contains an Expedition encounter.","","",783801675,"",""
6540,"ItemErrorMemoryLineMapIsUnique","Memories cannot be used on Unique Maps","","",3822612360,"",""
6541,"SearchFilterInventoryLocation","location|loc|position|pos|square","","",482487903,"",""
6542,"ShopPersonalBalanceHover","This is your personal microtransaction balance","","",1284460963,"",""
6543,"ShopGuildBalanceHover","This is the microtransaction balance of your current Guild","","",321394442,"",""
6544,"ItemErrorLakeRoomUpgradeLowLevel","Area level is too low to Upgrade this Reflection","","",2886043177,"",""
6545,"ItemErrorLakeRoomUpgradeNoUpgrade","Cannot be Upgraded","","",866296085,"",""
6546,"LakeTabletBanishedStampChoicesHeader","Exiled Choices:","","",1889313544,"",""
6547,"PassiveNameWithEnglishNameFormat","{0}\n({1})","","",510941446,"",""
6548,"ItemErrorTooManyItemsInStack","Too many Items in stack","","",2993307510,"",""
6549,"AtlasMapNameWithEnglishNameFormat","{0} ({1})","","",1328185266,"",""
6550,"LakeTabletStampActionLegend","Apply","","",1989559511,"",""
6551,"LakeTabletBanishActionLegend","Exile a Reflection. You'll not be offered Reflections with this name again for this Tablet.","Exile Reflection","",2662502705,"",""
6552,"ItemFunctionLakeTablet","Right click this item to view the Lake map. Open portals to the Lake of Kalandra by using this item in a personal Map Device.","Press <<xbox_button_a>> to view the Lake map. Open portals to the Lake of Kalandra by using this item in a personal Map Device.","",3986268441,"",""
6553,"LakePortalAlreadyOpened","A portal has already been opened","","",731752486,"",""
6554,"ItemDisplayLakeAreaLevel","Area Level","","",2908895391,"",""
6555,"LakeTabletSelectActionLegend","Select","","",685786600,"",""
6556,"LakeTabletSetEntranceActionLegend","Set Entrance","","",558920276,"",""
6557,"LakeTabletSetBlockedActionLegend","Move Blockage","","",1516550590,"",""
6558,"ShrineBrineKingName","Tsoagoth Shrine","","",1107575093,"",""
6559,"ShrineLunarisName","Lunaris Shrine","","",569332047,"",""
6560,"ShrineSolarisName","Solaris Shrine","","",4096087203,"",""
6561,"ShrineArakaaliName","Arakaali Shrine","","",709019149,"",""
6562,"ShrineBrineKingActivation","Tame the roiling oceans.","","",3299899572,"",""
6563,"ShrineLunarisActivation","The moon rises for war, cresting the star-filled night.","","",2431472229,"",""
6564,"ShrineSolarisActivation","A new dawn burns the world.","","",2480421502,"",""
6565,"ShrineArakaaliActivation","Lecherous delight, unto ash.","","",1550537653,"",""
6566,"LoginStateWarnAboutRMT","Your account has been detected trading in-game items or progress for real money. Trading items or accounts for external currency (including currencies used on external trading forums) or real world value is not allowed and can lead to your account being banned.\n\nWe take Real Money Trading very seriously because it damages Path of Exile's economy and undermines the fairness of the game. It's not fair for other players who earn their progress by playing the game properly.\n\nAs you have not been detected doing this before, we have reduced your ban to a warning. We will keep an eye on your account in the future. If you have any questions about this, please contact support@grindinggear.com.","","",3759311952,"",""
6567,"GamepadContextualViewLakeTablet","View Lake Map","","",3885363083,"",""
6568,"ItemDisplayLakeRoomTier","Tier {0}","","",345973979,"",""
6569,"ItemDisplayLakeRoomDifficulty","Difficulty {0}","","",4192839146,"",""
6570,"ItemDisplayLakeAccessibleRooms","[DNT]Accessable Rooms","","",2216075610,"",""
6571,"ItemDisplayLakeInaccessibleRooms","[DNT]Inaccessible Rooms","","",409204651,"",""
6572,"HarvestCraftSearchInfo","Highlights crafts that match the keywords you specify. \n\nTips:\n<default>{- Type multiple keywords by separating them with a space\n- Regular expressions are supported\n- You can press <b>{CTRL + F} as a shortcut}","","",414866405,"",""
6573,"LakeCraftingWindowTitle","Reflection","","",3542110164,"",""
6574,"LakeCraftButtonText","Reflect","","",3029164196,"",""
6575,"LakeCraftButtonHover","Reflect Item","","",1045307679,"",""
6576,"BlightAnointErrorCannotUseMirrorOil","Mirrored items cannot be Instilled.","","",2336531617,"",""
6577,"LakeCraftInfoText","Generate an amulet or ring, alongside its Reflection. One copy may be kept and the other must be returned to the Lake.","","",3448061504,"",""
6578,"ItemErrorLakeRoomSelected","Already selected","","",3700684413,"",""
6579,"LakeTabletWindowErrorItemOnCursor","Remove item from cursor","","",3911763778,"",""
6580,"LakeCraftInfoRequiresItemText","Provide a rare amulet or ring to be changed forever through Reflection. One copy may be kept and the other must be returned to the Lake.","","",48202293,"",""
6581,"AtlasPassVaultDoor09","Vault 9","","",1624406332,"",""
6582,"AtlasPassVaultDoor10","Vault 10","","",187792931,"",""
6583,"AtlasPassVaultDoor11","Vault 11","","",2044217676,"",""
6584,"AtlasPassVaultDoor12","Vault 12","","",3991574935,"",""
6585,"LakeReflectionDevice","Reflecting Mist","","",1108085644,"",""
6586,"LakeReflectionDeviceBYO","Ethereal Reflecting Mist","","",4063873224,"",""
6587,"MemoryLineAtlasHover","Speak to {0} in your Hideout to explore the Memory {1}","","",1355343574,"",""
6588,"MasterNameKirac","Kirac","","",2584526709,"",""
6589,"ShopItemDiscountText","Bundle Saves {0}","","",2759290030,"",""
6590,"HarvestFilterGamepadToggleAction","Toggle","","",3792772840,"",""
6591,"LakeTabletSwapActionLegend","Swap","","",676217929,"",""
6592,"LakeTabletLeaveAreaButtonPopup","Exit Lake","","",3939046710,"",""
6593,"GamepadLegendActionShowItemHovers","Show Item Info","","",1525341396,"",""
6594,"GamepadAtlasItemUseErrorStashIsOpen","Cannot use Atlas items while your Stash is open","","",332025944,"",""
6595,"InteractErrorBattlePassDoorOutOfLeagueTencent","[DNT]Players playing in the current challenge league can purchase Kirac's Vault Pass, which unlocks exclusive cosmetic rewards for you as you complete the bonus objective of maps.","","",1524736549,"",""
6596,"OptionsNetworkingModeHybrid","Hybrid","","",2522543939,"",""
6597,"ItemErrorHasSockets","Cannot be used on Items with Sockets","","",2286194939,"",""
6598,"ItemErrorTooManyMemoryLines","You already have the maximum number of Memories on your Atlas","","",2494336344,"",""
6599,"ItemErrorAlreadyHaveThatMemoryLine","You already have that Memory on your Atlas","","",1669299079,"",""
6600,"RitualBloodVesselErrorNoMonsters","Unable to open Map. Blood-filled Vessels cannot be used on Maps that don't contain monsters.","","",3616042987,"",""
6601,"LeagueStandardSanctum","Dare to enter The Forbidden Sanctum and uncover its treasures.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",1521422790,"",""
6602,"LeagueHardcoreSanctum","Dare to enter The Forbidden Sanctum and uncover its treasures.\n\n<colour:red>{A character killed in Hardcore Sanctum becomes a Standard character.}","","",3851345559,"",""
6603,"LeagueStandardSSFSanctum","SSF Sanctum","","",3400792573,"",""
6604,"LeagueHardcoreSSFSanctum","SSF HC Sanctum","","",2691692996,"",""
6605,"LakeTabletActionDisconnectWarning","Performing this action will disconnect one or more tiles, preventing them from being accessed.","","",2342776292,"",""
6606,"ObjectDisplayTextChestTreeOfSoulsNailStake","Runic Seal","","",876246736,"",""
6607,"ActionOpenSkillPanel","Skills Panel","","",1529525719,"",""
6608,"MobilePortalPrefix","Go to ","","",2041402923,"",""
6609,"GallowsGraveyardGate","Iron Gate","","",2342060164,"",""
6610,"UIOptionsOpenGemPanelOnGemPickup","Open Gem Panel on Gem pickup","","",987923472,"",""
6611,"MudBurrowArena","Burrower's Lair","","",79485890,"",""
6612,"ScarabFailureWrongTierRusted","Unable to open Map. Rusted Scarabs can only be used on White Maps in Ruthless","","",2903887430,"",""
6613,"ScarabFailureWrongTierPolished","Unable to open Map. Polished Scarabs can only be used on Yellow Maps in Ruthless","","",2472011669,"",""
6614,"ScarabFailureWrongTierGilded","Unable to open Map. Gilded Scarabs can only be used on Red Maps in Ruthless","","",3614477543,"",""
6615,"EscapeScreenOpenTradeSiteButton","","Trade Website","",683158020,"",""
6616,"TombCoffinAmbush","Coffin","","",3920483500,"",""
6617,"CreateCharacterStateHardModeWarning","Ruthless is a significantly different game experience with extreme item scarcity, among other changes. For full information, check out pathofexile.com/ruthless","","",2882941658,"",""
6618,"CreateCharacterStateHardMode","Ruthless","Toggle Ruthless","",3260502180,"",""
6619,"CreateCharacterStateHardModeConfirmationTitle","Ruthless Characters","","",2486021098,"",""
6620,"CreateCharacterStateHardModeConfirmationText","Ruthless is a significantly different game experience with extreme item scarcity. Are you sure you want to create a Ruthless character?","","",2956439089,"",""
6621,"MapStashTierTabEditorGuardianMaps","Guardian Maps","","",550157632,"",""
6622,"ObjectDisplayTextItemDisplayCase","Display Case","","",2778142976,"",""
6623,"RelicAltarWindowTitle","Relic Altar","","",2290118661,"",""
6624,"RelicAltarWindowInfo","<bigger>{<title>{Trial of the Sekhemas}}\r\nThe Trial of the Sekhemas will pit you against ancient tests. Those that endure these tests can reap great rewards. The Trials require a Barya to participate.\r\n\r\nCompleting these trials can earn [AscendancyPoints|Ascendancy Skill Points].\r\n\r\nDamage you take in the Trial impacts your [Honour]. Lost Honour persists between trials.\r\nLosing all your Honour fails the Trial. This is not considered dying for your character.\r\n\r\n<bigger>{<title>{Relics}}\r\nRelics influence various aspects of the Trial to make it easier. Your Relics persist between Trials.\r\n<yellow>{Selected Relics cannot be changed while you have an active Trial.}\r\n\r\nRelics have varying dimensions, so arrange them carefully to maximise your benefits.\r\n\r\nYou can unlock more Relic slots by killing bosses deeper into the Trials.\r\n\r\nSpare Relics can be stored in the Relic Locker or any of your personal stash tabs.","<bigger>{<title>{Trial of the Sekhemas}}\r\nThe Trial of the Sekhemas will pit you against ancient tests. Those that endure these tests can reap great rewards. The Trials require a Barya to participate.\r\n\r\nCompleting these trials can earn [AscendancyPoints|Ascendancy Skill Points].\r\n\r\nDamage you take in the Trial impacts your [Honour]. Lost Honour persists between trials.\r\nLosing all your Honour fails the Trial. This is not considered dying for your character.\r\n\r\n<bigger>{<title>{Relics}}\r\nRelics influence various aspects of the Trial to make it easier. Your Relics persist between Trials.\r\n<yellow>{Selected Relics cannot be changed while you have an active Trial.}\r\n\r\nRelics have varying dimensions, so arrange them carefully to maximise your benefits.\r\n\r\nYou can unlock more Relic slots by killing bosses deeper into the Trials.\r\n\r\nSpare Relics can be stored in the Relic Locker or any of your personal stash tabs.","",2229941862,"",""
6625,"HideoutMannequinStand","Mannequin","","",1804469647,"",""
6626,"CreateCharacterStateHardcoreAndHardModeConfirmationTitle","Hardcore Ruthless Characters","","",2111112182,"",""
6627,"CreateCharacterStateHardcoreAndHardModeConfirmationText","Please note that dead Hardcore characters cannot be restored for any reason (including game bugs or internet lag).\n\nAlso, Ruthless is a significantly different game experience with extreme item scarcity. Hardcore Ruthless characters that die are voided and are no longer playable.\n\nAre you sure you want to create a Hardcore Ruthless character?","","",652419123,"",""
6628,"SanctumMapFirstFloorTitle","Test of Strength","","",261118456,"",""
6629,"SanctumMapSecondFloorTitle","Test of Will","","",1942045016,"",""
6630,"SanctumMapThirdFloorTitle","Test of Cunning","","",1491286887,"",""
6631,"SanctumMapFourthFloorTitle","Test of Time","","",3044111382,"",""
6632,"SanctumMapWindowInfo","This map shows your current progress on this floor of the Trial of the Sekhemas. Your journey will take you on a path from the entrance of the floor to the boss room on the right; you can't double back to enter previous rooms.\n\nYou can see a few rooms ahead, which will help you make a choice about what path to take. Your run ends if you lose all your [Honour] or Life.\n\nSome rooms are Afflicted, and will apply Afflictions to you when you enter them.","","",1946607980,"",""
6633,"SanctumRunSummaryWindowInfo","","","",1583795893,"",""
6634,"MicrotransactionFusingEffect6LinkCongratulations","Congratulations!","","",3326150649,"",""
6635,"SanctumObjectWorldDescriptionTitle","Trial Map","","",1878450520,"",""
6636,"SanctumObjectWorldDescriptionBody","Interact to select a trial","","",2011810406,"",""
6637,"SanctumRunSummaryTitle","","","",504636487,"",""
6638,"SanctumErrorNotMapOwner","You must be the map owner to do this","","",1636635017,"",""
6639,"ObjectDisplayTextSanctumMote","Sacred Water","","",4200940034,"",""
6640,"RelicStorageWindowTitle","Relic Locker","","",2022812438,"",""
6641,"ItemDisplayHardModeRustedScarabDescription","This is only usable on White Maps.","","",1939917390,"",""
6642,"ItemDisplayHardModePolishedScarabDescription","This is only usable on Yellow Maps.","","",434354873,"",""
6643,"ItemDisplayHardModeGildedScarabDescription","This is only usable on Red Maps.","","",286495847,"",""
6644,"ItemDisplayHardModeJewelledScarabDescription","This is only usable on Red Maps.","","",1782034560,"",""
6645,"ItemFilterErrorKeywordOutsideRule","Keyword \""{0}\"" found outside of a rule block","","",2349609988,"",""
6646,"HideoutDeliriumObject","Delirious Hideout Decoration","","",751496618,"",""
6647,"ItemFilterErrorFilterTypeAlreadySpecified","The Item Filter type has already been specified","","",2353554779,"",""
6648,"ItemFilterErrorUnknownFilterType","Unknown Item Filter type \""{0}\""","","",1587476697,"",""
6649,"ItemFilterErrorInvalidTypeForLeague","Invalid Item Filter type for current League.","","",200460200,"",""
6650,"ItemFilterErrorFilterPropertyMustBeBeforeFirstRule","Keyword \""{0}\"" may only appear before the first rule block","","",3298709328,"",""
6651,"SanctumFountain","Honour Tabana","","",2081683609,"",""
6652,"KitavaWeaken1HardMode","You have been permanently weakened by Kitava's cruel affliction. You now have -50% to all Elemental Resistances and -30% to Chaos Resistance.","","",3210956557,"",""
6653,"KitavaWeaken2HardMode","You have been permanently weakened by Kitava's merciless affliction. You now have a total of -100% to all Elemental Resistances and -60% to Chaos Resistance.","","",952195452,"",""
6654,"ViewPrimordialAltarModifiersGamepadPrompt","View Primordial Altar Modifiers","","",1860074196,"",""
6655,"SanctumRunSummaryFinishedButton","Finish","","",3039037631,"",""
6656,"SanctumRunSummaryFinishedPopup","","","",2684041158,"",""
6657,"SanctumChoiceNotEnoughGold","Not enough Sacred Water","","",1633850256,"",""
6658,"SanctumChoiceNotEnoughHealth","Not enough Life","","",3512265732,"",""
6659,"ItemFilterErrorFilterTypeNotSpecified","Item Filter type not specified.","","",4265339220,"",""
6660,"ItemFilterErrorInvalidKeywordForFilterType","Keyword \""{0}\"" is not allowed for this type of Item Filter","","",1172993697,"",""
6661,"ItemFilterLoadFailureWithReason","Failed to load Item Filter. Reason: {0}","","",4154239759,"",""
6662,"SanctumDealObject","Pledge to Kochai","","",937349396,"",""
6663,"FeedbackWindowTitle","Feedback","","",3969131852,"",""
6664,"FeedbackWindowInfoText","Enter Feedback:","","",2504674398,"",""
6665,"FeedbackWindowSubmit","Submit","","",2613181278,"",""
6666,"PlayerOffline","Offline","","",3415038679,"",""
6667,"SanctumResolveBarTitle","Resolve","","",1557578124,"",""
6668,"SanctumResolveValue","[Honour]: <white>{{{0}/{1}}}","","",1580262650,"",""
6669,"SanctumShieldValue","Inspiration <white>{{{0}}}","","",3209227509,"",""
6670,"HiddenItemSupportGem","A random Support Gem","","",463603039,"",""
6671,"SanctumErrorResetDungeon","Cannot start a Trial of Sekhemas in this area because you reset the Trials.","","",785477930,"",""
6672,"SanctumOpenRunSummaryActiveHover","View Trials [{0}]","","",404335482,"",""
6673,"SanctumOpenRunSummaryInactiveHover","No Active Trials","","",3655996581,"",""
6674,"SanctumResetRunHover","End Trials\n\nAll current Trial progress will be lost.","","",4118015489,"",""
6675,"SanctumResetRunConfirmation","Are you sure you want to end the Trials? All current Trial progress will be lost.","","",1735337162,"",""
6676,"SanctumDeferralObject","Offer","","",337903425,"",""
6677,"ItemErrorItemNotAwakenedSkillGem","Item is not an Awakened Gem.","","",3107996852,"",""
6678,"ItemErrorItemSkillGemLevelTooHigh","Gem Level is too high.","","",188776790,"",""
6679,"ItemErrorItemSkillGemIsMaxLevel","Gem is at its maximum Level.","","",3240587043,"",""
6680,"ItemErrorItemIsNotSynthetic","Item is not Synthesised.","","",557816921,"",""
6681,"ItemErrorCannotChangeImplicitMods","Item's Implicit Mods cannot be modified.","","",3248691380,"",""
6682,"SanctumErrorCannotResetFirstRoom","You cannot reset the Trials until you have completed the first room.","","",1885125238,"",""
6683,"ActionShowAdvancedItemDescriptions","Show Advanced Item Descriptions","","",1848378910,"",""
6684,"ActionCompareItemDescriptions","Compare Item Descriptions","","",1896661389,"",""
6685,"SanctumVendorMerchantTitle","Merchant","","",1449703541,"",""
6686,"SanctumVendorLyciaPactTitle","Pledge","","",2280894444,"",""
6687,"SanctumVendorDeferralTitle","Offer","","",2324177928,"",""
6688,"SanctumVendorPactConfirmHover","(Ctrl+Click to quick accept)","","",1523921280,"",""
6689,"SanctumVendorDeferralConfirmHover","(Ctrl+Click to quick select)","","",3988562497,"",""
6690,"SanctumVendorMerchantConfirmHover","(Ctrl+Click to quick purchase)","","",239290221,"",""
6691,"SanctumVendorRerollHover","Reroll Shop","","",696184292,"",""
6692,"SanctumVendorPactConfirmButton","Accept Pledge","","",3908708304,"",""
6693,"SanctumVendorDeferralConfirmButton","Confirm","","",3277840105,"",""
6694,"SanctumVendorMerchantConfirmButton","Purchase","","",3852289426,"",""
6695,"SanctumEffectAdded","Gain","","",3937703633,"",""
6696,"SanctumEffectRemoved","Remove","","",345276537,"",""
6697,"SactumAddMajorBoon","Gain a random Major Boon","","",3163569896,"",""
6698,"SactumAddMajorBoons","Gain {0} random Major Boons","","",813542189,"",""
6699,"SactumAddMinorBoon","Gain a random Minor Boon","","",2529266233,"",""
6700,"SactumAddMinorBoons","Gain {0} random Minor Boons","","",1806342578,"",""
6701,"SactumAddMajorCurse","Gain a random Major Affliction","","",868007665,"",""
6702,"SactumAddMajorCurses","Gain {0} random Major Afflictions","","",389016166,"",""
6703,"SactumAddMinorCurse","Gain a random Minor Affliction","","",3214338239,"",""
6704,"SactumAddMinorCurses","Gain {0} random Minor Afflictions","","",29928478,"",""
6705,"SanctumGoldCost","Lose {0} Sacred Water","","",127341803,"",""
6706,"SanctumResolveCost","Lose {0} Life","","",1154018207,"",""
6707,"SanctumGainGold","Gain {0} Sacred Water","","",3482375797,"",""
6708,"SanctumGainResolve","Gain {0} Life","","",2105413085,"",""
6709,"SanctumGainShield","Gain {0} Inspiration","","",943284638,"",""
6710,"SanctumResolvePercentCost","Lose {0}% Maximum Life","","",3144794962,"",""
6711,"SanctumGainResolvePercent","Gain {0}% Maximum Life","","",2049457425,"",""
6712,"SactumRemoveMajorBoon","Lose a random Major Boon","","",14685344,"",""
6713,"SactumRemoveMajorBoons","Lose {0} random Major Boons","","",1599858564,"",""
6714,"SactumRemoveMinorBoon","Lose a random Minor Boon","","",4223487203,"",""
6715,"SactumRemoveMinorBoons","Lose {0} random Minor Boons","","",2605171483,"",""
6716,"SactumRemoveMajorCurse","Lose a random Major Affliction","","",729526583,"",""
6717,"SactumRemoveMajorCurses","Lose {0} random Major Afflictions","","",2898370565,"",""
6718,"SactumRemoveMinorCurse","Lose a random Minor Affliction","","",3380529124,"",""
6719,"SactumRemoveMinorCurses","Lose {0} random Minor Afflictions","","",1300357735,"",""
6720,"SanctumMerchantItemTypeBoon","Boon","","",3336841770,"",""
6721,"SanctumMerchantItemTypeMajorBoon","Major Boon","","",1559369610,"",""
6722,"SanctumMerchantItemTypeRelic","Relic","","",2517170466,"",""
6723,"PassiveNodeGrantsAtlasPassivePoints","Grants {0} Atlas Passive Skill Points","","",1351422624,"",""
6724,"PassiveNodeGrantsAtlasPassivePoint","Grants {0} Atlas Passive Skill Point","","",3319108557,"",""
6725,"ShowRelicLockerButtonHover","Show Relic Locker","","",3429861691,"",""
6726,"RelicAltarConfirmButton","Confirm","","",1394308862,"",""
6727,"RelicAltarConfirmHover","<bigger>{<title>{Start Trials}}\r\nSelected Relics cannot be changed while you have an active Trial.","<bigger>{<title>{Start Trials}}\r\nSelected Relics cannot be changed while you have an active Trial.","",3748584996,"",""
6728,"SanctumRelicObjectWorldDescriptionTitle","Relic Altar","","",1772403930,"",""
6729,"SanctumRelicObjectWorldDescriptionBody","Interact to participate in\nthe Trial of the Sekhemas","","",2278512300,"",""
6730,"SanctumHiddenCurseDescription","Afflicts you with an <sanctumcurse>{Unknown} Affliction on Entry","","",63561021,"",""
6731,"SanctumCurseDescription","Afflicts you with <sanctumcurse>{{{0}}} on Entry","","",263937791,"",""
6732,"MicrotransactionFusingEffectCongratulatePlayerButton","Congratulate","","",3467304400,"",""
6733,"MicrotransactionFusingEffectCongratulatePlayerButtonPopup","Click to congratulate this player on their 6-linked item","","",226512037,"",""
6734,"MicrotransactionFusingEffectCongratulatePlayerContextMenuOption","Congratulate this player on their 6-linked item","","",595310170,"",""
6735,"ItemDisplayMapMapItemDropChanceIncrease","Waystone Drop Chance","","",2798349392,"",""
6736,"ItemDescriptionSanctumRelic","Place this item on the Relic Altar at the start of the Trial of the Sekhemas","","",1589318998,"",""
6737,"ItemDescriptionSanctumSpecialRelic","Place this item on the Relic Altar to affect your character","","",2743768017,"",""
6738,"SanctumErrorAbandoned","Trial Abandoned","","",695424293,"",""
6739,"SanctumFountainDescription","Restore {0} of your [Honour]","","",386018188,"",""
6740,"SanctumDealDescription","Choose to take on a Pledge to Kochai the Inscrutable, altering the parameters of the Trial","","",3049955370,"",""
6741,"SanctumDeferralDescription","Can you be Tempted?","","",3866818656,"",""
6742,"SanctumHiddenPathTitle","Unknown encounter","","",1294968877,"",""
6743,"SanctumErrorLockInRelics","You must first interact with the Relic Altar to select your Relics for this run.","","",2549783832,"",""
6744,"SanctumFountainAfflictedTitle","Honour Ahkeli","","",3823682641,"",""
6745,"SanctumFountainAfflictedDescription","Restore {0} of your [Honour]\nGain a random Minor Affliction","","",795407587,"",""
6746,"SanctumFountainBoonTitle","Honour Orbala","","",588627265,"",""
6747,"SanctumFountainBoonDescription","Restore {0} of your [Honour]\nGain a random Boon","","",92103576,"",""
6748,"SanctumFountainRainbowTitle","Honour Galai","","",2813391708,"",""
6749,"SanctumFountainRainbowDescription","Restore {0} of your [Honour]\nGain a random Boon\nCleanse a random Affliction","","",1437017674,"",""
6750,"SanctumFountainWaterTitle","Honour Halani","","",836014982,"",""
6751,"SanctumFountainWaterDescription","Restore {0} of your [Honour]\nGain a cache of Sacred Water","","",1618486281,"",""
6752,"RelicEffectsHoverTitle","Relic Effects:","","",1247823410,"",""
6753,"RelicEffectsHoverEmpty","None","","",2431719908,"",""
6754,"SanctumDeferralChestDescription","Contains Currency Items you chose in previous rooms","","",409322475,"",""
6755,"SanctumErrorNotOwner","Only the Trial owner can interact with this","","",2192206443,"",""
6756,"ItemErrorMicrotransactionUnusableInHardMode","This Microtransaction cannot be used in Ruthless Leagues","","",450182711,"",""
6757,"SanctumSingularNowReward","Receive 1x {0} right now","","",1592730705,"",""
6758,"SanctumMultiNowReward","Receive {0}x {1} right now","","",1290620073,"",""
6759,"SanctumSingularCurrentFloorReward","Receive 1x {0} at the end of the Floor","","",4160444563,"",""
6760,"SanctumMultiCurrentFloorReward","Receive {0}x {1} at the end of the Floor","","",3400371287,"",""
6761,"SanctumSingularNextFloorReward","Receive 1x {0} at the end of the next Floor","","",3859538305,"",""
6762,"SanctumMultiNextFloorReward","Receive {0}x {1} at the end of the next Floor","","",2699758414,"",""
6763,"SanctumSingularDungeonReward","Receive 1x {0} on completing the Sanctum","","",3414572327,"",""
6764,"SanctumMultiDungeonReward","Receive {0}x {1} on completing the Sanctum","","",4208390541,"",""
6765,"ScarabStashUpgradeButton","Upgrade","","",1438388296,"",""
6766,"ScarabStashUpgradeButtonPopup","Click on this button and then click Scarabs to upgrade\nthem to the next tier. Press Esc when done.","","",2378614392,"",""
6767,"ScarabStashUpgradeLabel","Click on Scarabs in the stash to upgrade them. Press Esc when done.","","",20855971,"",""
6768,"SanctumErrorStoredEncounter","Cannot start a Trial in this area because you stored it for later use","","",1535122077,"",""
6769,"SanctumErrorNoStoredEncounters","No stored Trials","","",3627549937,"",""
6770,"HeistBlueprintRewardHardMode","Replicas or Unusual Gems","","",2674888235,"",""
6771,"SanctumMapStoreButtonFullHover","You are at the limit of {0} stored Trials. You must run some of these before you can store more.","","",28757714,"",""
6772,"SanctumMapStoreButtonHover","Store Sanctum Room for later (Stored: {0}/{1})\n\nAfter storing a room, you will not be able to run the Sanctum in this area. In later areas you can run stored rooms after that area's Sanctum Room is complete.","","",495012066,"",""
6773,"SanctumMapFirstFloorRunEndedSummary","In Room {0} of the Test of Strength","","",3757734938,"",""
6774,"SanctumMapSecondFloorRunEndedSummary","In Room {0} of the Test of Will","","",212704056,"",""
6775,"SanctumMapThirdFloorRunEndedSummary","In Room {0} of the Test of Cunning","","",2796788517,"",""
6776,"SanctumMapFourthFloorRunEndedSummary","In Room {0} of the Test of Time","","",876240819,"",""
6777,"RelicAtlarCraftingButton","Corrupt","","",1753849816,"",""
6778,"RelicAtlarCraftingNormalInfo","","","",3176951188,"",""
6779,"RelicAtlarCraftingSpecialInfo","Select a Sanctified Relic ","","",783022155,"",""
6780,"OptionsShowResistanceIconsLabel","Show Monster Resistance Icons","","",2836818430,"",""
6781,"OptionsShowResistanceIconsPopup","Show Monster Resistance Icons under the monster's life bar","","",1920469355,"",""
6782,"SanctumStoreRunConfirmation","Are you sure you want to store this Trial to run later?","","",1428746485,"",""
6783,"SanctumDoorGamepadActionA","Run","","",2422732624,"",""
6784,"HideoutScourgeObject","Scourge Hideout Decoration","","",1937868861,"",""
6785,"GamepadCreateCharacterSSF","Solo Self-Found","","",3891771747,"",""
6786,"GamepadCreateCharacterHardcore","Hardcore","","",4132714987,"",""
6787,"GamepadCreateCharacterHardMode","Ruthless","","",3702742934,"",""
6788,"SanctumInteractRequiresPact","You must accept a Pledge in order to be able to interact with this","","",3479057197,"",""
6789,"SanctumForgoLyciaFinalFormWarning","Upon entering the final reward room, you will be unable to return and face Lycia's true form.\nAre you sure you want to proceed?","","",585421390,"",""
6790,"SanctumRunFailed","Trial of the Sekhemas Failed","","",469344969,"",""
6791,"SanctumShowingMapOwnersSanctumWarning","Showing Map Owner's Trial of the Sekhemas","","",1189904043,"",""
6792,"SanctumEffectRemovedNotification","Removed","","",1434922375,"",""
6793,"AtlasPassVaultDoor13","Vault 13","","",2711210501,"",""
6794,"AtlasPassVaultDoor14","Vault 14","","",1206728956,"",""
6795,"SanctumNotifyEncounterStored","An additional Sanctum Room has been stored for later use.","","",306104917,"",""
6796,"SanctumErrorTooManyUniqueRelics","Can only use one Unique Relic each Trial","","",4240135609,"",""
6797,"HideoutItemDisplayCaseTakeItemButton","Take Item","","",1718257967,"",""
6798,"HideoutItemDisplayCaseTakeItemLegend","","Take Item","",516715986,"",""
6799,"HideoutItemDisplayCaseCannotBeRemovedErrorWrongLeague","This item is in a different league.","","",2766959487,"",""
6800,"HideoutItemDisplayCaseCannotBeRemovedErrorItemOnCursor","There is already an item on your cursor.","","",4121916511,"",""
