"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues"
55383,10089,1,1,500,0,0,0,"[10,15]",[],[10140],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.65,0.94]"
55384,10088,1,1,500,0,0,0,"[8,11]",[],[10139],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.65,0.94]"
55385,10090,1,1,500,0,0,0,"[8,11,233,233,233,233]",[],[10141],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.65,0.94,1.2,1.2,1.2,1.2]"
55386,10090,2,82,500,0,0,0,"[1665,2425,51521,51521,51521,51521]",[],[10141],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.7,1.02,1.3,1.3,1.3,1.3]"
55387,10090,3,83,500,0,0,0,"[1875,2800,58332,58332,58332,58332]",[],[10141],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.75,1.12,1.4,1.4,1.4,1.4]"
55388,10090,4,84,500,0,0,0,"[2102,3154,65699,65699,65699,65699]",[],[10141],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.8,1.2,1.5,1.5,1.5,1.5]"
55389,10090,5,85,500,0,0,0,"[3315,4972,103584,103584,103584,103584]",[],[10141],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[1.2,1.8,2.25,2.25,2.25,2.25]"
55390,10091,1,1,500,0,0,0,"[9,14,194,194,194,194]",[],[10142],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.8,1.2,1,1,1,1]"
55391,10092,1,4,0,0,0,0,"[9,13]",[],[10143],[],"[1468,1469]","[0,0]",[],"[3,3]","[0.8,1.2]"
55392,10092,2,68,0,0,0,0,"[427,640]",[],[10143],[],"[1468,1469]","[0,0]",[],"[3,3]","[0.8,1.2]"
55393,10093,1,1,500,0,0,0,"[9,14]",[],[10144],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.65,0.94]"
55394,10093,2,82,500,0,0,0,"[2081,3032]",[],[10144],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.7,1.02]"
55395,10093,3,83,500,0,0,0,"[2344,3500]",[],[10144],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.75,1.12]"
55396,10093,4,84,500,0,0,0,"[2628,3942]",[],[10144],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55397,10093,5,85,500,0,0,0,"[5524,8287]",[],[10144],[],"[1466,1467]","[0,0]",[],"[3,3]","[1.6,2.4]"
55398,10094,1,1,500,0,0,0,"[23,33]",[2000],[10145],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.65,0.94]"
55399,10094,2,82,500,0,0,0,"[12647,18428]",[2000],[10145],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.7,1.02]"
55400,10094,3,83,500,0,0,0,"[14410,21519]",[2000],[10145],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.75,1.12]"
55401,10094,4,84,500,0,0,0,"[16344,24517]",[2000],[10145],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.8,1.2]"
55402,10094,5,85,500,0,0,0,"[26067,39100]",[1200],[10145],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[1.2,1.8]"
55403,10095,1,1,500,0,0,0,"[27,38]",[4000],[10146],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.65,0.94]"
55404,10095,2,82,500,0,0,0,"[14755,21500]",[4000],[10146],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.7,1.02]"
55405,10095,3,83,500,0,0,0,"[16812,25106]",[4000],[10146],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.75,1.12]"
55406,10095,4,84,500,0,0,0,"[19069,28603]",[4000],[10146],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.8,1.2]"
55407,10095,5,85,500,0,0,0,"[30411,45617]",[2000],[10146],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[1.2,1.8]"
55408,10096,1,1,500,0,0,0,"[30,44]",[6000],[10147],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.65,0.94]"
55409,10096,2,82,500,0,0,0,"[16863,24571]",[6000],[10147],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.7,1.02]"
55410,10096,3,83,500,0,0,0,"[19214,28692]",[6000],[10147],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.75,1.12]"
55411,10096,4,84,500,0,0,0,"[21793,32689]",[6000],[10147],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.8,1.2]"
55412,10096,5,85,500,0,0,0,"[34755,52133]",[2800],[10147],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[1.2,1.8]"
55413,10097,1,1,500,0,0,0,"[30,44]",[6000],[10148],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.65,0.94]"
55414,10097,2,82,500,0,0,0,"[16863,24571]",[6000],[10148],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.7,1.02]"
55415,10097,3,83,500,0,0,0,"[19214,28692]",[6000],[10148],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.75,1.12]"
55416,10097,4,84,500,0,0,0,"[21793,32689]",[6000],[10148],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[0.8,1.2]"
55417,10097,5,85,500,0,0,0,"[34755,52133]",[5000],[10148],[],"[1466,1467]","[0,0]",[356],"[3,3,1]","[1.2,1.8]"
55418,10098,1,1,500,0,0,0,"[30,44]",[],[10149],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.65,0.94]"
55419,10098,2,82,500,0,0,0,"[16863,24571]",[],[10149],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.7,1.02]"
55420,10098,3,83,500,0,0,0,"[19214,28692]",[],[10149],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.75,1.12]"
55421,10098,4,84,500,0,0,0,"[21793,32689]",[],[10149],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55422,10099,1,81,0,0,0,0,[],[],[10150],[],[],[],[],[],[]
55423,10099,2,82,0,0,0,0,[],[],[10150],[],[],[],[],[],[]
55424,10099,3,83,0,0,0,0,[],[],[10150],[],[],[],[],[],[]
55425,10099,4,84,0,0,0,0,[],[],[10150],[],[],[],[],[],[]
55426,10100,1,81,0,0,0,0,[],[],[10151],[],[],[],[],[],[]
55427,10101,1,81,0,0,0,0,[],[],[10152],[],[],[],[],[],[]
55428,10101,2,82,0,0,0,0,[],[],[10152],[],[],[],[],[],[]
55429,10101,3,83,0,0,0,0,[],[],[10152],[],[],[],[],[],[]
55430,10101,4,84,0,0,0,0,[],[],[10152],[],[],[],[],[],[]
55431,10102,1,1,0,0,0,0,[],[],[10153],[],[],[],[],[],[]
55432,10103,20,1,0,0,0,0,[],[],[10154],[],[],[],[],[],[]
55433,10104,1,1,0,0,0,0,[],[],[10155],[],[],[],[],[],[]
55434,10105,1,1,0,0,0,0,[],[],[10156],[],[],[],[],[],[]
55435,10107,1,1,0,0,0,0,[],[],[10158],[],[],[],[],[],[]
55436,10108,1,1,0,0,0,0,[],[],[10159],[],[],[],[],[],[]
55437,10106,1,1,0,0,0,0,[],[],[10157],[],[],[],[],[],[]
55438,10109,1,1,0,0,0,0,[],[],[10160],[],[],[],[],[],[]
55439,10110,1,1,0,0,0,0,[],[],[10161],[],[],[],[],[],[]
55440,10111,1,1,0,0,0,0,[],[],[10162],[],[],[],[],[],[]
55441,10112,1,81,500,0,0,0,"[332,498]",[],[10163],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55442,10112,2,82,500,0,0,0,"[349,523]",[],[10163],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55443,10112,3,83,500,0,0,0,"[367,550]",[],[10163],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55444,10112,4,84,500,0,0,0,"[385,578]",[],[10163],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55445,10113,1,81,500,0,0,0,"[332,498]",[],[10164],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55446,10113,2,82,500,0,0,0,"[349,523]",[],[10164],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55447,10113,3,83,500,0,0,0,"[367,550]",[],[10164],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55448,10113,4,84,500,0,0,0,"[385,578]",[],[10164],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55449,10114,1,81,500,0,0,0,"[332,498]",[],[10165],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55450,10114,2,82,500,0,0,0,"[349,523]",[],[10165],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55451,10114,3,83,500,0,0,0,"[367,550]",[],[10165],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55452,10114,4,84,500,0,0,0,"[385,578]",[],[10165],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55453,10115,1,84,500,0,0,0,"[911,1367]",[],[10166],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55454,10116,1,84,500,0,0,0,"[911,1367]",[],[10167],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55455,10117,1,84,500,0,0,0,"[911,1367]",[],[10168],[],"[1466,1467]","[0,0]",[],"[3,3]","[0.8,1.2]"
55456,10118,1,1,0,0,0,0,"[1,1,38,38,38,38]",[],[10169],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.65,0.94,1.45,1.45,1.45,1.45]"
55457,10118,2,82,0,0,0,0,"[222,323,8455,8455,8455,8455]",[],[10169],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.7,1.02,1.6,1.6,1.6,1.6]"
55458,10118,3,83,0,0,0,0,"[250,373,10278,10278,10278,10278]",[],[10169],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.75,1.12,1.85,1.85,1.85,1.85]"
55459,10118,4,84,0,0,0,0,"[280,420,11680,11680,11680,11680]",[],[10169],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[0.8,1.2,2,2,2,2]"
55460,10119,1,84,0,0,0,0,"[420,631,17520,17520,17520,17520]",[],[10170],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[1.2,1.8,3,3,3,3]"
55461,10120,1,0,0,0,0,0,"[2,2,68,68,68,68]",[],[10171],[],"[1466,1467,1949,350,1953,1955]","[0,0,1,1,1,1]",[],"[3,3,3,3,3,3]","[1.2,1.8,3,3,3,3]"
55462,10121,1,68,0,0,0,0,[23165],[],[10172],[],[1720],[1],[],[3],[1]
55463,10122,1,68,0,0,0,0,[23165],[],[10173],[],[1720],[1],[],[3],[1]
55464,10123,1,68,0,0,0,0,[23165],[],[10174],[],[1720],[1],[],[3],[1]
55465,10124,1,68,0,0,0,0,[23165],[],[10175],[],[1720],[1],[],[3],[1]
55466,10125,1,68,0,0,0,0,[23165],[],[10176],[],[1720],[1],[],[3],[1]
55467,10126,1,84,0,0,0,0,"[4967,4967,4967,4967]",[],"[10177,10179]",[],"[1949,350,1953,1955]","[1,1,1,1]",[],"[3,3,3,3]","[1,1,1,1]"
55468,10127,1,84,0,0,0,0,"[53214,53214,53214,53214]",[],"[10178,10180]",[],"[1949,350,1953,1955]","[1,1,1,1]",[],"[3,3,3,3]","[1,1,1,1]"
55469,10128,1,68,0,0,0,0,[6950],[],[10181],[],[1949],[1],[],[3],[1]
55470,10129,1,1,0,0,0,0,[1036],"[600,600]",[10182],[],[1953],[1],"[3339,16996]","[3,1,1]",[10]
55471,10130,1,1,0,0,0,0,[65],[],[10183],[],[1955],[1],[],[3],[1]
55472,10130,2,84,0,0,0,0,[87228],[],[10183],[],[1955],[1],[],[3],[2.7]
55473,10131,1,0,0,0,0,0,[294],[],[10184],[],[1051],[1],[],[3],[5]
55474,10132,1,0,0,0,0,0,[],[],[10185],[],[],[],[],[],[]
55475,10133,1,83,0,0,0,0,[17540],[],[10186],[],[452],[1],[],[3],[1.25]
55476,10134,1,1,0,0,0,0,[],[],[10187],[],[],[],[],[],[]
55477,10135,1,16,0,0,0,0,[],"[45,10]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55478,10135,2,20,0,0,0,0,[],"[46,10]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55479,10135,3,24,0,0,0,0,[],"[47,10]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55480,10135,4,28,0,0,0,0,[],"[48,10]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55481,10135,5,31,0,0,0,0,[],"[49,11]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55482,10135,6,34,0,0,0,0,[],"[50,11]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55483,10135,7,37,0,0,0,0,[],"[51,11]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55484,10135,8,40,0,0,0,0,[],"[52,11]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55485,10135,9,43,0,0,0,0,[],"[53,12]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55486,10135,10,46,0,0,0,0,[],"[54,12]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55487,10135,11,49,0,0,0,0,[],"[55,12]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55488,10135,12,52,0,0,0,0,[],"[56,12]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55489,10135,13,55,0,0,0,0,[],"[57,13]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55490,10135,14,58,0,0,0,0,[],"[58,13]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55491,10135,15,60,0,0,0,0,[],"[59,13]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55492,10135,16,62,0,0,0,0,[],"[60,13]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55493,10135,17,64,0,0,0,0,[],"[61,14]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55494,10135,18,66,0,0,0,0,[],"[62,14]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55495,10135,19,68,0,0,0,0,[],"[63,14]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55496,10135,20,70,0,0,0,0,[],"[64,14]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55497,10135,21,72,0,0,0,0,[],"[65,15]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55498,10135,22,74,0,0,0,0,[],"[66,15]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55499,10135,23,76,0,0,0,0,[],"[67,15]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55500,10135,24,78,0,0,0,0,[],"[68,15]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55501,10135,25,80,0,0,0,0,[],"[69,16]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55502,10135,26,82,0,0,0,0,[],"[70,16]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55503,10135,27,84,0,0,0,0,[],"[71,16]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55504,10135,28,86,0,0,0,0,[],"[72,16]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55505,10135,29,88,0,0,0,0,[],"[73,17]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55506,10135,30,90,0,0,0,0,[],"[74,17]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55507,10135,31,91,0,0,0,0,[],"[74,17]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55508,10135,32,92,0,0,0,0,[],"[75,17]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55509,10135,33,93,0,0,0,0,[],"[75,17]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55510,10135,34,94,0,0,0,0,[],"[76,17]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55511,10135,35,95,0,0,0,0,[],"[76,18]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55512,10135,36,96,0,0,0,0,[],"[77,18]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55513,10135,37,97,0,0,0,0,[],"[77,18]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55514,10135,38,98,0,0,0,0,[],"[78,18]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55515,10135,39,99,0,0,0,0,[],"[78,18]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55516,10135,40,100,0,0,0,0,[],"[79,18]",[10188],[],[],[],"[10822,10823]","[1,1]",[]
55517,10136,1,1,0,0,0,0,[],[],[10189],[],[],[],[],[],[]
55518,10137,1,28,600,0,0,6000,"[36,107]",[5],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55519,10137,2,31,600,0,0,6000,"[44,131]",[6],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55520,10137,3,34,600,0,0,6000,"[53,159]",[7],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55521,10137,4,37,600,0,0,6000,"[64,193]",[8],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55522,10137,5,40,600,0,0,6000,"[78,234]",[9],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55523,10137,6,42,600,0,0,6000,"[88,265]",[10],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55524,10137,7,44,600,0,0,6000,"[100,299]",[11],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55525,10137,8,46,600,0,0,6000,"[113,338]",[12],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55526,10137,9,48,600,0,0,6000,"[127,380]",[13],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55527,10137,10,50,600,0,0,6000,"[143,428]",[14],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55528,10137,11,52,600,0,0,6000,"[161,482]",[15],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55529,10137,12,54,600,0,0,6000,"[180,541]",[16],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55530,10137,13,56,600,0,0,6000,"[203,608]",[17],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55531,10137,14,58,600,0,0,6000,"[227,681]",[18],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55532,10137,15,60,600,0,0,6000,"[254,763]",[19],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55533,10137,16,62,600,0,0,6000,"[285,854]",[20],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55534,10137,17,64,600,0,0,6000,"[319,956]",[21],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55535,10137,18,66,600,0,0,6000,"[356,1068]",[22],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55536,10137,19,68,600,0,0,6000,"[398,1193]",[23],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55537,10137,20,70,600,0,0,6000,"[444,1332]",[24],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55538,10137,21,72,600,0,0,6000,"[495,1486]",[25],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55539,10137,22,74,600,0,0,6000,"[552,1657]",[26],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55540,10137,23,76,600,0,0,6000,"[615,1846]",[27],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55541,10137,24,78,600,0,0,6000,"[685,2056]",[28],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55542,10137,25,80,600,0,0,6000,"[763,2288]",[29],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55543,10137,26,82,600,0,0,6000,"[848,2545]",[30],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55544,10137,27,84,600,0,0,6000,"[944,2831]",[31],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55545,10137,28,86,600,0,0,6000,"[1049,3146]",[32],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55546,10137,29,88,600,0,0,6000,"[1165,3495]",[33],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55547,10137,30,90,600,0,0,6000,"[1294,3882]",[34],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55548,10137,31,91,600,0,0,6000,"[1363,4090]",[35],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55549,10137,32,92,600,0,0,6000,"[1436,4309]",[35],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55550,10137,33,93,600,0,0,6000,"[1513,4539]",[36],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55551,10137,34,94,600,0,0,6000,"[1594,4781]",[36],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55552,10137,35,95,600,0,0,6000,"[1679,5036]",[37],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55553,10137,36,96,600,0,0,6000,"[1768,5304]",[37],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55554,10137,37,97,600,0,0,6000,"[1862,5585]",[38],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55555,10137,38,98,600,0,0,6000,"[1960,5881]",[38],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55556,10137,39,99,600,0,0,6000,"[2064,6192]",[39],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55557,10137,40,100,600,0,0,6000,"[2173,6519]",[39],[10190],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55558,10138,1,28,600,0,0,6000,"[36,107]",[5],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55559,10138,2,31,600,0,0,6000,"[44,131]",[6],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55560,10138,3,34,600,0,0,6000,"[53,159]",[7],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55561,10138,4,37,600,0,0,6000,"[64,193]",[8],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55562,10138,5,40,600,0,0,6000,"[78,234]",[9],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55563,10138,6,42,600,0,0,6000,"[88,265]",[10],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55564,10138,7,44,600,0,0,6000,"[100,299]",[11],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55565,10138,8,46,600,0,0,6000,"[113,338]",[12],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55566,10138,9,48,600,0,0,6000,"[127,380]",[13],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55567,10138,10,50,600,0,0,6000,"[143,428]",[14],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55568,10138,11,52,600,0,0,6000,"[161,482]",[15],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55569,10138,12,54,600,0,0,6000,"[180,541]",[16],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55570,10138,13,56,600,0,0,6000,"[203,608]",[17],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55571,10138,14,58,600,0,0,6000,"[227,681]",[18],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55572,10138,15,60,600,0,0,6000,"[254,763]",[19],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55573,10138,16,62,600,0,0,6000,"[285,854]",[20],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55574,10138,17,64,600,0,0,6000,"[319,956]",[21],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55575,10138,18,66,600,0,0,6000,"[356,1068]",[22],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55576,10138,19,68,600,0,0,6000,"[398,1193]",[23],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55577,10138,20,70,600,0,0,6000,"[444,1332]",[24],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55578,10138,21,72,600,0,0,6000,"[495,1486]",[25],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55579,10138,22,74,600,0,0,6000,"[552,1657]",[26],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55580,10138,23,76,600,0,0,6000,"[615,1846]",[27],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55581,10138,24,78,600,0,0,6000,"[685,2056]",[28],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55582,10138,25,80,600,0,0,6000,"[763,2288]",[29],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55583,10138,26,82,600,0,0,6000,"[848,2545]",[30],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55584,10138,27,84,600,0,0,6000,"[944,2831]",[31],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55585,10138,28,86,600,0,0,6000,"[1049,3146]",[32],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55586,10138,29,88,600,0,0,6000,"[1165,3495]",[33],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
55587,10138,30,90,600,0,0,6000,"[1294,3882]",[34],[10191],[],"[1472,1473]","[0,0]",[10837],"[3,3,1]","[0.5,1.5]"
