"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","[rid]","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]"
28279,"SpellAddedChaosDamageEldritchImplicitPinnaclePresence5",32614,10015,75,1592,1593,15571,"",1,"",28,[1097],20,27,41,48,1,1,0,0,"[832,25,0]","[0,200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[661,706,632,312,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-2121969031,[],0,[]
28280,"SpellAddedChaosDamageEldritchImplicitPinnaclePresence6",38928,10015,75,1592,1593,15571,"",1,"",28,[1097],23,31,47,55,1,1,0,0,"[831,25,0]","[0,200,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[661,706,632,312,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1373335381,[],0,[]
28281,"FireDamageTakenGainedAsLifeEldritchImplicit1",28146,9835,75,13464,"","","",1,"",28,[3412],7,8,0,0,0,0,0,0,"[836,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-278871914,[],0,[]
28282,"FireDamageTakenGainedAsLifeEldritchImplicit2",16294,9835,75,13464,"","","",1,"",28,[3412],9,10,0,0,0,0,0,0,"[835,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1362764569,[],0,[]
28283,"FireDamageTakenGainedAsLifeEldritchImplicit3",29127,9835,75,13464,"","","",1,"",28,[3412],11,12,0,0,0,0,0,0,"[834,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-431864407,[],0,[]
28284,"FireDamageTakenGainedAsLifeEldritchImplicit4",43998,9835,75,13464,"","","",1,"",28,[3412],13,14,0,0,0,0,0,0,"[833,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1335136017,[],0,[]
28285,"FireDamageTakenGainedAsLifeEldritchImplicit5",18121,9835,75,13464,"","","",1,"",28,[3412],15,16,0,0,0,0,0,0,"[832,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1378721214,[],0,[]
28286,"FireDamageTakenGainedAsLifeEldritchImplicit6",47856,9835,75,13464,"","","",1,"",28,[3412],17,18,0,0,0,0,0,0,"[831,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2077824228,[],0,[]
28287,"FireDamageTakenGainedAsLifeEldritchImplicitUniquePresence1",30037,9990,75,13464,15570,"","",1,"",28,[3412],13,14,1,1,0,0,0,0,"[836,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1126012022,[],0,[]
28288,"FireDamageTakenGainedAsLifeEldritchImplicitUniquePresence2",29764,9990,75,13464,15570,"","",1,"",28,[3412],15,16,1,1,0,0,0,0,"[835,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1019354495,[],0,[]
28289,"FireDamageTakenGainedAsLifeEldritchImplicitUniquePresence3",36960,9990,75,13464,15570,"","",1,"",28,[3412],17,18,1,1,0,0,0,0,"[834,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1257240033,[],0,[]
28290,"FireDamageTakenGainedAsLifeEldritchImplicitUniquePresence4",62251,9990,75,13464,15570,"","",1,"",28,[3412],19,20,1,1,0,0,0,0,"[833,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",436283445,[],0,[]
28291,"FireDamageTakenGainedAsLifeEldritchImplicitUniquePresence5",35643,9990,75,13464,15570,"","",1,"",28,[3412],21,22,1,1,0,0,0,0,"[832,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1195746547,[],0,[]
28292,"FireDamageTakenGainedAsLifeEldritchImplicitUniquePresence6",17122,9990,75,13464,15570,"","",1,"",28,[3412],23,24,1,1,0,0,0,0,"[831,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1691132850,[],0,[]
28293,"FireDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence1",54117,10016,75,13464,15571,"","",1,"",28,[3412],19,20,1,1,0,0,0,0,"[836,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",95326652,[],0,[]
28294,"FireDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence2",16008,10016,75,13464,15571,"","",1,"",28,[3412],21,22,1,1,0,0,0,0,"[835,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1317295603,[],0,[]
28295,"FireDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence3",18474,10016,75,13464,15571,"","",1,"",28,[3412],23,24,1,1,0,0,0,0,"[834,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-618279551,[],0,[]
28296,"FireDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence4",55708,10016,75,13464,15571,"","",1,"",28,[3412],25,26,1,1,0,0,0,0,"[833,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",598729180,[],0,[]
28297,"FireDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence5",5255,10016,75,13464,15571,"","",1,"",28,[3412],27,28,1,1,0,0,0,0,"[832,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",406239480,[],0,[]
28298,"FireDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence6",31562,10016,75,13464,15571,"","",1,"",28,[3412],29,30,1,1,0,0,0,0,"[831,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",198858084,[],0,[]
28299,"ColdDamageTakenGainedAsLifeEldritchImplicit1",33917,9836,75,13465,"","","",1,"",28,[3412],7,8,0,0,0,0,0,0,"[836,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1312865155,[],0,[]
28300,"ColdDamageTakenGainedAsLifeEldritchImplicit2",37007,9836,75,13465,"","","",1,"",28,[3412],9,10,0,0,0,0,0,0,"[835,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1676119077,[],0,[]
28301,"ColdDamageTakenGainedAsLifeEldritchImplicit3",37040,9836,75,13465,"","","",1,"",28,[3412],11,12,0,0,0,0,0,0,"[834,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1530127823,[],0,[]
28302,"ColdDamageTakenGainedAsLifeEldritchImplicit4",2267,9836,75,13465,"","","",1,"",28,[3412],13,14,0,0,0,0,0,0,"[833,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-209456102,[],0,[]
28303,"ColdDamageTakenGainedAsLifeEldritchImplicit5",43653,9836,75,13465,"","","",1,"",28,[3412],15,16,0,0,0,0,0,0,"[832,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",767841403,[],0,[]
28304,"ColdDamageTakenGainedAsLifeEldritchImplicit6",24938,9836,75,13465,"","","",1,"",28,[3412],17,18,0,0,0,0,0,0,"[831,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1985715762,[],0,[]
28305,"ColdDamageTakenGainedAsLifeEldritchImplicitUniquePresence1",49836,9991,75,13465,15570,"","",1,"",28,[3412],13,14,1,1,0,0,0,0,"[836,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",843777794,[],0,[]
28306,"ColdDamageTakenGainedAsLifeEldritchImplicitUniquePresence2",7555,9991,75,13465,15570,"","",1,"",28,[3412],15,16,1,1,0,0,0,0,"[835,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",147250664,[],0,[]
28307,"ColdDamageTakenGainedAsLifeEldritchImplicitUniquePresence3",44789,9991,75,13465,15570,"","",1,"",28,[3412],17,18,1,1,0,0,0,0,"[834,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-585420797,[],0,[]
28308,"ColdDamageTakenGainedAsLifeEldritchImplicitUniquePresence4",46452,9991,75,13465,15570,"","",1,"",28,[3412],19,20,1,1,0,0,0,0,"[833,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1472590136,[],0,[]
28309,"ColdDamageTakenGainedAsLifeEldritchImplicitUniquePresence5",11821,9991,75,13465,15570,"","",1,"",28,[3412],21,22,1,1,0,0,0,0,"[832,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1841683467,[],0,[]
28310,"ColdDamageTakenGainedAsLifeEldritchImplicitUniquePresence6",476,9991,75,13465,15570,"","",1,"",28,[3412],23,24,1,1,0,0,0,0,"[831,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1024997416,[],0,[]
28311,"ColdDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence1",17023,10017,75,13465,15571,"","",1,"",28,[3412],19,20,1,1,0,0,0,0,"[836,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1896282669,[],0,[]
28312,"ColdDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence2",1550,10017,75,13465,15571,"","",1,"",28,[3412],21,22,1,1,0,0,0,0,"[835,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1341645270,[],0,[]
28313,"ColdDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence3",51869,10017,75,13465,15571,"","",1,"",28,[3412],23,24,1,1,0,0,0,0,"[834,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1786125622,[],0,[]
28314,"ColdDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence4",10404,10017,75,13465,15571,"","",1,"",28,[3412],25,26,1,1,0,0,0,0,"[833,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1421007013,[],0,[]
28315,"ColdDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence5",14354,10017,75,13465,15571,"","",1,"",28,[3412],27,28,1,1,0,0,0,0,"[832,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",801308833,[],0,[]
28316,"ColdDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence6",24951,10017,75,13465,15571,"","",1,"",28,[3412],29,30,1,1,0,0,0,0,"[831,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",765353822,[],0,[]
28317,"LightningDamageTakenGainedAsLifeEldritchImplicit1",29673,9837,75,13466,"","","",1,"",28,[3412],7,8,0,0,0,0,0,0,"[836,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1316474145,[],0,[]
28318,"LightningDamageTakenGainedAsLifeEldritchImplicit2",38243,9837,75,13466,"","","",1,"",28,[3412],9,10,0,0,0,0,0,0,"[835,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-208876122,[],0,[]
28319,"LightningDamageTakenGainedAsLifeEldritchImplicit3",61181,9837,75,13466,"","","",1,"",28,[3412],11,12,0,0,0,0,0,0,"[834,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",398902815,[],0,[]
28320,"LightningDamageTakenGainedAsLifeEldritchImplicit4",43377,9837,75,13466,"","","",1,"",28,[3412],13,14,0,0,0,0,0,0,"[833,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-88436426,[],0,[]
28321,"LightningDamageTakenGainedAsLifeEldritchImplicit5",47031,9837,75,13466,"","","",1,"",28,[3412],15,16,0,0,0,0,0,0,"[832,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1401225930,[],0,[]
28322,"LightningDamageTakenGainedAsLifeEldritchImplicit6",34443,9837,75,13466,"","","",1,"",28,[3412],17,18,0,0,0,0,0,0,"[831,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",90390759,[],0,[]
28323,"LightningDamageTakenGainedAsLifeEldritchImplicitUniquePresence1",26813,9992,75,13466,15570,"","",1,"",28,[3412],13,14,1,1,0,0,0,0,"[836,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-412663426,[],0,[]
28324,"LightningDamageTakenGainedAsLifeEldritchImplicitUniquePresence2",5667,9992,75,13466,15570,"","",1,"",28,[3412],15,16,1,1,0,0,0,0,"[835,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1367033744,[],0,[]
28325,"LightningDamageTakenGainedAsLifeEldritchImplicitUniquePresence3",44504,9992,75,13466,15570,"","",1,"",28,[3412],17,18,1,1,0,0,0,0,"[834,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1138783266,[],0,[]
28326,"LightningDamageTakenGainedAsLifeEldritchImplicitUniquePresence4",28103,9992,75,13466,15570,"","",1,"",28,[3412],19,20,1,1,0,0,0,0,"[833,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1867817217,[],0,[]
28327,"LightningDamageTakenGainedAsLifeEldritchImplicitUniquePresence5",2994,9992,75,13466,15570,"","",1,"",28,[3412],21,22,1,1,0,0,0,0,"[832,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1887187498,[],0,[]
28328,"LightningDamageTakenGainedAsLifeEldritchImplicitUniquePresence6",52409,9992,75,13466,15570,"","",1,"",28,[3412],23,24,1,1,0,0,0,0,"[831,25,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1421999897,[],0,[]
28329,"LightningDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence1",46399,10018,75,13466,15571,"","",1,"",28,[3412],19,20,1,1,0,0,0,0,"[836,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1345675249,[],0,[]
28330,"LightningDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence2",13276,10018,75,13466,15571,"","",1,"",28,[3412],21,22,1,1,0,0,0,0,"[835,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-32642221,[],0,[]
28331,"LightningDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence3",6511,10018,75,13466,15571,"","",1,"",28,[3412],23,24,1,1,0,0,0,0,"[834,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-74672755,[],0,[]
28332,"LightningDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence4",45107,10018,75,13466,15571,"","",1,"",28,[3412],25,26,1,1,0,0,0,0,"[833,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1774464544,[],0,[]
28333,"LightningDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence5",10671,10018,75,13466,15571,"","",1,"",28,[3412],27,28,1,1,0,0,0,0,"[832,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-672479973,[],0,[]
28334,"LightningDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence6",43545,10018,75,13466,15571,"","",1,"",28,[3412],29,30,1,1,0,0,0,0,"[831,25,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1905244022,[],0,[]
28335,"PhysicalDamageTakenGainedAsLifeEldritchImplicit1",27399,9838,75,15901,"","","",1,"",28,[3412],7,8,0,0,0,0,0,0,"[836,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",233276891,[],0,[]
28336,"PhysicalDamageTakenGainedAsLifeEldritchImplicit2",28062,9838,75,15901,"","","",1,"",28,[3412],9,10,0,0,0,0,0,0,"[835,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2027638939,[],0,[]
28337,"PhysicalDamageTakenGainedAsLifeEldritchImplicit3",27425,9838,75,15901,"","","",1,"",28,[3412],11,12,0,0,0,0,0,0,"[834,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",404912426,[],0,[]
28338,"PhysicalDamageTakenGainedAsLifeEldritchImplicit4",45673,9838,75,15901,"","","",1,"",28,[3412],13,14,0,0,0,0,0,0,"[833,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1297855821,[],0,[]
28339,"PhysicalDamageTakenGainedAsLifeEldritchImplicit5",24570,9838,75,15901,"","","",1,"",28,[3412],15,16,0,0,0,0,0,0,"[832,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",513651231,[],0,[]
28340,"PhysicalDamageTakenGainedAsLifeEldritchImplicit6",39886,9838,75,15901,"","","",1,"",28,[3412],17,18,0,0,0,0,0,0,"[831,25,0]","[0,600,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2076970762,[],0,[]
28341,"PhysicalDamageTakenGainedAsLifeEldritchImplicitUniquePresence1",10909,9993,75,15901,15570,"","",1,"",28,[3412],13,14,1,1,0,0,0,0,"[836,25,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[660,316,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",253936323,[],0,[]
