"rownum","Id","Text","SoundFile","ParrotSoundFile","i32","i32"
7191,"Int4b_Wild_UseTownWell_01_02","A welcome oasis.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_01_02.ogg","",10000,300000
7192,"Int4b_Wild_UseTownWell_01_03","A welcome oasis.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_01_03.ogg","",10000,300000
7193,"Int4b_Wild_UseTownWell_02_01","A refreshing sip.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_02_01.ogg","",10000,300000
7194,"Int4b_Wild_UseTownWell_02_02","A refreshing sip.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_02_02.ogg","",10000,300000
7195,"Int4b_Wild_UseTownWell_02_03","A refreshing sip.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_02_03.ogg","",10000,300000
7196,"Int4b_Wild_UseTownWell_03_01","That's better.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_03_01.ogg","",10000,300000
7197,"Int4b_Wild_UseTownWell_03_02","That's better.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_03_02.ogg","",10000,300000
7198,"Int4b_Wild_UseTownWell_03_03","That's better.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Wild/Sorceress_Wild_UseTownWell_03_03.ogg","",10000,300000
7199,"Int4_Gameplay_ZombieIntro_01","The dead rise again? Oh, I'm going to like it here.","Audio/Dialogue/4.0/Characters/Int/Witch/Witch_Gameplay/Witch_Gameplay_TutorialZombie_01_01.ogg","",10000,0
7200,"Str4b_Gameplay_ZombieIntro_01","Clearfell could be in danger. I'd best hurry.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_TutorialZombie_01_01.ogg","",10000,0
7201,"Dex4_Gameplay_ZombieIntro_01","This is like no sickness I've ever seen. Let's track down this... Miller.","Audio/Dialogue/4.0/Characters/Dex/Ranger/Ranger_Gameplay/Ranger_Gameplay_TutorialZombie_01_01.ogg","",10000,0
7202,"Int4b_Gameplay_ZombieIntro_01","Death comes swiftly here... I should keep moving.","Audio/Dialogue/4.0/Characters/Int/Sorceress/Sorceress_Gameplay/Sorceress_Gameplay_TutorialZombie_01_01.ogg","",10000,0
7203,"DexInt4b_Gameplay_ZombieIntro_01","Rest now. I will see about this Miller.","Audio/Dialogue/4.0/Characters/DexInt/Monk/Monk_Gameplay/Monk_Gameplay_ZombieReaction_01_01.ogg","",10000,0
7204,"StrDex4b_Gameplay_ZombieIntro_01","Well, that was unexpected. Now off to find this 'Miller' bloke.","Audio/Dialogue/4.0/Characters/StrDex/Mercenary/Mercenary_Gameplay/Mercenary_Gameplay_ZombieReaction_01_01.ogg","",10000,0
7205,"Dex4b_Intro_01","I'm as proud an Azmeri as any—and just as deadly. Spear in hand and Spirit at me back, nought can stop me. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Intro_01.ogg","",10000,0
7206,"Dex4b_Ascendancy_01","Where all else fails, strength endures. By the will o' the Spirit, I will bring the very wilds to heel.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Ascendancy_01.ogg","",10000,0
7207,"Dex4b_Ascendancy_02","The Spirit's guided me this far—but I must see it through. There's no line I'll not cross to save this world from ruin.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Ascendancy_02.ogg","",10000,0
7208,"Dex4b_CountResponse_01","The Azmeri've walked Wraeclast longer than your oldest ancestor, Ezomyte—and we'll still be here long after you're dust!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_CountResponse_01.ogg","",10000,0
7209,"Dex4b_Gameplay_A1_01","That were a lucky break... so to speak...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_01.ogg","",10000,0
7210,"Dex4b_Gameplay_A1_02","The <i>{rathin} here is stronger than I dared imagine.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_02.ogg","",10000,0
7211,"Dex4b_Gameplay_A1_03","I swore I'd never wield one o' these again...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_03.ogg","",10000,0
7212,"Dex4b_Gameplay_A1_04","No goin' back now...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_04.ogg","",10000,0
7213,"Dex4b_Gameplay_A1_05","At least your friend weren't here to see what you've become!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_05.ogg","",10000,0
7214,"Dex4b_Gameplay_A1_06","So, <i>{this} is the 'sickness' I were warned about.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_06.ogg","",10000,0
7215,"Dex4b_Gameplay_A1_07","What a sorry sight... Spirit, watch over this lot. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_07.ogg","",10000,0
7216,"Dex4b_Gameplay_A1_08","Somethin' about that singin' sets me teeth on edge.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_08.ogg","",10000,0
7217,"Dex4b_Gameplay_A1_09","<i>{Rathin} spreads unchecked...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_09.ogg","",10000,0
7218,"Dex4b_Gameplay_A1_10","No common beast could carve out somethin' o' this size. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_10.ogg","",10000,0
7219,"Dex4b_Gameplay_A1_11","The tail! ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_11.ogg","",10000,0
7220,"Dex4b_Gameplay_A1_12","You'll torment Clearfell no longer, ya slimy bastard!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_12.ogg","",10000,0
7221,"Dex4b_Gameplay_A1_13","Devoured your last, you have. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_13.ogg","",10000,0
7222,"Dex4b_Gameplay_A1_14","I feel for the folk o' these woods, havin' their home soiled so.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_14.ogg","",10000,0
7223,"Dex4b_Gameplay_A1_15","Aye, it yet lives... but by what foul means? ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_15.ogg","",10000,0
7224,"Dex4b_Gameplay_A1_16","This place bears the wounds of war.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_16.ogg","",10000,0
7225,"Dex4b_Gameplay_A1_17","Over there. Bound to be runes in that pile. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_17.ogg","",10000,0
7226,"Dex4b_Gameplay_A1_18","For folk who have already died, they fought well enough.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_18.ogg","",10000,0
7227,"Dex4b_Gameplay_A1_19","Aye, I'm hearin' voices now... and yet the Spirit stays silent. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_19.ogg","",10000,0
7228,"Dex4b_Gameplay_A1_20","Reckon that's the last of them. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_20.ogg","",10000,0
7229,"Dex4b_Gameplay_A1_21","Let your blade fall where it will. Your fight's done now.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_21.ogg","",10000,0
7230,"Dex4b_Gameplay_A1_22","Must take a proper smith to forge runes like these.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_22.ogg","",10000,0
7231,"Dex4b_Gameplay_A1_23","Here's hopin' I don't come to regret this...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_23.ogg","",10000,0
7232,"Dex4b_Gameplay_A1_24","What manner o' bein' is that? Not o' the Spirit... yet there's no malice 'bout it.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_24.ogg","",10000,0
7233,"Dex4b_Gameplay_A1_25","Some o' these graves look near as old as the ancient Azmeri's.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_25.ogg","",10000,0
7234,"Dex4b_Gameplay_A1_26","Calls to mind me Uncle Tarryck in his later years. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_26.ogg","",10000,0
7235,"Dex4b_Gameplay_A1_27","Reckon it's time to put this Draven to bed. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_27.ogg","",10000,0
7236,"Dex4b_Gameplay_A1_28","I have made it my war.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_28.ogg","",10000,0
7237,"Dex4b_Gameplay_A1_29","Poor, misguided Eternal—you were already lost.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_29.ogg","",10000,0
7238,"Dex4b_Gameplay_A1_30","Who're the Eternals to accuse anyone o' stealin'?","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_30.ogg","",10000,0
7239,"Dex4b_Gameplay_A1_31","Time this tomb earned its name and kept the Praetor's wife good an' buried.  ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_31.ogg","",10000,0
7240,"Dex4b_Gameplay_A1_32","Your downfall approaches.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_32.ogg","",10000,0
7241,"Dex4b_Gameplay_A1_33","And I you.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_33.ogg","",10000,0
7242,"Dex4b_Gameplay_A1_34","Aye, good luck to ya. You'll need it.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_34.ogg","",10000,0
7243,"Dex4b_Gameplay_A1_35","We Azmeri are older still, Eternal.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_35.ogg","",10000,0
7244,"Dex4b_Gameplay_A1_36","That's you dealt with—now to track down your wife.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_36.ogg","",10000,0
7245,"Dex4b_Gameplay_A1_37","Even your witchcraft couldn't save ya. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_37.ogg","",10000,0
7246,"Dex4b_Gameplay_A1_38","Don't fret—your husband'll be along soon enough.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_38.ogg","",10000,0
7247,"Dex4b_Gameplay_A1_39","Rest now. You're with your kin at last.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_39.ogg","",10000,0
7248,"Dex4b_Gameplay_A1_40","Spirit... why did you lead me here? I still don't understand... ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_40.ogg","",10000,0
7249,"Dex4b_Gameplay_A1_41","Nowt but bad energy about that. I should ask Finn what's what.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_41.ogg","",10000,0
7250,"Dex4b_Gameplay_A1_43","I've been itchin' for a good hunt!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_43.ogg","",10000,0
7251,"Dex4b_Gameplay_A1_44","Feisty, are we?","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_44.ogg","",10000,0
7252,"Dex4b_Gameplay_A1_45","There's no beast alive can best me.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_45.ogg","",10000,0
7253,"Dex4b_Gameplay_A1_46","These halfwits seek to summon somethin' better left well alone.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_46.ogg","",10000,0
7254,"Dex4b_Gameplay_A1_50","Summat tells me we've not seen the last of him. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_50.ogg","",10000,0
7255,"Dex4b_Gameplay_A1_51","He hides his pain well. Reckon I know how that feels. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_51.ogg","",10000,0
7256,"Dex4b_Gameplay_A1_52","The <i>{rathin} spreads further still... ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_52.ogg","",10000,0
7257,"Dex4b_Gameplay_A1_53","Nary an inch spared the flames. These poor folk are beyond savin'. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_53.ogg","",10000,0
7258,"Dex4b_Gameplay_A1_54","Seems it's Renly's lucky day. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_54.ogg","",10000,0
7259,"Dex4b_Gameplay_A1_55","You had your chance to kill me. Now it's my turn!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_55.ogg","",10000,0
7260,"Dex4b_Gameplay_A1_56","More of 'em! ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_56.ogg","",10000,0
7261,"Dex4b_Gameplay_A1_57","It's you who shoulda hanged... but this were just as good.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_57.ogg","",10000,0
7262,"Dex4b_Gameplay_A1_59","Nowt to do with a tyrant but stick his head on a pike. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_59.ogg","",10000,0
7263,"Dex4b_Gameplay_A1_61","Whatever it was, it's dead now. ","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_61.ogg","",10000,0
7264,"Dex4b_Gameplay_A1_60","That's no statue!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_60.ogg","",10000,0
7265,"Dex4b_Gameplay_A1_62","There's the tyrant, in all his rotten glory.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_62.ogg","",10000,0
7266,"Dex4b_Gameplay_A1_63","I've heard enough of the Beast to know feedin' it's a fool's game.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_63.ogg","",10000,0
7267,"Dex4b_Gameplay_A1_64","Go on, then—come and get it!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_64.ogg","",10000,0
7268,"Dex4b_Gameplay_A1_65","Must keep out o' the shadows!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_65.ogg","",10000,0
7269,"Dex4b_Gameplay_A1_66","Come on then, Geonor—let's finish this!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_66.ogg","",10000,0
7270,"Dex4b_Gameplay_A1_67","He howled like a wolf... but died like a dog.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_67.ogg","",10000,0
7271,"Dex4b_Gameplay_A1_68","The <i>{rathin} has taken root. It must be cleansed.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_68.ogg","",10000,0
7272,"Dex4b_Gameplay_A1_69","Plenty more filth where that came from—but it's a start.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_69.ogg","",10000,0
7273,"Dex4b_Gameplay_A1_70","Looks well cared for, this does. Wonder whose it is... or was.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_70.ogg","",10000,0
7274,"Dex4b_Gameplay_A1_71","Una will thank me for this, no doubt.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_71.ogg","",10000,0
7275,"Dex4b_Gameplay_A1_72","Aye, these tired ears could use a tune or two.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_72.ogg","",10000,0
7276,"Dex4b_Gameplay_A1_73","Looks to be a decent sort, that one.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_73.ogg","",10000,0
7277,"Dex4b_Gameplay_A1_74","A woman without a place to call home... We have that in common.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_74.ogg","",10000,0
7278,"Dex4b_Gameplay_A1_75","He's trouble, he is... but reckon it's the harmless kind.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_75.ogg","",10000,0
7279,"Dex4b_Gameplay_A1_76","Them tools are about all what survived.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_76.ogg","",10000,0
7280,"Dex4b_Gameplay_A1_77","This here were someone's home...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_77.ogg","",10000,0
7281,"Dex4b_Gameplay_A1_78","<i>{Rathin} don't discriminate—it twists witches an' innocents alike.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_78.ogg","",10000,0
7282,"Dex4b_Gameplay_A1_79","Not even the trees have escaped this rot!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_79.ogg","",10000,0
7283,"Dex4b_Gameplay_A1_80","Nature's hurtin'... and only stoppin' this <i>{rathin} will set it right.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_80.ogg","",10000,0
7284,"Dex4b_Gameplay_A1_81","Some strange magic's taken hold o' these roots.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_81.ogg","",10000,0
7285,"Dex4b_Gameplay_A1_82","Nothin' like a spot o' song to chase away the gloom.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_82.ogg","",10000,0
7286,"Dex4b_Gameplay_A1_83","Man or beast—what are you?!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_83.ogg","",10000,0
7287,"Dex4b_Gameplay_A1_84","I only hope the Azmeri've kept clear o' this rot...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A1_84.ogg","",10000,0
7288,"Dex4b_Gameplay_A2_01","So <i>{this} is the Vastiri. I've never felt further from home...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_01.ogg","",10000,0
7289,"Dex4b_Gameplay_A2_02","I'm no stranger to slayin' beasts. Aye, I'll make it work.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_02.ogg","",10000,0
7290,"Dex4b_Gameplay_A2_03","That's him up there - the leader!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_03.ogg","",10000,0
7291,"Dex4b_Gameplay_A2_04","They're everywhere!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_04.ogg","",10000,0
7292,"Dex4b_Gameplay_A2_05","Dead... all of 'em...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_05.ogg","",10000,0
7293,"Dex4b_Gameplay_A2_06","The Azmeri'd make use o' this, to move from one hunting ground to the next.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_06.ogg","",10000,0
7294,"Dex4b_Gameplay_A2_07","Minin' like this... It can only mean war's comin'.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_07.ogg","",10000,0
7295,"Dex4b_Gameplay_A2_08","Smacks o' <i>{rathin}, this place. What are the Faridun playin' at?","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_08.ogg","",10000,0
7296,"Dex4b_Gameplay_A2_09","This here's no mine—it's a deathtrap.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_09.ogg","",10000,0
7297,"Dex4b_Gameplay_A2_10","One survivor out o' hundreds—thousands, even...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_10.ogg","",10000,0
7298,"Dex4b_Gameplay_A2_11","It's shut... Least this'll give the slaves a bit o' respite.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_11.ogg","",10000,0
7299,"Dex4b_Gameplay_A2_12","Asala will have somethin' to say about this, no doubt.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_12.ogg","",10000,0
7300,"Dex4b_Gameplay_A2_13","Me tribe'd name me traitor, too. Makes me wonder what this one's done.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_13.ogg","",10000,0
7301,"Dex4b_Gameplay_A2_14","There's summat odd about this door... Feels like it were meant to stay shut.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_14.ogg","",10000,0
7302,"Dex4b_Gameplay_A2_15","Let's have a look at this 'traitor', then.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_15.ogg","",10000,0
7303,"Dex4b_Gameplay_A2_16","Better banished than left to rot for a thousand years...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_16.ogg","",10000,0
7304,"Dex4b_Gameplay_A2_17","Someone were dead-set on keepin' this lass locked up.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_17.ogg","",10000,0
7305,"Dex4b_Gameplay_A2_18","Huh, what's this? A coin?","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_18.ogg","",10000,0
7306,"Dex4b_Gameplay_A2_19","Hmm. It's got a warmth to it...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_19.ogg","",10000,0
7307,"Dex4b_Gameplay_A2_20","Aye, suppose I could give it a go.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_20.ogg","",10000,0
7308,"Dex4b_Gameplay_A2_21","Finally, some shade. I'm sweatin' like a stuck pig, I am.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_21.ogg","",10000,0
7309,"Dex4b_Gameplay_A2_22","Who are these lasses then? They've an air of importance.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_22.ogg","",10000,0
7310,"Dex4b_Gameplay_A2_23","Too late to stop the bloodshed... but not too late to avenge the fallen.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_23.ogg","",10000,0
7311,"Dex4b_Gameplay_A2_24","Onwards!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_24.ogg","",10000,0
7312,"Dex4b_Gameplay_A2_25","Mess with <i>{rathin} and you'll pay a hefty price.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_25.ogg","",10000,0
7313,"Dex4b_Gameplay_A2_26","Bloody scarabs!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_26.ogg","",10000,0
7314,"Dex4b_Gameplay_A2_27","See how he runs? Some king...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_27.ogg","",10000,0
7315,"Dex4b_Gameplay_A2_28","That sand's as good as a fifty-foot wall.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_28.ogg","",10000,0
7316,"Dex4b_Gameplay_A2_29","Now where's that Hooded One got to?","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_29.ogg","",10000,0
7317,"Dex4b_Gameplay_A2_30","Findin' water in a place like this... Easy job, that.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_30.ogg","",10000,0
7318,"Dex4b_Gameplay_A2_31","Another monstrosity what needs killin'!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_31.ogg","",10000,0
7319,"Dex4b_Gameplay_A2_32","Mind the snakes!","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_32.ogg","",10000,0
7320,"Dex4b_Gameplay_A2_33","These sands'll suffer your poison no longer.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_33.ogg","",10000,0
7321,"Dex4b_Gameplay_A2_34","To think this were here all along, buried 'neath the sand...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_34.ogg","",10000,0
7322,"Dex4b_Gameplay_A2_35","Got to be the strangest pack animal I've ever seen...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_35.ogg","",10000,0
7323,"Dex4b_Gameplay_A2_36","To the victor go the spoils.","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_36.ogg","",10000,0
7324,"Dex4b_Gameplay_A2_37","The Spirit needs no such shrines...","Audio/Dialogue/4.0/Characters/Dex/Huntress/Huntress_Gameplay/Huntress_Gameplay_A2_37.ogg","",10000,0
