"rownum","Id","BaseItem","UniqueCraft","bool_40","i32_41","CraftItemType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","CraftTag","bool_85"
735,"Metadata/Items/Armours/Boots/BootsDexRitual1",1184,"",1,0,3,"","","","","","","","","","",20238,1
736,"Metadata/Items/Armours/Boots/BootsDexRitual2",1185,"",1,0,3,"","","","","","","","","","",20238,1
737,"Metadata/Items/Armours/Boots/BootsDexRitual3",1186,"",1,0,3,"","","","","","","","","","",20238,1
738,"Metadata/Items/Armours/Boots/BootsIntRitual1",1198,"",1,0,3,"","","","","","","","","","",20238,1
739,"Metadata/Items/Armours/Boots/BootsIntRitual2",1199,"",1,0,3,"","","","","","","","","","",20238,1
740,"Metadata/Items/Armours/Boots/BootsIntRitual3",1200,"",1,0,3,"","","","","","","","","","",20238,1
741,"Metadata/Items/Armours/Gloves/GlovesStrRitual1",1252,"",1,0,2,"","","","","","","","","","",20238,1
742,"Metadata/Items/Armours/Gloves/GlovesStrRitual2",1253,"",1,0,2,"","","","","","","","","","",20238,1
743,"Metadata/Items/Armours/Gloves/GlovesStrRitual3",1254,"",1,0,2,"","","","","","","","","","",20238,1
744,"Metadata/Items/Armours/Gloves/GlovesDexRitual1",1266,"",1,0,2,"","","","","","","","","","",20238,1
745,"Metadata/Items/Armours/Gloves/GlovesDexRitual2",1267,"",1,0,2,"","","","","","","","","","",20238,1
746,"Metadata/Items/Armours/Gloves/GlovesDexRitual3",1268,"",1,0,2,"","","","","","","","","","",20238,1
747,"Metadata/Items/Armours/Gloves/GlovesIntRitual1",1280,"",1,0,2,"","","","","","","","","","",20238,1
748,"Metadata/Items/Armours/Gloves/GlovesIntRitual2",1281,"",1,0,2,"","","","","","","","","","",20238,1
749,"Metadata/Items/Armours/Gloves/GlovesIntRitual3",1282,"",1,0,2,"","","","","","","","","","",20238,1
750,"Metadata/Items/Armours/Helmets/HelmetExpedition1",1031,"",1,0,0,"","","","","","","","","","",20239,1
751,"Metadata/Items/Armours/Helmets/HelmetExpedition2",1032,"",1,0,0,"","","","","","","","","","",20239,1
752,"Metadata/Items/Armours/Helmets/HelmetExpedition3",1033,"",1,0,0,"","","","","","","","","","",20239,1
753,"Metadata/Items/Armours/Boots/BootsExpedition1",1238,"",1,0,3,"","","","","","","","","","",20239,1
754,"Metadata/Items/Armours/Boots/BootsExpedition2",1239,"",1,0,3,"","","","","","","","","","",20239,1
755,"Metadata/Items/Armours/Boots/BootsExpedition3",1240,"",1,0,3,"","","","","","","","","","",20239,1
756,"Metadata/Items/Armours/Gloves/GlovesExpedition1",1318,"",1,0,2,"","","","","","","","","","",20239,1
757,"Metadata/Items/Armours/Gloves/GlovesExpedition2",1319,"",1,0,2,"","","","","","","","","","",20239,1
758,"Metadata/Items/Armours/Gloves/GlovesExpedition3",1320,"",1,0,2,"","","","","","","","","","",20239,1
759,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE1",590,"",1,0,13,"","","","","","","","","","",20240,1
760,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE2",389,"",1,0,22,"","","","","","","","","","",20240,1
761,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE2",421,"",1,0,8,"","","","","","","","","","",20240,1
762,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE2",424,"",1,0,9,"","","","","","","","","","",20240,1
763,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE2",452,"",1,0,21,"","","","","","","","","","",20240,1
764,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE2",480,"",1,0,15,"","","","","","","","","","",20240,1
765,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE2",510,"",1,0,17,"","","","","","","","","","",20240,1
766,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE2",563,"",1,0,12,"","","","","","","","","","",20240,1
767,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE2",591,"",1,0,13,"","","","","","","","","","",20240,1
768,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE2",619,"",1,0,10,"","","","","","","","","","",20240,1
769,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE2",645,"",1,0,19,"","","","","","","","","","",20240,1
770,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE2",648,"",1,0,20,"","","","","","","","","","",20240,1
771,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE2",673,"",1,0,16,"","","","","","","","","","",20240,1
772,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE2",698,"",1,0,18,"","","","","","","","","","",20240,1
773,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE2",723,"",1,0,14,"","","","","","","","","","",20240,1
774,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE3",390,"",1,0,22,"","","","","","","","","","",20240,1
775,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE3",422,"",1,0,8,"","","","","","","","","","",20240,1
776,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE3",425,"",1,0,9,"","","","","","","","","","",20240,1
777,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE3",453,"",1,0,21,"","","","","","","","","","",20240,1
778,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE3",481,"",1,0,15,"","","","","","","","","","",20240,1
779,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE3",511,"",1,0,17,"","","","","","","","","","",20240,1
780,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE3",564,"",1,0,12,"","","","","","","","","","",20240,1
781,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE3",592,"",1,0,13,"","","","","","","","","","",20240,1
782,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE3",620,"",1,0,10,"","","","","","","","","","",20240,1
783,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE3",646,"",1,0,19,"","","","","","","","","","",20240,1
784,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE3",649,"",1,0,20,"","","","","","","","","","",20240,1
785,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE3",674,"",1,0,16,"","","","","","","","","","",20240,1
786,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE3",699,"",1,0,18,"","","","","","","","","","",20240,1
787,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE3",724,"",1,0,14,"","","","","","","","","","",20240,1
788,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt2",1157,"",1,0,1,"","","","","","","","","","","",1
789,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt1",1155,"",1,0,1,"","","","","","","","","","","",1
