"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
8722,"DelveTaowuDashAttack",[617],"[1099,1919]","[75,-20]",1,0,0
8723,"BlackguardTorturerSawblades",[617],[],[],1,0,0
8724,"IncursionVaalWraithCleave",[617],[],[],1,0,0
8725,"DelveProtovaalBossCleave1",[617],"[1100,17312]","[75,500]",1,0,0
8726,"DelveProtovaalBossCleave2",[617],"[1100,17312]","[75,500]",1,0,0
8727,"DelveQiongqiTornado",[617],[1099],[75],1,0,0
8728,"MagmaGolemSlam",[617],"[1099,1919]","[50,-20]",1,0,0
8729,"ZanaRoseGroundHit","[617,3811]",[],[],0.5,0,1032522218
8730,"NinjaCopMeleeThrust","[617,683]",[972],[100],1,0,0
8731,"BetrayalDjinnMeleeThrust",[617],[972],[100],1,0,0
8732,"BetrayalElreonSmite",[617],[1101],[75],1,0,0
8733,"SanctumElreonSmite",[617],"[1101,16933]","[75,12]",1,0,0
8734,"ProtoVaalMapBossBoulderHit","[617,110,683,18486]","[8006,8079]","[13,8]",1,0,0
8735,"BetrayalHakuCleave1",[617],[1099],[50],1,0,0
8736,"BetrayalHakuCleave2",[617],[1099],[50],1,0,0
8737,"LegionKaruiAxeCleave1",[617],[1099],[50],1,0,0
8738,"LegionKaruiAxeCleave2",[617],[1099],[50],1,0,0
8739,"LegionKaruiAxeDashSlamCone",[617],[1099],[50],1,0,0
8740,"BetrayalHakuKick1",[617],[1099],[50],1,0,0
8741,"BetrayalHakuGroundSlash",[617],[1099],[50],1,0,0
8742,"BetrayalHakuSlam",[617],"[1099,5750]","[50,-25]",1,0,0
8743,"BetrayalHakuDonut",[617],"[1099,5750]","[50,-25]",1,0,0
8744,"BetrayalElreonDashSlam",[617],[],[],1,0,0
8745,"BetrayalKeemaFireWallLeft",[617],[1099],[75],1,0,0
8746,"BetrayalKeemaFireWallRight",[617],[1099],[75],1,0,0
8747,"BetrayalThaneCombo1Sweep1",[617],[],[],1,0,0
8748,"BetrayalThaneCombo1Kick1",[617],[],[],1,0,0
8749,"BetrayalThaneCombo1Slam1",[617],[],[],1,0,0
8750,"BetrayalThaneCombo2Punch1",[617],[],[],1,0,0
8751,"BetrayalThaneCombo2Punch2",[617],[],[],1,0,0
8752,"BetrayalThaneCombo2Backflip1",[617],[],[],1,0,0
8753,"BetrayalThaneLeapSlamExplosion",[617],[],[],1,0,0
8754,"BetrayalVaganLeapSlamExplosion",[617],[],[],1,0,0
8755,"BetrayalHillockLeapSlamExplosion",[617],[],[],1,0,0
8756,"BetrayalVaganCleave1",[617],[],[],1,0,0
8757,"BetrayalVaganCleave2",[617],[],[],1,0,0
8758,"DonutBladesMercenary",[617],[],[],1,0,0
8759,"BetrayalVaganDonutAirstrike",[617],[],[],1,0,0
8760,"BetrayalVoriciWhirlyCleave",[617],[],[],1,0,0
8761,"BetrayalVoriciWhirlyAoE",[617],[],[],1,0,0
8762,"BetrayalVoriciTeleportBackstab",[617],[],[],1,0,0
8763,"BetrayalVoriciTeleportSlam",[617],[],[],1,0,0
8764,"BetrayalVoriciTeleportSlash",[617],[],[],1,0,0
8765,"BetrayalVoriciTeleportKick",[617],[],[],1,0,0
8766,"BetrayalVoriciTeleSlash1",[617],[],[],1,0,0
8767,"BetrayalVoriciTeleSlash2",[617],[],[],1,0,0
8768,"BetrayalVoriciTeleSlash3",[617],[],[],1,0,0
8769,"BetrayalVoriciTeleSlash4",[617],[],[],1,0,0
8770,"BetrayalVoriciTeleSlash5",[617],[],[],1,0,0
8771,"BetrayalGraviciusComboSlam",[617],[1099],[75],1,0,0
8772,"BetrayalGrennDashBolt",[617],[],[],1,0,0
8773,"BetrayalGrennDashMove",[617],[],[],1,0,0
8774,"BetrayalGrennDashEnd",[617],[],[],1,0,0
8775,"BetrayalGrennCombo1",[617],[],[],1,0,0
8776,"BetrayalGrennCombo2",[617],[],[],1,0,0
8777,"BetrayalGrennCombo3",[617],[],[],1,0,0
8778,"BetrayalLeoCombo1",[617],[],[],1,0,0
8779,"BetrayalLeoCombo2",[617],[],[],1,0,0
8780,"BetrayalLeoCombo3",[617],[],[],1,0,0
8781,"BetrayalLeoHook",[617],[],[],1,0,0
8782,"GeometryAttackSynthesisGolemCircle",[617],[],[],1,0,0
8783,"GeometryAttackAzmeriGolemCircle",[617],[],[],1,0,0
8784,"GeometryAttackSynthesisGolemRectangleLeft",[617],[],[],1,0,0
8785,"GeometryAttackAzmeriGolemRectangleLeft",[617],[],[],1,0,0
8786,"GeometryAttackSynthesisGolemRectangleRight",[617],[],[],1,0,0
8787,"GeometryAttackAzmeriGolemRectangleRight",[617],[],[],1,0,0
8788,"SynthesisGuardian2FrontalDonut1",[617],"[1099,633]","[75,300]",1,0,0
8789,"SynthesisGuardian2FrontalDonut2",[617],"[1099,633]","[75,300]",1,0,0
8790,"SynthesisGuardian2FrontalDonut3",[617],"[1099,633]","[75,300]",1,0,0
8791,"SynthesisGuardian2FrontalDonut4",[617],"[1099,633]","[75,300]",1,0,0
8792,"SynthesisGuardian2Rectangle1",[617],"[1099,633]","[75,300]",1,0,0
8793,"SynthesisGuardian2Rectangle2",[617],"[1099,633]","[75,300]",1,0,0
8794,"SynthesisGolemBossWhipLeft",[617],"[1101,633,1919]","[50,120,-25]",1,0,0
8795,"AzmeriGolemBossWhipLeft",[617],"[1101,633,1919]","[50,120,-25]",1,0,0
8796,"SynthesisGolemBossWhipRight",[617],"[1101,633,1919]","[50,120,-25]",1,0,0
8797,"AzmeriGolemBossWhipRight",[617],"[1101,633,1919]","[50,120,-25]",1,0,0
8798,"LegionTemplarBossDash","[617,9057]",[633],[50],1,0,0
8799,"LegionTemplarGeneralGeometrySlam","[617,9057]","[1101,1919]","[50,-25]",1,0,0
8800,"LegionEmpireSpearCombo1","[617,3811]",[],[],1,0,0
8801,"ExpeditionEmpireSpearCombo1","[617,3811]",[],[],1,0,0
8802,"LegionEmpireSpearCombo2","[617,3811]",[],[],1,0,0
8803,"ExpeditionEmpireSpearCombo2","[617,3811]",[],[],1,0,0
8804,"LegionEmpireSpearCombo3","[617,2358]",[],[],1,0,0
8805,"ExpeditionEmpireSpearCombo3","[617,2358]",[],[],1,0,0
8806,"LegionEmpireSpearCombo4","[617,2358]",[],[],1,0,0
8807,"ExpeditionEmpireSpearCombo4","[617,2358]",[],[],1,0,0
8808,"SynthesisGuardian2Slash1EffectsDriven",[617],"[1099,633]","[75,100]",1,0,0
8809,"SynthesisGuardian2Slash2EffectsDriven",[617],"[1099,633]","[75,100]",1,0,0
8810,"SynthesisGuardian4LeapUp",[617],[],[],1,0,0
8811,"AzmeriGuardian4LeapUp",[617],[],[],1,0,0
8812,"BetrayalAislinVines",[],[],[],1,0,0
8813,"HarvestCatBossVines",[],[],[],1,0,0
8814,"HarvestCatBossVinesMapBoss",[],[],[],1,0,0
8815,"BetrayalCameriaSlam","[7295,7296]",[1919],[-25],1,0,0
8816,"BetrayalHillockSlam",[617],[1919],[-25],1,0,0
8817,"BetrayalOriathDashSlamImpact",[617],[],[],1,0,0
8818,"BetrayalCameriaIceSpikeExplosion",[617],[],[],2.5,0,1025758986
8819,"BetrayalThaneMortarHole",[617],[],[],1.2,0,1025758986
8820,"BetrayalRinDeceleratingProjectileDetonationWave",[],[1100],[75],1,0,0
8821,"BetrayalBreachSlamHand",[617],"[1102,5750]","[20,10]",3.45,0,1024953680
8822,"BetrayalCatarinaSwipeLeft",[617],[2693],[-25],1,0,0
8823,"BetrayalCatarinaSwipeRight",[617],[2693],[-25],1,0,0
8824,"LegionTemplarGeneralSwipeLeft",[617],"[2693,1101]","[-25,75]",1,0,0
8825,"LegionTemplarGeneralSwipeRight",[617],"[2693,1101]","[-25,75]",1,0,0
8826,"LegionTemplarGeneralChargeEnd",[617],"[2693,1101]","[-25,75]",1,0,0
8827,"BetrayalHillockStomp",[617],[],[],1,0,0
8828,"SynthesisHoundSlam",[617],"[1229,1101,1919]","[20,100,-22]",1,0,0
8829,"BetrayalRinDeceleratingProjectileExplosion",[617],[],[],2.5,0,1025758986
8830,"BetrayalCatarinaVolatileExplode",[617],"[1099,2693]","[50,-25]",3.25,0,1028443341
8831,"BetrayalCatarinaVolatileObjectExplode",[617],"[1099,2693]","[50,-50]",1.25,0,1025758986
8832,"BetrayalCatarinaPillarWave",[617],[2693],[-80],3,0,1028443341
8833,"BetrayalCatarinaUnearthSlam",[617],[2693],[-50],3.5,0,1025758986
8834,"SynthesisSoulstealerFireStab",[617],[],[],1.5,0,1025758986
8835,"SynthesisGuardianDashFireBlast",[617],"[633,1099]","[300,100]",2.5,0,1025758986
8836,"SynthesisGuardianDashFireBlastMelee",[617],"[633,1229,1099,1919]","[300,7,100,-25]",2.5,0,1025758986
8837,"SynthesisGuardianDashFireBlastDouble",[617],"[633,1099]","[600,100]",3.25,0,1025758986
8838,"SynthesisGuardian2SlashLeft",[617],"[633,1099]","[300,100]",1,0,0
8839,"SynthesisGuardian2SlashRight",[617],"[633,1099]","[300,100]",1,0,0
8840,"SynthesisGuardian2FrontalBlast","[617,195]","[633,1099,7801]","[800,100,100]",1,0,0
8841,"SynthesisRibbonSpinAttack",[617],[633],[-67],1,0,0
8842,"SynthesisRibbonSpinAttackVisuals",[617],[633],[-67],1,0,0
8843,"SynthesisDroneExplode",[617],[1099],[50],2,0,1025758986
8844,"SynthesisGuardian2FireSlam",[617],"[1099,633]","[80,650]",1,0,0
8845,"SynthesisPhysicalVolatileSlam",[617],[],[],1,0,0
8846,"SynthesisGuardian4Slam",[617],"[633,1919]","[85,-25]",1,0,0
8847,"AzmeriGuardian4Slam","[617,12512]","[633,1919]","[85,-25]",1,0,0
8848,"SynthesisGolemSlam",[617],"[633,1919]","[100,-25]",1,0,0
8849,"SynthesisGolemProjectileImpact",[617],[1101],[50],2,0,1027101164
8850,"SynthesisGolemRotateZap","[617,1927]",[],[],1.5,0,1028443341
8851,"AzmeriGolemRotateZap","[617,1927]",[],[],1.5,0,1028443341
8852,"SynthesisGuardianRotateZap","[617,1927]",[],[],1.5,0,1025758986
8853,"OssuaryWitchLance",[617],[633],[25],1,0,0
8854,"SynthesisSpikerBreathGeometry",[617],[],[],0.8,0,1022739087
8855,"LegionKaruiMeleeCombo1",[617],[1099],[75],1,0,0
8856,"LegionKaruiMeleeCombo2",[617],[1099],[75],1,0,0
8857,"LegionKaruiMeleeCombo3",[617],[1099],[75],1,0,0
8858,"LegionKaruiSergeantRockExplode",[617],"[6817,6818,1099]","[1,100,75]",1,0,0
8859,"LegionMarakethSandstorm",[617],[972],[100],1,0,0
8860,"LegionMarakethSandstorm2","[617,1927]",[],[],1,0,0
8861,"LegionMarakethTeleportStrike",[617],[],[],1,0,0
8862,"LegionMarakethQuicksandExplosion",[617],[],[],1,0,0
8863,"LegionMarakethTeleportBackstab","[617,3811]",[],[],1,0,0
8864,"LegionTemplarDashImpact",[617],[1101],[75],1,0,0
8865,"LegionTemplarBeamImpact","[617,9057]",[1101],[50],1,0,1025758986
8866,"LegionHyrriSplitImpact",[617],[1100],[100],1,0,0
8867,"LegionKaruiGhostSlam",[617],[1919],[-50],1,0,0
8868,"LegionKaruiHyrriRocketJumpImpact","[617,1927]","[1100,5750]","[100,-60]",1,0,0
8869,"LegionEternalEmpireShieldBashCircle",[617],[],[],1,0,0
8870,"LegionEternalEmpireShieldBashCone",[617],[],[],1,0,0
8871,"ExpeditionEternalEmpireShieldBashCircle",[617],[],[],1,0,0
8872,"ExpeditionEternalEmpireShieldBashCone",[617],[],[],1,0,0
8873,"LegionVaalSergeantSlam",[617],"[1229,644,1919]","[5,-22,-54]",1,0,0
8874,"LegionVaalViperQuadBlast","[617,12386]",[1102],[25],1.6,0,1027101164
8875,"LegionKaruiMeleeDashCascade",[617],[1099],[75],1,0,0
8876,"LegionKaruiMeleeDashCascadeFinal",[617],[1099],[75],1,0,0
8877,"LegionVaalViperSpinningSlam","[617,2300,12386]","[1102,633,3361]","[25,100,200]",1,0,0
8878,"LegionTemplarSergeantDash",[617],[],[],1,0,0
8879,"BlightHellionChampionSlam",[617],"[1099,1919]","[75,-45]",1,0,0
8880,"BlightHellionChampionStep",[617],[1099],[75],1,0,0
8881,"BlightLynxChampionCleave",[617],[1100],[75],1,0,0
8882,"BlightWolfFrostBreath",[617],[],[],3.5,0,1027101164
8883,"BlightSummonedGolemGeometryAttack",[617],[],[],1,0,0
8884,"BlightSummonedCopterGeometrySpell",[617],[],[],13.5,0,1031127695
8885,"BlightBeastStampedeStep",[617],[],[],1,0,0
8886,"BlightChieftainBossRageNova","[617,1927]",[],[],1.2,0,1028443341
8887,"BlightBullBossStomp",[617],[],[],1,0,0
8888,"BlightHellionBossRockExplode",[617],[],[],5,0,1027101164
8889,"AtlasExilesCrusaderSlam",[617],"[633,1101,1229,1919]","[200,50,30,-66]",1,0,0
8890,"AtlasExilesRuneExplode","[617,196]",[],[],3.1818,0,1031664566
8891,"BrutusMultiSlamImpact","[617,1927]","[633,5750]","[30,40]",1,0,0
8892,"AtlasExilesEyrieCleave1",[617],"[1100,633]","[75,243]",1,0,0
8893,"AtlasExilesEyrieCleave2",[617],"[1100,633]","[75,243]",1,0,0
8894,"AtlasExilesEyrieCleave3",[617],"[1100,633]","[75,243]",1,0,0
8895,"AtlasExilesEyrieCleave4",[617],"[1100,633]","[75,243]",1,0,0
8896,"AtlasExilesEyrieDeathWhirl",[617],"[1100,633]","[75,243]",1,0,0
8897,"AtlasExilesEyrieDeathWhirl2",[617],"[1100,633]","[75,243]",1,0,0
8898,"AtlasExilesEyrieDeathWhirl3",[617],"[1100,633]","[75,243]",1,0,0
8899,"AtlasExilesEyrieDeathWhirl4",[617],"[1100,633]","[75,243]",1,0,0
8900,"AtlasExilesEyrieDeathWhirl5",[617],"[1100,633]","[75,243]",1,0,0
8901,"AtlasExilesEyrieBulletDive",[617],"[1100,633]","[75,243]",1,0,0
8902,"AtlasExilesEyrieChargeWindForce",[617],"[1100,633]","[75,243]",1,0,0
8903,"AfflictionPhysBossGeometryAttackGroundSlam1",[617],[],[],1,0,0
8904,"AfflictionPhysBossGeometryAttackGroundSlam2",[617],[],[],1,0,0
8905,"AfflictionPhysBossGeometryAttackLeapSlam1",[617],[],[],1,0,0
8906,"AfflictionPhysBossGeometryAttackMultiSlam1",[617],[],[],1,0,0
8907,"AfflictionPhysBossGeometryAttackMultiSlam2",[617],[],[],1,0,0
8908,"AfflictionPhysBossGeometryAttackSweepCleave1","[617,2358]",[],[],1,0,0
8909,"AfflictionMinionPhysSlamCircleSmall",[617],[],[],1,0,0
8910,"AfflictionMinionPhysSlamCircleBig",[617],[],[],1,0,0
8911,"AfflictionMinionPhysSlamCircleRectangle",[617],[],[],1,0,0
8912,"AfflictionGigaBallExplosion",[617],[],[],3.5,0,1029785518
8913,"AfflictionGigaBallExplosionUnique","[617,196]",[7412],[15],3.5,0,1029785518
8914,"AfflictionGigaBallDonut1",[617],[],[],2.5,0,1029785518
8915,"AfflictionGigaBallDonut2",[617],[],[],2.5,0,1029785518
8916,"AfflictionGigaBallDonut3",[617],[],[],2.5,0,1029785518
8917,"AfflictionGigaBallDonut1Unique","[617,196]",[7412],[15],2.5,0,1029785518
8918,"AfflictionGigaBallDonut2Unique","[617,196]",[7412],[15],2.5,0,1029785518
8919,"AfflictionGigaBallDonut3Unique","[617,196]",[7412],[15],2.5,0,1029785518
8920,"AfflictionGigaBallDonut4Unique","[617,196]",[7412],[15],2.5,0,1029785518
8921,"AfflictionGigaBallDonut5Unique","[617,196]",[7412],[15],2.5,0,1029785518
8922,"AfflictionPhysDemonWeaponCracks",[617],[],[],0.8,0,1025222115
8923,"AfflictionPhysDemonWeaponCracksUnique","[617,2358]",[],[],0.8,0,1025222115
8924,"AtlasExilesCrusaderSlamNova","[617,196]",[],[],3,0,1027101164
8925,"AtlasExilesCrusaderClericBlast",[617],[],[],2.5,0,1025758986
8926,"BetrayalCatarinaCircleX","[617,7295,7294]",[2693],[-40],3,0,1025758986
8927,"BetrayalCatarinaXCircle",[617],[2693],[-40],3,0,1025758986
8928,"SpiritBurst","[1826,498,1776]","[7227,173]","[100,6]",1.875,0,1025758986
8929,"DespairMercenary",[2968],[],[],1,0,0
8930,"Despair",[2968],[],[],1,0,0
8931,"DespairRoyale",[2968],[],[],1,0,0
8932,"ChaosLeaderDespair",[2968],[],[],1,0,0
8933,"AzmeriFabricationDespair","[2968,2674,1920]","[150,5750]","[-30,100]",1,0,0
8934,"PhysicalReflectMortar","[617,498,6867]","[2500,6868,3207,5750]","[5,100,20,10]",0.75,0,1029382865
8935,"ElementalReflectMortar","[617,498,6867]","[2500,1483,1484,6868,3207,5750]","[5,33,33,100,20,10]",3,0,1030188171
8936,"ElderGuardianCascadeMoveDaemon",[],[],[],1,0,0
8937,"ShadeForm",[9815],"[356,12346,7290]","[3000,100,20]",1,0,0
8938,"ShadeFormWhenHit",[9815],"[356,12346,4502]","[3000,100,100]",1,0,0
8939,"ElderProjectileSpellcast1","[498,4577,6843,4546]","[782,317,173]","[47,50,2]",3.6364,0,1029382865
8940,"ElderProjectileSpellcast2","[498,4577,6843,4546]","[782,173]","[46,1]",3.6364,0,1029382865
8941,"ElderProjectileSpellcast2Triggered","[498,6827,4546]","[782,317,173]","[47,50,1]",3.6364,0,1029382865
8942,"ElderProjectileSpellcast3456","[498,4577,6843,4546]","[782,173]","[46,1]",3.6364,0,1028443341
8943,"ElderProjectileSpellcast7","[498,4577,6843,4546]","[782,173]","[47,1]",3.6364,0,1029382865
8944,"ElderProjectileUnstableSpellcast","[498,1776,4546]","[782,175,317,173]","[46,-25,-30,10]",3.6364,0,1028443341
8945,"SummonedPhantasmSpellProjectile","[498,4546]",[782],[44],2.25,0,1027208538
8946,"DelveNecromancerProjectile","[498,4577]",[782],[13],1.75,0,1025758986
8947,"SynthesisRibbonProjectile","[498,4577,7080]","[782,659]","[97,-30]",2.25,0,1027101164
8948,"SynthesisDroneProjectile","[498,4577,7080]","[782,659]","[98,-30]",1,0,1025222115
8949,"SynthesisDroneProjectileDash","[498,4577,7080]","[782,6151]","[99,1]",1,0,1025222115
8950,"SynthesisDroneTurretProjectile","[498,4577,7080]","[782,659,317,6151]","[107,200,-33,1]",3.38,0,1027101164
8951,"SynthesisSoulstealerProjectile","[498,4577,7080]",[782],[100],2.75,0,1028443341
8952,"SynthesisGuardian4RotateProjectile","[498,4577,7080,6843]","[782,1101]","[108,50]",2.25,0,1027101164
8953,"AtlasExilesEyrieIceShardProjectile","[498,4577,7080,6843]",[782],[125],1.2,0,1027101164
8954,"AtlasExilesCrusaderMageguardProjectile","[498,4577,7080]","[782,659]","[127,-40]",2.25,0,1027101164
8955,"AtlasExilesEyrieIceShardProjectileBarrage","[498,7296]",[],[],1.5,0,1027101164
8956,"HeistFreidrichBloodBarrage","[498,7296,4546]",[],[],0.4,0,1027101164
8957,"LegionEternalEmpireSpearThrow","[498,4577,7080,4546,9057]","[782,1101,1919,659]","[75,75,-60,-40]",3,0,1027101164
8958,"ExpeditionEternalEmpireSpearThrow","[498,4577,7080,4546,9057]","[782,1101,1919,659]","[153,75,-60,-40]",3,0,1027101164
8959,"ElderDoomProjectile1","[498,4577,6843]",[],[],2.7273,0,1028980212
8960,"SummonPetrificationStatue",[],"[356,7946,7947]","[4000,15,5000]",1,0,0
8961,"BetrayalUpgradeModPetrificationStatue",[],"[356,7946,7947]","[4000,10,3000]",1,0,0
8962,"SentinelEmpowerPetrificationStatue",[],"[356,7946,7947]","[4000,10,3000]",1,0,0
8963,"DaemonPetrificationStatue",[],"[356,7946,7947]","[4000,15,4000]",1,0,0
8964,"RyslathaParasiteGround","[2300,1927]","[356,3360]","[2500,59]",0.3,0,1022739087
8965,"ElderCastGroundSpores",[1920],"[7287,6304,5750]","[1,12,-20]",4.5,0,1028980212
8966,"ElderCastGroundSporesInfluence",[],"[356,7287,5750]","[10000,1,-20]",2.25,0,1027906470
8967,"IceFlower",[617],[356],[6000],0.9091,0,0
8968,"VoidShot","[498,848,1994,2533,19566]","[7339,1100,2524]","[100,50,100]",1,0,0
8969,"TentacleSmash","[617,2533]",[4504],[20],1,0,0
8970,"GlimpseOfEternity",[],"[4502,356,345]","[100,10000,40]",1,0,0
8971,"VolatileAnomaly","[617,1994,3668,1826]","[5687,356,3189,4828,6457]","[20,8000,4000,5,10]",3.4818,0,1024577870
8972,"BestiaryStampede",[],[],[],1,0,0
8973,"BestiaryStampedeTiger",[],[2693],[-65],1,0,0
8974,"AzmeriStampedeTiger",[],[2693],[-65],1,0,0
8975,"BestiaryStampedeTigerDaemon",[],"[633,2693]","[70,-65]",1,0,0
8976,"TigerSpiritFangs","[617,2358]","[1919,633,6034]","[-60,163,100]",1,0,0
8977,"AzmeriTigerSpiritFangs","[617,2358]","[1919,633,6034]","[-60,20,100]",1,0,0
8978,"TigerSpiritLacerate","[617,3811]","[356,1919,633]","[750,-32,100]",1,0,0
8979,"AzmeriTigerSpiritLacerate","[617,3811]","[356,1919,633]","[750,-32,20]",1,0,0
8980,"TigerSpiritTeleportSlam",[617],"[1919,633,5750]","[14,100,-33]",1,0,0
8981,"AzmeriTigerSpiritTeleportSlam","[617,10375]","[1919,633,5750]","[14,100,-33]",1,0,0
8982,"ToraMonsterTrap",[],[356],[10000],1,0,0
8983,"ToraMonsterTrapFinal",[],[],[],1,0,0
8984,"IntimidatingCryMercenary","[1706,1704,1705,9497,12065,10937,12177]","[7381,11792]","[3,2]",1,0,0
8985,"IntimidatingCry","[1706,1704,1705,9497,12065,12102,10937,12177]","[7381,11792]","[3,2]",1,0,0
8986,"IntimidayingCryTriggered","[1706,1704,1705,9497,12065,12102,10937,12177,6207]","[7381,11792,356]","[10,2,4000]",1,0,0
8987,"CatsStealthTriggeredIntimidatingCry","[1706,1704,1705,9497,12065,7445,12102,10937,12177]","[7381,11792,3477,356]","[3,2,38,3400]",1,0,0
8988,"MonsterDetonateDeadAreaAlira",[617],"[343,356,3189,2104]","[1,2000,500,6]",1.6,0,1025758986
8989,"MonsterDetonateDeadAreaAliraMaps",[617],"[343,356,3189,2104]","[1,1500,500,6]",2.6667,0,1025758986
8990,"MonsterDetonateDeadAreaMaligaro",[617],"[343,356,3189,2104,1485]","[1,2000,500,6,20]",3.0222,0,1023275958
8991,"MonsterDetonateDeadAreaMaligaroMaps",[617],"[343,356,3189,2104,1485]","[1,1500,500,6,20]",3.0222,0,1023275958
8992,"MonsterDetonateDeadBellyTotem",[617],"[343,356,3189,2104]","[1,1500,500,1]",1.9444,0,1016833507
8993,"MonsterDetonateDeadTotem",[617],"[343,356,3189,2104]","[1,1000,500,1]",1.5111,0,1016833507
8994,"MonsterDetonateDeadExperimenter",[617],"[343,356,3189,2104,659]","[1,1500,500,1,-45]",1.5111,0,1013598860
8995,"MonsterDetonateDeadExperimenterBlight",[617],"[343,356,3189,2104]","[1,1500,500,1]",2.25,0,1013598860
8996,"MonsterDetonateDeadTormentDaemon",[617],"[343,356,3189,2104]","[1,1500,500,6]",1.5111,0,1013598860
8997,"MonsterDetonateDeadSideAreaBoss",[617],"[343,356,3189,2104]","[1,1000,500,6]",1.5111,0,1013598860
8998,"MonsterDetonateDeadWbFire",[617],"[343,356,3189,2104]","[1,1000,500,6]",2.1156,0,1022739087
8999,"MonsterDetonateDeadWbChaos",[617],"[343,356,3189,2104,1485]","[1,1000,500,6,50]",2.1156,0,1022739087
9000,"MonsterDetonateDeadBetrayalUpgrade",[617],"[343,356,3189,2104]","[1,1000,500,1]",1.5111,0,1016833507
9001,"MonsterDetonateDeadHeistFreidrich",[617],"[356,3189,2104]","[3000,500,1]",1.5,0,1020054733
9002,"MonsterDetonateDeadArchnemesis",[617],"[343,356,2104,5750,16933]","[1,2000,1,-30,15]",2.6667,0,1025758986
9003,"MonsterDetonateDeadDroolmaw","[617,6532]","[343,356,3189,2104]","[1,1500,500,1]",2.1156,0,1022739087
9004,"MonsterDetonateDeadDroolmawNoTotem",[617],"[343,356,3189,2104]","[1,1500,500,1]",2.1156,0,1022739087
9005,"AspectOfTheCat",[],"[356,3189]","[4000,6000]",1,0,0
9006,"AspectOfTheAvian",[],"[356,3189]","[4000,4000]",1,0,0
9007,"AspectOfTheSpider",[],"[476,356,7602]","[5,6000,1000]",1,0,0
9008,"AspectOfTheSpiderMercenary",[],"[476,356,7602]","[5,6000,1000]",1,0,0
9009,"VilentaHide",[],[356],[-1],1,0,0
9010,"DelveQiongqiHide",[],[356],[-1],1,0,0
9011,"AspectOfTheCrab",[],[7400],[2],1,0,0
9012,"VilentaBombToss",[],"[316,1099,5750]","[60,50,-25]",3,0,1025758986
9013,"DelveQiongqiBombToss",[],"[316,356,3593,5750]","[60,15000,5,-25]",3,0,1025758986
9014,"VultureBombToss",[12386],"[316,1102,5750]","[60,50,-50]",2.5,0,1022739087
9015,"VilentaBombTossFire",[],"[316,356,3593,5750]","[60,3000,15,-25]",2,0,1028443341
9016,"CrabSpiritBurrowPath",[],[],[],1,0,0
9017,"CrabSpiritCharge",[],[1919],[-25],1,0,0
9018,"CrabSpiritChargeWall",[],[1919],[-25],1,0,0
9019,"FireProjectileRetaliation","[6867,617,498]","[7573,7574,7575,6151,1788,16933]","[10,50,25,1,15,25]",3.3333,0,1028443341
9020,"PhysicalProjectileRetaliation","[6867,1927,498]",[1788],[30],1,0,1025758986
9021,"Twister","[498,1776,4546,1826]","[356,7428,972]","[2500,100,25]",2.13,0,1020376855
9022,"LegionSandTornadoes","[498,1776,4546,1826]","[356,972,317]","[2500,25,-40]",2.13,0,1024416809
9023,"AtlasBossEyrieTornadoes","[498,1776,4546,1826]","[356,1100,317,2693]","[4000,100,-50,-50]",2.13,0,1024416809
9024,"MasterGrantBuffTreasureHunter",[],[356],[300000],1,0,0
9025,"MasterGrantBuffTreasureHunterTemple",[],[356],[300000],1,0,0
9026,"MasterGrantBuffEinhar",[],[356],[300000],1,0,0
9027,"TaowuApplyBuff",[],[356],[10000],1,0,0
9028,"HeistHuckGrantBuff",[],[356],[100000],1,0,0
9029,"AtlasAllyGrantBuff",[],[356],[100000],1,0,0
9030,"SummonPhantasmFadingProjectile","[498,4546]",[],[],1.0222,0,1028040688
9031,"SummonPhantasmFadingProjectile2","[498,4546]",[],[],1.0222,0,1028040688
9032,"BetrayalPhantasmFadingProjectile","[498,4546,7080]",[782],[2],1.5,0,1025087898
9033,"BetrayalPhantasmFadingProjectile2","[498,4546,7080]",[782],[2],1.5,0,1025087898
9034,"AtlasCruasderJudgeFadingNova","[498,4546,7080,1776]","[782,173]","[128,7]",3,0,1027101164
9035,"DelveAbyssCultistFadingProjectile","[498,4546,1927]","[173,214,8621,6196,6850,782]","[4,2,15,-35,2,45]",1.8,0,1024416809
9036,"DelveAbyssCultistFadingProjectileCooldown1","[498,4546,1776]","[173,782,1788]","[6,45,50]",2.5,0,1024416809
9037,"DelveAbyssCultistFadingProjectileCooldown2","[498,4546,1927]","[2118,2119,2120,2468,782,1788]","[20,2000,360,-180,45,50]",0.8,0,1024416809
9038,"DelveAbyssCultistFadingProjectileCooldown3","[498,4546,2469,1927]","[2118,2119,2120,2468,782,1788]","[10,1200,100,-90,45,50]",1.1,0,1024416809
9039,"DelveAbyssCultistFadingProjectileCinematic","[498,4546]","[214,175,173]","[6,-50,2]",0.33,0,1024416809
9040,"BestiarySpiderGroundStab",[],"[356,3189,1919,433,177,2693]","[3000,12000,-29,-80,-50,-50]",3.3333,0,1028443341
9041,"BestiarySpiderHallucinate",[],[356],[5000],1,0,0
9042,"LightningCloneRetaliation",[6867],[356],[4000],1,0,0
9043,"LightningCloneSuicideExplosion",[617],"[356,16933]","[2500,40]",2.625,0,1031664566
9044,"CaptureMonster",[1891],[],[],1,0,0
