"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
8123,"KitavaBeamSweepBackCentre","[617,1927]","[1099,2693]","[50,-30]",1.02,0,1022739087
8124,"KitavaBeamSweepBackCentreStandalone","[617,1927,13460]","[1099,2693,5750]","[50,-30,-50]",1.02,0,1022739087
8125,"KitavaBeamSweepBackRight","[617,1927]","[1099,2693]","[50,-30]",1.02,0,1022739087
8126,"KitavaBeamSweepBackRightStandalone","[617,1927,13460]","[1099,2693,5750]","[50,-30,-50]",1.02,0,1022739087
8127,"KitavaBeamSweepBackLeft","[617,1927]","[1099,2693]","[50,-30]",1.02,0,1022739087
8128,"KitavaBeamSweepBackLeftStandalone","[617,1927,13460]","[1099,2693,5750]","[50,-30,-50]",1.02,0,1022739087
8129,"KitavaBeamSweepDoubleCentre","[617,1927]","[1099,2693]","[50,-30]",1.02,0,1022739087
8130,"KitavaBeamSweepDoubleCentreStandalone","[617,1927,13460]","[1099,2693,5750]","[50,-30,-50]",1.02,0,1022739087
8131,"KitavaBeamSweepDoubleRight","[617,1927]","[1099,2693]","[50,-30]",1.02,0,1022739087
8132,"KitavaBeamSweepDoubleRightStandalone","[617,1927,13460]","[1099,2693,5750]","[50,-30,-50]",1.02,0,1022739087
8133,"KitavaBeamSweepDoubleLeft","[617,1927]","[1099,2693]","[50,-30]",1.02,0,1022739087
8134,"KitavaBeamSweepDoubleLeftStandalone","[617,1927,13460]","[1099,2693,5750]","[50,-30,-50]",1.02,0,1022739087
8135,"KitavaDeathBreathMiddle","[617,1927]",[2693],[-50],3.3333,0,1022739087
8136,"KitavaDeathBreathMiddleStandalone","[617,1927,13460]","[2693,5750]","[-50,-50]",3.3333,0,1022739087
8137,"KitavaDeathBreathRight","[617,1927]",[2693],[-50],3.3333,0,1022739087
8138,"KitavaDeathBreathRightStandalone","[617,1927,13460]","[2693,5750]","[-50,-50]",3.3333,0,1022739087
8139,"KitavaDeathBreathLeft","[617,1927]",[2693],[-50],3.3333,0,1022739087
8140,"KitavaDeathBreathLeftStandalone","[617,1927,13460]","[2693,5750]","[-50,-50]",3.3333,0,1022739087
8141,"ShavronneGhostBrutusSlam",[617],"[1919,356,1101]","[-22,280,50]",1,0,0
8142,"ShavronneBallLightning","[498,4577,1927]",[1788],[30],3.9375,0,1026295857
8143,"HarbingerBallLightning","[498,4577]",[],[],0.8438,0,1022739087
8144,"HarbingerBallLightningAtlas","[498,4577]",[],[],1.2,0,1024416809
8145,"HarbingerBallLightningSupporter","[498,4577,1776]",[173],[7],1.2,0,1024416809
8146,"HarbingerBallLightningTotem","[498,4577,1776]","[175,173]","[-20,4]",0.8438,0,1022739087
8147,"AxisCasterBossBallLightning","[498,4577]",[],[],3.0625,0,1024416809
8148,"ElderGuardianTurretBallLightning","[498,4577]","[214,5750]","[4,-50]",4.5,0,1024416809
8149,"SentinelGolemBallLightning","[498,4577,1927]","[1788,5750]","[30,-50]",4.5,0,1027101164
8150,"CarpetBombProjectile",[498],"[173,5750]","[10,100]",1,0,0
8151,"CarpetBombProjectileDusk",[498],"[173,1100,1919,633,5750]","[10,50,-60,-30,100]",1,0,0
8152,"MortarInRectangle","[498,617,1823]",[2500],[10],1,0,0
8153,"MortarInRectangleDusk","[498,617,1823]",[2500],[10],1,0,0
8154,"UnholyTrioShavronneLightningProjectile",[498],[782],[34],3.0375,0,1025758986
8155,"ElderGuardianLightningMinionProjectile",[498],[782],[34],2.5,0,1022739087
8156,"ElderGuardianTentacleFiendProjectile",[498],[782],[33],2,0,1022739087
8157,"ElderGuardianTentacleFiendProjectileNova","[498,1776]","[782,173]","[33,8]",2,0,1022739087
8158,"ChaosArchitectProjectileNova","[498,1776]","[782,173]","[56,10]",1.5,0,1024416809
8159,"DelveLightningOrbProjectile",[498],[782],[34],3.0375,0,1025758986
8160,"BetrayalCameriaFrostBlast",[617],[],[],3.25,0,1028443341
8161,"BetrayalCameriaFrostSlam",[617],[1100],[75],1,0,0
8162,"VaalIncursionArchitectProjectileFire","[498,4577]",[18295],[9],1.6667,0,1028443341
8163,"VaalIncursionArchitectProjectileFire2","[498,4577]",[18295],[9],1.6667,0,1028443341
8164,"VaalIncursionArchitectProjectileLightning","[498,4577]",[18295],[9],1.875,0,1028443341
8165,"VaalIncursionArchitectProjectileLightning2","[498,4577]",[18295],[9],1.875,0,1028443341
8166,"VaalIncursionArchitectProjectileChaos","[498,4577]",[18295],[9],2.5,0,1020054733
8167,"VaalIncursionArchitectProjectileChaosClone","[498,4577]",[18295],[9],2.5,0,1020054733
8168,"VaalIncursionArchitectProjectileChaos2","[498,4577]",[18295],[9],2.5,0,1020054733
8169,"VaalIncursionArchitectProjectileChaos2Clone","[498,4577]",[18295],[9],2.5,0,1020054733
8170,"VaalIncursionArchitectProjectileFireCombo","[498,4577]",[18295],[9],2.7778,0,1025758986
8171,"VaalIncursionArchitectProjectileLightningCombo","[498,4577]",[18295],[9],1.125,0,1028443341
8172,"VaalIncursionArchitectProjectileChaosCombo","[498,4577]",[18295],[9],0.6667,0,1025758986
8173,"UnholyTrioHide","[7294,7295]",[],[],1,0,0
8174,"TriggerCascadeMinionOne",[],"[6170,6171,6199,6306]","[1,200,60,1]",1,0,0
8175,"TriggerCascadeMinionThree",[],"[6170,6171,6199,6306]","[3,200,60,2]",1,0,0
8176,"TriggerCascadeMinionFive",[],"[6170,6171,6199,6306]","[4,750,60,3]",1,0,0
8177,"TriggerCascadeMinionEight",[],"[6170,6171,6199,6306,6200]","[4,200,60,4,30]",1,0,0
8178,"TriggerCascadeMinionEight2",[],"[6170,6171,6199,6306,6200]","[3,750,60,4,30]",1,0,0
8179,"TriggerCascadeMinionFifteen",[],"[6170,6171,6199,6306]","[15,200,60,5]",1,0,0
8180,"TriggerCascadeMinionVaalFlameblast",[],"[6199,6306]","[60,6]",1,0,0
8181,"TriggerCascadeMinionVaalFlameblast2",[],"[6199,6306]","[60,6]",1,0,0
8182,"SummonHarbingerOfTheArcane",[6471],[],[],1,0,0
8183,"SummonHarbingerOfTime",[6471],[882],[1],1,0,0
8184,"SummonHarbingerOfFocus",[6471],[882],[2],1,0,0
8185,"SummonHarbingerOfDirections",[6471],[882],[3],1,0,0
8186,"SummonHarbingerOfStorms",[6471],[882],[4],1,0,0
8187,"SummonHarbingerOfBrutality",[6471],[882],[5],1,0,0
8188,"SummonHarbingerOfTheArcaneUber",[6471],[882],[6],1,0,0
8189,"SummonHarbingerOfTimeUber",[6471],[882],[7],1,0,0
8190,"SummonHarbingerOfFocusUber",[6471],[882],[8],1,0,0
8191,"SummonHarbingerOfDirectionsUber",[6471],[882],[9],1,0,0
8192,"SummonHarbingerOfStormsUber",[6471],[882],[10],1,0,0
8193,"SummonHarbingerOfBrutalityUber",[6471],[882],[11],1,0,0
8194,"SummonHarbingerOfTheArcaneAscendancy",[],"[882,20863]","[12,1]",1,0,0
8195,"SummonHarbingerOfTimeAscendancy",[],"[882,20862]","[13,1]",1,0,0
8196,"SummonHarbingerOfFocusAscendancy",[],"[882,20864]","[14,1]",1,0,0
8197,"DarktongueKiss","[617,3668]","[1955,356,6351]","[48000,5000,100]",1,0,0
8198,"MoveDaemonIonCannonParallel",[],[],[],1,0,0
8199,"MoveDaemonIonCannonParallelElder",[],[],[],1,0,0
8200,"MoveDaemonIonCannonParallelElder2",[],[],[],1,0,0
8201,"MoveDaemonIonCannonParallelElder3",[],[214],[8],1,0,0
8202,"MoveDaemonIonCannonParallelKitava",[],[],[],1,0,0
8203,"MoveDaemonIonCannonParallelKitava2",[],[],[],1,0,0
8204,"MoveDaemonIonCannonParallelKitava2Map",[],[],[],1,0,0
8205,"MoveDaemonIonCannonCross",[],[],[],1,0,0
8206,"MoveDaemonIonCannonCrossElder1",[],[],[],1,0,0
8207,"MoveDaemonIonCannonCrossElder2",[],[],[],1,0,0
8208,"MoveDaemonIonCannonCrossElder3",[],[],[],1,0,0
8209,"MoveDaemonIonCannonCrossElder4",[],[],[],1,0,0
8210,"MoveDaemonIonCannonCrossKitava",[],[],[],1,0,0
8211,"MoveDaemonIonCannonCrossKitavaMap",[],[],[],1,0,0
8212,"MoveDaemonIonCannonCrossKitava2",[],[],[],1,0,0
8213,"MoveDaemonIonCannonCrossKitava2Map",[],[],[],1,0,0
8214,"MoveDaemonIonCannonSquare",[],[],[],1,0,0
8215,"MoveDaemonIonCannonSquareElder",[],[214],[4],1,0,0
8216,"MoveDaemonIonCannonSquareKitava",[],[],[],1,0,0
8217,"MoveDaemonIonCannonSquareKitavaMap",[],[],[],1,0,0
8218,"MoveDaemonIonCannonSquareKitava2",[],[],[],1,0,0
8219,"MoveDaemonIonCannonSquareKitava2Map",[],[],[],1,0,0
8220,"MoveDaemonIonCannonSquareKitava3",[],[],[],1,0,0
8221,"MoveDaemonIonCannonSquareKitava3Map",[],[],[],1,0,0
8222,"MoveDaemonIonCannonSlice",[],[],[],1,0,0
8223,"MoveDaemonObsidianElder",[],[214],[4],1,0,0
8224,"MoveDaemonIonCannonRandomSlow",[],[],[],1,0,0
8225,"MoveDaemonStormCall1",[],[],[],1,0,0
8226,"MoveDaemonStormCall2",[],[],[],1,0,0
8227,"MoveDaemonStormCall3",[],[],[],1,0,0
8228,"MoveDaemonStormCall4",[],[],[],1,0,0
8229,"MoveDaemonHydroPump",[],[],[],1,0,0
8230,"MoveDaemonSawblades",[],[],[],1,0,0
8231,"BetrayalCameriaMoveDaemonIceSpike",[],[],[],1,0,0
8232,"BetrayalGrennMoveDaemon",[],[],[],1,0,0
8233,"LegionViperWaveMoveDaemon1",[],[],[],1,0,0
8234,"LegionViperWaveMoveDaemon2",[],[],[],1,0,0
8235,"LegionViperReleaseMoveDaemon1",[],[],[],1,0,0
8236,"LegionViperReleaseMoveDaemon2",[],[],[],1,0,0
8237,"LegionViperReleaseMoveDaemon3",[],[],[],1,0,0
8238,"LegionViperReleaseMoveDaemon4",[],[],[],1,0,0
8239,"BlightBullBossMoveDaemon",[],[],[],1,0,0
8240,"BlightFireHellionBossMoveDaemon",[],[],[],1,0,0
8241,"AtlasExileBoss5BeamTargetDaemon1",[],[],[],1,0,0
8242,"AtlasExileBoss5BeamTargetDaemon2",[],[],[],1,0,0
8243,"AfflictionPhysMaceCascade",[],[],[],1,0,0
8244,"AfflictionPhysMaceCascadeUnique",[],[],[],1,0,0
8245,"MDHarvestBearbossWallDaemonLeft",[],[],[],1,0,0
8246,"MDHarvestBearbossWallDaemonRight",[],[],[],1,0,0
8247,"MDHeistMilitaryCasterBallLightning",[],[],[],1,0,0
8248,"MDHeistRobotHoundLaserTarget",[],[],[],1,0,0
8249,"MDIceSaplingOrbMortar",[],[659],[-40],1,0,0
8250,"MDIceSaplingOrbMortarAzmeri",[],[659],[-40],1,0,0
8251,"MDIceSaplingOrbReturningBall",[],[],[],1,0,0
8252,"MDIceSaplingOrbReturningBallAzmeri",[],[],[],1,0,0
8253,"MDIceSaplingOrbReturningBallUber",[],[],[],1,0,0
8254,"MDReaperWraithCoffinRight1",[],[],[],1,0,0
8255,"MDReaperWraithCoffinLeft1",[],[],[],1,0,0
8256,"MDReaperWraithCoffinRight2",[],[],[],1,0,0
8257,"MDReaperWraithCoffinLeft2",[],[],[],1,0,0
8258,"MDReaperWraithCoffinRight3",[],[],[],1,0,0
8259,"MDReaperWraithCoffinLeft3",[],[],[],1,0,0
8260,"MDReaperWraithCoffinRight4",[],[],[],1,0,0
8261,"MDReaperWraithCoffinLeft4",[],[],[],1,0,0
8262,"MDReaperWraithCoffinRight5",[],[],[],1,0,0
8263,"MDReaperWraithCoffinLeft5",[],[],[],1,0,0
8264,"MDUltimatumSawblade1",[],[],[],1,0,0
8265,"MDUltimatumSawblade2",[],[],[],1,0,0
8266,"MDUltimatumSawblade3",[],[],[],1,0,0
8267,"MDUltimatumSawbladeUberMaps",[],[],[],1,0,0
8268,"MDSanctumCorridorProjectile",[],[],[],1,0,0
8269,"MDIgnoranceBeam",[12512],[659],[-55],1,0,0
8270,"MDAngerFissueSlam",[12512],[],[],1,0,0
8271,"MDqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0,0
8272,"RotateObject",[],"[6352,6353,6357,6359,6358,6363,6364,6355]","[5,20,30,30,180,10,1,75]",1,0,0
8273,"RotateObjectObsidian1",[],"[6352,6353,6358,6364,6361]","[1,60,350,1,20]",1,0,0
8274,"RotateObjectObsidian2",[],"[6352,6353,6358,6364,6361]","[1,40,350,1,40]",1,0,0
8275,"RotateObjectObsidian3",[],"[6352,6353,6358,6364,6361]","[1,50,350,1,60]",1,0,0
8276,"RotateObjectObsidian4",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,80]",1,0,0
8277,"RotateObjectObsidian5",[],"[6352,6353,6358,6364,6361]","[1,60,350,1,20]",1,0,0
8278,"RotateObjectObsidian6",[],"[6352,6353,6358,6364,6361]","[1,40,350,1,40]",1,0,0
8279,"RotateObjectObsidian7",[],"[6352,6353,6358,6364,6361]","[1,50,350,1,60]",1,0,0
8280,"RotateObjectObsidian8",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,80]",1,0,0
8281,"RotateDaemon",[],"[6352,6353,6357,6359,6358,6363,6364,6355]","[5,20,30,30,180,10,1,75]",1,0,0
8282,"RotateDaemonObsidian1",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,15]",1,0,0
8283,"RotateDaemonObsidian2",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,30]",1,0,0
8284,"RotateDaemonObsidian3",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,45]",1,0,0
8285,"RotateDaemonObsidian4",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,60]",1,0,0
8286,"RotateDaemonObsidian5",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,15]",1,0,0
8287,"RotateDaemonObsidian6",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,30]",1,0,0
8288,"RotateDaemonObsidian7",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,45]",1,0,0
8289,"RotateDaemonObsidian8",[],"[6352,6353,6358,6364,6361]","[1,30,350,1,60]",1,0,0
8290,"HarbingerSummonMonsters",[2458],"[356,6478]","[250,1]",1,0,0
8291,"HarbingerSummonMonsters2",[2458],"[356,6478]","[250,1]",1,0,0
8292,"HarbingerSummonMonstersNoDrops","[2458,2396]","[356,6478]","[250,1]",1,0,0
8293,"HarbingerSummonMonsters2NoDrops","[2458,2396]","[356,6478]","[250,1]",1,0,0
8294,"HarbingerSummonMonsters3NoDrops","[2458,2396]","[356,6478,214]","[250,1,2]",1,0,0
8295,"HarbingerSummonMonstersAtlas",[2458],"[356,6478,214]","[250,1,2]",1,0,0
8296,"HarbingerSummonMonstersPlayerIsHarbinger",[2458],"[356,6478]","[250,1]",1,0,0
8297,"SSMHarbingerScarabSummonTotems",[],"[882,2153,4767]","[662,1,-99]",1,0,0
8298,"GTHarbingerScarabSummonTotems",[],[],[],1,0,0
8299,"GTHarbingerScarabSummonTotems2",[],[],[],1,0,0
8300,"KitavaBeamOrbMiddle",[617],"[356,1099,2693]","[15000,50,-60]",3,0,1022739087
8301,"KitavaBeamOrbMiddleStandalone","[617,13460]","[356,1099,2693,5750]","[15000,50,-60,-50]",3,0,1022739087
8302,"KitavaBeamOrbMiddleFinalPhase",[617],"[356,1099,2693]","[20000,50,-60]",3,0,1022739087
8303,"KitavaBeamOrbMiddleFinalPhaseStandalone","[617,13460]","[356,1099,2693,5750]","[20000,50,-60,-50]",3,0,1022739087
8304,"KitavaBeamOrbRight",[617],"[356,1099,2693]","[15000,50,-60]",3,0,1022739087
8305,"KitavaBeamOrbRightStandalone","[617,13460]","[356,1099,2693,5750]","[15000,50,-60,-50]",3,0,1022739087
8306,"KitavaBeamOrbRightFinalPhase",[617],"[356,1099,2693]","[20000,50,-60]",3,0,1022739087
8307,"KitavaBeamOrbRightFinalPhaseStandalone","[617,13460]","[356,1099,2693,5750]","[20000,50,-60,-50]",3,0,1022739087
8308,"KitavaBeamOrbLeft",[617],"[356,1099,2693]","[15000,50,-60]",3,0,1022739087
8309,"KitavaBeamOrbLeftStandalone","[617,13460]","[356,1099,2693,5750]","[15000,50,-60,-50]",3,0,1022739087
8310,"KitavaBeamOrbLeftFinalPhase",[617],"[356,1099,2693]","[20000,50,-60]",3,0,1022739087
8311,"KitavaBeamOrbLeftFinalPhaseStandalone","[617,13460]","[356,1099,2693,5750]","[20000,50,-60,-50]",3,0,1022739087
8312,"ElderGuardianLightningBeamOrb",[617],"[356,2693]","[7000,-60]",3.75,0,1027101164
8313,"KitavaUltimateDeathBreathRight","[617,1927]",[2693],[-95],2.8889,0,1022739087
8314,"KitavaUltimateDeathBreathRightStandalone","[617,1927,13460]","[2693,5750]","[-95,-50]",2.8889,0,1022739087
8315,"KitavaUltimateDeathBreathLeft","[617,1927]",[2693],[-95],2.8889,0,1022739087
8316,"KitavaUltimateDeathBreathLeftStandalone","[617,1927,13460]","[2693,5750]","[-95,-50]",2.8889,0,1022739087
8317,"VoidGaze",[1826],"[150,356,6373]","[-20,10000,100]",1,0,0
8318,"DoedreScreech","[1927,617]",[1102],[30],1.4,0,1022739087
8319,"DoedreScreechMap","[1927,617]",[1102],[30],2.8,0,1022739087
8320,"AttachedVaalChargedBlast","[617,6309,1823]","[6306,5750]","[6,-20]",1.0667,0,1025758986
8321,"AttachedVaalChargedBlast2","[617,6309,1823]","[1998,6198,6306,5750]","[40,40,6,-20]",0.64,0,1025758986
8322,"HarbingerArcaneSurge",[],"[356,6226,6230]","[4000,20,58]",1,0,0
8323,"HarbingerArcaneSurgeUber",[],"[356,6226,6230]","[4000,20,58]",1,0,0
8324,"HarbingerArcaneSurgeUber2",[],"[356,594]","[4000,10]",1,0,0
8325,"ActionSpeedAuraMercenary",[],"[356,345]","[8000,-10]",1,0,0
8326,"HarbingerActionSpeedAura",[],"[356,345]","[8000,-10]",1,0,0
8327,"HarbingerActionSpeedAuraUber",[],"[356,345]","[8000,-10]",1,0,0
8328,"HarbingerActionSpeedAuraAtlas",[],"[356,345]","[8000,-30]",1,0,0
8329,"HarbingerActionSpeedAuraAtlasAtlasUber",[],"[356,345]","[8000,-20]",1,0,0
8330,"HarbingerChannelBuff","[6418,700]","[356,476]","[4000,-20]",1,0,0
8331,"HarbingerChannelBuffUber","[6418,700,7410]","[356,476]","[4000,-20]",1,0,0
8332,"HarbingerProjectileBuff",[],"[356,173]","[4000,1]",1,0,0
8333,"HarbingerProjectileBuff2",[],"[356,172]","[4000,1]",1,0,0
8334,"HarbingerProjectileBuff3",[],"[356,6234]","[4000,1]",1,0,0
8335,"HarbingerProjectileBuff4",[1113],[356],[4000],1,0,0
8336,"HarbingerProjectileBuff5",[1113],"[356,173,172,6234]","[4000,1,1,1]",1,0,0
8337,"HarbingerProjectileBuffUber",[],"[356,173]","[4000,2]",1,0,0
8338,"HarbingerProjectileBuffUber2",[],"[356,172]","[4000,2]",1,0,0
8339,"HarbingerProjectileBuffUber3",[],"[356,6234]","[4000,2]",1,0,0
8340,"HarbingerProjectileBuffUber4",[1113],"[356,10576]","[4000,1]",1,0,0
8341,"HarbingerProjectileBuffUber5",[1113],"[356,173,172,6234,10576]","[4000,2,2,2,1]",1,0,0
8342,"HarbingerDamageBuff",[],"[356,24,476,70,177]","[8000,50,-15,30,30]",1,0,0
8343,"HarbingerDamageBuffUber",[],"[356,24,476,70,177,3408]","[8000,50,-15,30,30,10]",1,0,0
8344,"HarbingerWarp",[],[],[],1,0,0
8345,"HarbingerWarpFlame",[],"[356,3593]","[5000,5]",0.6111,0,1026966946
8346,"HarbingerWarpFlameTotem",[],"[356,3593]","[5000,5]",0.6111,0,1026966946
8347,"HarbingerChillArc",[],"[172,15023]","[5,100]",1,0,0
8348,"HarbingerShockArc",[],"[172,15025]","[5,100]",1,0,0
8349,"HarbingerChillArcUber",[],"[172,15023,17312]","[10,100,40]",1,0,0
8350,"HarbingerShockArcUber",[],"[172,15025,3558]","[10,100,40]",1,0,0
8351,"TrioAddDoedreStackRed",[],"[356,3189,5750]","[10000,5500,-20]",1,0,0
8352,"TrioAddDoedreStackPurple",[],"[356,3189,5750]","[10000,5500,-20]",1,0,0
8353,"IguanaFlamethrowerLeftToRight",[617],[],[],1.6111,0,1022739087
8354,"IguanaFlamethrowerRightToLeft",[617],[],[],1.6111,0,1022739087
8355,"IguanaFlamethrowerCircle","[617,1927]",[2693],[-70],2.4111,0,1022739087
8356,"IguanaAcidBreathLeftToRight",[617],[],[],0.3,0,1024416809
8357,"IguanaAcidBreathRightToLeft",[617],[],[],0.3,0,1024416809
8358,"IguanaIcyBreathLeftToRight",[617],[],[],1.6,0,1024416809
8359,"IguanaIcyBreathRightToLeft",[617],[],[],1.6,0,1024416809
8360,"IncursionFlamethrowerLeftToRight","[617,1927]",[5750],[-35],1.6111,0,1022739087
8361,"IncursionFlamethrowerRightToLeft","[617,1927]",[5750],[-35],1.6111,0,1022739087
8362,"DelveFlamethrowerLeftToRight","[617,1927,195]","[3593,2693,5750]","[5,-50,-35]",1.6111,0,1022739087
8363,"DelveFlamethrowerRightToLeft","[617,1927,195]","[3593,2693,5750]","[5,-50,-35]",1.6111,0,1022739087
8364,"BlightTowerFlamethrowerLeftToRight",[617],[],[],3.5,0,1031127695
8365,"BlightTowerFlamethrowerLeftToRight_buff1",[617],[5750],[10],3.5,0,1031127695
8366,"BlightTowerFlamethrowerLeftToRight_buff2",[617],[5750],[20],3.5,0,1031127695
8367,"BlightTowerFlamethrowerLeftToRight_buff3",[617],[5750],[30],3.5,0,1031127695
8368,"HarvestIguanaFlamethrowerLeftToRight",[617],[],[],1.5,0,1024416809
8369,"HarvestIguanaFlamethrowerRightToLeft",[617],[],[],1.5,0,1024416809
8370,"HarbingerLightningOrb",[617],[356],[10000],1,0,1017370378
8371,"HarbingerLightningOrbTriggered",[617],[],[],1,0,1017370378
8372,"AxisCasterBossLightningOrbTriggered",[617],[356],[6500],1,0,1017370378
8373,"VolatileDead","[617,1994]","[6492,10904,18295,18298,18300]","[3,60,20,15,1]",2.046,0,1026027422
8374,"VolatileDeadAltX","[617,1994]","[6492,10904,18295,18298,18300,356]","[3,60,28,15,1,1500]",2.55,0,1026027422
8375,"VolatileDeadAltY","[617,1994]","[6492,10904,18295,18298,18300]","[10,10,20,15,1]",2.046,0,1026027422
8376,"AliraVolatileDead",[617],"[6492,343,10904,18295,18298]","[3,1,60,20,15]",2.2222,0,1024416809
8377,"AliraVolatileDeadBlessing",[617],"[6492,343,10904,18295,18298]","[5,1,60,20,15]",2.2222,0,1024416809
8378,"ExileVolatileDead",[617],"[6492,10904,18295,18298]","[3,60,18,12]",3,0,1024416809
8379,"VolatileDeadDetonateMonster",[2968],"[18295,18298]","[15,12]",1,0,0
8380,"VolatileDeadDetonate",[2968],"[18295,18298]","[15,12]",1,0,0
8381,"VoidSphereDetonate",[2968],"[18295,18298]","[15,12]",1,0,0
8382,"FogOfWar",[],"[356,6493]","[3000,100]",1,0,0
8383,"DiscorectangleSlam",[617],"[6507,6508]","[30,8]",1,0,0
8384,"Unearth","[498,4546]",[6789],[10],1.8234,0,1025624769
8385,"UnearthRoyale","[498,4546]",[6789],[10],1.95,0,1023745720
8386,"MonsterBoneLance","[498,4546,4577]",[356],[6000],3,0,1024416809
8387,"SkeletonBlackAbyssBoneLance","[498,4546,4577]","[356,6789,175]","[6000,3,-35]",1.5,0,1024416809
8388,"DroolmawBoneLance","[498,4546]","[356,882,6789,175]","[6000,1,5,-50]",1.5,0,1024416809
8389,"ExileBoneLance","[498,4546]","[356,173]","[6000,4]",1.2,0,1024416809
8390,"ShakariTailStrike",[617],"[356,3189,4586]","[20000,15000,3]",2.6667,0,1022739087
8391,"ShakariUpheaval",[],"[2104,1919,633]","[10,-25,30]",1,0,0
8392,"WalkEmergeHellionArenaUp",[6499],"[6496,6498,6497]","[600,250,30]",1,0,0
8393,"WalkEmergeHellionArenaUpForward",[6499],"[6496,6498,6497]","[600,270,165]",1,0,0
8394,"WalkEmergeHellionArenaForward",[],[6496],[450],1,0,0
8395,"WalkEmergeCrabDelve",[],[6496],[100],1,0,0
8396,"WalkEmergeDelveWetaUpForward",[6499],"[6496,6498]","[300,150]",1,0,0
8397,"WalkEmergeArakaaliCrawler",[6499],"[6496,6498]","[1300,-200]",1,0,0
8398,"WalkEmergeWolfDelve",[],[6496],[450],1,0,0
8399,"TentaclePortalWalkEmerge",[],"[6496,6498]","[150,-100]",1,0,0
8400,"WalkEmergeBestiaryHellion",[],[6496],[450],1,0,0
8401,"WalkEmergeBanditLordZombie",[],[6496],[200],1,0,0
8402,"WalkEmergeVaalCultistDelve",[],[6496],[100],1,0,0
8403,"WalkEmergeIncursionArchitect5Minion",[],"[6496,6498]","[258,-25]",1,0,0
8404,"WalkEmergeExile",[],[6496],[200],1,0,0
8405,"WalkEmergeBetrayal",[],[6496],[300],1,0,0
8406,"WalkEmergeBetrayalCatarina",[6499],"[6496,6498]","[200,100]",1,0,0
8407,"WalkEmergeSynthesis",[],[6496],[300],1,0,0
8408,"WalkEmergeFairgravesCrew",[6499],[6496],[400],1,0,0
8409,"WalkEmergeAtlasInfluenceMonster",[],[6496],[225],1,0,0
8410,"WalkEmergeAtlasExileGladiator",[],[6496],[450],1,0,0
8411,"WalkEmergeAtlasExileBasilisk",[],[6496],[450],1,0,0
8412,"WalkEmergeHeistGuard",[],[6496],[200],1,0,0
8413,"WalkEmergeHeistThug",[],[6496],[200],1,0,0
8414,"WalkEmergeHeistScience",[],[6496],[50],1,0,0
8415,"WalkEmergeHeistScienceRat",[],[6496],[200],1,0,0
8416,"WalkEmergeHeistRobotElevator",[],[6496],[1],1,0,0
8417,"WalkEmergeHeistRobotSkitterbot",[],[6496],[1],1,0,0
8418,"WalkEmergeHeistFriedrichSlave",[],[6496],[300],1,0,0
8419,"WalkEmergeTormentedSpirit",[],[6496],[300],1,0,0
8420,"WalkEmergeExpeditionCrab",[],[6496],[300],1,0,0
8421,"WalkEmergeExpeditionDeathKnight",[],[6496],[288],1,0,0
8422,"WalkEmergeExpeditionArmourCaster",[],[6496],[288],1,0,0
8423,"InfernalSweep",[617],"[1919,1099,343]","[-15,50,4]",0,0,0
8424,"ShakariBurrow",[617],"[633,1847,2715]","[-80,100,500]",1,0,0
8425,"Cremation","[617,787,1994,498,18129,19325]","[356,6522,18999,12937]","[8000,3,4,1000]",1.8179,0,1024282591
8426,"CremationAltX","[617,787,1994,498,18129,19325]","[356,6522,18999,12937,12980]","[8000,1,4,1000,100]",1.8179,0,1024282591
8427,"CremationAltY","[617,787,1994,498,18129,19325]","[356,6522,18999,12937]","[2500,6,4,1000]",1.267,0,1024282591
8428,"CremationRoyale","[617,787,1994,498,18129]","[356,6522,343,173,12937]","[5000,3,4,3,1000]",1.8179,0,1024282591
8429,"ElderCorpseEruption","[617,498]","[356,6522,173,2693,12937]","[10000,1,3,-50,1000]",4.3333,0,1024416809
8430,"AbyssCorpseEruption","[617,498]","[356,6522,173,2693,12937,5750]","[12000,4,2,-60,1000,-33]",7.5,0,1024416809
8431,"BestiaryCorpseEruption","[617,498,6533]","[356,6522,173,2693,12937,5750]","[4000,1,2,-60,1000,-33]",2,0,1022739087
8432,"BestiaryBloodRavenCorpseEruption","[617,498]","[356,6522,173,2693,12937,5750]","[4000,1,2,-80,1000,-20]",2,0,1024416809
8433,"DelveNecromancerCorpseEruption","[617,498]","[356,6522,173,2693,12937,5750]","[4000,1,2,-80,1000,-20]",2,0,1024416809
8434,"ExileCorpseEruption","[617,498]","[356,6522,173,2693,12937]","[4000,1,2,-60,1000]",2.7778,0,1024416809
