"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32_70","[i32]_74","CannotBeSupported","i32_91","CastTime","ActiveSkill","IgnoreMinionTypes","bool_116","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_165","SupportWeaponRestrictions","RegularVariant","i32_190","i32_194","i32_198","bool_202","StatSet","[rid]_219"
9354,"EGMavenMapSpaceVines","",[],"",4,[],[],"",0,[],"",2,2500,1345,"","",[],27,"","",[],"",104,0,0,"",9326,[]
9355,"EGAtlasInvadersBlackStarFodder1Howl","",[],"",4,[],[],"",0,[],"",2,2000,1345,"","",[],22,"","",[],"",123,0,0,"",9327,[]
9356,"EGRitualBloodTotemWaveSlow","",[],"",4,[],[],"",0,[],"",2,2000,1345,"","",[],"","","",[],"",103,0,0,"",9328,[]
9357,"EGRitualBloodTotemWaveFast","",[],"",4,[],[],"",0,[],"",2,500,1345,"","",[],"","","",[],"",103,0,0,"",9329,[]
9358,"EGConsumeBossWallDestroy","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",124,0,0,"",9330,[]
9359,"EGArchnemesisUrnExplode","",[],"",4,[],[],"",0,[],"",2,50,1345,"","",[],"","","",[],"",125,0,0,"",9331,[]
9360,"EGArchnemesisRejuvenation","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",126,0,0,"",9332,[]
9361,"EGArchnemesisRejuvenationDebuff","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",127,0,0,"",9333,[]
9362,"EGKalandraAreaDuplicate","",[],"",4,[],[],"",0,[],"",2,4133,1345,"","",[],22,"","",[],"",129,0,0,"",9334,[]
9363,"EGKalandraSingularBuff","",[],"",4,[],[],"",0,[],"",2,3000,1345,"","",[],20,"","",[],"",130,0,0,"",9335,[]
9364,"EGSanctumLyciaActivateStatues","",[],"",4,[],[],"",0,[],"",2,2000,1345,"","",[],35,"","",[],"",131,0,0,"",9336,[]
9365,"EGHookThrowEnemy","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],20,"","",[],"",132,0,0,"",9337,[]
9366,"EGHookThrowAlly","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],20,"","",[],"",133,0,0,"",9338,[]
9367,"EGAncestralFreezeNova","",[],"",4,[],[],"",0,[],"",2,100,1345,"","",[],"","","",[],"",134,0,0,"",9339,[]
9368,"EGAncestralTurtle","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",136,0,0,"",9340,[]
9369,"EGAncestralJadeHornBlow","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],23,"","",[],"",137,0,0,"",9341,[]
9370,"EGAncestralHinekoraHornPauseRespawn","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],23,"","",[],"",138,0,0,"",9342,[]
9371,"EGAncestralHinekoraHornSpeedRespawn","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],23,"","",[],"",139,0,0,"",9343,[]
9372,"EGqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",0,0,0,"",9344,[]
9373,"SupportUniqueTriggerWarcryFromEnduranceChargeLost",1,[62],"",4,"[36,89]","[32,35,25,38,49]","",1321200022,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",9345,[]
9374,"SupportUniqueCurseOnHit",1,"[68,96,73]","",4,[36],"[32,35,11,25,49]","",-1487788794,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",9346,[]
9375,"ProtoBomberRun","",[],"",4,[],[],"",0,[],"",2,1330,1167,"","",[],"","","",[],"",37,0,0,"",9347,[]
9376,"ProtoBomberBoom","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",2,0,0,"",9348,[]
9377,"ProtoBomberBang","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",57,0,0,"",9349,[]
9378,"ProtoBomberBang2","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",59,0,0,"",9350,[]
9379,"ProtoBomberBang2_2","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",74,0,0,"",9351,[]
9380,"BetrayalThaneStep","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",142,0,0,"",9352,[]
9381,"BetrayalModFireStep","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",98,0,0,"",9353,[]
9382,"BetrayalModEarthquakeStep","",[],"",4,[],[],"",0,[],"",2,1000,1235,"","",[],"","","",[],"",99,0,0,"",9354,[]
9383,"TranslateRotatePyramidBeam","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9355,[]
9384,"TranslateRotatePyramidVariation1","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9356,[]
9385,"TranslateRotatePyramidVariation2","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9357,[]
9386,"TranslateRotatePyramidVariation3","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9358,[]
9387,"TranslateRotatePyramidVariation4","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9359,[]
9388,"TranslateRotatePyramidVariation5","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9360,[]
9389,"TranslateRotatePyramidVariation6","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9361,[]
9390,"TranslateRotatePyramidVariation7","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9362,[]
9391,"TranslateRotatePyramidVariation8","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9363,[]
9392,"TranslateRotatePizzaTime","",[],"",4,[],[],"",0,[],"",2,1000,1330,"","",[],"","","",[],"",1,0,0,"",9364,[]
9393,"PyramidBeamSmash","",[],"",4,[],[],"",0,[],"",2,200,1235,"","",[],"",36,"",[],"",58,0,0,"",9365,[]
9394,"Dynamite","",[],"",4,[],[],"",-2133046699,[],"",2,0,1347,"","",[],40,"","",[],"",43,0,0,"",9366,[]
9395,"TriggeredMonkeyBomb","",[],"",4,[],[],"",0,[],"",2,1750,111,"","",[],"","","",[],"",44,0,0,"",9367,[]
9396,"ScourgeArrowAltMercenary","",[],"",2,[],[],"",0,[],"",2,1000,1349,"","",[],82,"","",[],"",0,0,0,"",9368,[]
9397,"ScourgeArrow","",[],"",2,[],[],"",-834427076,[],"",2,1000,1348,"","",[],"","","",[],"",0,0,0,"",9369,[]
9398,"ScourgeArrowAltX","",[],"",2,[],[],"",-1195324313,[],"",2,1000,1349,"","",[],82,"","",[],"",0,0,0,"",9370,[]
9399,"ScourgeArrowAltY","",[],"",2,[],[],"",900950422,[],"",2,1000,1350,"","",[],"","","",[],"",0,0,0,"",9371,[]
9400,"ScourgeArrowRoyale","",[],"",2,[],[],"",-1840816432,[],"",2,1000,1348,"","",[],"","","",[],"",0,0,0,"",9372,[]
9401,"DelveEssenceRelease","",[],"",4,[],[],"",0,[],"",2,100,1345,"","",[],"","","",[],"",3,0,0,"",9373,[]
9402,"DelveLightRelease","",[],"",4,[],[],"",0,[],"",2,100,1345,"","",[],"","","",[],"",4,0,0,"",9374,[]
9403,"ProtoVaalMapBossGeyserTransition","",[],"",4,[],[],"",0,[],"",2,1000,1345,"","",[],"","","",[],"",8,0,0,"",9375,[]
9404,"DynamiteBoom","",[],"",4,[],[],"",-1426409094,[],"",2,1000,1351,"","",[],"","","",[],"",0,0,0,"",9376,[]
9405,"FlareImpact","",[],"",4,[],[],"",-528775465,[],"",2,1000,1352,"","",[],"","","",[],"",0,0,0,"",9377,[]
9406,"ToxicRainMercenary","",[],"",2,[],[],"",0,[],"",2,1000,1353,"","",[],"","","",[],"",0,0,0,"",9378,[]
9407,"ToxicRain","",[],"",2,[],[],"",-1626362930,[],"",2,1000,1353,"","",[],"","","",[],"",0,0,0,"",9379,[]
9408,"ToxicRainAltX","",[],"",2,[],[],"",-1833390752,[],"",2,1000,1354,"","",[],"","","",[],"",0,0,0,"",9380,[]
9409,"ToxicRainAltY","",[],"",2,[],[],"",-832767059,[],"",2,1000,1355,"","",[],"","","",[],"",0,0,0,"",9381,[]
9410,"ToxicRainRoyale","",[],"",2,[],[],"",-1564346356,[],"",2,1000,1353,"","",[],"","","",[],"",0,0,0,"",9382,[]
9411,"BetrayalRainOfSpores","",[],"",4,[],[],"",0,[],"",2,1000,1353,"","",[],24,"","",[],"",0,0,0,"",9383,[]
9412,"BetrayalRainOfSporesFort","",[],"",4,[],[],"",0,[],"",2,1000,1353,"","",[],24,"","",[],"",0,0,0,"",9384,[]
9413,"AtlasBasiliskRainOfSpores","",[],"",4,[],[],"",0,[],"",2,1500,1353,"","",[],24,"","",[],"",0,2,0,"",9385,[]
9414,"ToxicRainTriggered","",[],"",2,[],[],"",2014751452,[],"",2,1000,1356,"","",[],"","","",[],"",0,0,0,"",9386,[]
9415,"AzmeriPictBowRainOfSpores","",[],"",4,[],[],"",0,[],"",2,1000,1353,"","",[],53,"","",[],"",0,1,0,"",9387,[]
9416,"SummonHolyRelicMercenary","",[],"",3,[],[],"",0,[],"",2,1000,1357,"","",[],"","","",[],"",0,0,0,"",9388,[]
9417,"SummonHolyRelic","",[],"",3,[],[],"",1177254065,[],"",2,1000,1357,"","",[],"","","",[],"",0,0,0,"",9389,[]
9418,"SummonHolyRelicAltX","",[],"",3,[],[],"",1360092822,[],"",2,1000,1358,"","",[],"","","",[],"",0,0,0,"",9390,[]
9419,"SummonHolyRelicAltY","",[],"",3,[],[],"",-432499681,[],"",2,1000,1359,"","",[],"","","",[],"",0,0,0,"",9391,[]
9420,"ChampionTeleport","",[],"",4,[],[],"",0,[],"",2,830,1360,"","",[],"","","",[],"",0,0,0,"",9392,[]
9421,"RelicTeleport","",[],"",4,[],[],"",0,[],"",2,200,1360,"","",[],"","","",[],"",0,0,0,"",9393,[]
9422,"ProtoPizzaSlam","",[],"",4,[],[],"",0,[],"",2,3330,1361,"","",[],"","","",[],"",0,0,0,"",9394,[]
9423,"BetrayalPizzaSlam","",[],"",4,[],[],"",0,[],"",2,2130,1361,"","",[],"","","",[],"",0,1,0,"",9395,[]
9424,"AfflictionPizzaSlam","",[],"",4,[],[],"",0,[],"",2,5000,1361,"","",[],"","","",[],"",1,2,0,"",9396,[]
9425,"AfflictionPizzaSlamUnique","",[],"",4,[],[],"",0,[],"",2,5000,1361,"","",[],"","","",[],"",1,2,0,"",9397,[]
9426,"ProtoAbyssSlam","",[],"",4,[],[],"",0,[],"",2,2000,1362,"","",[],"",152,"",[],"",0,0,0,"",9398,[]
9427,"NinjaCopAbyssSlam","",[],"",4,[],[],"",0,[],"",2,1830,1362,"","",[],13,"","",[],"",0,1,0,"",9399,[]
9428,"LegionSandAbyssSlam","",[],"",4,[],[],"",0,[],"",2,2500,1362,"","",[],13,"","",[],"",0,2,0,"",9400,[]
9429,"AfflictionPhysAbyssSlam","",[],"",4,[],[],"",0,[],"",2,50,1362,"","",[],13,"","",[],"",0,3,0,"",9401,[]
9430,"HarvestCrabAbyssSlam","",[],"",4,[],[],"",0,[],"",2,2000,1362,"","",[],13,"","",[],"",0,4,0,"",9402,[]
9431,"CrucibleColdAbyssSlam","",[],"",4,[],[],"",0,[],"",2,1330,1362,"","",[],13,"","",[],"",0,9,0,"",9403,[]
9432,"CrucibleColdAbyssSlamAtlasUber","",[],"",4,[],[],"",0,[],"",2,2000,1362,"","",[],13,"","",[],"",0,9,0,"",9404,[]
9433,"ProtoPizzaSlice","",[],"",4,[],[],"",0,[],"",2,2330,1363,"","",[],"","","",[],"",0,0,0,"",9405,[]
9434,"ProtoPizzaSlice2","",[],"",4,[],[],"",0,[],"",2,2330,1363,"","",[],16,"","",[],"",0,0,0,"",9406,[]
9435,"SynthesisEnergySlice","",[],"",4,[],[],"",0,[],"",2,3000,1363,"","",[],16,"","",[],"",1,1,0,"",9407,[]
9436,"ProtoProjectileShield","",[],"",4,[],[],"",0,[],"",2,2000,1364,"","",[],"","","",[],"",0,0,0,"",9408,[]
9437,"DelveAbyssSpawnObject","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],32,"","",[],"",1,0,0,"",9409,[]
9438,"DelveTaowuFlameGeyser","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",2,0,0,"",9410,[]
9439,"BetrayalJanusGoldGeyser","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",12,0,0,"",9411,[]
9440,"DelveBombAzurite","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],13,"","",[],"",4,0,0,"",9412,[]
9441,"DelveBombGeodite","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],13,"","",[],"",5,0,0,"",9413,[]
9442,"DelveBombSulphite","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],13,"","",[],"",6,0,0,"",9414,[]
9443,"DelveBombVaalite","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],13,"","",[],"",7,0,0,"",9415,[]
9444,"DelveBombVoidite","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],13,"","",[],"",8,0,0,"",9416,[]
9445,"DelveTaowuBlackHole","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",3,0,0,"",9417,[]
9446,"ZanaRoseGround","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],"","","",[],"",9,0,0,"",9418,[]
9447,"ZanaRosePod","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],"","","",[],"",10,0,0,"",9419,[]
9448,"ProtoVaalMapBossGeyser","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",11,0,0,"",9420,[]
9449,"BetrayalCameriaIceSpike","",[],"",4,[],[],"",0,[],"",2,200,1365,"","",[],"","","",[],"",13,0,0,"",9421,[]
9450,"BetrayalCatarinaStaff","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",14,0,0,"",9422,[]
9451,"BetrayalCatarinaStaffGround","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",15,0,0,"",9423,[]
9452,"SpawnObjectSynthesisGolemVTurretLeft","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",16,0,0,"",9424,[]
9453,"SpawnObjectAzmeriGolemVTurretLeft","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",115,0,0,"",9425,[]
9454,"SpawnObjectSynthesisGolemVTurretRight","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",17,0,0,"",9426,[]
9455,"SpawnObjectAzmeriGolemVTurretRight","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",116,0,0,"",9427,[]
9456,"SynthesisColdCascadeObject","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",18,0,0,"",9428,[]
9457,"SynthesisGuardian2VolatileSpawn","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",19,0,0,"",9429,[]
9458,"SynthesisGolemSpawnGuardianPylon","",[],"",4,[],[],"",0,[],"",2,1670,1365,"","",[],21,"","",[],"",21,0,0,"",9430,[]
9459,"SynthesisGolemSpawnGuardianPylon2","",[],"",4,[],[],"",0,[],"",2,1670,1365,"","",[],21,"","",[],"",21,0,0,"",9431,[]
9460,"SynthesisGolemSpawnGuardianPylon3","",[],"",4,[],[],"",0,[],"",2,1670,1365,"","",[],21,"","",[],"",21,0,0,"",9432,[]
9461,"SynthesisGolemSpawnGuardianPylon4","",[],"",4,[],[],"",0,[],"",2,1670,1365,"","",[],21,"","",[],"",21,0,0,"",9433,[]
9462,"SynthesisGolemSpawnGuardianPylon5","",[],"",4,[],[],"",0,[],"",2,1670,1365,"","",[],21,"","",[],"",21,0,0,"",9434,[]
9463,"LegionTemplarSergeantSpawnGroundBeam","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",22,0,0,"",9435,[]
9464,"LegionTemplarGeneralSpawnShield","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",23,0,0,"",9436,[]
9465,"LegionLioneyeSpawnFlareObject","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",25,0,0,"",9437,[]
9466,"SanctumLioneyeSpawnFlareObject","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",108,0,0,"",9437,[]
9467,"LegionLioneyeSpawnFireCircleObject","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",28,0,0,"",9438,[]
9468,"BlightSpawnFungalGroundEffects","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",29,0,0,"",9439,[]
9469,"BlightHellionBossRock","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",30,0,0,"",9440,[]
9470,"AtlasCrusaderMageguardSpawnBomb","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",31,0,0,"",9441,[]
9471,"AtlasCrusaderMageguardSpawnBombSpectre","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",42,0,0,"",9442,[]
9472,"AtlasExileOrionSpawnVolatile","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",32,0,0,"",9443,[]
9473,"AtlasExileOrionSpawnGeysers","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",33,0,0,"",9444,[]
9474,"AtlasExileOrionSpawnGeysersInfluence","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",88,0,0,"",9445,[]
9475,"AtlasExileOrionSpawnClones","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",34,0,0,"",9446,[]
9476,"AtlasExileWarlordSpawnSlamGlove","",[],"",4,[],[],"",0,[],"",2,2500,1365,"","",[],51,"","",[],"",35,0,0,"",9447,[]
9477,"AtlasExileWarlordSpawnCascadeGloveR","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",36,0,0,"",9448,[]
9478,"AtlasExileWarlordSpawnCascadeGloveL","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",37,0,0,"",9449,[]
9479,"AtlasExileEyrieArcherSpawnCrystal","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",38,0,0,"",9450,[]
9480,"AtlasBasiliskWyvernSpawner","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",39,0,0,"",9451,[]
9481,"AfflictionDemonColdIceSpikeObject","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",40,0,0,"",9452,[]
9482,"AfflictionDemonLightningGigaBallObject","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",41,0,0,"",9453,[]
9483,"HeistScienceUndeadPortalSpawner","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],"","","",[],"",64,0,0,"",9454,[]
9484,"HeistScienceSpawnLightningVolatile","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",65,0,0,"",9455,[]
9485,"HeistScienceSpawnDumpingPortal","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],"","","",[],"",66,0,0,"",9456,[]
9486,"HeistScienceSpawnLightningWaterfall","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",67,0,0,"",9457,[]
9487,"HeistScienceSpawnGoldenShower","",[],"",4,[],[],"",0,[],"",2,1500,1365,"","",[],"","","",[],"",68,0,0,"",9458,[]
9488,"SOHeistThugTrapperPlacedBomb","",[],"",4,[],[],"",0,[],"",2,3730,1365,"","",[],32,"","",[],"",69,0,0,"",9459,[]
9489,"SOHeistThugTrapperLightningGridMine","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",70,0,0,"",9460,[]
9490,"SOIceSaplingRune","",[],"",4,[],[],"",0,[],"",2,3000,1365,"","",[],33,"","",[],"",77,0,0,"",9461,[]
9491,"SOIceSaplingRuneAzmeri","",[],"",4,[],[],"",0,[],"",2,3000,1365,"","",[],33,"","",[],"",110,0,0,"",9462,[]
9492,"SODominusStandaloneSpawner","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",78,0,0,"",9463,[]
9493,"SOBrutusCageSpawner","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",79,0,0,"",9464,[]
9494,"SOIceSaplingRuneOrb","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",80,0,0,"",9465,[]
9495,"SOStandaloneShavTeleportMarker","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",81,0,0,"",9466,[]
9496,"SOStandaloneHydraTurret1","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",82,0,0,"",9467,[]
9497,"SOStandaloneHydraTurret2","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",83,0,0,"",9468,[]
9498,"SOStandaloneDespairBearCrack","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",84,0,0,"",9469,[]
9499,"SOStandaloneAdusLightningPillar","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],13,"","",[],"",85,0,0,"",9470,[]
9500,"SOSwampBehemothSpawnPod","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",86,0,0,"",9471,[]
9501,"SOSwampBehemothSpawnPodAzmeri","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",109,0,0,"",9472,[]
9502,"SOStandaloneKitavaXNuke","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",87,0,0,"",9473,[]
9503,"SOExpeditionBoneCultistMedvedEgg","",[],"",4,[],[],"",0,[],"",2,2000,1365,"","",[],32,"","",[],"",94,0,0,"",9474,[]
9504,"SOHellscapeFleshEliteBloodOrb","",[],"",4,[],[],"",0,[],"",2,2666,1365,"","",[],32,"","",[],"",96,0,0,"",9475,[]
9505,"SOHellscapeDemonBossFissure","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",97,0,0,"",9476,[]
9506,"SOAtlasExileCrusaderRuneObject","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",99,0,0,"",9477,[]
9507,"SOAtlasExileWarlordGloveObjectR","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",100,0,0,"",9478,[]
9508,"SOAtlasExileWarlordGloveObjectL","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",101,0,0,"",9479,[]
9509,"SOConsumeBossWall","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",102,0,0,"",9480,[]
9510,"SOArchnemesisGlacialCageAura","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",103,0,0,"",9481,[]
9511,"SOConsumeBossBigTentacle","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"",204,"",[],"",104,0,0,"",9482,[]
9512,"SOConsumeBossBigTentacle2","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"",204,"",[],"",105,0,0,"",9483,[]
9513,"SOConsumeBossBigTentacleUber","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"",204,"",[],"",106,0,0,"",9484,[]
9514,"SOSanctumMarkerSlamMarker","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",107,0,0,"",9485,[]
9515,"SOAzmeriTwigPod","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",113,0,0,"",9486,[]
9516,"SOAzmeriTendrilSentinelVolatileTrees","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",111,0,0,"",9487,[]
9517,"SOAzmeriPictBowSpore","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",112,0,0,"",9488,[]
9518,"SOMTXLegionCommanderPaleBoss","",[],"",4,[],[],"",1180407447,[],"",2,1000,1366,"","",[],"","","",[],"",117,0,0,"",9489,[]
9519,"SOMTXLegionCommanderPaleElite","",[],"",4,[],[],"",-1003608831,[],"",2,1000,1367,"","",[],"","","",[],"",118,0,0,"",9490,[]
9520,"SOMTXLegionCommanderPaleFodder1","",[],"",4,[],[],"",1344059580,[],"",2,1000,1368,"","",[],"","","",[],"",119,0,0,"",9491,[]
9521,"SOMTXLegionCommanderPaleFodder2","",[],"",4,[],[],"",-1272381012,[],"",2,1000,1369,"","",[],"","","",[],"",120,0,0,"",9492,[]
9522,"SOMTXLegionCommanderDemonBoss","",[],"",4,[],[],"",-542810778,[],"",2,1000,1370,"","",[],"","","",[],"",121,0,0,"",9493,[]
9523,"SOMTXLegionCommanderDemonElite","",[],"",4,[],[],"",657724845,[],"",2,1000,1371,"","",[],"","","",[],"",122,0,0,"",9494,[]
9524,"SOMTXLegionCommanderDemonFodder1","",[],"",4,[],[],"",-1406509967,[],"",2,1000,1372,"","",[],"","","",[],"",123,0,0,"",9495,[]
9525,"SOMTXLegionCommanderDemonFodder2","",[],"",4,[],[],"",-847070074,[],"",2,1000,1373,"","",[],"","","",[],"",124,0,0,"",9496,[]
9526,"SOKalguurGuardLaserPillar","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",130,0,0,"",9497,[]
9527,"SOPietyGauntletBloodOrb","",[],"",4,[],[],"",0,[],"",2,2666,1365,"","",[],32,"","",[],"",131,0,0,"",9498,[]
9528,"SOZAngerSolarOrbNova","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],"","","",[],"",667,0,0,"",9499,[]
9529,"SOBenevolenceBossEmberTendrils","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",133,0,0,"",9500,[]
9530,"SOAngerFissureSlam","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",0,0,0,"",9501,[]
9531,"SOFragmentOfAngerExplosiveArrow","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",135,0,0,"",9502,[]
9532,"SOqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",4,[],[],"",0,[],"",2,1000,1365,"","",[],"","","",[],"",0,0,0,"",9503,[]
9533,"AtlasEyrieSpawnFrozenHalfPipe","",[],"",4,[],[],"",0,[],"",2,1000,1436,"","",[],"","","",[],"",23,0,0,"",9504,[]
9534,"RelicTriggeredNova","",[],"",4,[],[],"",0,[],"",2,1000,1374,"","",[],"","","",[],"",0,0,0,"",9505,[]
9535,"SkullRelicTriggeredNova","",[],"",4,[],[],"",0,[],"",2,1000,1374,"","",[],"","","",[],"",0,1,0,"",9506,[]
9536,"DelveModSocketedSpellDamageFinal1h",1,[],"d",4,[],[],"",-2080051539,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",9507,[]
9537,"DelveModSocketedSpellDamageFinal2h",1,[],"d",4,[],[],"",1267296686,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",9508,[]
