"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues"
60592,10180,12,44,500,0,0,12000,"[231,346]","[17,91,22,2]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60593,10180,13,48,500,0,0,13000,"[299,448]","[18,92,24,2]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60594,10180,14,52,500,0,0,13000,"[384,577]","[18,93,26,2]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60595,10180,15,55,500,0,0,14000,"[463,695]","[18,94,28,2]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60596,10180,16,58,500,0,0,14000,"[557,836]","[18,95,30,3]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60597,10180,17,61,500,0,0,14000,"[669,1003]","[19,96,32,3]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60598,10180,18,64,500,0,0,15000,"[801,1202]","[19,97,34,3]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60599,10180,19,67,500,0,0,15000,"[958,1437]","[19,98,36,3]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60600,10180,20,70,500,0,0,15000,"[1144,1716]","[19,99,38,3]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60601,10180,21,72,500,0,0,15000,"[1287,1931]","[20,100,40,4]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60602,10180,22,74,500,0,0,15000,"[1447,2170]","[20,101,42,4]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60603,10180,23,76,500,0,0,15000,"[1625,2438]","[20,102,44,4]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60604,10180,24,78,500,0,0,15000,"[1825,2738]","[20,103,46,4]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60605,10180,25,80,500,0,0,15000,"[2048,3072]","[21,104,48,4]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60606,10180,26,82,500,0,0,15000,"[2297,3446]","[21,105,50,5]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60607,10180,27,84,500,0,0,15000,"[2576,3864]","[21,106,52,5]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60608,10180,28,86,500,0,0,15000,"[2887,4330]","[21,107,54,5]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60609,10180,29,88,500,0,0,15000,"[3233,4850]","[22,108,56,5]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60610,10180,30,90,500,0,0,15000,"[3620,5431]","[22,109,58,5]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60611,10180,31,91,500,0,0,15000,"[3830,5746]","[22,109,59,5]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60612,10180,32,92,500,0,0,15000,"[4052,6078]","[22,110,60,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60613,10180,33,93,500,0,0,15000,"[4286,6429]","[22,110,61,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60614,10180,34,94,500,0,0,15000,"[4534,6800]","[22,111,62,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60615,10180,35,95,500,0,0,15000,"[4795,7192]","[22,111,63,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60616,10180,36,96,500,0,0,15000,"[5070,7606]","[23,112,64,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60617,10180,37,97,500,0,0,15000,"[5361,8042]","[23,112,65,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60618,10180,38,98,500,0,0,15000,"[5669,8503]","[23,113,66,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60619,10180,39,99,500,0,0,15000,"[5993,8990]","[23,113,67,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60620,10180,40,100,500,0,0,15000,"[6335,9503]","[23,114,68,6]",[10233],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60621,10181,1,4,500,0,0,8000,"[9,14]","[15,80,0,0]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60622,10181,2,6,500,0,0,8000,"[12,17]","[15,81,2,0]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60623,10181,3,9,500,0,0,9000,"[16,24]","[15,82,4,0]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60624,10181,4,12,500,0,0,9000,"[21,32]","[15,83,6,0]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60625,10181,5,16,500,0,0,9000,"[30,45]","[16,84,8,0]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60626,10181,6,20,500,0,0,10000,"[42,63]","[16,85,10,1]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60627,10181,7,24,500,0,0,10000,"[57,86]","[16,86,12,1]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60628,10181,8,28,500,0,0,11000,"[77,116]","[16,87,14,1]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60629,10181,9,32,500,0,0,11000,"[103,154]","[17,88,16,1]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60630,10181,10,36,500,0,0,11000,"[136,203]","[17,89,18,1]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60631,10181,11,40,500,0,0,12000,"[177,266]","[17,90,20,2]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60632,10181,12,44,500,0,0,12000,"[231,346]","[17,91,22,2]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60633,10181,13,48,500,0,0,13000,"[299,448]","[18,92,24,2]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60634,10181,14,52,500,0,0,13000,"[384,577]","[18,93,26,2]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60635,10181,15,55,500,0,0,14000,"[463,695]","[18,94,28,2]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60636,10181,16,58,500,0,0,14000,"[557,836]","[18,95,30,3]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60637,10181,17,61,500,0,0,14000,"[669,1003]","[19,96,32,3]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60638,10181,18,64,500,0,0,15000,"[801,1202]","[19,97,34,3]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60639,10181,19,67,500,0,0,15000,"[958,1437]","[19,98,36,3]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60640,10181,20,70,500,0,0,15000,"[1144,1716]","[19,99,38,3]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60641,10181,21,72,500,0,0,15000,"[1287,1931]","[20,100,40,4]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60642,10181,22,74,500,0,0,15000,"[1447,2170]","[20,101,42,4]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60643,10181,23,76,500,0,0,15000,"[1625,2438]","[20,102,44,4]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60644,10181,24,78,500,0,0,15000,"[1825,2738]","[20,103,46,4]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60645,10181,25,80,500,0,0,15000,"[2048,3072]","[21,104,48,4]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60646,10181,26,82,500,0,0,15000,"[2297,3446]","[21,105,50,5]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60647,10181,27,84,500,0,0,15000,"[2576,3864]","[21,106,52,5]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60648,10181,28,86,500,0,0,15000,"[2887,4330]","[21,107,54,5]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60649,10181,29,88,500,0,0,15000,"[3233,4850]","[22,108,56,5]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60650,10181,30,90,500,0,0,15000,"[3620,5431]","[22,109,58,5]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60651,10181,31,91,500,0,0,15000,"[3830,5746]","[22,109,59,5]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60652,10181,32,92,500,0,0,15000,"[4052,6078]","[22,110,60,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60653,10181,33,93,500,0,0,15000,"[4286,6429]","[22,110,61,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60654,10181,34,94,500,0,0,15000,"[4534,6800]","[22,111,62,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60655,10181,35,95,500,0,0,15000,"[4795,7192]","[22,111,63,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60656,10181,36,96,500,0,0,15000,"[5070,7606]","[23,112,64,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60657,10181,37,97,500,0,0,15000,"[5361,8042]","[23,112,65,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60658,10181,38,98,500,0,0,15000,"[5669,8503]","[23,113,66,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60659,10181,39,99,500,0,0,15000,"[5993,8990]","[23,113,67,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60660,10181,40,100,500,0,0,15000,"[6335,9503]","[23,114,68,6]",[10234],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60661,10182,1,4,500,0,0,5000,"[7,11]",[0],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60662,10182,2,6,500,0,0,5000,"[9,14]",[0],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60663,10182,3,9,500,0,0,5000,"[13,19]",[0],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60664,10182,4,12,500,0,0,5000,"[17,25]",[0],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60665,10182,5,16,500,0,0,5000,"[24,36]",[0],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60666,10182,6,20,500,0,0,6000,"[34,50]",[1],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60667,10182,7,24,500,0,0,6000,"[46,69]",[1],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60668,10182,8,28,500,0,0,6000,"[62,93]",[1],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60669,10182,9,32,500,0,0,7000,"[82,123]",[1],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60670,10182,10,36,500,0,0,7000,"[108,163]",[1],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60671,10182,11,40,500,0,0,8000,"[142,213]",[2],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60672,10182,12,44,500,0,0,8000,"[185,277]",[2],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60673,10182,13,48,500,0,0,8000,"[239,358]",[2],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60674,10182,14,52,500,0,0,9000,"[308,461]",[2],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60675,10182,15,55,500,0,0,9000,"[371,556]",[2],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60676,10182,16,58,500,0,0,9000,"[446,669]",[3],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60677,10182,17,61,500,0,0,10000,"[535,803]",[3],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60678,10182,18,64,500,0,0,10000,"[641,962]",[3],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60679,10182,19,67,500,0,0,10000,"[767,1150]",[3],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60680,10182,20,70,500,0,0,10000,"[916,1374]",[3],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60681,10182,21,72,500,0,0,10000,"[1030,1545]",[4],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60682,10182,22,74,500,0,0,10000,"[1158,1737]",[4],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60683,10182,23,76,500,0,0,10000,"[1301,1951]",[4],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60684,10182,24,78,500,0,0,10000,"[1460,2191]",[4],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60685,10182,25,80,500,0,0,10000,"[1639,2458]",[4],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60686,10182,26,82,500,0,0,10000,"[1838,2758]",[5],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60687,10182,27,84,500,0,0,10000,"[2061,3092]",[5],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60688,10182,28,86,500,0,0,10000,"[2310,3465]",[5],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60689,10182,29,88,500,0,0,10000,"[2587,3881]",[5],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60690,10182,30,90,500,0,0,10000,"[2897,4346]",[5],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60691,10182,31,91,500,0,0,10000,"[3065,4598]",[5],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60692,10182,32,92,500,0,0,10000,"[3243,4864]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60693,10182,33,93,500,0,0,10000,"[3430,5145]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60694,10182,34,94,500,0,0,10000,"[3628,5442]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60695,10182,35,95,500,0,0,10000,"[3837,5755]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60696,10182,36,96,500,0,0,10000,"[4058,6086]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60697,10182,37,97,500,0,0,10000,"[4290,6436]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60698,10182,38,98,500,0,0,10000,"[4536,6804]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60699,10182,39,99,500,0,0,10000,"[4796,7194]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60700,10182,40,100,500,0,0,10000,"[5070,7605]",[6],[10235],[],"[1470,1471]","[0,0]",[5708],"[3,3,1]","[0.8,1.2]"
60701,10183,1,4,500,0,0,8000,"[9,14]","[15,80,0,0]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60702,10183,2,6,500,0,0,8000,"[12,17]","[15,81,2,0]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60703,10183,3,9,500,0,0,8000,"[16,24]","[15,82,4,0]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60704,10183,4,12,500,0,0,8000,"[21,32]","[15,83,6,0]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60705,10183,5,16,500,0,0,8000,"[30,45]","[16,84,8,0]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60706,10183,6,20,500,0,0,8000,"[42,63]","[16,85,10,1]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60707,10183,7,24,500,0,0,8000,"[57,86]","[16,86,12,1]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60708,10183,8,28,500,0,0,8000,"[77,116]","[16,87,14,1]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60709,10183,9,32,500,0,0,8000,"[103,154]","[17,88,16,1]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60710,10183,10,36,500,0,0,8000,"[136,203]","[17,89,18,1]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60711,10183,11,40,500,0,0,8000,"[177,266]","[17,90,20,2]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60712,10183,12,44,500,0,0,8000,"[231,346]","[17,91,22,2]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60713,10183,13,48,500,0,0,8000,"[299,448]","[18,92,24,2]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60714,10183,14,52,500,0,0,8000,"[384,577]","[18,93,26,2]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60715,10183,15,55,500,0,0,8000,"[463,695]","[18,94,28,2]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60716,10183,16,58,500,0,0,8000,"[557,836]","[18,95,30,3]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60717,10183,17,61,500,0,0,8000,"[669,1003]","[19,96,32,3]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60718,10183,18,64,500,0,0,8000,"[801,1202]","[19,97,34,3]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60719,10183,19,67,500,0,0,8000,"[958,1437]","[19,98,36,3]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60720,10183,20,70,500,0,0,8000,"[1144,1716]","[19,99,38,3]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60721,10183,21,72,500,0,0,8000,"[1287,1931]","[20,100,40,4]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60722,10183,22,74,500,0,0,8000,"[1447,2170]","[20,101,42,4]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60723,10183,23,76,500,0,0,8000,"[1625,2438]","[20,102,44,4]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60724,10183,24,78,500,0,0,8000,"[1825,2738]","[20,103,46,4]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60725,10183,25,80,500,0,0,8000,"[2048,3072]","[21,104,48,4]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60726,10183,26,82,500,0,0,8000,"[2297,3446]","[21,105,50,5]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60727,10183,27,84,500,0,0,8000,"[2576,3864]","[21,106,52,5]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60728,10183,28,86,500,0,0,8000,"[2887,4330]","[21,107,54,5]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60729,10183,29,88,500,0,0,8000,"[3233,4850]","[22,108,56,5]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60730,10183,30,90,500,0,0,8000,"[3620,5431]","[22,109,58,5]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60731,10183,31,91,500,0,0,8000,"[3830,5746]","[22,109,59,5]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60732,10183,32,92,500,0,0,8000,"[4052,6078]","[22,110,60,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60733,10183,33,93,500,0,0,8000,"[4286,6429]","[22,110,61,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60734,10183,34,94,500,0,0,8000,"[4534,6800]","[22,111,62,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60735,10183,35,95,500,0,0,8000,"[4795,7192]","[22,111,63,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60736,10183,36,96,500,0,0,8000,"[5070,7606]","[23,112,64,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60737,10183,37,97,500,0,0,8000,"[5361,8042]","[23,112,65,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60738,10183,38,98,500,0,0,8000,"[5669,8503]","[23,113,66,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60739,10183,39,99,500,0,0,8000,"[5993,8990]","[23,113,67,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60740,10183,40,100,500,0,0,8000,"[6335,9503]","[23,114,68,6]",[10236],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60741,10184,1,4,500,0,0,8000,"[9,14]","[15,80,0,0]",[10237],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
60742,10184,2,6,500,0,0,8000,"[12,17]","[15,81,2,0]",[10237],[],"[1470,1471]","[0,0]","[9342,9343,11643,5708]","[3,3,1,1,1,1]","[0.8,1.2]"
