"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantic","Text","bool","IsVirtual","MainHandAlias_Stat","OffHandAlias_Stat","bool","HASH32","BelongsActiveSkills","Category","bool","bool","IsScalable","ContextFlags","DotFlag","WeaponHandCheck"
16454,"power_charge_flame_charged_helmet",1,"","",4,"",1,"","","",1,3886249235,[],"","","",1,[],[],""
16455,"frenzy_charge_flame_charged_helmet",1,"","",4,"",1,"","","",1,4131489043,[],"","","",1,[],[],""
16456,"endurance_charge_flame_charged_helmet",1,"","",4,"",1,"","","",1,2470155411,[],"","","",1,[],[],""
16457,"sanctum_damage_variance_%","","","",1,"","","","","",1,1013623585,[],"","","",1,[],[],""
16458,"base_spirit_reservation","","","",3,"","","","","",1,224112825,[],"",1,"",1,[],[],""
16459,"base_spirit_reservation_permyriad","","","",7,"","","","","",1,4247234206,[],"",1,"",1,[],[],""
16460,"spirit_reservation",1,"","",3,"","",1,"","",1,535247060,[],"","","",1,[1],[],""
16461,"spirit_reservation_permyriad",1,"","",7,"","",1,"","",1,3602903236,[],"","","",1,[1],[],""
16462,"total_base_spirit_reservation",1,"","",3,"","",1,"","","",4137676394,[],"","","",1,[1],[],""
16463,"total_base_spirit_reservation_permyriad",1,"","",7,"","",1,"","","",907374591,[],"","","",1,[1],[],""
16464,"disable_dynamic_target_updating","","","",4,"",1,"","","",1,1176588082,[],"","","",1,[],[],""
16465,"monster_mortar_bounce_minimum_angle","","","",3,"",1,"","","",1,3903710349,[],"","","",1,[],[],""
16466,"map_affliction_everywhere_min_fog_depth","","","",3,"","","","","",1,2145758645,[],"","","",1,[],[],""
16467,"map_affliction_everywhere_max_fog_depth","","","",3,"","","","","",1,4067992719,[],"","","",1,[],[],""
16468,"monster_drops_map_boss_rewards","","","",4,"","","","","",1,2077992473,[],"","","",1,[],[],""
16469,"visual_hit_effect_clockwork_when_hit","","","",4,"",1,"","","",1,221176986,[],"","","",1,[],[],""
16470,"disable_default_blood_effect_when_hit","","","",4,"",1,"","","",1,232117629,[],"","","",1,[],[],""
16471,"mtx_clockwork_heart_effects",1,"","",4,"","","","","",1,2578022510,[],"","","",1,[],[],""
16472,"recover_permyriad_life_on_skill_use","","","",1,"","","","","",1,3088182815,[],"","","",1,[],[],""
16473,"atlas_keystone_uber_maven_display_bonus","","","",4,"","","","","",1,159478674,[],"","","",1,[],[],""
16474,"atlas_keystone_uber_cortex_display_bonus","","","",4,"","","","","",1,159688324,[],"","","",1,[],[],""
16475,"mtx_gull_harpy_vulture_lesser_shrine_art_variation","","","",4,"","","","","",1,883582457,[],"","","",1,[],[],""
16476,"map_extra_incursion_per_area","","","",4,"","","","","",1,3833550586,[],"","","",1,[],[],""
16477,"mtx_amputee_arms_flash_on_skill_use","","","",4,"",1,"","","",1,3359826637,[],"","","",1,[],[],""
16478,"mtx_jellyfish_swarm_effects",1,"","",3,"",1,"","","",1,4266844838,[],"","","",1,[],[],""
16479,"chance_%_to_drop_additional_glassblowers_bauble","","","",1,"","","","","",1,3405031034,[],"","","",1,[],[],""
16480,"chance_%_to_drop_additional_gemcutters_prism","","","",1,"","","","","",1,3910799343,[],"","","",1,[],[],""
16481,"chance_%_to_drop_additional_cartographers_chisel","","","",1,"","","","","",1,2106196317,[],"","","",1,[],[],""
16482,"chance_%_to_drop_additional_chaos_orb","","","",1,"","","","","",1,2272261449,[],"","","",1,[],[],""
16483,"chance_%_to_drop_additional_veiled_chaos_orb","","","",1,"","","","","",1,1431566068,[],"","","",1,[],[],""
16484,"chance_%_to_drop_additional_orb_of_regret","","","",1,"","","","","",1,3191737858,[],"","","",1,[],[],""
16485,"chance_%_to_drop_additional_orb_of_alteration","","","",1,"","","","","",1,2029124334,[],"","","",1,[],[],""
16486,"chance_%_to_drop_additional_orb_of_scouring","","","",1,"","","","","",1,3483328142,[],"","","",1,[],[],""
16487,"chance_%_to_drop_additional_exalted_orb","","","",1,"","","","","",1,3546614592,[],"","","",1,[],[],""
16488,"chance_%_to_drop_additional_regal_orb","","","",1,"","","","","",1,3458178305,[],"","","",1,[],[],""
16489,"chance_%_to_drop_additional_chromatic_orb","","","",1,"","","","","",1,3931070295,[],"","","",1,[],[],""
16490,"chance_%_to_drop_additional_fusing_orb","","","",1,"","","","","",1,2838789381,[],"","","",1,[],[],""
16491,"chance_%_to_drop_additional_jewellers_orb","","","",1,"","","","","",1,1604040708,[],"","","",1,[],[],""
16492,"chance_%_to_drop_additional_divine_orb","","","",1,"","","","","",1,50108155,[],"","","",1,[],[],""
16493,"chance_%_to_drop_additional_blessed_orb","","","",1,"","","","","",1,3415508426,[],"","","",1,[],[],""
16494,"chance_%_to_drop_additional_vaal_orb","","","",1,"","","","","",1,3772362595,[],"","","",1,[],[],""
16495,"chance_%_to_drop_additional_awakened_sextant","","","",1,"","","","","",1,1645966816,[],"","","",1,[],[],""
16496,"chance_%_to_drop_additional_orb_of_annulment","","","",1,"","","","","",1,1655710194,[],"","","",1,[],[],""
16497,"chance_%_to_drop_additional_orb_of_binding","","","",1,"","","","","",1,2257925130,[],"","","",1,[],[],""
16498,"chance_%_to_drop_additional_orb_of_horizons","","","",1,"","","","","",1,77224959,[],"","","",1,[],[],""
16499,"chance_%_to_drop_additional_orb_of_unmaking","","","",1,"","","","","",1,4188435170,[],"","","",1,[],[],""
16500,"chance_%_to_drop_additional_enkindling_orb","","","",1,"","","","","",1,4033097076,[],"","","",1,[],[],""
16501,"chance_%_to_drop_additional_instilling_orb","","","",1,"","","","","",1,3364492143,[],"","","",1,[],[],""
16502,"chance_%_to_drop_additional_lesser_eldritch_ember","","","",1,"","","","","",1,4209457097,[],"","","",1,[],[],""
16503,"chance_%_to_drop_additional_greater_eldritch_ember","","","",1,"","","","","",1,1465118167,[],"","","",1,[],[],""
16504,"chance_%_to_drop_additional_grand_eldritch_ember","","","",1,"","","","","",1,1719747827,[],"","","",1,[],[],""
16505,"chance_%_to_drop_additional_lesser_eldritch_ichor","","","",1,"","","","","",1,373569434,[],"","","",1,[],[],""
16506,"chance_%_to_drop_additional_greater_eldritch_ichor","","","",1,"","","","","",1,2873280558,[],"","","",1,[],[],""
16507,"chance_%_to_drop_additional_grand_eldritch_ichor","","","",1,"","","","","",1,2454925363,[],"","","",1,[],[],""
16508,"chance_%_to_drop_additional_eldritch_chaos_orb","","","",1,"","","","","",1,3226386350,[],"","","",1,[],[],""
16509,"chance_%_to_drop_additional_eldritch_exalted_orb","","","",1,"","","","","",1,3195398894,[],"","","",1,[],[],""
16510,"chance_%_to_drop_additional_eldritch_orb_of_annulment","","","",1,"","","","","",1,2166673184,[],"","","",1,[],[],""
16511,"map_boss_additional_glassblowers_bauble_to_drop","","","",1,"","","","","",1,2128152964,[],"","","",1,[],[],""
16512,"map_boss_additional_gemcutters_prism_to_drop","","","",1,"","","","","",1,2912223186,[],"","","",1,[],[],""
16513,"map_boss_additional_cartographers_chisel_to_drop","","","",1,"","","","","",1,1369383009,[],"","","",1,[],[],""
16514,"map_boss_additional_chaos_orb_to_drop","","","",1,"","","","","",1,611425024,[],"","","",1,[],[],""
16515,"map_boss_additional_veiled_chaos_orb_to_drop","","","",1,"","","","","",1,3980249316,[],"","","",1,[],[],""
16516,"map_boss_additional_orb_of_regret_to_drop","","","",1,"","","","","",1,4118009397,[],"","","",1,[],[],""
16517,"map_boss_additional_orb_of_alteration_to_drop","","","",1,"","","","","",1,614672154,[],"","","",1,[],[],""
16518,"map_boss_additional_orb_of_scouring_to_drop","","","",1,"","","","","",1,3818375221,[],"","","",1,[],[],""
16519,"map_boss_additional_exalted_orb_to_drop","","","",1,"","","","","",1,1766608349,[],"","","",1,[],[],""
16520,"map_boss_additional_regal_orb_to_drop","","","",1,"","","","","",1,2261206997,[],"","","",1,[],[],""
16521,"map_boss_additional_chromatic_orb_to_drop","","","",1,"","","","","",1,623772101,[],"","","",1,[],[],""
16522,"map_boss_additional_fusing_orb_to_drop","","","",1,"","","","","",1,297134687,[],"","","",1,[],[],""
16523,"map_boss_additional_jewellers_orb_to_drop","","","",1,"","","","","",1,1521998771,[],"","","",1,[],[],""
16524,"map_boss_additional_divine_orb_to_drop","","","",1,"","","","","",1,285446453,[],"","","",1,[],[],""
16525,"map_boss_additional_blessed_orb_to_drop","","","",1,"","","","","",1,2565261022,[],"","","",1,[],[],""
16526,"map_boss_additional_vaal_orb_to_drop","","","",1,"","","","","",1,3224331093,[],"","","",1,[],[],""
16527,"map_boss_additional_awakened_sextant_to_drop","","","",1,"","","","","",1,2864150042,[],"","","",1,[],[],""
16528,"map_boss_additional_orb_of_annulment_to_drop","","","",1,"","","","","",1,2849576856,[],"","","",1,[],[],""
16529,"map_boss_additional_orb_of_binding_to_drop","","","",1,"","","","","",1,1923321441,[],"","","",1,[],[],""
16530,"map_boss_additional_orb_of_horizons_to_drop","","","",1,"","","","","",1,461328730,[],"","","",1,[],[],""
16531,"map_boss_additional_orb_of_unmaking_to_drop","","","",1,"","","","","",1,2169841411,[],"","","",1,[],[],""
16532,"map_boss_additional_enkindling_orb_to_drop","","","",1,"","","","","",1,3595977448,[],"","","",1,[],[],""
16533,"map_boss_additional_instilling_orb_to_drop","","","",1,"","","","","",1,2202232652,[],"","","",1,[],[],""
16534,"map_boss_additional_lesser_eldritch_ember_to_drop","","","",1,"","","","","",1,2869894378,[],"","","",1,[],[],""
16535,"map_boss_additional_greater_eldritch_ember_to_drop","","","",1,"","","","","",1,3979316651,[],"","","",1,[],[],""
16536,"map_boss_additional_grand_eldritch_ember_to_drop","","","",1,"","","","","",1,2216004197,[],"","","",1,[],[],""
16537,"map_boss_additional_lesser_eldritch_ichor_to_drop","","","",1,"","","","","",1,689577688,[],"","","",1,[],[],""
16538,"map_boss_additional_greater_eldritch_ichor_to_drop","","","",1,"","","","","",1,3908925218,[],"","","",1,[],[],""
16539,"map_boss_additional_grand_eldritch_ichor_to_drop","","","",1,"","","","","",1,123021457,[],"","","",1,[],[],""
16540,"map_boss_additional_eldritch_chaos_orb_to_drop","","","",1,"","","","","",1,268236978,[],"","","",1,[],[],""
16541,"map_boss_additional_eldritch_exalted_orb_to_drop","","","",1,"","","","","",1,3393406150,[],"","","",1,[],[],""
16542,"map_boss_additional_eldritch_orb_of_annulment_to_drop","","","",1,"","","","","",1,2214769617,[],"","","",1,[],[],""
16543,"explode_enemies_for_10%_life_as_random_element_on_kill_chance_%","","","",1,"","","","","",1,3797448397,[],"","","",1,[],[],""
16544,"local_unique_flask_explode_enemies_for_10%_life_as_random_element_on_kill_chance_%_during_flask_effect","",1,"",1,"","","","","",1,383682346,[],"","","",1,[],[],""
16545,"gain_sanctum_shield_at_start_of_each_floor","","","",3,"","","","","",1,966230262,[],"","","",1,[],[],""
16546,"gain_sanctum_shield_on_gaining_curse","","","",3,"","","","","",1,2302368165,[],"","","",1,[],[],""
16547,"additional_glassblowers_bauble_to_drop","","","",1,"","","","","",1,914571088,[],"","","",1,[],[],""
16548,"additional_gemcutters_prism_to_drop","","","",1,"","","","","",1,965006811,[],"","","",1,[],[],""
16549,"additional_cartographers_chisel_to_drop","","","",1,"","","","","",1,2670646734,[],"","","",1,[],[],""
16550,"additional_chaos_orb_to_drop","","","",1,"","","","","",1,1404168772,[],"","","",1,[],[],""
16551,"additional_veiled_chaos_orb_to_drop","","","",1,"","","","","",1,675973914,[],"","","",1,[],[],""
16552,"additional_orb_of_regret_to_drop","","","",1,"","","","","",1,232819412,[],"","","",1,[],[],""
16553,"additional_orb_of_alteration_to_drop","","","",1,"","","","","",1,1025415904,[],"","","",1,[],[],""
16554,"additional_orb_of_scouring_to_drop","","","",1,"","","","","",1,2697664003,[],"","","",1,[],[],""
16555,"additional_exalted_orb_to_drop","","","",1,"","","","","",1,3848809839,[],"","","",1,[],[],""
16556,"additional_regal_orb_to_drop","","","",1,"","","","","",1,909919866,[],"","","",1,[],[],""
16557,"additional_chromatic_orb_to_drop","","","",1,"","","","","",1,1498929746,[],"","","",1,[],[],""
16558,"additional_fusing_orb_to_drop","","","",1,"","","","","",1,3229424758,[],"","","",1,[],[],""
16559,"additional_jewellers_orb_to_drop","","","",1,"","","","","",1,3428427992,[],"","","",1,[],[],""
16560,"additional_divine_orb_to_drop","","","",1,"","","","","",1,2437956846,[],"","","",1,[],[],""
16561,"additional_blessed_orb_to_drop","","","",1,"","","","","",1,729969942,[],"","","",1,[],[],""
16562,"additional_vaal_orb_to_drop","","","",1,"","","","","",1,3766072479,[],"","","",1,[],[],""
16563,"additional_awakened_sextant_to_drop","","","",1,"","","","","",1,1218709408,[],"","","",1,[],[],""
16564,"additional_orb_of_annulment_to_drop","","","",1,"","","","","",1,3363952882,[],"","","",1,[],[],""
16565,"additional_orb_of_binding_to_drop","","","",1,"","","","","",1,2769222648,[],"","","",1,[],[],""
16566,"additional_orb_of_horizons_to_drop","","","",1,"","","","","",1,2344992656,[],"","","",1,[],[],""
16567,"additional_orb_of_unmaking_to_drop","","","",1,"","","","","",1,4127642640,[],"","","",1,[],[],""
16568,"additional_enkindling_orb_to_drop","","","",1,"","","","","",1,3014009665,[],"","","",1,[],[],""
16569,"additional_instilling_orb_to_drop","","","",1,"","","","","",1,1227901145,[],"","","",1,[],[],""
16570,"additional_lesser_eldritch_ember_to_drop","","","",1,"","","","","",1,3747101453,[],"","","",1,[],[],""
16571,"additional_greater_eldritch_ember_to_drop","","","",1,"","","","","",1,867992743,[],"","","",1,[],[],""
16572,"additional_grand_eldritch_ember_to_drop","","","",1,"","","","","",1,1388501366,[],"","","",1,[],[],""
16573,"additional_lesser_eldritch_ichor_to_drop","","","",1,"","","","","",1,2203603404,[],"","","",1,[],[],""
16574,"additional_greater_eldritch_ichor_to_drop","","","",1,"","","","","",1,2146831371,[],"","","",1,[],[],""
16575,"additional_grand_eldritch_ichor_to_drop","","","",1,"","","","","",1,1768906695,[],"","","",1,[],[],""
16576,"additional_eldritch_chaos_orb_to_drop","","","",1,"","","","","",1,1453111284,[],"","","",1,[],[],""
16577,"additional_eldritch_exalted_orb_to_drop","","","",1,"","","","","",1,3128518345,[],"","","",1,[],[],""
16578,"additional_eldritch_orb_of_annulment_to_drop","","","",1,"","","","","",1,3038599688,[],"","","",1,[],[],""
16579,"currently_has_onslaught","","","",4,"","","","","",1,4274141807,[],"","","",1,[],[],""
16580,"silver_flask_display_onslaught","","","",4,"","","","","",1,2557249430,[],"","","",1,[],[],""
16581,"mtx_sand_chronomancer_buff_tracker",1,"","",4,"","","","","",1,2645272534,[],"","","",1,[],[],""
16582,"map_items_drop_corrupted_in_corrupted_maps_%_chance","","","",1,"","","","","",1,3378682939,[],"","","",1,[],[],""
16583,"sanctum_hide_room_all","","","",4,"","","","","",1,267772497,[],"","","",1,[],[],""
16584,"sanctum_hide_room_encounter","","","",4,"","","","","",1,2519588216,[],"","","",1,[],[],""
16585,"sanctum_hide_room_reward","","","",4,"","","","","",1,2668032836,[],"","","",1,[],[],""
16586,"sanctum_hide_room_curse","","","",4,"","","","","",1,1788810966,[],"","","",1,[],[],""
16587,"mtx_forgemaster_armour_anvil_on_item_used_on_item","","","",4,"","","","","",1,2204384602,[],"","","",1,[],[],""
16588,"cleave_has_culling_strike",1,"","",4,"","","","","",1,2719919419,"[""cleave"",""vaal_cleave""]","","","",1,[],[],""
16589,"cleave_area_of_effect_+%_final",1,"","",1,"","","","","",1,3390261788,[],"","","",1,[],[],""
16590,"cleave_damage_against_enemies_on_low_life_+%_final",1,"","",1,"","","","","",1,302659504,[],"","","",1,[],[],""
16591,"vaal_cleave_executioner_area_of_effect_+%","","","",1,"","","","","",1,1621954016,[],"","","",1,[],[],""
16592,"vaal_cleave_executioner_damage_against_enemies_on_low_life_+%","","","",1,"","","","","",1,1565817421,[],"","","",1,[],[],""
16593,"vaal_cleave_steal_mods_on_kill","","","",4,"","","","","",1,1576719486,[],"","","",1,[],[],""
16594,"cleave_area_of_effect_+%_final_from_executioner",1,"","",1,"","","","","",1,681338140,"[""cleave"",""vaal_cleave""]","","","",1,[],[],""
16595,"cleave_damage_against_enemies_on_low_life_+%_final_from_executioner",1,"","",1,"","","","","",1,3069488963,"[""cleave"",""vaal_cleave""]","","","",1,[],[],""
16596,"sanctum_prevent_minor_afflictions","","","",4,"","","","","",1,1889038200,[],"","","",1,[],[],""
16597,"sanctum_prevent_boons","","","",4,"","","","","",1,1260258572,[],"","","",1,[],[],""
16598,"sanctum_cannot_lose_honour","","","",4,"","","","","",1,3598557746,[],"","","",1,[],[],""
16599,"sanctum_losing_honour_is_fatal","","","",4,"","","","","",1,1031183652,[],"","","",1,[],[],""
16600,"sanctum_damage_+%_final_from_map","","","",1,"","","","","",1,3952054779,[],"","","",1,[],[],""
16601,"apply_cut_debuff_on_hit","","","",4,"","","","","",1,3515328443,[],"","","",1,[],[],""
16602,"additional_fire_damage_reduction_%_against_hits","","","",1,"","",1,"","","",1516601935,[],"","","",1,[0],[],""
16603,"additional_cold_damage_reduction_%_against_hits","","","",1,"","",1,"","","",4188799737,[],"","","",1,[0],[],""
16604,"additional_lightning_damage_reduction_%_against_hits","","","",1,"","",1,"","","",928400467,[],"","","",1,[0],[],""
16605,"additional_elemental_damage_reduction_as_half_of_chaos_resistance","","","",4,"","","","","",1,1556030217,[],"","","",1,[],[],""
16606,"sanctum_honour_restored_is_doubled","","","",4,"","","","","",1,2458876123,[],"","","",1,[],[],""
16607,"sanctum_health_recovery_%_is_lost_from_max_health","","","",4,"","","","","",1,2541018860,[],"","","",1,[],[],""
16608,"map_sanctum_guards_are_twinned","","","",4,"","","","","",1,4055905236,[],"","","",1,[],[],""
16609,"sanctum_damage_taken_+%_final_in_non_boss_encounters","","","",1,"","","","","",1,1679715169,[],"","","",1,[],[],""
16610,"sanctum_damage_taken_+%_final_in_boss_encounters","","","",1,"","","","","",1,97937408,[],"","","",1,[],[],""
16611,"map_sanctum_monster_slain_experience_+%_final","","","",1,"","","","","",1,1433801149,[],"","","",1,[],[],""
16612,"mtx_blood_lord_boil_on_hit","","","",4,"",1,"","","",1,1132279044,[],"","","",1,[],[],""
16613,"skill_disabled_unless_cloned","","","",3,"","","","","",1,3452275016,[],"","","",1,[],[],""
16614,"wings_mtx_color_variation","","","",3,"",1,"","","",1,1795635073,[],"","","",1,[],[],""
16615,"map_grants_players_level_20_dash_skill","","","",4,"","","","","",1,405887411,[],"","","",1,[],[],""
16616,"map_searing_exarch_altar_downside_effect_+%","","","",1,"","","","","",1,1986116061,[],"","","",1,[],[],""
16617,"map_searing_exarch_alter_extra_upside","","","",4,"","","","","",1,1474664897,[],"","","",1,[],[],""
16618,"map_gain_additional_einhar_mission_permyriad_chance_on_map_completion","","","",7,"","","","","",1,2504368383,[],"","","",1,[],[],""
16619,"map_gain_additional_jun_mission_permyriad_chance_on_map_completion","","","",7,"","","","","",1,85824600,[],"","","",1,[],[],""
16620,"map_gain_additional_alva_mission_permyriad_chance_on_map_completion","","","",7,"","","","","",1,1376087036,[],"","","",1,[],[],""
16621,"map_gain_additional_niko_mission_permyriad_chance_on_map_completion","","","",7,"","","","","",1,3875949092,[],"","","",1,[],[],""
16622,"map_gain_additional_zana_mission_permyriad_chance_on_map_completion","","","",7,"","","","","",1,1197200420,[],"","","",1,[],[],""
16623,"has_ignite_duration_on_self_as_all_elemental_ailments_on_self","","","",4,"","","","","",1,2273087893,[],"","","",1,[],[],""
16624,"virtual_self_elemental_ailment_duration_+%_final","","","",1,"","",1,"","","",1561446707,[],"","","",1,[0],[],""
16625,"has_avoid_shock_as_avoid_all_elemental_ailments","","","",4,"","","","","",1,2204860844,[],"","","",1,[],[],""
16626,"volcanic_fissure_damage_+%",1,"","",1,"","","","","",1,26380116,"[""vaal_volcanic_fissure""]","","","",1,[],[],""
16627,"volcanic_fissure_number_of_additional_projectiles",1,"","",3,"",1,"","","",1,2709744584,"[""vaal_volcanic_fissure""]","","","",1,[],[],""
16628,"frozen_sweep_damage_+%",1,"","",1,"","","","","",1,33139534,"[""frozen_sweep""]","","","",1,[],[],""
16629,"frozen_legion_cooldown_speed_+%",1,"","",1,"","","","","",1,3779958837,"[""frozen_legion""]","","","",1,[],[],""
16630,"frozen_legion_added_cooldown_count",1,"","",3,"","","","","",1,3717984392,"[""frozen_legion""]","","","",1,[],[],""
16631,"mtx_off_hand_blood_lord_boil_on_hit","","","",4,"",1,"","","",1,2716962362,[],"","","",1,[],[],""
16632,"added_attack_time_ms","","","",3,"",1,"","","",1,3156612672,[],"","","",1,[],[],""
16633,"volcanic_fissure_speed_+%","","","",1,"",1,"","","",1,3722115268,[],"","","",1,[],[],""
16634,"frozen_legion_%_chance_to_summon_additional_statue","","","",1,"",1,"","","",1,2822073422,[],"","","",1,[],[],""
16635,"mtx_voidforge_alternate_shock_ailment","","","",4,"",1,"","","",1,3165848047,[],"","","",1,[],[],""
16636,"leap_slam_added_attack_time_by_distance_ms","","","",3,"",1,"","","",1,1390082031,[],"","","",1,[],[],""
16637,"mtx_starforge_alternate_shock_ailment","","","",4,"",1,"","","",1,4150285357,[],"","","",1,[],[],""
16638,"block_sanctum_damage_from_hits","","","",4,"","","","","",1,3821226959,[],"","","",1,[],[],""
16639,"mtx_summoning_ring_ritual","","","",3,"","","","","",1,2643821145,[],"","","",1,[],[],""
16640,"crossbow_damage_+%","","","",1,"","","","","",1,4283117994,[],1,"","",1,[],[],""
16641,"crossbow_elemental_damage_+%","","","",1,"","","","","",1,728731407,[],1,"","",1,[],[],""
16642,"crossbow_accuracy_rating_+%","","","",1,"Accuracy Rating with Crossbows","","","","",1,4045994253,[],5,"","",1,[],[],""
16643,"crossbow_accuracy_rating",1,"","",3,"","","","","",1,3800948433,[],5,"","",1,[],[],""
16644,"crossbow_attack_speed_+%","","","",1,"Attack Speed with Crossbows","","","","",1,1862239278,[],3,"","",1,[],[],""
16645,"crossbow_critical_strike_chance_+%","","","",1,"","","","","",1,1206920349,[],4,"","",1,[],[],""
16646,"crossbow_critical_strike_multiplier_+","","","",3,"","","","","",1,3501913425,[],4,"","",1,[],[],""
16647,"attack_minimum_added_physical_damage_with_crossbows","","","",3,"","","","","",1,4242443313,[],"","","",1,[],[],""
16648,"attack_maximum_added_physical_damage_with_crossbows","","","",3,"","","","","",1,4192956434,[],"","","",1,[],[],""
16649,"attack_minimum_added_fire_damage_with_crossbows","","","",3,"","","","","",1,3927118613,[],"","","",1,[],[],""
16650,"attack_maximum_added_fire_damage_with_crossbows","","","",3,"","","","","",1,1915391420,[],"","","",1,[],[],""
16651,"attack_minimum_added_cold_damage_with_crossbows","","","",3,"","","","","",1,4183958507,[],"","","",1,[],[],""
16652,"attack_maximum_added_cold_damage_with_crossbows","","","",3,"","","","","",1,3105354025,[],"","","",1,[],[],""
16653,"attack_minimum_added_lightning_damage_with_crossbows","","","",3,"","","","","",1,2039472268,[],"","","",1,[],[],""
16654,"attack_maximum_added_lightning_damage_with_crossbows","","","",3,"","","","","",1,1407113922,[],"","","",1,[],[],""
16655,"leap_slam_animation_distance_threshold","","","",3,"",1,"","","",1,1759892490,[],"","","",1,[],[],""
16656,"crossbow_physical_damage_+%","","","",1,"","","","","",1,788003057,[],1,"","",1,[],[],""
16657,"mtx_summoning_ring_stygian","","","",3,"","","","","",1,325288708,[],"","","",1,[],[],""
16658,"mtx_summoning_ring_necrotic","","","",3,"","","","","",1,1233867637,[],"","","",1,[],[],""
16659,"mtx_summoning_ring_divine","","","",3,"","","","","",1,3096887257,[],"","","",1,[],[],""
16660,"mtx_hateforge_atziri_apparition","","","",4,"","","","","",1,2964665471,[],"","","",1,[],[],""
16661,"sanctum_hide_minimap","","","",4,"","","","","",1,2744964048,[],"","","",1,[],[],""
16662,"sanctum_cannot_gain_gold","","","",4,"","","","","",1,3705628904,[],"","","",1,[],[],""
16663,"sanctum_double_gold","","","",4,"","","","","",1,2765385795,[],"","","",1,[],[],""
16664,"sanctum_double_gold_this_floor","","","",4,"","","","","",1,1961616885,[],"","","",1,[],[],""
16665,"sanctum_wrong_room_%_chance","","","",1,"","","","","",1,1414554874,[],"","","",1,[],[],""
16666,"map_player_light_radius_+%","","","",1,"","","","","",1,4096076,[],"","","",1,[],[],""
16667,"base_ascendance","","","",3,"","","","","",1,2315219350,[],"","","",1,[],[],""
16668,"sanctum_reveal_full_floor","","","",4,"","","","","",1,3546396013,[],"","","",1,[],[],""
16669,"map_cleansing_fire_influence_monster_dropped_item_quantity_+%",1,"","",3,"","","","","",1,4101637669,[],"","","",1,[],[],""
16670,"map_tangle_influence_monster_dropped_item_quantity_+%",1,"","",3,"","","","","",1,3279105843,[],"","","",1,[],[],""
16671,"rare_monster_mod_spell_damage_taken_+%_final","","","",1,"","","","","",1,2757651088,[],"","","",1,[],[],""
16672,"gain_X_power_charges_on_casting_a_spell","","","",3,"","","","","",1,3875312808,[],"","","",1,[],[],""
16673,"dropped_abyss_jewels_are_rare_and_corrupted_chance_%","","","",1,"","","","","",1,1035299487,[],"","","",1,[],[],""
16674,"map_abyssal_trove_dropped_abyss_jewels_are_rare_and_corrupted_chance_%","","","",1,"","","","","",1,219831617,[],"","","",1,[],[],""
16675,"mtx_gemcutter_armour_crafting_device_on_gem","","","",4,"","","","","",1,3429147976,[],"","","",1,[],[],""
16676,"visual_hit_effect_topaz_flask_shield_when_hit","","","",4,"",1,"","","",1,3304614222,[],"","","",1,[],[],""
16677,"visual_hit_effect_ruby_flask_shield_when_hit","","","",4,"",1,"","","",1,1962552947,[],"","","",1,[],[],""
16678,"visual_hit_effect_sapphire_flask_shield_when_hit","","","",4,"",1,"","","",1,799385750,[],"","","",1,[],[],""
16679,"visual_hit_effect_amethyst_flask_shield_when_hit","","","",4,"",1,"","","",1,1887573480,[],"","","",1,[],[],""
16680,"remove_elemental_ailments_on_curse_cast_%","","","",1,"","","","","",1,499481055,[],6,"","",1,[],[],""
16681,"gain_power_charge_on_curse_cast_%","","","",1,"","","","","",1,4125126665,[],16,"","",1,[],[],""
16682,"extra_damage_taken_from_crit_+%_from_cursed_enemy","","","",1,"","","","","",1,267145843,[],"","","",1,[],[],""
16683,"cannot_receive_elemental_ailments_from_cursed_enemies","","","",4,"","","","","",1,2210700926,[],"","","",1,[],[],""
16684,"enemies_you_curse_cannot_recharge_energy_shield","","","",4,"","","","","",1,1934962743,[],6,"","",1,[],[],""
16685,"curse_mana_cost_+%","","","",1,"","","","","",1,3118475762,[],6,"","",1,[],[],""
16686,"cursed_enemies_are_exorcised_on_kill","","","",4,"","","","","",1,3053985541,[],6,"","",1,[],[],""
16687,"map_shaper_influence_pack_size_+%","","","",1,"","","","","",1,976746439,[],"","","",1,[],[],""
16688,"map_elder_influence_pack_size_+%","","","",1,"","","","","",1,204034653,[],"","","",1,[],[],""
16689,"map_conqueror_influence_pack_size_+%","","","",1,"","","","","",1,3468121932,[],"","","",1,[],[],""
16690,"support_blasphemy_curse_effect_+%_final","","","",1,"","","","","",1,2968801478,[],"","","",1,[],[],""
16691,"support_hextouch_curse_effect_+%_final","","","",1,"","","","","",1,1653950979,[],"","","",1,[],[],""
16692,"keystone_hex_master","","","",4,"","","","","",1,1336113030,[],"","","",1,[],[],""
16693,"virtual_hexes_infinite_duration","","","",4,"","",1,"","","",1590074905,[],"","","",1,[],[],""
16694,"has_curse_limit_equal_to_maximum_power_charges","","","",4,"","","","","",1,3743231503,[],"","","",1,[],[],""
16695,"map_chance_for_area_%_to_duplicate_breach_boss_xoph","","","",1,"","","","","",1,540713182,[],"","","",1,[],[],""
16696,"map_chance_for_area_%_to_duplicate_breach_boss_tul","","","",1,"","","","","",1,1954226474,[],"","","",1,[],[],""
16697,"map_chance_for_area_%_to_duplicate_breach_boss_esh","","","",1,"","","","","",1,1653349902,[],"","","",1,[],[],""
