"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
380,298,7,"Question the Defector",[3186],[2673],[3645],"",3645,6,"",3645,[11642],"","","",[],[],4119,[],4119,"","",0,"",-1006632960,118,0,52,"","",51,[],51,"",0,2673,1,0,-16843010,-16843010
381,298,8,"Assaulting the Gates","[1524,0]",[],[2682],"",2682,6,"",2682,[11643],"","","",[],[],4119,[],4119,"","",0,"",805306368,119,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
382,298,9,"Risu's Fate",[3186],[2908],[3470],"","",3,"",3470,[11644],"","","",[],[],4119,[],4119,"","",0,"",-1979711488,119,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
383,298,10,"Risu's Fate",[2908],[],[3471],"","",3,"",3471,[11645],"","","",[],[],4119,[],4119,"","",0,"",-1174405120,119,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
384,298,11,"The Horn of the Vastiri",[4562],[4565],[2683],"",2683,6,"",2683,[11671],"","","",[],[],4119,[],4119,"","",0,"",-100663296,119,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
385,298,12,"Mastodon Badlands",[72],[],[3237],"","",3,"",3237,[11672],"","","",[],[],4119,[],4119,"","",0,"",704643072,120,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
386,298,13,"Glorious Keth",[72],[],[3302],"","",3,"",3302,[11674],"","","",[],[],4119,[],4119,"","",0,"",2013265920,120,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
387,298,14,"Valley of the Titans",[72],[],[3644],"","",3,"",3644,[11677],"","","",[],[],4119,[],4119,"","",0,"",-1476395008,120,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
388,298,15,"The Water Goddess",[4336],[4565],[3218],"","",3,"",3218,"[11676,11675]","","","",[],[],4119,[],4119,"","",0,"",503316480,121,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
389,298,16,"Deshar",[4565],[],[3469],"",3469,3,"",3469,"[11680,11679]","","","",[],[],4119,[],4119,"","",0,"",1577058304,121,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
390,298,17,"Show Asala the Final Letter",[3242],[],[],"","",6,"",72,[11681],"","","",[],[],4119,[],4119,"","",0,"",-1207959552,121,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
391,298,18,"Assault the Dreadnought",[4582],"[3725,0]",[4583],"triggerer.FinishNPCChat();",4583,6,"",72,[11683],"","","",[],[],4119,[],4119,"","",0,"",134217728,122,16777216,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
392,298,19,"Earning Passage Reward",[],[3704],[3703],"",3703,7,11,3703,[],"","","",[],[],4119,[],4119,"","",0,"",671088640,122,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
393,298,20,"Continue the Pursuit",[4582],[4552],[4552],"",4552,6,"",4552,[11682],"","","",[],[],4119,[],4119,"","",0,"",-1811939328,122,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
394,298,21,"Travel to the Sandswept Marsh",[1523],[4586],[4586],"IfInArea( G2_town, (){ triggerer.EnableWaypoint(G3_1); triggerer.AreaTransitionTo(G3_1, false, 0.1); triggerer.FinishNPCChat(); }, (){ triggerer.EnableWaypoint(C_G3_1); triggerer.AreaTransitionTo(C_G3_1, false, 0.1); triggerer.FinishNPCChat(); } );","",6,"",72,[11712],"SetAreaTransitionVideoPath(\""Art/Videos/Act2_Transition.bk2\"");","","",[],[],4119,[],4119,"","",0,"",-2080374784,125,16777216,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
395,298,22,"The Fate of the Faridun",[1523],[],[2765],"","",3,"",2765,[11715],"","","",[],[],4119,[],4119,"","",0,"",-436207616,125,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
396,298,23,"The Closed Gates","[3702,0]",[1524],[1525],"",1525,6,"",1525,[11629],"","","",[],[],4119,[],4119,"","",0,"",905969664,126,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
397,298,24,"Clear the Sandstorm",[4574],[4565],[2766],"",2766,6,"",2766,[11678],"","","",[],[],4119,[],4119,"","",0,"",-1610612736,126,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
398,298,25,"Trial of the Sekhemas",[2776],[],[2823],"","",3,"",2823,"[11646,11647]","","","",[],[],4119,[],4119,"","",0,"",234881024,127,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
399,301,0,"Pursue the Enemy",[3174],[3185],[3185],"","",3,"",3185,[10137],"","","",[],[],4119,[],4119,"","",0,"",1912602624,127,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
400,301,1,"Return to the Caravan",[3186],[],[3200],"triggerer.AreaTransitionTo(G2_town); triggerer.FinishNPCChat();","",6,"",3200,[10138],"","","",[],[],4119,[],4119,"","",0,"",-805306368,127,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
401,300,0,"The Fall of the King",[3725],[],[4901],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( AsalaPostFightSeen );",4901,6,"",4901,[11711],"","","",[],[],4119,[],4119,"","",0,"",-1073741824,128,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
402,307,0,"Introduction",[],[],[],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( EinharIntroduction );","",3,"","",[296],"","","",[69],[],69,[],69,"","",0,"",1744830464,129,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
403,307,1,"Hunt for the Crowbell",[],[],[],"SetStateTo( hunt, 1 ); this.my_player = triggerer;","",6,"","",[9909],"","","",[],[69],69,[],4119,"","",0,"",-469762048,129,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
404,315,0,"Introduction",[],[3220],[3220],"",3220,6,"",3220,"[10147,10146]","","","",[],[],4119,[],4119,"","",0,"",603979776,130,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
405,315,1,"Forsaken Son",[3414],[],[3219],"","",3,"",3219,[10148],"","","",[],[],4119,[],4119,"","",0,"",1879048192,130,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
406,315,2,"Plea",[3220],[],[3414],"ForEachInRangeOfType( 80, \""Metadata/QuestObjects/Four_Act2/WaterGoddess_Fire\"", (){ SetStateTo( questable, 1 ); } );",3414,6,"",3414,"[10151,10150]","PlayCharacterAudioEvent ( WaterGoddessDirectToFire );","","",[],[],4119,[],4119,"","",0,"",335544320,132,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
407,315,3,"Wisdom",[72],[],[4982],"","",3,"",4982,[10149],"","","",[],[],4119,[],4119,"","",0,"",1409286144,132,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
408,315,4,"Essence of Water",[3414],[],[4983],"","",3,"",4983,[10154],"","","",[],[],4119,[],4119,"","",0,"",-1476395008,132,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
409,290,0,"Introduction",[],[],[3293],"",3293,3,"",3293,"[11789,11790,11791,11792,11793,11794,11795,11796,11797,11798,11799,11800]","","","",[],[],4119,[],4119,"","",0,"",2013265920,133,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
410,290,1,"Rest for the Wicked",[1524],[],[2820],"",2820,6,"",2820,"[11801,11802]","","","",[],[],4119,[],4119,"","",0,"",-503316480,133,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
411,290,2,"Balbala, the Traitor",[2820],[],[2821],"","",3,"",2821,"[11803,11804]","","","",[],[],4119,[],4119,"","",0,"",1308622848,134,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
412,290,3,"Prisoner Freed",[2161],[],[2822],"",2822,6,"",2822,"[11805,11806]","","","",[],[],4119,[],4119,"","",0,"",-1375731712,134,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
413,290,4,"Blindness",[],[],[3349],"","",3,"",3349,[11811],"","","",[],[],4119,[],4119,"","",0,"",-469762048,134,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
414,290,5,"The Faridun",[3186],[],[3474],"","",3,"",3474,[11812],"","","",[],[],4119,[],4119,"","",0,"",335544320,135,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
415,290,6,"Risu",[3186],[4562],[3350],"","",3,"",3350,[11813],"","","",[],[],4119,[],4119,"","",0,"",1409286144,135,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
416,290,7,"Risu",[4562],[],[3473],"","",3,"",3473,[11814],"","","",[],[],4119,[],4119,"","",0,"",-2080374784,135,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
417,290,8,"The Hooded One",[2909],[],[3688],"","",3,"",3688,[11815],"","","",[],[],4119,[],4119,"","",0,"",-1275068416,135,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
418,290,9,"Zarka",[3636],[],[3475],"","",3,"",3475,"[11816,11817]","","","",[],[],4119,[],4119,"","",0,"",-201326592,135,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
419,290,10,"Asala",[3637],[],[3476],"","",3,"",3476,[11818],"","","",[],[],4119,[],4119,"","",0,"",603979776,136,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
420,290,11,"A Parting Vision",[3667],[],[3692],"",3692,3,"",3692,"[11819,11820]","","","",[],[],4119,[],4119,"","",0,"",-2013265920,136,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
421,290,12,"Tradition's Toll",[4565],"[3242,0,0]",[3241],"",3241,6,"",72,[11807],"","","",[],[],4119,[],4119,"","",0,"",201326592,137,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
422,290,13,"Lailuma's Disappearance",[3241],[3243],[4843],"","",3,"",4843,"[11808,11809]","","","",[],[],4119,[],4119,"","",0,"",-1912602624,137,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
423,290,14,"Give Shambrin the Final Letter","[3242,0]",[],"[3244,0]","",3244,6,"",72,[11810],"","","",[],[],4119,[],4119,"","",0,"",503316480,138,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
424,290,15,"Give Shambrin the Final Letter",[3242],"[3243,0]","[3244,0]","","",6,"",72,[11810],"","","",[],[],4119,[],4119,"","",0,"",2113929216,138,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
425,290,16,"Tradition's Toll Reward",[3244],[4333],[4331],"",4331,7,8,4331,[],"","","",[],[],4119,[],4119,"","",0,"",-536870912,138,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
426,290,17,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-536870912,138,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
427,290,18,"Jamanra",[4580],[4565],[2828],"","",3,"",2828,[11821],"","","",[],[],4119,[],4119,"","",0,"",671088640,139,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
428,290,19,"Jamanra",[4565],[3725],[2827],"","",3,"",2827,[11822],"","","",[],[],4119,[],4119,"","",0,"",1744830464,139,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
429,290,20,"Jamanra",[3725],[],[2826],"","",3,"",2826,"[11823,11824]","","","",[],[],4119,[],4119,"","",0,"",-1476395008,139,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
430,290,21,"Asala",[72],[],[2825],"","",3,"",2825,[11825],"","","",[],[],4119,[],4119,"","",0,"",-671088640,139,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
431,318,0,"Introduction",[],[],[3702],"globals.matriarch_gate.SetStateTo( MetDefectorShout, 1 ); triggerer.SetQuestFlag( DefectorTalkedToAtGates );",3702,3,"",3702,[10155],"","","",[],[],4119,[],4119,"","",0,"",-738197504,140,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
432,320,0,"Identity",[],[],[4560],"","",3,"",4560,"[10157,10156]","","","",[],[],4119,[],4119,"","",0,"",67108864,141,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
433,320,1,"Jamanra, the Risen King",[],[],[2673],"",2673,6,"",2673,[11745],"","","",[],[],4119,[],4119,"","",0,"",1442840576,141,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
434,320,2,"Traitor's Passage",[3199],[],[1524],"",1524,6,"",1524,[11746],"","","",[],[],4119,[],4119,"","",0,"",-1409286144,141,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
435,320,3,"Defection",[],[4562],[3357],"","",3,"",3357,[10371],"","","",[],[],4119,[],4119,"","",0,"",-234881024,141,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
436,320,4,"Corruption",[],[],[3446],"","",3,"",3446,[10431],"","","",[],[],4119,[],4119,"","",0,"",704643072,142,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
437,320,5,"The Hooded One",[],[],[3356],"","",3,"",3356,[10372],"","","",[],[],4119,[],4119,"","",0,"",1241513984,142,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
438,320,6,"The Maraketh",[],[3725],[3358],"","",3,"",3358,[10373],"","","",[],[],4119,[],4119,"","",0,"",2046820352,142,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
439,320,7,"The Maraketh",[3725],[],[3448],"","",3,"",3448,[10432],"","","",[],[],4119,[],4119,"","",0,"",-1442840576,142,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
440,320,8,"The Ardura",[3486],[3488],[3359],"","",3,"",3359,[10374],"","","",[],[],4119,[],4119,"","",0,"",33554432,143,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
441,320,9,"The Faridun",[],[3488],[3451],"","",3,"",3451,[10428],"","","",[],[],4119,[],4119,"","",0,"",838860800,143,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
442,320,10,"Asala",[3637],[3488],[3454],"","",3,"",3454,[10424],"","","",[],[],4119,[],4119,"","",0,"",1912602624,143,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
443,320,11,"Shambrin","[3486,0]",[3488],[3459],"","",3,"",3459,[10426],"","","",[],[],4119,[],4119,"","",0,"",-1040187392,143,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
444,320,12,"Shambrin","[3465,0]",[],[3460],"","",3,"",3460,[10427],"","","",[],[],4119,[],4119,"","",0,"",33554432,144,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
445,320,13,"Zarka",[3486],[3488],[3462],"","",3,"",3462,[10429],"","","",[],[],4119,[],4119,"","",0,"",1107296256,144,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
446,320,14,"Zarka",[3488],[],[3463],"","",3,"",3463,[10430],"","","",[],[],4119,[],4119,"","",0,"",1912602624,144,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
447,320,15,"The Dreadnought",[3174],[3725],[3360],"","",3,"",3360,[10433],"","","",[],[],4119,[],4119,"","",0,"",-738197504,144,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
448,320,16,"The Countess",[],[],[4557],"","",3,"",4557,[10434],"","","",[],[],4119,[],4119,"","",0,"",-201326592,144,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
449,320,17,"The Beast",[],[],[4558],"","",3,"",4558,[10435],"","","",[],[],4119,[],4119,"","",0,"",704643072,145,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
450,320,18,"The Coming Battle",[3646],[3725],[4559],"","",3,"",4559,[10425],"","","",[],[],4119,[],4119,"","",0,"",-1879048192,145,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
451,320,19,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-1879048192,145,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
452,320,20,"Currency Exchange",[4621],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-1543503872,145,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
453,435,0,"Introduction",[],[],[4539],"globals.relicaltar.SetStateTo(enabletargetable, 2); globals.dummy_relicaltar.DirtyStateMachine();",4539,6,"",4539,[10160],"","","",[],[],4119,[],4119,"","",0,"",-1912602624,146,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
454,435,1,"Victory in the Trial",[2725],[4540],[4540],"",4541,6,"",4541,"[10162,10161]","","","",[],[],4119,[],4119,"","",0,"",167772160,147,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
455,435,2,"The Trial",[4539],[],[4543],"","",3,"",4543,[10163],"","","",[],[],4119,[],4119,"","",0,"",1342177280,147,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
456,435,3,"Traitor",[4539],[],[4544],"","",3,"",4544,[10164],"","","",[],[],4119,[],4119,"","",0,"",-1845493760,147,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
457,435,4,"Imprisonment",[4539],[],[4545],"","",3,"",4545,[10165],"","","",[],[],4119,[],4119,"","",0,"",-570425344,147,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
458,435,5,"Aid",[4539],[],[4546],"","",3,"",4546,[10166],"","","",[],[],4119,[],4119,"","",0,"",402653184,148,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
459,435,6,"Vastiri Desert",[4539],[],[4547],"","",3,"",4547,[10168],"","","",[],[],4119,[],4119,"","",0,"",1744830464,148,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
460,435,7,"Coins",[4540],[],[2849],"","",3,"",2849,[10169],"","","",[],[],4119,[],4119,"","",0,"",-1509949440,148,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
461,435,8,"Ascent to Power Reward",[4539],"[4885,0]",[4886],"",4886,7,9,4886,[],"","","",[],[],4119,[],4119,"","",0,"",369098752,149,0,52,"",123,51,[],51,"",0,"",1,0,-16843010,-16843010
462,435,9,"Attempt Trials Again",[4539],"[4939,0,0,0]",[4921],"",4921,7,10,4921,[],"","","",[],[],4119,[],4119,"","",0,"",-1577058304,149,0,52,"",123,51,[],51,"",0,"",1,0,-16843010,-16843010
463,435,10,"Purchase Items",[],[],[],"","",27,"",72,[],"","","",[],[],1,[],4119,"","",2,"",-1040187392,149,16777216,52,1,"",51,[],51,123,0,"","",0,-16843010,-16843010
464,325,0,"[DNT] Interrogate",[],[],[3197],"SetStateTo( fight, 1 );","",6,"",72,[10364],"","","",[],[],4119,[],4119,"","",0,"",1107296256,150,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
465,326,0,"Eroded Inscription",[],[],[3406],"",72,3,"",72,[10375],"","",1,[],[],4119,[],4119,1,"",0,"",-1979711488,150,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
466,327,0,"Decree of Imprisonment",[],[],[3382],"",72,3,"",72,[10376],"","",1,[],[],4119,[],4119,1,"",0,"",-637534208,150,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
467,329,0,"Sand-blasted Inscription",[],[],[3407],"",72,3,"",72,[10377],"","",1,[],[],4119,[],4119,1,"",0,"",771751936,151,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
468,328,0,"Troubling Implication",[],[],[3408],"",72,3,"",72,[10408],"","",1,[],[],4119,[],4119,1,"",0,"",2080374784,151,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
469,343,0,"Final Testament",[],[],[3651],"",72,3,"",72,[10380],"","",1,[],[],4119,[],4119,1,"",0,"",-1107296256,151,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
470,330,0,"Testament of Duty",[],[],[3411],"",72,3,"",72,[10381],"","",1,[],[],4119,[],4119,1,"",0,"",67108864,152,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
471,341,0,"Declaration of Defiance",[],[],[3409],"",72,3,"",72,[10378],"","",1,[],[],4119,[],4119,1,"",0,"",1442840576,152,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
472,344,0,"Legacy of the Vaal",[],[],[],"triggerer.FinishNPCChat(); triggerer.SetQuestFlag( MetHoodedOneSandsweptMarsh );",3643,6,"",3643,[10722],"","","",[],[],4119,[],4119,"","",0,"",838860800,153,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
473,344,1,"Utzaal",[72],[],[4364],"","",3,"",4364,[10726],"","","",[],[],4119,[],4119,"","",0,"",1912602624,153,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
474,344,2,"Ancient Device",[72],[],[4363],"","",3,"",4363,[10725],"","","",[],[],4119,[],4119,"","",0,"",-1040187392,153,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
475,344,3,"Identify Items",[],[],[],"triggerer.items_ided = triggerer.IdentifyItems();\r\nIf(triggerer.items_ided > 0, (){ SendSoundEffect(IdentifyAll, 0, false, triggerer); }, (){SendSoundEffect(IdentifyAllClick , 0, false, triggerer);});","",28,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-1040187392,153,0,52,0,"",51,[],51,"",0,"",1,0,-16843010,-16843010
476,344,4,"Refund Passives",[],[],[],"triggerer.SendOpenScreen( CharacterPassiveTreeScreen, 1 );\r\ntriggerer.FinishNPCChat();","",29,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-973078528,153,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
477,345,0,"Introduction","[3771,0]",[3765],[3823],"",3823,3,"",3823,[12157],"","","",[],[],4119,[],4119,"","",0,"",436207616,154,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
478,345,1,"The Vaal",[],[],[4366],"","",3,"",4366,[10724],"","","",[],[],4119,[],4119,"","",0,"",1308622848,154,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
479,345,2,"Common Language",[4646],[],[2684],"","",3,"",2684,[12158],"","","",[],[],4119,[],4119,"","",0,"",-1610612736,154,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
480,345,3,"Lowering the Water",[3765],[],[3844],"","",3,"",3844,[10755],"","","",[],[],4119,[],4119,"","",0,"",-134217728,154,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
481,345,4,"Ancient Gateway",[4680],[],[4820],"","",3,"",4820,[10756],"","","",[],[],4119,[],4119,"","",0,"",1241513984,155,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
482,345,5,"Doryani's Capture",[4732],[],[3908],"",3908,6,"",3908,[10728],"","","",[],[],4119,[],4119,"","",0,"",-1610612736,155,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
483,345,6,"Identify Items",[],[],[],"triggerer.items_ided = triggerer.IdentifyItems();\r\nIf(triggerer.items_ided > 0, (){ SendSoundEffect(IdentifyAll, 0, false, triggerer); }, (){SendSoundEffect(IdentifyAllClick , 0, false, triggerer);});","",28,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-1610612736,155,0,52,0,"",51,[],51,"",0,"",1,0,-16843010,-16843010
484,345,7,"Lowering the Water",[3642],[3765],[4365],"","",3,"",4365,[10727],"","","",[],[],4119,[],4119,"","",0,"",-469762048,155,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
485,345,8,"Refund Passives",[],[],[],"triggerer.SendOpenScreen( CharacterPassiveTreeScreen, 1 );\r\ntriggerer.FinishNPCChat();","",29,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-469762048,155,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
486,345,9,"Refund Atlas Passives",[59],[],[],"triggerer.SendOpenScreen( AtlasPassiveTreeScreen, 1 );\r\ntriggerer.FinishNPCChat();","",30,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-838860800,156,0,52,"",156,51,[],51,"",0,"","",0,-16843010,-16843010
487,349,0,"Introduction",[],[3818],[3771],"",3771,3,"",3771,[10716],"","","",[],[],4119,[],4119,"","",0,"",33554432,157,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
488,349,1,"Quite Busy",[72],[3818],[],"triggerer.FinishNPCChat();","",3,"",72,[10717],"","","",[],[],4119,[],4119,"","",0,"",1241513984,157,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
489,349,2,"Ziggurat Encampment",[],[],[4029],"","",3,"",4029,[10798],"","","",[],[],4119,[],4119,"","",0,"",-1811939328,157,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
490,349,3,"The Search",[],[3807],[4027],"","",3,"",4027,[10802],"","","",[],[],4119,[],4119,"","",0,"",-603979776,157,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
491,349,4,"The Device",[4027],[4646],[4660],"","",3,"",4660,[10767],"","","",[],[],4119,[],4119,"","",0,"",872415232,158,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
492,349,5,"Doryani",[4660],[3907],[4652],"","",3,"",4652,[10768],"","","",[],[],4119,[],4119,"","",0,"",-2046820352,158,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
493,349,6,"Doryani",[3907],[],[4653],"","",3,"",4653,[10797],"","","",[],[],4119,[],4119,"","",0,"",-1241513984,158,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
494,349,7,"Atziri",[4660],[],[4654],"","",3,"",4654,[10769],"","","",[],[],4119,[],4119,"","",0,"",-167772160,158,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
495,349,8,"The Beast",[],[],[4028],"","",3,"",4028,[10804],"","","",[],[],4119,[],4119,"","",0,"",369098752,159,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
496,349,9,"Oswald",[3781],[],[4030],"","",3,"",4030,[10799],"","","",[],[],4119,[],4119,"","",0,"",1442840576,159,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
497,349,10,"Servi",[3858],[],[4031],"","",3,"",4031,[10800],"","","",[],[],4119,[],4119,"","",0,"",-1811939328,159,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
498,349,11,"The Hooded One",[],[],[4032],"","",3,"",4032,[10801],"","","",[],[],4119,[],4119,"","",0,"",-1275068416,159,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
499,349,12,"Soul Cores",[3834],[],[3836],"","",3,"",3836,[10734],"","","",[],[],4119,[],4119,"","",0,"",-67108864,159,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
500,349,13,"Temple of Kopec",[3896],[],[4828],"",4828,6,"",4828,[10770],"","","",[],[],4119,[],4119,"","",0,"",1308622848,160,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
501,349,14,"Kingsmarch",[72],[],[4649],"",4649,6,"",4649,[10795],"","","",[],[],4119,[],4119,"","",0,"",-1778384896,160,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
502,349,15,"Travel to Kingsmarch",[72],[4621],[4650],"triggerer.AreaTransitionTo(C_G1_1); triggerer.FinishNPCChat();","",6,"",4650,[10796],"","","",[],[],4119,[],4119,"","",0,"",-2113929216,161,16777216,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
503,349,16,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-2113929216,161,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
