"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
3208,4098,"",6850,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62742],[],"","","",""
3209,4099,"",6851,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62743],[],"","","",""
3210,4100,"",6852,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62744],[],"","","",""
3211,4101,"",6853,[],[8],[],"",[],"[1,4]","",[],"",[],[],[62745],[],"","","",""
3212,4102,"",6854,[17242],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3213,4103,"",6855,[17241],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3214,4104,"",6856,[17243],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3215,4105,"",6857,[17244],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3216,4106,"","",[16069],[33],[6381],"",[12],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3217,4107,"","",[16069],[33],[6380],"",[13],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3218,4108,"","",[16069],[33],[6379],"",[14],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3219,4109,"","",[16069],[33],[6384],"",[15],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3220,4110,"",6858,[17075],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3221,4111,"",6859,[17075],[21],[],"",[2],[15],"",[],"",[],[],[],[],"","","",""
3222,4112,"",6860,[17075],[21],[],"",[3],[15],"",[],"",[],[],[],[],"","","",""
3223,4113,"",6861,[17075],[21],[],"",[4],[15],"",[],"",[],[],[],[],"","","",""
3224,4114,"",6862,[16123],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3225,4115,"",6863,[16123],[23],[],"",[2],[12],"",[],"",[],[],[],[],"","","",""
3226,4116,"",6864,[16123],[23],[],"",[3],[12],"",[],"",[],[],[],[],"","","",""
3227,4117,"",6865,[16123],[23],[],"",[4],[12],"",[],"",[],[],[],[],"","","",""
3228,4118,"",6866,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3229,4119,"",6867,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3230,4120,"",6868,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3231,4121,"",6869,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3232,4122,"",6870,"[17074,16273]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","","",""
3233,4123,"",6871,"[17074,16273]",[22],[],"","[1,2]",[11],"",[],"",[],[],[],[],"","","",""
3234,4124,"",6872,"[17074,16273]",[22],[],"","[1,3]",[11],"",[],"",[],[],[],[],"","","",""
3235,4125,"",6873,"[17060,16275]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3236,4126,"",6874,"[17059,16275]",[25],[],"","[1,2]",[7],"",[],"",[],[],[],[],"","","",""
3237,4127,"",6875,"[17058,16275]",[25],[],"","[1,3]",[7],"",[],"",[],[],[],[],"","","",""
3238,4128,"",6876,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3239,4129,"",6877,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3240,4130,"",6878,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3241,4131,"",6879,[16949],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3242,4132,"","",[16948],[4],[],"",[1],[14],"",[],"",[],[],[],[],"","","",""
3243,4133,271,"",[16965],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
3244,4134,272,"",[17033],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
3245,4135,"","","[17000,16069]",[33],[6383],"","[1,11]","[26,27,28,29,30]","",[],1,[],[],[62746],[],"","","",""
3246,4136,"",6889,"[16466,17321]",[24],[],"","[1,1]",[10],"",[],"",[],[],[],[],"","","",""
3247,4143,"",6812,[17041],[],[],"",[1],[36],"",[1369],1,[],[],[],[],"","","",""
3248,4144,"","",[16069],[33],[],"",[16],"[26,27,28,29,30]","",[1358],1,[],[],[],[],"","","",""
3249,4145,"",6813,[16985],[32],[],"",[1],"[1,4]","","[1156,1157]",1,[],[],[],[],"","","",""
3250,4146,"",6814,[17072],[25],[],"",[1],[7],"",[305],1,[],[],[],[],"","","",""
3251,4147,"",6815,[17359],[24],[],"",[1],[9],"",[136],1,[],[],[],[],"","","",""
3252,4148,"",6816,"[16715,17305]",[5],[],"","[1,1]","[31,32]","",[464],1,[],[],[],[],"","","",""
3253,4149,"",6817,"[17245,16715]",[22],[],"","[1,1]",[11],"",[1338],1,[],[],[],[],"","","",""
3254,4150,"",6818,"[16946,17238]",[15],[],"","[1,1]",[1],"",[1018],1,[],[],[],[],"","","",""
3255,4151,"",6819,"[16946,17239]",[15],[],"","[1,1]",[1],"",[799],1,[],[],[],[],"","","",""
3256,4152,"",6820,[17594],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3257,4153,"",6821,[17594],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3258,4154,"",6822,[17594],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3259,4155,"",6823,"[17594,17595]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","","",""
3260,4156,273,"",[17216],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
3261,4157,"",6824,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3262,4158,"",6825,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3263,4159,"",6826,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3264,4160,"",6827,[17609],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3265,4161,"",6828,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3266,4162,"",6829,[17180],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3267,4188,"",4082,[17709],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3268,4189,"","","[346,9159]",[],[7121],"","[2,113]",[37],"",[],"",[],[],[],[],"","",0,""
3269,4190,"","","[346,9159]",[],"[6603,6812]","","[5,114]",[37],"",[],"",[],[],[],[],"","",0,""
3270,4191,"","","[346,9159]",[],"[6603,6812]","","[6,115]",[37],"",[],"",[],[],[],[],"","",0,""
3271,4192,"","","[346,4828,1300,14608,14609]",[],[6898],"","[6,16,6,5,4]",[37],"",[],"",[],[],[],[],"","",0,""
3272,4193,"","","[346,9159,2673,1723,14177]",[],[6971],"","[3,116,22,14,3]",[37],"",[],"",[],[],[],[],"","",0,""
3273,4194,"","","[346,1723,12001]",[],"[6693,6814]","","[5,17,81]",[37],"",[],"",[],[],[],[],"","",0,""
3274,4195,"","","[346,9159]",[],[6609],"","[3,122]",[37],"",[],"",[],[],[],[],"","",0,""
3275,4196,"",6890,[],[25],[],"",[],[7],"",[],1,[],[],[],[],"","","",""
3276,4197,"",6891,"[18140,18141,18142,18820]",[22],[],"","[1,1,1,1]",[11],"",[],1,[],[],[],[],"","","",""
3277,4198,"",6892,[],[21],[],"",[],[24],"",[466],1,[],[],[],[],"","","",""
3278,4199,"",6893,[],[24],[],"",[],[9],"",[160],1,[],[],[],[],"","","",""
3279,4200,"",6894,[],[8],[],"",[],"[1,4]","",[],1,[],[],[],[],"","","",""
3280,4201,"",6895,[18417],[25],[],"",[1],[7],"",[],1,[],[],[],[],"","","",""
3281,4202,"",6896,[18147],[24],[],"",[1],[9],"",[790],1,[],[],[],[],"","","",""
3282,4203,"",6897,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3283,4204,"",6898,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3284,4205,"",6899,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3285,4206,"",6900,[],[22],[],"",[],[11],"",[347],1,[],[],[],[],"","","",""
3286,4207,"",6901,[18424],[4],[],"",[1],[25],"",[],1,[],[],[],[],"","","",""
3287,4208,"",6902,[18424],[4],[],"",[3],[25],"",[],1,[],[],[],[],"","","",""
3288,4209,"",6903,[18424],[4],[],"",[2],[25],"",[],1,[],[],[],[],"","","",""
3289,4210,"",6904,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
3290,4211,"",6905,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
3291,4212,"",6906,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
3292,4213,"",6907,[17783],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3293,4214,"",6908,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3294,4215,"",6909,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3295,4216,"",6910,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3296,4217,"",6911,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3297,4218,"",6912,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3298,4220,"",6913,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3299,4221,"",6914,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3300,4222,"",6915,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3301,4223,"",6916,[18093],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3302,4224,"",6917,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3303,4225,"",6918,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3304,4226,"",6919,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3305,4227,"",6920,[],[24],[],"",[],[9],"",[],"",[],[],[],[5],"","","",""
3306,4229,"",6921,[17745],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3307,4230,"","",[17779],[33],[],"",[1],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3308,4231,"","",[18003],[],[],"",[1],[36],"",[1232],1,[],[],[],[],"","","",""
3309,4232,"",6922,[17722],[14],[],"",[1],[1],"",[1373],1,[],[],[],[],"","","",""
3310,4233,"",6923,[18143],[23],[],"",[1],[12],"",[188],1,[],[],[],[],"","","",""
3311,4234,"",6924,[18320],[5],[],"",[1],"[31,32]","",[1377],1,[],[],[],[],"","","",""
3312,4235,"",6925,[],[25],[],"",[],[7],"",[1217],1,[],[],[],[],"","","",""
3313,4236,"",6926,[],[11],[],"",[],"[1,4]","",[235],1,[],[],[],[],"","","",""
3314,4237,"",6927,[],[56],[],"",[],"[1,4]","",[169],1,[],[],[],[],"","","",""
3315,4238,"",6928,[],[16],[],"",[],[1],"",[492],1,[],[],[],[],"","","",""
3316,4239,"","",[16069],[33],[6382],"",[17],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3317,4240,"","",[16069],[33],[6386],"",[18],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3318,4241,"",6929,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3319,4242,"",6930,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3320,4243,"",6931,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3321,4244,"",6932,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3322,4245,"",6933,[18147],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3323,4246,"",6934,[18147],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3324,4247,"",6935,[18147],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3325,4248,"",6936,[18147],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3326,4255,"",6937,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3327,4256,"",6938,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3328,4257,"",6939,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3329,4258,"",6940,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3330,4259,"",6941,"[17780,18161]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3331,4260,"",6942,"[17780,18161]",[23],[],"","[1,1]",[12],"",[],"",[],[],[],[],"","","",""
3332,4261,"",6943,"[17780,18161]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","","",""
3333,4262,"",6944,"[17780,18161]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","","",""
3334,4263,"",6944,"[17780,18161,17608]",[24],[],"","[1,1,1]",[9],"",[],"",[],[],[],[],"","","",""
3335,4264,"",6945,"[17780,18162]",[24],[],"","[1,2]",[10],"",[],"",[],[],[],[],"","","",""
3336,4265,"",6946,"[17780,18162]",[24],[],"","[1,1]",[10],"",[],"",[],[],[],[],"","","",""
3337,4267,"","","[318,17780]",[4],[],"","[198,1]",[14],"",[],"",[],[],[],[],"","","",""
3338,4268,"",6947,[17781],"[7,56,6,8,9,10,11,12,15,16,17,32,14,57,13,20]",[],"",[1],"[1,4]","",[],"",[],[],[63801],[],"","","",""
3339,4269,"",6948,[17780],[26],[],"",[1],[4],"",[],"",[],[],[],[],"","","",""
3340,4270,275,"",[17782],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],[63800],[],"","","",""
3341,4271,"","","[1366,17780,18172]",[23],[],"","[107,1,1]",[13],"",[],"",[],[],[],[],"","","",""
3342,4272,"",6949,[17780],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3343,4275,"",6950,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3344,4276,"",6951,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3345,4277,"",6952,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3346,4285,"",6953,[18302],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3347,4286,"",6954,[18302],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3348,4287,"",6955,[18173],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3349,4288,"",6956,[18174],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3350,4289,"",6957,[18175],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3351,11225,"",6958,[],[21],[],"",[],[33],"",[],"",[],[],[63714],[],"","","",""
3352,11226,"",6959,[],[21],[],"",[],[33],"",[],"",[],[],[63715],[],"","","",""
3353,11227,"",6960,[],[21],[],"",[],[33],"",[],"",[],[],[63716],[],"","","",""
3354,11228,"",6961,[],[21],[],"",[],[33],"",[],"",[],[],[63717],[],"","","",""
3355,4293,"",6962,[18134],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3356,4294,"",6963,[18323],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3357,4295,"",6964,[18166],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3358,4296,"",6965,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3359,4297,"",6966,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3360,4298,"",6967,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3361,4299,"",6968,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3362,4300,"",6969,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3363,4301,277,"",[1366],[23],[],"",[108],[13],"",[],"",[],[],[],[],"","","",""
3364,4302,"",6970,[18857],[8],[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
3365,4303,"","","[346,9159]",[],"[6704,6824]","","[-71,119]",[37],"",[],"",[],[],[],[],"","",0,""
3366,4304,"","","[346,9159]",[],[6705],"","[-72,120]",[37],"",[],"",[],[],[],[],"","",0,""
3367,4305,"","","[346,9159]",[],"[6703,6825]","","[-73,121]",[37],"",[],"",[],[],[],[],"","",0,""
3368,4306,"",6880,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3369,4307,"",6881,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3370,4308,"",6882,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3371,4309,"",6883,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3372,4310,"",6884,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3373,4311,"",6885,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3374,4312,"",6886,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3375,4313,"",6887,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3376,4314,"",6888,[18144],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3377,4315,"",6971,[18144],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3378,4316,"",6972,[18305],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3379,4317,"",6973,[18470],[13],[],"",[1],[1],"",[],"",[],[],[],[7],"","","",""
3380,4318,"",6979,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3381,4319,"",6980,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3382,4320,"",6981,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3383,4321,"",6982,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3384,4322,"",6983,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3385,4323,"",6984,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3386,4324,"",6985,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3387,4326,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[0],"","","",""
3388,11237,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[2],"","","",""
3389,11238,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[1],"","","",""
3390,11239,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[3],"","","",""
3391,11240,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[4],"","","",""
3392,4327,"",6974,[18453],"[12,17]",[],"",[1],"[1,4]","",[],"",[],[],[],[6],"","","",""
3393,4328,"",6975,[],"[12,17]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
3394,4329,"",6976,[],[22],[],"",[],[11],"",[193],1,[],[],[],[],"","","",""
3395,4330,"",6977,[],[17],[],"",[],[1],"",[123],1,[],[],[],[],"","","",""
3396,4331,"",6978,[18839],[26],[],"",[1],[4],"",[183],1,[],[],[],[],"","","",""
3397,4332,"","",[346],[],"[6640,7297]","",[8],[37],"",[],"",[],[],[],[],"","",0,""
3398,11242,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","",""
3399,4333,"","","[346,12001,9159,14610]",[],"[7098,7306]","","[2,61,123,7]",[37],"",[],"",[],[],[],[],"","",0,""
3400,4334,"","","[346,1723]",[],"[6950,7304]","","[3,18]",[37],"",[],"",[],[],[],[],"","",0,""
3401,11249,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","",""
3402,4335,"",6986,[18833],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3403,4336,"",6987,[18936],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3404,4337,"",6988,[18935],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3405,4338,"",6989,[18483],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3406,4339,"","","[16069,18676]",[33],[6378],"","[19,1]","[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3407,4346,"",6990,[18854],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3408,4347,"",6991,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3409,4348,"",6992,[18855],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3410,4349,"",6993,[18856],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3411,4340,"",6994,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3412,4341,"",6995,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3413,4342,"",6996,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3414,4343,"",6997,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3415,4344,"",6998,[18721],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3416,4350,"",6999,[18835],"[9,10,15]",[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
3417,4351,"",7000,[18835],"[9,10,15]",[],"",[4],"[1,4]","",[],"",[],[],[],[],"","","",""
3418,4352,"",7001,[18835],"[9,10,15]",[],"",[2],"[1,4]","",[],"",[],[],[],[],"","","",""
3419,4353,"",7002,[18835],"[9,10,15]",[],"",[3],"[1,4]","",[],"",[],[],[],[],"","","",""
3420,4360,"",7003,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3421,4361,"",7004,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3422,4362,"",7005,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3423,4363,"",7006,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3424,4364,"",7007,[19478],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3425,4365,"",7008,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3426,4366,"",7009,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3427,4367,"",7010,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3428,4368,"",7011,[19478],[25],[],"",[2],[7],"",[],"",[],[],[],[],"","","",""
3429,4369,"",7012,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3430,4370,"",7013,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3431,4371,"",7014,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3432,4372,"",7015,"[18697,18700]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3433,4373,"",7016,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3434,4374,"",7017,"[18695,18698]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","","",""
3435,4375,"",7018,"[18696,18699]",[24],[],"","[1,1]",[9],"",[],"",[],[],[],[],"","","",""
3436,4383,"",7019,[18941],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3437,4384,"",7020,[18941],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3438,4385,"",7021,[18941],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3439,4386,"",7022,[18941],[24],[],"",[1],[9],"",[],"",[],[],[],[],"","","",""
3440,4387,"",7023,[18941],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3441,4388,"",7024,[18941],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3442,4389,"","","[318,18941]",[4],[],"","[199,1]",[14],"",[],"",[],[],[],[],"","","",""
3443,4390,"",7025,[18942],"[6,7,56,8,9,10,11,12,13,14,57,15,16,17,32]",[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
3444,4391,278,"",[18943],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],[],[],"","","",""
3445,4392,279,"","[1366,18623,18941]",[23],[],"","[109,1,1]",[13],"",[],"",[],[],[],[],"","","",""
3446,4394,"",7026,[18941],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3447,4379,"",7027,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3448,4380,"",7028,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3449,4381,"",7029,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3450,4395,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,36,26,20]",[],"",[],"[3,6]","",[],"",[],[],[],[8],"","","",""
3451,4397,"",7030,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3452,4398,"",7031,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3453,4399,"",7032,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3454,4400,"",7033,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3455,4401,"",7034,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3456,4402,"",7035,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3457,4403,"",7036,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3458,4404,"",7037,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3459,4405,"",7038,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3460,4406,"",7039,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3461,4407,"",7040,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3462,4408,"",7041,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3463,4409,"",7042,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3464,4410,"",7043,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3465,4411,"",7044,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3466,4412,"",7045,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3467,4413,"",7046,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3468,4414,"",7047,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3469,4415,"",7048,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3470,4416,"",7049,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3471,4421,"",7050,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3472,4422,"",7051,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3473,4423,"",7052,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3474,4396,"","",[18739],[],[],"",[1],[34],"",[],"",[],[],[],[],"","","",""
3475,4424,"","","[346,9159]",[],"[6712,6823]","","[-74,124]",[37],"",[],"",[],[],[],[],"","",0,""
3476,4425,"","","[346,9159]",[],[6702],"","[-75,125]",[37],"",[],"",[],[],[],[],"","",0,""
3477,4426,"","","[346,9159]",[],[6992],"","[-76,126]",[37],"",[],"",[],[],[],[],"","",0,""
3478,4428,"",7053,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
3479,4432,"","",[16069],[33],[6390],"",[20],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3480,4433,"","",[16069],[33],[6384],"",[21],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
