"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","[rid]","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]"
29184,"MaximumFireResistanceImplicitEldritchImplicitUniquePresence5",1878,10084,75,941,15570,"","",1,"",28,[269],3,3,1,1,0,0,0,0,"[832,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1138548367,[],0,[]
29185,"MaximumFireResistanceImplicitEldritchImplicitUniquePresence6",63936,10084,75,941,15570,"","",1,"",28,[269],3,3,1,1,0,0,0,0,"[831,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",460979489,[],0,[]
29186,"MaximumFireResistanceImplicitEldritchImplicitPinnaclePresence1",25712,10111,75,941,15571,"","",1,"",28,[269],3,3,1,1,0,0,0,0,"[836,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1833286780,[],0,[]
29187,"MaximumFireResistanceImplicitEldritchImplicitPinnaclePresence2",52712,10111,75,941,15571,"","",1,"",28,[269],3,3,1,1,0,0,0,0,"[835,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1749081195,[],0,[]
29188,"MaximumFireResistanceImplicitEldritchImplicitPinnaclePresence3",28825,10111,75,941,15571,"","",1,"",28,[269],3,3,1,1,0,0,0,0,"[834,4,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-936067114,[],0,[]
29189,"MaximumFireResistanceImplicitEldritchImplicitPinnaclePresence4",9296,10111,75,941,15571,"","",1,"",28,[269],3,3,1,1,0,0,0,0,"[833,4,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1905596720,[],0,[]
29190,"MaximumFireResistanceImplicitEldritchImplicitPinnaclePresence5",24131,10111,75,941,15571,"","",1,"",28,[269],4,4,1,1,0,0,0,0,"[832,4,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1907330054,[],0,[]
29191,"MaximumFireResistanceImplicitEldritchImplicitPinnaclePresence6",15030,10111,75,941,15571,"","",1,"",28,[269],4,4,1,1,0,0,0,0,"[831,4,0]","[0,120,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,633]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-979412991,[],0,[]
29192,"SummonTotemCastSpeedEldritchImplicit1",27484,2646,75,1340,"","","",1,"",28,[1452],10,10,0,0,0,0,0,0,"[836,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1107130643,[],0,[]
29193,"SummonTotemCastSpeedEldritchImplicit2",60646,2646,75,1340,"","","",1,"",28,[1452],11,11,0,0,0,0,0,0,"[835,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1138319564,[],0,[]
29194,"SummonTotemCastSpeedEldritchImplicit3",62999,2646,75,1340,"","","",1,"",28,[1452],12,12,0,0,0,0,0,0,"[834,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-10230954,[],0,[]
29195,"SummonTotemCastSpeedEldritchImplicit4",37221,2646,75,1340,"","","",1,"",28,[1452],13,13,0,0,0,0,0,0,"[833,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",229657491,[],0,[]
29196,"SummonTotemCastSpeedEldritchImplicit5",20738,2646,75,1340,"","","",1,"",28,[1452],14,14,0,0,0,0,0,0,"[832,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2110652698,[],0,[]
29197,"SummonTotemCastSpeedEldritchImplicit6",12631,2646,75,1340,"","","",1,"",28,[1452],15,15,0,0,0,0,0,0,"[831,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550128477,[],0,[]
29198,"SummonTotemCastSpeedEldritchImplicitUniquePresence1",34631,10085,75,1340,15570,"","",1,"",28,[1452],14,14,1,1,0,0,0,0,"[836,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1611791318,[],0,[]
29199,"SummonTotemCastSpeedEldritchImplicitUniquePresence2",19371,10085,75,1340,15570,"","",1,"",28,[1452],15,15,1,1,0,0,0,0,"[835,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1984620076,[],0,[]
29200,"SummonTotemCastSpeedEldritchImplicitUniquePresence3",52906,10085,75,1340,15570,"","",1,"",28,[1452],16,16,1,1,0,0,0,0,"[834,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-2077424772,[],0,[]
29201,"SummonTotemCastSpeedEldritchImplicitUniquePresence4",2789,10085,75,1340,15570,"","",1,"",28,[1452],17,17,1,1,0,0,0,0,"[833,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1374466424,[],0,[]
29202,"SummonTotemCastSpeedEldritchImplicitUniquePresence5",13051,10085,75,1340,15570,"","",1,"",28,[1452],18,18,1,1,0,0,0,0,"[832,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-318523440,[],0,[]
29203,"SummonTotemCastSpeedEldritchImplicitUniquePresence6",2815,10085,75,1340,15570,"","",1,"",28,[1452],19,19,1,1,0,0,0,0,"[831,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",567665975,[],0,[]
29204,"SummonTotemCastSpeedEldritchImplicitPinnaclePresence1",27580,10112,75,1340,15571,"","",1,"",28,[1452],18,18,1,1,0,0,0,0,"[836,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",592627785,[],0,[]
29205,"SummonTotemCastSpeedEldritchImplicitPinnaclePresence2",53818,10112,75,1340,15571,"","",1,"",28,[1452],19,19,1,1,0,0,0,0,"[835,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1336790048,[],0,[]
29206,"SummonTotemCastSpeedEldritchImplicitPinnaclePresence3",10532,10112,75,1340,15571,"","",1,"",28,[1452],20,20,1,1,0,0,0,0,"[834,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1392273955,[],0,[]
29207,"SummonTotemCastSpeedEldritchImplicitPinnaclePresence4",54982,10112,75,1340,15571,"","",1,"",28,[1452],21,21,1,1,0,0,0,0,"[833,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1231588576,[],0,[]
29208,"SummonTotemCastSpeedEldritchImplicitPinnaclePresence5",9037,10112,75,1340,15571,"","",1,"",28,[1452],22,22,1,1,0,0,0,0,"[832,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",964561357,[],0,[]
29209,"SummonTotemCastSpeedEldritchImplicitPinnaclePresence6",15189,10112,75,1340,15571,"","",1,"",28,[1452],23,23,1,1,0,0,0,0,"[831,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[324],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1228949172,[],0,[]
29210,"BrandAttachmentRangeEldritchImplicit1",18635,6819,75,8580,"","","",1,"",28,[3357],10,10,0,0,0,0,0,0,"[836,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[34],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-392214968,[],0,[]
29211,"BrandAttachmentRangeEldritchImplicit2",26548,6819,75,8580,"","","",1,"",28,[3357],11,11,0,0,0,0,0,0,"[835,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[34],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1353146594,[],0,[]
29212,"BrandAttachmentRangeEldritchImplicit3",10652,6819,75,8580,"","","",1,"",28,[3357],12,12,0,0,0,0,0,0,"[834,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[34],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",709109225,[],0,[]
29213,"BrandAttachmentRangeEldritchImplicit4",37861,6819,75,8580,"","","",1,"",28,[3357],13,13,0,0,0,0,0,0,"[833,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[34],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-752638870,[],0,[]
29214,"BrandAttachmentRangeEldritchImplicit5",15848,6819,75,8580,"","","",1,"",28,[3357],14,14,0,0,0,0,0,0,"[832,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[34],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2098201097,[],0,[]
29215,"BrandAttachmentRangeEldritchImplicit6",64808,6819,75,8580,"","","",1,"",28,[3357],15,15,0,0,0,0,0,0,"[831,4,0]","[0,700,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[34],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1853887653,[],0,[]
29216,"BrandAttachmentRangeEldritchImplicitUniquePresence1",50464,10086,75,8580,15570,"","",1,"",28,[3357],14,14,1,1,0,0,0,0,"[836,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-2043550148,[],0,[]
29217,"BrandAttachmentRangeEldritchImplicitUniquePresence2",63761,10086,75,8580,15570,"","",1,"",28,[3357],15,15,1,1,0,0,0,0,"[835,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",393140600,[],0,[]
29218,"BrandAttachmentRangeEldritchImplicitUniquePresence3",45985,10086,75,8580,15570,"","",1,"",28,[3357],16,16,1,1,0,0,0,0,"[834,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1431944159,[],0,[]
29219,"BrandAttachmentRangeEldritchImplicitUniquePresence4",20263,10086,75,8580,15570,"","",1,"",28,[3357],17,17,1,1,0,0,0,0,"[833,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1225943888,[],0,[]
29220,"BrandAttachmentRangeEldritchImplicitUniquePresence5",11674,10086,75,8580,15570,"","",1,"",28,[3357],18,18,1,1,0,0,0,0,"[832,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",518544109,[],0,[]
29221,"BrandAttachmentRangeEldritchImplicitUniquePresence6",61249,10086,75,8580,15570,"","",1,"",28,[3357],19,19,1,1,0,0,0,0,"[831,4,0]","[0,350,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-1934201365,[],0,[]
29222,"BrandAttachmentRangeEldritchImplicitPinnaclePresence1",14077,10113,75,8580,15571,"","",1,"",28,[3357],18,18,1,1,0,0,0,0,"[836,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1012260191,[],0,[]
29223,"BrandAttachmentRangeEldritchImplicitPinnaclePresence2",55516,10113,75,8580,15571,"","",1,"",28,[3357],19,19,1,1,0,0,0,0,"[835,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-2097536825,[],0,[]
29224,"BrandAttachmentRangeEldritchImplicitPinnaclePresence3",21912,10113,75,8580,15571,"","",1,"",28,[3357],20,20,1,1,0,0,0,0,"[834,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-22417843,[],0,[]
29225,"BrandAttachmentRangeEldritchImplicitPinnaclePresence4",35070,10113,75,8580,15571,"","",1,"",28,[3357],21,21,1,1,0,0,0,0,"[833,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1468108940,[],0,[]
29226,"BrandAttachmentRangeEldritchImplicitPinnaclePresence5",30625,10113,75,8580,15571,"","",1,"",28,[3357],22,22,1,1,0,0,0,0,"[832,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",963294578,[],0,[]
29227,"BrandAttachmentRangeEldritchImplicitPinnaclePresence6",32413,10113,75,8580,15571,"","",1,"",28,[3357],23,23,1,1,0,0,0,0,"[831,4,0]","[0,140,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",284856771,[],0,[]
29228,"FireGolemBuffEffectEldritchImplicit1",21436,6859,75,4475,"","","",1,"",28,[1365],31,33,0,0,0,0,0,0,"[836,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1732359553,[],0,[]
29229,"FireGolemBuffEffectEldritchImplicit2",12041,6859,75,4475,"","","",1,"",28,[1365],34,36,0,0,0,0,0,0,"[835,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",22766733,[],0,[]
29230,"FireGolemBuffEffectEldritchImplicit3",28868,6859,75,4475,"","","",1,"",28,[1365],37,39,0,0,0,0,0,0,"[834,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",835500898,[],0,[]
29231,"FireGolemBuffEffectEldritchImplicit4",11116,6859,75,4475,"","","",1,"",28,[1365],40,42,0,0,0,0,0,0,"[833,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-941782876,[],0,[]
29232,"FireGolemBuffEffectEldritchImplicit5",57702,6859,75,4475,"","","",1,"",28,[1365],43,45,0,0,0,0,0,0,"[832,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",630016235,[],0,[]
29233,"FireGolemBuffEffectEldritchImplicit6",7256,6859,75,4475,"","","",1,"",28,[1365],46,48,0,0,0,0,0,0,"[831,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1473373044,[],0,[]
29234,"FireGolemBuffEffectEldritchImplicitUniquePresence1",1413,10087,75,4475,15570,"","",1,"",28,[1365],43,45,1,1,0,0,0,0,"[836,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",-304953102,[],0,[]
29235,"FireGolemBuffEffectEldritchImplicitUniquePresence2",33794,10087,75,4475,15570,"","",1,"",28,[1365],46,48,1,1,0,0,0,0,"[835,4,0]","[0,150,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",320291160,[],0,[]
29236,"FireGolemBuffEffectEldritchImplicitUniquePresence3",42412,10087,75,4475,15570,"","",1,"",28,[1365],49,51,1,1,0,0,0,0,"[834,4,0]","[0,150,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",797392319,[],0,[]
29237,"FireGolemBuffEffectEldritchImplicitUniquePresence4",17177,10087,75,4475,15570,"","",1,"",28,[1365],52,54,1,1,0,0,0,0,"[833,4,0]","[0,150,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",513004724,[],0,[]
29238,"FireGolemBuffEffectEldritchImplicitUniquePresence5",11039,10087,75,4475,15570,"","",1,"",28,[1365],55,57,1,1,0,0,0,0,"[832,4,0]","[0,150,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",1536254641,[],0,[]
29239,"FireGolemBuffEffectEldritchImplicitUniquePresence6",269,10087,75,4475,15570,"","",1,"",28,[1365],58,60,1,1,0,0,0,0,"[831,4,0]","[0,150,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,"",2095439190,[],0,[]
29240,"FireGolemBuffEffectEldritchImplicitPinnaclePresence1",36606,10114,75,4475,15571,"","",1,"",28,[1365],55,57,1,1,0,0,0,0,"[836,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",1012455878,[],0,[]
29241,"FireGolemBuffEffectEldritchImplicitPinnaclePresence2",55327,10114,75,4475,15571,"","",1,"",28,[1365],58,60,1,1,0,0,0,0,"[835,4,0]","[0,0,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1703233517,[],0,[]
29242,"FireGolemBuffEffectEldritchImplicitPinnaclePresence3",830,10114,75,4475,15571,"","",1,"",28,[1365],61,63,1,1,0,0,0,0,"[834,4,0]","[0,60,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1523778172,[],0,[]
29243,"FireGolemBuffEffectEldritchImplicitPinnaclePresence4",60842,10114,75,4475,15571,"","",1,"",28,[1365],64,66,1,1,0,0,0,0,"[833,4,0]","[0,60,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-706291189,[],0,[]
29244,"FireGolemBuffEffectEldritchImplicitPinnaclePresence5",17217,10114,75,4475,15571,"","",1,"",28,[1365],67,69,1,1,0,0,0,0,"[832,4,0]","[0,60,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",524794204,[],0,[]
29245,"FireGolemBuffEffectEldritchImplicitPinnaclePresence6",63980,10114,75,4475,15571,"","",1,"",28,[1365],70,72,1,1,0,0,0,0,"[831,4,0]","[0,60,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,"",-1002232437,[],0,[]
29246,"IceGolemBuffEffectEldritchImplicit1",2504,6860,75,4476,"","","",1,"",28,[1365],31,33,0,0,0,0,0,0,"[836,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-90793379,[],0,[]
29247,"IceGolemBuffEffectEldritchImplicit2",10514,6860,75,4476,"","","",1,"",28,[1365],34,36,0,0,0,0,0,0,"[835,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-281172173,[],0,[]
29248,"IceGolemBuffEffectEldritchImplicit3",45461,6860,75,4476,"","","",1,"",28,[1365],37,39,0,0,0,0,0,0,"[834,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-606406859,[],0,[]
29249,"IceGolemBuffEffectEldritchImplicit4",36844,6860,75,4476,"","","",1,"",28,[1365],40,42,0,0,0,0,0,0,"[833,4,0]","[0,300,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",524227685,[],0,[]
