"rownum","Wordlist","Text","SpawnWeight_Tags","SpawnWeight_Values","i32","Text2","Inflection"
2034,3,"Murder","[48,56,139,138,0]","[1000,1000,1000,1000,0]",-1187269035,"Murder",""
2035,3,"Night","[49,56,53,73,72,51,76,55,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",498195592,"Night",""
2036,3,"Noble","[74,139,0]","[1000,1000,0]",1623107512,"Noble",""
2037,3,"Noxious","[56,50,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,0]",1203671017,"Noxious",""
2038,3,"Ocher","[54,50,75,0]","[1000,1000,1000,0]",1424704004,"Ochre",""
2039,3,"Onyx","[56,74,54,76,139,0]","[1000,1000,1000,1000,1000,0]",-1010466717,"Onyx",""
2040,3,"Ooze","[50,76,55,75,0]","[1000,1000,1000,1000,0]",1848312612,"Ooze",""
2041,3,"Ore","[54,0]","[1000,0]",1124215890,"Ore",""
2042,3,"Pain","[48,49,56,72,51,76,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-194399871,"Pain",""
2043,3,"Pebble","[54,0]","[1000,0]",-2074691244,"Pebble",""
2044,3,"Pit","[49,56,54,72,50,76,52,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",213508151,"Pit",""
2045,3,"Poison","[50,76,75,140,0]","[1000,1000,1000,1000,0]",454980081,"Poison",""
2046,3,"Pummice","[74,54,0]","[1000,1000,0]",1680793809,"Pumice",""
2047,3,"Pure","[223,224,0]","[1000,1000,0]",1487975163,"Pure",""
2048,3,"Pus","[52,0]","[1000,0]",1550100860,"Pus",""
2049,3,"Quartz","[74,54,0]","[1000,1000,0]",1160430973,"Quartz",""
2050,3,"Rage","[223,224,48,49,56,74,54,72,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",440344624,"Rage",""
2051,3,"Razor","[56,72,76,140,0]","[1000,1000,1000,1000,0]",1048798735,"Razor",""
2052,3,"Regal","[74,0]","[1000,0]",-1224436004,"Regal",""
2053,3,"Relic","[74,54,0]","[1000,1000,0]",-1002275363,"Relic",""
2054,3,"Righteous","[223,224,0]","[1000,1000,0]",1396637341,"Righteous",""
2055,3,"Rock","[74,54,0]","[1000,1000,0]",-847499568,"Rock",""
2056,3,"Rot","[56,73,51,52,0]","[1000,1000,1000,1000,0]",-1483988182,"Rot",""
2057,3,"Rubble","[54,0]","[1000,0]",1108987340,"Rubble",""
2058,3,"Sand","[53,55,0]","[1000,1000,0]",1936769701,"Sand",""
2059,3,"Scarlet","[49,56,74,72,50,76,75,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-1209600667,"Scarlet",""
2060,3,"Scum","[48,56,72,75,52,138,0]","[1000,1000,1000,1000,1000,1000,0]",1312295347,"Scum",""
2061,3,"Sea","[53,55,0]","[1000,1000,0]",-1352769834,"Sea",""
2062,3,"Shadow","[48,49,56,53,73,72,76,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1604037782,"Shadow",""
2063,3,"Shaggy","[49,72,0]","[1000,1000,0]",1317319800,"Shaggy",""
2064,3,"Shale","[74,54,0]","[1000,1000,0]",-552741178,"Shale",""
2065,3,"Sharp","[49,54,72,76,140,0]","[1000,1000,1000,1000,1000,0]",1358533686,"Sharp",""
2066,3,"Shiver","[56,53,73,51,52,0]","[1000,1000,1000,1000,1000,0]",530890040,"Shiver",""
2067,3,"Silver","[223,224,49,74,54,72,50,0]","[1000,1000,1000,1000,1000,1000,1000,0]",2132761815,"Silver",""
2068,3,"Sin","[56,0]","[1000,0]",-652038373,"Sin",""
2069,3,"Slag","[54,139,0]","[1000,1000,0]",-1834183971,"Slag",""
2070,3,"Slate","[74,54,0]","[1000,1000,0]",120756636,"Slate",""
2071,3,"Slender","[48,56,51,76,0]","[1000,1000,1000,1000,0]",2056153671,"Slender",""
2072,3,"Slime","[50,76,75,140,0]","[1000,1000,1000,1000,0]",-2032277736,"Slime",""
2073,3,"Sol","[223,224,0]","[1000,1000,0]",613081119,"Sol",""
2074,3,"Soil","[54,75,52,0]","[1000,1000,1000,0]",1766051931,"Soil",""
2075,3,"Sorrow","[56,53,139,0]","[1000,1000,1000,0]",-1867852516,"Sorrow",""
2076,3,"Star","[223,224,0]","[1000,1000,0]",596304511,"Star",""
2077,3,"Steel","[223,224,0]","[1000,1000,0]",-578951093,"Steel",""
2078,3,"Stench","[73,51,52,140,0]","[1000,1000,1000,1000,0]",1985943673,"Stench",""
2079,3,"Stink","[48,49,73,51,52,140,0]","[1000,1000,1000,1000,1000,1000,0]",-316931596,"Stink",""
2080,3,"Stoic","[48,56,54,138,0]","[1000,1000,1000,1000,0]",394664116,"Stoic",""
2081,3,"Stone","[49,74,54,72,139,0]","[1000,1000,1000,1000,1000,0]",1479485042,"Stone",""
2082,3,"Storm","[53,55,0]","[1000,1000,0]",955994819,"Storm",""
2083,3,"Sun","[223,224,0]","[1000,1000,0]",-1649283505,"Sun",""
2084,3,"Swift","[49,72,50,138,140,0]","[1000,1000,1000,1000,1000,0]",-1365680798,"Swift",""
2085,3,"Talc","[54,0]","[1000,0]",1521007955,"Talc",""
2086,3,"Tempest","[56,53,55,0]","[1000,1000,1000,0]",-1224302926,"Tempest",""
2087,3,"Terror","[49,56,53,73,72,51,50,76,52,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1682364208,"Terror",""
2088,3,"Tidal","[53,55,0]","[1000,1000,0]",1819312911,"Tidal",""
2089,3,"Tide","[53,55,0]","[1000,1000,0]",1935717434,"Tide",""
2090,3,"Tomb","[73,51,76,52,0]","[1000,1000,1000,1000,0]",858427548,"Tomb",""
2091,3,"Tough","[48,49,139,0]","[1000,1000,1000,0]",-60964033,"Tough",""
2092,3,"Toxic","[50,76,75,140,0]","[1000,1000,1000,1000,0]",-1411184871,"Toxic",""
2093,3,"Toxin","[50,76,75,140,0]","[1000,1000,1000,1000,0]",1669806930,"Toxin",""
2094,3,"Vaal","[56,74,0]","[1000,1000,0]",-650817868,"Vaal",""
2095,3,"Vault","[74,51,76,52,0]","[1000,1000,1000,1000,0]",1978509307,"Vault",""
2096,3,"Venom","[50,76,75,140,0]","[1000,1000,1000,1000,0]",-970703270,"Venom",""
2097,3,"Vile","[48,56,50,76,75,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",874341149,"Vile",""
2098,3,"War","[48,56,74,54,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",166576342,"War",""
2099,3,"Wave","[53,55,0]","[1000,1000,0]",1393584133,"Wave",""
2100,3,"White","[48,49,53,72,50,76,75,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-2083188820,"White",""
2101,3,"Wind","[53,55,0]","[1000,1000,0]",-212724259,"Wind",""
2102,3,"Woe","[56,53,51,52,139,140,0]","[1000,1000,1000,1000,1000,1000,0]",-1343950084,"Woe",""
2103,3,"Wrath","[223,224,56,74,54,72,50,76,75,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1882529102,"Wrath",""
2104,3,"Yellow","[49,76,75,0]","[1000,1000,1000,0]",1418942912,"Yellow",""
2105,3,"Breeze","[140,0]","[1000,0]",1255592056,"Breeze",""
2106,3,"Gust","[140,0]","[1000,0]",-447003633,"Gust",""
2107,3,"Zephyr","[140,0]","[1000,0]",1845683785,"Zephyr",""
2108,3,"Cage","[138,0]","[1000,0]",377057851,"Cage",""
2109,4,"adder","[50,0]","[1000,0]",561135430,"adder",""
2110,4,"back","[49,72,0]","[1000,1000,0]",1486573449,"back",""
2111,4,"band","[49,72,76,75,140,0]","[1000,1000,1000,1000,1000,0]",-1697840257,"band",""
2112,4,"barb","[56,50,76,75,140,0]","[1000,1000,1000,1000,1000,0]",1619897390,"barb",""
2113,4,"barbs","[56,50,76,75,140,0]","[1000,1000,1000,1000,1000,0]",215763855,"barbs",""
2114,4,"beard","[225,223,224,0]","[0,1000,1000,0]",-1543379372,"beard",""
2115,4,"bellow","[223,224,49,56,72,139,0]","[1000,1000,1000,1000,1000,1000,0]",-386331938,"bellow",""
2116,4,"bite","[49,56,54,72,50,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",561492182,"bite",""
2117,4,"biter","[49,56,54,72,50,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",691652377,"biter",""
2118,4,"blade","[223,224,48,56,53,51,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",988823781,"blade",""
2119,4,"blood","[223,224,0]","[1000,1000,0]",1320951855,"blood",""
2120,4,"boil","[55,0]","[1000,0]",-53313566,"boil",""
2121,4,"boiler","[55,0]","[1000,0]",156405462,"boiler",""
2122,4,"bone","[73,51,0]","[1000,1000,0]",823364108,"bone",""
2123,4,"bones","[73,51,0]","[1000,1000,0]",-1635892359,"bones",""
2124,4,"bore","[74,54,50,75,0]","[1000,1000,1000,1000,0]",1167401418,"bore",""
2125,4,"break","[74,54,138,0]","[1000,1000,1000,0]",-1562200358,"break",""
2126,4,"brand","[223,224,0]","[1000,1000,0]",-1460643501,"brand",""
2127,4,"breaker","[74,54,139,138,0]","[1000,1000,1000,1000,0]",1514816320,"breaker",""
2128,4,"bringer","[56,53,55,52,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",-205819339,"bringer",""
2129,4,"brow","[223,224,48,53,138,0]","[1000,1000,1000,1000,1000,0]",-1831734009,"brow",""
2130,4,"brute","[49,74,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1949510685,"brute",""
2131,4,"cackle","[56,53,51,0]","[1000,1000,1000,0]",1677960108,"cackle",""
2132,4,"call","[223,224,0]","[1000,1000,0]",-583092826,"call",""
2133,4,"caller","[223,224,0]","[1000,1000,0]",-626931533,"caller",""
2134,4,"champion","[48,139,138,0]","[1000,1000,1000,0]",-1357918149,"champion",""
2135,4,"chew","[49,56,54,73,72,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-50370336,"chew",""
2136,4,"chewer","[49,56,54,73,72,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1878130301,"chewer",""
2137,4,"choke","[56,55,0]","[1000,1000,0]",1097568116,"choke",""
2138,4,"churn","[55,0]","[1000,0]",245972168,"churn",""
2139,4,"clack","[74,54,76,75,0]","[1000,1000,1000,1000,0]",-1949019494,"clack",""
2140,4,"clatter","[74,54,75,0]","[1000,1000,1000,0]",-1697166066,"clatter",""
2141,4,"claw","[49,56,72,75,52,0]","[1000,1000,1000,1000,1000,0]",1977327919,"claw",""
2142,4,"claws","[49,56,72,75,52,0]","[1000,1000,1000,1000,1000,0]",-867726715,"claws",""
2143,4,"click","[54,76,75,140,0]","[1000,1000,1000,1000,0]",-1070569681,"click",""
2144,4,"crawl","[49,73,72,76,75,0]","[1000,1000,1000,1000,1000,0]",-1788596441,"crawl",""
2145,4,"creak","[74,54,51,0]","[1000,1000,1000,0]",-662451931,"creak",""
2146,4,"crest","[55,0]","[1000,0]",-1056836030,"crest",""
2147,4,"crush","[49,56,74,54,72,138,0]","[1000,1000,1000,1000,1000,1000,0]",1070741525,"crush",""
2148,4,"crusher","[49,56,74,54,72,138,0]","[1000,1000,1000,1000,1000,1000,0]",156961800,"crusher",""
2149,4,"dart","[74,50,75,140,0]","[1000,1000,1000,1000,0]",724413253,"dart",""
2150,4,"darter","[74,50,75,140,0]","[1000,1000,1000,1000,0]",1855537580,"darter",""
2151,4,"drench","[53,55,0]","[1000,1000,0]",-1398700055,"drench",""
2152,4,"drifter","[53,55,140,0]","[1000,1000,1000,0]",1989306445,"drifter",""
2153,4,"drool","[49,72,52,0]","[1000,1000,1000,0]",204710552,"drool",""
2154,4,"drown","[53,55,0]","[1000,1000,0]",-276070975,"drown",""
2155,4,"dweller","[56,53,54,76,55,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-196444344,"dweller",""
2156,4,"eye","[223,224,48,49,56,53,54,73,72,51,50,76,75,52,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1072542868,"eye",""
2157,4,"eyes","[223,224,48,49,56,53,54,73,72,51,50,76,75,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1276352340,"eyes",""
2158,4,"face","[48,49,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-736866799,"face",""
2159,4,"fate","[223,224,0]","[1000,1000,0]",1617421807,"fate",""
2160,4,"fang","[49,56,72,50,76,75,140,0]","[1000,1000,1000,1000,1000,1000,1000,0]",950239071,"fang",""
2161,4,"fangs","[49,56,72,50,76,75,140,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1625162699,"fangs",""
2162,4,"fist","[223,224,48,56,54,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-142140961,"fist",""
2163,4,"fists","[48,56,54,52,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",-2065583949,"fists",""
2164,4,"flay","[48,56,53,51,52,0]","[1000,1000,1000,1000,1000,0]",1610279252,"flay",""
2165,4,"flayer","[48,56,53,51,52,0]","[1000,1000,1000,1000,1000,0]",-1858311421,"flayer",""
2166,4,"flutter","[74,140,0]","[1000,1000,0]",29198328,"flutter",""
2167,4,"frag","[54,0]","[1000,0]",624523739,"frag",""
2168,4,"frenzy","[49,56,74,72,50,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-918982943,"frenzy",""
2169,4,"froth","[55,0]","[1000,0]",-1871036295,"froth",""
2170,4,"fur","[49,72,0]","[1000,1000,0]",-1909552651,"fur",""
2171,4,"fury","[223,224,0]","[1000,1000,0]",-308093945,"fury",""
2172,4,"gasp","[48,56,53,72,52,0]","[1000,1000,1000,1000,1000,0]",1490680169,"gasp",""
2173,4,"gnash","[49,56,54,72,50,52,0]","[1000,1000,1000,1000,1000,1000,0]",-1337787917,"gnash",""
2174,4,"gnaw","[49,56,54,73,72,51,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-696188966,"gnaw",""
2175,4,"grind","[54,52,0]","[1000,1000,0]",-2087423378,"grind",""
2176,4,"grinder","[54,52,0]","[1000,1000,0]",-257608395,"grinder",""
2177,4,"grin","[48,53,51,52,139,0]","[1000,1000,1000,1000,1000,0]",-2003125764,"grin",""
2178,4,"grip","[56,54,0]","[1000,1000,0]",-1067463225,"grip",""
2179,4,"growl","[49,56,72,52,0]","[1000,1000,1000,1000,0]",-502868538,"growl",""
2180,4,"guard","[223,224,48,74,54,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",1586551285,"guard",""
2181,4,"guardian","[48,74,54,139,138,0]","[1000,1000,1000,1000,1000,0]",-721868805,"guardian",""
2182,4,"hackles","[49,72,0]","[1000,1000,0]",1781684048,"hackles",""
2183,4,"hammer","[223,224,0]","[1000,1000,0]",-937515020,"hammer",""
2184,4,"hand","[223,224,0]","[1000,1000,0]",-413117772,"hand",""
2185,4,"heart","[223,224,0]","[1000,1000,0]",-1598923079,"heart",""
2186,4,"helm","[223,224,0]","[1000,1000,0]",-2058394645,"helm",""
2187,4,"hilt","[223,224,0]","[1000,1000,0]",1078143103,"hilt",""
2188,4,"hiss","[56,50,76,75,140,0]","[1000,1000,1000,1000,1000,0]",-145599212,"hiss",""
2189,4,"howl","[49,53,72,0]","[1000,1000,1000,0]",-1492955406,"howl",""
2190,4,"jaw","[49,54,72,51,50,75,52,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",252020886,"jaw",""
2191,4,"jaws","[49,54,72,51,50,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-244272273,"jaws",""
2192,4,"joint","[54,51,76,75,140,0]","[1000,1000,1000,1000,1000,0]",-2015708734,"joint",""
2193,4,"jowls","[48,49,72,52,0]","[1000,1000,1000,1000,0]",717613923,"jowls",""
2194,4,"kill","[48,49,56,53,54,73,72,51,50,76,55,75,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1421112124,"kill",""
2195,4,"killer","[48,49,56,53,54,73,72,51,50,76,55,75,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",319410758,"killer",""
2196,4,"knife","[48,56,53,51,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",947756603,"knife",""
2197,4,"knock","[74,54,51,0]","[1000,1000,1000,0]",1207993738,"knock",""
2198,4,"lash","[56,74,55,0]","[1000,1000,1000,0]",1852885247,"lash",""
2199,4,"lasher","[56,74,55,0]","[1000,1000,1000,0]",964955645,"lasher",""
2200,4,"laugh","[48,56,53,51,0]","[1000,1000,1000,1000,0]",-2113486894,"laugh",""
2201,4,"limp","[48,49,74,54,73,51,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",1716673959,"limp",""
2202,4,"lord","[48,56,51,0]","[1000,1000,1000,0]",775054903,"lord",""
2203,4,"lurch","[48,54,73,51,52,0]","[1000,1000,1000,1000,1000,0]",791427480,"lurch",""
2204,4,"mark","[223,224,0]","[1000,1000,0]",1629951134,"mark",""
2205,4,"maul","[48,49,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",548025320,"maul",""
2206,4,"mauler","[48,49,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-989484829,"mauler",""
2207,4,"maw","[49,56,54,73,72,50,76,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-301138396,"maw",""
2208,4,"mind","[223,224,0]","[1000,1000,0]",1357767459,"mind",""
2209,4,"moan","[56,53,51,52,0]","[1000,1000,1000,1000,0]",515634090,"moan",""
2210,4,"moil","[48,56,55,0]","[1000,1000,1000,0]",2047844913,"moil",""
2211,4,"muzzle","[49,72,0]","[1000,1000,0]",1896808555,"muzzle",""
2212,4,"needle","[50,76,75,0]","[1000,1000,1000,0]",-86237037,"needle",""
2213,4,"needles","[50,76,75,0]","[1000,1000,1000,0]",869106411,"needles",""
2214,4,"pelt","[49,72,0]","[1000,1000,0]",1519456555,"pelt",""
2215,4,"phantom","[53,55,0]","[1000,1000,0]",-1621022188,"phantom",""
2216,4,"pincers","[76,75,140,0]","[1000,1000,1000,0]",-1498911709,"pincers",""
2217,4,"pinch","[76,75,140,0]","[1000,1000,1000,0]",-2088890574,"pinch",""
2218,4,"prowl","[49,53,73,72,51,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1334889990,"prowl",""
2219,4,"prowler","[49,53,73,72,51,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",957715453,"prowler",""
2220,4,"quill","[50,75,0]","[1000,1000,0]",-1419881744,"quill",""
2221,4,"rake","[49,72,75,52,0]","[1000,1000,1000,1000,0]",149402247,"rake",""
2222,4,"raker","[49,72,75,52,0]","[1000,1000,1000,1000,0]",777471608,"raker",""
2223,4,"rattle","[54,51,52,0]","[1000,1000,1000,0]",1545136719,"rattle",""
2224,4,"rattles","[54,51,52,0]","[1000,1000,1000,0]",-979391659,"rattles",""
2225,4,"razor","[138,0]","[1000,0]",-1730621158,"razor",""
2226,4,"render","[49,54,72,52,0]","[1000,1000,1000,1000,0]",-293523633,"render",""
2227,4,"ribbon","[74,0]","[1000,0]",-755027651,"ribbon",""
2228,4,"ribs","[48,49,54,73,72,51,0]","[1000,1000,1000,1000,1000,1000,0]",-1729367340,"ribs",""
2229,4,"ripper","[48,49,56,54,72,52,0]","[1000,1000,1000,1000,1000,1000,0]",-1401265951,"ripper",""
2230,4,"roar","[49,72,52,139,0]","[1000,1000,1000,1000,0]",-2039947053,"roar",""
2231,4,"rope","[55,0]","[1000,0]",-517773607,"rope",""
2232,4,"rot","[73,51,52,0]","[1000,1000,1000,0]",-524376151,"rot",""
2233,4,"rumble","[74,54,0]","[1000,1000,0]",-1198020956,"rumble",""
2234,4,"scale","[50,75,140,0]","[1000,1000,1000,0]",1017966121,"scale",""
2235,4,"scales","[50,75,140,0]","[1000,1000,1000,0]",1206510666,"scales",""
2236,4,"scalp","[48,49,72,139,138,0]","[1000,1000,1000,1000,1000,0]",253667179,"scalp",""
2237,4,"scar","[48,49,56,72,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",680992006,"scar",""
2238,4,"scrabbler","[48,56,54,73,51,76,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-2031100203,"scrabbler",""
2239,4,"scrape","[74,54,51,52,0]","[1000,1000,1000,1000,0]",642182426,"scrape",""
2240,4,"scream","[48,56,53,51,52,139,0]","[1000,1000,1000,1000,1000,1000,0]",-492909037,"scream",""
2241,4,"screech","[48,49,56,53,72,140,0]","[1000,1000,1000,1000,1000,1000,0]",255761773,"screech",""
2242,4,"scuttle","[50,76,75,140,0]","[1000,1000,1000,1000,0]",1953200211,"scuttle",""
2243,4,"seethe","[55,0]","[1000,0]",-418997950,"seethe",""
2244,4,"sentinel","[74,54,55,0]","[1000,1000,1000,0]",-1777584040,"sentinel",""
2245,4,"sentry","[74,54,139,138,0]","[1000,1000,1000,1000,0]",836370767,"sentry",""
2246,4,"shamble","[49,54,73,72,52,0]","[1000,1000,1000,1000,1000,0]",-608434879,"shamble",""
2247,4,"shard","[54,0]","[1000,0]",-1669175185,"shard",""
2248,4,"shards","[54,0]","[1000,0]",-1252860883,"shards",""
2249,4,"shell","[74,76,75,0]","[1000,1000,1000,0]",-1031273893,"shell",""
2250,4,"shield","[223,224,0]","[1000,1000,0]",-1720736819,"shield",""
2251,4,"shiver","[56,53,55,0]","[1000,1000,1000,0]",-1000265179,"shiver",""
2252,4,"shriek","[48,49,56,53,72,51,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1006657752,"shriek",""
2253,4,"shrieker","[48,49,56,53,72,51,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-172081883,"shrieker",""
2254,4,"shuffle","[54,73,51,52,0]","[1000,1000,1000,1000,0]",808551968,"shuffle",""
2255,4,"skull","[48,49,54,72,51,139,0]","[1000,1000,1000,1000,1000,1000,0]",1013438670,"skull",""
2256,4,"slash","[48,49,56,53,72,51,75,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1647260526,"slash",""
2257,4,"slasher","[48,49,56,53,72,51,75,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-580212209,"slasher",""
2258,4,"slice","[48,56,51,138,140,0]","[1000,1000,1000,1000,1000,0]",1820641718,"slice",""
2259,4,"slicer","[48,56,51,138,140,0]","[1000,1000,1000,1000,1000,0]",-1367607947,"slicer",""
2260,4,"slink","[48,0]","[1000,0]",-461337716,"slink",""
2261,4,"slip","[74,0]","[1000,0]",-1076182,"slip",""
2262,4,"slither","[74,50,0]","[1000,1000,0]",-1903589137,"slither",""
2263,4,"sliver","[54,0]","[1000,0]",93917806,"sliver",""
2264,4,"smash","[54,139,138,0]","[1000,1000,1000,0]",-1355440175,"smash",""
2265,4,"smasher","[54,139,138,0]","[1000,1000,1000,0]",-848544267,"smasher",""
2266,4,"smith","[48,54,0]","[1000,1000,0]",-1124076365,"smith",""
2267,4,"snarl","[49,56,73,72,52,0]","[1000,1000,1000,1000,1000,0]",1575536884,"snarl",""
2268,4,"soak","[55,0]","[1000,0]",-930502107,"soak",""
2269,4,"soul","[223,224,48,56,53,54,55,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",490902007,"soul",""
2270,4,"specter","[53,0]","[1000,0]",180428629,"specter",""
2271,4,"spine","[49,56,54,73,72,51,50,0]","[1000,1000,1000,1000,1000,1000,1000,0]",886268450,"spine",""
2272,4,"spirit","[223,224,0]","[1000,1000,0]",-776046444,"spirit",""
2273,4,"splash","[55,0]","[1000,0]",1873082852,"splash",""
2274,4,"splinter","[54,75,0]","[1000,1000,0]",-172773420,"splinter",""
2275,4,"splinters","[54,75,0]","[1000,1000,0]",1396312063,"splinters",""
2276,4,"spool","[74,0]","[1000,0]",1617999023,"spool",""
2277,4,"spray","[55,75,0]","[1000,1000,0]",1746792135,"spray",""
2278,4,"spume","[55,75,0]","[1000,1000,0]",566882991,"spume",""
2279,4,"stalker","[48,49,56,53,72,51,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-126232680,"stalker",""
2280,4,"stench","[48,49,73,72,52,0]","[1000,1000,1000,1000,1000,0]",-1721490486,"stench",""
2281,4,"sting","[50,76,75,140,0]","[1000,1000,1000,1000,0]",1349868703,"sting",""
2282,4,"stink","[48,49,73,52,0]","[1000,1000,1000,1000,0]",-278753563,"stink",""
2283,4,"strangle","[50,55,0]","[1000,1000,0]",-270607008,"strangle",""
2284,4,"stride","[48,53,54,55,139,0]","[1000,1000,1000,1000,1000,0]",1908753644,"stride",""
2285,4,"strider","[48,53,54,55,139,0]","[1000,1000,1000,1000,1000,0]",2123350096,"strider",""
2286,4,"sucker","[49,72,75,52,140,0]","[1000,1000,1000,1000,1000,0]",-69646850,"sucker",""
2287,4,"sunder","[54,0]","[1000,0]",81283783,"sunder",""
2288,4,"surge","[74,55,0]","[1000,1000,0]",751246645,"surge",""
2289,4,"talon","[49,56,72,75,140,0]","[1000,1000,1000,1000,1000,0]",831337913,"talon",""
2290,4,"talons","[49,56,72,75,140,0]","[1000,1000,1000,1000,1000,0]",-1207392824,"talons",""
2291,4,"teeth","[49,56,73,72,51,50,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1120701449,"teeth",""
2292,4,"thirst","[48,49,72,76,75,52,0]","[1000,1000,1000,1000,1000,1000,0]",-627499584,"thirst",""
2293,4,"tongue","[223,224,48,49,72,50,52,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-647704513,"tongue",""
2294,4,"tooth","[48,49,56,73,72,51,50,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1719579965,"tooth",""
2295,4,"tusk","[49,72,0]","[1000,1000,0]",-857571756,"tusk",""
2296,4,"tusks","[49,72,0]","[1000,1000,0]",548624673,"tusks",""
2297,4,"twine","[74,0]","[1000,0]",629064896,"twine",""
2298,4,"tyrant","[223,224,0]","[1000,1000,0]",535050440,"tyrant",""
2299,4,"viper","[50,140,0]","[1000,1000,0]",-41529652,"viper",""
2300,4,"visage","[48,54,139,0]","[1000,1000,1000,0]",-822631210,"visage",""
2301,4,"voice","[223,224,0]","[1000,1000,0]",-1293275143,"voice",""
2302,4,"wail","[49,56,53,72,0]","[1000,1000,1000,1000,0]",-1086562343,"wail",""
2303,4,"walker","[48,49,56,53,54,73,72,51,76,55,75,52,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1368068522,"walker",""
2304,4,"ward","[223,224,74,54,0]","[1000,1000,1000,1000,0]",1308645166,"ward",""
2305,4,"watch","[74,54,140,0]","[1000,1000,1000,0]",-1976368131,"watch",""
2306,4,"watcher","[74,54,55,140,0]","[1000,1000,1000,1000,0]",422789672,"watcher",""
2307,4,"whip","[56,50,0]","[1000,1000,0]",1473397567,"whip",""
2308,4,"whipper","[56,50,0]","[1000,1000,0]",1714854602,"whipper",""
2309,4,"widow","[76,0]","[1000,0]",-627049509,"widow",""
2310,4,"wight","[53,73,51,52,0]","[1000,1000,1000,1000,0]",-1444080964,"wight",""
2311,4,"wither","[73,51,52,0]","[1000,1000,1000,0]",-752947613,"wither",""
2312,4,"wraith","[53,73,51,52,0]","[1000,1000,1000,1000,0]",-129428482,"wraith",""
