"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","[rid]","EnvironmentTransitionsKey","PreloadGroup"
773,"BetrayalMastermindArenaBlack","Metadata/EnvironmentSettings/BetrayalMastermindArenaBlack.env","",2615,2615,[],"",""
774,"BetrayalStoryVault","Metadata/EnvironmentSettings/BetrayalStoryVault.env","",2615,2615,[],"",""
775,"SynthesisHub","Metadata/EnvironmentSettings/LeagueGenesisHub.env","",2615,2615,[],"",""
776,"SynthesisArena","Metadata/EnvironmentSettings/LeagueGenesisArena.env","",2615,2615,[],"",""
777,"SynthesisGuardianArena1","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian1.env","",2615,2615,[],"",""
778,"SynthesisGuardianArena2","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian2.env","",2615,2615,[],"",""
779,"SynthesisGuardianArena3","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian3.env","",2615,2615,[],"",""
780,"SynthesisGuardianArena4","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian4.env","",2615,2615,[],"",""
781,"SynthesisTippingPoint","Metadata/EnvironmentSettings/LeagueGenesisTippingPoint.env","",2615,2615,[],"",""
782,"SynthesisMain","Metadata/EnvironmentSettings/SynthesisMain.env","",2615,2615,[],"",""
783,"MetamorphosisHub","Metadata/EnvironmentSettings/MetamorphosisHub.env","",2615,2615,[],"",""
784,"DescentForestBright","Metadata/EnvironmentSettings/DescentForestBright.env","",2615,2615,[],"",""
785,"DescentForestDark","Metadata/EnvironmentSettings/DescentForestDark.env","",2615,2615,[],"",""
786,"DescentFellshrine","Metadata/EnvironmentSettings/DescentFellshrine.env","",2615,2615,[],"",""
787,"DescentChurch1","Metadata/EnvironmentSettings/DescentChurch1.env","",2615,2615,[],"",""
788,"DescentChurch2","Metadata/EnvironmentSettings/DescentChurch2.env","",2615,2615,[],"",""
789,"DescentChurch3","Metadata/EnvironmentSettings/DescentChurch3.env","",2615,2615,[],"",""
790,"DescentCave1","Metadata/EnvironmentSettings/DescentCave1.env","",2615,2615,[],"",""
791,"DescentCave2","Metadata/EnvironmentSettings/DescentCave2.env","",2615,2615,[],"",""
792,"DescentCave3","Metadata/EnvironmentSettings/DescentCave3.env","",2615,2615,[],"",""
793,"DescentInca1","Metadata/EnvironmentSettings/DescentInca1.env","",2615,2615,[],"",""
794,"DescentInca2","Metadata/EnvironmentSettings/DescentInca2.env","",2615,2615,[],"",""
795,"DescentInca3","Metadata/EnvironmentSettings/DescentInca3.env","",2615,2615,[],"",""
796,"DescentTemple1","Metadata/EnvironmentSettings/DescentTemple1.env","",2615,2615,[],"",""
797,"DescentTemple2","Metadata/EnvironmentSettings/DescentTemple2.env","",2615,2615,[],"",""
798,"DescentTemple3","Metadata/EnvironmentSettings/DescentTemple3.env","",2615,2615,[],"",""
799,"Descent2Outdoor","Metadata/EnvironmentSettings/Descent2_outdoor.env","",2615,2615,[],"",""
800,"Descent2Scepter1","Metadata/EnvironmentSettings/Descent2_scepter1.env","",2615,2615,[],"",""
801,"Descent2Scepter2","Metadata/EnvironmentSettings/Descent2_scepter2.env","",2615,2615,[],"",""
802,"Descent2ScepterBoss","Metadata/EnvironmentSettings/Descent2_scepterboss.env","",2615,2615,[],"",""
803,"Descent2Scepter3","Metadata/EnvironmentSettings/Descent2_scepter3.env","",2615,2615,[],"",""
804,"Descent2Prison1","Metadata/EnvironmentSettings/Descent2_prison1.env","",2615,2615,[],"",""
805,"Descent2Prison2","Metadata/EnvironmentSettings/Descent2_prison2.env","",2615,2615,[],"",""
806,"Descent2Prison2b","Metadata/EnvironmentSettings/Descent2_prison2.env","",2615,2615,[],"",""
807,"Descent2Prison3","Metadata/EnvironmentSettings/Descent2_prison3.env","",2615,2615,[],"",""
808,"Descent2Prison3b","Metadata/EnvironmentSettings/Descent2_prison3.env","",2615,2615,[],"",""
809,"Descent2PrisonBoss","Metadata/EnvironmentSettings/Descent2_prisonboss.env","",2615,2615,[],"",""
810,"Descent2Church1","Metadata/EnvironmentSettings/Descent2_church1.env","",2615,2615,[],"",""
811,"Descent2Church1b","Metadata/EnvironmentSettings/Descent2_church1.env","",2615,2615,[],"",""
812,"Descent2Church2","Metadata/EnvironmentSettings/Descent2_church2.env","",2615,2615,[],"",""
813,"Descent2Church2b","Metadata/EnvironmentSettings/Descent2_church2.env","",2615,2615,[],"",""
814,"Descent2Church3","Metadata/EnvironmentSettings/Descent2_church3.env","",2615,2615,[],"",""
815,"Descent2Church3b","Metadata/EnvironmentSettings/Descent2_church3.env","",2615,2615,[],"",""
816,"Descent2Church3c","Metadata/EnvironmentSettings/Descent2_church3.env","",2615,2615,[],"",""
817,"Descent2ChurchBoss","Metadata/EnvironmentSettings/Descent2_churchboss.env","",2615,2615,[],"",""
818,"Descent2ChurchBossb","Metadata/EnvironmentSettings/Descent2_churchboss.env","",2615,2615,[],"",""
819,"Descent2Sins1","Metadata/EnvironmentSettings/Descent2_sins1.env","",2615,2615,[],"",""
820,"Descent2Sins2","Metadata/EnvironmentSettings/Descent2_sins2.env","",2615,2615,[],"",""
821,"Descent2Sins3","Metadata/EnvironmentSettings/Descent2_sins3.env","",2615,2615,[],"",""
822,"Descent2SinsBoss","Metadata/EnvironmentSettings/Descent2_sinsboss.env","",2615,2615,[],"",""
823,"Descent2Side1","Metadata/EnvironmentSettings/Descent2_side1.env","",2615,2615,[],"",""
824,"Descent2Side2","Metadata/EnvironmentSettings/Descent2_side2.env","",2615,2615,[],"",""
825,"Descent2Side3","Metadata/EnvironmentSettings/Descent2_side3.env","",2615,2615,[],"",""
826,"EndGameGardens","Metadata/EnvironmentSettings/EndGameGardens.env","",2615,2615,[],"",""
827,"EndGameLibrary","Metadata/EnvironmentSettings/EndGameLibrary.env","",2615,2615,[],"",""
828,"EndGameLibrary_synthesis","Metadata/EnvironmentSettings/EndGameLibrary_synthesis.env","",2615,2615,[],"",""
829,"EndGameLibrary2","Metadata/EnvironmentSettings/EndGameLibrary2.env","",2615,2615,[],"",""
830,"EndGameLibrary2_synthesis","Metadata/EnvironmentSettings/EndGameLibrary2_synthesis.env","",2615,2615,[],"",""
831,"EndGameLibraryUnique","Metadata/EnvironmentSettings/EndGameLibraryUnique.env","",2615,2615,[],"",""
832,"EndGameScepter1_inside","Metadata/EnvironmentSettings/EndGameScepter1_inside.env","",2615,2615,[],"",""
833,"EndGameScepter1_synthesis","Metadata/EnvironmentSettings/EndGameScepter1_synthesis.env","",2615,2615,[],"",""
834,"EndGameScepter1_tower","Metadata/EnvironmentSettings/EndGameScepter1_tower.env","",2615,2615,[],"",""
835,"EndGameScepter1_tower_demon","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon.env","",2615,2615,[],"",""
836,"EndGameScepter1_tower_demon_rain","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon_rain.env","",2615,2615,[],"",49
837,"EndGameScepter1_tower_silent","Metadata/EnvironmentSettings/no_music.env","",2615,2615,[],"",""
838,"EndGameScepter2","Metadata/EnvironmentSettings/EndGameScepter2.env","",2615,2615,[],"",""
839,"EndGameScepter3","Metadata/EnvironmentSettings/EndGameScepter3.env","",2615,2615,[],"",""
840,"EndGameGardens2","Metadata/EnvironmentSettings/EndGameGardens2.env","",2615,2615,[],"",""
841,"EndGameVinktarSquare","Metadata/EnvironmentSettings/EndGameVinktarSquare.env","",2615,2615,[],"",""
842,"EndGameGardens3","Metadata/EnvironmentSettings/EndGameGardens3.env","",2615,2615,[],"",""
843,"EndGameGardens3_synthesis","Metadata/EnvironmentSettings/EndGameGardens3_synthesis.env","",2615,2615,[],"",""
844,"EndGameIncaCorrupted","Metadata/EnvironmentSettings/EndGameIncaCorrupted.env","",2615,2615,[],"",""
845,"EndGameHallofGrandmasters","Metadata/EnvironmentSettings/EndGameGrandmasters.env","",2615,2615,[],"",""
846,"EndGameDesert","Metadata/EnvironmentSettings/EndGameDesert.env","",2615,2615,[],"",""
847,"EndGameDesertEvent","Metadata/EnvironmentSettings/EndGameDesertBoss.env","",2615,2615,[],"",""
848,"EndGameWastes","Metadata/EnvironmentSettings/EndGameWastes.env","",2615,2615,[],"",""
849,"EndGameWastes_synthesis","Metadata/EnvironmentSettings/EndGameWastes_synthesis.env","",2615,2615,[],"",""
850,"EndGameOasis","Metadata/EnvironmentSettings/EndGameOasis.env","",2615,2615,[],"",""
851,"EndGameOasis_synthesis","Metadata/EnvironmentSettings/EndGameOasis_synthesis.env","",2615,2615,[],"",""
852,"EndGameOasisNight","Metadata/EnvironmentSettings/EndgameOasisNight.env","",2615,2615,[],"",""
853,"EndGameHollowsExterior","Metadata/EnvironmentSettings/EndGameHollowsExterior1.env","",2615,2615,[],"",""
854,"EndGameHollowsInterior","Metadata/EnvironmentSettings/EndGameHollowsInterior1.env","",2615,2615,[],"",""
855,"EndGameHollowsBoss","Metadata/EnvironmentSettings/EndGameHollowsBoss.env","",2615,2615,[],"",""
856,"EndGameAcidLakes","Metadata/EnvironmentSettings/EndgameAcidLakes.env","",2615,2615,[],"",""
857,"EndGamePriomordialPool1","Metadata/EnvironmentSettings/EndgamePrimordialPool1.env","",2615,2615,[],"",""
858,"EndGameQuay","Metadata/EnvironmentSettings/EndGameQuay.env","",2615,2615,[],"",""
859,"EndGameInfest1","Metadata/EnvironmentSettings/EndGameInfestation.env","",2615,2615,[],"",""
860,"EndGameInfest_boss","Metadata/EnvironmentSettings/EndGameInfestation_boss.env","",2615,2615,[],"",""
861,"EndGameInfestboss_silent","Metadata/EnvironmentSettings/EndGameInfestation_boss.env","",2615,2615,[],"",""
862,"EndGameAntiquary","Metadata/EnvironmentSettings/EndGameAntiquary.env","",2615,2615,[],"",""
863,"EndGameAntiquary_synthesis","Metadata/EnvironmentSettings/EndGameAntiquary_synthesis.env","",2615,2615,[],"",""
864,"EndGameMushroomCavern","Metadata/EnvironmentSettings/EndGameMushroomCavern.env","",2615,2615,[],"",""
865,"EndGameMushroomCavern_synthesis","Metadata/EnvironmentSettings/EndGameMushroomCavern_synthesis.env","",2615,2615,[],"",""
866,"EndGameArena_inside","Metadata/EnvironmentSettings/EndGameDaressoArena_inside.env","",2615,2615,[],"",""
867,"EndGameArena_outside","Metadata/EnvironmentSettings/EndGameDaressoArena_outside.env","",2615,2615,[],"",""
868,"EndGameArena_bossarena","Metadata/EnvironmentSettings/EndGameDaressoArena_bossarena.env","",2615,2615,[],"",""
869,"CTFForest","Metadata/EnvironmentSettings/CTFForest.env","",2615,2615,[],"",""
870,"CTFCourtyard","Metadata/EnvironmentSettings/CTFCourtyard.env","",2615,2615,[],"",""
871,"ExileRoyale","Metadata/EnvironmentSettings/ExileRoyale.env","",2615,2615,[],"",""
872,"EndlessLedgeBeach","Metadata/EnvironmentSettings/EndlessLedgeBeach.env","",2615,2615,[],"",""
873,"EndlessLedgeForest","Metadata/EnvironmentSettings/EndlessLedgeForest.env","",2615,2615,[],"",""
874,"EndlessLedgeCity","Metadata/EnvironmentSettings/EndlessLedgeCity.env","",2615,2615,[],"",""
875,"CTFPrisonFort","Metadata/EnvironmentSettings/CTFPrisonFort.env","",2615,2615,[],"",""
876,"Credits","","",2615,2615,[],"",""
877,"CreditsMenu","","",2615,2615,[],"",""
878,"EndGameDeathAndTaxes","Metadata/EnvironmentSettings/EndGameDeathAndTaxes.env","",2615,2615,[],"",""
879,"EndGameCagansMap","Metadata/EnvironmentSettings/EndGameCagans.env","",2615,2615,[],"",""
880,"EndGameCagansMapInside","Metadata/EnvironmentSettings/EndGameCagansInside.env","",2615,2615,[],"",""
881,"Atziri1","Metadata/EnvironmentSettings/AtziriBoss.env","",2615,2615,[],"",""
882,"AtziriBoss1","Metadata/EnvironmentSettings/AtziriBoss1.env","",2615,2615,[],"",""
883,"AtziriBoss2","Metadata/EnvironmentSettings/AtziriBoss2.env","",2615,2615,[],"",""
884,"AtziriBoss3","Metadata/EnvironmentSettings/AtziriBoss3.env","",2615,2615,[],"",""
885,"HideoutArchaeological","Metadata/EnvironmentSettings/HideoutArchaeological1.env","",2615,2615,[],"",""
886,"HideoutBattleground1","Metadata/EnvironmentSettings/HideoutBattlefield.env","",2615,2615,[],"",""
887,"HideoutSins1","Metadata/EnvironmentSettings/HideoutSins.env","",2615,2615,[],"",""
888,"HideoutSewer1","Metadata/EnvironmentSettings/HideoutSewers.env","",2615,2615,[],"",""
889,"HideoutSpace1","Metadata/EnvironmentSettings/HideoutSpace.env","",2615,2615,[],"",""
890,"HideoutArenaGraveyardTrio","Metadata/EnvironmentSettings/HideoutArenaGraveyardTrio.env","",2615,2615,[],"",""
891,"HideoutDen1","Metadata/EnvironmentSettings/HideoutDen.env","",2615,2615,[],"",""
892,"HideoutCatacomb1","Metadata/EnvironmentSettings/HideoutCatacombs.env","",2615,2615,[],"",""
893,"HideoutLibrary1","Metadata/EnvironmentSettings/HideoutLibrary.env","",2615,2615,[],"",""
894,"HideoutBeach1","Metadata/EnvironmentSettings/HideoutBeach.env","",2615,2615,[],"",""
895,"HideoutForest1","Metadata/EnvironmentSettings/HideoutForest.env","Metadata/EnvironmentSettings/corrupted/HideoutForest.env",86,89,[],"",""
896,"HideoutGardens1","Metadata/EnvironmentSettings/HideoutGardens.env","",2615,2615,[],"",""
897,"HideoutSolaris1","Metadata/EnvironmentSettings/HideoutSolaris.env","",2615,2615,[],"",""
898,"HideoutLunaris1","Metadata/EnvironmentSettings/HideoutLunaris.env","",2615,2615,[],"",""
899,"HideoutMarket1","Metadata/EnvironmentSettings/HideoutMarket.env","",2615,2615,[],"",""
900,"HideoutScepter1","Metadata/EnvironmentSettings/HideoutScepter.env","",2615,2615,[],"",""
901,"HideoutFellshrine1","Metadata/EnvironmentSettings/HideoutFellshrine.env","",2615,2615,[],"",""
902,"HideoutSlum1","Metadata/EnvironmentSettings/HideoutSlum1.env","",2615,2615,[],"",""
903,"HideoutWarehouse1","Metadata/EnvironmentSettings/HideoutWarehouse.env","",2615,2615,[],"",""
904,"HideoutDocks1","Metadata/EnvironmentSettings/HideoutDocks.env","",2615,2615,[],"",""
905,"HideoutShip1","Metadata/EnvironmentSettings/HideoutShip.env","",2615,2615,[],"",""
906,"HideoutCoral1","Metadata/EnvironmentSettings/HideoutCoral.env","",2615,2615,[],"",""
907,"HideoutCave","Metadata/EnvironmentSettings/HideoutCave.env","",2615,2615,[],"",""
908,"HideoutPrisonTower","Metadata/EnvironmentSettings/HideoutPrisonTower.env","",2615,2615,[],"",""
909,"HideoutPrisonBasement","Metadata/EnvironmentSettings/HideoutPrisonBasement.env","",2615,2615,[],"",""
910,"HideoutPrisonRoof","Metadata/EnvironmentSettings/HideoutPrisonRoof.env","",2615,2615,[],"",""
911,"HideoutBaths","Metadata/EnvironmentSettings/HideoutBaths.env","",2615,2615,[],"",""
912,"HideoutOssuary","Metadata/EnvironmentSettings/HideoutOssuary.env","",2615,2615,[],"",""
913,"HideoutCourts","Metadata/EnvironmentSettings/HideoutCourts.env","",2615,2615,[],"",""
914,"HideoutCauseway","Metadata/EnvironmentSettings/HideoutCauseway.env","",2615,2615,[],"",""
915,"HideoutHighGardens","Metadata/EnvironmentSettings/EndGameHighGardensHIdeout.env","",2615,2615,[],"",""
916,"HideoutCaveShipwreck","Metadata/EnvironmentSettings/HideoutCaveShipwreck.env","",2615,2615,[],"",""
917,"HideoutMine","Metadata/EnvironmentSettings/HideoutMine.env","",2615,2615,[],"",""
918,"HideoutTencentApocalypse","Metadata/EnvironmentSettings/HideoutMine.env","",2615,2615,[],"",""
919,"HideoutOasis","Metadata/EnvironmentSettings/HideoutOasis.env","",2615,2615,[],"",""
920,"HideoutRuinedTemple","Metadata/EnvironmentSettings/HideoutRuinedTemple.env","Metadata/EnvironmentSettings/corrupted/HideoutRuinedTemple.env",86,89,[],"",""
921,"HideoutPillars","Metadata/EnvironmentSettings/HideoutPillars.env","",2615,2615,[],"",""
922,"HideoutHaunted","Metadata/EnvironmentSettings/HideoutHaunt.env","",2615,2615,[],"",""
923,"HideoutDoomguard","Metadata/EnvironmentSettings/HideoutDoomguard.env","",2615,2615,[],"",""
924,"HideoutSunspire","Metadata/EnvironmentSettings/HideoutSunspire.env","",2615,2615,[],"",""
925,"HideoutDarkwood","Metadata/EnvironmentSettings/HideoutDarkwood.env","Metadata/EnvironmentSettings/HideoutDarkwood_cave.env",2615,2615,[],0,""
926,"HideoutElderArena","Metadata/EnvironmentSettings/HideoutArenaElder.env","",2615,2615,[],"",""
927,"HideoutAtziriArena1","Metadata/EnvironmentSettings/HideoutAtziriBoss1.env","",2615,2615,[],"",""
928,"HideoutAtziriArena2","Metadata/EnvironmentSettings/HideoutAtziriBoss2.env","",2615,2615,[],"",""
929,"HideoutAtziriArena3","Metadata/EnvironmentSettings/HideoutAtziriBoss3.env","",2615,2615,[],"",""
930,"HideoutInnocenceArena","Metadata/EnvironmentSettings/HideoutInnocenceArena.env","",2615,2615,[],"",""
931,"HideoutShaperArena","Metadata/EnvironmentSettings/HideoutShaperArena.env","",2615,2615,[],"",""
932,"HideoutShapersRealm","Metadata/EnvironmentSettings/HideoutShapersRealm.env","",2615,2615,[],"",""
933,"HideoutKaomArena1","Metadata/EnvironmentSettings/HideoutKaomArena1.env","",2615,2615,[],"",""
934,"HideoutKaomArena2","Metadata/EnvironmentSettings/HideoutKaomArena2.env","",2615,2615,[],"",""
935,"HideoutDaressoArena1","Metadata/EnvironmentSettings/HideoutDaressoArena1.env","",2615,2615,[],"",""
936,"HideoutDaressoArena2","Metadata/EnvironmentSettings/HideoutDaressoArena2.env","",2615,2615,[],"",""
937,"HideoutDominusArena","Metadata/EnvironmentSettings/HideoutDominusArena.env","",2615,2615,[],"",""
938,"HideoutPietyArena","Metadata/EnvironmentSettings/HideoutPietyArena.env","",2615,2615,[],"",""
939,"HideoutLunarisSolarisArena","Metadata/EnvironmentSettings/HideoutLunarisSolarisArena.env","",2615,2615,[],"",""
940,"HideoutLunarisCelestial","Metadata/EnvironmentSettings/HideoutLunarisCelestial.env","",2615,2615,[],"",31
941,"HideoutSolarisCelestial","Metadata/EnvironmentSettings/HideoutSolarisCelestial.env","",2615,2615,[],"",31
942,"HideoutKitavaArenaAct10","Metadata/EnvironmentSettings/HideoutKitavaArenaAct10.env","",2615,2615,[],"",""
943,"HideoutTemplarLab","Metadata/EnvironmentSettings/HideoutTemplarLab.env","",2615,2615,[],"",""
944,"HideoutIceberg","Metadata/EnvironmentSettings/HideoutGlacier.env","",2615,2615,[],"",""
945,"HideoutCrimsonTemple","Metadata/EnvironmentSettings/HideoutCrimsonTemple.env","",2615,2615,[],"",""
946,"HideoutTwilightTemple","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env",2615,2615,[],0,""
947,"HideoutTwilightTempleLunaris","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env","",2615,2615,[],"",""
948,"HideoutTwilightTempleSolaris","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","",2615,2615,[],"",""
949,"HideoutMountain","Metadata/EnvironmentSettings/HideoutMountain.env","",2615,2615,[],"",""
950,"HideoutMoonTemple","Metadata/EnvironmentSettings/HideoutMoonTemple.env","",2615,2615,[],"",""
951,"HideoutPrimeval","Metadata/EnvironmentSettings/HideoutPrimeval.env","",2615,2615,[],"",""
952,"HideoutPrimevalBasement","Metadata/EnvironmentSettings/HideoutPrimevalBasement.env","",2615,2615,[],"",""
953,"HideoutChiyou","Metadata/EnvironmentSettings/HideoutChiyou.env","",2615,2615,[],"",""
954,"HideoutBlankAbyss","Metadata/EnvironmentSettings/HideoutBlankAbyss.env","",2615,2615,[],"",""
955,"HideoutBlankCity","Metadata/EnvironmentSettings/HideoutBlankCity.env","",2615,2615,[],"",""
956,"HideoutBlankClouds","Metadata/EnvironmentSettings/HideoutBlankClouds.env","",2615,2615,[],"",""
957,"HideoutBlankDesert","Metadata/EnvironmentSettings/HideoutBlankDesert.env","",2615,2615,[],"",""
958,"HideoutBlankDirt","Metadata/EnvironmentSettings/HideoutBlankDirt.env","",2615,2615,[],"",""
959,"HideoutBlankGrass","Metadata/EnvironmentSettings/HideoutBlankGrass.env","",2615,2615,[],"",""
960,"HideoutBlankSea","Metadata/EnvironmentSettings/HideoutBlankSea.env","",2615,2615,[],"",""
961,"HideoutBlankSnow","Metadata/EnvironmentSettings/HideoutBlankSnow.env","",2615,2615,[],"",""
962,"HideoutThaumaturgy","Metadata/EnvironmentSettings/HideoutThaumatugy.env","",2615,2615,[],"",""
963,"HideoutYaochi","Metadata/EnvironmentSettings/HideoutYaochi.env","Metadata/EnvironmentSettings/HideoutYaochi_cave.env",2615,2615,[],0,""
964,"HideoutHumanoidPet","Metadata/EnvironmentSettings/HideoutHumanoidPet.env","",2615,2615,[],"",""
965,"HideoutRitualLeague","Metadata/EnvironmentSettings/HideoutRitual.env","",2615,2615,[],"",""
966,"HideoutArenaMaven","Metadata/EnvironmentSettings/HideoutArenaMaven.env","",2615,2615,[],"",""
967,"HideoutHasina","Metadata/EnvironmentSettings/HideoutHasina.env","",2615,2615,[],"",""
968,"HideoutAzuriteCave","Metadata/EnvironmentSettings/HideoutAzuriteCave.env","",2615,2615,[],"",""
969,"HideoutSynthesisHub","Metadata/EnvironmentSettings/HideoutSynthesisHub.env","",2615,2615,[],"",""
970,"HideoutVeritaniaArena","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env","",2615,2615,[],"",""
971,"HideoutBlankBlack","Metadata/EnvironmentSettings/HideoutBlankBlack.env","",2615,2615,[],"",""
972,"HideoutVeritaniaArena_Rotate","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env","Metadata/EnvironmentSettings/HideoutVeritaniaArenaEntrance.env",2615,2615,[],0,""
973,"HideoutOlrothArena","Metadata/EnvironmentSettings/HideoutOlrothArena.env","Metadata/EnvironmentSettings/HideoutOlrothArenaEntrance.env",2615,2615,[],0,""
974,"MissionCave1","Metadata/EnvironmentSettings/MissionCave1.env","",2615,2615,[],"",""
975,"MissionCave2","Metadata/EnvironmentSettings/MissionCave2.env","",2615,2615,[],"",""
976,"MissionCave3","Metadata/EnvironmentSettings/MissionCave3.env","",2615,2615,[],"",""
977,"MissionPrison1","Metadata/EnvironmentSettings/MissionPrison1.env","",2615,2615,[],"",""
978,"MissionChamber1","Metadata/EnvironmentSettings/MissionChamber1.env","",2615,2615,[],"",""
979,"MissionChurch1","Metadata/EnvironmentSettings/MissionChurch1.env","",2615,2615,[],"",""
980,"MissionDen1","Metadata/EnvironmentSettings/MissionDen1.env","",2615,2615,[],"",""
981,"MissionInca1","Metadata/EnvironmentSettings/MissionInca1.env","",2615,2615,[],"",""
982,"MissionSpider1","Metadata/EnvironmentSettings/MissionSpider1.env","",2615,2615,[],"",""
983,"MissionChurch2","Metadata/EnvironmentSettings/MissionChurch2.env","",2615,2615,[],"",""
984,"MissionJail1","Metadata/EnvironmentSettings/MissionJail1.env","",2615,2615,[],"",""
985,"MissionLibrary1","Metadata/EnvironmentSettings/MissionLibrary1.env","",2615,2615,[],"",""
986,"MissionScepter1","Metadata/EnvironmentSettings/MissionScepter1.env","",2615,2615,[],"",""
987,"MissionSewers1","Metadata/EnvironmentSettings/MissionSewers1.env","",2615,2615,[],"",""
988,"MissionTemple1","Metadata/EnvironmentSettings/MissionSolaris1.env","",2615,2615,[],"",""
989,"MissionTemple2","Metadata/EnvironmentSettings/MissionLunaris1.env","",2615,2615,[],"",""
990,"MissionWarehouse1","Metadata/EnvironmentSettings/MissionWarehouse1.env","",2615,2615,[],"",""
991,"MissionBasement1","Metadata/EnvironmentSettings/MissionBasement1.env","",2615,2615,[],"",""
992,"MissionSlavePens1","Metadata/EnvironmentSettings/MissionSlavePens1.env","",2615,2615,[],"",""
993,"DenCave1","Metadata/EnvironmentSettings/DenWetCave.env","",2615,2615,[],"",""
994,"DenPrison1","Metadata/EnvironmentSettings/DenPrison1.env","",2615,2615,[],"",""
995,"DenChamber1","Metadata/EnvironmentSettings/DenChamber1.env","",2615,2615,[],"",""
996,"DenChurch1","Metadata/EnvironmentSettings/DenChurch1.env","",2615,2615,[],"",""
997,"DenDen1","Metadata/EnvironmentSettings/DenDen1.env","",2615,2615,[],"",""
998,"DenInca1","Metadata/EnvironmentSettings/DenInca1.env","",2615,2615,[],"",""
999,"DenSpider1","Metadata/EnvironmentSettings/DenSpider1.env","",2615,2615,[],"",""
1000,"DenChurch2","Metadata/EnvironmentSettings/DenChurch2.env","",2615,2615,[],"",""
1001,"DenJail1","Metadata/EnvironmentSettings/DenJail1.env","",2615,2615,[],"",""
1002,"DenLibrary1","Metadata/EnvironmentSettings/DenLibrary1.env","",2615,2615,[],"",""
1003,"DenScepter1","Metadata/EnvironmentSettings/DenScepter1.env","",2615,2615,[],"",""
1004,"DenSewers1","Metadata/EnvironmentSettings/DenSewers1.env","",2615,2615,[],"",""
1005,"DenTemple1","Metadata/EnvironmentSettings/DenSolaris1.env","",2615,2615,[],"",""
1006,"DenTemple2","Metadata/EnvironmentSettings/DenLunaris1.env","",2615,2615,[],"",""
1007,"DenWarehouse1","Metadata/EnvironmentSettings/DenWarehouse1.env","",2615,2615,[],"",""
1008,"DenBasement1","Metadata/EnvironmentSettings/DenBasement1.env","",2615,2615,[],"",""
1009,"DenSlavePens1","Metadata/EnvironmentSettings/DenSlavePens1.env","",2615,2615,[],"",""
1010,"ArenaCave1","Metadata/EnvironmentSettings/ArenaWetCave.env","",2615,2615,[],"",""
1011,"ArenaPrison1","Metadata/EnvironmentSettings/ArenaPrison1.env","",2615,2615,[],"",""
1012,"ArenaChamber1","Metadata/EnvironmentSettings/ArenaChamber1.env","",2615,2615,[],"",""
1013,"ArenaChurch1","Metadata/EnvironmentSettings/ArenaChurch1.env","",2615,2615,[],"",""
1014,"ArenaDen1","Metadata/EnvironmentSettings/ArenaDen1.env","",2615,2615,[],"",""
1015,"ArenaInca1","Metadata/EnvironmentSettings/ArenaInca1.env","",2615,2615,[],"",""
1016,"ArenaSpider1","Metadata/EnvironmentSettings/ArenaSpider1.env","",2615,2615,[],"",""
1017,"ArenaChurch2","Metadata/EnvironmentSettings/ArenaChurch2.env","",2615,2615,[],"",""
1018,"ArenaJail1","Metadata/EnvironmentSettings/ArenaJail1.env","",2615,2615,[],"",""
1019,"ArenaLibrary1","Metadata/EnvironmentSettings/ArenaLibrary1.env","",2615,2615,[],"",""
1020,"ArenaScepter1","Metadata/EnvironmentSettings/ArenaScepter1.env","",2615,2615,[],"",""
1021,"ArenaSewers1","Metadata/EnvironmentSettings/ArenaSewers1.env","",2615,2615,[],"",""
1022,"ArenaTemple1","Metadata/EnvironmentSettings/ArenaSolaris1.env","",2615,2615,[],"",""
1023,"ArenaTemple2","Metadata/EnvironmentSettings/ArenaLunaris1.env","",2615,2615,[],"",""
1024,"ArenaWarehouse1","Metadata/EnvironmentSettings/ArenaWarehouse1.env","",2615,2615,[],"",""
1025,"ArenaBasement1","Metadata/EnvironmentSettings/ArenaBasement1.env","",2615,2615,[],"",""
1026,"ArenaSlavePens1","Metadata/EnvironmentSettings/ArenaSlavePens1.env","",2615,2615,[],"",""
1027,"DailyCaveRiver","Metadata/EnvironmentSettings/DailyCaveRiver.env","",2615,2615,[],"",""
1028,"DailyCaveTunnels","Metadata/EnvironmentSettings/DailyCaveTunnels.env","",2615,2615,[],"",""
1029,"DailyChurch2","Metadata/EnvironmentSettings/DailyChurch2.env","",2615,2615,[],"",""
1030,"DailyChurchNecropolis","Metadata/EnvironmentSettings/DailyChurchNecropolis.env","",2615,2615,[],"",""
1031,"DailyDarkForest","Metadata/EnvironmentSettings/DailyDarkForest.env","",2615,2615,[],"",""
