"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect"
9474,"HeistTwinsWhirlDashTriggeredVin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9475,"HeistTwinsSpawnBurningGroundVicSO","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],""
9476,"HeistTwinsSpawnBurningGroundVicSO2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],""
9477,"HeistTwinsSpawnIcePrisonVinSO","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],""
9478,"HeistTwinsSpawnIcePrisonVinGT","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1153,"","",[],53,"","",[],""
9479,"HeistTwinsSpawnFireRingVicGT1","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1153,"","",[],53,"","",[],""
9480,"HeistTwinsSpawnFireRingVicGT2","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1153,"","",[],53,"","",[],""
9481,"HeistTwinsSpawnFireRingVicGT3","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1153,"","",[],53,"","",[],""
9482,"HeistTwinsSpawnFireRingVicGT4","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1153,"","",[],53,"","",[],""
9483,"HeistTwinsSpawnFireRingVicGT5","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1153,"","",[],53,"","",[],""
9484,"HeistTwinsSpawnFireRingVicGT6","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1153,"","",[],53,"","",[],""
9485,"FieryImpactHeistMaceImplicit","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1262,"","",[],"","","",[],""
9486,"HeistTwinsTotemProjectileFire","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9487,"HeistTwinsTotemProjectileIce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9488,"HeistTwinsSummonTotemsVic","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],""
9489,"HeistTwinsSummonTotemsVin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],""
9490,"HeistTwinsTotemConeFire","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9491,"HeistTwinsTotemConeIce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9492,"HeistTwinsCombo1EAA","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1037,"","",[],22,"","",[],""
9493,"HeistTwinsCombo2EAA2","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1038,"","",[],32,"","",[],""
9494,"HeistTwinsFireRainAoE","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9495,"HeistTwinsColdRainAoE","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9496,"HeistTwinsVicEQ","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9497,"HeistTwinsVicEQEG","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],""
9498,"HeistKuraiExecute","",[],1,0,"",4,[],[],"",0,[],"",2,6000,888,"","",[],"","","",[],""
9499,"HeistTwinsMeleeSlash1FireCombo1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9500,"HeistTwinsMeleeSlash4FireCombo2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9501,"HeistTwinsMeleeSlash1ColdCombo1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9502,"HeistTwinsMeleeSlash4ColdCombo2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9503,"HeistTwinsIceWallExplode","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9504,"HeistTwinsSpawnIcePrisonMarker","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1097,"","",[],"","","",[],""
9505,"IvoryTempleMilitaryBossShieldCharge","",[],0,0,"",4,[],[],"",0,[],"",2,1000,7,"","",[],"","","",[],""
9506,"IvoryTempleMilitaryBossMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
9507,"MPWIvoryTempleMilitaryBossProjCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2500,61,"","",[],9,"","",[],""
9508,"IvoryTempleMilitaryBossFlameWallGroundInner","",[],2.4,0.04,"",4,[],[],"",0,[],"",2,1000,604,"","",[],"","","",[],""
9509,"IvoryTempleMilitaryBossFlameWallGroundOuter","",[],2.4,0.04,"",4,[],[],"",0,[],"",2,1000,604,"","",[],"","","",[],""
9510,"IvoryTempleMilitaryBossFlameWallGroundCenter","",[],2.4,0.04,"",4,[],[],"",0,[],"",2,1000,604,"","",[],"","","",[],""
9511,"GAIvoryTempleMilitaryBossBounce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9512,"GAIvoryTempleMilitaryBossShieldBash","",[],1,0,"",4,[],[],"",0,[],"",2,499,1304,"","",[],93,"","",[],""
9513,"GAIvoryTempleMilitaryBossCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9514,"GAIvoryTempleMilitaryBossFireThrust","",[],1,0,"",4,[],[],"",0,[],"",2,2000,986,"","",[],"","","",[],""
9515,"EASIvoryTempleMilitaryBossFireCloneWall","",[],1,0,"",4,[],[],"",0,[],"",2,6000,888,"","",[],32,"","",[],""
9516,"EASIvoryTempleMilitaryBossProjCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2500,888,"","",[],9,"","",[],""
9517,"IvoryTempleMilitryBoss2MeleeCaptain","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],58,"","",[],""
9518,"IvoryTempleMilitryBoss2Melee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
9519,"IvoryTempleMilitryBoss2PolearmDashStab","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1169,"","",[],51,"","",[],""
9520,"GAIvoryTempleMilitryBoss2PolearmDashZap","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9521,"GAIvoryTempleMilitryBoss2Melee2HSlash","",[],1,0,"",4,[],[],"",0,[],"",2,800,1304,"","",[],93,"","",[],""
9522,"GAIvoryTempleMilitryBoss2Melee2HSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1670,986,"","",[],13,"","",[],""
9523,"GAIvoryTempleMilitryBoss2DashStab","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9524,"GAIvoryTempleMilitryBoss2PolearmDoubleSpin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9525,"IvoryTempleMilitryBoss2PolearmBeam","",[],2.75,0.045,"",4,[],[],"",0,[],"",2,1000,981,"","",[],"","","",[],""
9526,"IvoryTempleMilitryBoss2PolarmDashGT1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1153,"","",[],"","","",[],""
9527,"IvoryTempleMilitryBoss2PolarmDashGT2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1153,"","",[],"","","",[],""
9528,"EAAIvoryTempleMilitryBoss2PolearmDoubleSpin","",[],1,0,"",4,[],[],"",0,[],"",2,2670,1038,"","",[],35,"","",[],""
9529,"OilArrow","",[],2.7022,0.0483,"",2,[],[],"",645014039,[],"",2,1000,1297,"","",[],"","","",[],""
9530,"WaterSphere","",[],0.4592,0.0578,"",3,[],[],"",1258029166,[],"",2,600,1298,"","",[],"","","",[],""
9531,"WaterSphereRoyale","",[],0.65,0.047,"",3,[],[],"",2095840205,[],"",2,600,1298,"","",[],"","","",[],""
9532,"SupportTrinity",1,"[6,0]",1,0,"y",3,[],"[32,35,25,63,11,36,49,64,99]","",-2052388173,[],"",2,1000,"",1,"",[],"","","",[],""
9533,"DjinnDemonMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
9534,"SpikerBullFireball","",[],2.6111,0.046,"",4,[],[],"",0,[],"",2,1500,387,"","",[],24,"","",[],""
9535,"MPWSpikerBullTriggeredSpikes","",[],0,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9536,"DjinnDemonTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,2500,871,"","",[],97,"","",[],""
9537,"DjinnDemonWaterBeam","",[],1.5,0.046,"",4,[],[],"",0,[],"",2,3000,987,"","",[],20,"","",[],""
9538,"DjinnDemonTeleportInAoE","",[],0,0,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9539,"DjinnDemonTeleportOutAoE","",[],0,0,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9540,"DjinnDemonWaterspout","",[],8,0.05,"",4,[],[],"",0,[],"",2,4000,1299,"","",[],33,119,"",[],""
9541,"BrutalPirateLordMelee2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],51,"","",[],""
9542,"BrutalPirateLordWhirlingBlades","",[],1,0,"",4,[],[],"",0,[],"",2,1000,24,"","",[],"","","",[],""
9543,"BrutalPirateLordCycloneBegin","",[],1,0,"",4,[],[],"",0,[],"",2,1070,1037,"","",[],22,"","",[],""
9544,"BrutalPirateLordCyclone","",[],1,0,"",4,[],[],"",0,[],"",2,1000,211,"","",[],"","","",[],""
9545,"BrutalPirateLordSoulBolt","",[],1.9,0.03,"",4,[],[],"",0,[],"",2,1500,327,"","",[],20,"","",[],""
9546,"BrutalPirateLordSoulBoltStandalone","",[],1.9,0.03,"",4,[],[],"",0,[],"",2,1500,327,"","",[],20,"","",[],""
9547,"BrutalPirateLordMultiSoulBolt","",[],1.9,0.03,"",4,[],[],"",0,[],"",2,2670,327,"","",[],24,"","",[],""
9548,"BrutalPirateLordMultiSoulBoltStandalone","",[],1.9,0.03,"",4,[],[],"",0,[],"",2,2670,327,"","",[],24,"","",[],""
9549,"BrutalPirateLordMinionSummon","",[],1,0,"",4,[],[],"",0,[],"",2,1000,354,"","",[],"","","",[],""
9550,"BrutalPirateLordMinionSummonStandalone","",[],1,0,"",4,[],[],"",0,[],"",2,1000,354,"","",[],"","","",[],""
9551,"BrutalPirateLordGhostfireAura","",[],3,0.06,"",4,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],""
9552,"BrutalPirateLordGhostfireAuraNonPlayer","",[],1.5,0.06,"",4,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],""
9553,"BrutalPirateLordSkeletonGhostfireAura","",[],2,0.06,"",4,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],""
9554,"BrutalPirateLordSkeletonGhostfireAuraNonPlayer","",[],1,0.06,"",4,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],""
9555,"BrutalPirateLordFigureheadGodzillaBeam","",[],0.4,0.046,"",4,[],[],"",0,[],"",2,0,1099,"","",[],22,"","",[],""
9556,"PrimalAegis","",[],1,0,"",4,[],[],"",-446417562,[],1,2,1000,1300,"","",[],"","","",[],""
9557,"VampiricIcon","",[],1,0,"",4,[],[],"",1281030713,[],"",2,0,1301,"","",[],"","","",[],""
9558,"SupportedSkillsApplyElementalExposuresOnHit",1,[],1,0,"",4,[],[],"",-364265074,[],"",2,1000,"","","",[],"","","",[],""
9559,"HeraldOfAgonyMinionMortarDespair","",[],1,0,"",4,[],[],"",0,[],"",2,2000,388,"",1,[],"","","",[],""
9560,"HeraldOfAgonyMinionTailSpikeDespair","",[],1,0,"",4,[],[],"",0,[],"",2,1300,61,"","",[],"","","",[],""
9561,"HeraldOfLightMinionSlamDespair","",[],1,0,"",4,[],[],"",0,[],"",2,1000,590,"","",[],"","","",[],""
9562,"SentinelHolySlamDespair","",[],0,0,"",1,[],[],"",0,[],"",2,1000,590,"","",[],51,"","",[],""
9563,"Unhinge","",[],1,0,"",4,[],[],"",1306984944,[],"",2,0,1302,"","",[],"","","",[],""
9564,"ChampionTeleportDespair","",[],1,0,"",4,[],[],"",0,[],"",2,830,1092,"","",[],"","","",[],""
9565,"MavenBrainChargeBeam","",[],0.24,0.05,"",4,[],[],"",0,[],"",2,3000,1307,"","",[],"","","",[],""
9566,"MavenBrainIonCannon","",[],25,0.06,"",4,[],[],"",0,[],"",2,6000,1152,"","",[],"","","",[],""
9567,"MavenCircleSlam","",[],3.8,0.055,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
9568,"MavenBrainBeamBlast","",[],6,0.055,"",4,[],[],"",0,[],"",2,4000,1152,"","",[],24,"","",[],""
9569,"MavenBrainProjectileBlast","",[],1,0,"",4,[],[],"",0,[],"",2,3000,991,"","",[],25,"","",[],""
9570,"MavenBrainLargeProjectileBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,8000,992,"","",[],20,"","",[],""
9571,"MavenBrainSmallProjectileBarrage","",[],1.2,0.05,"",4,[],[],"",0,[],"",2,4000,1137,"","",[],20,"","",[],""
9572,"MavenBrainProjectileBlastMPS","",[],2.4,0.05,"",4,[],[],"",0,[],"",2,1000,327,"","",[],"","","",[],""
9573,"MavenBrainLargeProjectileBarrageMPS","",[],0,0,"",4,[],[],"",0,[],"",2,1000,327,"","",[],"","","",[],""
9574,"MavenBrainSmallProjectileBarrageMPS","",[],3,0.05,"",4,[],[],"",0,[],"",2,1000,327,"","",[],"","","",[],""
9575,"MavenBrainLargeProjectileImpactGS","",[],2.4,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9576,"MavenRotatingBeams","",[],0.24,0.05,"",4,[],[],"",0,[],"",2,1000,1308,"","",[],"",126,"",[],""
9577,"MavenMemoryGame","",[],12.5,0.06,"",4,[],[],"",0,[],"",2,7500,1309,"","",[],"","","",[],""
9578,"MavenMemoryGame2","",[],12.5,0.06,"",4,[],[],"",0,[],"",2,7500,1309,"","",[],"","","",[],""
9579,"MavenMemoryGame3","",[],12.5,0.06,"",4,[],[],"",0,[],"",2,7500,1309,"","",[],"","","",[],""
9580,"MavenEASLaserBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,5000,888,"","",[],33,"","",[],""
9581,"MavenEASCannon","",[],1,0,"",4,[],[],"",0,[],"",2,3500,991,"","",[],34,"","",[],""
9582,"MavenEASCircleSlam","",[],1,0,"",4,[],[],"",0,[],"",2,3000,992,"","",[],35,"","",[],""
9583,"MavenLaserBarrageMoveDaemon1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,929,"","",[],"","","",[],""
9584,"MavenLaserBarrageMoveDaemon2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,929,"","",[],"","","",[],""
9585,"MavenLaserBarrageMoveDaemon3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,929,"","",[],"","","",[],""
9586,"MavenLaserBarrageMoveDaemon4","",[],1,0,"",4,[],[],"",0,[],"",2,1000,929,"","",[],"","","",[],""
9587,"MavenLaserBarrageMoveDaemon5","",[],1,0,"",4,[],[],"",0,[],"",2,1000,929,"","",[],"","","",[],""
9588,"MavenLaserBarrageMoveDaemon6","",[],1,0,"",4,[],[],"",0,[],"",2,1000,929,"","",[],"","","",[],""
9589,"MavenProjectile","",[],2,0.05,"",4,[],[],"",0,[],"",2,1500,327,"","",[],"","","",[],""
9590,"MavenCannonColdProjectile","",[],2.4,0.05,"",4,[],[],"",0,[],"",2,1000,327,"","",[],"",156,"",[],""
9591,"MavenSuperFireProjectile","",[],0,0,"",4,[],[],"",0,[],"",2,3000,327,"","",[],24,"","",[],""
9592,"MavenSuperFireProjectileImpact","",[],4,0.05,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9593,"MavenBrainDeceleratingProjectile","",[],2.4,0.05,"",4,[],[],"",0,[],"",2,1000,963,"","",[],"","","",[],""
9594,"MavenBrainDeceleratingProjectile2","",[],2.4,0.05,"",4,[],[],"",0,[],"",2,1000,963,"","",[],"","","",[],""
9595,"MavenBrainDeceleratingProjectile3","",[],2.4,0.05,"",4,[],[],"",0,[],"",2,1000,963,"","",[],"","","",[],""
9596,"MavenBrainDeceleratingProjectileExplode","",[],2.52,0.0445,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
9597,"MavenBrainProjectileBarrageExplode","",[],2.52,0.0445,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9598,"MavenBrainOrbitDaemonExplode","",[],3.5,0.055,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
9599,"MavenBrainOrbitDaemonExplodeEnraged","",[],3.5,0.055,"",4,[],[],"",0,[],"",2,750,179,"","",[],"","","",[],""
9600,"MavenVolatileExplodeNoCast","",[],3.5,0.055,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9601,"MavenVolatileExplodeNoCastPurple","",[],3.5,0.055,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9602,"MavenCollapseVolatiles","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1083,"","",[],13,"","",[],""
9603,"MavenBrainBeamVolatileExplode","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],""
9604,"MavenBrainIonCannonVolatileExplode","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],""
9605,"HellscapeFleshBossTentacleMoveDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,1000,929,"","",[],"","","",[],""
9606,"SecretDesecrateMonsterTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,2070,871,"","",[],97,"","",[],""
9607,"SecretDesecrateMonsterEarthquakeTriggered","",[],1,0,"",4,[],[],"",0,[],"",2,1000,537,"","",[],"","","",[],""
9608,"SecretDesecrateMonsterMultiSlash","",[],0,0,"",1,[],[],"",0,[],"",2,1000,986,"","",[],13,"","",[],""
9609,"EASMavenMapSpawnClone","",[],1,0,"",4,[],[],"",0,[],"",2,2500,992,"","",[],66,"","",[],""
9610,"WalkEmergeSirusInfluence","",[],1,0,"",4,[],[],"",0,[],"",2,400,947,"","",[],"","","",[],""
9611,"ChestSummonAdditionalPack","",[],1,0,"",4,[],[],"",0,[],"",2,500,300,"","",[],"","","",[],""
9612,"DjinnDemonTornadoBurst","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9613,"GSIceSaplingRuneAftershock","",[],1,0,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9614,"ChainGrab","",[],1,0,"",1,[],[],"",986729958,[],"",2,1000,1312,"","",[],"","","",[],""
9615,"EGBloodChieftainFireBuff","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1083,"","",[],"","","",[],""
9616,"GABloodChieftainSlam","",[],1,0,"",4,[],[],"",0,[],"",2,3000,986,"","",[],13,"","",[],""
9617,"GABloodChieftainSlamRuin","",[],1,0,"",4,[],[],"",0,[],"",2,3000,986,"","",[],58,"","",[],""
9618,"GSWraithIceBeam","",[],1.4624,0.0585,"",4,[],[],"",0,[],"",2,3200,987,"","",[],22,"","",[],""
9619,"GSWraithIceNova","",[],1.246,0.0436,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9620,"GSWraithIceNovaRuin","",[],1.246,0.0436,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9621,"EASDjinnDemonWaterBeam","",[],1.5,0.046,"",4,[],[],"",0,[],"",2,3000,888,"","",[],20,"","",[],""
9622,"GATrialMasterBossCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],9,"","",[],""
9623,"GATrialMasterBossSlamSpikeNova","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],13,"","",[],""
9624,"GATrialMasterBossSlamShockwave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],104,"","",[],""
9625,"GATrialMasterBossShockwaveTrigger","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9626,"GATrialMasterBossCleaveRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],19,"","",[],""
9627,"GSTrialMasterBossOmegaProjectileExplode","",[],2.1,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"",132,"",[],""
9628,"GSTrialMasterBossOmegaProjectileExplodeRuin","",[],2.1,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"",132,"",[],""
9629,"GSTrialMasterBossGroundSpearNova","",[],1.8,0.04,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"",133,"",[],""
9630,"GATrialMasterBossGroundSpearImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9631,"GSTrialMasterBossFirecrackerProjectileExplode","",[],1,0.035,"",4,[],[],"",0,[],"",2,1000,987,"","",[],"","","",[],""
9632,"GATrialMasterBossSlamFrontal","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9633,"UltimatumGuardDeceleratingProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,963,"","",[],45,"","",[],""
9634,"UltimatumGuardDeceleratingProjectileRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,963,"","",[],59,"","",[],""
9635,"UltimatumGuardProjectileImpact","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9636,"UltimatumGuardProjectileImpactRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9637,"UltimatumGuardConeArrowLightning","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],58,"","",[],""
9638,"UltimatumGuardConeArrowCold","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],58,"","",[],""
9639,"UltimatumGuardConeArrowFire","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],58,"","",[],""
9640,"UltimatumGuardAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1094,"","",[],13,"","",[],""
9641,"UltimatumGuardAbyssSlamRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1830,1094,"","",[],104,"","",[],""
9642,"TrialMasterBossAbyssSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],58,"","",[],""
9643,"TrialMasterBossAbyssSlamRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1094,"","",[],47,"","",[],""
9644,"Exsanguinate","",[],1.5195,0.0525,"",1,[],[],"",1972035075,[],"",2,800,1313,"","",[],"","","",[],""
9645,"GSUltimatumSnakeNova","",[],2.2508,0.0525,"",4,[],[],"",0,[],"",2,1000,987,"","",[],1,"","",[],""
9646,"GSUltimatumSnakeNovaRuin","",[],2.2508,0.0525,"",4,[],[],"",0,[],"",2,1000,987,"","",[],1,"","",[],""
9647,"MPWBloodApeThrow","",[],0,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
9648,"MPSVaalSkitterbotBasicCold","",[],3.62,0.0413,"",4,[],[],"",0,[],"",2,1000,327,"","",[],20,"","",[],""
9649,"MPSVaalSkitterbotBasicLightning","",[],3.62,0.0413,"",4,[],[],"",0,[],"",2,1000,327,"","",[],20,"","",[],""
9650,"CorruptingFever","",[],0.3624,0.05,"",1,[],[],"",-1797236249,[],"",2,0,1314,"","",[],"","","",[],""
9651,"SSMVaalSkitterbotApparitionCold","",[],1,0,"",4,[],[],"",0,[],"",2,1500,352,"","",[],23,"","",[],""
9652,"SSMVaalSkitterbotApparitionLightning","",[],1,0,"",4,[],[],"",0,[],"",2,1500,352,"","",[],23,"","",[],""
9653,"SSMVaalSkitterbotApparitionColdRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1500,352,"","",[],23,"","",[],""
9654,"SSMVaalSkitterbotApparitionLightningRuin","",[],1,0,"",4,[],[],"",0,[],"",2,1500,352,"","",[],23,"","",[],""
9655,"SupportBloodthirst",1,[0],0.12,0.028,"C",1,[],"[25,32,35,36,49,76]","",-1598677534,[],"",2,1000,"",1,"",[],"","","",[],""
9656,"GTSabreSpiderCycloneProjectiles","",[],1,0,"",4,[],[],"",0,[],"",2,2130,1153,"","",[],16,"","",[],""
9657,"GTSabreSpiderCycloneProjectilesRuin","",[],1,0,"",4,[],[],"",0,[],"",2,2130,1153,"","",[],44,"","",[],""
9658,"SSMSabreSpiderCyclone","",[],1,0,"",4,[],[],"",0,[],"",2,0,353,"","",[],"","","",[],""
9659,"SSMSabreSpiderCycloneRuin","",[],1,0,"",4,[],[],"",0,[],"",2,0,353,"","",[],"","","",[],""
9660,"GAVaalGuardPostLeap","",[],1,0,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9661,"MPSUltimatumSnakeProjectileBasic","",[],0.723,0.04,"",4,[],[],"",0,[],"",2,2500,327,"","",[],20,"","",[],""
9662,"EASUltimatumSnakeMultiSpit","",[],1,0,"",4,[],[],"",0,[],"",2,2800,888,"","",[],26,"","",[],""
9663,"TrialmasterTetherSpike","",[],2,0.041,"",4,[],[],"",0,[],"",2,2500,1315,"","",[],32,135,"",[],""
9664,"TrialmasterChaosShrine","",[],1.25,0.04,"",4,[],[],"",0,[],"",2,2000,1316,"","",[],35,"","",[],""
9665,"TrialmasterTimestopSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1317,"","",[],13,"","",[],""
9666,"TrialmasterTimestopProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1317,"","",[],27,"","",[],""
9667,"TrialMasterCycloneBegin","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1037,"","",[],77,"","",[],""
9668,"TrialmasterCyclone","",[],1,0,"",4,[],[],"",0,[],"",2,1000,211,"","",[],"","","",[],""
9669,"Bloodreap","",[],1.4057,0.0501,"",1,[],[],"",-2002483133,[],"",2,800,1318,"","",[],"","","",[],""
9670,"BloodreapRoyale","",[],1.717,0.0426,"",1,[],[],"",1168891067,[],"",2,800,1318,"","",[],"","","",[],""
9671,"AddBuffPaleApeDegenAura","",[],0.9,0,"",4,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],""
9672,"AddBuffPaleApeDegenAuraRuin","",[],0.9,0,"",4,[],[],"",0,[],"",2,1000,874,"","",[],"","","",[],""
9673,"MPSUltimatumFireBasic","",[],1.3602,0.0465,"",4,[],[],"",0,[],"",2,1500,327,"","",[],20,"","",[],""
9674,"MPSUltimatumColdBasic","",[],1.3602,0.0465,"",4,[],[],"",0,[],"",2,1500,327,"","",[],20,"","",[],""
9675,"MPSUltimatumLightningBasic","",[],1.3602,0.0465,"",4,[],[],"",0,[],"",2,1500,327,"","",[],20,"","",[],""
9676,"MPSUltimatumChaosBasic","",[],1.4768,0.0282,"",4,[],[],"",0,[],"",2,1500,327,"","",[],20,"","",[],""
9677,"EAAVaalGuardRollLeft","",[],1,0,"",4,[],[],"",0,[],"",2,670,1037,"","",[],84,"","",[],""
9678,"EAAVaalGuardRollRight","",[],1,0,"",4,[],[],"",0,[],"",2,670,1037,"","",[],85,"","",[],""
9679,"VaalGuardDagger","",[],1,0,"",4,[],[],"",0,[],"",2,1500,57,"","",[],58,"","",[],""
9680,"EASPaleApeAura","",[],1,0,"",4,[],[],"",0,[],"",2,1000,888,"","",[],23,"","",[],""
