"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
5046,7398,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],306
5047,7399,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],306
5048,7400,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5049,7401,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5050,7402,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5051,7403,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5052,7404,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5053,7405,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5054,7406,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5055,7407,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5056,7408,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5057,7409,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5058,7410,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5059,7411,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],389
5060,7412,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],373
5061,7413,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],373
5062,7414,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],373
5063,7415,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],298
5064,7416,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5065,7417,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5066,7418,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5067,7419,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5068,7420,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5069,7421,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5070,7422,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5071,7423,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5072,7424,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],385
5073,7425,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],306
5074,7426,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5075,7427,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],306
5076,7428,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5077,7429,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],389
5078,7430,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],385
5079,7431,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],396
5080,7432,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],399
5081,7433,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5082,7434,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5083,7435,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5084,7436,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5085,7437,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5086,7438,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5087,7439,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5088,7440,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5089,7441,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5090,7442,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5091,7443,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5092,7444,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5093,7445,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5094,7446,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5095,7447,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],304
5096,7448,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5097,7449,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],373
5098,7450,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],373
5099,7451,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],373
5100,7452,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5101,7453,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5102,7454,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5103,7455,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5104,7456,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5105,7457,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5106,7458,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5107,7459,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5108,7460,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5109,7461,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5110,7462,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5111,7463,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5112,7464,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5113,7465,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5114,7466,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5115,7467,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5116,7468,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5117,7469,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5118,7470,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5119,7471,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5120,7472,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5121,7473,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5122,7474,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5123,7475,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5124,7476,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5125,7477,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5126,7478,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5127,7479,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5128,7480,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5129,7481,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5130,7482,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5131,7483,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5132,7484,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5133,7485,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],384
5134,7486,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5135,7487,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5136,7488,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],304
5137,7489,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],394
5138,7490,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],394
5139,7491,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],304
5140,7492,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],304
5141,7493,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],389
5142,7494,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],389
5143,7495,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],376
5144,7496,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5145,7497,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5146,7498,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5147,7499,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5148,7500,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5149,7501,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5150,7502,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5151,7503,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5152,7504,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5153,7505,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5154,7506,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5155,7507,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5156,7508,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5157,7509,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],298
5158,7510,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5159,7511,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5160,7512,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5161,7513,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5162,7514,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5163,7515,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5164,7516,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5165,7517,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415
5166,7518,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5167,7519,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5168,7520,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5169,7521,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5170,7522,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5171,7523,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5172,7524,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5173,7525,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5174,7526,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5175,7527,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5176,7528,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5177,7529,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5178,7530,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5179,7531,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5180,7532,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5181,7533,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],380
5182,7534,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5183,7535,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5184,7536,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5185,7537,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5186,7538,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5187,7539,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5188,7540,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5189,7541,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5190,7542,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5191,7543,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5192,7544,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5193,7545,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5194,7546,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5195,7547,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5196,7548,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5197,7549,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5198,7550,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5199,7551,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5200,7552,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5201,7553,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5202,7555,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5203,7556,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5204,7557,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5205,7558,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5206,7559,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5207,7560,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5208,7561,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5209,7554,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5210,7562,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5211,7563,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],408
5212,7564,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5213,7565,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5214,7566,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5215,7567,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],306
5216,7568,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5217,7569,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],392
5218,7570,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],388
5219,7571,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],374
5220,7572,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],388
5221,7573,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],388
5222,7574,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],388
5223,7575,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],388
5224,7576,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],383
5225,7577,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],388
5226,7578,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],394
5227,7579,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],394
5228,7580,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],394
5229,7581,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],408
5230,7582,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],415
5231,7583,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5232,7584,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5233,7585,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5234,7586,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5235,7587,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5236,7588,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5237,7589,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5238,7590,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5239,7591,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5240,7592,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],399
5241,7593,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5242,7594,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5243,7595,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5244,7596,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5245,7597,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5246,7598,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422
5247,7599,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],421
5248,7600,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],421
5249,7601,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],421
5250,7602,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],421
5251,7603,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],421
5252,7604,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],421
5253,7605,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],317
5254,7606,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],431
5255,7607,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],431
5256,7608,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],431
5257,7609,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],431
5258,7610,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],431
5259,7611,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],431
5260,7613,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],439
5261,7614,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],439
5262,7615,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],439
5263,7616,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],439
5264,7617,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],439
5265,7618,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],439
5266,7612,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],352
5267,7619,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5268,7620,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",3,[],[],[],20,[],435
5269,7621,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",3,[],[],[],20,[],435
5270,7622,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",3,[],[],[],20,[],435
