"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
6647,9075,20,5,"hideout_doodad","","","Creates an object in your hideout. This Map Device blossoms with greater intensity as you open higher tier Maps.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],566,"","","",""
6648,9076,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],616,"","","",""
6649,9077,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],616,"","","",""
6650,9078,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],616,"","","",""
6651,9079,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6652,9080,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6653,9081,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6654,9082,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6655,9083,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6656,9084,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6657,9085,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6658,9086,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],590,"","","",""
6659,9087,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],590,"","","",""
6660,9088,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],590,"","","",""
6661,9089,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],590,"","","",""
6662,9090,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],590,"","","",""
6663,9091,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],590,"","","",""
6664,9093,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],383,"","","",""
6665,9092,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],383,"","","",""
6666,9103,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6667,9104,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6668,9105,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],367,"","","",""
6669,9106,20,5,"hideout_doodad","","","Creates an object in your hideout. Variations control the sacrifice frequency.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6670,9107,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6671,9108,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6672,9109,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6673,9110,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6674,9111,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6675,9112,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6676,9113,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6677,9114,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6678,9115,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6679,9116,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6680,9117,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6681,9118,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6682,9119,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6683,9120,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6684,9121,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],383,"","","",""
6685,9122,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","","",""
6686,9123,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],611,"","","",""
6687,9124,20,5,"hideout_doodad","","","Creates an object in your hideout. Turns a section of your hideout into a PVP arena.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],615,"","","",""
6688,9125,20,5,"hideout_doodad","","","Awarded for 1st Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6689,9126,20,5,"hideout_doodad","","","Awarded for 2nd Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6690,9127,20,5,"hideout_doodad","","","Awarded for 3rd Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6691,9128,20,5,"hideout_doodad","","","Awarded for 4th to 10th Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6692,9129,20,5,"hideout_doodad","","","Awarded for 1st Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6693,9130,20,5,"hideout_doodad","","","Awarded for 2nd Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6694,9131,20,5,"hideout_doodad","","","Awarded for 3rd Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6695,9132,20,5,"hideout_doodad","","","Awarded for 4th to 10th Place in a November 2023 Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6696,9133,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],455,"","","",""
6697,9134,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6698,9135,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],612,"","","",""
6699,9136,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],613,"","","",""
6700,9137,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],613,"","","",""
6701,9138,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],613,"","","",""
6702,8435,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],611,"","","",""
6703,8436,1,5,"hideout_doodad","","","Creates an object in your hideout. The sacred seedling grows based on how much lifeforce you funnel into your items. It also displays the total amount of lifeforce you have used, or used within a specific League.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],615,"","","",""
6704,9162,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6705,9163,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6706,9164,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6707,9165,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6708,9166,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6709,9167,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6710,9168,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6711,9169,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6712,9170,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6713,9171,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","","",""
6714,9172,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],620,"","","",""
6715,9173,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],620,"","","",""
6716,9174,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],620,"","","",""
6717,9175,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],620,"","","",""
6718,9176,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],620,"","","",""
6719,9177,10,1,"add_snake_oil_buff","Right click on this item to use it. Cannot be removed from hideout.","","Exiles that consume Serpent Extract daily are sane exiles. ",[],"","","",[],[],0,"<<xbox_button_a>> to use.",0,"","",[],[],[],19,[],"","","","",""
6720,9182,7,3,"","","","<currencyitem>{3x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6721,9183,8,3,"","","","<uniqueitem>{Headhunter}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6722,9184,9,3,"","","","<uniqueitem>{Lifesprig}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6723,9185,7,3,"","","","<rareitem>{Two-Stone Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6724,9186,6,3,"","","","<whiteitem>{Prismatic Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6725,9187,5,3,"","","","<uniqueitem>{Axe}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6726,9188,5,3,"","","","<uniqueitem>{Nightmare Bascinet}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6727,9189,3,3,"","","","<currencyitem>{40x Scroll of Wisdom}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6728,9190,8,3,"","","","<uniqueitem>{Voll's Devotion}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6729,9191,9,3,"","","","<uniqueitem>{Blood of Corruption}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6730,9192,4,3,"","","","<magicitem>{Life Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6731,9193,5,3,"","","","<uniqueitem>{Prismatic Ring}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6732,9194,11,3,"","","","<uniqueitem>{Headhunter}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6733,9195,3,3,"","","","<uniqueitem>{The Goddess Bound}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6734,9196,5,3,"","","","<currencyitem>{10x Orb of Regret}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6735,9197,6,3,"","","","<gemitem>{Minion Gem}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6736,9198,13,3,"","","","<gemitem>{Level 21 Spell Gem}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6737,9199,9,3,"","","","<uniqueitem>{Taste of Hate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6738,9200,12,3,"","","","<currencyitem>{Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6739,9201,8,3,"","","","<uniqueitem>{Divination Distillate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6740,9202,7,3,"","","","<uniqueitem>{Rise of the Phoenix}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6741,9203,4,3,"","","","<rareitem>{Amulet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6742,9204,9,3,"","","","<uniqueitem>{Wake of Destruction}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6743,9205,6,3,"","","","<whiteitem>{Six-Link Staff}\r\n<default>{Item Level:} <normal>{55}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6744,9206,3,3,"","","","<currencyitem>{Gemcutter's Prism}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6745,9207,5,3,"","","","<divination>{Divination Card}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6746,9208,2,3,"","","","<rareitem>{Jewellery}\r\n<default>{Item Level:} <normal>{79}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6747,9209,1,3,"","","","<currencyitem>{5x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6748,9210,7,3,"","","","<magicitem>{Runic One-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6749,9211,12,3,"","","","<uniqueitem>{Mjölner}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6750,9212,5,3,"","","","<currencyitem>{5x Currency}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6751,9213,10,3,"","","","<uniqueitem>{League-Specific Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6752,9214,7,3,"","","","<currencyitem>{20x Orb of Fusing}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6753,9215,5,3,"","","","<uniqueitem>{Romira's Banquet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6754,9216,8,3,"","","","<currencyitem>{Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6755,9217,12,3,"","","","<uniqueitem>{Crown of Eyes}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6756,9218,4,3,"","","","<uniqueitem>{The Whispering Ice}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6757,9219,9,3,"","","","<currencyitem>{5x Regal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6758,9220,8,3,"","","","<uniqueitem>{Kaom's Heart}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6759,9221,5,3,"","","","<currencyitem>{3x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6760,9222,7,3,"","","","<uniqueitem>{Windripper}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6761,9223,9,3,"","","","<uniqueitem>{Pledge of Hands}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6762,9224,3,3,"","","","<gemitem>{Gem}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6763,9225,6,3,"","","","<whiteitem>{Six-Link Astral Plate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6764,9226,11,3,"","","","<whiteitem>{Six-Link Body Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6765,9227,11,3,"","","","<gemitem>{Level 4 Enhance}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6766,9228,6,3,"","","","<currencyitem>{10x Vaal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6767,9229,6,3,"","","","<uniqueitem>{Alpha's Howl}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6768,9230,4,3,"","","","<uniqueitem>{Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6769,9231,7,3,"","","","<currencyitem>{10x Gemcutter's Prism}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6770,9232,16,3,"","","","<uniqueitem>{Atziri's Acuity}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6771,9233,9,3,"","","","<uniqueitem>{Tabula Rasa}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6772,9234,6,3,"","","","<rareitem>{Map}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6773,9235,4,3,"","","","<magicitem>{Dictator's Prophecy Wand}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6774,9236,9,3,"","","","<uniqueitem>{Maligaro's Virtuosity}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6775,9237,5,3,"","","","<whiteitem>{Five-Link Staff}\r\n<default>{Item Level:} <normal>{66}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6776,9238,7,3,"","","","<uniqueitem>{The Whispering Ice}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6777,9239,6,3,"","","","<uniqueitem>{Le Heup of All}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6778,9240,10,3,"","","","<uniqueitem>{Atziri's Disfavour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6779,9241,9,3,"","","","<uniqueitem>{Doedre Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6780,9242,8,3,"","","","<uniqueitem>{Map}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6781,9243,8,3,"","","","<currencyitem>{10x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6782,9244,5,3,"","","","<size:31>{<magicitem>{Bloodthirsty Eternal Sword}\r\n<default>{Item Level:} <normal>{66}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6783,9245,7,3,"","","","<rareitem>{Map}\r\n<default>{Map Tier:} <normal>{15}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6784,9246,4,3,"","","","<uniqueitem>{Sword}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6785,9247,9,3,"","","","<currencyitem>{Mirror of Kalandra}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6786,9248,11,3,"","","","<gemitem>{Level 4 Enlighten}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6787,9249,3,3,"","","","<currencyitem>{Vaal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6788,9250,7,3,"","","","<uniqueitem>{Song of the Sirens}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6789,9251,9,3,"","","","<gemitem>{Level 20 Support Gem}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6790,9252,11,3,"","","","<gemitem>{Level 4 Empower}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6791,9253,6,3,"","","","<gemitem>{Level 20 Gem}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6792,9254,2,3,"","","","<gemitem>{Mirror Arrow}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6793,9255,3,3,"","","","<currencyitem>{7x Orb of Alchemy}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6794,9256,4,3,"","","","<uniqueitem>{Mon'tregul's Grasp}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6795,9257,6,3,"","","","<gemitem>{Summon Raging Spirit}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6796,9258,9,3,"","","","<size:31>{<magicitem>{Merciless One-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6797,9259,5,3,"","","","<uniqueitem>{Shield}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6798,9260,4,3,"","","","<magicitem>{Seraphim's Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6799,9261,5,3,"","","","<currencyitem>{3x Orb of Fusing}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6800,9262,8,3,"","","","<uniqueitem>{Kaom's Heart}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6801,9263,5,3,"","","","<uniqueitem>{Doryani's Fist}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6802,9264,9,3,"","","","<uniqueitem>{Dagger}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6803,9265,8,3,"","","","<uniqueitem>{Bow}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6804,9266,7,3,"","","","<uniqueitem>{Mao Kun}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6805,9267,9,3,"","","","<uniqueitem>{Doryani's Fist}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6806,9268,6,3,"","","","<uniqueitem>{Staff}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6807,9269,8,3,"","","","<magicitem>{Gemini Claw of Celebration}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6808,9270,13,3,"","","","<uniqueitem>{Voltaxic Rift}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6809,9271,12,3,"","","","<uniqueitem>{Midnight Bargain}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6810,9272,8,3,"","","","<uniqueitem>{Shavronne's Revelation}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6811,9273,8,3,"","","","<uniqueitem>{Shavronne Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6812,9274,6,3,"","","","<gemitem>{Level 3 Enlighten}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6813,9275,3,3,"","","","<uniqueitem>{The Taming}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6814,9276,5,3,"","","","<uniqueitem>{Drillneck}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6815,9277,4,3,"","","","<whiteitem>{Map}\r\n<default>{Map Tier:} <normal>{14}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6816,9278,6,3,"","","","<whiteitem>{Six-Link Harbinger Bow}\r\n<default>{Item Level:} <normal>{91}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6817,9279,4,3,"","","","<magicitem>{Surgeon's Flask}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6818,9280,9,3,"","","","<gemitem>{Vaal Gem}\r\n<default>{Quality:} <augmented>{+20%}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6819,9281,3,3,"","","","<whiteitem>{Mortal Hope}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6820,9282,5,3,"","","","<uniqueitem>{Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6821,9283,7,3,"","","","<uniqueitem>{Ring}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6822,9284,4,3,"","","","<size:31>{<magicitem>{Merciless Two-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6823,9285,1,3,"","","","<currencyitem>{10x Cartographer's Chisel}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6824,9286,6,3,"","","","<whiteitem>{Six-Link Coronal Maul}\r\n<default>{Item Level:} <normal>{83}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6825,9287,5,3,"","","","<uniqueitem>{Death's Hand}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
6826,9288,4,3,"","","","<uniqueitem>{Wand}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","","",""
