"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
801,"CurseOnHitPlusSupport","",10052,"",10053,"","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.","","[51,11,16,42,26]",14132,3
802,"ElementalFocusPlusSupport","",10054,"","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.","","[51,11,16]",14133,3
803,"IncreasedAreaOfEffectPlusSupport","",10055,"","","","Supports any skill with an area of effect.","","[51,11,16,14]",14134,3
804,"LightningPenetrationPlusSupport","",10056,"","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.","","[2,51,11,16]",14135,3
805,"MinionDamagePlusSupport","",10057,"","","","Supports skills which create Minions.","","[51,11,16,8]",14136,3
806,"SpellCascadePlusSupport","",10058,"","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[14,4,51,11,16]",14137,3
807,"SpellEchoPlusSupport","",10059,"","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, blink skills, or skills with a reservation.","","[4,51,11,16]",14138,3
808,"UnboundAilmentsPlusSupport","",10060,"","","","Supports any skill that hits enemies or inflicts ailments","","[51,11,16]",14139,3
809,"UnleashPlusSupport","",10061,"","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[4,51,11,16]",14140,3
810,"EmpowerPlusSupport","",2592,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.","","[29,48,51,9,16]",14141,3
811,"EnlightenPlusSupport","",3076,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.","","[29,48,51,11,16]",14142,3
812,"EnhancePlusSupport","",2853,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.","","[29,48,51,10,16]",14143,3
813,"ArcaneCloak","",10128,"","","","","","[11,25,4,15,34,2,46]","",3
814,"ProjectilePortal","",10129,"","","","","","[10,25,4,15]","",3
815,"StormBind","",10130,"",10133,"","","","[11,25,4,14,30,2,15,46]","",3
816,"StormBindAltX","Stormbind of Teleportation",10131,"",10134,"","","","[11,25,4,14,30,2,15,46,22,35,37]","",1
817,"StormBindAltY","[DNT] StormBindAltY",10132,"",10133,"","","","[11,25,4,14,30,2,15,46]","",2
818,"KineticBolt","",10135,"","","","","","[11,25,13,5]","",3
819,"KineticBoltAltX","Kinetic Bolt of Fragmentation",10136,"","","","","","[11,25,13,5]","",1
820,"KineticBoltAltY","[DNT] KineticBoltAltY",10137,"","","","","","[11,25,13,5]","",2
821,"BladeBlast","",10138,"","","","","","[10,25,4,14,33]","",3
822,"BladeBlastAltX","Blade Blast of Unloading",10139,"","","","","","[10,25,4,14,33,38]","",1
823,"BladeBlastAltY","Blade Blast of Dagger Detonation",10140,"","","","","","[10,25,4,14,33,38]","",2
824,"BloodWhirl","",10142,"","","","","","[10,25,13,14,22,30,33,7]","",3
825,"Spellslinger","",10144,"",10143,"","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","Spellslinger Support","[26,11,25,4]","",3
826,"ArchmageSupport","",10145,"","","","Supports spell skills that deal damage with hits and have no reservation. Cannot support arcane skills, Brand skills, Orb skills, Vaal skills, or skills used by totems, traps or mines. Cannot modify the skills of minions.","","[2,46,11,16,4]",14145,3
827,"SecondWindSupport","",10285,"","","","Supports skills with cooldowns.\nCannot support triggered skills.","","[10,16]",14144,3
828,"ArcanistBrand","",10363,"",10362,"","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","Arcanist Brand Support","[26,11,25,4,15,32]","",3
829,"IntimidatingCry","",8661,"","","","","","[27,9,25,14,15,33]","",3
830,"SeismicCry","",10365,"","","","","","[27,9,25,14,15]","",3
831,"AncestralCry","",10366,"","","","","","[27,9,25,14,15]","",3
832,"PenanceBrand","",10368,"","","","","","[11,25,4,14,33,2,15,32]","",3
833,"PenanceBrandAltX","Penance Brand of Dissipation",10369,"","","","","","[11,25,4,14,33,2,15,32]","",1
834,"PenanceBrandAltY","Penance Brand of Conduction",10370,"","","","","","[11,25,4,14,33,2,15,32]","",2
835,"WintertideBrand","",10371,"","","","","","[11,25,4,14,1,15,32]","",3
836,"WintertideBrandAltX","[DNT] WintertideBrandAltX",10372,"","","","","","[11,25,4,14,1,15,32]","",1
837,"WintertideBrandAltY","[DNT] WintertideBrandAltY",10373,"","","","","","[11,25,4,14,1,15,32]","",2
838,"Earthshatter","",10374,"","","","","","[9,25,13,14,40,15,7]","",3
839,"EarthshatterAltX","Earthshatter of Fragility",10375,"","","","","","[9,25,13,14,40,15,7]","",1
840,"EarthshatterAltY","Earthshatter of Prominence",10376,"","","","","","[9,25,13,14,40,15,7]","",2
841,"GeneralsCry","",10377,"",10380,"","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","General's Cry Support","[27,9,25,14,15]","",3
842,"GeneralsCryAltX","[DNT] GeneralsCryAltX",10378,"",10380,"","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","General's Cry Support","[27,9,25,14,15]","",1
843,"GeneralsCryAltY","[DNT] GeneralsCryAltY",10379,"",10380,"","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","General's Cry Support","[27,9,25,14,15]","",2
844,"FistOfWarSupport","",10388,"","","","Supports slam skills, providing a powerful boost when they're used, with a delay before they can be boosted again. Cannot support Vaal skills or triggered skills. Cannot modify the skills of minions. Only skills you use yourself can receive the boost.","","[40,13,7,14,9,16]",14147,3
845,"SwiftbrandSupport","",10394,"","","","Supports skills which create brands.","","[32,11,16]",14148,3
846,"UrgentOrdersSupport","",10405,"","","","Supports warcry skills.","","[27,9,16]",14146,3
847,"BlazingSalvo","",10542,"","","","","","[11,25,4,14,0,5]","",3
848,"BlazingSalvoAltX","[DNT] Blazing Salvo of Wildfire",10543,"","","","","","[11,25,4,14,0,5]","",1
849,"BlazingSalvoAltY","[DNT] BlazingSalvoAltY",10544,"","","","","","[11,25,4,14,0,5]","",2
850,"VoidSphere","",10549,"","","","","","[11,25,4,14,15,33,3,44]","",3
851,"VoidSphereAltX","Void Sphere of Rending",10550,"","","","","","[11,25,4,14,15,33,3,44]","",1
852,"VoidSphereAltY","[DNT] VoidSphereAltY",10551,"","","","","","[11,25,4,14,15,33,3,44]","",2
853,"CracklingLance","",10554,"","","","","","[11,25,4,14,2]","",3
854,"CracklingLanceAltX","Crackling Lance of Branching",10555,"","","","","","[11,25,4,14,2]","",1
855,"CracklingLanceAltY","Crackling Lance of Disintegration",10556,"","","","","","[11,25,4,14,2]","",2
856,"FrostShield","",10558,"","","","","","[47,11,25,4,14,15,1]","",3
857,"SplittingSteel","",10560,"","","","","","[10,25,13,5,14,33]","",3
858,"SplittingSteelAltX","Splitting Steel of Ammunition",10561,"","","","","","[10,25,13,5,14,33]","",1
859,"SplittingSteelAltY","[DNT] SplittingSteelAltY",10562,"","","","","","[10,25,13,5,14,33]","",2
860,"SigilOfPower","",10563,"","","","","","[11,25,4,14,15,2,46]","",3
861,"FlameWall","",10564,"","","","","","[11,25,4,14,15,0]","",3
862,"FlameWallAltX","[DNT] Flame Wall of Forking",10565,"","","","","","[11,25,4,14,15,0]","",1
863,"FlameWallAltY","[DNT] Flame Wall of Surging",10566,"","","","","","[11,25,4,14,15,0]","",2
864,"ImpendingDoomSupport","",10575,"",10577,"","Supports hex curse skills, causing them to trigger Doom Blast when the hex ends. Cannot support curse skills which are triggered or applied as an aura.","","[11,16,42,25,4,14,3,26]",14150,3
865,"Hexblast","",10588,"","","","","","[11,25,4,14,3,42]","",3
866,"HexblastAltX","Hexblast of Contradiction",10589,"","","","","","[11,25,4,14,3,42]","",1
867,"HexblastAltY","Hexblast of Havoc",10590,"","","","","","[11,25,4,14,3,42]","",2
868,"PinpointSupport","",10591,"","","","Supports projectile spells you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.","","[11,16,5,4]",24109,3
869,"FlammableShot","",10777,"","","","","","[10,25,13,5,14,15,0,6]","",3
870,"Hydrosphere","",10778,"","","","","","[11,25,4,14,15,1,44,2,33]","",3
871,"HydrosphereAltX","[DNT] HydrosphereAltX",10779,"","","","","","[11,25,4,14,15,1,44,2,33]","",1
872,"HydrosphereAltY","[DNT] HydrosphereAltY",10780,"","","","","","[11,25,4,14,15,1,44,2,33]","",2
873,"TrinitySupport","",10783,"","","","Supports skills that hit enemies, causing them to gain bonuses while you have resonance of all three elements, and to grant resonance of elements other than the highest one in a hit. There is a maximum of 50 Resonance for each Element. Cannot support triggered skills, instant skills, orb skills, brands, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[11,16]",24256,3
874,"DeathAura","",6352,"","","","","","[25,4,14,12,3,26]","",3
875,"Envy","",5999,"","","","","","[11,25,4,14,12,3]","",3
876,"GluttonyOfElements","",4688,"","","","","","[25,4,14,15,24,12]","",3
877,"BlindingAura","",8727,"","","","","","[25,4,14,12,26]","",3
878,"Exsanguinate","",10903,"","","","","","[9,25,4,18,33,15]","",3
879,"ExsanguinateAltX","Exsanguinate of Transmission",10904,"","","","","","[9,25,4,18,33,15]","",1
880,"ExsanguinateAltY","[DNT] ExsanguinateAltY",10905,"","","","","","[9,25,4,18,33,15]","",2
881,"CorruptingFever","",10911,"","","","","","[9,25,4,15,33]","",3
882,"BloodthirstSupport","",10916,"","","","Supports attack skills. Cannot support triggered skills, skills which create minions, or skills used by totems, traps or mines.","","[13,33,9,16]",14151,3
883,"Bloodreap","",10930,"","","","","","[9,25,4,33,14,15]","",3
884,"BloodreapAltX","[DNT] BloodreapAltX",10931,"","","","","","[9,25,4,33,14,15]","",1
885,"BloodreapAltY","[DNT] BloodreapAltY",10932,"","","","","","[9,25,4,33,14,15]","",2
886,"PetrifiedBlood","",10971,"","","","","","[9,25,4]","",3
887,"CrueltySupport","",10972,"","","","Supports any skill that hits enemies. Minions cannot gain Cruelty.","","[9,16,15]",14152,3
888,"LifetapSupport","",10988,"","","","Supports any non-blessing skill. Minions cannot gain the Lifetap buff.","","[9,16,15]",14153,3
889,"ChargedAttackRoyale","",5505,"","","","","","[10,25,13,14,30,33,7]","",3
890,"CycloneRoyale","",2386,"","","","","","[10,25,13,14,22,30,33,7]","",3
891,"DualStrikeRoyale","",296,"","","","","","[47,10,25,13,7,36]","",3
892,"LacerateRoyale","",5561,"","","","","","[10,25,13,14,33,7]","",3
893,"BladestormRoyale","",9782,"","","","","","[9,25,13,14,15,7]","",3
894,"ChainHookRoyale","",9793,"","","","","","[9,25,13,14,22,7]","",3
895,"EarthquakeRoyale","",5125,"","","","","","[9,25,13,14,15,40,7]","",3
896,"MeleeTotemRoyale","",5207,"","","","","","[9,25,13,19,7,36]","",3
897,"AncestralWarchiefRoyale","",5556,"","","","","","[9,25,13,19,14,40,7]","",3
898,"GeneralsCryRoyale","",10381,"",10382,"","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","General's Cry Support","[27,9,25,14,15]","",3
899,"LeapSlamRoyale","",106,"","","","","","[9,25,13,14,22,35,40,7]","",3
900,"ShieldChargeRoyale","",202,"","","","","","[9,25,13,14,22,35,33,7]","",3
901,"ChargedDashRoyale","",8765,"","","","","","[10,25,22,14,30,13,2,7]","",3
902,"GlacialHammerRoyale","",932,"","","","","","[9,25,13,7,36,1]","",3
903,"IceCrashRoyale","",4499,"","","","","","[9,25,13,14,1,40,7]","",3
904,"MoltenStrikeRoyale","",3519,"","","","","","[9,25,13,5,14,7,36,0]","",3
905,"SmiteRoyale","",8894,"","","","","","[2,9,25,13,14,15,7,36,12]","",3
906,"ThrownShieldProjectileRoyale","",5885,"","","","","","[10,25,13,5,33]","",3
907,"ThrownWeaponRoyale","",2708,"","","","","","[10,25,13,5]","",3
908,"VenomGyreRoyale","",9993,"","","","","","[10,25,13,5,3,15]","",3
909,"WhirlingBladesRoyale","",311,"","","","","","[10,25,13,22,35,7]","",3
910,"PunctureRoyale","",1822,"","","","","","[10,25,13,5,15,7,36,33,6]","",3
911,"RainOfArrowsRoyale","",8783,"","","","","","[10,25,13,14,5,6]","",3
912,"ScourgeArrowRoyale","",9024,"","","","","","[10,25,13,5,30,3,6]","",3
913,"ToxicRainRoyale","",9033,"","","","","","[10,25,13,14,3,15,5,6]","",3
914,"BlinkArrowRoyale","",4315,"","","","","","[10,25,13,8,15,22,35,6]","",3
915,"EnsnaringArrowRoyale","",10014,"","","","","","[10,25,13,5,14,6]","",3
916,"BlastRainRoyale","",4943,"","","","","","[0,10,25,13,14,5,6]","",3
917,"ElementalHitRoyale","",274,"","","","","","[10,25,13,5,7,36,0,1,2,14,45,6]","",3
918,"BladeBlastRoyale","",10141,"","","","","","[10,25,4,14,33]","",3
919,"BladeVortexRoyale","",4990,"","","","","","[47,10,25,4,14,15,33]","",3
920,"BladefallRoyale","",4975,"","","","","","[47,10,25,4,14,33,15]","",3
921,"BloodreapRoyale","",10933,"","","","","","[9,25,4,33,14,15]","",3
922,"VoidSphereRoyale","",10552,"","","","","","[11,25,4,14,15,33,3,44]","",3
923,"DivineTempestRoyale","",9659,"","","","","","[2,11,25,4,14,30,33]","",3
924,"FirestormRoyale","",1281,"","","","","","[11,25,4,14,15,0]","",3
925,"FrostBoltRoyale","",5420,"","","","","","[11,25,4,5,1]","",3
926,"IceNovaRoyale","",64,"","","","","","[11,25,4,14,1,38]","",3
927,"LightningTendrilsRoyale","",3973,"","","","","","[11,25,4,14,2,30]","",3
928,"SanctifyRoyale","",9583,"","","","","","[0,11,25,4,14,15,33]","",3
929,"MagmaOrbRoyale","",4780,"","","","","","[11,25,4,14,0,5,18]","",3
930,"StormCallRoyale","",2869,"","","","","","[11,25,4,14,15,2]","",3
931,"CorpseEruptionRoyale","",8110,"","","","","","[10,25,4,14,0,15,5,44]","",3
932,"FrostBombRoyale","",5015,"","","","","","[11,25,4,14,15,1,44]","",3
933,"HydrosphereRoyale","",10782,"","","","","","[11,25,4,14,15,1,44,2,33]","",3
934,"PurgeRoyale","",9648,"","","","","","[0,2,11,25,4,14,15,33]","",3
935,"BlightRoyale","",5479,"","","","","","[11,25,4,3,14,30,15]","",3
936,"EssenceDrainRoyale","",5172,"","","","","","[11,25,4,5,15,3,14]","",3
937,"ArcticBreathRoyale","",2148,"","","","","","[11,25,4,5,15,14,1]","",3
938,"FrostBoltNovaRoyale","",5447,"","","","","","[11,25,4,14,1,15,38]","",3
939,"FlameTotemRoyale","",2213,"","","","","","[19,9,25,4,5,0,30,33]","",3
940,"ArtilleryBallistaRoyale","",10023,"","","","","","[10,25,13,19,14,0,5,6]","",3
941,"SiegeBallistaRoyale","",4838,"","","","","","[10,25,13,5,19,6]","",3
942,"FireTrapRoyale","",1991,"","","","","","[20,10,25,4,15,14,0]","",3
943,"IceTrapRoyale","",4854,"","","","","","[20,10,25,4,14,1]","",3
944,"LightningTrapRoyale","",2609,"","","","","","[20,47,11,25,4,5,2]","",3
945,"IceSiphonTrapRoyale","",8747,"","","","","","[20,11,25,4,15,14,1]","",3
946,"FlamethrowerTrapRoyale","",8737,"","","","","","[20,10,25,4,15,14,0]","",3
947,"LightningTowerTrapRoyale","",8742,"","","","","","[20,47,11,25,4,15,14,2]","",3
948,"PrecisionRoyale","",9748,"","","","","","[12,47,10,25,4,14]","",3
949,"VitalityRoyale","",1861,"","","","","","[12,9,25,4,14]","",3
950,"ClarityRoyale","",1931,"","","","","","[12,11,25,4,14]","",3
951,"BloodAndSandRoyale","",9784,"","","","","","[29,9,25,4,41]","",3
952,"DashRoyale","",9772,"","","","","","[10,25,4,22,35,37]","",3
953,"DesecrateRoyale","",3084,"","","","","","[10,25,4,14,15,3]","",3
954,"PhaseRunRoyale","",4931,"","","","","","[10,25,4,15,22,33,35]","",3
955,"PoachersMarkRoyale","",3767,"","","","","","[10,25,4,17,43]","",3
956,"CriticalWeaknessRoyale","",1125,"","","","","","[47,11,25,4,17,43]","",3
957,"WarlordsMarkRoyale","",1099,"","","","","","[9,25,4,17,43]","",3
958,"ElementalWeaknessRoyale","",1089,"","","","","","[11,25,4,14,15,17,42]","",3
959,"NewVulnerabilityRoyale","",1138,"","","","","","[9,25,4,14,15,17,33,42]","",3
960,"VulnerabilityRoyale","",8608,"","","","","","[11,25,4,14,15,3,17,42]","",3
961,"EnduringCryRoyale","",250,"","","","","","[27,9,25,14,15]","",3
962,"RejuvenationTotemRoyale","",1968,"","","","","","[19,12,9,25,4,14]","",3
963,"LightningWarpRoyale","",1171,"","","","","","[11,25,4,14,15,22,2,35]","",3
964,"FlameDashRoyale","",4657,"","","","","","[11,25,4,22,15,0,35,37]","",3
965,"FrostblinkRoyale","",9806,"","","","","","[11,25,4,22,15,1,35,37,14]","",3
966,"SmokeMineRoyale","",2652,"","","","","","[21,10,25,4,14,15,22,35,37]","",3
967,"MultistrikeRoyaleSupport","",2443,"","","","Supports melee attack skills, making them repeat twice when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.","","[13,7,9,16]","",3
968,"SpellCascadeRoyaleSupport","",8330,"","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[14,4,11,16]","",3
969,"HandcastAnticipationRoyaleSupport","",9745,"","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.","","[4,11,16]","",3
970,"MultiTotemRoyaleSupport","",9265,"","","","Supports skills which summon totems.","","[19,9,16]","",3
971,"AddedColdDamageRoyaleSupport","",593,"","","","Supports any skill that hits enemies.","","[1,10,16]","",3
972,"AddedLightningDamageRoyaleSupport","",598,"","","","Supports any skill that hits enemies.","","[2,11,16]","",3
973,"RageRoyaleSupport","",9896,"","","","Supports melee attack skills. Minions cannot gain rage.","","[9,16,7,13]","",3
974,"FasterAttackRoyaleSupport","",585,"","","","Supports attack skills.","","[13,10,16]","",3
975,"FasterCastRoyaleSupport","",1031,"","","","Supports non-instant spell skills.","","[11,16,4]","",3
976,"RangedAttackTotemRoyaleSupport","",2255,"","","","Supports any bow or wand attack skill, causing it to summon a ballista totem that uses the skill for you.","","[6,5,9,16,19]","",3
977,"SpellTotemRoyaleSupport","",1941,"","","","Supports spell skills that are not triggered. Instead of casting that spell, you will summon a totem that casts the spell for you.","","[9,16,4,19]","",3
978,"TrapRoyaleSupport","",917,"","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a trap that will use the skill for you when an enemy walks near it. Traps cannot use channelling skills.","","[10,16,20]","",3
979,"TrapCooldownRoyaleSupport","",5491,"","","","Supports skills which throw traps.","","[20,10,16]","",3
980,"LesserMultipleProjectilesRoyaleSupport","",589,"","","","Supports projectile skills.","","[10,16,5]","",3
981,"ParallelProjectilesRoyaleSupport","",8328,"","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects. Does not support skills that fire projectiles in a spiral.","","[10,16,5]","",3
982,"IncreasedAreaOfEffectRoyaleSupport","",596,"","","","Supports any skill with an area of effect.","","[11,16,14]","",3
983,"BlindRoyaleSupport","",2130,"","","","Supports any skill that hits enemies.","","[10,16]","",3
984,"LifetapRoyaleSupport","",10989,"","","","Supports any non-blessing skill. Minions cannot gain the Lifetap buff.","","[9,16,15]","",3
985,"IncreasedDurationRoyaleSupport","",1270,"","","","Supports any skill with a duration.","","[9,16,15]","",3
986,"ReducedDurationRoyaleSupport","",2780,"","","","Supports any skill that has a duration.","","[9,16,15]","",3
987,"CastWhileChannellingRoyaleSupport","",6056,"",6058,"","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.","","[11,16,30,4,26]","",3
988,"ImpendingDoomRoyaleSupport","",10576,"",10578,"","Supports hex curse skills, causing them to trigger Doom Blast when the hex ends. Cannot support curse skills which are triggered or applied as an aura.","","[11,16,42,25,4,14,3,26]","",3
989,"SpiritStrikeRoyaleSupport","",8332,"","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support Vaal skills or triggered skills.","","[9,16,7,13,36]","",3
990,"DefianceBanner","",11054,"","","","","","[9,25,14,4,15,12,33,39]","",3
991,"VoltaxicBurst","",11055,"","","","","","[11,25,4,14,3,2,38,15]","",3
992,"VoltaxicBurstAltX","[DNT] VoltaxicBurstAltX",11056,"","","","","","[11,25,4,14,3,2,38,15]","",1
993,"VoltaxicBurstAltY","[DNT] VoltaxicBurstAltY",11057,"","","","","","[11,25,4,14,3,2,38,15]","",2
994,"RageVortex","",11058,"","","","","","[9,25,13,14,15,7]","",3
995,"RageVortexAltX","Rage Vortex of Berserking",11059,"","","","","","[9,25,13,14,7]","",1
996,"RageVortexAltY","[DNT] RageVortexAltY",11060,"","","","","","[9,25,13,14,15,7]","",2
997,"SpectralHelix","",11088,"","","","","","[10,25,13,5]","",3
998,"SpectralHelixAltX","[DNT] SpectralHelixAltX",11089,"","","","","","[10,25,13,5]","",1
999,"SpectralHelixAltY","[DNT] SpectralHelixAltY",11090,"","","","","","[10,25,13,5]","",2
1000,"BattlemagesCry","",11062,"",11063,"","Supports spell skills, causing them to be triggered. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","Battlemage's Cry Support","[27,47,26,9,25,14,15]","",3
1001,"EarthbreakerSupport","",11064,"","","","Supports slam skills, causing them to summon an ancestor totem that uses the skill for you while you're near it. Being near it grants you increased area of effect for melee skills.","","[13,7,40,14,9,16,19]",14155,3
1002,"Absolution","",11065,"","","","","","[9,25,4,8,15,33,2,14]","",3
1003,"AbsolutionAltX","Absolution of Inspiring",11066,"","","","","","[9,25,4,8,15,33,2,14]","",1
1004,"AbsolutionAltY","[DNT] AbsolutionAltY",11067,"","","","","","[9,25,4,8,15,33,2,14]","",2
1005,"ArrowNovaRoyaleSupport","",10009,"","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.","","[6,13,10,16,5]","",3
1006,"BlasphemyRoyaleSupport","",4495,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[11,16,42,12]","",3
1007,"CastOnDeathRoyaleSupport","",2783,"","","","Each supported spell skill will be triggered when you die. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[10,16,4,26]","",3
1008,"FistOfWarRoyaleSupport","",10389,"","","","Supports slam skills, providing a powerful boost when they're used, with a delay before they can be boosted again. Cannot support Vaal skills or triggered skills. Cannot modify the skills of minions. Only skills you use yourself can receive the boost.","","[40,13,7,14,9,16]","",3
1009,"FortifyRoyaleSupport","",4704,"","","","Supports melee attack skills that are not triggered.","","[13,9,16,7]","",3
1010,"SecondWindRoyaleSupport","",10286,"","","","Supports skills with cooldowns.\nCannot support triggered skills.","","[10,16]","",3
1011,"MulticastRoyaleSupport","",2445,"","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, blink skills, or skills with a reservation.","","[4,11,16]","",3
1012,"SummonGhostOnKillRoyaleSupport","",8334,"","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.","","[11,16,8]","",3
1013,"SearingBondRoyale","",2453,"","","","","","[9,25,4,19,0]","",3
1014,"ShockwaveTotemRoyale","",1958,"","","","","","[19,9,25,4,14,33,38]","",3
1015,"BurningArrowRoyale","",1918,"","","","","","[10,25,13,5,0,6]","",3
1016,"PoisonArrowRoyale","",635,"","","","","","[10,25,13,5,14,15,3,6]","",3
1017,"ShrapnelShotRoyale","",4965,"","","","","","[2,10,25,13,5,14,6]","",3
1018,"SummonSkeletonsRoyale","",1207,"","","","","","[11,25,4,8,15]","",3
1019,"SummonRagingSpiritRoyale","",3021,"","","","","","[11,25,4,8,15,0]","",3
1020,"DetonateDeadRoyale","",355,"","","","","","[10,25,4,14,0]","",3
1021,"EtherealKnivesRoyale","",2099,"","","","","","[10,25,4,5,33]","",3
1022,"BoneLanceRoyale","",8067,"","","","","","[10,25,4,5,14,33]","",3
1023,"BallLightningRoyale","",2317,"","","","","","[11,25,4,5,14,2]","",3
1024,"BlazingSalvoRoyale","",10545,"","","","","","[11,25,4,14,0,5]","",3
1025,"ColdSnapRoyale","",8754,"","","","","","[11,25,4,14,1,15]","",3
1026,"DarkPactRoyale","",5573,"","","","","","[8,11,25,4,14,18,3,38]","",3
1027,"FireballRoyale","",3,"","","","","","[11,25,5,4,14,0]","",3
1028,"GlacialCascadeRoyale","",3133,"","","","","","[11,25,4,14,1,33]","",3
1029,"FrostBladesRoyale","",4725,"","","","","","[10,25,13,5,7,36,1]","",3
1030,"ShatteringSteelRoyale","",9263,"","","","","","[10,25,13,5,14,33]","",3
1031,"WildStrikeRoyale","",4845,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",3
1032,"CleaveRoyale","",178,"","","","","","[9,25,13,14,33,7]","",3
1033,"DominatingBlowRoyale","",1254,"","","","","","[9,25,13,8,15,7,36]","",3
1034,"InfernalBlowRoyale","",8841,"","","","","","[9,25,13,14,7,36,0,15]","",3
1035,"SunderRoyale","",10386,"","","","","","[9,25,13,14,40,7]","",3
1036,"FasterProjectilesRoyaleSupport","",591,"","","","Supports projectile skills.","","[10,16,5]","",3
1037,"PointBlankRoyaleSupport","",1936,"","","","Supports projectile skills.","","[5,13,10,16]","",3
1038,"ChanceToBleedRoyaleSupport","",6477,"","","","Supports attack skills. Cannot support skills that create minions.","","[13,33,9,16]","",3
1039,"KnockbackRoyaleSupport","",718,"","","","Supports any skill that hits enemies.","","[9,16]","",3
1040,"MaimRoyaleSupport","",7251,"","","","Supports attack skills, or other skills that can maim enemies.","","[13,33,9,16]","",3
1041,"StunRoyaleSupport","",895,"","","","Supports any skill that hits enemies, making it easier to stun enemies with those skills.","","[9,16]","",3
1042,"ConcentratedEffectRoyaleSupport","",1267,"","","","Supports any skill with an area of effect, regardless of whether that skill deals damage.","","[11,16,14]","",3
1043,"IncreasedCriticalStrikesRoyaleSupport","",715,"","","","Supports any skill that hits enemies.","","[47,11,16]","",3
1044,"LightningArrowRoyale","",1840,"","","","","","[10,25,13,14,5,2,6]","",3
1045,"ExplosiveArrowRoyale","",1035,"","","","","","[10,25,13,5,14,15,0,6]","",3
1046,"ViperStrikeRoyale","",1018,"","","","","","[10,25,13,15,7,36,3]","",3
1047,"SweepRoyale","",112,"","","","","","[9,25,13,14,33,7]","",3
1048,"IncinerateRoyale","",8777,"","","","","","[11,25,4,0,30,14]","",3
1049,"ShockNovaRoyale","",980,"","","","","","[11,25,4,14,2,38]","",3
