"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
4154,"BetrayalSiegeCannonFireArrow","",[605],"[1100,8199,1299]","[50,-90,1]",2.5,0.1,0.0175,[],""
4155,"BetrayalSiegeCannonBloodPhysArrow","",[605],"[8199,1299]","[-90,5]",2,0.1,0.0175,[],""
4156,"SanctumDonutCircle","",[605],"[2900,5563]","[50,50]",2,0.1,0.0175,[],""
4157,"ReviveMonstersInCone","",[],[2127],[4],1,0.055,0,[],""
4158,"CreateMonsterFromCorpses","",[],[8087],[3],1,0.055,0,[],""
4159,"BetrayalBoneNova","","[488,1772]","[167,800]","[5,84]",1.5,0.1,0.0175,[],""
4160,"TeleportBackstab","",[],[],[],1,0.055,0,[],""
4161,"LegionHyrriTeleport","","[6905,6906]",[],[],1,0.055,0,[],""
4162,"LegionHyrriTeleportSpinningDeath","","[6905,6906]",[],[],1,0.055,0,[],""
4163,"LegionHyrriTeleportActual","","[6905,6906]",[],[],1,0.055,0,[],""
4164,"LegionHyrriTeleportSpinningDeathActual","","[6905,6906]",[],[],1,0.055,0,[],""
4165,"TeleportBackstabCleave","",[605],[],[],1,0.055,0,[],""
4166,"MonkeyThrow","","[6904,6905,6906,11880]",[],[],1,0.055,0,[],""
4167,"GeometryTriggerHyrriWaterSprouts","","[6905,6906]",[],[],1,0.055,0,[],""
4168,"GeometryTriggerBlightFungalSpawn","",[],[],[],1,0.055,0,[],""
4169,"DeliriumDemonColdIceSpikes","",[],[],[],1,0.1,0.0175,[],""
4170,"DeliriumDemonColdIceSpikesUnique","",[],[],[],1,0.1,0.0175,[],""
4171,"GTDeliriumFinalBossFireProjectileSpam","",[],[],[],1,0.1,0.0175,[],""
4172,"GTDeliriumFinalBossLightningProjectileSpam","",[],[],[],1,0.1,0.0175,[],""
4173,"DeliriumBossPhysVomitSpray","",[11880],[649],[-30],1,0.1,0.0175,[],""
4174,"GeometryTriggerDeliriumMinionVomit","",[11880],[],[],1,0.1,0.0175,[],""
4175,"GTHarvestPlatedScorpionSpikeCascade","",[],[],[],1,0.055,0,[],""
4176,"GTBlackStriderMassMortar","",[],[649],[-65],1,0.055,0,[],""
4177,"GTHarvestSpikerBarrage","",[],[],[],1,0.055,0,[],""
4178,"GTHarvestChieftainVolatileSpawn","",[],[],[],1,0.055,0,[],""
4179,"GTHarvestVultureSummonParasiteSwarm","",[],[],[],1,0.055,0,[],""
4180,"GTHarvestChieftainMoltenStrike","",[],[],[],1,0.055,0,[],""
4181,"GTHarvestSandspitterMultishot","",[9938],[],[],1,0.055,0,[],""
4182,"GTHeistCultistWaterfallCascade","",[],[],[],1,0.055,0,[],""
4183,"GTHeistMilitaryCasterBallLightning","",[],[],[],1,0.055,0,[],""
4184,"GTHeistCultistLightningBoltCone","",[],[],[],1,0.055,0,[],""
4185,"GTHeistThugTrapperLightningGrid","",[],[],[],1,0.055,0,[],""
4186,"GTHeistCultistRedCanisterCone","",[],[],[],1,0.055,0,[],""
4187,"GTHeistCultistMachineryBeamSpam","",[],[],[],1,0.055,0,[],""
4188,"GTHeistCultistYellowCanisterMulti","",[],[],[],1,0.055,0,[],""
4189,"GTTrialMasterBossSpikeNovaSlam","",[],[],[],1,0.055,0,[],""
4190,"GTCarrionWingScreech","",[],[649],[-60],1,0.055,0,[],""
4191,"GTArchnemesisMassDesecrate","",[],[],[],1,0.055,0,[],""
4192,"GTArchnemesisMassDesecrateMagic","",[],[],[],1,0.055,0,[],""
4193,"GTMonsterModBombardmentSmall","",[],[],[],1,0.055,0,[],""
4194,"GTMonsterModBombardmentMedium","",[],[],[],1,0.055,0,[],""
4195,"GTMonsterModBombardmentLarge","",[],[],[],1,0.055,0,[],""
4196,"GTSanctumTriggeredRainOfArrows","",[],[],[],1,0.1,0,[],""
4197,"GTSanctumLightningBoltCone","",[],[649],[-40],1,0.1,0,[],""
4198,"GTSanctumBoneStormCall","",[],[649],[-20],1,0.1,0,[],""
4199,"GTSanctumSmiteCascade","",[],[],[],1,0.1,0,[],""
4200,"GTSanctumLioneyeArrowstorm","",[],[],[],1,0.1,0,[],""
4201,"GTSanctumSummonReaperVolatiles","",[],[],[],1,0.1,0,[],""
4202,"GTSanctumSpikeWall","",[],[],[],1,0.1,0,[],""
4203,"GTLithomancerSanctumVolatileSummonPattern","",[],[],[],1,0.1,0,[],""
4204,"GTSanctumSentinelMarkerSlamSunder","",[],[],[],1,0.1,0,[],""
4205,"GTSanctumTriggeredCandleProjectile","","[605,488]",[],[],1,0.1,0,[],""
4206,"GTManorGargoyleProjectileBarrage","",[],[],[],1,0.055,0,[],""
4207,"GTSanctumIceSpearCircle","",[],[649],[-30],1,0.1,0,[],""
4208,"GTSanctumPurifierDelayedBlast1","",[],[],[],1,0.1,0,[],""
4209,"GTSanctumPurifierDelayedBlast2","",[],[],[],1,0.1,0,[],""
4210,"GTSanctumPurifierDelayedBlast3","",[],[],[],1,0.1,0,[],""
4211,"GTSanctumPurifierDelayedBlast4","",[],[],[],1,0.1,0,[],""
4212,"GTSanctumPurifierSummonDivineFlares","",[],[],[],1,0.1,0,[],""
4213,"GTAncestralMoltenHulkSlamZone","",[],[],[],1,0.055,0,[],""
4214,"GTDredgeFiendShamanBossZombieBullrush","",[11880],[],[],1,0.055,0,[],""
4215,"GTDredgeFiendShamanBossZombieWall","",[11880],[],[],1,0.055,0,[],""
4216,"GTDredgeFiendShamanBossZombieLeft","","[11880,12816]",[],[],1,0.055,0,[],""
4217,"GTDredgeFiendShamanBossZombieRight","","[11880,12816]",[],[],1,0.055,0,[],""
4218,"GTDredgeFiendShamanBossZombieCircleOffensive","",[11880],[],[],1,0.055,0,[],""
4219,"GTDredgeFiendShamanBossZombieCircleDefensive","",[11880],[],[],1,0.055,0,[],""
4220,"GTBaneSaplingAntRing","",[],[],[],1,0.055,0,[],""
4221,"GTBogShamanBoneWall1",101,[],[],[],1,0.055,0,[],""
4222,"GTIgnagdukBoneWall1","",[11880],[],[],1,0.055,0,[],""
4223,"GTIgnagdukBoneWall2","",[11880],[],[],1,0.055,0,[],""
4224,"GTIgnagdukBoneWall3","",[11880],[],[],1,0.055,0,[],""
4225,"GTIgnagdukBoneBlast","",[11880],[],[],1,0.055,0,[],""
4226,"GTIgnagdukSpikeCascadeLeft","",[11880],[],[],1,0.055,0,[],""
4227,"GTIgnagdukSpikeCascadeRight","",[11880],[],[],1,0.055,0,[],""
4228,"GTIgnagdukBoneWallStrafe1","",[],[],[],1,0.055,0,[],""
4229,"GTIgnagdukBoneWallStrafe2","",[],[],[],1,0.055,0,[],""
4230,"GTBogShamanBoneWall2",102,[],[],[],1,0.055,0,[],""
4231,"GTBogShamanBoneWall3",103,[],[],[],1,0.055,0,[],""
4232,"GTVaalPyramidBeam","",[],[],[],1,0.055,0,[],""
4233,"GTVaalPyramidBeamPassive","",[],[],[],1,0.055,0,[],""
4234,"GTBlackJawTripleSlamCracks","",[],[],[],1,0.055,0,[],""
4235,"GTSnakeLadySnakeStorm","",[11880],[],[],1,0.055,0,[],""
4236,"GTSnakeLadySnakeStormBig","",[11880],[],[],1,0.055,0,[],""
4237,"GTIgnagdukFireSuck","",[11880],[],[],1,0.055,0,[],""
4238,"GTIgnagdukFlamewall","",[],[],[],1,0.055,0,[],""
4239,"GTVaalArchivistFlameWall","",[11880],[],[],1,0.055,0,[],""
4240,"GTVaalArchivistFlameWall2","",[11880],[],[],1,0.055,0,[],""
4241,"GTVaalArchivistSummonJaguar","",[11880],[649],[-40],1,0.055,0,[],""
4242,"GTProcessionBowRainOfArrows","",[11880],[649],[-45],1,0.055,0,[],""
4243,"GTLegionnaireCausticRainOfArrows","",[11880],[],[],1,0.055,0,[],""
4244,"GTVaalForgemanSunder","",[11880],[649],[-50],1,0.055,0,[],""
4245,"GTTrenchHagDrowningOrb","",[11880],[649],[-35],1,0.055,0,[],""
4246,"GTLegionnaireSmokeArrow","",[11880],[],[],1,0.055,0,[],""
4247,"GTVaalZealotSpearFireStorm","",[11880],[649],[-30],1,0.055,0,[],""
4248,"GTVaalZealotSpearLightningBlast","",[11880],[649],[-45],1,0.055,0,[],""
4249,"GTAnchoriteMushroomBlastSingle","",[11880],"[649,210]","[-35,-15]",1,0.055,0,[],""
4250,"GTCaptainRothMinionBeam","",[11880],[649],[-30],1,0.055,0,[],""
4251,"GTGullGoliathSlamSpikes","",[],[],[],1,0.055,0,[],""
4252,"GTSpiralAbility","",[11880],[],[],1,0.055,0,[],""
4253,"GTBirdStorm","",[11880],[],[],1,0.055,0,[],""
4254,"GTHunkerSpikes","",[11880],[],[],1,0.055,0,[],""
4255,"GTGoblinVoltaxicStorm","",[11880],[649],[-45],1,0.055,0,[],""
4256,"GTArenaBeastBossShockwave","",[11880],[],[],1,0.055,0,[],""
4257,"GTBrineMaidenScreech","",[],[649],[-60],1,0.055,0,[],""
4258,"GTSummonKaruiSpirits","",[11880],[649],[-45],1,0.055,0,[],""
4259,"GTMantarayShotgun","",[11880],[649],[-80],1,0.055,0,[],""
4260,"GTMaidenParasiteScreech","",[11880],[649],[-50],1,0.055,0,[],""
4261,"GTScreecherScreech","",[11880],[649],[-60],1,0.055,0,[],""
4262,"GTTwilightGuardBossAxeTossSpikes","",[11880],[],[],1,0.055,0,[],""
4263,"GTIceGorigatorCascade","",[11880],[649],[-55],1,0.055,0,[],""
4264,"GTRootedRootCascade","",[11880],[649],[-30],1,0.055,0,[],""
4265,"GTIceCasterIceStorm","",[11880],[649],[-30],1,0.055,0,[],""
4266,"GTRootedRootPrisonLeft","",[],[],[],1,0.055,0,[],""
4267,"GTRootedRootPrisonRight","",[],[],[],1,0.055,0,[],""
4268,"GTCocoonCasterTendrils","",[11880],[649],[-45],1,0.055,0,[],""
4269,"GTRootedSporeProjectilePlacement","",[11880],[649],[-45],1,0.055,0,[],""
4270,"GTCreepingHumanVomit","",[11880],[649],[-80],1,0.055,0,[],""
4271,"GTRootedGuyHeadExplode","",[11880],[649],[-55],1,0.055,0,[],""
4272,"GTIceCasterIceWall","",[11880],[649],[-40],1,0.055,0,[],""
4273,"GTScientist4IceWall","",[11880],[649],[-40],1,0.055,0,[],""
4274,"GTCactusMonsterProjFront","",[11880],[649],[-40],1,0.055,0,[],""
4275,"GTCactusMonsterProjLeft","","[11880,12816]",[649],[-40],1,0.055,0,[],""
4276,"GTCactusMonsterProjRight","","[11880,12816]",[649],[-40],1,0.055,0,[],""
4277,"GTNecroMateorEnraged","",[11880],[],[],1,0.055,0,[],""
4278,"GTNecroLightningEnraged","",[11880],[],[],1,0.055,0,[],""
4279,"GTSerpentClanBossDeceleratingProjectiles","",[],[],[],1,0.055,0,[],""
4280,"GTCaptainHartlinGhostCannonBarrage","",[11880],[],[],1,0.055,0,[],""
4281,"GTTriangleSlamEdgeBlasts","",[11880],[],[],1,0.055,0,[],""
4282,"GTVaalConstructPyramidBeamBlast","",[11880],[649],[-40],1,0.055,0,[],""
4283,"GTGargoyleProjectileBarragePoEM","","[11880,6905,6906]",[],[],1,0.055,0,[],""
4284,"GTBaronBossIcicles","",[11880],[],[],1,0.055,0,[],""
4285,"GTSkeletonSnakeBossSoulerCoasterBarrage","","[11880,12816]",[],[],1,0.055,0,[],""
4286,"GTPerennialKingGlassSpearToss","",[11880],[],[],1,0.055,0,[],""
4287,"GTCarrionCroneWolfSummon","",[11880],[],[],1,0.055,0,[],""
4288,"GTTitanBossRoofFallShatter","",[12816],[],[],1,0.055,0,[],""
4289,"GTBaronHumanFrostWallL","",[11880],[],[],1,0.055,0,[],""
4290,"GTBaronHumanFrostWallR","",[11880],[],[],1,0.055,0,[],""
4291,"GTInfectedMercIncendiaryBolt","",[11880],[],[],1,0.055,0,[],""
4292,"GTTitanBossThrustRockSpray","",[11880],[],[],1,0.055,0,[],""
4293,"GTBaronCorruptWolfMoonbeams","",[11880],[],[],1,0.055,0,[],""
4294,"GTBaronCorruptWolfMoonbeamsRed","",[11880],[],[],1,0.055,0,[],""
4295,"GTAzmeriCarnivorousPlantVineCascade","",[11880],"[649,2641]","[-25,50]",1,0.055,0,[],""
4296,"GTVaalForgeBossSunder1","",[11880],[649],[-15],1,0.055,0,[],""
4297,"GTGiantSnakeBossFlameBlastTrap","",[11880],[],[],1,0.055,0,[],""
4298,"GTCarnivorousPlantBossVolatileTrees","",[11880],"[649,2641]","[-40,30]",1,0.055,0,[],""
4299,"GTGiantSnakeBossFlameBlastArena","",[11880],[],[],1,0.055,0,[],""
4300,"GTVoodooKingVineCascade","",[11880],[],[],1,0.055,0,[],""
4301,"GTOverlordBossRaiseAndRazePlacement","",[11880],[],[],1,0.055,0,[],""
4302,"GTSilentSpiresApparitionSummonTraps","",[11880],[],[],1,0.055,0,[],""
4303,"GTDoryaniLightningStorm","","[11880,12816,19094]",[],[],1,0.055,0,[],""
4304,"GTVoodooKingSpores","",[],[],[],1,0.055,0,[],""
4305,"GAMarakethSanctumSentinelsStatueDaemonIceBarrage","","[605,11880,488,18621,18634]",[],[],17.5,0.1,0.0175,[],""
4306,"GTChaosGodOwlBossLightningCascade","",[11880],[],[],1,0.055,0,[],""
4307,"GSSilentSpiresApparitionRewindPlayerBlast","","[605,11880]",[19750],[30],16,0.1,0.0175,[],""
4308,"GTBoneZealotLightningStorm","",[11880],[649],[-35],1,0.055,0,[],""
4309,"GTGoldenOnesUnarmedChargeImpact","",[11880],[],[],1,0.055,0,[],""
4310,"GTBreachBossEshCorpseNova","",[11880],[],[],1,0.055,0,[],""
4311,"GTMushroomFungusVolatile","",[11880],[],[],1,0.055,0,[],""
4312,"GTRattleCageFallingRocks","",[11880],[],[],0,0.1,0.0175,[],""
4313,"GTRattlecageVolcanoSummon","",[11880],[],[],0,0.1,0.0175,[],""
4314,"GTMonsterModFlamewaller","",[11880],[],[],1,0.055,0,[],""
4315,"GTMonsterModLightningStorm","",[11880],[],[],1,0.055,0,[],""
4316,"GTRattleCageFallingRocksTargetPlayers","",[11880],[],[],0,0.1,0.0175,[],""
4317,"GTSilentSpiresApparitionSummonTrapsLesser","",[11880],[],[],1,0.055,0,[],""
4318,"GTPerennialKingVolatileBeetles","",[11880],[],[],1,0.055,0,[],""
4319,"GTExpeditionCultistEgg","",[11880],[649],[-35],1,0.055,0,[],""
4320,"GTSerpentBossWall","",[11880],[],[],1,0.055,0,[],""
4321,"GTShrineFire","",[11880],[],[],1,0.055,0,[],""
4322,"GTShrineFirePlayer","",[11880],[],[],1,0.055,0,[],""
4323,"GTShrineLightning","",[11880],[],[],1,0.055,0,[],""
4324,"GTStrongboxLightning","",[11880],[],[],1,0.055,0,[],""
4325,"GTShrineLightningPlayer","",[11880],[],[],1,0.055,0,[],""
4326,"GTRitualPurplePustule","",[11880],[],[],1,0.055,0,[],""
4327,"GTRitualCaveDwellerSummonBlood","",[11880],[],[],1,0.055,0,[],""
4328,"GTTwigMonsterPodBeam","",[11880],[],[],1,0.055,0,[],""
4329,"GTRitualVolatilePlants","",[11880],[],[],1,0.055,0,[],""
4330,"GTRitualCarnivorousPlantVineCascade","",[11880],"[649,2641]","[-25,50]",1,0.055,0,[],""
4331,"GTShrineCold","",[11880],[],[],1,0.055,0,[],""
4332,"GTShrineColdPlayer","",[11880],[],[],1,0.055,0,[],""
4333,"GTEssenceCasterSummmonSkeletons","",[11880],[],[],1,0.055,0,[],""
4334,"GTSerpentClanCasterEliteMultiProj","",[11880],[649],[-40],1,0.055,0,[],""
4335,"GTSaltGolemSanctumRockWall","",[11880],[649],[-40],1,0.055,0,[],""
4336,"GTDefenseEssenceWallCircle","",[11880],[],[],1,0.055,0,[],""
4337,"GTManaEssenceManaBlastTraps","",[11880],[],[],1,0.055,0,[],""
4338,"GTLifeEssenceBloodBeam","",[11880],[],[],1,0.055,0,[],""
4339,"GTAttackEssenceWeaponStormNear","",[11880],[],[],1,0.055,0,[],""
4340,"GTAttackEssenceWeaponStormMid","",[11880],[],[],1,0.055,0,[],""
4341,"GTAttackEssenceWeaponStormFar","",[11880],[],[],1,0.055,0,[],""
4342,"GTEssenceSpeedSummonTimeWraith","",[11880],[],[],1,0.055,0,[],""
4343,"GTChaosTriHeadLizardThing","",[11880],[649],[-33],1,0.055,0,[],""
4344,"GTHellscapeFleshBossSummonTentacleField","",[],[],[],1,0.1,0.0175,[],""
4345,"GTHellscapeFleshBossMortar","",[],[649],[-40],1,0.1,0.0175,[],""
4346,"GTHellscapePaleBossLightningNova","",[],[],[],1,0.055,0,[],""
4347,"GTRagingFireSpiritsSanctum","",[11880],[],[],1,0.055,0,[],""
4348,"GTRisenArbalestSanctumRoA","",[11880],[649],[-55],1,0.055,0,[],""
4349,"GTDoryaniIonCannonMap","","[12816,19094]",[],[],1,0.055,0,[],""
4350,"GTDoryaniLightningStormMaps","","[11880,12816,19094]",[],[],1,0.055,0,[],""
4351,"GTAttributeEssenceCrystal","",[11880],[],[],1,0.055,0,[],""
4352,"GTLightningEssenceDonutSlam","",[11880],[],[],1,0.055,0,[],""
4353,"GTGreaterLightningEssenceDonutSlam","",[11880],[],[],1,0.055,0,[],""
4354,"GTGreaterManaEssenceManaBlastTraps","",[11880],[],[],1,0.055,0,[],""
4355,"GTGreaterDefenseEssenceWallCircle","",[11880],[],[],1,0.055,0,[],""
4356,"GTGreaterAttributeEssenceCrystal","",[11880],[],[],1,0.055,0,[],""
4357,"GTIceStrongboxIceMarkers","",[],[],[],1,0.1,0.0175,[],""
4358,"GTGuillotineExecutionSummonHelpSTANDALONE","",[11880],[],[],1,0.055,0,[],""
4359,"GTSSunWorshipperSunOrbitSpawnerSTANDALONE","",[11880],[],[],1,0.055,0,[],""
4360,"GTSerpentClanCasterBossSummonSnakesSTANDALONE","",[11880],[],[],1,0.055,0,[],""
4361,"GTColdEssenceDeliveryObject","",[11880],[],[],1,0.055,0,[],""
4362,"GTPrimateChieftainSummon","",[11880],[],[],1,0.055,0,[],""
4363,"GTPrimateSpiritsSummon","",[11880],[],[],1,0.055,0,[],""
4364,"GTBearSpiritSummon","",[11880],[],[],1,0.055,0,[],""
4365,"GTSpiritBoarExplode","",[11880],[],[],1,0.055,0,[],""
4366,"GTSpiritOxSummon","",[11880],[],[],1,0.055,0,[],""
4367,"GTSudokuTotemStormCallTargetPlayer","",[11880],[],[],1,0.055,0,[],""
4368,"GTSudokuTotemMoltenPimplesTargetPlayer","",[11880],[],[],1,0.055,0,[],""
4369,"GTSpiritOfTheCat","",[11880],[],[],1,0.055,0,[],""
4370,"GTOwlSpiritSummon","",[11880],[],[],1,0.055,0,[],""
4371,"GTSpiritOfTheStag","",[11880],[],[],1,0.055,0,[],""
4372,"GTSpiritOfTheStagSlam","",[11880],[],[],1,0.055,0,[],""
4373,"GTSpiritOfTheWolfDash","",[11880],[],[],1,0.055,0,[],""
4374,"GTSanctifiedSnakeSummonFloppy","",[11880],[],[],1,0.055,0,[],""
4375,"GTMonsterModVolatilePlants2","",[11880],[],[],1,0.055,0,[],""
4376,"GTSpiritOfTheRabbit","",[11880],[],[],1,0.055,0,[],""
4377,"GTPlayerMonsterModFlamewaller","",[11880],[],[],1,0.055,0,[],""
4378,"GTPlayerMonsterModLightningStorm","",[11880],[],[],1,0.055,0,[],""
4379,"GTPlayerMonsterModVolatilePlants","",[11880],[],[],1,0.055,0,[],""
4380,"GTPlayerMonsterModVolatilePlants2","",[11880],[],[],1,0.055,0,[],""
4381,"GTPlayerMonsterModBombardmentSmall","",[],[],[],1,0.055,0,[],""
4382,"GTPlayerMonsterModBombardmentMedium","",[],[],[],1,0.055,0,[],""
4383,"GTPlayerMonsterModBombardmentLarge","",[],[],[],1,0.055,0,[],""
4384,"GTSpiritOfTheStagSlam2","",[11880],[],[],1,0.055,0,[],""
4385,"GTStrongboxUnstableProjectile","",[11880],[],[],1,0.055,0,[],""
4386,"GTqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11880],[],[],1,0.055,0,[],""
4387,"GT_Generic","",[11880],[],[],1,0.055,0,[],""
4388,"GeometryTriggerRustKingDaemonSummon1","",[],[],[],1,0.055,0,[],""
4389,"GeometryTriggerRustKingDaemonSummon2","",[],[],[],1,0.055,0,[],""
4390,"GeometryTriggerRustKingDaemonSummon3","",[],[],[],1,0.055,0,[],""
4391,"GeometryTriggerRustKingDaemonSummon4","",[],[],[],1,0.055,0,[],""
4392,"GeometryTriggerRustKingDaemonSummon5","",[],[],[],1,0.055,0,[],""
4393,"DeliriumFireDemonBeam","",[605],[],[],1,0.1,0.0175,[],""
4394,"DeliriumDemonColdIceGround","",[605],"[5563,16697]","[35,100]",1,0.1,0.0175,[],""
4395,"DeliriumDemonColdIceGroundUnique","","[605,18634]","[5563,2052,16697]","[35,100,100]",1,0.1,0.0175,[],""
4396,"EDSHarvestSpikerBreath","",[605],[],[],1.2,0.1,0.0175,[],""
4397,"EDSHarvestHoundFlamethrowerLeft","",[605],[],[],1.5,0.1,0.0175,[],""
4398,"EDSHarvestHoundFlamethrowerRight","",[605],[],[],1.5,0.1,0.0175,[],""
4399,"EDSHeistScienceUnarmedGas","","[605,11757]",[],[],0.4,0.1,0.0175,[],""
4400,"EDAArchnemesisTriggeredReckoning","","[605,6512]",[],[],1,0.055,0,[],""
4401,"EDASanctumTriggeredRainOfArrows","",[488],"[1101,5563]","[30,50]",1,0.1,0,[],""
4402,"EDSSanctumBoneBlast","",[605],[],[],1,0.1,0.0175,[],""
4403,"EDAAncestralMoltenHulkSlam","",[605],"[1100,5563]","[50,100]",1,0.055,0,[],""
4404,"EDSSpittingSnakeSpray","","[605,11880,6707]","[649,1228,3266,13248]","[-70,20,35,1002]",0.6,0.1,0.0175,[],""
4405,"EDSVaalArchivistColdRune","",[605],[649],[-40],4,0.1,0.0175,[],""
4406,"EDSRiverTaniwhaCloudSpray","",[],[649],[-65],1,0.055,0.0175,[],""
4407,"EDSVaalZealotFireStorm","","[11880,605,18635,18621]",[],[],7,0.1,0.0175,[],""
4408,"EDSVaalZealotChaosSnap","",[11880],[649],[-40],4.2,0.1,0.0175,[],""
4409,"EDSAnchoriteMushroomBlast","","[605,11880,18634,18621]",[],[],4.2,0.1,0.0175,[],""
4410,"EDSCenobiteLeashImpact","","[605,488]",[],[],6,0.1,0.0175,[],""
4411,"EDSPyramidHandLightningLance","","[605,11880,18634,18621]",[649],[-65],2,0.1,0.0175,[],""
4412,"EDSPrisonNecromancerDelayedBlast","","[605,11880]",[649],[-45],5.35,0.1,0.0175,[],""
4413,"EDSSwarmHostGasSpray","","[605,11880,11757,2262,18634,18622]",[649],[-50],1,0.1,0.0175,[],""
4414,"EDSSirenBossScreech","","[605,11880]",[649],[-50],1.15,0.1,0.0175,[],""
4415,"EDSSirenBossDoubleWaveSmash","","[605,11880]",[649],[-30],1.95,0.1,0.0175,[],""
4416,"EDSSirenBossTripleWaveSmash","","[605,11880]",[649],[-30],1,0.055,0,[],""
4417,"EDSGoblinGiantBossSulphiteBurp","","[605,11880]",[649],[-50],3.5,0.1,0.0175,[],""
4418,"EDSYamaChaosCloud","","[605,11880]",[],[],2.5,0.1,0.0175,[],""
4419,"EDSBloodFeverDrunkFlySpray","","[605,11880]",[649],[-50],2.15,0.1,0.0175,[],""
4420,"EDSBloodFeverDrunkSelfVomit","","[605,11880]",[649],[-50],2.15,0.1,0.0175,[],""
4421,"EDSOctopusParasiteInkSpray","","[605,11880]",[649],[-50],1.5,0.1,0.0175,[],""
4422,"EDSSpiritTurtleFireSpray","","[605,11880,12816]",[649],[-50],1.5,0.1,0.0175,[],""
4423,"EDSBloodClanCasterWave","",[605],[],[],2.5,0.1,0.0175,[],""
4424,"EDSIceHoundBreath","","[605,11880]",[],[],0.5,0.1,0.0175,[],""
4425,"EDSBeachheadCatapultDaemonCatapultAlly","","[605,12816,11880]",[],[],5,0.1,0.0175,[],""
4426,"EDSBeachheadCatapultDaemonCatapultEnemy","","[605,12816,11880]",[],[],5,0.1,0.0175,[],""
4427,"EDSImperialGraveyardKnightThrustSummon","","[605,11880]",[],[],2.5,0.1,0.0175,[],""
4428,"EDSScientist4IceWall","",[11880],[1100],[60],2.5,0.1,0.0175,[],""
4429,"EDAMutantBirdVomitSpray","","[605,11880,18634]","[423,649]","[100,-33]",8,0.1,0.0175,[],""
4430,"EDSChimeraBossFireSpray","","[605,11880]",[649],[-50],1.5,0.1,0.0175,[],""
4431,"EDSChimeraBossPoisonSpray","","[605,11880]",[649],[-50],1.5,0.1,0.0175,[],""
4432,"EDSChimeraBossFrozenHalfpipe","","[605,192]",[],[],1.5,0.1,0.0175,[],""
4433,"EDSPrisonerBossGigaCleave","","[605,11880]",[1228],[16],1,0.055,0,[],""
4434,"EDSHarborBossFlamewall","",[605],[],[],2.5,0.1,0.0175,[],""
4435,"EDSTwilightOverseerLightningStorm","",[605],[],[],1,0.055,0,[],""
4436,"EDSTwilightClericDelayedBlast","","[605,11880]",[649],[-45],5.35,0.1,0.0175,[],""
4437,"EDSEssieDelayedBlast","",[605],[],[],2.5,0.1,0.0175,[],""
4438,"EDSEssieDelayedBlastDonut","",[605],[],[],7,0.1,0.0175,[],""
4439,"EDSTwilightOrderHighPriestPizzaStrike","",[605],[],[],7,0.1,0.0175,[],""
4440,"EDSTwilightOrderHighPriestDemonicFlameblast","","[605,11880]",[],[],6,0.1,0.0175,[],""
4441,"EDSRatKingVomitBreath","","[605,11880]",[],[],3.5,0.1,0.0175,[],""
4442,"EDSDwarvenPipeBossForward","","[605,11880]",[],[],2,0.1,0.0175,[],""
4443,"EDSDwarvenPipeBossLeft","","[605,11880]",[],[],2,0.1,0.0175,[],""
4444,"EDSDwarvenPipeBossRight","","[605,11880]",[],[],2,0.1,0.0175,[],""
4445,"EDABaronWolfBloodBurst","","[605,11880]",[],[],1,0.055,0,[],""
4446,"EDSCorruptedMageFlamethrower","","[605,11880]","[2641,18228]","[-40,200]",1.5,0.1,0.0175,[],""
4447,"EDSDoryaniHumanBossFlameblast","","[605,11880,18585]","[18578,18639]","[-100,-100]",17.5,0.1,0.0175,[],""
4448,"EDSDoryaniHumanBossFlameblastSelf","","[605,11880,18585,6906]","[18578,18639]","[-100,-200]",17.5,0.1,0.0175,[],""
4449,"EDSDoryaniHumanBossFlameblastTriggered","","[605,11880,18585]",[],[],17.5,0.1,0.0175,[],""
4450,"EDSDoryaniHumanBossFlameblastTriggeredSelf","","[605,11880,18585]",[],[],17.5,0.1,0.0175,[],""
4451,"EDSPerennialKingBeaconLightningBolt","","[605,11880]",[2641],[150],15.5,0.1,0.0175,[],""
4452,"EDADoryaniCrabClawSlam","","[605,11880]",[1101],[65],1,0.055,0,[],""
4453,"EDSDoryaniHumanBossBeamBlastCone","","[605,11880]",[],[],4.5,0.1,0.0175,[],""
4454,"EDSUltimatumDelayedBlastDonut","",[605],[],[],20,0.1,0.0175,[],""
4455,"EDSUltimatumDelayedBlastCircle","",[605],[],[],20,0.1,0.0175,[],""
4456,"EDABreachBossHandSlamLeft","",[605],[],[],1,0.055,0,[],""
4457,"EDSChaosLizardBreathe","",[605],[],[],5,0.1,0.0175,[],""
4458,"EDSShellMonsterFlamethrowerSanctum","","[605,18634,18621]","[649,2641,18228]","[-65,-40,100]",1.5,0.1,0.0175,[],""
4459,"EDABreachBossHandSlamRight","",[605],[],[],1,0.055,0,[],""
4460,"EDSFireEssenceFlameblastTriggered","","[605,11880]",[],[],10,0.1,0.0175,[],""
4461,"EDSFireEssenceFlameblastTriggeredSelf","","[605,11880]",[],[],10,0.1,0.0175,[],""
4462,"EDSFireEssenceFlameblast","","[605,11880]",[],[],13,0.1,0.0175,[],""
4463,"EDSFireEssenceFlameblastSelf","","[605,11880,6906]",[],[],13,0.1,0.0175,[],""
