"rownum","BaseItemType","StrengthRequirementPercent","DexterityRequirementPercent","IntelligenceRequirementPercent","VaalVariant_BaseItemType","IsVaalVariant","MinionGlobalSkillLevelStat","GemType","bool_65","bool_66","Awakened","GemColour","MinLevelReq","ItemExperienceType","CraftingTypes","MtxSlotTypes","bool_139","GemEffects","bool_156","TutorialVideo","UI_Image","i32_173","CraftingLevel","bool_181","i32_182","bool_186","[rid]_187"
545,3323,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[542],"","","",0,0,"",0,"",[]
546,3324,100,0,0,"","","",0,1,1,"",1,59,0,[6],[0],"",[543],"","","",0,14,"",2,"",[]
547,3325,0,100,0,"","","",0,1,1,"",2,27,0,[2],[0],"",[544],"","","",1,8,"",2,"",[]
548,3326,50,50,0,"","","",0,1,1,"",4,11,0,[8],[0],"",[545],"","","",0,4,"",2,"",[]
549,3327,0,0,100,"","","",0,1,1,"",3,10,0,[1],[0],"",[546],"","","",0,4,"",2,"",[]
550,3330,0,100,0,"","","",0,1,1,"",2,27,0,"[2,8]",[0],"",[547],"","","",0,8,"",2,"",[]
551,3331,50,0,50,"","","",2,1,1,"",4,59,0,[],[0],"",[548],"","","",0,0,"",2,"",[]
552,3332,0,50,50,"","","",0,1,1,"",4,53,0,[10],[0],"",[549],"","Art/Videos/SkillTutorials/GatheringStorm.bk2","",0,13,"",2,"",[]
553,3333,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[550],"","","",0,3,"",0,"",[0]
554,3334,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[551],"","","",0,3,"",0,"",[0]
555,3335,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[552],"","","",0,2,"",0,"",[1]
556,3336,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[553],"","","",0,2,"",0,"",[0]
557,3337,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[554],"","","",0,3,"",0,"",[0]
558,3338,0,100,0,"","","",1,1,1,"",2,1,17,[9],[0],"",[555],"","","",0,3,"",0,"",[1]
559,3339,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[556],"","","",0,2,"",0,"",[4]
560,3340,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[557],"","","",0,2,"",0,"",[0]
561,3341,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[558],"","","",0,2,"",0,"",[4]
562,3342,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[559],"","","",0,3,"",0,"","[4,2,3]"
563,3343,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[560],"","","",0,2,"",0,"",[4]
564,3344,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[561],"","","",0,2,"",0,"",[4]
565,3345,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[562],"","","",0,3,"",0,"","[0,2,3]"
566,3346,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[563],"","","",0,2,"",0,"","[4,2,3]"
567,3347,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[564],"","","",0,3,"",0,"",[4]
568,3348,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[565],"","","",0,3,"",0,"",[4]
569,3349,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[566],"","","",0,2,"",0,"",[1]
570,3350,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[567],"","","",0,1,"",0,"",[1]
571,3351,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[568],"","","",0,3,"",0,"",[1]
572,3352,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[569],"","","",0,2,"",0,"",[4]
573,3353,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[570],"","","",0,1,"",0,"",[4]
574,3354,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[571],"","","",0,2,"",0,"",[4]
575,3355,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[572],"","","",0,3,"",0,"",[4]
576,3356,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[573],"","","",0,3,"",0,"",[4]
577,3357,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[574],"","","",0,2,"",0,"",[1]
578,3358,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[575],"","","",0,3,"",0,"",[4]
579,3359,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[576],"","","",0,3,"",0,"",[4]
580,3360,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[577],"","","",0,3,"",0,"",[4]
581,3361,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[578],"","","",0,2,"",0,"",[4]
582,3362,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[579],"","","",0,2,"",0,"",[4]
583,3363,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[580],"","","",0,3,"",0,"","[4,13,14]"
584,3364,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[581],"","","",0,1,"",0,"","[4,13]"
585,3365,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[582],"","","",0,2,"",0,"","[4,15,16]"
586,3368,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[583],"","","",0,2,"",0,"","[4,15,16]"
587,3366,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[584],"","","",0,2,"",0,"",[1]
588,3367,0,100,0,"","","",1,1,1,"",2,1,17,[9],[0],"",[585],"","","",0,1,"",0,"","[1,17,18,19,20]"
589,3369,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[586],"","","",0,3,"",0,"","[0,21,22,23,24,25]"
590,3370,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[587],"","","",0,3,"",0,"",[0]
591,3371,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[588],"","","",0,3,"",0,"",[1]
592,3372,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[589],"","","",0,2,"",0,"",[1]
593,3373,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[590],"","","",0,2,"",0,"",[1]
594,3374,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[591],"","","",0,2,"",0,"",[4]
595,3375,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[592],"","","",0,3,"",0,"",[1]
596,3377,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[593],"","","",0,3,"",0,"",[4]
597,3376,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[594],"","","",0,0,"",0,"",[0]
598,3378,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[595],"","","",0,3,"",0,"",[1]
599,3379,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[596],"","","",0,1,"",0,"",[4]
600,3380,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[597],"","","",0,1,"",0,"",[4]
601,3381,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[598],"","","",0,2,"",0,"",[0]
602,3382,100,0,0,"","","",1,1,1,"",1,1,17,[2],[0],"",[599],"","","",0,2,"",0,"",[0]
603,3383,0,0,100,"","","",1,1,1,"",3,1,17,[2],[0],"",[600],"","","",0,2,"",0,"",[4]
604,3384,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[601],"","","",0,2,"",0,"",[1]
605,3385,0,0,100,"","","",1,1,1,"",3,1,17,[10],[0],"",[602],"","","",0,3,"",0,"",[4]
606,3386,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[603],"","","",0,2,"",0,"",[4]
607,3387,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[604],"","","",0,3,"",0,"",[0]
608,3388,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[605],"","","",0,0,"",0,"",[4]
609,3389,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[606],"","","",0,2,"",0,"",[4]
610,3390,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[607],"","","",0,2,"",0,"",[0]
611,3391,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[608],"","","",0,2,"",0,"",[4]
612,3392,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[609],"","","",0,3,"",0,"",[1]
613,3393,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[610],"","","",0,2,"",0,"",[0]
614,3394,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[611],"","","",0,0,"",0,"",[4]
615,3395,0,50,50,"","","",0,1,1,"",4,1,0,[],[0],"",[612],"","","",0,0,"",2,"",[]
616,3396,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[613],"","","",0,2,"",0,"",[4]
617,3397,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[614],"","","",0,0,"",0,"",[4]
618,3398,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[615],"","","",0,2,"",0,"",[4]
619,3399,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[616],"","","",0,2,"",0,"",[0]
620,3400,0,0,100,"","","",1,1,1,"",3,1,17,[2],[0],"",[617],"","","",0,2,"",0,"",[4]
621,3401,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[618],"","","",0,2,"",0,"",[0]
622,3402,100,0,0,"","","",1,1,1,"",1,1,17,[5],[0],"",[619],"","","",0,2,"",0,"",[0]
623,3403,100,0,0,"","","",1,1,1,"",1,1,17,[5],[0],"",[620],"","","",0,3,"",0,"",[0]
624,3404,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[621],"","","",0,3,"",0,"",[0]
625,3405,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[622],"","","",0,3,"",0,"",[0]
626,3406,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[623],"","","",0,3,"",0,"",[1]
627,3407,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[624],"","","",0,2,"",0,"",[1]
628,3408,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[625],"","","",0,3,"",0,"",[0]
629,3409,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[626],"","","",0,1,"",0,"",[0]
630,3410,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[627],"","","",0,2,"",0,"",[0]
631,3411,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[628],"","","",0,2,"",0,"",[1]
632,3412,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[629],"","","",0,2,"",0,"",[1]
633,3413,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[630],"","","",0,1,"",0,"",[4]
634,3414,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[631],"","","",0,1,"",0,"",[1]
635,3415,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[632],"","","",0,1,"",0,"",[0]
636,3416,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[633],"","","",0,2,"",0,"",[1]
637,3417,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[634],"","","",0,2,"",0,"",[1]
638,3418,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[635],"","","",0,1,"",0,"",[1]
639,3419,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[636],"","","",0,2,"",0,"",[1]
640,3421,0,100,0,"","","",2,1,1,"",2,1,0,[],[0],"",[637],"","","",0,0,"",2,"","[26,1,27]"
641,3422,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[638],"","","",0,2,"",0,"",[4]
642,3420,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[639],"","","",0,3,"",0,"",[0]
643,3423,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[640],"","","",0,3,"",0,"",[4]
644,3424,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[641],"","","",0,2,"",0,"",[4]
645,3425,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[642],"","","",0,3,"",0,"",[4]
646,3426,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[643],"","","",0,3,"",0,"",[1]
647,3427,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[644],"","","",0,3,"",0,"",[0]
648,3428,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[645],"","","",0,2,"",0,"","[30,24]"
649,3429,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[646],"","","",0,3,"",0,"",[0]
650,3430,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[647],"","","",0,3,"",0,"",[4]
651,3431,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[648],"","","",0,2,"",0,"",[0]
652,3432,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[649],"","","",0,3,"",0,"",[0]
653,3433,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[650],"","","",0,3,"",0,"",[0]
654,3434,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[651],"","","",0,0,"",0,"",[0]
655,3435,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[652],"","","",0,2,"",0,"",[0]
656,3436,0,100,0,"","","",1,1,1,"",2,1,17,[],[0],"",[653],"","","",0,0,"",0,"",[1]
657,3437,0,100,0,"","","",1,1,1,"",2,1,17,[6],[0],"",[654],"","","",0,2,"",0,"",[1]
658,3438,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[655],"","","",0,3,"",0,"",[0]
659,3439,0,0,100,"","","",1,1,1,"",3,1,17,[10],[0],"",[656],"","","",0,2,"",0,"",[4]
660,3440,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[657],"","","",0,2,"",0,"",[0]
661,3441,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[658],"","","",0,3,"",0,"",[1]
662,3442,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[659],"","","",0,0,"",0,"",[4]
663,3443,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[660],"","","",0,2,"",0,"",[0]
664,3444,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[661],"","","",0,2,"",0,"","[4,28]"
665,3445,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[662],"","","",0,2,"",0,"","[0,28]"
666,3446,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[663],"","","",0,2,"",0,"","[4,28]"
667,3447,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[664],"","","",0,3,"",0,"","[1,28]"
668,3448,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[665],"","","",0,3,"",0,"","[0,28]"
669,3449,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[666],"","","",0,3,"",0,"","[4,28]"
670,3452,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[667],"","","",0,1,"",0,"","[1,31,32]"
671,3450,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[668],"","","",0,3,"",0,"","[0,29]"
672,3451,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[669],"","","",0,3,"",0,"",[0]
673,3453,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[670],"","","",0,1,"",0,"","[0,31,32]"
674,3454,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[671],"","","",0,0,"",0,"",[4]
675,3455,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[672],"","","",0,0,"",0,"",[0]
676,3456,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[673],"","","",0,3,"",0,"",[1]
677,3457,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[674],"","","",0,3,"",0,"",[0]
678,3458,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[675],"","","",0,3,"",0,"",[0]
679,3459,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[676],"","","",0,2,"",0,"",[0]
680,3460,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[677],"","","",0,1,"",0,"",[0]
681,3461,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[678],"","","",0,3,"",0,"",[0]
682,3462,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[679],"","","",0,2,"",0,"",[0]
683,3463,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[680],"","","",0,2,"",0,"","[1,23]"
684,3464,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[681],"","","",0,1,"",0,"",[1]
685,3465,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[682],"","","",0,2,"",0,"",[1]
686,3466,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[683],"","","",0,3,"",0,"",[0]
687,3467,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[684],"","","",0,2,"",0,"",[4]
688,3468,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[685],"","","",0,2,"",0,"",[1]
689,3469,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[686],"","","",0,2,"",0,"",[4]
690,3470,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[687],"","","",0,0,"",0,"",[4]
691,3471,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[688],"","","",0,0,"",0,"",[4]
692,3472,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[689],"","","",0,0,"",0,"",[4]
693,3473,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[690],"","","",0,0,"",0,"",[0]
694,3474,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[691],"","","",0,2,"",0,"",[1]
695,3475,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[692],"","","",0,3,"",0,"",[1]
696,3476,0,100,0,"","","",1,1,1,"",2,1,17,[],[0],"",[693],"","","",0,0,"",0,"",[1]
697,3477,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[694],"","","",0,3,"",0,"",[4]
698,3478,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[695],"","","",0,3,"",0,"",[1]
699,3479,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[696],"","","",0,2,"",0,"",[1]
700,3480,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[697],"","","",0,3,"",0,"",[1]
701,3481,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[698],"","","",0,3,"",0,"",[1]
702,3482,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[699],"","","",0,3,"",0,"",[1]
703,3483,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[700],"","","",0,3,"",0,"",[0]
704,3484,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[701],"","","",0,1,"",0,"",[0]
705,3485,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[702],"","","",0,0,"",0,"",[0]
706,3486,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[703],"","","",0,1,"",0,"",[1]
707,3487,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[704],"","","",0,2,"",0,"",[1]
708,3488,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[705],"","","",0,3,"",0,"",[1]
709,3489,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[706],"","","",0,2,"",0,"",[1]
710,3490,0,0,100,"","","",0,1,1,"",3,7,0,[],[0],"",[707],"","","",0,0,"",2,"",[]
711,3491,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[23],"","","",0,0,"",2,"",[]
712,3492,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[708],"","","",0,2,"",0,"",[4]
713,3493,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[709],"","","",0,0,"",2,"",[]
714,3494,50,0,50,"","","",0,1,1,"",4,1,0,[],[0],"",[710],"","","",0,0,"",2,"",[]
715,3495,100,0,0,"","","",0,1,1,"",1,11,0,[],[0],"",[712],"","","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImageHeraldOfAsh.dds",0,0,"",2,"",[]
716,3496,0,50,50,"","","",0,1,1,"",4,11,0,[],[0],"",[713],"","","",0,0,"",2,"",[]
717,3497,0,100,0,"","","",0,1,1,"",2,11,0,[],[0],"",[714],"","","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImageHeraldOfThunder.dds",0,0,"",2,"",[]
718,3498,0,0,100,"","","",0,1,1,"",3,10,0,[],[0],"",[715],"","","",0,0,"",2,"",[]
719,3499,0,100,0,"","","",0,1,1,"",2,53,0,[],[0],"",[716],"","","",0,0,"",2,"",[]
720,3500,0,100,0,"","","",0,1,1,"",2,42,0,[8],[0],"",[717],"","Art/Videos/SkillTutorials/WhirlwindLance.bk2","",0,11,"",2,"",[]
721,3501,0,100,0,"","","",0,1,1,"",2,23,0,[8],[0],"",[718],"","","",0,7,"",2,"",[]
722,3502,0,100,0,"","","",0,1,1,"",2,7,0,[8],[0],"",[719],"","","",0,3,"",2,"",[]
723,3503,0,100,0,"","","",0,1,1,"",2,7,0,[8],[0],"",[720],"","Art/Videos/SkillTutorials/FangsOfFrost.bk2","",0,3,"",2,"",[]
724,3504,0,100,0,"","","",0,1,1,"",2,53,0,[8],[0],"",[721],"","Art/Videos/SkillTutorials/WindSerpentsFury.bk2","",0,13,"",2,"",[]
725,3505,0,100,0,"","","",0,1,1,"",2,7,0,[8],[0],"",[722],"","Art/Videos/SkillTutorials/Rake.bk2","",0,3,"",2,"",[]
726,3506,0,100,0,"","","",0,1,1,"",2,32,0,[8],[0],"",[723],"","","",0,9,"",2,"",[]
727,3507,0,100,0,"","","",0,1,1,"",2,32,0,[8],[0],"",[724],"","Art/Videos/SkillTutorials/TameBeast.bk2","",0,9,"",2,"",[]
728,3508,0,100,0,"","","",0,1,1,"",2,53,0,[8],[0],"",[725],"","Art/Videos/SkillTutorials/SpearOfSolaris.bk2","",0,13,"",2,"",[]
729,3509,0,100,0,"","","",0,1,1,"",2,15,0,[8],[0],"",[726],"","Art/Videos/SkillTutorials/StormLance.bk2","",0,5,"",2,"",[]
730,3510,0,0,0,"","","",0,1,1,"",4,1,31,[],[0],"",[727],"","","",0,0,"",2,"",[]
731,3511,0,100,0,"","","",0,1,1,"",2,42,0,[8],[0],"",[728],"","Art/Videos/SkillTutorials/ElementalSundering.bk2","",0,11,"",2,"",[]
732,3512,0,100,0,"","","",0,1,1,"",2,1,0,[],[0],"",[729],"","","",0,0,"",2,"",[]
733,3513,0,0,0,"","","",2,1,1,"",4,27,0,[],[0],"",[730],"","","",0,0,"",2,"",[]
734,3514,0,100,0,"","","",0,1,1,"",2,59,0,[8],[0],"",[731],"","","",3,14,"",2,"",[]
735,3516,0,100,0,"","","",0,1,1,"",2,27,0,[8],[0],"",[732],"","","",0,8,"",2,"",[]
736,3517,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[733],"","","",0,0,"",0,"",[]
737,3518,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[734],"","","",0,0,"",0,"",[]
738,3519,50,0,50,"","","",2,1,1,"",4,27,0,[],[0],"",[735],"","","",0,0,"",2,"",[]
739,3525,0,0,100,"","","",0,1,1,"",3,10,0,"[1,7]",[0],"",[740],"","","",0,4,"",2,"",[]
740,3526,0,0,0,"","","",0,1,1,"",4,1,31,[],[0],"",[741],"","","",0,0,"",0,"",[]
741,3527,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[743],"","","",0,0,"",0,"",[]
742,3528,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[744],"","","",0,0,"",0,"",[]
743,3529,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[745],"","","",0,0,"",2,"",[]
744,3530,0,0,0,"","","",0,1,1,"",4,1,46,[],[0],"",[746],"","","",0,0,"",2,"",[]
745,3531,50,50,0,"","","",0,1,1,"",4,1,0,[],[0],"",[747],"","","",0,0,"",2,"",[]
746,3532,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[748],"","","",0,0,"",2,"",[]
