"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","[i32]_44"
594,"MapInferno_03_NoBoss","Metadata/Terrain/Maps/Inferno/Graphs/Inferno_03_NoBoss.tgr",100,50,50,[],[8]
595,"MapInferno_04_NoBoss","Metadata/Terrain/Maps/Inferno/Graphs/Inferno_04_NoBoss.tgr",100,50,50,[],[8]
596,"MapBloomingField_01","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_01.dgr",100,50,70,[],"[0,1,2,3]"
597,"MapBloomingField_02","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_02.dgr",100,50,70,[],"[0,1,2,3]"
598,"MapBloomingField_03","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_03.dgr",100,50,70,[],"[0,1,2,3]"
599,"MapBloomingField_04","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_04.dgr",100,50,70,[],"[0,1,2,3]"
600,"MapBloomingField_01_NoBoss","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_01_NoBoss.dgr",100,50,70,[],[8]
601,"MapBloomingField_02_NoBoss","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_02_NoBoss.dgr",100,50,70,[],[8]
602,"MapBloomingField_03_NoBoss","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_03_NoBoss.dgr",100,50,70,[],[8]
603,"MapBloomingField_04_NoBoss","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_04_NoBoss.dgr",100,50,70,[],[8]
604,"MapWetlands_01","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_01.tgr",100,50,70,[],[8]
605,"MapWetlands_02","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_02.tgr",100,50,70,[],[8]
606,"MapWetlands_03","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_03.tgr",100,50,70,[],[8]
607,"MapWetlands_04","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_04.tgr",100,50,70,[],[8]
608,"MapWetlands_01_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_01_NoBoss.tgr",100,50,70,[],[8]
609,"MapWetlands_02_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_02_NoBoss.tgr",100,50,70,[],[8]
610,"MapWetlands_03_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_03_NoBoss.tgr",100,50,70,[],[8]
611,"MapWetlands_04_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_04_NoBoss.tgr",100,50,70,[],[8]
612,"MapKingdomsEdge_01","Metadata/Terrain/Maps/KingdomsEdge/Graphs/KingdomsEdge_01.dgr",100,50,50,[],[0]
613,"MapCrimsonShores_01","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_N.tgr",100,50,50,[],[8]
614,"MapCrimsonShores_02","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_S.tgr",100,50,50,[],[8]
615,"MapCrimsonShores_03","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_W.tgr",100,50,50,[],[8]
616,"MapCrimsonShores_04","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_E.tgr",100,50,50,[],[8]
617,"MapCrimsonShores_05","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_S.tgr",100,50,50,[],[8]
618,"MapCrimsonShores_06","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_W.tgr",100,50,50,[],[8]
619,"MapCrimsonShores_07","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_E.tgr",100,50,50,[],[8]
620,"MapCrimsonShores_08","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_N.tgr",100,50,50,[],[8]
621,"MapCrimsonShores_09","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_W.tgr",100,50,50,[],[8]
622,"MapCrimsonShores_10","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_E.tgr",100,50,50,[],[8]
623,"MapCrimsonShores_11","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_N.tgr",100,50,50,[],[8]
624,"MapCrimsonShores_12","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_S.tgr",100,50,50,[],[8]
625,"MapCrimsonShores_01_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_N_NoBoss.tgr",100,50,70,[],[8]
626,"MapCrimsonShores_02_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_S_NoBoss.tgr",100,50,70,[],[8]
627,"MapCrimsonShores_03_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_W_NoBoss.tgr",100,50,70,[],[8]
628,"MapCrimsonShores_04_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_E_NoBoss.tgr",100,50,70,[],[8]
629,"MapCrimsonShores_05_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_S_NoBoss.tgr",100,50,70,[],[8]
630,"MapCrimsonShores_06_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_W_NoBoss.tgr",100,50,70,[],[8]
631,"MapCrimsonShores_07_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_E_NoBoss.tgr",100,50,70,[],[8]
632,"MapCrimsonShores_08_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_N_NoBoss.tgr",100,50,70,[],[8]
633,"MapCrimsonShores_09_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_W_NoBoss.tgr",100,50,70,[],[8]
634,"MapCrimsonShores_10_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_E_NoBoss.tgr",100,50,70,[],[8]
635,"MapCrimsonShores_11_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_N_NoBoss.tgr",100,50,70,[],[8]
636,"MapCrimsonShores_12_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_S_NoBoss.tgr",100,50,70,[],[8]
637,"MapCenotes_01","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_01.dgr",100,50,50,[],[8]
638,"MapCenotes_02","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_02.dgr",100,50,50,[],[8]
639,"MapCenotes_03","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_03.dgr",100,50,50,[],[8]
640,"MapCenotes_04","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_04.dgr",100,50,50,[],[8]
641,"MapCenotes_01_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_01_NoBoss.dgr",100,50,70,[],[8]
642,"MapCenotes_02_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_02_NoBoss.dgr",100,50,70,[],[8]
643,"MapCenotes_03_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_03_NoBoss.dgr",100,50,70,[],[8]
644,"MapCenotes_04_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_04_NoBoss.dgr",100,50,70,[],[8]
645,"MapSavanna_01","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_01.dgr",100,50,70,[],"[0,7]"
646,"MapSavanna_02","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_02.dgr",100,50,70,[],"[0,7]"
647,"MapSavanna_03","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_03.dgr",100,50,70,[],"[0,7]"
648,"MapSavanna_04","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_04.dgr",100,50,70,[],"[0,7]"
649,"MapSavanna_05","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_05.dgr",100,50,70,[],"[0,7]"
650,"MapSavanna_06","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_06.dgr",100,50,70,[],"[0,7]"
651,"MapSavanna_07","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_07.dgr",100,50,70,[],"[0,7]"
652,"MapSavanna_08","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_08.dgr",100,50,70,[],"[0,7]"
653,"MapSavanna_01_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_01_NoBoss.dgr",100,50,70,[],"[0,7]"
654,"MapSavanna_02_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_02_NoBoss.dgr",100,50,70,[],"[0,7]"
655,"MapSavanna_03_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_03_NoBoss.dgr",100,50,70,[],"[0,7]"
656,"MapSavanna_04_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_04_NoBoss.dgr",100,50,70,[],"[0,7]"
657,"MapSavanna_05_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_05_NoBoss.dgr",100,50,70,[],"[0,7]"
658,"MapSavanna_06_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_06_NoBoss.dgr",100,50,70,[],"[0,7]"
659,"MapSavanna_07_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_07_NoBoss.dgr",100,50,70,[],"[0,7]"
660,"MapSavanna_08_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_08_NoBoss.dgr",100,50,70,[],"[0,7]"
661,"MapTohunga_01","Metadata/Terrain/Maps/Tohunga/Graphs/tohunga_01.dgr",100,50,50,[],[0]
662,"MapFortress_01","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_01.dgr",80,50,70,[],"[0,1,2,3]"
663,"MapFortress_02","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_02.dgr",80,50,70,[],"[0,1,2,3]"
664,"MapFortress_03","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_03.dgr",80,50,70,[],"[0,1,2,3]"
665,"MapFortress_04","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_04.dgr",80,50,70,[],"[0,1,2,3]"
666,"MapFortress_01_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_01_NoBoss.dgr",80,50,70,[],[8]
667,"MapFortress_02_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_02_NoBoss.dgr",80,50,70,[],[8]
668,"MapFortress_03_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_03_NoBoss.dgr",80,50,70,[],[8]
669,"MapFortress_04_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_04_NoBoss.dgr",80,50,70,[],[8]
670,"MapDepths_01","Metadata/Terrain/Maps/Depths/Graphs/Depths.dgr",100,50,50,[],[0]
671,"MapPenitentiary_01","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_01.dgr",100,50,70,[],[0]
672,"MapPenitentiary_02","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_02.dgr",100,50,70,[],[0]
673,"MapPenitentiary_03","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_03.dgr",100,50,70,[],[0]
674,"MapPenitentiary_04","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_04.dgr",100,50,70,[],[0]
675,"MapPenitentiary_05","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_05.dgr",100,50,70,[],[0]
676,"MapPenitentiary_01_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_01_NoBoss.dgr",100,50,70,[],[8]
677,"MapPenitentiary_02_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_02_NoBoss.dgr",100,50,70,[],[8]
678,"MapPenitentiary_03_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_03_NoBoss.dgr",100,50,70,[],[8]
679,"MapPenitentiary_04_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_04_NoBoss.dgr",100,50,70,[],[8]
680,"MapPenitentiary_05_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_05_NoBoss.dgr",100,50,70,[],[8]
681,"MapLostTowers_01","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_01.dgr",100,50,75,[],[8]
682,"MapLostTowers_02","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_02.dgr",100,50,75,[],[8]
683,"MapLostTowers_03","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_03.dgr",100,50,75,[],[8]
684,"MapLostTowers_04","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_04.dgr",100,50,75,[],[8]
685,"MapLostTowers_05","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_05.dgr",100,50,75,[],[8]
686,"MapLostTowers_06","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_06.dgr",100,50,75,[],[8]
687,"MapLostTowers_01_NoBoss","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_01_NoBoss.dgr",100,50,75,[],[8]
688,"MapLostTowers_02_NoBoss","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_02_NoBoss.dgr",100,50,75,[],[8]
689,"MapLostTowers_03_NoBoss","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_03_NoBoss.dgr",100,50,75,[],[8]
690,"MapLostTowers_04_NoBoss","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_04_NoBoss.dgr",100,50,75,[],[8]
691,"MapLostTowers_05_NoBoss","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_05_NoBoss.dgr",100,50,75,[],[8]
692,"MapLostTowers_06_NoBoss","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers_06_NoBoss.dgr",100,50,75,[],[8]
693,"MapBloodwood_01","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_01.dgr",100,50,50,[],[8]
694,"MapBloodwood_02","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_02.dgr",100,50,50,[],[8]
695,"MapBloodwood_03","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_03.dgr",100,50,50,[],[8]
696,"MapBloodwood_04","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_04.dgr",100,50,50,[],[8]
697,"MapBloodwood_01_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_01_NoBoss.dgr",100,50,70,[],[8]
698,"MapBloodwood_02_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_02_NoBoss.dgr",100,50,70,[],[8]
699,"MapBloodwood_03_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_03_NoBoss.dgr",100,50,70,[],[8]
700,"MapBloodwood_04_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_04_NoBoss.dgr",100,50,70,[],[8]
701,"MapPetrescence_01","Metadata/Terrain/Maps/Petrescence/Graphs/Petrescence_01.dgr",100,50,50,[],[0]
702,"MapSandspit_01","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_01.dgr",90,50,50,[],[8]
703,"MapSandspit_02","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_02.dgr",90,50,50,[],[8]
704,"MapSandspit_03","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_03.dgr",90,50,50,[],[8]
705,"MapSandspit_04","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_04.dgr",90,50,50,[],[8]
706,"MapSandspit_01_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_01_NoBoss.dgr",90,50,70,[],[8]
707,"MapSandspit_02_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_02_NoBoss.dgr",90,50,70,[],[8]
708,"MapSandspit_03_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_03_NoBoss.dgr",90,50,70,[],[8]
709,"MapSandspit_04_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_04_NoBoss.dgr",90,50,70,[],[8]
710,"MapForge_01","Metadata/Terrain/Maps/Forge/Graphs/Forge_01.dgr",100,50,70,[],[0]
711,"MapForge_02","Metadata/Terrain/Maps/Forge/Graphs/Forge_02.dgr",100,50,70,[],[0]
712,"MapForge_03","Metadata/Terrain/Maps/Forge/Graphs/Forge_03.dgr",100,50,70,[],[0]
713,"MapForge_04","Metadata/Terrain/Maps/Forge/Graphs/Forge_04.dgr",100,50,70,[],[0]
714,"MapForge_01_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_01_NoBoss.dgr",100,50,70,[],[8]
715,"MapForge_02_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_02_NoBoss.dgr",100,50,70,[],[8]
716,"MapForge_03_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_03_NoBoss.dgr",100,50,70,[],[8]
717,"MapForge_04_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_04_NoBoss.dgr",100,50,70,[],[8]
718,"MapSulphuricCaverns_01","Metadata/Terrain/Maps/SulphuricCaverns/Graphs/SulphuricCaverns_01.dgr",100,50,70,[],[8]
719,"MapSulphuricCaverns_01_NoBoss","Metadata/Terrain/Maps/SulphuricCaverns/Graphs/SulphuricCaverns_01_NoBoss.dgr",100,50,70,[],[8]
720,"MapGlacialRoad_01","Metadata/Terrain/Maps/Glacial/Graphs/glacial_EW.dgr",100,50,50,[],[0]
721,"MapMire_01","Metadata/Terrain/Maps/Mire/Graphs/Mire_01.dgr",100,50,70,[],[8]
722,"MapMire_02","Metadata/Terrain/Maps/Mire/Graphs/Mire_02.dgr",100,50,70,[],[8]
723,"MapMire_03","Metadata/Terrain/Maps/Mire/Graphs/Mire_03.dgr",100,50,70,[],[8]
724,"MapMire_04","Metadata/Terrain/Maps/Mire/Graphs/Mire_04.dgr",100,50,70,[],[8]
725,"MapMire_01_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_01_NoBoss.dgr",100,50,70,[],[8]
726,"MapMire_02_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_02_NoBoss.dgr",100,50,70,[],[8]
727,"MapMire_03_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_03_NoBoss.dgr",100,50,70,[],[8]
728,"MapMire_04_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_04_NoBoss.dgr",100,50,70,[],[8]
729,"MapPatch_01","Metadata/Terrain/Maps/Patch/Graphs/Patch.dgr",100,50,50,[],[0]
730,"MapAugury_01","Metadata/Terrain/Maps/Augury/Graphs/Augury_01.dgr",100,50,50,[],[8]
731,"MapAugury_01_NoBoss","Metadata/Terrain/Maps/Augury/Graphs/Augury_01_NoBoss.dgr",100,50,70,[],[8]
732,"MapExpanse_01","Metadata/Terrain/Maps/Expanse/Graphs/Expanse_01.tgr",100,50,50,[],[0]
733,"MapWoodland_01","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_01.tgr",100,50,70,[],[8]
734,"MapWoodland_02","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_02.tgr",100,50,70,[],[8]
735,"MapWoodland_03","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_03.tgr",100,50,70,[],[8]
736,"MapWoodland_04","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_04.tgr",100,50,70,[],[8]
737,"MapWoodland_05","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_05.tgr",100,50,70,[],[8]
738,"MapWoodland_06","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_06.tgr",100,50,70,[],[8]
739,"MapWoodland_01_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_01_NoBoss.tgr",100,50,70,[],[8]
740,"MapWoodland_02_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_02_NoBoss.tgr",100,50,70,[],[8]
741,"MapWoodland_03_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_03_NoBoss.tgr",100,50,70,[],[8]
742,"MapWoodland_04_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_04_NoBoss.tgr",100,50,70,[],[8]
743,"MapWoodland_05_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_05_NoBoss.tgr",100,50,70,[],[8]
744,"MapWoodland_06_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_06_NoBoss.tgr",100,50,70,[],[8]
745,"MapSump_01","Metadata/Terrain/Maps/Sump/Graphs/Sump_01.dgr",100,50,70,[],[8]
746,"MapSump_02","Metadata/Terrain/Maps/Sump/Graphs/Sump_02.dgr",100,50,70,[],[8]
747,"MapSump_03","Metadata/Terrain/Maps/Sump/Graphs/Sump_03.dgr",100,50,70,[],[8]
748,"MapSump_04","Metadata/Terrain/Maps/Sump/Graphs/Sump_04.dgr",100,50,70,[],[8]
749,"MapSump_01_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_01_NoBoss.dgr",100,50,70,[],[8]
750,"MapSump_02_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_02_NoBoss.dgr",100,50,70,[],[8]
751,"MapSump_03_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_03_NoBoss.dgr",100,50,70,[],[8]
752,"MapSump_04_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_04_NoBoss.dgr",100,50,70,[],[8]
753,"MapWillow_01","Metadata/Terrain/Maps/Willow/Graphs/willow_01.dgr",100,50,70,[],[8]
754,"MapWillow_02","Metadata/Terrain/Maps/Willow/Graphs/willow_02.dgr",100,50,70,[],[8]
755,"MapWillow_03","Metadata/Terrain/Maps/Willow/Graphs/willow_03.dgr",100,50,70,[],[8]
756,"MapWillow_04","Metadata/Terrain/Maps/Willow/Graphs/willow_04.dgr",100,50,70,[],[8]
757,"MapWillow_01_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_01_NoBoss.dgr",100,50,70,[],[8]
758,"MapWillow_02_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_02_NoBoss.dgr",100,50,70,[],[8]
759,"MapWillow_03_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_03_NoBoss.dgr",100,50,70,[],[8]
760,"MapWillow_04_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_04_NoBoss.dgr",100,50,70,[],[8]
761,"MapHive_01","Metadata/Terrain/Maps/Hive/Graphs/Hive_01.dgr",100,50,70,[],[8]
762,"MapHive_01_NoBoss","Metadata/Terrain/Maps/Hive/Graphs/Hive_01_NoBoss.dgr",100,50,70,[],[8]
763,"MapCrossing_01","Metadata/Terrain/Maps/Crossing/Graphs/Crossing_01.dgr",100,50,50,[],[0]
764,"MapHeadland_01","Metadata/Terrain/Maps/Headland/Graphs/Headland_01.dgr",100,50,70,[],[8]
765,"MapHeadland_02","Metadata/Terrain/Maps/Headland/Graphs/Headland_02.dgr",100,50,70,[],[8]
766,"MapHeadland_03","Metadata/Terrain/Maps/Headland/Graphs/Headland_03.dgr",100,50,70,[],[8]
767,"MapHeadland_04","Metadata/Terrain/Maps/Headland/Graphs/Headland_04.dgr",100,50,70,[],[8]
768,"MapHeadland_05","Metadata/Terrain/Maps/Headland/Graphs/Headland_05.dgr",100,50,70,[],[8]
769,"MapHeadland_06","Metadata/Terrain/Maps/Headland/Graphs/Headland_06.dgr",100,50,70,[],[8]
770,"MapHeadland_01_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_01_NoBoss.dgr",100,50,70,[],[8]
771,"MapHeadland_02_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_02_NoBoss.dgr",100,50,70,[],[8]
772,"MapHeadland_03_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_03_NoBoss.dgr",100,50,70,[],[8]
773,"MapHeadland_04_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_04_NoBoss.dgr",100,50,70,[],[8]
774,"MapHeadland_05_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_05_NoBoss.dgr",100,50,70,[],[8]
775,"MapHeadland_06_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_06_NoBoss.dgr",100,50,70,[],[8]
776,"MapLoftySummit_01","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_01.dgr",100,50,70,[],[8]
777,"MapLoftySummit_01_NoBoss","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_01_NoBoss.dgr",100,50,70,[],[8]
778,"MapSlaugher_01","Metadata/Terrain/Maps/Slaughter/Graphs/Slaughter_01.dgr",100,50,50,[],[8]
779,"MapHiddenGrotto_01","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_01.dgr",100,50,50,[],[8]
780,"MapHiddenGrotto_02","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_02.dgr",100,50,50,[],[8]
781,"MapHiddenGrotto_03","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_03.dgr",100,50,50,[],[8]
782,"MapHiddenGrotto_04","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_04.dgr",100,50,50,[],[8]
783,"MapHiddenGrotto_01_NoBoss","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_01_NoBoss.dgr",100,50,70,[],[8]
784,"MapHiddenGrotto_02_NoBoss","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_02_NoBoss.dgr",100,50,70,[],[8]
785,"MapHiddenGrotto_03_NoBoss","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_03_NoBoss.dgr",100,50,70,[],[8]
786,"MapHiddenGrotto_04_NoBoss","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_04_NoBoss.dgr",100,50,70,[],[8]
787,"MapSteamingSprings_01","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_01.dgr",100,50,70,[],[8]
788,"MapSteamingSprings_02","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_02.dgr",100,50,70,[],[8]
789,"MapSteamingSprings_03","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_03.dgr",100,50,70,[],[8]
790,"MapSteamingSprings_04","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_04.dgr",100,50,70,[],[8]
791,"MapSteamingSprings_05","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_05.dgr",100,50,70,[],[8]
792,"MapSteamingSprings_06","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_06.dgr",100,50,70,[],[8]
793,"MapSteamingSprings_01_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_01_NoBoss.dgr",100,50,70,[],[8]
794,"MapSteamingSprings_02_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_02_NoBoss.dgr",100,50,70,[],[8]
795,"MapSteamingSprings_03_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_03_NoBoss.dgr",100,50,70,[],[8]
796,"MapSteamingSprings_04_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_04_NoBoss.dgr",100,50,70,[],[8]
797,"MapSteamingSprings_05_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_05_NoBoss.dgr",100,50,70,[],[8]
