"rownum","Id","WorldAreas","MinCount","MaxCount","BossMonsterSpawnChance","BossCount","BossMonsters","bool","[i32]","Grounds","Tags","MinLevel","MaxLevel","[rid]","Formation","i32","bool","[string]","bool","bool","string","bool","bool","AdditionalMonsters","AdditionalCounts"
537,"chaos-tigerchimeral",[156],3,7,0,0,[],"",[1],[],"[1069,1065,1067]",0,100,[],"",0,1,[],1,"","",1,"",[986],[1]
538,"chaos-illfatedexplorer",[156],3,9,0,0,[],"",[1],[],"[1069,1065,1067]",0,100,[],"",0,1,[],1,"","",1,"",[952],[1]
539,"chaos-bloomserpent",[156],4,7,0,0,[],"",[1],[],"[1069,1065,1067]",0,100,[],"",0,1,[],1,"","",1,"",[425],[1]
540,"chaos-gorecharger",[156],2,4,0,0,[],"",[1],[],"[1068,1067,1066,1070]",0,100,[],"",0,1,[],1,"","",1,"",[952],[1]
541,"chaos-savagebrute",[156],3,4,50,1,[893],"",[1],[],"[1069,1066,1070]",0,100,[],"",0,1,[],1,"","",1,"",[893],[1]
542,"chaos-savagedelinquent",[156],3,7,0,0,[],"",[1],[],"[1069,1066,1067]",0,100,[],"",0,1,[],1,"","",1,"",[887],[1]
543,"chaos-chawmongrel",[156],3,8,0,0,[],"",[1],[],"[1069,1066,1067]",0,100,[],"",0,1,[],1,"","",1,"",[918],[1]
544,"chaos-savagedagger",[156],3,5,100,1,[887],"",[1],[],"[1069,1066,1067]",0,100,[],"",0,1,[],1,"","",1,"","[887,886]","[1,2]"
545,"chaos-savagespear",[156],3,5,100,1,[887],"",[1],[],"[1069,1066,1067]",0,100,[],"",0,1,[],1,"","",1,"","[887,883,875]","[1,2,2]"
546,"chaos-savagestalker",[156],3,5,0,0,[],"",[1],[],"[1069,1066,1067]",0,100,[],"",0,1,[],1,"","",1,"","[873,886,883,884,893]","[6,1,1,1,1]"
547,"chaos-savagegiant",[156],3,4,100,1,[893],"",[1],[],"[1069,1066,1070]",0,100,[],"",0,1,[],1,"","",1,"","[873,886,883,884,893]","[1,1,1,1,6]"
548,"chaos-bonerabblemelee",[156],4,8,0,0,[],"",[1],[],"[1069,1066,1065,1074]",0,100,[],"",0,1,[],1,"","",1,"","[923,924]","[1,1]"
549,"chaos-bonerabblecaster",[156],4,6,100,1,[923],"",[1],[],"[1069,1066,1065,1074]",0,100,[],"",0,1,[],1,"","",1,"",[923],[1]
550,"chaos-bonerabbleranger",[156],4,6,100,1,[924],"",[1],[],"[1069,1066,1065,1074]",0,100,[],"",0,1,[],1,"","",1,"",[924],[1]
551,"chaos-ratmonster",[156],4,10,0,0,[],"",[1],[],"[1068,1067,1069]",0,100,[],"",0,1,[],1,"","",1,"",[],[]
552,"chaos-bladestalkerpale",[156],3,4,0,0,[],"",[1],[],"[1070,1066,1069]",0,100,[],"",0,1,[],1,"","",1,"",[900],[1]
553,"chaos-constructpyramid",[0],4,6,0,0,[],"",[1],[],[74],0,100,[],"",0,1,[],1,"","",1,"",[1003],[1]
554,"chaos-constructgolemancient",[156],4,6,0,0,[],"",[1],[],"[1066,1069]",0,100,[],"",0,1,[],1,"","",1,"",[1007],[1]
555,"chaos-undeadvaalguard-dagger",[156],4,6,0,0,[],"",[1],[],"[1066,1069]",0,100,[],"",0,1,[],1,"","",1,"",[1018],[1]
556,"chaos-undeadvaalguard-spear",[156],3,6,0,0,[],"",[1],[],"[1066,1069]",0,100,[],"",0,1,[],1,"","",1,"",[1020],[1]
557,"chaos-undeadvaalguard-mortar",[156],3,6,0,0,[],"",[1],[],"[1066,1069]",0,100,[],"",0,1,[],1,"","",1,"",[1019],[1]
558,"chaos-constrictorcorpseranged",[156],3,6,0,0,[],"",[1],[],"[1069,1067,1068]",0,100,[],"",0,1,[],1,"","",1,"",[950],[1]
559,"mapmod-chaos-undead1",[0],3,6,94,1,[187],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[187,730]","[5,1]"
560,"mapmod-chaos-undead2",[0],3,6,100,1,[730],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[730,1500]","[3,1]"
561,"mapmod-chaos-undead3",[0],3,6,100,1,[183],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[183],[1]
562,"mapmod-chaos-ezomyte1",[0],3,6,100,1,[451],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[451],[1]
563,"mapmod-chaos-faridun1",[0],3,6,100,1,[514],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[514],[1]
564,"mapmod-chaos-faridun2",[0],3,5,100,1,[1491],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1491],[1]
565,"mapmod-chaos-vaal1",[0],4,5,100,1,"[1081,1068]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1081,1068]","[1,1]"
566,"mapmod-chaos-vaal2",[0],4,5,100,1,"[1066,1079]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1066,1079]","[1,1]"
567,"mapmod-chaos-vaal3",[0],4,5,100,1,"[1057,1070]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1057,1070]","[1,1]"
568,"mapmod-chaos-vaal4",[0],4,5,100,1,"[1062,1075]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1062,1075]","[1,1]"
569,"mapmod-chaos-vaal5",[0],4,5,100,1,"[1059,1072]","",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1059,1072]","[1,1]"
570,"mapmod-chaos-beasts1",[0],3,5,100,1,[291],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[291],[1]
571,"mapmod-chaos-beasts2",[0],3,4,100,1,[704],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[704],[1]
572,"mapmod-chaos-beasts3",[0],2,3,100,1,[952],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[952],[1]
573,"mapmod-chaos-baron1",[0],3,5,70,1,[192],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[192],[1]
574,"mapmod-chaos-baron2",[0],3,4,60,1,[195],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[195],[1]
575,"mapmod-chaos-baron3",[0],3,5,50,1,[197],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[197],[1]
576,"mapmod-chaos-perennial1",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[842],[1]
577,"mapmod-chaos-perennial2",[0],5,10,100,1,[464],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[464],[1]
578,"mapmod-chaos-perennial3",[0],5,7,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[]
579,"mapmod-chaos-doryani1",[0],2,3,100,1,[1213],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1213,1099,1210,1220,1221]","[6,2,1,1,1]"
580,"mapmod-chaos-doryani2",[0],2,4,90,1,[1099],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1099,1210,1220,1221,1213]","[5,3,1,1,1]"
581,"mapmod-chaos-doryani3",[0],2,4,78,1,[1099],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1099,1210,1220,1221,1213]","[5,1,3,1,1]"
582,"mapmod-chaos-doryani4",[0],3,4,65,1,[1212],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1212],[1]
583,"mapmod-chaos-bramble1",[0],2,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[25],[1]
584,"mapmod-chaos-bramble2",[0],4,6,100,1,[333],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[333],[1]
585,"mapmod-chaos-bramble3",[0],3,6,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[29],[1]
586,"unique-chaos-untainted-shellmonster",[346],5,9,20,1,[717],"",[1],[],[],0,100,[],"",45,1,[],1,"","",1,"",[717],[1]
587,"unique-chaos-untainted-quillcrab",[346],6,12,20,1,[237],"",[1],[],[],0,100,[],"",45,1,[],1,"","",1,"",[237],[1]
588,"unique-chaos-untainted-bramblemonke",[346],6,12,100,1,[333],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[333],[1]
589,"unique-chaos-untainted-bramblerhoas",[346],4,8,10,1,[29],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[29],[1]
590,"unique-chaos-untainted-brambleburrowers",[346],2,4,0,0,[],"",[1],[],[],0,100,[],"",60,1,[],1,"","",1,"",[25],[1]
591,"CG1-fungalmancer",[165],2,4,100,1,[208],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[208],[1]
592,"CG1-RisenArbalest",[166],2,4,100,1,[451],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[451],[1]
593,"CG1-vale-reaper",[166],1,2,0,0,[],"",[3],[],[],0,100,[],"",0,1,[],"","","",1,"",[1484],[1]
594,"CG1-branchmonster",[165],2,3,100,1,[1319],"",[5],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1319],[1]
595,"CG1-plaguenymph",[164],2,4,0,0,[],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[841],[1]
596,"CG1-wormsking",[0],0,0,0,0,[],"",[2],[],[],0,100,[],"",0,1,[],"","","",1,"",[1386],[1]
597,"CG1-Trenchhag",[162],1,1,0,0,[],"",[3],[],[],0,100,[],"",0,1,[],1,"","",1,"",[268],[1]
598,"CG1-DrownedCrawler",[162],1,3,0,0,[],"",[2],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1151],[1]
599,"breach-neutral",[0],2,3,0,0,[],"",[15],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1708],[1]
600,"breach-chaos",[0],1,2,50,1,[1565],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1565],[1]
601,"breach-physical",[0],1,2,50,1,[1566],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1566],[1]
602,"breach-cold",[0],2,3,50,1,[1569],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1569],[1]
603,"breach-fire",[0],1,2,50,1,[1703],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1703],[1]
604,"breach-lightning",[0],2,3,50,1,[1711],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1711],[1]
605,"breach-neutral-endgame",[380],2,4,0,0,[],"",[15],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1708],[1]
606,"breach-chaos-endgame",[380],1,3,100,1,[1565],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1565],[1]
607,"breach-physical-endgame",[380],1,3,100,1,[1566],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1566],[1]
608,"breach-cold-endgame",[380],2,4,100,1,[1569],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1569],[1]
609,"breach-fire-endgame",[380],1,3,100,1,[1703],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1703],[1]
610,"breach-lightning-endgame",[380],2,3,100,1,[1711],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1711],[1]
611,"breach-bat-emerge",[380],2,4,0,0,[],"",[10],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1708],[1]
612,"deliriumdemonpack1-bigclaws",[0],3,4,100,1,[1575],"",[0],[],[],0,100,[],"",0,1,[],1,"","deli_pack",1,"",[1575],[1]
613,"deliriumdemonpack2-bigranged",[0],2,4,100,1,[1579],"",[0],[],[],0,100,[],"",0,1,[],1,"","deli_pack",1,"",[1579],[1]
614,"deliriumdemonpack3-tankspikes",[0],2,4,100,1,[1577],"",[0],[],[],0,100,[],"",0,1,[],1,"","deli_pack",1,"",[1577],[1]
615,"ultimatum-jaguar",[0],3,4,66,1,[1541],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1541],[1]
616,"ultimatum-triheadbat",[0],3,4,66,1,[1542],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1542],[1]
617,"ultimatum-gorilla",[0],3,4,66,1,[1543],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1543],[1]
618,"ultimatum-triceratops",[0],3,4,66,1,[1544],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1544],[1]
619,"ultimatum-triheadlizard",[0],3,4,66,1,[1723],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1723],[1]
620,"ultimatum-VaalZealotsAtziriMelee",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1793,1798,1803,1793]","[3,3,1,1]"
621,"ultimatum-VaalZealotsAtziriCaster",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1793,1798,1803,1793]","[1,1,3,3]"
622,"ultimatum-VaalZealotsLightningMelee",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1797,1802,1807,1797]","[1,1,3,3]"
623,"ultimatum-VaalZealotsLightningCaster",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1797,1802,1807,1797]","[3,3,1,1]"
624,"ultimatum-VaalZealotsSerpentMelee",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1794,1799,1804,1794]","[1,1,3,3]"
625,"ultimatum-VaalZealotsSerpentCaster",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1794,1799,1804,1794]","[3,3,1,1]"
626,"ultimatum-VaalZealotsMonkeyMelee",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1795,1800,1805,1795]","[1,1,3,3]"
627,"ultimatum-VaalZealotsMonkeyCaster",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1795,1800,1805,1795]","[3,3,1,1]"
628,"ultimatum-VaalZealotsSunMelee",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1796,1801,1806,1796]","[1,1,3,3]"
629,"ultimatum-VaalZealotsSunCaster",[0],3,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1796,1801,1806,1796]","[3,3,1,1]"
630,"ultimatum-bloodbatherswordshield",[0],2,3,75,1,[1818],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1818],[1]
631,"ultimatum-bloodbatherdualwieldflail",[0],2,3,75,1,[1818],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1818],[1]
632,"ultimatum-bloodbatherspearsmace",[0],2,3,75,1,[1818],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1818],[1]
633,"ritual-dryads-funguszombies",[0],3,5,100,1,[1727],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1727],[1]
634,"ritual-dryads-splithooks",[0],2,5,100,1,[1728],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1728],[1]
635,"ritual-dryads-twigmonsters-behemoth",[0],0,0,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],"","","",1,"",[1730],[1]
636,"ritual-dryads-twigmonsters",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1732,1733]","[1,1]"
637,"ritual-dryads-stag",[0],0,0,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],"","","",1,"",[1734],[1]
638,"ritual-demons-rats",[0],3,6,50,1,[1740],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1740],[1]
639,"ritual-demons-rhoa",[0],2,3,50,1,[1740],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1740,1737]","[1,1]"
640,"ritual-demons-hulk",[0],3,6,100,1,[1741],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1741],[1]
641,"ritual-demons-dweller",[0],2,3,100,1,[1735],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1735,1736]","[3,1]"
642,"ritual-canopy-bow",[0],2,3,100,1,[1757],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1757],[1]
643,"ritual-canopy-melee",[0],3,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1755],[1]
644,"ritual-canopy-staff",[0],3,6,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1762,1757,1755]","[1,1,1]"
645,"ritual-canopy-elite",[0],1,3,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"","[1762,1757,1755]","[1,1,1]"
646,"beyond-demon-fodder1",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[]
647,"beyond-demon-fodder2",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[]
648,"beyond-demon-fodder3",[0],2,4,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[],[]
649,"beyond-demon-elite1",[0],2,4,100,1,[1776],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1776],[1]
650,"beyond-demon-elite2",[0],2,4,100,1,[1777],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1777],[1]
651,"strongbox-graveskeletonmixed",[0],2,6,62,1,[391],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[391],[1]
652,"strongbox-skeletalknight",[0],3,5,0,0,[1483],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1483],[1]
653,"strongbox-skeletalreaper",[0],3,5,0,0,[],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[1485],[1]
654,"strongbox-deathknightgrave",[0],3,5,100,1,[311],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[314],[1]
655,"strongbox-coldwraithgrave",[0],2,4,100,1,[185],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[185],[1]
656,"strongbox-lightningwraithgrave",[0],2,4,100,1,[188],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[188],[1]
657,"strongbox-golemancer",[0],2,4,100,1,[731],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[731],[1]
658,"strongbox-bloodcretincourtesan",[0],3,6,100,1,[302],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[302],[1]
659,"strongbox-ghoulcommander",[0],2,4,100,1,[335],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[335],[1]
660,"strongbox-werewolfprowler",[0],2,5,100,1,[292],"",[1],[],[],0,100,[],"",0,1,[],1,"","",1,"",[292],[1]
661,"encases-logbook-monsters",[366],3,4,0,0,[],"",[1],[],[],0,100,[],"",60,1,[],1,"","",1,"",[],[]
