"rownum","Id","Tier","Mod","[i32]","[rid]","Icon","Type","Achievements"
2038,"MinionLifeRecoveryRateReducedMaximumLife",1,34768,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2039,"MinionLifeRecoveryRateReducedMaximumLife",2,34769,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2040,"MinionLifeRecoveryRateReducedMaximumLife2h",1,34770,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2041,"MinionLifeRecoveryRateReducedMaximumLife2h",2,34771,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2042,"MinionLifeAsExtraEnergyShieldReducedElementalResistance",1,34772,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2043,"MinionLifeAsExtraEnergyShieldReducedElementalResistance",2,34773,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2044,"MinionLifeAsExtraEnergyShieldReducedElementalResistance2h",1,34774,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2045,"MinionLifeAsExtraEnergyShieldReducedElementalResistance2h",2,34775,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2046,"MinionMaximumElementalResistances",1,34776,"[3,4]","[0,1,3]","Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2047,"MinionMaximumElementalResistances2h",1,34777,"[3,4]","[0,1,3]","Art/2DArt/SkillIcons/passives/LifeandResistancesofMinions.dds",0,[]
2048,"MinionBlindOnHitChance",1,34778,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2049,"MinionBlindOnHitChance",2,34779,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2050,"MinionBlindOnHitChance2h",1,34780,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2051,"MinionBlindOnHitChance2h",2,34781,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2052,"MinionHinderOnHitChance",1,34782,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2053,"MinionHinderOnHitChance",2,34783,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2054,"MinionHinderOnHitChance2h",1,34784,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2055,"MinionHinderOnHitChance2h",2,34785,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2056,"MinionMovementSpeed",1,34786,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2057,"MinionMovementSpeed",2,34787,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2058,"MinionMovementSpeed2h",1,34788,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2059,"MinionMovementSpeed2h",2,34789,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2060,"MinionProjectileSpeed",1,34790,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2061,"MinionProjectileSpeed",2,34791,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2062,"MinionProjectileSpeed2h",1,34792,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2063,"MinionProjectileSpeed2h",2,34793,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2064,"MinionBleedChanceBleedDurationOnSelf",1,34794,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2065,"MinionBleedChanceBleedDurationOnSelf",2,34795,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2066,"MinionBleedChanceBleedDurationOnSelf2h",1,34796,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2067,"MinionBleedChanceBleedDurationOnSelf2h",2,34797,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/graveexpectations.dds",0,[]
2068,"MinionPoisonChancePoisonDurationOnSelf",1,34798,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
2069,"MinionPoisonChancePoisonDurationOnSelf",2,34799,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
2070,"MinionPoisonChancePoisonDurationOnSelf2h",1,34800,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
2071,"MinionPoisonChancePoisonDurationOnSelf2h",2,34801,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
2072,"MinionIgniteChanceIgniteDurationOnSelf",1,34802,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
2073,"MinionIgniteChanceIgniteDurationOnSelf",2,34803,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
2074,"MinionIgniteChanceIgniteDurationOnSelf2h",1,34804,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
2075,"MinionIgniteChanceIgniteDurationOnSelf2h",2,34805,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
2076,"MinionFreezeChanceFreezeDurationOnSelf",1,34806,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BreathofRime2.dds",0,[]
2077,"MinionFreezeChanceFreezeDurationOnSelf",2,34807,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BreathofRime2.dds",0,[]
2078,"MinionFreezeChanceFreezeDurationOnSelf2h",1,34808,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BreathofRime2.dds",0,[]
2079,"MinionFreezeChanceFreezeDurationOnSelf2h",2,34809,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/BreathofRime2.dds",0,[]
2080,"MinionShockChanceShockDurationOnSelf",1,34810,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
2081,"MinionShockChanceShockDurationOnSelf",2,34811,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
2082,"MinionShockChanceShockDurationOnSelf2h",1,34812,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
2083,"MinionShockChanceShockDurationOnSelf2h",2,34813,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
2084,"LinkSkillsEffectReducedLinkManaCost",1,34814,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/LinkNotable4.dds",0,[]
2085,"LinkSkillsEffectReducedLinkManaCost",2,34815,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/LinkNotable4.dds",0,[]
2086,"LinkSkillsEffectReducedLinkManaCost2h",1,34816,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/LinkNotable4.dds",0,[]
2087,"LinkSkillsEffectReducedLinkManaCost2h",2,34817,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/LinkNotable4.dds",0,[]
2088,"LinkToExtraAlliesReducedLinkBuffEffect",1,34818,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/LinkNotable4.dds",0,[]
2089,"LinkToExtraAlliesReducedLinkBuffEffect2h",1,34819,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/LinkNotable4.dds",0,[]
2090,"ConvocationCooldownSpeedReducedBuffEffect",1,34820,"[3,4]",[5],"Art/2DArt/SkillIcons/Convocation.dds",0,[]
2091,"ConvocationCooldownSpeedReducedBuffEffect",2,34821,"[3,4]",[5],"Art/2DArt/SkillIcons/Convocation.dds",0,[]
2092,"ConvocationCooldownSpeedReducedBuffEffect2h",1,34822,"[3,4]",[5],"Art/2DArt/SkillIcons/Convocation.dds",0,[]
2093,"ConvocationCooldownSpeedReducedBuffEffect2h",2,34823,"[3,4]",[5],"Art/2DArt/SkillIcons/Convocation.dds",0,[]
2094,"OfferingEffectReducedDuration",1,34824,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2095,"OfferingEffectReducedDuration",2,34825,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2096,"OfferingEffectReducedDuration2h",1,34826,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2097,"OfferingEffectReducedDuration2h",2,34827,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2098,"OfferingDurationReducedEffect",1,34828,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2099,"OfferingDurationReducedEffect",2,34829,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2100,"OfferingDurationReducedEffect2h",1,34830,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2101,"OfferingDurationReducedEffect2h",2,34831,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/RighteousArmy.dds",0,[]
2102,"MinionOnslaughtChanceReducedMovementSpeed",1,34832,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2103,"MinionOnslaughtChanceReducedMovementSpeed",2,34833,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2104,"MinionOnslaughtChanceReducedMovementSpeed2h",1,34834,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2105,"MinionOnslaughtChanceReducedMovementSpeed2h",2,34835,"[3,4]",[1],"Art/2DArt/SkillIcons/passives/DamageofMinionsNotable.dds",0,[]
2106,"MinionUnholyMightChanceReducedChaosResistance",1,34836,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/MinionChaosResistanceNode.dds",0,[]
2107,"MinionUnholyMightChanceReducedChaosResistance",2,34837,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/MinionChaosResistanceNode.dds",0,[]
2108,"MinionUnholyMightChanceReducedChaosResistance2h",1,34838,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/MinionChaosResistanceNode.dds",0,[]
2109,"MinionUnholyMightChanceReducedChaosResistance2h",2,34839,"[3,4]",[4],"Art/2DArt/SkillIcons/passives/MinionChaosResistanceNode.dds",0,[]
2110,"MinionBlockReducedSpellBlock",1,34840,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2111,"MinionBlockReducedSpellBlock",2,34841,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2112,"MinionBlockReducedSpellBlock2h",1,34842,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2113,"MinionBlockReducedSpellBlock2h",2,34843,"[3,4]",[2],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2114,"MinionSpellBlockReducedBlock",1,34844,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2115,"MinionSpellBlockReducedBlock",2,34845,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2116,"MinionSpellBlockReducedBlock2h",1,34846,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2117,"MinionSpellBlockReducedBlock2h",2,34847,"[3,4]",[3],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2118,"MinionRecoverLifeOnBlockReducedMaximumLife",1,34848,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2119,"MinionRecoverLifeOnBlockReducedMaximumLife",2,34849,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2120,"MinionRecoverLifeOnBlockReducedMaximumLife2h",1,34850,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2121,"MinionRecoverLifeOnBlockReducedMaximumLife2h",2,34851,"[3,4]",[0],"Art/2DArt/SkillIcons/passives/minionblockchance.dds",0,[]
2122,"GolemsAllowedReducedGolemBuffEffect",1,34852,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/GolemsNotable.dds",0,[]
2123,"GolemsAllowedReducedGolemBuffEffect2h",1,34853,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/GolemsNotable.dds",0,[]
2124,"GolemBuffEffectReducedGolemsAllowed",1,34854,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/GolemsNotable.dds",0,[]
2125,"GolemBuffEffectReducedGolemsAllowed2h",1,34855,"[3,4]",[5],"Art/2DArt/SkillIcons/passives/GolemsNotable.dds",0,[]
2126,"SupportManaLeech",1,34856,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2127,"SupportManaLeech2H",1,34857,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2128,"SupportAdditionalAccuracy",1,34858,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2129,"SupportAdditionalAccuracy2H",1,34859,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2130,"SupportArrogance",1,34860,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2131,"SupportArrogance2H",1,34861,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2132,"SupportFork",1,34862,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2133,"SupportFork2H",1,34863,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2134,"SupportChanceToPoison",1,34864,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2135,"SupportChanceToPoison2H",1,34865,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2136,"SupportLifeLeech",1,34866,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2137,"SupportLifeLeech2H",1,34867,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2138,"SupportMeleeSplash",1,34868,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2139,"SupportMeleeSplash2H",1,34869,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2140,"SupportFasterProjectiles",1,34870,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2141,"SupportFasterProjectiles2H",1,34871,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2142,"SupportStun",1,34872,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2143,"SupportStun2H",1,34873,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2144,"SupportIncreasedArea",1,34874,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2145,"SupportIncreasedArea2H",1,34875,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2146,"SupportKnockback",1,34876,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2147,"SupportKnockback2H",1,34877,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2148,"SupportMinionLife",1,34878,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2149,"SupportMinionLife2H",1,34879,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2150,"SupportMinionSpeed",1,34880,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2151,"SupportMinionSpeed2H",1,34881,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2152,"SupportLesserMultipleProjectiles",1,34882,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2153,"SupportLesserMultipleProjectiles2H",1,34883,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2154,"SupportBlind",1,34884,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2155,"SupportBlind2H",1,34885,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2156,"SupportBlasphemy",1,34886,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2157,"SupportBlasphemy2H",1,34887,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2158,"SupportIronWill",1,34888,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2159,"SupportIronWill2H",1,34889,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2160,"SupportFasterCast",1,34890,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2161,"SupportFasterCast2H",1,34891,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2162,"SupportChanceToFlee",1,34892,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2163,"SupportChanceToFlee2H",1,34893,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2164,"SupportItemRarity",1,34894,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2165,"SupportItemRarity2H",1,34895,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2166,"SupportChanceToIgnite",1,34896,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2167,"SupportChanceToIgnite2H",1,34897,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2168,"SupportLifeGainOnHit",1,34898,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2169,"SupportLifeGainOnHit2H",1,34899,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2170,"SupportCullingStrike",1,34900,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2171,"SupportCullingStrike2H",1,34901,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2172,"SupportPointBlank",1,34902,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2173,"SupportPointBlank2H",1,34903,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2174,"SupportIronGrip",1,34904,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2175,"SupportIronGrip2H",1,34905,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2176,"SupportChain",1,34906,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2177,"SupportChain2H",1,34907,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2178,"SupportElementalArmy",1,34908,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2179,"SupportElementalArmy2H",1,34909,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2180,"SupportEmpower",1,34910,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2181,"SupportEmpower2H",1,34911,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2182,"SupportSlowerProjectiles",1,34912,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2183,"SupportSlowerProjectiles2H",1,34913,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2184,"SupportLessDuration",1,34914,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2185,"SupportLessDuration2H",1,34915,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2186,"SupportEnhance",1,34916,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2187,"SupportEnhance2H",1,34917,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2188,"SupportEnlighten",1,34918,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2189,"SupportEnlighten2H",1,34919,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2190,"SupportPhysicalToLightning",1,34920,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2191,"SupportPhysicalToLightning2H",1,34921,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2192,"SupportAdvancedTraps",1,34922,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2193,"SupportAdvancedTraps2H",1,34923,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2194,"SupportIgniteProliferation",1,34924,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2195,"SupportIgniteProliferation2H",1,34925,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2196,"SupportChanceToBleed",1,34926,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2197,"SupportChanceToBleed2H",1,34927,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2198,"SupportDecay",1,34928,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2199,"SupportDecay2H",1,34929,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2200,"SupportMaim",1,34930,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2201,"SupportMaim2H",1,34931,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2202,"SupportOnslaught",1,34932,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2203,"SupportOnslaught2H",1,34933,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2204,"SupportArcaneSurge",1,34934,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2205,"SupportArcaneSurge2H",1,34935,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2206,"SupportArrowNova",1,34936,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2207,"SupportArrowNova2H",1,34937,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2208,"SupportPierce",1,34938,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2209,"SupportPierce2H",1,34939,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2210,"SupportGenerosity",1,34940,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2211,"SupportGenerosity2H",1,34941,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2212,"SupportFortify",1,34942,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2213,"SupportFortify2H",1,34943,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2214,"SupportElementalProliferation",1,34944,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2215,"SupportElementalProliferation2H",1,34945,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2216,"SupportVolley",1,34946,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2217,"SupportVolley2H",1,34947,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemGreen.dds",0,[9482]
2218,"SupportSpellCascade",1,34948,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2219,"SupportSpellCascade2H",1,34949,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
2220,"SupportAncestralCall",1,34950,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2221,"SupportAncestralCall2H",1,34951,[4],[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemRed.dds",0,[9482]
2222,"SupportSummonGhostOnKill",1,34952,"[3,4]",[5],"Art/2DArt/SkillIcons/CruciblePassives/CrucibleSupportGemBlue.dds",0,[9482]
