"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]","Tags"
420,5,9,16819,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,69,1,1,[],[10413],1464,1464,17776,"",1,6530,1,0,"","","","",[],[1176]
421,5,10,16820,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,69,1,1,[],[10420],1464,1464,17776,"",1,6530,1,0,"","","","",[],"[1178,1176]"
422,5,11,16821,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,69,1,1,[],[10420],1464,1464,17776,"",1,6530,1,0,"","","","",[],"[1178,1176]"
423,5,12,16844,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,42,1,1,[],[10413],1464,1464,17785,"",1,6534,1,0,"","","","",[],[1176]
424,5,13,16845,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,42,1,1,[],[10420],1464,1464,17785,"",1,6534,1,0,"","","","",[],"[1178,1176]"
425,5,14,16846,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,42,1,1,[],[10420],1464,1464,17785,"",1,6534,1,0,"","","","",[],"[1178,1176]"
426,5,15,16841,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,42,1,1,[],[10413],1464,1464,17784,"",1,6534,1,0,"","","","",[],[1176]
427,5,16,16842,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,42,1,1,[],[10420],1464,1464,17784,"",1,6534,1,0,"","","","",[],"[1178,1176]"
428,5,17,16843,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,42,1,1,[],[10420],1464,1464,17784,"",1,6534,1,0,"","","","",[],"[1178,1176]"
429,5,18,16850,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,19,1,1,[],[10413],1464,1464,17787,"",1,6535,1,0,"","","","",[],[1176]
430,5,19,16851,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,19,1,1,[],[10420],1464,1464,17787,"",1,6535,1,0,"","","","",[],"[1178,1176]"
431,5,20,16852,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,19,1,1,[],[10420],1464,1464,17787,"",1,6535,1,0,"","","","",[],"[1178,1176]"
432,5,21,16847,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,19,1,1,[],[10413],1464,1464,17786,"",1,6535,1,0,"","","","",[],[1176]
433,5,22,16848,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,19,1,1,[],[10420],1464,1464,17786,"",1,6535,1,0,"","","","",[],"[1178,1176]"
434,5,23,16849,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,19,1,1,[],[10420],1464,1464,17786,"",1,6535,1,0,"","","","",[],"[1178,1176]"
435,5,24,16856,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,59,1,1,[],[10413],1464,1464,17789,"",1,6536,1,0,"","","","",[],[1176]
436,5,25,16857,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,59,1,1,[],[10420],1464,1464,17789,"",1,6536,1,0,"","","","",[],"[1178,1176]"
437,5,26,16858,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,59,1,1,[],[10420],1464,1464,17789,"",1,6536,1,0,"","","","",[],"[1178,1176]"
438,5,27,16853,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,59,1,1,[],[10413],1464,1464,17788,"",1,6536,1,0,"","","","",[],[1176]
439,5,28,16854,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,59,1,1,[],[10420],1464,1464,17788,"",1,6536,1,0,"","","","",[],"[1178,1176]"
440,5,29,16855,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,59,1,1,[],[10420],1464,1464,17788,"",1,6536,1,0,"","","","",[],"[1178,1176]"
441,5,30,16862,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,16,1,1,[],[10413],1464,1464,17791,"",1,6537,1,0,"","","","",[],[1176]
442,5,31,16863,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,16,1,1,[],[10420],1464,1464,17791,"",1,6537,1,0,"","","","",[],"[1178,1176]"
443,5,32,16864,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,16,1,1,[],[10420],1464,1464,17791,"",1,6537,1,0,"","","","",[],"[1178,1176]"
444,5,33,16859,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,16,1,1,[],[10413],1464,1464,17790,"",1,6537,1,0,"","","","",[],[1176]
445,5,34,16860,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,16,1,1,[],[10420],1464,1464,17790,"",1,6537,1,0,"","","","",[],"[1178,1176]"
446,5,35,16861,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,16,1,1,[],[10420],1464,1464,17790,"",1,6537,1,0,"","","","",[],"[1178,1176]"
447,5,36,16868,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,103,1,1,[],[10409],1464,1464,17793,"",1,6538,1,0,"","","","",[],[1176]
448,5,37,16869,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,103,1,1,[],[10420],1464,1464,17793,"",1,6538,1,0,"","","","",[],"[1178,1176]"
449,5,38,16870,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,103,1,1,[],[10420],1464,1464,17793,"",1,6538,1,0,"","","","",[],"[1178,1176]"
450,5,39,16865,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,103,1,1,[],[10409],1464,1464,17792,"",1,6538,1,0,"","","","",[],[1176]
451,5,40,16866,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,103,1,1,[],[10420],1464,1464,17792,"",1,6538,1,0,"","","","",[],"[1178,1176]"
452,5,41,16867,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,103,1,1,[],[10420],1464,1464,17792,"",1,6538,1,0,"","","","",[],"[1178,1176]"
453,5,42,16874,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,104,1,1,[],[10420],1464,1464,17795,"",1,6539,1,0,"","","","",[],"[1178,1176]"
454,5,43,16875,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,104,1,1,[],[10420],1464,1464,17795,"",1,6539,1,0,"","","","",[],"[1178,1176]"
455,5,44,16876,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,104,1,1,[],[10421],1464,1464,17795,"",1,6539,1,0,"","","","",[],"[1177,1176]"
456,5,45,16871,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,104,1,1,[],[10420],1464,1464,17794,"",1,6539,1,0,"","","","",[],"[1178,1176]"
457,5,46,16872,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,104,1,1,[],[10420],1464,1464,17794,"",1,6539,1,0,"","","","",[],"[1178,1176]"
458,5,47,16873,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,104,1,1,[],[10421],1464,1464,17794,"",1,6539,1,0,"","","","",[],"[1177,1176]"
459,5,48,16880,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,83,1,1,[],[10411],1464,1464,17797,"",1,6540,1,0,"","","","",[],[1176]
460,5,49,16881,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,83,1,1,[],[10413],1464,1464,17797,"",1,6540,1,0,"","","","",[],[1176]
461,5,50,16882,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,83,1,1,[],[10420],1464,1464,17797,"",1,6540,1,0,"","","","",[],"[1178,1176]"
462,5,51,16877,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,83,1,1,[],[10411],1464,1464,17796,"",1,6540,1,0,"","","","",[],[1176]
463,5,52,16878,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,83,1,1,[],[10413],1464,1464,17796,"",1,6540,1,0,"","","","",[],[1176]
464,5,53,16879,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,83,1,1,[],[10420],1464,1464,17796,"",1,6540,1,0,"","","","",[],"[1178,1176]"
465,5,54,16886,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,82,1,1,[],[10411],1464,1464,17799,"",2,439,1,0,"","","","",[],[1176]
466,5,55,16887,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,82,1,1,[],[10413],1464,1464,17799,"",2,439,1,0,"","","","",[],[1176]
467,5,56,16888,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,82,1,1,[],[10420],1464,1464,17799,"",2,439,1,0,"","","","",[],"[1178,1176]"
468,5,57,16883,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,82,1,1,[],[10411],1464,1464,17798,"",2,439,1,0,"","","","",[],[1176]
469,5,58,16884,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,82,1,1,[],[10413],1464,1464,17798,"",2,439,1,0,"","","","",[],[1176]
470,5,59,16885,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,82,1,1,[],[10420],1464,1464,17798,"",2,439,1,0,"","","","",[],"[1178,1176]"
471,5,60,16913,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[10411],1464,1464,17808,"",2,6660,1,0,"","","","",[],[1176]
472,5,61,16914,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[10413],1464,1464,17808,"",2,6660,1,0,"","","","",[],[1176]
473,5,62,16915,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[10420],1464,1464,17808,"",2,6660,1,0,"","","","",[],"[1178,1176]"
474,5,63,16916,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[10411],1464,1464,17809,"",2,6660,1,0,"","","","",[],[1176]
475,5,64,16917,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[10413],1464,1464,17809,"",2,6660,1,0,"","","","",[],[1176]
476,5,65,16918,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[10420],1464,1464,17809,"",2,6660,1,0,"","","","",[],"[1178,1176]"
477,5,66,16919,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[10411],1464,1464,17810,"",2,6659,1,0,"","","","",[],[1176]
478,5,67,16920,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[10413],1464,1464,17810,"",2,6659,1,0,"","","","",[],[1176]
479,5,68,16921,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[10420],1464,1464,17810,"",2,6659,1,0,"","","","",[],"[1178,1176]"
480,5,69,16922,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[10411],1464,1464,17811,"",2,6659,1,0,"","","","",[],[1176]
481,5,70,16923,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[10413],1464,1464,17811,"",2,6659,1,0,"","","","",[],[1176]
482,5,71,16924,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[10420],1464,1464,17811,"",2,6659,1,0,"","","","",[],"[1178,1176]"
483,5,72,16925,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[10411],1464,1464,17812,"",2,6657,1,0,"","","","",[],[1176]
484,5,73,16926,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[10413],1464,1464,17812,"",2,6657,1,0,"","","","",[],[1176]
485,5,74,16927,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[10420],1464,1464,17812,"",2,6657,1,0,"","","","",[],"[1178,1176]"
486,5,75,16928,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[10411],1464,1464,17813,"",2,6657,1,0,"","","","",[],[1176]
487,5,76,16929,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[10413],1464,1464,17813,"",2,6657,1,0,"","","","",[],[1176]
488,5,77,16930,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[10420],1464,1464,17813,"",2,6657,1,0,"","","","",[],"[1178,1176]"
489,5,78,16931,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[10411],1464,1464,17814,"",2,6658,1,0,"","","","",[],[1176]
490,5,79,16932,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[10413],1464,1464,17814,"",2,6658,1,0,"","","","",[],[1176]
491,5,80,16933,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[10420],1464,1464,17814,"",2,6658,1,0,"","","","",[],"[1178,1176]"
492,5,81,16934,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[10411],1464,1464,17815,"",2,6658,1,0,"","","","",[],[1176]
493,5,82,16935,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[10413],1464,1464,17815,"",2,6658,1,0,"","","","",[],[1176]
494,5,83,16936,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[10420],1464,1464,17815,"",2,6658,1,0,"","","","",[],"[1178,1176]"
495,5,84,16822,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,39,1,1,[],[10413],1464,1464,17777,"",1,6429,1,0,"","","","",[],[1176]
496,5,85,16823,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,39,1,1,[],[10420],1464,1464,17777,"",1,6429,1,0,"","","","",[],"[1178,1176]"
497,5,86,16824,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,39,1,1,[],[10421],1464,1464,17777,"",1,6429,1,0,"","","","",[],"[1177,1176]"
498,5,87,16825,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,18,1,1,[],[10411],1464,1464,17778,"",1,6868,1,0,"","","","",[],[1176]
499,5,88,16826,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,18,1,1,[],[10413],1464,1464,17778,"",1,6868,1,0,"","","","",[],[1176]
500,5,89,16827,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,18,1,1,[],[10420],1464,1464,17778,"",1,6868,1,0,"","","","",[],"[1178,1176]"
501,5,90,16828,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,36,1,1,[],[10420],1464,1464,17779,"",2,5958,1,0,"","","","",[],"[1178,1176]"
502,5,91,16829,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,36,1,1,[],[10420],1464,1464,17779,"",2,5958,1,0,"","","","",[],"[1178,1176]"
503,5,92,16830,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,36,1,1,[],[10420],1464,1464,17780,"",2,5958,1,0,"","","","",[],"[1178,1176]"
504,5,93,16831,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,36,1,1,[],[10420],1464,1464,17780,"",2,5958,1,0,"","","","",[],"[1178,1176]"
505,5,94,16937,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1464,1464,17816,"",1,67,1,0,"","","","",[],[1176]
506,5,95,16938,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1464,1464,17816,"",1,67,1,0,"","","","",[],[1176]
507,5,96,16939,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1464,1464,17816,"",1,67,1,0,"","","","",[],"[1178,1176]"
508,5,97,16940,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1464,1464,17817,"",1,68,1,0,"","","","",[],[1176]
509,5,98,16941,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1464,1464,17817,"",1,68,1,0,"","","","",[],[1176]
510,5,99,16942,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1464,1464,17817,"",1,68,1,0,"","","","",[],"[1178,1176]"
511,5,100,16943,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1464,1464,17818,"",1,69,1,0,"","","","",[],[1176]
512,5,101,16944,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1464,1464,17818,"",1,69,1,0,"","","","",[],[1176]
513,5,102,16945,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1464,1464,17818,"",1,69,1,0,"","","","",[],"[1178,1176]"
514,5,103,16946,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1464,1464,17819,"",1,70,1,0,"","","","",[],[1176]
515,5,104,16947,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1464,1464,17819,"",1,70,1,0,"","","","",[],[1176]
516,5,105,16948,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1464,1464,17819,"",1,70,1,0,"","","","",[],"[1178,1176]"
517,5,106,16949,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1464,1464,17820,"",1,71,1,0,"","","","",[],[1176]
518,5,107,16950,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1464,1464,17820,"",1,71,1,0,"","","","",[],[1176]
519,5,108,16951,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1464,1464,17820,"",1,71,1,0,"","","","",[],"[1178,1176]"
520,5,109,16952,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1464,1464,17821,"",1,72,1,0,"","","","",[],[1176]
521,5,110,16953,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1464,1464,17821,"",1,72,1,0,"","","","",[],[1176]
522,5,111,16954,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1464,1464,17821,"",1,72,1,0,"","","","",[],"[1178,1176]"
523,5,112,16955,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1464,1464,17822,"",1,73,1,0,"","","","",[],[1176]
524,5,113,16956,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1464,1464,17822,"",1,73,1,0,"","","","",[],[1176]
525,5,114,16957,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1464,1464,17822,"",1,73,1,0,"","","","",[],"[1178,1176]"
526,5,115,16958,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1464,1464,17823,"",1,67,1,0,"","","","",[],[1176]
527,5,116,16959,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1464,1464,17823,"",1,67,1,0,"","","","",[],[1176]
528,5,117,16960,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1464,1464,17823,"",1,67,1,0,"","","","",[],"[1178,1176]"
529,5,118,16961,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1464,1464,17824,"",1,68,1,0,"","","","",[],[1176]
530,5,119,16962,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1464,1464,17824,"",1,68,1,0,"","","","",[],[1176]
531,5,120,16963,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1464,1464,17824,"",1,68,1,0,"","","","",[],"[1178,1176]"
532,5,121,16964,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1464,1464,17825,"",1,69,1,0,"","","","",[],[1176]
533,5,122,16965,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1464,1464,17825,"",1,69,1,0,"","","","",[],[1176]
534,5,123,16966,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1464,1464,17825,"",1,69,1,0,"","","","",[],"[1178,1176]"
535,5,124,16967,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1464,1464,17826,"",1,70,1,0,"","","","",[],[1176]
536,5,125,16968,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1464,1464,17826,"",1,70,1,0,"","","","",[],[1176]
537,5,126,16969,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1464,1464,17826,"",1,70,1,0,"","","","",[],"[1178,1176]"
538,5,127,16970,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1464,1464,17827,"",1,71,1,0,"","","","",[],[1176]
539,5,128,16971,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1464,1464,17827,"",1,71,1,0,"","","","",[],[1176]
540,5,129,16972,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1464,1464,17827,"",1,71,1,0,"","","","",[],"[1178,1176]"
541,5,130,16973,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1464,1464,17828,"",1,72,1,0,"","","","",[],[1176]
542,5,131,16974,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1464,1464,17828,"",1,72,1,0,"","","","",[],[1176]
543,5,132,16975,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1464,1464,17828,"",1,72,1,0,"","","","",[],"[1178,1176]"
544,5,133,16976,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1464,1464,17829,"",1,73,1,0,"","","","",[],[1176]
545,5,134,16977,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1464,1464,17829,"",1,73,1,0,"","","","",[],[1176]
546,5,135,16978,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1464,1464,17829,"",1,73,1,0,"","","","",[],"[1178,1176]"
547,5,136,16979,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1464,1464,17830,"",1,67,1,0,"","","","",[],[1176]
548,5,137,16980,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1464,1464,17830,"",1,67,1,0,"","","","",[],[1176]
549,5,138,16981,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1464,1464,17830,"",1,67,1,0,"","","","",[],"[1178,1176]"
550,5,139,16982,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1464,1464,17831,"",1,68,1,0,"","","","",[],[1176]
551,5,140,16983,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1464,1464,17831,"",1,68,1,0,"","","","",[],[1176]
552,5,141,16984,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1464,1464,17831,"",1,68,1,0,"","","","",[],"[1178,1176]"
553,5,142,16985,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1464,1464,17832,"",1,69,1,0,"","","","",[],[1176]
554,5,143,16986,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1464,1464,17832,"",1,69,1,0,"","","","",[],[1176]
555,5,144,16987,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1464,1464,17832,"",1,69,1,0,"","","","",[],"[1178,1176]"
556,5,145,16988,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1464,1464,17833,"",1,70,1,0,"","","","",[],[1176]
557,5,146,16989,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1464,1464,17833,"",1,70,1,0,"","","","",[],[1176]
558,5,147,16990,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1464,1464,17833,"",1,70,1,0,"","","","",[],"[1178,1176]"
559,5,148,16991,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1464,1464,17834,"",1,71,1,0,"","","","",[],[1176]
560,5,149,16992,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1464,1464,17834,"",1,71,1,0,"","","","",[],[1176]
561,5,150,16993,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1464,1464,17834,"",1,71,1,0,"","","","",[],"[1178,1176]"
562,5,151,16994,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1464,1464,17835,"",1,72,1,0,"","","","",[],[1176]
563,5,152,16995,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1464,1464,17835,"",1,72,1,0,"","","","",[],[1176]
